SA2_NAME16	BornAust	Sex	persons
Christies Beach	0	F	1228
Christies Beach	0	M	1185
Christies Beach	1	F	3339
Christies Beach	1	M	3371
Clarendon	0	F	207
Clarendon	0	M	216
Clarendon	1	F	1058
Clarendon	1	M	1020
Coromandel Valley	0	F	432
Coromandel Valley	0	M	443
Coromandel Valley	1	F	1619
Coromandel Valley	1	M	1660
Flagstaff Hill	0	F	1467
Flagstaff Hill	0	M	1390
Flagstaff Hill	1	F	3570
Flagstaff Hill	1	M	3669
Hackham - Onkaparinga Hills	0	F	666
Hackham - Onkaparinga Hills	0	M	608
Hackham - Onkaparinga Hills	1	F	2455
Hackham - Onkaparinga Hills	1	M	2338
Hackham West - Huntfield Heights	0	F	736
Hackham West - Huntfield Heights	0	M	654
Hackham West - Huntfield Heights	1	F	2870
Hackham West - Huntfield Heights	1	M	2795
Happy Valley	0	F	1374
Happy Valley	0	M	1257
Happy Valley	1	F	5328
Happy Valley	1	M	5149
Lonsdale	1	F	12
Lonsdale	1	M	14
McLaren Vale	0	F	708
McLaren Vale	0	M	632
McLaren Vale	1	F	2166
McLaren Vale	1	M	2118
Morphett Vale - East	0	F	1437
Morphett Vale - East	0	M	1269
Morphett Vale - East	1	F	5100
Morphett Vale - East	1	M	5009
Morphett Vale - West	0	F	1046
Morphett Vale - West	0	M	898
Morphett Vale - West	1	F	3502
Morphett Vale - West	1	M	3482
Reynella	0	F	1005
Reynella	0	M	951
Reynella	1	F	3922
Reynella	1	M	3870
Seaford (SA)	0	F	2824
Seaford (SA)	0	M	2549
Seaford (SA)	1	F	7985
Seaford (SA)	1	M	7697
Willunga	0	F	349
Willunga	0	M	335
Willunga	1	F	1279
Willunga	1	M	1248
Woodcroft	0	F	1205
Woodcroft	0	M	1097
Woodcroft	1	F	4506
Woodcroft	1	M	4228
Beverley	0	F	1024
Beverley	0	M	939
Beverley	1	F	2669
Beverley	1	M	2698
Flinders Park	0	F	2129
Flinders Park	0	M	2040
Flinders Park	1	F	5014
Flinders Park	1	M	4613
Henley Beach	0	F	1878
Henley Beach	0	M	1820
Henley Beach	1	F	5207
Henley Beach	1	M	5156
Hindmarsh - Brompton	0	F	2726
Hindmarsh - Brompton	0	M	2587
Hindmarsh - Brompton	1	F	5647
Hindmarsh - Brompton	1	M	5618
Royal Park - Hendon - Albert Park	0	F	784
Royal Park - Hendon - Albert Park	0	M	620
Royal Park - Hendon - Albert Park	1	F	2061
Royal Park - Hendon - Albert Park	1	M	1980
Seaton - Grange	0	F	2249
Seaton - Grange	0	M	1900
Seaton - Grange	1	F	5792
Seaton - Grange	1	M	5424
West Lakes	0	F	1679
West Lakes	0	M	1481
West Lakes	1	F	5336
West Lakes	1	M	5065
Woodville - Cheltenham	0	F	3184
Woodville - Cheltenham	0	M	2966
Woodville - Cheltenham	1	F	5152
Woodville - Cheltenham	1	M	5222
Largs Bay - Semaphore	0	F	1371
Largs Bay - Semaphore	0	M	1238
Largs Bay - Semaphore	1	F	5703
Largs Bay - Semaphore	1	M	5370
North Haven	0	F	1325
North Haven	0	M	1171
North Haven	1	F	5581
North Haven	1	M	5350
Port Adelaide	0	F	1466
Port Adelaide	0	M	1451
Port Adelaide	1	F	3534
Port Adelaide	1	M	3592
The Parks	0	F	4506
The Parks	0	M	4248
The Parks	1	F	4159
The Parks	1	M	4253
Fulham	0	F	333
Fulham	0	M	279
Fulham	1	F	992
Fulham	1	M	955
Lockleys	0	F	1977
Lockleys	0	M	1913
Lockleys	1	F	4218
Lockleys	1	M	4061
Plympton	0	F	3900
Plympton	0	M	3693
Plympton	1	F	7892
Plympton	1	M	7442
Richmond (SA)	0	F	2701
Richmond (SA)	0	M	2612
Richmond (SA)	1	F	5222
Richmond (SA)	1	M	4976
West Beach	0	F	570
West Beach	0	M	553
West Beach	1	F	1866
West Beach	1	M	1742
Barossa - Angaston	0	F	386
Barossa - Angaston	0	M	319
Barossa - Angaston	1	F	2491
Barossa - Angaston	1	M	2547
Light	0	F	502
Light	0	M	483
Light	1	F	3658
Light	1	M	3782
Lyndoch	0	F	417
Lyndoch	0	M	448
Lyndoch	1	F	2392
Lyndoch	1	M	2459
Mallala	0	F	183
Mallala	0	M	181
Mallala	1	F	1218
Mallala	1	M	1310
Nuriootpa	0	F	314
Nuriootpa	0	M	234
Nuriootpa	1	F	2921
Nuriootpa	1	M	2749
Tanunda	0	F	264
Tanunda	0	M	224
Tanunda	1	F	1924
Tanunda	1	M	1846
Clare	0	F	165
Clare	0	M	146
Clare	1	F	1787
Clare	1	M	1678
Gilbert Valley	0	F	271
Gilbert Valley	0	M	255
Gilbert Valley	1	F	1923
Gilbert Valley	1	M	2024
Goyder	0	F	206
Goyder	0	M	203
Goyder	1	F	1687
Goyder	1	M	1705
Wakefield - Barunga West	0	F	460
Wakefield - Barunga West	0	M	445
Wakefield - Barunga West	1	F	3831
Wakefield - Barunga West	1	M	4009
Jamestown	0	F	162
Jamestown	0	M	151
Jamestown	1	F	1906
Jamestown	1	M	2006
Peterborough - Mount Remarkable	0	F	237
Peterborough - Mount Remarkable	0	M	218
Peterborough - Mount Remarkable	1	F	2201
Peterborough - Mount Remarkable	1	M	2269
Port Pirie	0	F	572
Port Pirie	0	M	517
Port Pirie	1	F	6097
Port Pirie	1	M	5866
Port Pirie Region	0	F	141
Port Pirie Region	0	M	114
Port Pirie Region	1	F	1423
Port Pirie Region	1	M	1420
Kadina	0	F	205
Kadina	0	M	145
Kadina	1	F	2170
Kadina	1	M	2196
Moonta	0	F	302
Moonta	0	M	280
Moonta	1	F	1913
Moonta	1	M	1938
Wallaroo	0	F	171
Wallaroo	0	M	179
Wallaroo	1	F	1662
Wallaroo	1	M	1664
Yorke Peninsula - North	0	F	303
Yorke Peninsula - North	0	M	279
Yorke Peninsula - North	1	F	2957
Yorke Peninsula - North	1	M	3106
Yorke Peninsula - South	0	F	230
Yorke Peninsula - South	0	M	221
Yorke Peninsula - South	1	F	1524
Yorke Peninsula - South	1	M	1704
Ceduna	0	F	102
Ceduna	0	M	94
Ceduna	1	F	1034
Ceduna	1	M	1014
Eyre Peninsula	0	F	205
Eyre Peninsula	0	M	171
Eyre Peninsula	1	F	2742
Eyre Peninsula	1	M	2861
Kimba - Cleve - Franklin Harbour	0	F	108
Kimba - Cleve - Franklin Harbour	0	M	96
Kimba - Cleve - Franklin Harbour	1	F	1747
Kimba - Cleve - Franklin Harbour	1	M	1940
Le Hunte - Elliston	0	F	62
Le Hunte - Elliston	0	M	46
Le Hunte - Elliston	1	F	928
Le Hunte - Elliston	1	M	1046
Port Lincoln	0	F	684
Port Lincoln	0	M	608
Port Lincoln	1	F	6508
Port Lincoln	1	M	6621
West Coast (SA)	0	F	86
West Coast (SA)	0	M	81
West Coast (SA)	1	F	1407
West Coast (SA)	1	M	1621
Western	0	M	3
Western	1	F	22
Western	1	M	34
Whyalla	0	F	2073
Whyalla	0	M	1935
Whyalla	1	F	7943
Whyalla	1	M	8089
APY Lands	0	F	25
APY Lands	0	M	39
APY Lands	1	F	1090
APY Lands	1	M	985
Coober Pedy	0	F	199
Coober Pedy	0	M	257
Coober Pedy	1	F	453
Coober Pedy	1	M	556
Quorn - Lake Gilles	0	F	80
Quorn - Lake Gilles	0	M	76
Quorn - Lake Gilles	1	F	873
Quorn - Lake Gilles	1	M	901
Outback	0	F	100
Outback	0	M	170
Outback	1	F	720
Outback	1	M	1170
Port Augusta	0	F	462
Port Augusta	0	M	464
Port Augusta	1	F	5572
Port Augusta	1	M	5770
Roxby Downs	0	F	226
Roxby Downs	0	M	284
Roxby Downs	1	F	1310
Roxby Downs	1	M	1693
Goolwa - Port Elliot	0	F	1131
Goolwa - Port Elliot	0	M	1047
Goolwa - Port Elliot	1	F	4271
Goolwa - Port Elliot	1	M	3919
Kangaroo Island	0	F	333
Kangaroo Island	0	M	284
Kangaroo Island	1	F	1726
Kangaroo Island	1	M	1853
Strathalbyn	0	F	457
Strathalbyn	0	M	400
Strathalbyn	1	F	3000
Strathalbyn	1	M	2762
Strathalbyn Region	0	F	541
Strathalbyn Region	0	M	551
Strathalbyn Region	1	F	2793
Strathalbyn Region	1	M	2850
Victor Harbor	0	F	1489
Victor Harbor	0	M	1254
Victor Harbor	1	F	5654
Victor Harbor	1	M	5078
Yankalilla	0	F	538
Yankalilla	0	M	472
Yankalilla	1	F	2155
Yankalilla	1	M	2140
Grant	0	F	187
Grant	0	M	234
Grant	1	F	2116
Grant	1	M	2848
Kingston - Robe	0	F	151
Kingston - Robe	0	M	110
Kingston - Robe	1	F	1493
Kingston - Robe	1	M	1653
Millicent	0	F	254
Millicent	0	M	204
Millicent	1	F	2203
Millicent	1	M	2177
Naracoorte	0	F	410
Naracoorte	0	M	588
Naracoorte	1	F	2343
Naracoorte	1	M	2317
Naracoorte Region	0	F	65
Naracoorte Region	0	M	64
Naracoorte Region	1	F	923
Naracoorte Region	1	M	1081
Penola	0	F	129
Penola	0	M	136
Penola	1	F	1271
Penola	1	M	1350
Tatiara	0	F	300
Tatiara	0	M	370
Tatiara	1	F	2543
Tatiara	1	M	2782
Wattle Range	0	F	133
Wattle Range	0	M	113
Wattle Range	1	F	1353
Wattle Range	1	M	1424
Mount Gambier - East	0	F	781
Mount Gambier - East	0	M	683
Mount Gambier - East	1	F	6244
Mount Gambier - East	1	M	6032
Mount Gambier - West	0	F	826
Mount Gambier - West	0	M	741
Mount Gambier - West	1	F	5951
Mount Gambier - West	1	M	5669
Barmera	0	F	375
Barmera	0	M	356
Barmera	1	F	2594
Barmera	1	M	2710
Berri	0	F	271
Berri	0	M	242
Berri	1	F	1630
Berri	1	M	1570
Karoonda - Lameroo	0	F	134
Karoonda - Lameroo	0	M	146
Karoonda - Lameroo	1	F	1211
Karoonda - Lameroo	1	M	1276
Loxton	0	F	216
Loxton	0	M	157
Loxton	1	F	2355
Loxton	1	M	2287
Loxton Region	0	F	71
Loxton Region	0	M	55
Loxton Region	1	F	686
Loxton Region	1	M	761
Mannum	0	F	326
Mannum	0	M	310
Mannum	1	F	2372
Mannum	1	M	2588
Murray Bridge	0	F	1368
Murray Bridge	0	M	1433
Murray Bridge	1	F	6857
Murray Bridge	1	M	6670
Murray Bridge Region	0	F	141
Murray Bridge Region	0	M	155
Murray Bridge Region	1	F	1399
Murray Bridge Region	1	M	1630
Renmark	0	F	370
Renmark	0	M	358
Renmark	1	F	1835
Renmark	1	M	1659
Renmark Region	0	F	283
Renmark Region	0	M	271
Renmark Region	1	F	1843
Renmark Region	1	M	2023
The Coorong	0	F	241
The Coorong	0	M	204
The Coorong	1	F	2173
The Coorong	1	M	2333
Waikerie	0	F	328
Waikerie	0	M	365
Waikerie	1	F	2499
Waikerie	1	M	2882
Migratory - Offshore - Shipping (SA)	0	M	3
No usual address (SA)	0	F	235
No usual address (SA)	0	M	366
No usual address (SA)	1	F	748
No usual address (SA)	1	M	1137
Augusta	0	F	534
Augusta	0	M	478
Augusta	1	F	1903
Augusta	1	M	1957
Busselton	0	F	2539
Busselton	0	M	2220
Busselton	1	F	10185
Busselton	1	M	9473
Busselton Region	0	F	954
Busselton Region	0	M	956
Busselton Region	1	F	3708
Busselton Region	1	M	3811
Margaret River	0	F	1070
Margaret River	0	M	934
Margaret River	1	F	2976
Margaret River	1	M	3048
Australind - Leschenault	0	F	1799
Australind - Leschenault	0	M	1683
Australind - Leschenault	1	F	6500
Australind - Leschenault	1	M	6382
Capel	0	F	406
Capel	0	M	362
Capel	1	F	2022
Capel	1	M	1979
College Grove - Carey Park	0	F	626
College Grove - Carey Park	0	M	600
College Grove - Carey Park	1	F	2384
College Grove - Carey Park	1	M	2561
Collie	0	F	517
Collie	0	M	467
Collie	1	F	3404
Collie	1	M	3524
Dardanup	0	F	217
Dardanup	0	M	215
Dardanup	1	F	1221
Dardanup	1	M	1242
Davenport	1	F	4
Davenport	1	M	6
Eaton - Pelican Point	0	F	1071
Eaton - Pelican Point	0	M	1021
Eaton - Pelican Point	1	F	4530
Eaton - Pelican Point	1	M	4353
Harvey	0	F	792
Harvey	0	M	809
Harvey	1	F	3147
Harvey	1	M	3304
East Bunbury - Glen Iris	0	F	741
East Bunbury - Glen Iris	0	M	649
East Bunbury - Glen Iris	1	F	2650
East Bunbury - Glen Iris	1	M	2453
Waroona	0	F	366
Waroona	0	M	315
Waroona	1	F	1451
Waroona	1	M	1492
Dalyellup	0	F	1254
Dalyellup	0	M	1204
Dalyellup	1	F	3079
Dalyellup	1	M	2917
Gelorup - Stratham	0	F	271
Gelorup - Stratham	0	M	247
Gelorup - Stratham	1	F	1193
Gelorup - Stratham	1	M	1140
South Bunbury - Bunbury	0	F	1493
South Bunbury - Bunbury	0	M	1318
South Bunbury - Bunbury	1	F	4279
South Bunbury - Bunbury	1	M	4054
Withers - Usher	0	F	499
Withers - Usher	0	M	467
Withers - Usher	1	F	1882
Withers - Usher	1	M	1834
Bridgetown - Boyup Brook	0	F	652
Bridgetown - Boyup Brook	0	M	633
Bridgetown - Boyup Brook	1	F	2297
Bridgetown - Boyup Brook	1	M	2218
Donnybrook - Balingup	0	F	530
Donnybrook - Balingup	0	M	489
Donnybrook - Balingup	1	F	2123
Donnybrook - Balingup	1	M	2102
Manjimup	0	F	385
Manjimup	0	M	353
Manjimup	1	F	2129
Manjimup	1	M	2130
Pemberton	0	F	468
Pemberton	0	M	461
Pemberton	1	F	1686
Pemberton	1	M	1856
Dawesville - Bouvard	0	F	951
Dawesville - Bouvard	0	M	884
Dawesville - Bouvard	1	F	2343
Dawesville - Bouvard	1	M	2433
Falcon - Wannanup	0	F	1087
Falcon - Wannanup	0	M	1043
Falcon - Wannanup	1	F	3047
Falcon - Wannanup	1	M	3029
Greenfields	0	F	1217
Greenfields	0	M	1026
Greenfields	1	F	3611
Greenfields	1	M	3338
Halls Head - Erskine	0	F	2866
Halls Head - Erskine	0	M	2521
Halls Head - Erskine	1	F	6104
Halls Head - Erskine	1	M	5781
Mandurah	0	F	1316
Mandurah	0	M	1200
Mandurah	1	F	2888
Mandurah	1	M	2785
Mandurah - East	0	F	567
Mandurah - East	0	M	565
Mandurah - East	1	F	2099
Mandurah - East	1	M	2140
Mandurah - North	0	F	2911
Mandurah - North	0	M	2679
Mandurah - North	1	F	5740
Mandurah - North	1	M	5424
Mandurah - South	0	F	1435
Mandurah - South	0	M	1187
Mandurah - South	1	F	3542
Mandurah - South	1	M	3184
Pinjarra	0	F	875
Pinjarra	0	M	792
Pinjarra	1	F	3530
Pinjarra	1	M	3492
City Beach	0	F	1023
City Beach	0	M	941
City Beach	1	F	2196
City Beach	1	M	2140
Claremont (WA)	0	F	1306
Claremont (WA)	0	M	1198
Claremont (WA)	1	F	2622
Claremont (WA)	1	M	2342
Cottesloe	0	F	943
Cottesloe	0	M	883
Cottesloe	1	F	2560
Cottesloe	1	M	2483
Floreat	0	F	1026
Floreat	0	M	985
Floreat	1	F	2827
Floreat	1	M	2755
Mosman Park - Peppermint Grove	0	F	1752
Mosman Park - Peppermint Grove	0	M	1475
Mosman Park - Peppermint Grove	1	F	3458
Mosman Park - Peppermint Grove	1	M	2862
Nedlands - Dalkeith - Crawley	0	F	3714
Nedlands - Dalkeith - Crawley	0	M	3655
Nedlands - Dalkeith - Crawley	1	F	5187
Nedlands - Dalkeith - Crawley	1	M	5116
Swanbourne - Mount Claremont	0	F	1268
Swanbourne - Mount Claremont	0	M	1207
Swanbourne - Mount Claremont	1	F	2835
Swanbourne - Mount Claremont	1	M	2917
Kings Park (WA)	0	F	7
Kings Park (WA)	0	M	5
Kings Park (WA)	1	M	3
Mount Hawthorn - Leederville	0	F	1550
Mount Hawthorn - Leederville	0	M	1466
Mount Hawthorn - Leederville	1	F	3637
Mount Hawthorn - Leederville	1	M	3433
Mount Lawley - Inglewood	0	F	2561
Mount Lawley - Inglewood	0	M	2521
Mount Lawley - Inglewood	1	F	5299
Mount Lawley - Inglewood	1	M	4821
North Perth	0	F	1456
North Perth	0	M	1346
North Perth	1	F	2737
North Perth	1	M	2727
Perth City	0	F	7729
Perth City	0	M	7945
Perth City	1	F	4861
Perth City	1	M	5885
Subiaco - Shenton Park	0	F	3014
Subiaco - Shenton Park	0	M	2820
Subiaco - Shenton Park	1	F	4876
Subiaco - Shenton Park	1	M	4527
Wembley - West Leederville - Glendalough	0	F	3541
Wembley - West Leederville - Glendalough	0	M	3303
Wembley - West Leederville - Glendalough	1	F	4923
Wembley - West Leederville - Glendalough	1	M	4772
Bassendean - Eden Hill - Ashfield	0	F	2237
Bassendean - Eden Hill - Ashfield	0	M	2088
Bassendean - Eden Hill - Ashfield	1	F	4940
Bassendean - Eden Hill - Ashfield	1	M	4867
Bayswater - Embleton - Bedford	0	F	3919
Bayswater - Embleton - Bedford	0	M	3687
Bayswater - Embleton - Bedford	1	F	7056
Bayswater - Embleton - Bedford	1	M	6910
Maylands	0	F	2565
Maylands	0	M	2742
Maylands	1	F	3114
Maylands	1	M	3147
Morley	0	F	4820
Morley	0	M	4621
Morley	1	F	5347
Morley	1	M	5559
Noranda	0	F	1711
Noranda	0	M	1559
Noranda	1	F	2159
Noranda	1	M	2160
Chidlow	0	F	320
Chidlow	0	M	710
Chidlow	1	F	951
Chidlow	1	M	2471
Glen Forrest - Darlington	0	F	977
Glen Forrest - Darlington	0	M	968
Glen Forrest - Darlington	1	F	2435
Glen Forrest - Darlington	1	M	2331
Helena Valley - Koongamia	0	F	618
Helena Valley - Koongamia	0	M	603
Helena Valley - Koongamia	1	F	1937
Helena Valley - Koongamia	1	M	1895
Malmalling - Reservoir	1	F	4
Malmalling - Reservoir	1	M	3
Mundaring	0	F	1529
Mundaring	0	M	1431
Mundaring	1	F	4513
Mundaring	1	M	4590
Swan View - Greenmount - Midvale	0	F	1546
Swan View - Greenmount - Midvale	0	M	1462
Swan View - Greenmount - Midvale	1	F	4177
Swan View - Greenmount - Midvale	1	M	4117
Avon Valley National Park	1	M	4
Ballajura	0	F	3458
Ballajura	0	M	3282
Ballajura	1	F	5523
Ballajura	1	M	5598
Beechboro	0	F	3767
Beechboro	0	M	3615
Beechboro	1	F	4855
Beechboro	1	M	4705
Bullsbrook	0	F	594
Bullsbrook	0	M	553
Bullsbrook	1	F	1713
Bullsbrook	1	M	1731
Ellenbrook	0	F	6186
Ellenbrook	0	M	5866
Ellenbrook	1	F	11141
Ellenbrook	1	M	10659
Gidgegannup	0	F	309
Gidgegannup	0	M	282
Gidgegannup	1	F	945
Gidgegannup	1	M	1000
Hazelmere - Guildford	0	F	558
Hazelmere - Guildford	0	M	590
Hazelmere - Guildford	1	F	1371
Hazelmere - Guildford	1	M	1368
Lockridge - Kiara	0	F	1908
Lockridge - Kiara	0	M	1892
Lockridge - Kiara	1	F	2975
Lockridge - Kiara	1	M	3051
Malaga	1	F	3
Malaga	1	M	3
Middle Swan - Herne Hill	0	F	749
Middle Swan - Herne Hill	0	M	701
Middle Swan - Herne Hill	1	F	1693
Middle Swan - Herne Hill	1	M	1809
Midland - Guildford	0	F	1702
Midland - Guildford	0	M	1689
Midland - Guildford	1	F	2930
Midland - Guildford	1	M	3042
Stratton - Jane Brook	0	F	757
Stratton - Jane Brook	0	M	724
Stratton - Jane Brook	1	F	2499
Stratton - Jane Brook	1	M	2514
The Vines	0	F	1727
The Vines	0	M	1644
The Vines	1	F	2982
The Vines	1	M	3024
Craigie - Beldon	0	F	1606
Craigie - Beldon	0	M	1511
Craigie - Beldon	1	F	3031
Craigie - Beldon	1	M	3066
Currambine - Kinross	0	F	3389
Currambine - Kinross	0	M	3299
Currambine - Kinross	1	F	3279
Currambine - Kinross	1	M	3281
Duncraig	0	F	2606
Duncraig	0	M	2444
Duncraig	1	F	4848
Duncraig	1	M	4859
Greenwood - Warwick	0	F	1977
Greenwood - Warwick	0	M	1998
Greenwood - Warwick	1	F	4436
Greenwood - Warwick	1	M	4395
Heathridge - Connolly	0	F	2102
Heathridge - Connolly	0	M	2023
Heathridge - Connolly	1	F	2810
Heathridge - Connolly	1	M	2864
Hillarys	0	F	1961
Hillarys	0	M	1882
Hillarys	1	F	3329
Hillarys	1	M	3249
Iluka - Burns Beach	0	F	2280
Iluka - Burns Beach	0	M	2251
Iluka - Burns Beach	1	F	2004
Iluka - Burns Beach	1	M	1877
Joondalup - Edgewater	0	F	3177
Joondalup - Edgewater	0	M	3143
Joondalup - Edgewater	1	F	3312
Joondalup - Edgewater	1	M	3253
Kingsley	0	F	2173
Kingsley	0	M	1964
Kingsley	1	F	4292
Kingsley	1	M	4100
Mullaloo - Kallaroo	0	F	2219
Mullaloo - Kallaroo	0	M	2055
Mullaloo - Kallaroo	1	F	3167
Mullaloo - Kallaroo	1	M	3096
Ocean Reef	0	F	1791
Ocean Reef	0	M	1747
Ocean Reef	1	F	1976
Ocean Reef	1	M	2018
Padbury	0	F	1361
Padbury	0	M	1333
Padbury	1	F	2507
Padbury	1	M	2630
Sorrento - Marmion	0	F	1443
Sorrento - Marmion	0	M	1310
Sorrento - Marmion	1	F	3291
Sorrento - Marmion	1	M	3170
Woodvale	0	F	1750
Woodvale	0	M	1775
Woodvale	1	F	2838
Woodvale	1	M	2671
Balcatta - Hamersley	0	F	2753
Balcatta - Hamersley	0	M	2618
Balcatta - Hamersley	1	F	4517
Balcatta - Hamersley	1	M	4408
Balga - Mirrabooka	0	F	4782
Balga - Mirrabooka	0	M	5061
Balga - Mirrabooka	1	F	4192
Balga - Mirrabooka	1	M	4251
Dianella	0	F	5109
Dianella	0	M	4797
Dianella	1	F	6658
Dianella	1	M	6321
Innaloo - Doubleview	0	F	2806
Innaloo - Doubleview	0	M	2577
Innaloo - Doubleview	1	F	5257
Innaloo - Doubleview	1	M	4639
Karrinyup - Gwelup - Carine	0	F	2915
Karrinyup - Gwelup - Carine	0	M	2698
Karrinyup - Gwelup - Carine	1	F	7117
Karrinyup - Gwelup - Carine	1	M	6617
Nollamara - Westminster	0	F	4384
Nollamara - Westminster	0	M	4386
Nollamara - Westminster	1	F	3740
Nollamara - Westminster	1	M	3714
Osborne Park Industrial	0	M	4
Osborne Park Industrial	1	F	3
Osborne Park Industrial	1	M	4
Scarborough	0	F	2633
Scarborough	0	M	2473
Scarborough	1	F	4539
Scarborough	1	M	4513
Stirling - Osborne Park	0	F	2865
Stirling - Osborne Park	0	M	2848
Stirling - Osborne Park	1	F	3647
Stirling - Osborne Park	1	M	3548
Trigg - North Beach - Watermans Bay	0	F	920
Trigg - North Beach - Watermans Bay	0	M	887
Trigg - North Beach - Watermans Bay	1	F	2772
Trigg - North Beach - Watermans Bay	1	M	2574
Tuart Hill - Joondanna	0	F	2582
Tuart Hill - Joondanna	0	M	2376
Tuart Hill - Joondanna	1	F	3305
Tuart Hill - Joondanna	1	M	2769
Wembley Downs - Churchlands - Woodlands	0	F	2444
Wembley Downs - Churchlands - Woodlands	0	M	2200
Wembley Downs - Churchlands - Woodlands	1	F	4325
Wembley Downs - Churchlands - Woodlands	1	M	4437
Yokine - Coolbinia - Menora	0	F	2900
Yokine - Coolbinia - Menora	0	M	2750
Yokine - Coolbinia - Menora	1	F	4686
Yokine - Coolbinia - Menora	1	M	4203
Alexander Heights - Koondoola	0	F	2451
Alexander Heights - Koondoola	0	M	2528
Alexander Heights - Koondoola	1	F	3108
Alexander Heights - Koondoola	1	M	3219
Butler - Merriwa - Ridgewood	0	F	4819
Butler - Merriwa - Ridgewood	0	M	4522
Butler - Merriwa - Ridgewood	1	F	6123
Butler - Merriwa - Ridgewood	1	M	5738
Carramar	0	F	3770
Carramar	0	M	3589
Carramar	1	F	4286
Carramar	1	M	4084
Clarkson	0	F	2912
Clarkson	0	M	2756
Clarkson	1	F	3223
Clarkson	1	M	3175
Girrawheen	0	F	1822
Girrawheen	0	M	1894
Girrawheen	1	F	2224
Girrawheen	1	M	2255
Madeley - Darch - Landsdale	0	F	4965
Madeley - Darch - Landsdale	0	M	4812
Madeley - Darch - Landsdale	1	F	7365
Madeley - Darch - Landsdale	1	M	7253
Marangaroo	0	F	2119
Marangaroo	0	M	1973
Marangaroo	1	F	2933
Marangaroo	1	M	2903
Mindarie - Quinns Rocks - Jindalee	0	F	4519
Mindarie - Quinns Rocks - Jindalee	0	M	4443
Mindarie - Quinns Rocks - Jindalee	1	F	4327
Mindarie - Quinns Rocks - Jindalee	1	M	4392
Neerabup National Park	1	F	3
Neerabup National Park	1	M	5
Tapping - Ashby - Sinagra	0	F	2993
Tapping - Ashby - Sinagra	0	M	2843
Tapping - Ashby - Sinagra	1	F	3463
Tapping - Ashby - Sinagra	1	M	3381
Wanneroo	0	F	4867
Wanneroo	0	M	4432
Wanneroo	1	F	7526
Wanneroo	1	M	7474
Alkimos - Eglinton	0	F	1839
Alkimos - Eglinton	0	M	1784
Alkimos - Eglinton	1	F	1873
Alkimos - Eglinton	1	M	1739
Carabooda - Pinjar	0	F	96
Carabooda - Pinjar	0	M	107
Carabooda - Pinjar	1	F	195
Carabooda - Pinjar	1	M	248
Two Rocks	0	F	411
Two Rocks	0	M	415
Two Rocks	1	F	891
Two Rocks	1	M	953
Yanchep	0	F	1748
Yanchep	0	M	1599
Yanchep	1	F	2301
Yanchep	1	M	2316
Armadale - Wungong - Brookdale	0	F	3010
Armadale - Wungong - Brookdale	0	M	2587
Armadale - Wungong - Brookdale	1	F	5817
Armadale - Wungong - Brookdale	1	M	5772
Ashendon - Lesley	1	F	9
Ashendon - Lesley	1	M	5
Camillo - Champion Lakes	0	F	899
Camillo - Champion Lakes	0	M	864
Camillo - Champion Lakes	1	F	1697
Camillo - Champion Lakes	1	M	1728
Forrestdale - Harrisdale - Piara Waters	0	F	4505
Forrestdale - Harrisdale - Piara Waters	0	M	4504
Forrestdale - Harrisdale - Piara Waters	1	F	4870
Forrestdale - Harrisdale - Piara Waters	1	M	4724
Kelmscott	0	F	1680
Kelmscott	0	M	1632
Kelmscott	1	F	3094
Kelmscott	1	M	3165
Mount Nasura - Mount Richon - Bedfordale	0	F	1290
Mount Nasura - Mount Richon - Bedfordale	0	M	1242
Mount Nasura - Mount Richon - Bedfordale	1	F	2425
Mount Nasura - Mount Richon - Bedfordale	1	M	2471
Roleystone	0	F	1035
Roleystone	0	M	989
Roleystone	1	F	2284
Roleystone	1	M	2334
Seville Grove	0	F	1661
Seville Grove	0	M	1650
Seville Grove	1	F	3129
Seville Grove	1	M	3206
Belmont - Ascot - Redcliffe	0	F	2647
Belmont - Ascot - Redcliffe	0	M	2719
Belmont - Ascot - Redcliffe	1	F	3704
Belmont - Ascot - Redcliffe	1	M	3810
East Victoria Park - Carlisle	0	F	3148
East Victoria Park - Carlisle	0	M	3174
East Victoria Park - Carlisle	1	F	4355
East Victoria Park - Carlisle	1	M	4366
Kewdale Commercial	1	F	3
Kewdale Commercial	1	M	5
Perth Airport	0	F	9
Perth Airport	0	M	23
Rivervale - Kewdale - Cloverdale	0	F	5218
Rivervale - Kewdale - Cloverdale	0	M	5461
Rivervale - Kewdale - Cloverdale	1	F	5879
Rivervale - Kewdale - Cloverdale	1	M	6063
Victoria Park - Lathlain - Burswood	0	F	3026
Victoria Park - Lathlain - Burswood	0	M	3146
Victoria Park - Lathlain - Burswood	1	F	3485
Victoria Park - Lathlain - Burswood	1	M	3644
Bentley - Wilson - St James	0	F	4723
Bentley - Wilson - St James	0	M	5247
Bentley - Wilson - St James	1	F	4289
Bentley - Wilson - St James	1	M	4076
Canning Vale - West	0	F	2402
Canning Vale - West	0	M	2206
Canning Vale - West	1	F	2575
Canning Vale - West	1	M	2476
Cannington - Queens Park	0	F	5001
Cannington - Queens Park	0	M	5388
Cannington - Queens Park	1	F	3199
Cannington - Queens Park	1	M	3240
Parkwood - Ferndale - Lynwood	0	F	3129
Parkwood - Ferndale - Lynwood	0	M	3038
Parkwood - Ferndale - Lynwood	1	F	3494
