SA2_NAME16	MaxSchoolingCompleted	adults
Highland Park	Did not go to school	20
Highland Park	Year 8	227
Highland Park	Year 9	384
Highland Park	Year 10	1756
Highland Park	Year 11	691
Highland Park	Year 12	3202
Nerang - Mount Nathan	Did not go to school	63
Nerang - Mount Nathan	Year 8	677
Nerang - Mount Nathan	Year 9	1028
Nerang - Mount Nathan	Year 10	4362
Nerang - Mount Nathan	Year 11	1567
Nerang - Mount Nathan	Year 12	7462
Pacific Pines - Gaven	Did not go to school	49
Pacific Pines - Gaven	Year 8	270
Pacific Pines - Gaven	Year 9	660
Pacific Pines - Gaven	Year 10	3126
Pacific Pines - Gaven	Year 11	1448
Pacific Pines - Gaven	Year 12	7221
Worongary - Tallai	Did not go to school	21
Worongary - Tallai	Year 8	196
Worongary - Tallai	Year 9	311
Worongary - Tallai	Year 10	1464
Worongary - Tallai	Year 11	571
Worongary - Tallai	Year 12	3218
Coomera	Did not go to school	24
Coomera	Year 8	139
Coomera	Year 9	417
Coomera	Year 10	1950
Coomera	Year 11	1029
Coomera	Year 12	5117
Helensvale	Did not go to school	40
Helensvale	Year 8	443
Helensvale	Year 9	762
Helensvale	Year 10	3303
Helensvale	Year 11	1327
Helensvale	Year 12	6821
Hope Island	Did not go to school	13
Hope Island	Year 8	207
Hope Island	Year 9	414
Hope Island	Year 10	2004
Hope Island	Year 11	802
Hope Island	Year 12	5136
Jacobs Well - Alberton	Did not go to school	7
Jacobs Well - Alberton	Year 8	192
Jacobs Well - Alberton	Year 9	223
Jacobs Well - Alberton	Year 10	958
Jacobs Well - Alberton	Year 11	238
Jacobs Well - Alberton	Year 12	1134
Ormeau - Yatala	Did not go to school	39
Ormeau - Yatala	Year 8	414
Ormeau - Yatala	Year 9	800
Ormeau - Yatala	Year 10	3490
Ormeau - Yatala	Year 11	1475
Ormeau - Yatala	Year 12	7227
Oxenford - Maudsland	Did not go to school	30
Oxenford - Maudsland	Year 8	296
Oxenford - Maudsland	Year 9	652
Oxenford - Maudsland	Year 10	3010
Oxenford - Maudsland	Year 11	1209
Oxenford - Maudsland	Year 12	6140
Pimpama	Did not go to school	10
Pimpama	Year 8	113
Pimpama	Year 9	314
Pimpama	Year 10	1554
Pimpama	Year 11	720
Pimpama	Year 12	3022
Upper Coomera - Willow Vale	Did not go to school	61
Upper Coomera - Willow Vale	Year 8	547
Upper Coomera - Willow Vale	Year 9	1137
Upper Coomera - Willow Vale	Year 10	5232
Upper Coomera - Willow Vale	Year 11	2368
Upper Coomera - Willow Vale	Year 12	11716
Clear Island Waters	Did not go to school	19
Clear Island Waters	Year 8	97
Clear Island Waters	Year 9	131
Clear Island Waters	Year 10	698
Clear Island Waters	Year 11	275
Clear Island Waters	Year 12	2004
Merrimac	Did not go to school	14
Merrimac	Year 8	180
Merrimac	Year 9	255
Merrimac	Year 10	1216
Merrimac	Year 11	492
Merrimac	Year 12	2837
Robina	Did not go to school	60
Robina	Year 8	455
Robina	Year 9	772
Robina	Year 10	3658
Robina	Year 11	1699
Robina	Year 12	11242
Varsity Lakes	Did not go to school	38
Varsity Lakes	Year 8	305
Varsity Lakes	Year 9	514
Varsity Lakes	Year 10	2283
Varsity Lakes	Year 11	987
Varsity Lakes	Year 12	7017
Ashmore	Did not go to school	18
Ashmore	Year 8	311
Ashmore	Year 9	441
Ashmore	Year 10	2304
Ashmore	Year 11	781
Ashmore	Year 12	5105
Molendinar	Did not go to school	38
Molendinar	Year 8	166
Molendinar	Year 9	284
Molendinar	Year 10	1085
Molendinar	Year 11	427
Molendinar	Year 12	2903
Parkwood	Did not go to school	30
Parkwood	Year 8	172
Parkwood	Year 9	299
Parkwood	Year 10	1514
Parkwood	Year 11	623
Parkwood	Year 12	4011
Southport - North	Did not go to school	64
Southport - North	Year 8	516
Southport - North	Year 9	553
Southport - North	Year 10	2106
Southport - North	Year 11	897
Southport - North	Year 12	7422
Southport - South	Did not go to school	93
Southport - South	Year 8	548
Southport - South	Year 9	668
Southport - South	Year 10	2685
Southport - South	Year 11	1083
Southport - South	Year 12	8066
Benowa	Did not go to school	24
Benowa	Year 8	185
Benowa	Year 9	286
Benowa	Year 10	1301
Benowa	Year 11	520
Benowa	Year 12	4046
Bundall	Did not go to school	17
Bundall	Year 8	70
Bundall	Year 9	165
Bundall	Year 10	692
Bundall	Year 11	286
Bundall	Year 12	2205
Main Beach	Year 8	58
Main Beach	Year 9	101
Main Beach	Year 10	616
Main Beach	Year 11	241
Main Beach	Year 12	1987
Surfers Paradise	Did not go to school	103
Surfers Paradise	Year 8	481
Surfers Paradise	Year 9	708
Surfers Paradise	Year 10	3188
Surfers Paradise	Year 11	1518
Surfers Paradise	Year 12	12101
Darra - Sumner	Did not go to school	107
Darra - Sumner	Year 8	234
Darra - Sumner	Year 9	132
Darra - Sumner	Year 10	563
Darra - Sumner	Year 11	242
Darra - Sumner	Year 12	2228
Durack	Did not go to school	182
Durack	Year 8	443
Durack	Year 9	292
Durack	Year 10	1154
Durack	Year 11	370
Durack	Year 12	3303
Forest Lake - Doolandella	Did not go to school	264
Forest Lake - Doolandella	Year 8	669
Forest Lake - Doolandella	Year 9	757
Forest Lake - Doolandella	Year 10	3742
Forest Lake - Doolandella	Year 11	1713
Forest Lake - Doolandella	Year 12	12971
Inala - Richlands	Did not go to school	624
Inala - Richlands	Year 8	1415
Inala - Richlands	Year 9	817
Inala - Richlands	Year 10	2277
Inala - Richlands	Year 11	940
Inala - Richlands	Year 12	5867
Oxley (Qld)	Did not go to school	59
Oxley (Qld)	Year 8	244
Oxley (Qld)	Year 9	179
Oxley (Qld)	Year 10	934
Oxley (Qld)	Year 11	356
Oxley (Qld)	Year 12	3868
Wacol	Did not go to school	58
Wacol	Year 8	157
Wacol	Year 9	164
Wacol	Year 10	514
Wacol	Year 11	183
Wacol	Year 12	872
Boonah	Did not go to school	34
Boonah	Year 8	1001
Boonah	Year 9	638
Boonah	Year 10	2732
Boonah	Year 11	710
Boonah	Year 12	3670
Esk	Did not go to school	15
Esk	Year 8	410
Esk	Year 9	377
Esk	Year 10	1335
Esk	Year 11	328
Esk	Year 12	1391
Lake Manchester - England Creek	Year 9	3
Lockyer Valley - East	Did not go to school	44
Lockyer Valley - East	Year 8	1309
Lockyer Valley - East	Year 9	1186
Lockyer Valley - East	Year 10	4693
Lockyer Valley - East	Year 11	1220
Lockyer Valley - East	Year 12	5275
Lowood	Did not go to school	38
Lowood	Year 8	873
Lowood	Year 9	809
Lowood	Year 10	3245
Lowood	Year 11	903
Lowood	Year 12	3820
Rosewood	Did not go to school	26
Rosewood	Year 8	676
Rosewood	Year 9	601
Rosewood	Year 10	2905
Rosewood	Year 11	748
Rosewood	Year 12	3485
Brassall	Did not go to school	40
Brassall	Year 8	632
Brassall	Year 9	493
Brassall	Year 10	2263
Brassall	Year 11	699
Brassall	Year 12	3621
Bundamba	Did not go to school	50
Bundamba	Year 8	504
Bundamba	Year 9	473
Bundamba	Year 10	1930
Bundamba	Year 11	565
Bundamba	Year 12	2885
Churchill - Yamanto	Did not go to school	21
Churchill - Yamanto	Year 8	327
Churchill - Yamanto	Year 9	301
Churchill - Yamanto	Year 10	1454
Churchill - Yamanto	Year 11	435
Churchill - Yamanto	Year 12	2319
Ipswich - Central	Did not go to school	30
Ipswich - Central	Year 8	388
Ipswich - Central	Year 9	308
Ipswich - Central	Year 10	1260
Ipswich - Central	Year 11	427
Ipswich - Central	Year 12	2452
Ipswich - East	Did not go to school	93
Ipswich - East	Year 8	1145
Ipswich - East	Year 9	886
Ipswich - East	Year 10	3746
Ipswich - East	Year 11	1110
Ipswich - East	Year 12	6008
Ipswich - North	Did not go to school	3
Ipswich - North	Year 8	151
Ipswich - North	Year 9	174
Ipswich - North	Year 10	909
Ipswich - North	Year 11	319
Ipswich - North	Year 12	1856
Karalee - Barellan Point	Did not go to school	7
Karalee - Barellan Point	Year 8	119
Karalee - Barellan Point	Year 9	174
Karalee - Barellan Point	Year 10	1102
Karalee - Barellan Point	Year 11	342
Karalee - Barellan Point	Year 12	2273
Karana Downs	Year 8	85
Karana Downs	Year 9	142
Karana Downs	Year 10	886
Karana Downs	Year 11	386
Karana Downs	Year 12	2970
Leichhardt - One Mile	Did not go to school	31
Leichhardt - One Mile	Year 8	419
Leichhardt - One Mile	Year 9	453
Leichhardt - One Mile	Year 10	1560
Leichhardt - One Mile	Year 11	498
Leichhardt - One Mile	Year 12	2081
North Ipswich - Tivoli	Did not go to school	20
North Ipswich - Tivoli	Year 8	434
North Ipswich - Tivoli	Year 9	338
North Ipswich - Tivoli	Year 10	1471
North Ipswich - Tivoli	Year 11	376
North Ipswich - Tivoli	Year 12	1990
Raceview	Did not go to school	60
Raceview	Year 8	796
Raceview	Year 9	710
Raceview	Year 10	3264
Raceview	Year 11	915
Raceview	Year 12	5096
Ripley	Did not go to school	10
Ripley	Year 8	90
Ripley	Year 9	150
Ripley	Year 10	893
Ripley	Year 11	306
Ripley	Year 12	1857
Riverview	Did not go to school	32
Riverview	Year 8	250
Riverview	Year 9	184
Riverview	Year 10	618
Riverview	Year 11	182
Riverview	Year 12	775
Bellbird Park - Brookwater	Did not go to school	48
Bellbird Park - Brookwater	Year 8	207
Bellbird Park - Brookwater	Year 9	379
Bellbird Park - Brookwater	Year 10	1920
Bellbird Park - Brookwater	Year 11	880
Bellbird Park - Brookwater	Year 12	6038
Camira - Gailes	Did not go to school	47
Camira - Gailes	Year 8	356
Camira - Gailes	Year 9	369
Camira - Gailes	Year 10	1961
Camira - Gailes	Year 11	624
Camira - Gailes	Year 12	3384
Carole Park	Year 12	3
Collingwood Park - Redbank	Did not go to school	55
Collingwood Park - Redbank	Year 8	301
Collingwood Park - Redbank	Year 9	321
Collingwood Park - Redbank	Year 10	1522
Collingwood Park - Redbank	Year 11	563
Collingwood Park - Redbank	Year 12	3088
Goodna	Did not go to school	134
Goodna	Year 8	496
Goodna	Year 9	445
Goodna	Year 10	1679
Goodna	Year 11	704
Goodna	Year 12	3638
Redbank Plains	Did not go to school	119
Redbank Plains	Year 8	511
Redbank Plains	Year 9	736
Redbank Plains	Year 10	3176
Redbank Plains	Year 11	1472
Redbank Plains	Year 12	6477
Springfield	Did not go to school	23
Springfield	Year 8	113
Springfield	Year 9	186
Springfield	Year 10	1054
Springfield	Year 11	506
Springfield	Year 12	2800
Springfield Lakes	Did not go to school	68
Springfield Lakes	Year 8	178
Springfield Lakes	Year 9	328
Springfield Lakes	Year 10	1701
Springfield Lakes	Year 11	995
Springfield Lakes	Year 12	7187
Beaudesert	Did not go to school	39
Beaudesert	Year 8	911
Beaudesert	Year 9	831
Beaudesert	Year 10	3233
Beaudesert	Year 11	889
Beaudesert	Year 12	3916
Beenleigh	Did not go to school	47
Beenleigh	Year 8	465
Beenleigh	Year 9	493
Beenleigh	Year 10	1792
Beenleigh	Year 11	600
Beenleigh	Year 12	2539
Eagleby	Did not go to school	79
Eagleby	Year 8	733
Eagleby	Year 9	839
Eagleby	Year 10	2963
Eagleby	Year 11	972
Eagleby	Year 12	3824
Edens Landing - Holmview	Did not go to school	46
Edens Landing - Holmview	Year 8	231
Edens Landing - Holmview	Year 9	305
Edens Landing - Holmview	Year 10	1409
Edens Landing - Holmview	Year 11	556
Edens Landing - Holmview	Year 12	2717
Mount Warren Park	Did not go to school	26
Mount Warren Park	Year 8	238
Mount Warren Park	Year 9	296
Mount Warren Park	Year 10	1330
Mount Warren Park	Year 11	414
Mount Warren Park	Year 12	1965
Wolffdene - Bahrs Scrub	Did not go to school	7
Wolffdene - Bahrs Scrub	Year 8	132
Wolffdene - Bahrs Scrub	Year 9	275
Wolffdene - Bahrs Scrub	Year 10	1263
Wolffdene - Bahrs Scrub	Year 11	477
Wolffdene - Bahrs Scrub	Year 12	2378
Boronia Heights - Park Ridge	Did not go to school	72
Boronia Heights - Park Ridge	Year 8	629
Boronia Heights - Park Ridge	Year 9	697
Boronia Heights - Park Ridge	Year 10	2679
Boronia Heights - Park Ridge	Year 11	850
Boronia Heights - Park Ridge	Year 12	4041
Browns Plains	Did not go to school	72
Browns Plains	Year 8	289
Browns Plains	Year 9	314
Browns Plains	Year 10	1275
Browns Plains	Year 11	479
Browns Plains	Year 12	2728
Chambers Flat - Logan Reserve	Did not go to school	46
Chambers Flat - Logan Reserve	Year 8	192
Chambers Flat - Logan Reserve	Year 9	235
Chambers Flat - Logan Reserve	Year 10	1091
Chambers Flat - Logan Reserve	Year 11	355
Chambers Flat - Logan Reserve	Year 12	1822
Crestmead	Did not go to school	139
Crestmead	Year 8	419
Crestmead	Year 9	551
Crestmead	Year 10	2114
Crestmead	Year 11	927
Crestmead	Year 12	3592
Hillcrest	Did not go to school	56
Hillcrest	Year 8	213
Hillcrest	Year 9	338
Hillcrest	Year 10	1629
Hillcrest	Year 11	529
Hillcrest	Year 12	3253
Marsden	Did not go to school	178
Marsden	Year 8	555
Marsden	Year 9	639
Marsden	Year 10	2268
Marsden	Year 11	990
Marsden	Year 12	4387
Munruben - Park Ridge South	Did not go to school	34
Munruben - Park Ridge South	Year 8	157
Munruben - Park Ridge South	Year 9	237
Munruben - Park Ridge South	Year 10	1131
Munruben - Park Ridge South	Year 11	352
Munruben - Park Ridge South	Year 12	1654
Regents Park - Heritage Park	Did not go to school	91
Regents Park - Heritage Park	Year 8	444
Regents Park - Heritage Park	Year 9	617
Regents Park - Heritage Park	Year 10	3107
Regents Park - Heritage Park	Year 11	1138
Regents Park - Heritage Park	Year 12	6111
Greenbank	Did not go to school	59
Greenbank	Year 8	369
Greenbank	Year 9	543
Greenbank	Year 10	2793
Greenbank	Year 11	932
Greenbank	Year 12	4578
Jimboomba	Did not go to school	73
Jimboomba	Year 8	598
Jimboomba	Year 9	1165
Jimboomba	Year 10	5382
Jimboomba	Year 11	1903
Jimboomba	Year 12	8671
Logan Village	Did not go to school	11
Logan Village	Year 8	247
Logan Village	Year 9	325
Logan Village	Year 10	1698
Logan Village	Year 11	509
Logan Village	Year 12	2360
Bethania - Waterford	Did not go to school	58
Bethania - Waterford	Year 8	631
Bethania - Waterford	Year 9	558
Bethania - Waterford	Year 10	2149
Bethania - Waterford	Year 11	741
Bethania - Waterford	Year 12	3677
Cornubia - Carbrook	Did not go to school	24
Cornubia - Carbrook	Year 8	219
Cornubia - Carbrook	Year 9	314
Cornubia - Carbrook	Year 10	1597
Cornubia - Carbrook	Year 11	565
Cornubia - Carbrook	Year 12	3732
Loganholme - Tanah Merah	Did not go to school	37
Loganholme - Tanah Merah	Year 8	277
Loganholme - Tanah Merah	Year 9	420
Loganholme - Tanah Merah	Year 10	2093
Loganholme - Tanah Merah	Year 11	764
Loganholme - Tanah Merah	Year 12	4445
Loganlea	Did not go to school	138
Loganlea	Year 8	426
Loganlea	Year 9	458
Loganlea	Year 10	1790
Loganlea	Year 11	724
Loganlea	Year 12	3634
Shailer Park	Did not go to school	27
Shailer Park	Year 8	215
Shailer Park	Year 9	366
Shailer Park	Year 10	2073
Shailer Park	Year 11	750
Shailer Park	Year 12	5550
Waterford West	Did not go to school	86
Waterford West	Year 8	375
Waterford West	Year 9	393
Waterford West	Year 10	1419
Waterford West	Year 11	511
Waterford West	Year 12	2359
Daisy Hill	Did not go to school	18
Daisy Hill	Year 8	151
Daisy Hill	Year 9	213
Daisy Hill	Year 10	1087
Daisy Hill	Year 11	397
Daisy Hill	Year 12	3083
Kingston (Qld.)	Did not go to school	237
Kingston (Qld.)	Year 8	551
Kingston (Qld.)	Year 9	536
Kingston (Qld.)	Year 10	1799
Kingston (Qld.)	Year 11	686
Kingston (Qld.)	Year 12	3022
Logan Central	Did not go to school	226
Logan Central	Year 8	518
Logan Central	Year 9	344
Logan Central	Year 10	1004
Logan Central	Year 11	378
Logan Central	Year 12	1691
Rochedale South - Priestdale	Did not go to school	35
Rochedale South - Priestdale	Year 8	447
Rochedale South - Priestdale	Year 9	430
Rochedale South - Priestdale	Year 10	2665
Rochedale South - Priestdale	Year 11	921
Rochedale South - Priestdale	Year 12	7095
Slacks Creek	Did not go to school	139
Slacks Creek	Year 8	580
Slacks Creek	Year 9	501
Slacks Creek	Year 10	1873
Slacks Creek	Year 11	660
Slacks Creek	Year 12	3614
Springwood	Did not go to school	26
Springwood	Year 8	272
Springwood	Year 9	300
Springwood	Year 10	1653
Springwood	Year 11	570
Springwood	Year 12	4198
Underwood	Did not go to school	58
Underwood	Year 8	138
Underwood	Year 9	167
Underwood	Year 10	727
Underwood	Year 11	301
Underwood	Year 12	3212
Woodridge	Did not go to school	387
Woodridge	Year 8	936
Woodridge	Year 9	612
Woodridge	Year 10	2016
Woodridge	Year 11	753
Woodridge	Year 12	3943
Bowen	Did not go to school	44
Bowen	Year 8	531
Bowen	Year 9	492
Bowen	Year 10	2146
Bowen	Year 11	646
Bowen	Year 12	2502
Broadsound - Nebo	Did not go to school	20
Broadsound - Nebo	Year 8	258
Broadsound - Nebo	Year 9	328
Broadsound - Nebo	Year 10	1686
Broadsound - Nebo	Year 11	515
Broadsound - Nebo	Year 12	2331
Clermont	Did not go to school	7
Clermont	Year 8	175
Clermont	Year 9	149
Clermont	Year 10	803
Clermont	Year 11	189
Clermont	Year 12	1087
Collinsville	Did not go to school	13
Collinsville	Year 8	271
Collinsville	Year 9	207
Collinsville	Year 10	931
Collinsville	Year 11	208
Collinsville	Year 12	766
Moranbah	Did not go to school	5
Moranbah	Year 8	93
Moranbah	Year 9	234
Moranbah	Year 10	1362
Moranbah	Year 11	554
Moranbah	Year 12	3077
Andergrove - Beaconsfield	Did not go to school	38
Andergrove - Beaconsfield	Year 8	689
Andergrove - Beaconsfield	Year 9	710
Andergrove - Beaconsfield	Year 10	3253
Andergrove - Beaconsfield	Year 11	1161
Andergrove - Beaconsfield	Year 12	4869
East Mackay	Did not go to school	11
East Mackay	Year 8	215
East Mackay	Year 9	154
East Mackay	Year 10	773
East Mackay	Year 11	243
East Mackay	Year 12	1214
Eimeo - Rural View	Did not go to school	7
Eimeo - Rural View	Year 8	212
Eimeo - Rural View	Year 9	441
Eimeo - Rural View	Year 10	2192
Eimeo - Rural View	Year 11	978
Eimeo - Rural View	Year 12	4490
Eungella Hinterland	Year 9	3
Eungella Hinterland	Year 10	5
Mackay	Did not go to school	17
Mackay	Year 8	195
Mackay	Year 9	171
Mackay	Year 10	702
Mackay	Year 11	223
Mackay	Year 12	1328
Mackay Harbour	Year 8	7
Mackay Harbour	Year 9	7
Mackay Harbour	Year 10	108
Mackay Harbour	Year 11	33
Mackay Harbour	Year 12	228
Mount Pleasant - Glenella	Did not go to school	14
Mount Pleasant - Glenella	Year 8	483
Mount Pleasant - Glenella	Year 9	390
Mount Pleasant - Glenella	Year 10	2316
Mount Pleasant - Glenella	Year 11	695
Mount Pleasant - Glenella	Year 12	3953
North Mackay	Did not go to school	18
North Mackay	Year 8	389
North Mackay	Year 9	312
North Mackay	Year 10	1400
North Mackay	Year 11	379
North Mackay	Year 12	1869
Ooralea - Bakers Creek	Did not go to school	13
Ooralea - Bakers Creek	Year 8	252
Ooralea - Bakers Creek	Year 9	177
Ooralea - Bakers Creek	Year 10	1094
Ooralea - Bakers Creek	Year 11	362
Ooralea - Bakers Creek	Year 12	1715
Pioneer Valley	Did not go to school	5
Pioneer Valley	Year 8	344
Pioneer Valley	Year 9	368
Pioneer Valley	Year 10	1928
Pioneer Valley	Year 11	566
Pioneer Valley	Year 12	2246
Sarina	Did not go to school	29
Sarina	Year 8	664
Sarina	Year 9	590
Sarina	Year 10	2854
Sarina	Year 11	923
Sarina	Year 12	3002
Seaforth - Calen	Did not go to school	19
Seaforth - Calen	Year 8	465
Seaforth - Calen	Year 9	439
Seaforth - Calen	Year 10	2176
Seaforth - Calen	Year 11	568
Seaforth - Calen	Year 12	2167
Shoal Point - Bucasia	Did not go to school	4
Shoal Point - Bucasia	Year 8	109
Shoal Point - Bucasia	Year 9	244
Shoal Point - Bucasia	Year 10	1200
Shoal Point - Bucasia	Year 11	492
Shoal Point - Bucasia	Year 12	1900
Slade Point	Did not go to school	9
Slade Point	Year 8	172
Slade Point	Year 9	160
Slade Point	Year 10	811
Slade Point	Year 11	278
Slade Point	Year 12	1005
South Mackay	Did not go to school	26
South Mackay	Year 8	426
South Mackay	Year 9	337
South Mackay	Year 10	1620
South Mackay	Year 11	446
South Mackay	Year 12	2190
Walkerston - Eton	Did not go to school	16
Walkerston - Eton	Year 8	430
Walkerston - Eton	Year 9	362
Walkerston - Eton	Year 10	2185
Walkerston - Eton	Year 11	556
Walkerston - Eton	Year 12	2398
West Mackay	Did not go to school	18
West Mackay	Year 8	386
West Mackay	Year 9	253
West Mackay	Year 10	1295
West Mackay	Year 11	363
West Mackay	Year 12	2081
Airlie - Whitsundays	Did not go to school	21
Airlie - Whitsundays	Year 8	159
Airlie - Whitsundays	Year 9	374
Airlie - Whitsundays	Year 10	2192
Airlie - Whitsundays	Year 11	1006
Airlie - Whitsundays	Year 12	4951
Proserpine	Did not go to school	14
Proserpine	Year 8	418
Proserpine	Year 9	447
Proserpine	Year 10	2095
Proserpine	Year 11	645
Proserpine	Year 12	2250
Beachmere - Sandstone Point	Did not go to school	52
Beachmere - Sandstone Point	Year 8	888
Beachmere - Sandstone Point	Year 9	920
Beachmere - Sandstone Point	Year 10	4138
Beachmere - Sandstone Point	Year 11	1078
Beachmere - Sandstone Point	Year 12	4224
Bribie Island	Did not go to school	46
Bribie Island	Year 8	1365
Bribie Island	Year 9	1221
Bribie Island	Year 10	5141
Bribie Island	Year 11	1264
Bribie Island	Year 12	5551
Burpengary - East	Did not go to school	27
Burpengary - East	Year 8	172
Burpengary - East	Year 9	199
Burpengary - East	Year 10	970
Burpengary - East	Year 11	275
Burpengary - East	Year 12	1395
Caboolture	Did not go to school	128
Caboolture	Year 8	1322
Caboolture	Year 9	1483
Caboolture	Year 10	5635
Caboolture	Year 11	1907
Caboolture	Year 12	8199
Caboolture - South	Did not go to school	76
