SA2_NAME16	EduInstitutionType	Sex	students
Warnervale - Wadalba	Secondary	F	646
Warnervale - Wadalba	Secondary	M	647
Warnervale - Wadalba	Technical or Further Educational Institution	F	163
Warnervale - Wadalba	Technical or Further Educational Institution	M	143
Warnervale - Wadalba	University or other tertiary	F	262
Warnervale - Wadalba	University or other tertiary	M	140
Wyong		F	399
Wyong		M	343
Wyong	Infants/Primary	F	366
Wyong	Infants/Primary	M	364
Wyong	Pre-school	F	74
Wyong	Pre-school	M	70
Wyong	Secondary	F	266
Wyong	Secondary	M	278
Wyong	Technical or Further Educational Institution	F	133
Wyong	Technical or Further Educational Institution	M	89
Wyong	University or other tertiary	F	156
Wyong	University or other tertiary	M	74
Bathurst		F	1084
Bathurst		M	1475
Bathurst	Infants/Primary	F	934
Bathurst	Infants/Primary	M	978
Bathurst	Pre-school	F	202
Bathurst	Pre-school	M	218
Bathurst	Secondary	F	691
Bathurst	Secondary	M	806
Bathurst	Technical or Further Educational Institution	F	336
Bathurst	Technical or Further Educational Institution	M	218
Bathurst	University or other tertiary	F	943
Bathurst	University or other tertiary	M	649
Bathurst - East		F	396
Bathurst - East		M	402
Bathurst - East	Infants/Primary	F	595
Bathurst - East	Infants/Primary	M	650
Bathurst - East	Pre-school	F	127
Bathurst - East	Pre-school	M	139
Bathurst - East	Secondary	F	459
Bathurst - East	Secondary	M	513
Bathurst - East	Technical or Further Educational Institution	F	133
Bathurst - East	Technical or Further Educational Institution	M	101
Bathurst - East	University or other tertiary	F	213
Bathurst - East	University or other tertiary	M	123
Bathurst Region		F	329
Bathurst Region		M	637
Bathurst Region	Infants/Primary	F	274
Bathurst Region	Infants/Primary	M	290
Bathurst Region	Pre-school	F	42
Bathurst Region	Pre-school	M	54
Bathurst Region	Secondary	F	295
Bathurst Region	Secondary	M	240
Bathurst Region	Technical or Further Educational Institution	F	68
Bathurst Region	Technical or Further Educational Institution	M	52
Bathurst Region	University or other tertiary	F	102
Bathurst Region	University or other tertiary	M	48
Oberon		F	275
Oberon		M	401
Oberon	Infants/Primary	F	150
Oberon	Infants/Primary	M	172
Oberon	Pre-school	F	29
Oberon	Pre-school	M	31
Oberon	Secondary	F	136
Oberon	Secondary	M	138
Oberon	Technical or Further Educational Institution	F	46
Oberon	Technical or Further Educational Institution	M	29
Oberon	University or other tertiary	F	49
Oberon	University or other tertiary	M	15
Condobolin		F	420
Condobolin		M	431
Condobolin	Infants/Primary	F	278
Condobolin	Infants/Primary	M	300
Condobolin	Pre-school	F	80
Condobolin	Pre-school	M	70
Condobolin	Secondary	F	172
Condobolin	Secondary	M	157
Condobolin	Technical or Further Educational Institution	F	55
Condobolin	Technical or Further Educational Institution	M	26
Condobolin	University or other tertiary	F	47
Condobolin	University or other tertiary	M	28
Cowra		F	462
Cowra		M	410
Cowra	Infants/Primary	F	359
Cowra	Infants/Primary	M	357
Cowra	Pre-school	F	71
Cowra	Pre-school	M	92
Cowra	Secondary	F	253
Cowra	Secondary	M	235
Cowra	Technical or Further Educational Institution	F	114
Cowra	Technical or Further Educational Institution	M	66
Cowra	University or other tertiary	F	82
Cowra	University or other tertiary	M	36
Cowra Region		F	250
Cowra Region		M	261
Cowra Region	Infants/Primary	F	236
Cowra Region	Infants/Primary	M	242
Cowra Region	Pre-school	F	38
Cowra Region	Pre-school	M	34
Cowra Region	Secondary	F	169
Cowra Region	Secondary	M	169
Cowra Region	Technical or Further Educational Institution	F	58
Cowra Region	Technical or Further Educational Institution	M	36
Cowra Region	University or other tertiary	F	51
Cowra Region	University or other tertiary	M	23
Forbes		F	503
Forbes		M	511
Forbes	Infants/Primary	F	426
Forbes	Infants/Primary	M	448
Forbes	Pre-school	F	121
Forbes	Pre-school	M	101
Forbes	Secondary	F	350
Forbes	Secondary	M	343
Forbes	Technical or Further Educational Institution	F	95
Forbes	Technical or Further Educational Institution	M	79
Forbes	University or other tertiary	F	108
Forbes	University or other tertiary	M	28
Grenfell		F	218
Grenfell		M	179
Grenfell	Infants/Primary	F	137
Grenfell	Infants/Primary	M	160
Grenfell	Pre-school	F	29
Grenfell	Pre-school	M	32
Grenfell	Secondary	F	99
Grenfell	Secondary	M	76
Grenfell	Technical or Further Educational Institution	F	30
Grenfell	Technical or Further Educational Institution	M	10
Grenfell	University or other tertiary	F	26
Grenfell	University or other tertiary	M	17
Parkes (NSW)		F	608
Parkes (NSW)		M	507
Parkes (NSW)	Infants/Primary	F	509
Parkes (NSW)	Infants/Primary	M	519
Parkes (NSW)	Pre-school	F	97
Parkes (NSW)	Pre-school	M	107
Parkes (NSW)	Secondary	F	359
Parkes (NSW)	Secondary	M	375
Parkes (NSW)	Technical or Further Educational Institution	F	143
Parkes (NSW)	Technical or Further Educational Institution	M	85
Parkes (NSW)	University or other tertiary	F	118
Parkes (NSW)	University or other tertiary	M	62
Parkes Region		F	211
Parkes Region		M	196
Parkes Region	Infants/Primary	F	127
Parkes Region	Infants/Primary	M	147
Parkes Region	Pre-school	F	31
Parkes Region	Pre-school	M	17
Parkes Region	Secondary	F	119
Parkes Region	Secondary	M	102
Parkes Region	Technical or Further Educational Institution	F	44
Parkes Region	Technical or Further Educational Institution	M	19
Parkes Region	University or other tertiary	F	39
Parkes Region	University or other tertiary	M	10
West Wyalong		F	392
West Wyalong		M	372
West Wyalong	Infants/Primary	F	285
West Wyalong	Infants/Primary	M	280
West Wyalong	Pre-school	F	49
West Wyalong	Pre-school	M	52
West Wyalong	Secondary	F	179
West Wyalong	Secondary	M	162
West Wyalong	Technical or Further Educational Institution	F	55
West Wyalong	Technical or Further Educational Institution	M	39
West Wyalong	University or other tertiary	F	41
West Wyalong	University or other tertiary	M	20
Lithgow		F	666
Lithgow		M	1024
Lithgow	Infants/Primary	F	426
Lithgow	Infants/Primary	M	447
Lithgow	Pre-school	F	90
Lithgow	Pre-school	M	100
Lithgow	Secondary	F	326
Lithgow	Secondary	M	351
Lithgow	Technical or Further Educational Institution	F	164
Lithgow	Technical or Further Educational Institution	M	141
Lithgow	University or other tertiary	F	140
Lithgow	University or other tertiary	M	72
Lithgow Region		F	559
Lithgow Region		M	580
Lithgow Region	Infants/Primary	F	308
Lithgow Region	Infants/Primary	M	304
Lithgow Region	Pre-school	F	69
Lithgow Region	Pre-school	M	64
Lithgow Region	Secondary	F	224
Lithgow Region	Secondary	M	244
Lithgow Region	Technical or Further Educational Institution	F	104
Lithgow Region	Technical or Further Educational Institution	M	62
Lithgow Region	University or other tertiary	F	101
Lithgow Region	University or other tertiary	M	41
Mudgee		F	588
Mudgee		M	546
Mudgee	Infants/Primary	F	519
Mudgee	Infants/Primary	M	571
Mudgee	Pre-school	F	110
Mudgee	Pre-school	M	108
Mudgee	Secondary	F	308
Mudgee	Secondary	M	323
Mudgee	Technical or Further Educational Institution	F	163
Mudgee	Technical or Further Educational Institution	M	111
Mudgee	University or other tertiary	F	134
Mudgee	University or other tertiary	M	64
Mudgee Region - East		F	238
Mudgee Region - East		M	248
Mudgee Region - East	Infants/Primary	F	110
Mudgee Region - East	Infants/Primary	M	114
Mudgee Region - East	Pre-school	F	27
Mudgee Region - East	Pre-school	M	22
Mudgee Region - East	Secondary	F	90
Mudgee Region - East	Secondary	M	111
Mudgee Region - East	Technical or Further Educational Institution	F	28
Mudgee Region - East	Technical or Further Educational Institution	M	23
Mudgee Region - East	University or other tertiary	F	22
Mudgee Region - East	University or other tertiary	M	8
Mudgee Region - West		F	673
Mudgee Region - West		M	725
Mudgee Region - West	Infants/Primary	F	432
Mudgee Region - West	Infants/Primary	M	444
Mudgee Region - West	Pre-school	F	90
Mudgee Region - West	Pre-school	M	87
Mudgee Region - West	Secondary	F	269
Mudgee Region - West	Secondary	M	332
Mudgee Region - West	Technical or Further Educational Institution	F	124
Mudgee Region - West	Technical or Further Educational Institution	M	70
Mudgee Region - West	University or other tertiary	F	88
Mudgee Region - West	University or other tertiary	M	42
Blayney		F	302
Blayney		M	306
Blayney	Infants/Primary	F	336
Blayney	Infants/Primary	M	348
Blayney	Pre-school	F	70
Blayney	Pre-school	M	78
Blayney	Secondary	F	281
Blayney	Secondary	M	251
Blayney	Technical or Further Educational Institution	F	82
Blayney	Technical or Further Educational Institution	M	56
Blayney	University or other tertiary	F	108
Blayney	University or other tertiary	M	47
Orange		F	935
Orange		M	831
Orange	Infants/Primary	F	707
Orange	Infants/Primary	M	782
Orange	Pre-school	F	139
Orange	Pre-school	M	164
Orange	Secondary	F	606
Orange	Secondary	M	561
Orange	Technical or Further Educational Institution	F	291
Orange	Technical or Further Educational Institution	M	234
Orange	University or other tertiary	F	294
Orange	University or other tertiary	M	180
Orange - North		F	629
Orange - North		M	620
Orange - North	Infants/Primary	F	1004
Orange - North	Infants/Primary	M	1103
Orange - North	Pre-school	F	214
Orange - North	Pre-school	M	220
Orange - North	Secondary	F	635
Orange - North	Secondary	M	687
Orange - North	Technical or Further Educational Institution	F	272
Orange - North	Technical or Further Educational Institution	M	241
Orange - North	University or other tertiary	F	464
Orange - North	University or other tertiary	M	253
Orange Region		F	512
Orange Region		M	511
Orange Region	Infants/Primary	F	572
Orange Region	Infants/Primary	M	564
Orange Region	Pre-school	F	120
Orange Region	Pre-school	M	129
Orange Region	Secondary	F	467
Orange Region	Secondary	M	451
Orange Region	Technical or Further Educational Institution	F	117
Orange Region	Technical or Further Educational Institution	M	110
Orange Region	University or other tertiary	F	166
Orange Region	University or other tertiary	M	83
Grafton		F	781
Grafton		M	940
Grafton	Infants/Primary	F	731
Grafton	Infants/Primary	M	825
Grafton	Pre-school	F	164
Grafton	Pre-school	M	168
Grafton	Secondary	F	529
Grafton	Secondary	M	606
Grafton	Technical or Further Educational Institution	F	283
Grafton	Technical or Further Educational Institution	M	177
Grafton	University or other tertiary	F	175
Grafton	University or other tertiary	M	85
Grafton Region		F	734
Grafton Region		M	815
Grafton Region	Infants/Primary	F	607
Grafton Region	Infants/Primary	M	565
Grafton Region	Pre-school	F	89
Grafton Region	Pre-school	M	98
Grafton Region	Secondary	F	463
Grafton Region	Secondary	M	470
Grafton Region	Technical or Further Educational Institution	F	199
Grafton Region	Technical or Further Educational Institution	M	129
Grafton Region	University or other tertiary	F	129
Grafton Region	University or other tertiary	M	49
Maclean - Yamba - Iluka		F	736
Maclean - Yamba - Iluka		M	690
Maclean - Yamba - Iluka	Infants/Primary	F	489
Maclean - Yamba - Iluka	Infants/Primary	M	556
Maclean - Yamba - Iluka	Pre-school	F	105
Maclean - Yamba - Iluka	Pre-school	M	131
Maclean - Yamba - Iluka	Secondary	F	420
Maclean - Yamba - Iluka	Secondary	M	400
Maclean - Yamba - Iluka	Technical or Further Educational Institution	F	167
Maclean - Yamba - Iluka	Technical or Further Educational Institution	M	106
Maclean - Yamba - Iluka	University or other tertiary	F	134
Maclean - Yamba - Iluka	University or other tertiary	M	74
Bellingen		F	275
Bellingen		M	230
Bellingen	Infants/Primary	F	291
Bellingen	Infants/Primary	M	285
Bellingen	Pre-school	F	65
Bellingen	Pre-school	M	66
Bellingen	Secondary	F	213
Bellingen	Secondary	M	206
Bellingen	Technical or Further Educational Institution	F	66
Bellingen	Technical or Further Educational Institution	M	42
Bellingen	University or other tertiary	F	109
Bellingen	University or other tertiary	M	41
Coffs Harbour - North		F	790
Coffs Harbour - North		M	742
Coffs Harbour - North	Infants/Primary	F	687
Coffs Harbour - North	Infants/Primary	M	701
Coffs Harbour - North	Pre-school	F	158
Coffs Harbour - North	Pre-school	M	164
Coffs Harbour - North	Secondary	F	545
Coffs Harbour - North	Secondary	M	560
Coffs Harbour - North	Technical or Further Educational Institution	F	289
Coffs Harbour - North	Technical or Further Educational Institution	M	202
Coffs Harbour - North	University or other tertiary	F	265
Coffs Harbour - North	University or other tertiary	M	150
Coffs Harbour - South		F	702
Coffs Harbour - South		M	539
Coffs Harbour - South	Infants/Primary	F	375
Coffs Harbour - South	Infants/Primary	M	347
Coffs Harbour - South	Pre-school	F	77
Coffs Harbour - South	Pre-school	M	74
Coffs Harbour - South	Secondary	F	279
Coffs Harbour - South	Secondary	M	287
Coffs Harbour - South	Technical or Further Educational Institution	F	185
Coffs Harbour - South	Technical or Further Educational Institution	M	113
Coffs Harbour - South	University or other tertiary	F	184
Coffs Harbour - South	University or other tertiary	M	105
Coramba - Nana Glen - Bucca		F	181
Coramba - Nana Glen - Bucca		M	183
Coramba - Nana Glen - Bucca	Infants/Primary	F	171
Coramba - Nana Glen - Bucca	Infants/Primary	M	176
Coramba - Nana Glen - Bucca	Pre-school	F	32
Coramba - Nana Glen - Bucca	Pre-school	M	39
Coramba - Nana Glen - Bucca	Secondary	F	135
Coramba - Nana Glen - Bucca	Secondary	M	105
Coramba - Nana Glen - Bucca	Technical or Further Educational Institution	F	52
Coramba - Nana Glen - Bucca	Technical or Further Educational Institution	M	39
Coramba - Nana Glen - Bucca	University or other tertiary	F	52
Coramba - Nana Glen - Bucca	University or other tertiary	M	10
Dorrigo		F	175
Dorrigo		M	178
Dorrigo	Infants/Primary	F	114
Dorrigo	Infants/Primary	M	117
Dorrigo	Pre-school	F	20
Dorrigo	Pre-school	M	19
Dorrigo	Secondary	F	98
Dorrigo	Secondary	M	94
Dorrigo	Technical or Further Educational Institution	F	26
Dorrigo	Technical or Further Educational Institution	M	23
Dorrigo	University or other tertiary	F	22
Dorrigo	University or other tertiary	M	6
Korora - Emerald Beach		F	307
Korora - Emerald Beach		M	254
Korora - Emerald Beach	Infants/Primary	F	417
Korora - Emerald Beach	Infants/Primary	M	430
Korora - Emerald Beach	Pre-school	F	96
Korora - Emerald Beach	Pre-school	M	104
Korora - Emerald Beach	Secondary	F	292
Korora - Emerald Beach	Secondary	M	276
Korora - Emerald Beach	Technical or Further Educational Institution	F	100
Korora - Emerald Beach	Technical or Further Educational Institution	M	61
Korora - Emerald Beach	University or other tertiary	F	151
Korora - Emerald Beach	University or other tertiary	M	68
Sawtell - Boambee		F	719
Sawtell - Boambee		M	641
Sawtell - Boambee	Infants/Primary	F	834
Sawtell - Boambee	Infants/Primary	M	886
Sawtell - Boambee	Pre-school	F	177
Sawtell - Boambee	Pre-school	M	212
Sawtell - Boambee	Secondary	F	628
Sawtell - Boambee	Secondary	M	695
Sawtell - Boambee	Technical or Further Educational Institution	F	283
Sawtell - Boambee	Technical or Further Educational Institution	M	147
Sawtell - Boambee	University or other tertiary	F	303
Sawtell - Boambee	University or other tertiary	M	144
Urunga		F	205
Urunga		M	184
Urunga	Infants/Primary	F	145
Urunga	Infants/Primary	M	146
Urunga	Pre-school	F	34
Urunga	Pre-school	M	35
Urunga	Secondary	F	138
Urunga	Secondary	M	126
Urunga	Technical or Further Educational Institution	F	49
Urunga	Technical or Further Educational Institution	M	36
Urunga	University or other tertiary	F	61
Urunga	University or other tertiary	M	27
Woolgoolga - Arrawarra		F	596
Woolgoolga - Arrawarra		M	553
Woolgoolga - Arrawarra	Infants/Primary	F	472
Woolgoolga - Arrawarra	Infants/Primary	M	492
Woolgoolga - Arrawarra	Pre-school	F	106
Woolgoolga - Arrawarra	Pre-school	M	135
Woolgoolga - Arrawarra	Secondary	F	358
Woolgoolga - Arrawarra	Secondary	M	377
Woolgoolga - Arrawarra	Technical or Further Educational Institution	F	135
Woolgoolga - Arrawarra	Technical or Further Educational Institution	M	93
Woolgoolga - Arrawarra	University or other tertiary	F	165
Woolgoolga - Arrawarra	University or other tertiary	M	81
Bourke - Brewarrina		F	327
Bourke - Brewarrina		M	387
Bourke - Brewarrina	Infants/Primary	F	174
Bourke - Brewarrina	Infants/Primary	M	202
Bourke - Brewarrina	Pre-school	F	40
Bourke - Brewarrina	Pre-school	M	46
Bourke - Brewarrina	Secondary	F	97
Bourke - Brewarrina	Secondary	M	66
Bourke - Brewarrina	Technical or Further Educational Institution	F	37
Bourke - Brewarrina	Technical or Further Educational Institution	M	19
Bourke - Brewarrina	University or other tertiary	F	40
Bourke - Brewarrina	University or other tertiary	M	16
Cobar		F	292
Cobar		M	328
Cobar	Infants/Primary	F	208
Cobar	Infants/Primary	M	205
Cobar	Pre-school	F	46
Cobar	Pre-school	M	36
Cobar	Secondary	F	116
Cobar	Secondary	M	130
Cobar	Technical or Further Educational Institution	F	63
Cobar	Technical or Further Educational Institution	M	40
Cobar	University or other tertiary	F	45
Cobar	University or other tertiary	M	12
