SA2_NAME16	AgeStudent	students
Bentley - Wilson - St James	15-19	1006
Bentley - Wilson - St James	20-24	2059
Bentley - Wilson - St James	25+	1676
Canning Vale - West	0-4	123
Canning Vale - West	5-14	1341
Canning Vale - West	15-19	738
Canning Vale - West	20-24	394
Canning Vale - West	25+	324
Cannington - Queens Park	0-4	242
Cannington - Queens Park	5-14	1664
Cannington - Queens Park	15-19	690
Cannington - Queens Park	20-24	944
Cannington - Queens Park	25+	1349
Parkwood - Ferndale - Lynwood	0-4	137
Parkwood - Ferndale - Lynwood	5-14	1344
Parkwood - Ferndale - Lynwood	15-19	590
Parkwood - Ferndale - Lynwood	20-24	343
Parkwood - Ferndale - Lynwood	25+	554
Riverton - Shelley - Rossmoyne	0-4	139
Riverton - Shelley - Rossmoyne	5-14	1815
Riverton - Shelley - Rossmoyne	15-19	1020
Riverton - Shelley - Rossmoyne	20-24	494
Riverton - Shelley - Rossmoyne	25+	533
Willetton	0-4	216
Willetton	5-14	2822
Willetton	15-19	1426
Willetton	20-24	646
Willetton	25+	672
Beckenham - Kenwick - Langford	0-4	222
Beckenham - Kenwick - Langford	5-14	2064
Beckenham - Kenwick - Langford	15-19	814
Beckenham - Kenwick - Langford	20-24	532
Beckenham - Kenwick - Langford	25+	908
Canning Vale - East	0-4	372
Canning Vale - East	5-14	3182
Canning Vale - East	15-19	1448
Canning Vale - East	20-24	698
Canning Vale - East	25+	834
Gosnells	0-4	267
Gosnells	5-14	2299
Gosnells	15-19	764
Gosnells	20-24	307
Gosnells	25+	665
Huntingdale - Southern River	0-4	360
Huntingdale - Southern River	5-14	2869
Huntingdale - Southern River	15-19	1039
Huntingdale - Southern River	20-24	460
Huntingdale - Southern River	25+	621
Maddington - Orange Grove - Martin	0-4	156
Maddington - Orange Grove - Martin	5-14	1467
Maddington - Orange Grove - Martin	15-19	584
Maddington - Orange Grove - Martin	20-24	293
Maddington - Orange Grove - Martin	25+	490
Thornlie	0-4	293
Thornlie	5-14	2748
Thornlie	15-19	1123
Thornlie	20-24	523
Thornlie	25+	818
Forrestfield - Wattle Grove	0-4	248
Forrestfield - Wattle Grove	5-14	2293
Forrestfield - Wattle Grove	15-19	817
Forrestfield - Wattle Grove	20-24	315
Forrestfield - Wattle Grove	25+	559
High Wycombe	0-4	152
High Wycombe	5-14	1512
High Wycombe	15-19	491
High Wycombe	20-24	164
High Wycombe	25+	324
Kalamunda - Maida Vale - Gooseberry Hill	0-4	187
Kalamunda - Maida Vale - Gooseberry Hill	5-14	1730
Kalamunda - Maida Vale - Gooseberry Hill	15-19	755
Kalamunda - Maida Vale - Gooseberry Hill	20-24	274
Kalamunda - Maida Vale - Gooseberry Hill	25+	389
Lesmurdie - Bickley - Carmel	0-4	140
Lesmurdie - Bickley - Carmel	5-14	1629
Lesmurdie - Bickley - Carmel	15-19	847
Lesmurdie - Bickley - Carmel	20-24	211
Lesmurdie - Bickley - Carmel	25+	252
Byford	0-4	320
Byford	5-14	2376
Byford	15-19	622
Byford	20-24	190
Byford	25+	479
Mundijong	0-4	74
Mundijong	5-14	825
Mundijong	15-19	363
Mundijong	20-24	95
Mundijong	25+	103
Serpentine - Jarrahdale	0-4	43
Serpentine - Jarrahdale	5-14	477
Serpentine - Jarrahdale	15-19	152
Serpentine - Jarrahdale	20-24	33
Serpentine - Jarrahdale	25+	66
Como	0-4	131
Como	5-14	991
Como	15-19	595
Como	20-24	666
Como	25+	812
Manning - Waterford	0-4	126
Manning - Waterford	5-14	1239
Manning - Waterford	15-19	885
Manning - Waterford	20-24	786
Manning - Waterford	25+	659
South Perth - Kensington	0-4	169
South Perth - Kensington	5-14	1613
South Perth - Kensington	15-19	803
South Perth - Kensington	20-24	623
South Perth - Kensington	25+	852
Banjup	0-4	377
Banjup	5-14	2880
Banjup	15-19	964
Banjup	20-24	358
Banjup	25+	655
Coogee	0-4	109
Coogee	5-14	985
Coogee	15-19	476
Coogee	20-24	185
Coogee	25+	239
Coolbellup	0-4	106
Coolbellup	5-14	838
Coolbellup	15-19	346
Coolbellup	20-24	212
Coolbellup	25+	341
Hamilton Hill	0-4	99
Hamilton Hill	5-14	940
Hamilton Hill	15-19	370
Hamilton Hill	20-24	201
Hamilton Hill	25+	434
North Coogee	0-4	29
North Coogee	5-14	205
North Coogee	15-19	85
North Coogee	20-24	66
North Coogee	25+	96
South Lake - Cockburn Central	0-4	127
South Lake - Cockburn Central	5-14	1162
South Lake - Cockburn Central	15-19	520
South Lake - Cockburn Central	20-24	291
South Lake - Cockburn Central	25+	433
Spearwood	0-4	105
Spearwood	5-14	907
Spearwood	15-19	371
Spearwood	20-24	168
Spearwood	25+	282
Success - Hammond Park	0-4	328
Success - Hammond Park	5-14	1945
Success - Hammond Park	15-19	608
Success - Hammond Park	20-24	307
Success - Hammond Park	25+	602
Yangebup	0-4	99
Yangebup	5-14	867
Yangebup	15-19	367
Yangebup	20-24	140
Yangebup	25+	207
Beeliar - Wattleup	0-4	115
Beeliar - Wattleup	5-14	1135
Beeliar - Wattleup	15-19	370
Beeliar - Wattleup	20-24	151
Beeliar - Wattleup	25+	274
Jandakot	0-4	26
Jandakot	5-14	282
Jandakot	15-19	140
Jandakot	20-24	173
Jandakot	25+	79
East Fremantle	0-4	102
East Fremantle	5-14	937
East Fremantle	15-19	376
East Fremantle	20-24	202
East Fremantle	25+	251
Fremantle	0-4	118
Fremantle	5-14	1071
Fremantle	15-19	483
Fremantle	20-24	329
Fremantle	25+	796
Fremantle - South	0-4	150
Fremantle - South	5-14	1315
Fremantle - South	15-19	530
Fremantle - South	20-24	311
Fremantle - South	25+	690
Bertram - Wellard (West)	0-4	287
Bertram - Wellard (West)	5-14	1992
Bertram - Wellard (West)	15-19	574
Bertram - Wellard (West)	20-24	308
Bertram - Wellard (West)	25+	603
Calista	0-4	105
Calista	5-14	866
Calista	15-19	284
Calista	20-24	112
Calista	25+	226
Hope Valley - Postans	5-14	3
Hope Valley - Postans	15-19	4
Parmelia - Orelia	0-4	145
Parmelia - Orelia	5-14	1277
Parmelia - Orelia	15-19	417
Parmelia - Orelia	20-24	135
Parmelia - Orelia	25+	305
Casuarina - Wandi	0-4	66
Casuarina - Wandi	5-14	578
Casuarina - Wandi	15-19	211
Casuarina - Wandi	20-24	104
Casuarina - Wandi	25+	165
Applecross - Ardross	0-4	128
Applecross - Ardross	5-14	1218
Applecross - Ardross	15-19	647
Applecross - Ardross	20-24	377
Applecross - Ardross	25+	382
Bateman	0-4	42
Bateman	5-14	453
Bateman	15-19	249
Bateman	20-24	148
Bateman	25+	144
Bicton - Palmyra	0-4	186
Bicton - Palmyra	5-14	1467
Bicton - Palmyra	15-19	598
Bicton - Palmyra	20-24	302
Bicton - Palmyra	25+	525
Booragoon	0-4	191
Booragoon	5-14	1628
Booragoon	15-19	826
Booragoon	20-24	499
Booragoon	25+	545
Bull Creek	0-4	107
Bull Creek	5-14	929
Bull Creek	15-19	444
Bull Creek	20-24	257
Bull Creek	25+	276
Leeming	0-4	110
Leeming	5-14	1267
Leeming	15-19	667
Leeming	20-24	371
Leeming	25+	347
Melville	0-4	217
Melville	5-14	2232
Melville	15-19	960
Melville	20-24	441
Melville	25+	498
Murdoch - Kardinya	0-4	108
Murdoch - Kardinya	5-14	961
Murdoch - Kardinya	15-19	780
Murdoch - Kardinya	20-24	716
Murdoch - Kardinya	25+	668
Willagee	0-4	71
Willagee	5-14	627
Willagee	15-19	187
Willagee	20-24	99
Willagee	25+	193
Winthrop	0-4	59
Winthrop	5-14	737
Winthrop	15-19	430
Winthrop	20-24	274
Winthrop	25+	196
Baldivis	0-4	657
Baldivis	5-14	4989
Baldivis	15-19	1375
Baldivis	20-24	488
Baldivis	25+	1033
Cooloongup	0-4	88
Cooloongup	5-14	935
Cooloongup	15-19	335
Cooloongup	20-24	107
Cooloongup	25+	210
Port Kennedy	0-4	172
Port Kennedy	5-14	2218
Port Kennedy	15-19	776
Port Kennedy	20-24	193
Port Kennedy	25+	332
Rockingham	0-4	116
Rockingham	5-14	1215
Rockingham	15-19	480
Rockingham	20-24	178
Rockingham	25+	382
Safety Bay - Shoalwater	0-4	129
Safety Bay - Shoalwater	5-14	1175
Safety Bay - Shoalwater	15-19	414
Safety Bay - Shoalwater	20-24	135
Safety Bay - Shoalwater	25+	316
Singleton - Golden Bay - Secret Harbour	0-4	356
Singleton - Golden Bay - Secret Harbour	5-14	3448
Singleton - Golden Bay - Secret Harbour	15-19	1211
Singleton - Golden Bay - Secret Harbour	20-24	293
Singleton - Golden Bay - Secret Harbour	25+	551
Waikiki	0-4	171
Waikiki	5-14	1682
Waikiki	15-19	565
Waikiki	20-24	180
Waikiki	25+	332
Warnbro	0-4	135
Warnbro	5-14	1245
Warnbro	15-19	485
Warnbro	20-24	136
Warnbro	25+	289
Albany	0-4	133
Albany	5-14	1468
Albany	15-19	560
Albany	20-24	119
Albany	25+	387
Albany Region	0-4	31
Albany Region	5-14	439
Albany Region	15-19	189
Albany Region	20-24	15
Albany Region	25+	64
Bayonet Head - Lower King	0-4	39
Bayonet Head - Lower King	5-14	707
Bayonet Head - Lower King	15-19	215
Bayonet Head - Lower King	20-24	24
Bayonet Head - Lower King	25+	111
Denmark	0-4	51
Denmark	5-14	637
Denmark	15-19	271
Denmark	20-24	22
Denmark	25+	111
Gnowangerup	0-4	27
Gnowangerup	5-14	339
Gnowangerup	15-19	43
Gnowangerup	20-24	14
Gnowangerup	25+	36
Katanning	0-4	57
Katanning	5-14	522
Katanning	15-19	126
Katanning	20-24	30
Katanning	25+	93
Kojonup	0-4	54
Kojonup	5-14	488
Kojonup	15-19	63
Kojonup	20-24	15
Kojonup	25+	44
Little Grove - Elleker	0-4	25
Little Grove - Elleker	5-14	400
Little Grove - Elleker	15-19	125
Little Grove - Elleker	20-24	21
Little Grove - Elleker	25+	64
McKail - Willyung	0-4	114
McKail - Willyung	5-14	1391
McKail - Willyung	15-19	465
McKail - Willyung	20-24	75
McKail - Willyung	25+	246
Plantagenet	0-4	52
Plantagenet	5-14	549
Plantagenet	15-19	176
Plantagenet	20-24	21
Plantagenet	25+	80
Chittering	0-4	70
Chittering	5-14	686
Chittering	15-19	288
Chittering	20-24	58
Chittering	25+	88
Cunderdin	0-4	37
Cunderdin	5-14	477
Cunderdin	15-19	184
Cunderdin	20-24	18
Cunderdin	25+	65
Dowerin	0-4	55
Dowerin	5-14	470
Dowerin	15-19	55
Dowerin	20-24	14
Dowerin	25+	61
Gingin - Dandaragan	0-4	84
Gingin - Dandaragan	5-14	819
Gingin - Dandaragan	15-19	235
Gingin - Dandaragan	20-24	41
Gingin - Dandaragan	25+	110
Merredin	0-4	55
Merredin	5-14	602
Merredin	15-19	159
Merredin	20-24	97
Merredin	25+	72
Moora	0-4	52
Moora	5-14	562
Moora	15-19	131
Moora	20-24	24
Moora	25+	79
Mukinbudin	0-4	34
Mukinbudin	5-14	288
Mukinbudin	15-19	43
Mukinbudin	20-24	13
Mukinbudin	25+	38
Northam	0-4	124
Northam	5-14	1239
Northam	15-19	377
Northam	20-24	60
Northam	25+	248
Toodyay	0-4	40
Toodyay	5-14	390
Toodyay	15-19	142
Toodyay	20-24	23
Toodyay	25+	87
York - Beverley	0-4	53
York - Beverley	5-14	522
York - Beverley	15-19	129
York - Beverley	20-24	16
York - Beverley	25+	83
Brookton	0-4	32
Brookton	5-14	379
Brookton	15-19	76
Brookton	20-24	15
Brookton	25+	47
Kulin	0-4	53
Kulin	5-14	473
Kulin	15-19	71
Kulin	20-24	15
Kulin	25+	59
Murray	0-4	27
Murray	5-14	330
Murray	15-19	62
Murray	20-24	9
Murray	25+	58
Narrogin	0-4	53
Narrogin	5-14	577
Narrogin	15-19	225
Narrogin	20-24	18
Narrogin	25+	103
Wagin	0-4	54
Wagin	5-14	538
Wagin	15-19	111
Wagin	20-24	14
Wagin	25+	73
Broome	0-4	174
Broome	5-14	1789
Broome	15-19	412
Broome	20-24	79
Broome	25+	512
Derby - West Kimberley	0-4	120
Derby - West Kimberley	5-14	1039
Derby - West Kimberley	15-19	180
Derby - West Kimberley	20-24	33
Derby - West Kimberley	25+	147
Halls Creek	0-4	35
Halls Creek	5-14	396
Halls Creek	15-19	65
Halls Creek	20-24	7
Halls Creek	25+	35
Kununurra	0-4	99
Kununurra	5-14	825
Kununurra	15-19	170
Kununurra	20-24	44
Kununurra	25+	198
Roebuck	0-4	46
Roebuck	5-14	343
Roebuck	15-19	64
Roebuck	20-24	11
Roebuck	25+	22
East Pilbara	0-4	28
East Pilbara	5-14	317
East Pilbara	15-19	69
East Pilbara	20-24	13
East Pilbara	25+	163
Newman	0-4	74
Newman	5-14	610
Newman	15-19	119
Newman	20-24	35
Newman	25+	141
Port Hedland	0-4	71
Port Hedland	5-14	476
Port Hedland	15-19	93
Port Hedland	20-24	25
Port Hedland	25+	165
South Hedland	0-4	126
South Hedland	5-14	1104
South Hedland	15-19	269
South Hedland	20-24	61
South Hedland	25+	285
Ashburton (WA)	0-4	134
Ashburton (WA)	5-14	914
Ashburton (WA)	15-19	134
Ashburton (WA)	20-24	37
Ashburton (WA)	25+	390
Karratha	0-4	293
Karratha	5-14	2157
Karratha	15-19	500
Karratha	20-24	89
Karratha	25+	459
Roebourne	0-4	96
Roebourne	5-14	679
Roebourne	15-19	146
Roebourne	20-24	19
Roebourne	25+	112
Esperance	0-4	127
Esperance	5-14	1433
Esperance	15-19	523
Esperance	20-24	62
Esperance	25+	205
Esperance Region	0-4	41
Esperance Region	5-14	483
Esperance Region	15-19	110
Esperance Region	20-24	11
Esperance Region	25+	54
Carnarvon	0-4	53
Carnarvon	5-14	593
Carnarvon	15-19	97
Carnarvon	20-24	17
Carnarvon	25+	85
Exmouth	0-4	55
Exmouth	5-14	452
Exmouth	15-19	96
Exmouth	20-24	12
Exmouth	25+	85
Boulder	0-4	102
Boulder	5-14	863
Boulder	15-19	202
Boulder	20-24	39
Boulder	25+	143
Kalgoorlie	0-4	209
Kalgoorlie	5-14	1763
Kalgoorlie	15-19	517
Kalgoorlie	20-24	159
Kalgoorlie	25+	442
Kalgoorlie - North	0-4	162
Kalgoorlie - North	5-14	1204
Kalgoorlie - North	15-19	342
Kalgoorlie - North	20-24	73
Kalgoorlie - North	25+	327
Kambalda - Coolgardie - Norseman	0-4	45
Kambalda - Coolgardie - Norseman	5-14	534
Kambalda - Coolgardie - Norseman	15-19	148
Kambalda - Coolgardie - Norseman	20-24	23
Kambalda - Coolgardie - Norseman	25+	98
Leinster - Leonora	0-4	46
Leinster - Leonora	5-14	425
Leinster - Leonora	15-19	56
Leinster - Leonora	20-24	18
Leinster - Leonora	25+	84
Geraldton	0-4	104
Geraldton	5-14	1111
Geraldton	15-19	427
Geraldton	20-24	76
Geraldton	25+	302
Geraldton - East	0-4	93
Geraldton - East	5-14	1130
Geraldton - East	15-19	376
Geraldton - East	20-24	58
Geraldton - East	25+	141
Geraldton - North	0-4	105
Geraldton - North	5-14	1068
Geraldton - North	15-19	357
Geraldton - North	20-24	58
Geraldton - North	25+	177
Geraldton - South	0-4	146
Geraldton - South	5-14	1469
Geraldton - South	15-19	473
Geraldton - South	20-24	89
Geraldton - South	25+	295
Irwin	0-4	33
Irwin	5-14	400
Irwin	15-19	126
Irwin	20-24	13
Irwin	25+	64
Meekatharra	0-4	19
Meekatharra	5-14	206
Meekatharra	15-19	40
Meekatharra	20-24	11
Meekatharra	25+	44
Morawa	0-4	38
Morawa	5-14	433
Morawa	15-19	105
Morawa	20-24	16
Morawa	25+	52
Northampton - Mullewa - Greenough	0-4	61
Northampton - Mullewa - Greenough	5-14	653
Northampton - Mullewa - Greenough	15-19	159
Northampton - Mullewa - Greenough	20-24	17
Northampton - Mullewa - Greenough	25+	80
Migratory - Offshore - Shipping (WA)	25+	12
No usual address (WA)	0-4	17
No usual address (WA)	5-14	186
No usual address (WA)	15-19	53
No usual address (WA)	20-24	67
No usual address (WA)	25+	145
Bridgewater - Gagebrook	0-4	81
Bridgewater - Gagebrook	5-14	1085
Bridgewater - Gagebrook	15-19	358
Bridgewater - Gagebrook	20-24	57
Bridgewater - Gagebrook	25+	130
Brighton - Pontville	0-4	49
Brighton - Pontville	5-14	732
Brighton - Pontville	15-19	241
Brighton - Pontville	20-24	57
Brighton - Pontville	25+	82
Old Beach - Otago	0-4	39
Old Beach - Otago	5-14	489
Old Beach - Otago	15-19	205
Old Beach - Otago	20-24	52
Old Beach - Otago	25+	121
Bellerive - Rosny	0-4	45
Bellerive - Rosny	5-14	538
Bellerive - Rosny	15-19	270
Bellerive - Rosny	20-24	108
Bellerive - Rosny	25+	244
Cambridge	0-4	84
Cambridge	5-14	1067
Cambridge	15-19	416
Cambridge	20-24	145
Cambridge	25+	226
Geilston Bay - Risdon	0-4	26
Geilston Bay - Risdon	5-14	335
Geilston Bay - Risdon	15-19	151
Geilston Bay - Risdon	20-24	48
Geilston Bay - Risdon	25+	120
Howrah - Tranmere	0-4	112
Howrah - Tranmere	5-14	1159
Howrah - Tranmere	15-19	450
Howrah - Tranmere	20-24	160
Howrah - Tranmere	25+	320
Lindisfarne - Rose Bay	0-4	56
Lindisfarne - Rose Bay	5-14	647
Lindisfarne - Rose Bay	15-19	287
Lindisfarne - Rose Bay	20-24	127
Lindisfarne - Rose Bay	25+	242
Mornington - Warrane	0-4	41
Mornington - Warrane	5-14	547
Mornington - Warrane	15-19	205
Mornington - Warrane	20-24	73
Mornington - Warrane	25+	147
Risdon Vale	0-4	30
Risdon Vale	5-14	344
Risdon Vale	15-19	90
Risdon Vale	20-24	25
Risdon Vale	25+	58
Rokeby	0-4	66
Rokeby	5-14	852
Rokeby	15-19	264
Rokeby	20-24	81
Rokeby	25+	155
South Arm	0-4	41
South Arm	5-14	509
South Arm	15-19	170
South Arm	20-24	57
South Arm	25+	123
Austins Ferry - Granton	0-4	40
Austins Ferry - Granton	5-14	505
Austins Ferry - Granton	15-19	203
Austins Ferry - Granton	20-24	47
Austins Ferry - Granton	25+	92
Berriedale - Chigwell	0-4	58
Berriedale - Chigwell	5-14	660
Berriedale - Chigwell	15-19	243
Berriedale - Chigwell	20-24	64
Berriedale - Chigwell	25+	158
Claremont (Tas.)	0-4	57
Claremont (Tas.)	5-14	871
Claremont (Tas.)	15-19	343
Claremont (Tas.)	20-24	88
Claremont (Tas.)	25+	179
Derwent Park - Lutana	0-4	32
Derwent Park - Lutana	5-14	464
Derwent Park - Lutana	15-19	151
Derwent Park - Lutana	20-24	55
Derwent Park - Lutana	25+	175
Glenorchy	0-4	84
Glenorchy	5-14	1205
Glenorchy	15-19	495
Glenorchy	20-24	185
Glenorchy	25+	401
Montrose - Rosetta	0-4	47
Montrose - Rosetta	5-14	487
Montrose - Rosetta	15-19	197
Montrose - Rosetta	20-24	74
Montrose - Rosetta	25+	129
Moonah	0-4	44
Moonah	5-14	516
Moonah	15-19	254
Moonah	20-24	123
Moonah	25+	292
New Norfolk	0-4	56
New Norfolk	5-14	781
New Norfolk	15-19	259
New Norfolk	20-24	43
New Norfolk	25+	117
West Moonah	0-4	45
West Moonah	5-14	415
West Moonah	15-19	200
West Moonah	20-24	100
West Moonah	25+	200
Kingston - Huntingfield	0-4	114
Kingston - Huntingfield	5-14	1377
Kingston - Huntingfield	15-19	528
Kingston - Huntingfield	20-24	217
Kingston - Huntingfield	25+	447
Kingston Beach - Blackmans Bay	0-4	97
Kingston Beach - Blackmans Bay	5-14	1252
Kingston Beach - Blackmans Bay	15-19	538
Kingston Beach - Blackmans Bay	20-24	217
Kingston Beach - Blackmans Bay	25+	389
Margate - Snug	0-4	79
Margate - Snug	5-14	1215
Margate - Snug	15-19	378
Margate - Snug	20-24	97
Margate - Snug	25+	266
Taroona - Bonnet Hill	0-4	35
Taroona - Bonnet Hill	5-14	522
Taroona - Bonnet Hill	15-19	197
Taroona - Bonnet Hill	20-24	73
Taroona - Bonnet Hill	25+	172
Hobart	0-4	46
Hobart	5-14	422
Hobart	15-19	310
Hobart	20-24	482
Hobart	25+	607
Lenah Valley - Mount Stuart	0-4	102
Lenah Valley - Mount Stuart	5-14	941
Lenah Valley - Mount Stuart	15-19	376
Lenah Valley - Mount Stuart	20-24	211
Lenah Valley - Mount Stuart	25+	371
Mount Nelson - Dynnyrne	0-4	43
Mount Nelson - Dynnyrne	5-14	474
Mount Nelson - Dynnyrne	15-19	354
Mount Nelson - Dynnyrne	20-24	410
Mount Nelson - Dynnyrne	25+	376
New Town	0-4	66
New Town	5-14	539
New Town	15-19	307
New Town	20-24	184
New Town	25+	342
Sandy Bay	0-4	76
Sandy Bay	5-14	971
Sandy Bay	15-19	582
Sandy Bay	20-24	954
Sandy Bay	25+	1039
South Hobart - Fern Tree	0-4	62
South Hobart - Fern Tree	5-14	681
South Hobart - Fern Tree	15-19	309
South Hobart - Fern Tree	20-24	301
South Hobart - Fern Tree	25+	407
West Hobart	0-4	45
West Hobart	5-14	648
West Hobart	15-19	252
West Hobart	20-24	188
West Hobart	25+	399
Dodges Ferry - Lewisham	0-4	65
Dodges Ferry - Lewisham	5-14	877
Dodges Ferry - Lewisham	15-19	299
Dodges Ferry - Lewisham	20-24	87
Dodges Ferry - Lewisham	25+	188
Sorell - Richmond	0-4	76
Sorell - Richmond	5-14	929
Sorell - Richmond	15-19	349
Sorell - Richmond	20-24	98
Sorell - Richmond	25+	211
Invermay	0-4	26
Invermay	5-14	245
Invermay	15-19	162
Invermay	20-24	170
Invermay	25+	178
Kings Meadows - Punchbowl	0-4	44
Kings Meadows - Punchbowl	5-14	434
Kings Meadows - Punchbowl	15-19	147
Kings Meadows - Punchbowl	20-24	63
Kings Meadows - Punchbowl	25+	132
Launceston	0-4	48
Launceston	5-14	498
Launceston	15-19	229
Launceston	20-24	161
Launceston	25+	266
Legana	0-4	44
Legana	5-14	519
Legana	15-19	219
Legana	20-24	51
Legana	25+	145
Mowbray	0-4	24
Mowbray	5-14	372
Mowbray	15-19	216
Mowbray	20-24	286
Mowbray	25+	255
Newnham - Mayfield	0-4	92
Newnham - Mayfield	5-14	902
Newnham - Mayfield	15-19	492
Newnham - Mayfield	20-24	473
Newnham - Mayfield	25+	430
Newstead	0-4	49
Newstead	5-14	690
Newstead	15-19	307
Newstead	20-24	101
Newstead	25+	201
Norwood (Tas.)	0-4	33
Norwood (Tas.)	5-14	460
Norwood (Tas.)	15-19	175
Norwood (Tas.)	20-24	63
Norwood (Tas.)	25+	108
Prospect Vale - Blackstone	0-4	73
Prospect Vale - Blackstone	5-14	663
Prospect Vale - Blackstone	15-19	316
Prospect Vale - Blackstone	20-24	92
Prospect Vale - Blackstone	25+	170
Ravenswood	0-4	46
Ravenswood	5-14	420
Ravenswood	15-19	152
Ravenswood	20-24	33
Ravenswood	25+	89
Riverside	0-4	61
Riverside	5-14	762
Riverside	15-19	353
Riverside	20-24	120
Riverside	25+	246
South Launceston	0-4	45
South Launceston	5-14	454
South Launceston	15-19	196
South Launceston	20-24	120
South Launceston	25+	211
Summerhill - Prospect	0-4	36
Summerhill - Prospect	5-14	515
Summerhill - Prospect	15-19	206
Summerhill - Prospect	20-24	84
Summerhill - Prospect	25+	121
Trevallyn	0-4	47
Trevallyn	5-14	566
Trevallyn	15-19	241
Trevallyn	20-24	100
Trevallyn	25+	213
Waverley - St Leonards	0-4	44
Waverley - St Leonards	5-14	425
Waverley - St Leonards	15-19	137
Waverley - St Leonards	20-24	32
Waverley - St Leonards	25+	91
West Launceston	0-4	42
West Launceston	5-14	469
West Launceston	15-19	201
West Launceston	20-24	88
West Launceston	25+	206
Youngtown - Relbia	0-4	42
Youngtown - Relbia	5-14	497
Youngtown - Relbia	15-19	208
Youngtown - Relbia	20-24	50
Youngtown - Relbia	25+	107
Beauty Point - Beaconsfield	0-4	31
Beauty Point - Beaconsfield	5-14	336
Beauty Point - Beaconsfield	15-19	112
Beauty Point - Beaconsfield	20-24	19
Beauty Point - Beaconsfield	25+	76
Deloraine	0-4	43
Deloraine	5-14	622
Deloraine	15-19	226
Deloraine	20-24	39
Deloraine	25+	121
Grindelwald - Lanena	0-4	42
Grindelwald - Lanena	5-14	650
Grindelwald - Lanena	15-19	286
Grindelwald - Lanena	20-24	42
Grindelwald - Lanena	25+	156
Hadspen - Carrick	0-4	24
Hadspen - Carrick	5-14	402
Hadspen - Carrick	15-19	154
Hadspen - Carrick	20-24	29
Hadspen - Carrick	25+	66
Westbury	0-4	41
Westbury	5-14	446
Westbury	15-19	153
Westbury	20-24	31
Westbury	25+	90
Dilston - Lilydale	0-4	34
Dilston - Lilydale	5-14	455
Dilston - Lilydale	15-19	159
Dilston - Lilydale	20-24	33
Dilston - Lilydale	25+	97
George Town	0-4	40
George Town	5-14	787
George Town	15-19	248
George Town	20-24	56
George Town	25+	120
Longford	0-4	40
Longford	5-14	383
Longford	15-19	143
Longford	20-24	26
Longford	25+	71
Northern Midlands	0-4	40
Northern Midlands	5-14	372
Northern Midlands	15-19	141
Northern Midlands	20-24	16
Northern Midlands	25+	66
Perth - Evandale	0-4	52
Perth - Evandale	5-14	559
Perth - Evandale	15-19	205
Perth - Evandale	20-24	57
Perth - Evandale	25+	101
St Helens - Scamander	0-4	30
St Helens - Scamander	5-14	527
St Helens - Scamander	15-19	177
St Helens - Scamander	20-24	18
St Helens - Scamander	25+	117
Flinders and Cape Barren Islands	0-4	3
Flinders and Cape Barren Islands	5-14	65
Flinders and Cape Barren Islands	15-19	17
Flinders and Cape Barren Islands	20-24	5
Flinders and Cape Barren Islands	25+	14
Scottsdale - Bridport	0-4	44
Scottsdale - Bridport	5-14	724
Scottsdale - Bridport	15-19	239
