SA2_NAME16	PrivateDwelling	Sex	persons
Redbank Plains	1	F	9075
Redbank Plains	1	M	8902
Springfield	0	F	133
Springfield	0	M	107
Springfield	1	F	3290
Springfield	1	M	3177
Springfield Lakes	0	F	350
Springfield Lakes	0	M	337
Springfield Lakes	1	F	7523
Springfield Lakes	1	M	7008
Beaudesert	0	F	631
Beaudesert	0	M	695
Beaudesert	1	F	6426
Beaudesert	1	M	6104
Beenleigh	0	F	295
Beenleigh	0	M	293
Beenleigh	1	F	3786
Beenleigh	1	M	3796
Eagleby	0	F	438
Eagleby	0	M	394
Eagleby	1	F	6425
Eagleby	1	M	5948
Edens Landing - Holmview	0	F	189
Edens Landing - Holmview	0	M	172
Edens Landing - Holmview	1	F	3597
Edens Landing - Holmview	1	M	3428
Mount Warren Park	0	F	152
Mount Warren Park	0	M	132
Mount Warren Park	1	F	2815
Mount Warren Park	1	M	2591
Wolffdene - Bahrs Scrub	0	F	112
Wolffdene - Bahrs Scrub	0	M	92
Wolffdene - Bahrs Scrub	1	F	2897
Wolffdene - Bahrs Scrub	1	M	2899
Boronia Heights - Park Ridge	0	F	444
Boronia Heights - Park Ridge	0	M	335
Boronia Heights - Park Ridge	1	F	5860
Boronia Heights - Park Ridge	1	M	5445
Browns Plains	0	F	317
Browns Plains	0	M	254
Browns Plains	1	F	3421
Browns Plains	1	M	3348
Chambers Flat - Logan Reserve	0	F	146
Chambers Flat - Logan Reserve	0	M	149
Chambers Flat - Logan Reserve	1	F	2311
Chambers Flat - Logan Reserve	1	M	2348
Crestmead	0	F	418
Crestmead	0	M	420
Crestmead	1	F	5597
Crestmead	1	M	5467
Hillcrest	0	F	171
Hillcrest	0	M	183
Hillcrest	1	F	3859
Hillcrest	1	M	3875
Marsden	0	F	711
Marsden	0	M	637
Marsden	1	F	6583
Marsden	1	M	6373
Munruben - Park Ridge South	0	F	50
Munruben - Park Ridge South	0	M	54
Munruben - Park Ridge South	1	F	2161
Munruben - Park Ridge South	1	M	2233
Regents Park - Heritage Park	0	F	296
Regents Park - Heritage Park	0	M	289
Regents Park - Heritage Park	1	F	7740
Regents Park - Heritage Park	1	M	7534
Greenbank	0	F	234
Greenbank	0	M	239
Greenbank	1	F	6096
Greenbank	1	M	6093
Jimboomba	0	F	695
Jimboomba	0	M	695
Jimboomba	1	F	12063
Jimboomba	1	M	11962
Logan Village	0	F	195
Logan Village	0	M	198
Logan Village	1	F	3212
Logan Village	1	M	3254
Bethania - Waterford	0	F	624
Bethania - Waterford	0	M	455
Bethania - Waterford	1	F	5100
Bethania - Waterford	1	M	4584
Cornubia - Carbrook	0	F	184
Cornubia - Carbrook	0	M	141
Cornubia - Carbrook	1	F	4039
Cornubia - Carbrook	1	M	3908
Loganholme - Tanah Merah	0	F	274
Loganholme - Tanah Merah	0	M	249
Loganholme - Tanah Merah	1	F	5270
Loganholme - Tanah Merah	1	M	5202
Loganlea	0	F	545
Loganlea	0	M	473
Loganlea	1	F	4743
Loganlea	1	M	4732
Shailer Park	0	F	169
Shailer Park	0	M	167
Shailer Park	1	F	5517
Shailer Park	1	M	5553
Waterford West	0	F	232
Waterford West	0	M	211
Waterford West	1	F	3488
Waterford West	1	M	3221
Daisy Hill	0	F	118
Daisy Hill	0	M	103
Daisy Hill	1	F	3195
Daisy Hill	1	M	3115
Kingston (Qld.)	0	F	480
Kingston (Qld.)	0	M	449
Kingston (Qld.)	1	F	4740
Kingston (Qld.)	1	M	4718
Logan Central	0	F	148
Logan Central	0	M	165
Logan Central	1	F	2806
Logan Central	1	M	2958
Rochedale South - Priestdale	0	F	232
Rochedale South - Priestdale	0	M	204
Rochedale South - Priestdale	1	F	7585
Rochedale South - Priestdale	1	M	7192
Slacks Creek	0	F	363
Slacks Creek	0	M	293
Slacks Creek	1	F	4921
Slacks Creek	1	M	4777
Springwood	0	F	297
Springwood	0	M	301
Springwood	1	F	4444
Springwood	1	M	4235
Underwood	0	F	116
Underwood	0	M	120
Underwood	1	F	3051
Underwood	1	M	2995
Woodridge	0	F	408
Woodridge	0	M	412
Woodridge	1	F	5729
Woodridge	1	M	5883
Bowen	0	F	1031
Bowen	0	M	1130
Bowen	1	F	3961
Bowen	1	M	3980
Broadsound - Nebo	0	F	1461
Broadsound - Nebo	0	M	5842
Broadsound - Nebo	1	F	3016
Broadsound - Nebo	1	M	3305
Clermont	0	F	380
Clermont	0	M	583
Clermont	1	F	1545
Clermont	1	M	1557
Collinsville	0	F	311
Collinsville	0	M	568
Collinsville	1	F	1365
Collinsville	1	M	1472
Moranbah	0	F	849
Moranbah	0	M	3923
Moranbah	1	F	3549
Moranbah	1	M	3747
Andergrove - Beaconsfield	0	F	370
Andergrove - Beaconsfield	0	M	336
Andergrove - Beaconsfield	1	F	7095
Andergrove - Beaconsfield	1	M	6560
East Mackay	0	F	253
East Mackay	0	M	214
East Mackay	1	F	1510
East Mackay	1	M	1561
Eimeo - Rural View	0	F	363
Eimeo - Rural View	0	M	358
Eimeo - Rural View	1	F	5656
Eimeo - Rural View	1	M	5337
Eungella Hinterland	1	F	8
Eungella Hinterland	1	M	7
Mackay	0	F	374
Mackay	0	M	599
Mackay	1	F	1450
Mackay	1	M	1412
Mackay Harbour	0	F	78
Mackay Harbour	0	M	95
Mackay Harbour	1	F	197
Mackay Harbour	1	M	207
Mount Pleasant - Glenella	0	F	238
Mount Pleasant - Glenella	0	M	246
Mount Pleasant - Glenella	1	F	5121
Mount Pleasant - Glenella	1	M	4620
North Mackay	0	F	390
North Mackay	0	M	360
North Mackay	1	F	2685
North Mackay	1	M	2545
Ooralea - Bakers Creek	0	F	209
Ooralea - Bakers Creek	0	M	228
Ooralea - Bakers Creek	1	F	2190
Ooralea - Bakers Creek	1	M	2233
Pioneer Valley	0	F	328
Pioneer Valley	0	M	338
Pioneer Valley	1	F	3691
Pioneer Valley	1	M	3619
Sarina	0	F	535
Sarina	0	M	695
Sarina	1	F	5037
Sarina	1	M	5133
Seaforth - Calen	0	F	451
Seaforth - Calen	0	M	514
Seaforth - Calen	1	F	3542
Seaforth - Calen	1	M	3764
Shoal Point - Bucasia	0	F	162
Shoal Point - Bucasia	0	M	146
Shoal Point - Bucasia	1	F	2712
Shoal Point - Bucasia	1	M	2501
Slade Point	0	F	55
Slade Point	0	M	50
Slade Point	1	F	1594
Slade Point	1	M	1492
South Mackay	0	F	139
South Mackay	0	M	217
South Mackay	1	F	3127
South Mackay	1	M	3002
Walkerston - Eton	0	F	222
Walkerston - Eton	0	M	246
Walkerston - Eton	1	F	3705
Walkerston - Eton	1	M	3801
West Mackay	0	F	512
West Mackay	0	M	618
West Mackay	1	F	2656
West Mackay	1	M	2510
Airlie - Whitsundays	0	F	3957
Airlie - Whitsundays	0	M	4227
Airlie - Whitsundays	1	F	4508
Airlie - Whitsundays	1	M	4570
Proserpine	0	F	582
Proserpine	0	M	589
Proserpine	1	F	3679
Proserpine	1	M	3739
Beachmere - Sandstone Point	0	F	474
Beachmere - Sandstone Point	0	M	471
Beachmere - Sandstone Point	1	F	6996
Beachmere - Sandstone Point	1	M	6726
Bribie Island	0	F	767
Bribie Island	0	M	666
Bribie Island	1	F	8760
Bribie Island	1	M	8006
Burpengary - East	0	F	59
Burpengary - East	0	M	49
Burpengary - East	1	F	1850
Burpengary - East	1	M	1968
Caboolture	0	F	1349
Caboolture	0	M	1161
Caboolture	1	F	12453
Caboolture	1	M	11754
Caboolture - South	0	F	619
Caboolture - South	0	M	553
Caboolture - South	1	F	9942
Caboolture - South	1	M	9151
Elimbah	0	F	106
Elimbah	0	M	100
Elimbah	1	F	1829
Elimbah	1	M	1909
Morayfield - East	0	F	179
Morayfield - East	0	M	173
Morayfield - East	1	F	4125
Morayfield - East	1	M	3873
Wamuran	0	F	137
Wamuran	0	M	152
Wamuran	1	F	1802
Wamuran	1	M	1761
Kilcoy	0	F	241
Kilcoy	0	M	248
Kilcoy	1	F	2423
Kilcoy	1	M	2479
Woodford - D'Aguilar	0	F	390
Woodford - D'Aguilar	0	M	1296
Woodford - D'Aguilar	1	F	3102
Woodford - D'Aguilar	1	M	3063
Burpengary	0	F	321
Burpengary	0	M	262
Burpengary	1	F	6748
Burpengary	1	M	6450
Deception Bay	0	F	787
Deception Bay	0	M	670
Deception Bay	1	F	10585
Deception Bay	1	M	10085
Morayfield	0	F	81
Morayfield	0	M	92
Morayfield	1	F	2292
Morayfield	1	M	2282
Narangba	0	F	277
Narangba	0	M	253
Narangba	1	F	9028
Narangba	1	M	8658
Upper Caboolture	0	F	60
Upper Caboolture	0	M	67
Upper Caboolture	1	F	1408
Upper Caboolture	1	M	1437
Clontarf	0	F	297
Clontarf	0	M	254
Clontarf	1	F	3850
Clontarf	1	M	3734
Margate - Woody Point	0	F	271
Margate - Woody Point	0	M	271
Margate - Woody Point	1	F	5754
Margate - Woody Point	1	M	5330
Redcliffe	0	F	601
Redcliffe	0	M	545
Redcliffe	1	F	4858
Redcliffe	1	M	4351
Rothwell - Kippa-Ring	0	F	791
Rothwell - Kippa-Ring	0	M	552
Rothwell - Kippa-Ring	1	F	8261
Rothwell - Kippa-Ring	1	M	7350
Scarborough - Newport - Moreton Island	0	F	692
Scarborough - Newport - Moreton Island	0	M	655
Scarborough - Newport - Moreton Island	1	F	5818
Scarborough - Newport - Moreton Island	1	M	5280
Albany Creek	0	F	210
Albany Creek	0	M	174
Albany Creek	1	F	7821
Albany Creek	1	M	7357
Cashmere	0	F	158
Cashmere	0	M	152
Cashmere	1	F	9227
Cashmere	1	M	8934
Dayboro	0	F	253
Dayboro	0	M	256
Dayboro	1	F	3937
Dayboro	1	M	3926
Eatons Hill	0	F	75
Eatons Hill	0	M	68
Eatons Hill	1	F	3889
Eatons Hill	1	M	3767
The Hills District	0	F	288
The Hills District	0	M	239
The Hills District	1	F	11309
The Hills District	1	M	11068
Samford Valley	0	F	239
Samford Valley	0	M	240
Samford Valley	1	F	5548
Samford Valley	1	M	5443
Dakabin - Kallangur	0	F	665
Dakabin - Kallangur	0	M	567
Dakabin - Kallangur	1	F	11515
Dakabin - Kallangur	1	M	10938
Murrumba Downs - Griffin	0	F	424
Murrumba Downs - Griffin	0	M	366
Murrumba Downs - Griffin	1	F	8446
Murrumba Downs - Griffin	1	M	7948
North Lakes - Mango Hill	0	F	673
North Lakes - Mango Hill	0	M	550
North Lakes - Mango Hill	1	F	14705
North Lakes - Mango Hill	1	M	13599
Bray Park	0	F	236
Bray Park	0	M	200
Bray Park	1	F	4973
Bray Park	1	M	4696
Lawnton	0	F	184
Lawnton	0	M	152
Lawnton	1	F	2829
Lawnton	1	M	2747
Petrie	0	F	160
Petrie	0	M	134
Petrie	1	F	4201
Petrie	1	M	4017
Strathpine - Brendale	0	F	249
Strathpine - Brendale	0	M	258
Strathpine - Brendale	1	F	5859
Strathpine - Brendale	1	M	5730
Aurukun	0	F	33
Aurukun	0	M	70
Aurukun	1	F	596
Aurukun	1	M	583
Cape York	0	F	1236
Cape York	0	M	2021
Cape York	1	F	3093
Cape York	1	M	3282
Croydon - Etheridge	0	F	302
Croydon - Etheridge	0	M	386
Croydon - Etheridge	1	F	435
Croydon - Etheridge	1	M	494
Kowanyama - Pormpuraaw	0	F	66
Kowanyama - Pormpuraaw	0	M	98
Kowanyama - Pormpuraaw	1	F	820
Kowanyama - Pormpuraaw	1	M	758
Northern Peninsula	0	F	268
Northern Peninsula	0	M	290
Northern Peninsula	1	F	1379
Northern Peninsula	1	M	1287
Tablelands	0	F	405
Tablelands	0	M	1374
Tablelands	1	F	2102
Tablelands	1	M	2314
Torres	0	F	355
Torres	0	M	393
Torres	1	F	1554
Torres	1	M	1550
Torres Strait Islands	0	F	125
Torres Strait Islands	0	M	226
Torres Strait Islands	1	F	2046
Torres Strait Islands	1	M	2070
Weipa	0	F	369
Weipa	0	M	711
Weipa	1	F	1553
Weipa	1	M	1751
Carpentaria	0	F	945
Carpentaria	0	M	1035
Carpentaria	1	F	2211
Carpentaria	1	M	2291
Mount Isa	0	F	1252
Mount Isa	0	M	1572
Mount Isa	1	F	7758
Mount Isa	1	M	8147
Mount Isa Region	0	F	828
Mount Isa Region	0	M	1799
Mount Isa Region	1	F	1231
Mount Isa Region	1	M	1353
Northern Highlands	0	F	433
Northern Highlands	0	M	938
Northern Highlands	1	F	1338
Northern Highlands	1	M	1392
Barcaldine - Blackall	0	F	481
Barcaldine - Blackall	0	M	517
Barcaldine - Blackall	1	F	2125
Barcaldine - Blackall	1	M	2108
Charleville	0	F	350
Charleville	0	M	386
Charleville	1	F	1955
Charleville	1	M	1906
Far Central West	0	F	553
Far Central West	0	M	661
Far Central West	1	F	842
Far Central West	1	M	931
Far South West	0	F	326
Far South West	0	M	479
Far South West	1	F	1188
Far South West	1	M	1267
Longreach	0	F	731
Longreach	0	M	739
Longreach	1	F	1615
Longreach	1	M	1500
Buderim - North	0	F	528
Buderim - North	0	M	380
Buderim - North	1	F	8200
Buderim - North	1	M	7094
Buderim - South	0	F	409
Buderim - South	0	M	355
Buderim - South	1	F	8107
Buderim - South	1	M	7217
Mountain Creek	0	F	218
Mountain Creek	0	M	206
Mountain Creek	1	F	5590
Mountain Creek	1	M	5067
Sippy Downs	0	F	689
Sippy Downs	0	M	499
Sippy Downs	1	F	4798
Sippy Downs	1	M	4187
Aroona - Currimundi	0	F	217
Aroona - Currimundi	0	M	168
Aroona - Currimundi	1	F	4857
Aroona - Currimundi	1	M	4611
Buddina - Minyama	0	F	160
Buddina - Minyama	0	M	154
Buddina - Minyama	1	F	3056
Buddina - Minyama	1	M	2964
Caloundra - Kings Beach	0	F	1211
Caloundra - Kings Beach	0	M	1050
Caloundra - Kings Beach	1	F	2967
Caloundra - Kings Beach	1	M	2684
Caloundra - West	0	F	489
Caloundra - West	0	M	386
Caloundra - West	1	F	10056
Caloundra - West	1	M	9014
Golden Beach - Pelican Waters	0	F	657
Golden Beach - Pelican Waters	0	M	565
Golden Beach - Pelican Waters	1	F	5780
Golden Beach - Pelican Waters	1	M	5301
Moffat Beach - Battery Hill	0	F	404
Moffat Beach - Battery Hill	0	M	359
Moffat Beach - Battery Hill	1	F	3761
Moffat Beach - Battery Hill	1	M	3506
Parrearra - Warana	0	F	306
Parrearra - Warana	0	M	238
Parrearra - Warana	1	F	4557
Parrearra - Warana	1	M	4182
Wurtulla - Birtinya	0	F	312
Wurtulla - Birtinya	0	M	316
Wurtulla - Birtinya	1	F	3813
Wurtulla - Birtinya	1	M	3558
Coolum Beach	0	F	1110
Coolum Beach	0	M	999
Coolum Beach	1	F	6885
Coolum Beach	1	M	6353
Marcoola - Mudjimba	0	F	556
Marcoola - Mudjimba	0	M	577
Marcoola - Mudjimba	1	F	5192
Marcoola - Mudjimba	1	M	5016
Maroochydore - Kuluin	0	F	1861
Maroochydore - Kuluin	0	M	1684
Maroochydore - Kuluin	1	F	9017
Maroochydore - Kuluin	1	M	8125
Mooloolaba - Alexandra Headland	0	F	2182
Mooloolaba - Alexandra Headland	0	M	1953
Mooloolaba - Alexandra Headland	1	F	5169
Mooloolaba - Alexandra Headland	1	M	4793
Noosa Heads	0	F	1659
Noosa Heads	0	M	1462
Noosa Heads	1	F	2017
Noosa Heads	1	M	1904
Noosaville	0	F	1294
Noosaville	0	M	1172
Noosaville	1	F	4196
Noosaville	1	M	3752
Sunshine Beach	0	F	304
Sunshine Beach	0	M	290
Sunshine Beach	1	F	3110
Sunshine Beach	1	M	2903
Tewantin	0	F	595
Tewantin	0	M	494
Tewantin	1	F	5023
Tewantin	1	M	4436
Peregian Beach - Marcus Beach	0	F	175
Peregian Beach - Marcus Beach	0	M	201
Peregian Beach - Marcus Beach	1	F	1771
Peregian Beach - Marcus Beach	1	M	1706
Peregian Springs	0	F	351
Peregian Springs	0	M	258
Peregian Springs	1	F	3398
Peregian Springs	1	M	3118
Beerwah	0	F	272
Beerwah	0	M	239
Beerwah	1	F	3965
Beerwah	1	M	3649
Caloundra Hinterland	0	F	391
Caloundra Hinterland	0	M	340
Caloundra Hinterland	1	F	4009
Caloundra Hinterland	1	M	3817
Glass House Mountains	0	F	151
Glass House Mountains	0	M	151
Glass House Mountains	1	F	2761
Glass House Mountains	1	M	2707
Landsborough	0	F	296
Landsborough	0	M	290
Landsborough	1	F	4811
Landsborough	1	M	4679
Maroochy Hinterland	0	F	283
Maroochy Hinterland	0	M	252
Maroochy Hinterland	1	F	2984
Maroochy Hinterland	1	M	2751
Palmwoods	0	F	360
Palmwoods	0	M	300
Palmwoods	1	F	5076
Palmwoods	1	M	4818
Bli Bli	0	F	226
Bli Bli	0	M	197
Bli Bli	1	F	3984
Bli Bli	1	M	3781
Diddillibah - Rosemount	0	F	189
Diddillibah - Rosemount	0	M	194
Diddillibah - Rosemount	1	F	1786
Diddillibah - Rosemount	1	M	1670
Eumundi - Yandina	0	F	268
Eumundi - Yandina	0	M	308
Eumundi - Yandina	1	F	4905
Eumundi - Yandina	1	M	4866
Nambour	0	F	992
Nambour	0	M	887
Nambour	1	F	9533
Nambour	1	M	8720
Noosa Hinterland	0	F	733
Noosa Hinterland	0	M	740
Noosa Hinterland	1	F	10286
Noosa Hinterland	1	M	9914
Cambooya - Wyreema	0	F	217
Cambooya - Wyreema	0	M	214
Cambooya - Wyreema	1	F	3262
Cambooya - Wyreema	1	M	3089
Darling Heights	0	F	722
Darling Heights	0	M	942
Darling Heights	1	F	6400
Darling Heights	1	M	5707
Drayton - Harristown	0	F	482
Drayton - Harristown	0	M	452
Drayton - Harristown	1	F	4809
Drayton - Harristown	1	M	4255
Gatton	0	F	576
Gatton	0	M	327
Gatton	1	F	3370
Gatton	1	M	3193
Gowrie (Qld)	0	F	121
Gowrie (Qld)	0	M	121
Gowrie (Qld)	1	F	3105
Gowrie (Qld)	1	M	2942
Highfields	0	F	238
Highfields	0	M	307
Highfields	1	F	6212
Highfields	1	M	6075
Lockyer Valley - West	0	F	360
Lockyer Valley - West	0	M	368
Lockyer Valley - West	1	F	5180
Lockyer Valley - West	1	M	5229
Middle Ridge	0	F	335
Middle Ridge	0	M	188
Middle Ridge	1	F	3297
Middle Ridge	1	M	3113
Newtown (Qld)	0	F	550
Newtown (Qld)	0	M	298
Newtown (Qld)	1	F	4574
Newtown (Qld)	1	M	4068
North Toowoomba - Harlaxton	0	F	265
North Toowoomba - Harlaxton	0	M	301
North Toowoomba - Harlaxton	1	F	2609
North Toowoomba - Harlaxton	1	M	2514
Rangeville	0	F	299
Rangeville	0	M	172
Rangeville	1	F	4062
Rangeville	1	M	3612
Toowoomba - Central	0	F	960
Toowoomba - Central	0	M	914
Toowoomba - Central	1	F	6259
Toowoomba - Central	1	M	5634
Toowoomba - East	0	F	801
Toowoomba - East	0	M	870
Toowoomba - East	1	F	4572
Toowoomba - East	1	M	4123
Toowoomba - West	0	F	396
Toowoomba - West	0	M	379
Toowoomba - West	1	F	6209
Toowoomba - West	1	M	5777
Wilsonton	0	F	487
Wilsonton	0	M	541
Wilsonton	1	F	6394
Wilsonton	1	M	5784
Ayr	0	F	446
Ayr	0	M	418
Ayr	1	F	4217
Ayr	1	M	4098
Burdekin	0	F	419
Burdekin	0	M	476
Burdekin	1	F	3496
Burdekin	1	M	3774
Charters Towers	0	F	930
Charters Towers	0	M	947
Charters Towers	1	F	3522
Charters Towers	1	M	3197
Dalrymple	0	F	386
Dalrymple	0	M	518
Dalrymple	1	F	1599
Dalrymple	1	M	1674
Ingham	0	F	329
Ingham	0	M	307
Ingham	1	F	1998
Ingham	1	M	1922
Ingham Region	0	F	444
Ingham Region	0	M	644
Ingham Region	1	F	2846
Ingham Region	1	M	2987
Palm Island	0	F	65
Palm Island	0	M	87
Palm Island	1	F	1184
Palm Island	1	M	1162
Aitkenvale	0	F	199
Aitkenvale	0	M	211
Aitkenvale	1	F	2277
Aitkenvale	1	M	2235
Annandale	0	F	490
Annandale	0	M	1623
Annandale	1	F	4082
Annandale	1	M	3883
Belgian Gardens - Pallarenda	0	F	351
Belgian Gardens - Pallarenda	0	M	351
Belgian Gardens - Pallarenda	1	F	1484
Belgian Gardens - Pallarenda	1	M	1356
Bohle Plains	0	F	149
Bohle Plains	0	M	131
Bohle Plains	1	F	3494
Bohle Plains	1	M	3307
Condon - Rasmussen	0	F	413
Condon - Rasmussen	0	M	395
Condon - Rasmussen	1	F	5034
Condon - Rasmussen	1	M	4652
Cranbrook	0	F	158
Cranbrook	0	M	175
Cranbrook	1	F	2813
Cranbrook	1	M	2688
Deeragun	0	F	561
Deeragun	0	M	545
Deeragun	1	F	10549
Deeragun	1	M	10146
Douglas	0	F	1178
Douglas	0	M	1044
Douglas	1	F	3264
Douglas	1	M	3040
Garbutt - West End	0	F	528
Garbutt - West End	0	M	691
Garbutt - West End	1	F	2784
Garbutt - West End	1	M	2645
Gulliver - Currajong - Vincent	0	F	232
Gulliver - Currajong - Vincent	0	M	225
Gulliver - Currajong - Vincent	1	F	3682
Gulliver - Currajong - Vincent	1	M	3600
Heatley	0	F	116
Heatley	0	M	92
Heatley	1	F	1983
Heatley	1	M	1794
Hermit Park - Rosslea	0	F	293
Hermit Park - Rosslea	0	M	273
Hermit Park - Rosslea	1	F	2387
Hermit Park - Rosslea	1	M	2249
Hyde Park - Pimlico	0	F	314
Hyde Park - Pimlico	0	M	235
Hyde Park - Pimlico	1	F	2152
Hyde Park - Pimlico	1	M	2057
Kelso	0	F	343
Kelso	0	M	349
Kelso	1	F	5009
Kelso	1	M	4684
Kirwan - East	0	F	281
Kirwan - East	0	M	215
Kirwan - East	1	F	3703
Kirwan - East	1	M	3498
Kirwan - West	0	F	426
Kirwan - West	0	M	368
Kirwan - West	1	F	7579
Kirwan - West	1	M	6896
Magnetic Island	0	F	562
Magnetic Island	0	M	536
Magnetic Island	1	F	1034
Magnetic Island	1	M	978
Mount Louisa	0	F	256
Mount Louisa	0	M	319
Mount Louisa	1	F	4364
Mount Louisa	1	M	4250
Mundingburra	0	F	268
Mundingburra	0	M	204
Mundingburra	1	F	1632
Mundingburra	1	M	1467
Northern Beaches	0	F	503
Northern Beaches	0	M	539
Northern Beaches	1	F	2799
Northern Beaches	1	M	2958
Oonoonba	0	F	198
Oonoonba	0	M	248
Oonoonba	1	F	3082
Oonoonba	1	M	2986
South Townsville - Railway Estate	0	F	524
South Townsville - Railway Estate	0	M	670
South Townsville - Railway Estate	1	F	2254
South Townsville - Railway Estate	1	M	2249
Townsville - South	0	F	161
Townsville - South	0	M	181
Townsville - South	1	F	1892
Townsville - South	1	M	2068
Townsville City - North Ward	0	F	1469
Townsville City - North Ward	0	M	1691
Townsville City - North Ward	1	F	3614
Townsville City - North Ward	1	M	3638
Wulguru - Roseneath	0	F	423
Wulguru - Roseneath	0	M	966
Wulguru - Roseneath	1	F	2446
Wulguru - Roseneath	1	M	2291
Ashfield - Kepnock	0	F	157
Ashfield - Kepnock	0	M	125
Ashfield - Kepnock	1	F	2482
Ashfield - Kepnock	1	M	2348
Bargara - Burnett Heads	0	F	883
Bargara - Burnett Heads	0	M	905
Bargara - Burnett Heads	1	F	8025
Bargara - Burnett Heads	1	M	7551
Branyan - Kensington	0	F	108
Branyan - Kensington	0	M	115
Branyan - Kensington	1	F	2182
Branyan - Kensington	1	M	2189
Bundaberg	0	F	605
Bundaberg	0	M	686
Bundaberg	1	F	2717
Bundaberg	1	M	2569
Bundaberg East - Kalkie	0	F	195
Bundaberg East - Kalkie	0	M	214
Bundaberg East - Kalkie	1	F	2598
Bundaberg East - Kalkie	1	M	2413
Bundaberg North - Gooburrum	0	F	410
Bundaberg North - Gooburrum	0	M	391
Bundaberg North - Gooburrum	1	F	3325
Bundaberg North - Gooburrum	1	M	3088
Bundaberg Region - North	0	F	516
Bundaberg Region - North	0	M	528
Bundaberg Region - North	1	F	3880
Bundaberg Region - North	1	M	3942
Bundaberg Region - South	0	F	653
Bundaberg Region - South	0	M	687
Bundaberg Region - South	1	F	4271
Bundaberg Region - South	1	M	4444
Millbank - Avoca	0	F	445
Millbank - Avoca	0	M	401
Millbank - Avoca	1	F	3561
Millbank - Avoca	1	M	3068
Svensson Heights - Norville	0	F	211
Svensson Heights - Norville	0	M	144
Svensson Heights - Norville	1	F	2696
Svensson Heights - Norville	1	M	2511
Walkervale - Avenell Heights	0	F	425
Walkervale - Avenell Heights	0	M	360
Walkervale - Avenell Heights	1	F	5193
Walkervale - Avenell Heights	1	M	4740
Gayndah - Mundubbera	0	F	437
Gayndah - Mundubbera	0	M	541
Gayndah - Mundubbera	1	F	2876
Gayndah - Mundubbera	1	M	2984
Gin Gin	0	F	258
Gin Gin	0	M	310
Gin Gin	1	F	2201
Gin Gin	1	M	2389
Kingaroy	0	F	405
Kingaroy	0	M	473
Kingaroy	1	F	4897
Kingaroy	1	M	4554
Kingaroy Region - North	0	F	448
Kingaroy Region - North	0	M	450
Kingaroy Region - North	1	F	4300
Kingaroy Region - North	1	M	4309
Kingaroy Region - South	0	F	130
Kingaroy Region - South	0	M	128
Kingaroy Region - South	1	F	1778
Kingaroy Region - South	1	M	1865
Monto - Eidsvold	0	F	381
Monto - Eidsvold	0	M	453
Monto - Eidsvold	1	F	1587
Monto - Eidsvold	1	M	1615
Nanango	0	F	401
Nanango	0	M	503
Nanango	1	F	4309
Nanango	1	M	4327
North Burnett	1	F	3
North Burnett	1	M	3
Cooloola	0	F	648
Cooloola	0	M	758
Cooloola	1	F	2716
Cooloola	1	M	2794
Gympie - North	0	F	671
Gympie - North	0	M	642
Gympie - North	1	F	6801
Gympie - North	1	M	6063
Gympie - South	0	F	184
Gympie - South	0	M	174
Gympie - South	1	F	3242
Gympie - South	1	M	2963
Gympie Region	0	F	725
Gympie Region	0	M	754
Gympie Region	1	F	8323
Gympie Region	1	M	8649
Kilkivan	0	F	160
Kilkivan	0	M	173
Kilkivan	1	F	1665
Kilkivan	1	M	1646
Booral - River Heads	0	F	107
Booral - River Heads	0	M	123
Booral - River Heads	1	F	2144
Booral - River Heads	1	M	2081
Craignish - Dundowran Beach	0	F	87
Craignish - Dundowran Beach	0	M	88
Craignish - Dundowran Beach	1	F	2266
Craignish - Dundowran Beach	1	M	2228
Pialba - Eli Waters	0	F	750
Pialba - Eli Waters	0	M	665
Pialba - Eli Waters	1	F	6877
Pialba - Eli Waters	1	M	5981
Point Vernon	0	F	287
Point Vernon	0	M	220
Point Vernon	1	F	2699
Point Vernon	1	M	2490
Torquay - Scarness - Kawungan	0	F	1583
Torquay - Scarness - Kawungan	0	M	1453
Torquay - Scarness - Kawungan	1	F	7069
Torquay - Scarness - Kawungan	1	M	6266
Urangan - Wondunna	0	F	963
Urangan - Wondunna	0	M	979
Urangan - Wondunna	1	F	6016
Urangan - Wondunna	1	M	5581
Burrum - Fraser	0	F	956
Burrum - Fraser	0	M	1082
Burrum - Fraser	1	F	4291
Burrum - Fraser	1	M	4201
Granville	0	F	130
Granville	0	M	121
Granville	1	F	1450
Granville	1	M	1449
Maryborough (Qld)	0	F	801
Maryborough (Qld)	0	M	1394
Maryborough (Qld)	1	F	8365
Maryborough (Qld)	1	M	7743
Maryborough Region - South	0	F	431
Maryborough Region - South	0	M	490
Maryborough Region - South	1	F	3575
Maryborough Region - South	1	M	3823
Tinana	0	F	153
Tinana	0	M	180
Tinana	1	F	2580
Tinana	1	M	2492
Migratory - Offshore - Shipping (Qld)	0	F	1037
Migratory - Offshore - Shipping (Qld)	0	M	940
Adelaide	0	F	3605
Adelaide	0	M	5000
Adelaide	1	F	5638
Adelaide	1	M	5580
North Adelaide	0	F	1424
North Adelaide	0	M	1196
North Adelaide	1	F	2614
North Adelaide	1	M	2558
Adelaide Hills	0	F	177
Adelaide Hills	0	M	138
Adelaide Hills	1	F	3140
Adelaide Hills	1	M	3205
Aldgate - Stirling	0	F	362
Aldgate - Stirling	0	M	305
