SA2_NAME16	MaxSchoolingCompleted	Sex	persons
West Coast (Tas.)	Year 12	M	392
Migratory - Offshore - Shipping (Tas.)	Year 10	F	4
Migratory - Offshore - Shipping (Tas.)	Year 10	M	16
Migratory - Offshore - Shipping (Tas.)	Year 11	F	4
Migratory - Offshore - Shipping (Tas.)	Year 11	M	8
Migratory - Offshore - Shipping (Tas.)	Year 12	F	11
Migratory - Offshore - Shipping (Tas.)	Year 12	M	18
No usual address (Tas.)	Year 8	F	13
No usual address (Tas.)	Year 8	M	19
No usual address (Tas.)	Year 9	F	23
No usual address (Tas.)	Year 9	M	37
No usual address (Tas.)	Year 10	F	85
No usual address (Tas.)	Year 10	M	121
No usual address (Tas.)	Year 11	F	24
No usual address (Tas.)	Year 11	M	32
No usual address (Tas.)	Year 12	F	149
No usual address (Tas.)	Year 12	M	141
Darwin Airport	Year 12	F	3
Darwin Airport	Year 12	M	5
Darwin City	Did not go to school	F	16
Darwin City	Did not go to school	M	12
Darwin City	Year 8	F	32
Darwin City	Year 8	M	38
Darwin City	Year 9	F	43
Darwin City	Year 9	M	58
Darwin City	Year 10	F	211
Darwin City	Year 10	M	347
Darwin City	Year 11	F	166
Darwin City	Year 11	M	273
Darwin City	Year 12	F	1666
Darwin City	Year 12	M	2013
East Point	Year 10	M	3
East Point	Year 12	F	3
East Point	Year 12	M	3
Fannie Bay - The Gardens	Did not go to school	F	5
Fannie Bay - The Gardens	Did not go to school	M	10
Fannie Bay - The Gardens	Year 8	F	49
Fannie Bay - The Gardens	Year 8	M	34
Fannie Bay - The Gardens	Year 9	F	41
Fannie Bay - The Gardens	Year 9	M	47
Fannie Bay - The Gardens	Year 10	F	167
Fannie Bay - The Gardens	Year 10	M	200
Fannie Bay - The Gardens	Year 11	F	118
Fannie Bay - The Gardens	Year 11	M	144
Fannie Bay - The Gardens	Year 12	F	868
Fannie Bay - The Gardens	Year 12	M	802
Larrakeyah	Did not go to school	F	3
Larrakeyah	Did not go to school	M	6
Larrakeyah	Year 8	F	31
Larrakeyah	Year 8	M	28
Larrakeyah	Year 9	F	26
Larrakeyah	Year 9	M	25
Larrakeyah	Year 10	F	140
Larrakeyah	Year 10	M	198
Larrakeyah	Year 11	F	114
Larrakeyah	Year 11	M	158
Larrakeyah	Year 12	F	933
Larrakeyah	Year 12	M	1053
Ludmilla - The Narrows	Did not go to school	F	7
Ludmilla - The Narrows	Did not go to school	M	3
Ludmilla - The Narrows	Year 8	F	53
Ludmilla - The Narrows	Year 8	M	55
Ludmilla - The Narrows	Year 9	F	59
Ludmilla - The Narrows	Year 9	M	53
Ludmilla - The Narrows	Year 10	F	136
Ludmilla - The Narrows	Year 10	M	171
Ludmilla - The Narrows	Year 11	F	109
Ludmilla - The Narrows	Year 11	M	138
Ludmilla - The Narrows	Year 12	F	514
Ludmilla - The Narrows	Year 12	M	528
Parap	Did not go to school	F	4
Parap	Did not go to school	M	3
Parap	Year 8	F	19
Parap	Year 8	M	12
Parap	Year 9	F	22
Parap	Year 9	M	37
Parap	Year 10	F	120
Parap	Year 10	M	149
Parap	Year 11	F	93
Parap	Year 11	M	112
Parap	Year 12	F	715
Parap	Year 12	M	670
Stuart Park	Did not go to school	F	8
Stuart Park	Did not go to school	M	4
Stuart Park	Year 8	F	42
Stuart Park	Year 8	M	39
Stuart Park	Year 9	F	26
Stuart Park	Year 9	M	67
Stuart Park	Year 10	F	181
Stuart Park	Year 10	M	252
Stuart Park	Year 11	F	148
Stuart Park	Year 11	M	206
Stuart Park	Year 12	F	1073
Stuart Park	Year 12	M	1027
Woolner - Bayview - Winnellie	Did not go to school	F	6
Woolner - Bayview - Winnellie	Did not go to school	M	5
Woolner - Bayview - Winnellie	Year 8	F	12
Woolner - Bayview - Winnellie	Year 8	M	21
Woolner - Bayview - Winnellie	Year 9	F	23
Woolner - Bayview - Winnellie	Year 9	M	33
Woolner - Bayview - Winnellie	Year 10	F	141
Woolner - Bayview - Winnellie	Year 10	M	199
Woolner - Bayview - Winnellie	Year 11	F	89
Woolner - Bayview - Winnellie	Year 11	M	149
Woolner - Bayview - Winnellie	Year 12	F	702
Woolner - Bayview - Winnellie	Year 12	M	768
Alawa	Did not go to school	F	7
Alawa	Did not go to school	M	13
Alawa	Year 8	F	39
Alawa	Year 8	M	42
Alawa	Year 9	F	38
Alawa	Year 9	M	50
Alawa	Year 10	F	116
Alawa	Year 10	M	133
Alawa	Year 11	F	88
Alawa	Year 11	M	112
Alawa	Year 12	F	470
Alawa	Year 12	M	410
Anula	Did not go to school	F	11
Anula	Did not go to school	M	3
Anula	Year 8	F	24
Anula	Year 8	M	27
Anula	Year 9	F	46
Anula	Year 9	M	44
Anula	Year 10	F	134
Anula	Year 10	M	160
Anula	Year 11	F	133
Anula	Year 11	M	128
Anula	Year 12	F	471
Anula	Year 12	M	431
Berrimah	Year 8	F	33
Berrimah	Year 8	M	37
Berrimah	Year 9	F	43
Berrimah	Year 9	M	43
Berrimah	Year 10	F	87
Berrimah	Year 10	M	113
Berrimah	Year 11	F	69
Berrimah	Year 11	M	60
Berrimah	Year 12	F	176
Berrimah	Year 12	M	191
Brinkin - Nakara	Did not go to school	F	18
Brinkin - Nakara	Did not go to school	M	14
Brinkin - Nakara	Year 8	F	48
Brinkin - Nakara	Year 8	M	50
Brinkin - Nakara	Year 9	F	36
Brinkin - Nakara	Year 9	M	47
Brinkin - Nakara	Year 10	F	138
Brinkin - Nakara	Year 10	M	162
Brinkin - Nakara	Year 11	F	93
Brinkin - Nakara	Year 11	M	141
Brinkin - Nakara	Year 12	F	883
Brinkin - Nakara	Year 12	M	950
Coconut Grove	Did not go to school	F	14
Coconut Grove	Did not go to school	M	10
Coconut Grove	Year 8	F	61
Coconut Grove	Year 8	M	59
Coconut Grove	Year 9	F	61
Coconut Grove	Year 9	M	50
Coconut Grove	Year 10	F	156
Coconut Grove	Year 10	M	169
Coconut Grove	Year 11	F	105
Coconut Grove	Year 11	M	133
Coconut Grove	Year 12	F	700
Coconut Grove	Year 12	M	654
East Arm	Year 10	M	3
East Arm	Year 12	M	3
Jingili	Did not go to school	F	3
Jingili	Did not go to school	M	7
Jingili	Year 8	F	28
Jingili	Year 8	M	18
Jingili	Year 9	F	30
Jingili	Year 9	M	34
Jingili	Year 10	F	100
Jingili	Year 10	M	113
Jingili	Year 11	F	86
Jingili	Year 11	M	98
Jingili	Year 12	F	377
Jingili	Year 12	M	330
Karama	Did not go to school	F	28
Karama	Did not go to school	M	16
Karama	Year 8	F	99
Karama	Year 8	M	87
Karama	Year 9	F	93
Karama	Year 9	M	103
Karama	Year 10	F	317
Karama	Year 10	M	343
Karama	Year 11	F	228
Karama	Year 11	M	266
Karama	Year 12	F	897
Karama	Year 12	M	798
Leanyer	Did not go to school	F	22
Leanyer	Did not go to school	M	16
Leanyer	Year 8	F	85
Leanyer	Year 8	M	79
Leanyer	Year 9	F	70
Leanyer	Year 9	M	65
Leanyer	Year 10	F	299
Leanyer	Year 10	M	333
Leanyer	Year 11	F	196
Leanyer	Year 11	M	232
Leanyer	Year 12	F	1016
Leanyer	Year 12	M	958
Lyons (NT)	Did not go to school	F	8
Lyons (NT)	Did not go to school	M	6
Lyons (NT)	Year 8	F	32
Lyons (NT)	Year 8	M	35
Lyons (NT)	Year 9	F	35
Lyons (NT)	Year 9	M	43
Lyons (NT)	Year 10	F	185
Lyons (NT)	Year 10	M	223
Lyons (NT)	Year 11	F	154
Lyons (NT)	Year 11	M	185
Lyons (NT)	Year 12	F	1167
Lyons (NT)	Year 12	M	1068
Malak - Marrara	Did not go to school	F	16
Malak - Marrara	Did not go to school	M	19
Malak - Marrara	Year 8	F	85
Malak - Marrara	Year 8	M	79
Malak - Marrara	Year 9	F	84
Malak - Marrara	Year 9	M	88
Malak - Marrara	Year 10	F	291
Malak - Marrara	Year 10	M	360
Malak - Marrara	Year 11	F	224
Malak - Marrara	Year 11	M	223
Malak - Marrara	Year 12	F	885
Malak - Marrara	Year 12	M	842
Millner	Did not go to school	F	7
Millner	Did not go to school	M	7
Millner	Year 8	F	54
Millner	Year 8	M	42
Millner	Year 9	F	43
Millner	Year 9	M	32
Millner	Year 10	F	116
Millner	Year 10	M	176
Millner	Year 11	F	106
Millner	Year 11	M	125
Millner	Year 12	F	570
Millner	Year 12	M	533
Moil	Did not go to school	F	12
Moil	Did not go to school	M	8
Moil	Year 8	F	40
Moil	Year 8	M	36
Moil	Year 9	F	31
Moil	Year 9	M	30
Moil	Year 10	F	105
Moil	Year 10	M	145
Moil	Year 11	F	90
Moil	Year 11	M	104
Moil	Year 12	F	393
Moil	Year 12	M	382
Nightcliff	Did not go to school	F	9
Nightcliff	Did not go to school	M	9
Nightcliff	Year 8	F	41
Nightcliff	Year 8	M	46
Nightcliff	Year 9	F	52
Nightcliff	Year 9	M	58
Nightcliff	Year 10	F	166
Nightcliff	Year 10	M	212
Nightcliff	Year 11	F	97
Nightcliff	Year 11	M	160
Nightcliff	Year 12	F	1043
Nightcliff	Year 12	M	912
Rapid Creek	Did not go to school	F	7
Rapid Creek	Did not go to school	M	3
Rapid Creek	Year 8	F	30
Rapid Creek	Year 8	M	33
Rapid Creek	Year 9	F	37
Rapid Creek	Year 9	M	39
Rapid Creek	Year 10	F	145
Rapid Creek	Year 10	M	175
Rapid Creek	Year 11	F	94
Rapid Creek	Year 11	M	125
Rapid Creek	Year 12	F	869
Rapid Creek	Year 12	M	754
Tiwi	Did not go to school	F	8
Tiwi	Did not go to school	M	9
Tiwi	Year 8	F	60
Tiwi	Year 8	M	52
Tiwi	Year 9	F	28
Tiwi	Year 9	M	40
Tiwi	Year 10	F	144
Tiwi	Year 10	M	154
Tiwi	Year 11	F	96
Tiwi	Year 11	M	77
Tiwi	Year 12	F	588
Tiwi	Year 12	M	494
Wagaman	Did not go to school	F	19
Wagaman	Did not go to school	M	14
Wagaman	Year 8	F	51
Wagaman	Year 8	M	59
Wagaman	Year 9	F	29
Wagaman	Year 9	M	48
Wagaman	Year 10	F	115
Wagaman	Year 10	M	128
Wagaman	Year 11	F	82
Wagaman	Year 11	M	73
Wagaman	Year 12	F	434
Wagaman	Year 12	M	460
Wanguri	Did not go to school	F	11
Wanguri	Did not go to school	M	5
Wanguri	Year 8	F	34
Wanguri	Year 8	M	37
Wanguri	Year 9	F	30
Wanguri	Year 9	M	30
Wanguri	Year 10	F	120
Wanguri	Year 10	M	120
Wanguri	Year 11	F	65
Wanguri	Year 11	M	102
Wanguri	Year 12	F	406
Wanguri	Year 12	M	372
Wulagi	Did not go to school	F	9
Wulagi	Did not go to school	M	7
Wulagi	Year 8	F	36
Wulagi	Year 8	M	39
Wulagi	Year 9	F	35
Wulagi	Year 9	M	29
Wulagi	Year 10	F	148
Wulagi	Year 10	M	169
Wulagi	Year 11	F	111
Wulagi	Year 11	M	145
Wulagi	Year 12	F	496
Wulagi	Year 12	M	430
Howard Springs	Did not go to school	F	9
Howard Springs	Did not go to school	M	12
Howard Springs	Year 8	F	43
Howard Springs	Year 8	M	70
Howard Springs	Year 9	F	59
Howard Springs	Year 9	M	110
Howard Springs	Year 10	F	291
Howard Springs	Year 10	M	658
Howard Springs	Year 11	F	180
Howard Springs	Year 11	M	421
Howard Springs	Year 12	F	680
Howard Springs	Year 12	M	1333
Humpty Doo	Did not go to school	F	18
Humpty Doo	Did not go to school	M	21
Humpty Doo	Year 8	F	89
Humpty Doo	Year 8	M	118
Humpty Doo	Year 9	F	130
Humpty Doo	Year 9	M	248
Humpty Doo	Year 10	F	644
Humpty Doo	Year 10	M	1045
Humpty Doo	Year 11	F	446
Humpty Doo	Year 11	M	597
Humpty Doo	Year 12	F	1422
Humpty Doo	Year 12	M	1020
Koolpinyah	Year 8	M	3
Koolpinyah	Year 11	M	3
Koolpinyah	Year 12	F	3
Koolpinyah	Year 12	M	13
Virginia	Did not go to school	F	3
Virginia	Year 8	F	28
Virginia	Year 8	M	43
Virginia	Year 9	F	66
Virginia	Year 9	M	80
Virginia	Year 10	F	254
Virginia	Year 10	M	400
Virginia	Year 11	F	167
Virginia	Year 11	M	248
Virginia	Year 12	F	585
Virginia	Year 12	M	460
Weddell	Did not go to school	F	9
Weddell	Did not go to school	M	15
Weddell	Year 8	F	52
Weddell	Year 8	M	86
Weddell	Year 9	F	69
Weddell	Year 9	M	111
Weddell	Year 10	F	349
Weddell	Year 10	M	569
Weddell	Year 11	F	206
Weddell	Year 11	M	270
Weddell	Year 12	F	605
Weddell	Year 12	M	542
Bakewell	Did not go to school	F	6
Bakewell	Did not go to school	M	3
Bakewell	Year 8	F	28
Bakewell	Year 8	M	32
Bakewell	Year 9	F	55
Bakewell	Year 9	M	54
Bakewell	Year 10	F	242
Bakewell	Year 10	M	269
Bakewell	Year 11	F	184
Bakewell	Year 11	M	188
Bakewell	Year 12	F	598
Bakewell	Year 12	M	538
Driver	Did not go to school	F	4
Driver	Did not go to school	M	6
Driver	Year 8	F	34
Driver	Year 8	M	14
Driver	Year 9	F	40
Driver	Year 9	M	55
Driver	Year 10	F	197
Driver	Year 10	M	266
Driver	Year 11	F	152
Driver	Year 11	M	155
Driver	Year 12	F	513
Driver	Year 12	M	468
Durack - Marlow Lagoon	Did not go to school	F	4
Durack - Marlow Lagoon	Did not go to school	M	10
Durack - Marlow Lagoon	Year 8	F	19
Durack - Marlow Lagoon	Year 8	M	22
Durack - Marlow Lagoon	Year 9	F	59
Durack - Marlow Lagoon	Year 9	M	59
Durack - Marlow Lagoon	Year 10	F	257
Durack - Marlow Lagoon	Year 10	M	355
Durack - Marlow Lagoon	Year 11	F	200
Durack - Marlow Lagoon	Year 11	M	257
Durack - Marlow Lagoon	Year 12	F	910
Durack - Marlow Lagoon	Year 12	M	820
Gray	Did not go to school	F	4
Gray	Did not go to school	M	11
Gray	Year 8	F	54
Gray	Year 8	M	63
Gray	Year 9	F	82
Gray	Year 9	M	94
Gray	Year 10	F	247
Gray	Year 10	M	285
Gray	Year 11	F	143
Gray	Year 11	M	182
Gray	Year 12	F	516
Gray	Year 12	M	438
Moulden	Did not go to school	F	12
Moulden	Did not go to school	M	11
Moulden	Year 8	F	43
Moulden	Year 8	M	43
Moulden	Year 9	F	70
Moulden	Year 9	M	88
Moulden	Year 10	F	260
Moulden	Year 10	M	277
Moulden	Year 11	F	151
Moulden	Year 11	M	160
Moulden	Year 12	F	397
Moulden	Year 12	M	318
Palmerston - North	Did not go to school	F	8
Palmerston - North	Did not go to school	M	4
Palmerston - North	Year 8	F	30
Palmerston - North	Year 8	M	31
Palmerston - North	Year 9	F	54
Palmerston - North	Year 9	M	65
Palmerston - North	Year 10	F	263
Palmerston - North	Year 10	M	325
Palmerston - North	Year 11	F	212
Palmerston - North	Year 11	M	251
Palmerston - North	Year 12	F	858
Palmerston - North	Year 12	M	758
Palmerston - South	Did not go to school	F	3
Palmerston - South	Did not go to school	M	5
Palmerston - South	Year 8	F	16
Palmerston - South	Year 8	M	13
Palmerston - South	Year 9	F	22
Palmerston - South	Year 9	M	26
Palmerston - South	Year 10	F	148
Palmerston - South	Year 10	M	203
Palmerston - South	Year 11	F	98
Palmerston - South	Year 11	M	152
Palmerston - South	Year 12	F	700
Palmerston - South	Year 12	M	627
Rosebery - Bellamack	Did not go to school	F	14
Rosebery - Bellamack	Did not go to school	M	12
Rosebery - Bellamack	Year 8	F	53
Rosebery - Bellamack	Year 8	M	40
Rosebery - Bellamack	Year 9	F	80
Rosebery - Bellamack	Year 9	M	86
Rosebery - Bellamack	Year 10	F	380
Rosebery - Bellamack	Year 10	M	478
Rosebery - Bellamack	Year 11	F	287
Rosebery - Bellamack	Year 11	M	348
Rosebery - Bellamack	Year 12	F	1348
Rosebery - Bellamack	Year 12	M	1238
Woodroffe	Did not go to school	F	12
Woodroffe	Did not go to school	M	5
Woodroffe	Year 8	F	49
Woodroffe	Year 8	M	39
Woodroffe	Year 9	F	64
Woodroffe	Year 9	M	71
Woodroffe	Year 10	F	242
Woodroffe	Year 10	M	295
Woodroffe	Year 11	F	180
Woodroffe	Year 11	M	230
Woodroffe	Year 12	F	554
Woodroffe	Year 12	M	426
Charles	Did not go to school	F	23
Charles	Did not go to school	M	24
Charles	Year 8	F	86
Charles	Year 8	M	103
Charles	Year 9	F	96
Charles	Year 9	M	96
Charles	Year 10	F	288
Charles	Year 10	M	328
Charles	Year 11	F	202
Charles	Year 11	M	241
Charles	Year 12	F	780
Charles	Year 12	M	617
East Side	Did not go to school	F	23
East Side	Did not go to school	M	24
East Side	Year 8	F	83
East Side	Year 8	M	89
East Side	Year 9	F	81
East Side	Year 9	M	99
East Side	Year 10	F	301
East Side	Year 10	M	328
East Side	Year 11	F	211
East Side	Year 11	M	225
East Side	Year 12	F	1157
East Side	Year 12	M	894
Flynn (NT)	Did not go to school	F	10
Flynn (NT)	Did not go to school	M	5
Flynn (NT)	Year 8	F	74
Flynn (NT)	Year 8	M	80
Flynn (NT)	Year 9	F	86
Flynn (NT)	Year 9	M	87
Flynn (NT)	Year 10	F	253
Flynn (NT)	Year 10	M	287
Flynn (NT)	Year 11	F	182
Flynn (NT)	Year 11	M	204
Flynn (NT)	Year 12	F	891
Flynn (NT)	Year 12	M	700
Larapinta	Did not go to school	F	7
Larapinta	Did not go to school	M	16
Larapinta	Year 8	F	59
Larapinta	Year 8	M	68
Larapinta	Year 9	F	73
Larapinta	Year 9	M	93
Larapinta	Year 10	F	285
Larapinta	Year 10	M	327
Larapinta	Year 11	F	270
Larapinta	Year 11	M	292
Larapinta	Year 12	F	941
Larapinta	Year 12	M	757
Mount Johns	Did not go to school	F	8
Mount Johns	Did not go to school	M	15
Mount Johns	Year 8	F	36
Mount Johns	Year 8	M	33
Mount Johns	Year 9	F	41
Mount Johns	Year 9	M	50
Mount Johns	Year 10	F	165
Mount Johns	Year 10	M	200
Mount Johns	Year 11	F	137
Mount Johns	Year 11	M	174
Mount Johns	Year 12	F	914
Mount Johns	Year 12	M	809
Petermann - Simpson	Did not go to school	F	24
Petermann - Simpson	Did not go to school	M	24
Petermann - Simpson	Year 8	F	86
Petermann - Simpson	Year 8	M	98
Petermann - Simpson	Year 9	F	74
Petermann - Simpson	Year 9	M	69
Petermann - Simpson	Year 10	F	134
Petermann - Simpson	Year 10	M	177
Petermann - Simpson	Year 11	F	58
Petermann - Simpson	Year 11	M	77
Petermann - Simpson	Year 12	F	397
Petermann - Simpson	Year 12	M	378
Ross	Did not go to school	F	25
Ross	Did not go to school	M	11
Ross	Year 8	F	106
Ross	Year 8	M	93
Ross	Year 9	F	52
Ross	Year 9	M	67
Ross	Year 10	F	193
Ross	Year 10	M	211
Ross	Year 11	F	126
Ross	Year 11	M	125
Ross	Year 12	F	373
Ross	Year 12	M	293
Sandover - Plenty	Did not go to school	F	134
Sandover - Plenty	Did not go to school	M	99
Sandover - Plenty	Year 8	F	247
Sandover - Plenty	Year 8	M	239
Sandover - Plenty	Year 9	F	107
Sandover - Plenty	Year 9	M	119
Sandover - Plenty	Year 10	F	236
Sandover - Plenty	Year 10	M	233
Sandover - Plenty	Year 11	F	137
Sandover - Plenty	Year 11	M	108
Sandover - Plenty	Year 12	F	217
Sandover - Plenty	Year 12	M	142
Tanami	Did not go to school	F	49
Tanami	Did not go to school	M	32
Tanami	Year 8	F	289
Tanami	Year 8	M	256
Tanami	Year 9	F	165
Tanami	Year 9	M	146
Tanami	Year 10	F	115
Tanami	Year 10	M	100
Tanami	Year 11	F	61
Tanami	Year 11	M	52
Tanami	Year 12	F	171
Tanami	Year 12	M	141
Yuendumu - Anmatjere	Did not go to school	F	40
Yuendumu - Anmatjere	Did not go to school	M	38
Yuendumu - Anmatjere	Year 8	F	303
Yuendumu - Anmatjere	Year 8	M	254
Yuendumu - Anmatjere	Year 9	F	74
Yuendumu - Anmatjere	Year 9	M	60
Yuendumu - Anmatjere	Year 10	F	119
Yuendumu - Anmatjere	Year 10	M	95
Yuendumu - Anmatjere	Year 11	F	70
Yuendumu - Anmatjere	Year 11	M	42
Yuendumu - Anmatjere	Year 12	F	126
Yuendumu - Anmatjere	Year 12	M	111
Barkly	Did not go to school	F	27
Barkly	Did not go to school	M	47
Barkly	Year 8	F	216
Barkly	Year 8	M	221
Barkly	Year 9	F	104
Barkly	Year 9	M	108
Barkly	Year 10	F	154
Barkly	Year 10	M	192
Barkly	Year 11	F	91
Barkly	Year 11	M	70
Barkly	Year 12	F	167
Barkly	Year 12	M	145
Tennant Creek	Did not go to school	F	38
Tennant Creek	Did not go to school	M	31
Tennant Creek	Year 8	F	107
Tennant Creek	Year 8	M	136
Tennant Creek	Year 9	F	83
Tennant Creek	Year 9	M	85
Tennant Creek	Year 10	F	223
Tennant Creek	Year 10	M	239
Tennant Creek	Year 11	F	131
Tennant Creek	Year 11	M	136
Tennant Creek	Year 12	F	384
Tennant Creek	Year 12	M	341
Alligator	Did not go to school	F	18
Alligator	Did not go to school	M	15
Alligator	Year 8	F	107
Alligator	Year 8	M	157
Alligator	Year 9	F	107
Alligator	Year 9	M	157
Alligator	Year 10	F	380
Alligator	Year 10	M	510
Alligator	Year 11	F	184
Alligator	Year 11	M	214
Alligator	Year 12	F	571
Alligator	Year 12	M	574
Daly	Did not go to school	F	23
Daly	Did not go to school	M	15
Daly	Year 8	F	78
Daly	Year 8	M	79
Daly	Year 9	F	79
Daly	Year 9	M	74
Daly	Year 10	F	162
Daly	Year 10	M	176
Daly	Year 11	F	68
Daly	Year 11	M	72
Daly	Year 12	F	125
Daly	Year 12	M	154
Thamarrurr	Did not go to school	F	11
Thamarrurr	Did not go to school	M	20
Thamarrurr	Year 8	F	158
Thamarrurr	Year 8	M	147
Thamarrurr	Year 9	F	98
Thamarrurr	Year 9	M	95
Thamarrurr	Year 10	F	226
Thamarrurr	Year 10	M	209
Thamarrurr	Year 11	F	90
Thamarrurr	Year 11	M	54
Thamarrurr	Year 12	F	150
Thamarrurr	Year 12	M	136
Tiwi Islands	Did not go to school	F	9
Tiwi Islands	Did not go to school	M	9
Tiwi Islands	Year 8	F	72
Tiwi Islands	Year 8	M	62
Tiwi Islands	Year 9	F	63
Tiwi Islands	Year 9	M	65
Tiwi Islands	Year 10	F	318
Tiwi Islands	Year 10	M	296
Tiwi Islands	Year 11	F	189
Tiwi Islands	Year 11	M	213
Tiwi Islands	Year 12	F	229
Tiwi Islands	Year 12	M	188
West Arnhem	Did not go to school	F	61
West Arnhem	Did not go to school	M	82
West Arnhem	Year 8	F	205
West Arnhem	Year 8	M	201
West Arnhem	Year 9	F	162
West Arnhem	Year 9	M	175
West Arnhem	Year 10	F	319
West Arnhem	Year 10	M	327
West Arnhem	Year 11	F	271
West Arnhem	Year 11	M	242
West Arnhem	Year 12	F	373
West Arnhem	Year 12	M	323
Anindilyakwa	Did not go to school	F	14
Anindilyakwa	Did not go to school	M	16
Anindilyakwa	Year 8	F	54
Anindilyakwa	Year 8	M	58
Anindilyakwa	Year 9	F	53
Anindilyakwa	Year 9	M	49
Anindilyakwa	Year 10	F	110
Anindilyakwa	Year 10	M	143
Anindilyakwa	Year 11	F	100
Anindilyakwa	Year 11	M	93
Anindilyakwa	Year 12	F	383
Anindilyakwa	Year 12	M	355
East Arnhem	Did not go to school	F	48
East Arnhem	Did not go to school	M	46
East Arnhem	Year 8	F	506
East Arnhem	Year 8	M	526
East Arnhem	Year 9	F	308
East Arnhem	Year 9	M	353
East Arnhem	Year 10	F	521
East Arnhem	Year 10	M	511
East Arnhem	Year 11	F	392
East Arnhem	Year 11	M	312
East Arnhem	Year 12	F	610
East Arnhem	Year 12	M	485
Nhulunbuy	Did not go to school	M	3
Nhulunbuy	Year 8	F	14
Nhulunbuy	Year 8	M	21
Nhulunbuy	Year 9	F	32
Nhulunbuy	Year 9	M	40
Nhulunbuy	Year 10	F	165
Nhulunbuy	Year 10	M	238
Nhulunbuy	Year 11	F	82
Nhulunbuy	Year 11	M	127
Nhulunbuy	Year 12	F	578
Nhulunbuy	Year 12	M	471
Elsey	Did not go to school	F	27
Elsey	Did not go to school	M	27
Elsey	Year 8	F	93
Elsey	Year 8	M	134
Elsey	Year 9	F	113
Elsey	Year 9	M	120
Elsey	Year 10	F	176
Elsey	Year 10	M	198
Elsey	Year 11	F	132
Elsey	Year 11	M	102
Elsey	Year 12	F	153
Elsey	Year 12	M	141
Gulf	Did not go to school	F	46
Gulf	Did not go to school	M	61
Gulf	Year 8	F	199
Gulf	Year 8	M	257
Gulf	Year 9	F	161
Gulf	Year 9	M	204
Gulf	Year 10	F	293
Gulf	Year 10	M	315
Gulf	Year 11	F	241
Gulf	Year 11	M	171
Gulf	Year 12	F	262
Gulf	Year 12	M	270
Katherine	Did not go to school	F	43
Katherine	Did not go to school	M	53
Katherine	Year 8	F	138
Katherine	Year 8	M	193
Katherine	Year 9	F	209
Katherine	Year 9	M	219
Katherine	Year 10	F	642
Katherine	Year 10	M	772
Katherine	Year 11	F	377
Katherine	Year 11	M	422
Katherine	Year 12	F	1402
Katherine	Year 12	M	1292
Victoria River	Did not go to school	F	54
Victoria River	Did not go to school	M	57
Victoria River	Year 8	F	132
Victoria River	Year 8	M	107
Victoria River	Year 9	F	72
Victoria River	Year 9	M	97
Victoria River	Year 10	F	179
Victoria River	Year 10	M	165
Victoria River	Year 11	F	89
Victoria River	Year 11	M	77
Victoria River	Year 12	F	164
Victoria River	Year 12	M	144
Migratory - Offshore - Shipping (NT)	Year 9	M	8
Migratory - Offshore - Shipping (NT)	Year 10	F	3
Migratory - Offshore - Shipping (NT)	Year 10	M	5
Migratory - Offshore - Shipping (NT)	Year 11	F	3
Migratory - Offshore - Shipping (NT)	Year 12	F	3
Migratory - Offshore - Shipping (NT)	Year 12	M	42
No usual address (NT)	Did not go to school	F	7
No usual address (NT)	Did not go to school	M	15
No usual address (NT)	Year 8	F	44
No usual address (NT)	Year 8	M	80
No usual address (NT)	Year 9	F	60
No usual address (NT)	Year 9	M	81
No usual address (NT)	Year 10	F	175
No usual address (NT)	Year 10	M	262
No usual address (NT)	Year 11	F	78
No usual address (NT)	Year 11	M	97
No usual address (NT)	Year 12	F	348
No usual address (NT)	Year 12	M	304
Aranda	Did not go to school	M	4
Aranda	Year 8	F	20
Aranda	Year 8	M	16
Aranda	Year 9	F	28
Aranda	Year 9	M	14
Aranda	Year 10	F	85
Aranda	Year 10	M	65
Aranda	Year 11	F	33
Aranda	Year 11	M	34
Aranda	Year 12	F	772
Aranda	Year 12	M	744
Belconnen	Did not go to school	F	14
Belconnen	Did not go to school	M	6
Belconnen	Year 8	F	57
Belconnen	Year 8	M	37
Belconnen	Year 9	F	65
Belconnen	Year 9	M	42
Belconnen	Year 10	F	222
Belconnen	Year 10	M	171
Belconnen	Year 11	F	80
Belconnen	Year 11	M	98
Belconnen	Year 12	F	2353
Belconnen	Year 12	M	2377
Bruce	Did not go to school	F	15
Bruce	Did not go to school	M	10
Bruce	Year 8	F	18
Bruce	Year 8	M	22
Bruce	Year 9	F	45
Bruce	Year 9	M	53
Bruce	Year 10	F	173
Bruce	Year 10	M	139
Bruce	Year 11	F	85
Bruce	Year 11	M	85
Bruce	Year 12	F	2568
Bruce	Year 12	M	2606
Charnwood	Did not go to school	F	12
Charnwood	Did not go to school	M	8
Charnwood	Year 8	F	57
Charnwood	Year 8	M	42
Charnwood	Year 9	F	56
Charnwood	Year 9	M	54
Charnwood	Year 10	F	256
Charnwood	Year 10	M	232
Charnwood	Year 11	F	90
Charnwood	Year 11	M	77
Charnwood	Year 12	F	660
Charnwood	Year 12	M	645
Cook	Did not go to school	F	6
Cook	Did not go to school	M	3
Cook	Year 8	F	39
Cook	Year 8	M	29
Cook	Year 9	F	25
Cook	Year 9	M	32
Cook	Year 10	F	131
Cook	Year 10	M	102
Cook	Year 11	F	36
Cook	Year 11	M	42
