SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Wellington	1	3	404
Wellington	1	4	333
Wellington	1	5	178
Wellington	1	6	110
Branxton - Greta - Pokolbin	0	1	667
Branxton - Greta - Pokolbin	0	2	63
Branxton - Greta - Pokolbin	0	3	8
Branxton - Greta - Pokolbin	1	2	1126
Branxton - Greta - Pokolbin	1	3	568
Branxton - Greta - Pokolbin	1	4	592
Branxton - Greta - Pokolbin	1	5	294
Branxton - Greta - Pokolbin	1	6	124
Cessnock	0	1	2101
Cessnock	0	2	202
Cessnock	0	3	20
Cessnock	0	4	9
Cessnock	0	5	3
Cessnock	1	2	2453
Cessnock	1	3	1168
Cessnock	1	4	1054
Cessnock	1	5	493
Cessnock	1	6	210
Cessnock Region	0	1	509
Cessnock Region	0	2	60
Cessnock Region	0	3	6
Cessnock Region	1	2	863
Cessnock Region	1	3	417
Cessnock Region	1	4	404
Cessnock Region	1	5	198
Cessnock Region	1	6	109
Dungog	0	1	779
Dungog	0	2	50
Dungog	0	3	5
Dungog	1	2	1168
Dungog	1	3	472
Dungog	1	4	469
Dungog	1	5	208
Dungog	1	6	101
Kurri Kurri - Abermain	0	1	1629
Kurri Kurri - Abermain	0	2	150
Kurri Kurri - Abermain	0	3	10
Kurri Kurri - Abermain	0	4	6
Kurri Kurri - Abermain	1	2	1909
Kurri Kurri - Abermain	1	3	1021
Kurri Kurri - Abermain	1	4	923
Kurri Kurri - Abermain	1	5	446
Kurri Kurri - Abermain	1	6	233
Singleton	0	1	1380
Singleton	0	2	123
Singleton	0	3	10
Singleton	0	4	8
Singleton	1	2	1671
Singleton	1	3	878
Singleton	1	4	952
Singleton	1	5	408
Singleton	1	6	166
Singleton Region	0	1	270
Singleton Region	0	2	18
Singleton Region	1	2	519
Singleton Region	1	3	266
Singleton Region	1	4	275
Singleton Region	1	5	118
Singleton Region	1	6	64
Maitland	0	1	597
Maitland	0	2	62
Maitland	0	3	7
Maitland	1	2	707
Maitland	1	3	361
Maitland	1	4	360
Maitland	1	5	150
Maitland	1	6	80
Maitland - East	0	1	2496
Maitland - East	0	2	213
Maitland - East	0	3	28
Maitland - East	0	4	3
Maitland - East	0	5	5
Maitland - East	1	2	3278
Maitland - East	1	3	1611
Maitland - East	1	4	1535
Maitland - East	1	5	663
Maitland - East	1	6	299
Maitland - North	0	1	433
Maitland - North	0	2	35
Maitland - North	0	3	3
Maitland - North	1	2	844
Maitland - North	1	3	407
Maitland - North	1	4	526
Maitland - North	1	5	223
Maitland - North	1	6	80
Maitland - West	0	1	1761
Maitland - West	0	2	183
Maitland - West	0	3	26
Maitland - West	0	4	7
Maitland - West	1	2	2416
Maitland - West	1	3	1293
Maitland - West	1	4	1341
Maitland - West	1	5	610
Maitland - West	1	6	287
Thornton - Millers Forest	0	1	416
Thornton - Millers Forest	0	2	35
Thornton - Millers Forest	0	3	14
Thornton - Millers Forest	0	4	5
Thornton - Millers Forest	1	2	1082
Thornton - Millers Forest	1	3	644
Thornton - Millers Forest	1	4	718
Thornton - Millers Forest	1	5	292
Thornton - Millers Forest	1	6	130
Anna Bay	0	1	494
Anna Bay	0	2	38
Anna Bay	0	3	8
Anna Bay	1	2	694
Anna Bay	1	3	302
Anna Bay	1	4	289
Anna Bay	1	5	135
Anna Bay	1	6	71
Lemon Tree Passage - Tanilba Bay	0	1	688
Lemon Tree Passage - Tanilba Bay	0	2	77
Lemon Tree Passage - Tanilba Bay	0	3	6
Lemon Tree Passage - Tanilba Bay	1	2	1010
Lemon Tree Passage - Tanilba Bay	1	3	335
Lemon Tree Passage - Tanilba Bay	1	4	280
Lemon Tree Passage - Tanilba Bay	1	5	131
Lemon Tree Passage - Tanilba Bay	1	6	72
Nelson Bay Peninsula	0	1	2367
Nelson Bay Peninsula	0	2	195
Nelson Bay Peninsula	0	3	20
Nelson Bay Peninsula	0	4	6
Nelson Bay Peninsula	1	2	3280
Nelson Bay Peninsula	1	3	942
Nelson Bay Peninsula	1	4	893
Nelson Bay Peninsula	1	5	382
Nelson Bay Peninsula	1	6	164
Raymond Terrace	0	1	1440
Raymond Terrace	0	2	104
Raymond Terrace	0	3	21
Raymond Terrace	0	4	4
Raymond Terrace	1	2	1586
Raymond Terrace	1	3	767
Raymond Terrace	1	4	661
Raymond Terrace	1	5	302
Raymond Terrace	1	6	177
Seaham - Woodville	0	1	199
Seaham - Woodville	0	2	30
Seaham - Woodville	1	2	570
Seaham - Woodville	1	3	272
Seaham - Woodville	1	4	381
Seaham - Woodville	1	5	170
Seaham - Woodville	1	6	95
Tea Gardens - Hawks Nest	0	1	653
Tea Gardens - Hawks Nest	0	2	39
Tea Gardens - Hawks Nest	0	3	3
Tea Gardens - Hawks Nest	1	2	1095
Tea Gardens - Hawks Nest	1	3	189
Tea Gardens - Hawks Nest	1	4	140
Tea Gardens - Hawks Nest	1	5	57
Tea Gardens - Hawks Nest	1	6	25
Williamtown - Medowie - Karuah	0	1	799
Williamtown - Medowie - Karuah	0	2	87
Williamtown - Medowie - Karuah	0	3	9
Williamtown - Medowie - Karuah	1	2	1487
Williamtown - Medowie - Karuah	1	3	739
Williamtown - Medowie - Karuah	1	4	798
Williamtown - Medowie - Karuah	1	5	366
Williamtown - Medowie - Karuah	1	6	174
Muswellbrook	0	1	1237
Muswellbrook	0	2	137
Muswellbrook	0	3	17
Muswellbrook	0	4	7
Muswellbrook	1	2	1304
Muswellbrook	1	3	679
Muswellbrook	1	4	619
Muswellbrook	1	5	276
Muswellbrook	1	6	128
Muswellbrook Region	0	1	308
Muswellbrook Region	0	2	17
Muswellbrook Region	0	3	3
Muswellbrook Region	1	2	474
Muswellbrook Region	1	3	210
Muswellbrook Region	1	4	207
Muswellbrook Region	1	5	105
Muswellbrook Region	1	6	44
Scone	0	1	664
Scone	0	2	49
Scone	0	3	15
Scone	0	4	4
Scone	1	2	682
Scone	1	3	276
Scone	1	4	295
Scone	1	5	155
Scone	1	6	45
Scone Region	0	1	808
Scone Region	0	2	57
Scone Region	0	3	9
Scone Region	1	2	1077
Scone Region	1	3	378
Scone Region	1	4	375
Scone Region	1	5	192
Scone Region	1	6	78
Dapto - Avondale	0	1	2011
Dapto - Avondale	0	2	134
Dapto - Avondale	0	3	12
Dapto - Avondale	0	4	3
Dapto - Avondale	1	2	2786
Dapto - Avondale	1	3	1395
Dapto - Avondale	1	4	1355
Dapto - Avondale	1	5	558
Dapto - Avondale	1	6	298
Horsley - Kembla Grange	0	1	321
Horsley - Kembla Grange	0	2	24
Horsley - Kembla Grange	1	2	759
Horsley - Kembla Grange	1	3	514
Horsley - Kembla Grange	1	4	640
Horsley - Kembla Grange	1	5	290
Horsley - Kembla Grange	1	6	141
Unanderra - Mount Kembla	0	1	1016
Unanderra - Mount Kembla	0	2	72
Unanderra - Mount Kembla	0	3	7
Unanderra - Mount Kembla	1	2	1571
Unanderra - Mount Kembla	1	3	849
Unanderra - Mount Kembla	1	4	1070
Unanderra - Mount Kembla	1	5	388
Unanderra - Mount Kembla	1	6	199
Berkeley - Lake Heights - Cringila	0	1	1209
Berkeley - Lake Heights - Cringila	0	2	124
Berkeley - Lake Heights - Cringila	0	3	13
Berkeley - Lake Heights - Cringila	0	4	8
Berkeley - Lake Heights - Cringila	0	5	3
Berkeley - Lake Heights - Cringila	1	2	1448
Berkeley - Lake Heights - Cringila	1	3	760
Berkeley - Lake Heights - Cringila	1	4	739
Berkeley - Lake Heights - Cringila	1	5	334
Berkeley - Lake Heights - Cringila	1	6	239
Port Kembla - Warrawong	0	1	1173
Port Kembla - Warrawong	0	2	98
Port Kembla - Warrawong	0	3	13
Port Kembla - Warrawong	0	4	5
Port Kembla - Warrawong	1	2	1025
Port Kembla - Warrawong	1	3	548
Port Kembla - Warrawong	1	4	456
Port Kembla - Warrawong	1	5	207
Port Kembla - Warrawong	1	6	147
Windang - Primbee	0	1	680
Windang - Primbee	0	2	40
Windang - Primbee	0	3	4
Windang - Primbee	1	2	557
Windang - Primbee	1	3	225
Windang - Primbee	1	4	197
Windang - Primbee	1	5	76
Windang - Primbee	1	6	43
Albion Park - Macquarie Pass	0	1	655
Albion Park - Macquarie Pass	0	2	62
Albion Park - Macquarie Pass	0	3	3
Albion Park - Macquarie Pass	1	2	1324
Albion Park - Macquarie Pass	1	3	824
Albion Park - Macquarie Pass	1	4	1050
Albion Park - Macquarie Pass	1	5	438
Albion Park - Macquarie Pass	1	6	200
Albion Park Rail	0	1	541
Albion Park Rail	0	2	43
Albion Park Rail	0	3	6
Albion Park Rail	0	4	3
Albion Park Rail	1	2	795
Albion Park Rail	1	3	421
Albion Park Rail	1	4	367
Albion Park Rail	1	5	160
Albion Park Rail	1	6	92
Kiama	0	1	809
Kiama	0	2	61
Kiama	0	3	8
Kiama	1	2	1190
Kiama	1	3	390
Kiama	1	4	340
Kiama	1	5	161
Kiama	1	6	61
Kiama Downs - Minnamurra	0	1	317
Kiama Downs - Minnamurra	0	2	30
Kiama Downs - Minnamurra	0	3	3
Kiama Downs - Minnamurra	1	2	722
Kiama Downs - Minnamurra	1	3	318
Kiama Downs - Minnamurra	1	4	392
Kiama Downs - Minnamurra	1	5	170
Kiama Downs - Minnamurra	1	6	51
Kiama Hinterland - Gerringong	0	1	529
Kiama Hinterland - Gerringong	0	2	63
Kiama Hinterland - Gerringong	0	3	12
Kiama Hinterland - Gerringong	0	4	4
Kiama Hinterland - Gerringong	1	2	978
Kiama Hinterland - Gerringong	1	3	353
Kiama Hinterland - Gerringong	1	4	410
Kiama Hinterland - Gerringong	1	5	200
Kiama Hinterland - Gerringong	1	6	93
Shellharbour - Flinders	0	1	786
Shellharbour - Flinders	0	2	81
Shellharbour - Flinders	0	3	13
Shellharbour - Flinders	0	4	3
Shellharbour - Flinders	1	2	1630
Shellharbour - Flinders	1	3	919
Shellharbour - Flinders	1	4	1299
Shellharbour - Flinders	1	5	497
Shellharbour - Flinders	1	6	221
Shellharbour - Oak Flats	0	1	788
Shellharbour - Oak Flats	0	2	57
Shellharbour - Oak Flats	0	3	5
Shellharbour - Oak Flats	0	4	7
Shellharbour - Oak Flats	1	2	1174
Shellharbour - Oak Flats	1	3	592
Shellharbour - Oak Flats	1	4	561
Shellharbour - Oak Flats	1	5	254
Shellharbour - Oak Flats	1	6	123
Warilla	0	1	2085
Warilla	0	2	162
Warilla	0	3	18
Warilla	0	4	3
Warilla	1	2	2494
Warilla	1	3	1224
Warilla	1	4	958
Warilla	1	5	464
Warilla	1	6	239
Balgownie - Fairy Meadow	0	1	2108
Balgownie - Fairy Meadow	0	2	196
Balgownie - Fairy Meadow	0	3	91
Balgownie - Fairy Meadow	0	4	38
Balgownie - Fairy Meadow	0	5	17
Balgownie - Fairy Meadow	0	6	5
Balgownie - Fairy Meadow	1	2	2330
Balgownie - Fairy Meadow	1	3	1171
Balgownie - Fairy Meadow	1	4	1147
Balgownie - Fairy Meadow	1	5	528
Balgownie - Fairy Meadow	1	6	193
Corrimal - Tarrawanna - Bellambi	0	1	1905
Corrimal - Tarrawanna - Bellambi	0	2	149
Corrimal - Tarrawanna - Bellambi	0	3	22
Corrimal - Tarrawanna - Bellambi	0	4	4
Corrimal - Tarrawanna - Bellambi	1	2	1827
Corrimal - Tarrawanna - Bellambi	1	3	849
Corrimal - Tarrawanna - Bellambi	1	4	879
Corrimal - Tarrawanna - Bellambi	1	5	348
Corrimal - Tarrawanna - Bellambi	1	6	128
Figtree - Keiraville	0	1	1609
Figtree - Keiraville	0	2	168
Figtree - Keiraville	0	3	91
Figtree - Keiraville	0	4	71
Figtree - Keiraville	0	5	24
Figtree - Keiraville	0	6	23
Figtree - Keiraville	1	2	2121
Figtree - Keiraville	1	3	1072
Figtree - Keiraville	1	4	1284
Figtree - Keiraville	1	5	538
Figtree - Keiraville	1	6	247
Helensburgh	0	1	381
Helensburgh	0	2	36
Helensburgh	0	3	5
Helensburgh	0	5	3
Helensburgh	1	2	755
Helensburgh	1	3	512
Helensburgh	1	4	705
Helensburgh	1	5	271
Helensburgh	1	6	86
Thirroul - Austinmer - Coalcliff	0	1	725
Thirroul - Austinmer - Coalcliff	0	2	99
Thirroul - Austinmer - Coalcliff	0	3	15
Thirroul - Austinmer - Coalcliff	0	5	3
Thirroul - Austinmer - Coalcliff	1	2	1237
Thirroul - Austinmer - Coalcliff	1	3	613
Thirroul - Austinmer - Coalcliff	1	4	775
Thirroul - Austinmer - Coalcliff	1	5	317
Thirroul - Austinmer - Coalcliff	1	6	100
Woonona - Bulli - Russell Vale	0	1	1670
Woonona - Bulli - Russell Vale	0	2	123
Woonona - Bulli - Russell Vale	0	3	23
Woonona - Bulli - Russell Vale	0	4	4
Woonona - Bulli - Russell Vale	1	2	2086
Woonona - Bulli - Russell Vale	1	3	1051
Woonona - Bulli - Russell Vale	1	4	1338
Woonona - Bulli - Russell Vale	1	5	558
Woonona - Bulli - Russell Vale	1	6	188
Wollongong - East	0	1	2322
Wollongong - East	0	2	526
Wollongong - East	0	3	208
Wollongong - East	0	4	66
Wollongong - East	0	5	12
Wollongong - East	0	6	3
Wollongong - East	1	2	1956
Wollongong - East	1	3	554
Wollongong - East	1	4	279
Wollongong - East	1	5	99
Wollongong - East	1	6	48
Wollongong - West	0	1	1753
Wollongong - West	0	2	357
Wollongong - West	0	3	175
Wollongong - West	0	4	99
Wollongong - West	0	5	33
Wollongong - West	0	6	27
Wollongong - West	1	2	1659
Wollongong - West	1	3	877
Wollongong - West	1	4	769
Wollongong - West	1	5	310
Wollongong - West	1	6	156
Bulahdelah - Stroud	0	1	442
Bulahdelah - Stroud	0	2	56
Bulahdelah - Stroud	0	3	7
Bulahdelah - Stroud	1	2	660
Bulahdelah - Stroud	1	3	273
Bulahdelah - Stroud	1	4	215
Bulahdelah - Stroud	1	5	93
Bulahdelah - Stroud	1	6	37
Forster	0	1	1946
Forster	0	2	158
Forster	0	3	10
Forster	0	4	3
Forster	1	2	2436
Forster	1	3	669
Forster	1	4	500
Forster	1	5	189
Forster	1	6	108
Forster-Tuncurry Region	0	1	617
Forster-Tuncurry Region	0	2	61
Forster-Tuncurry Region	0	3	4
Forster-Tuncurry Region	1	2	920
Forster-Tuncurry Region	1	3	290
Forster-Tuncurry Region	1	4	260
Forster-Tuncurry Region	1	5	133
Forster-Tuncurry Region	1	6	55
Tuncurry	0	1	1100
Tuncurry	0	2	80
Tuncurry	0	3	7
Tuncurry	1	2	1097
Tuncurry	1	3	243
Tuncurry	1	4	169
Tuncurry	1	5	56
Tuncurry	1	6	31
Kempsey	0	1	1444
Kempsey	0	2	127
Kempsey	0	3	18
Kempsey	0	4	10
Kempsey	0	5	3
Kempsey	1	2	1586
Kempsey	1	3	747
Kempsey	1	4	579
Kempsey	1	5	286
Kempsey	1	6	218
Kempsey Region	0	1	974
Kempsey Region	0	2	100
Kempsey Region	0	3	12
Kempsey Region	1	2	1248
Kempsey Region	1	3	475
Kempsey Region	1	4	342
Kempsey Region	1	5	187
Kempsey Region	1	6	111
Macksville - Scotts Head	0	1	553
Macksville - Scotts Head	0	2	43
Macksville - Scotts Head	0	3	3
Macksville - Scotts Head	1	2	691
Macksville - Scotts Head	1	3	217
Macksville - Scotts Head	1	4	196
Macksville - Scotts Head	1	5	103
Macksville - Scotts Head	1	6	41
Nambucca Heads	0	1	1165
Nambucca Heads	0	2	87
Nambucca Heads	0	3	5
Nambucca Heads	1	2	1038
Nambucca Heads	1	3	312
Nambucca Heads	1	4	187
Nambucca Heads	1	5	121
Nambucca Heads	1	6	53
Nambucca Heads Region	0	1	738
Nambucca Heads Region	0	2	91
Nambucca Heads Region	0	3	9
Nambucca Heads Region	0	4	3
Nambucca Heads Region	1	2	1049
Nambucca Heads Region	1	3	366
Nambucca Heads Region	1	4	332
Nambucca Heads Region	1	5	163
Nambucca Heads Region	1	6	114
South West Rocks	0	1	703
South West Rocks	0	2	56
South West Rocks	0	3	6
South West Rocks	1	2	922
South West Rocks	1	3	228
South West Rocks	1	4	161
South West Rocks	1	5	81
South West Rocks	1	6	42
Lord Howe Island	0	1	43
Lord Howe Island	0	2	3
Lord Howe Island	1	2	51
Lord Howe Island	1	3	20
Lord Howe Island	1	4	14
Lord Howe Island	1	5	6
Laurieton - Bonny Hills	0	1	1938
Laurieton - Bonny Hills	0	2	146
Laurieton - Bonny Hills	0	3	8
Laurieton - Bonny Hills	0	4	4
Laurieton - Bonny Hills	1	2	2872
Laurieton - Bonny Hills	1	3	753
Laurieton - Bonny Hills	1	4	634
Laurieton - Bonny Hills	1	5	300
Laurieton - Bonny Hills	1	6	145
Port Macquarie - East	0	1	3099
Port Macquarie - East	0	2	325
Port Macquarie - East	0	3	53
Port Macquarie - East	0	4	11
Port Macquarie - East	0	5	8
Port Macquarie - East	1	2	4052
Port Macquarie - East	1	3	1408
Port Macquarie - East	1	4	1333
Port Macquarie - East	1	5	570
Port Macquarie - East	1	6	217
Port Macquarie - West	0	1	2464
Port Macquarie - West	0	2	207
Port Macquarie - West	0	3	30
Port Macquarie - West	0	4	11
Port Macquarie - West	1	2	2596
Port Macquarie - West	1	3	817
Port Macquarie - West	1	4	653
Port Macquarie - West	1	5	281
Port Macquarie - West	1	6	122
Port Macquarie Region	0	1	397
Port Macquarie Region	0	2	42
Port Macquarie Region	0	3	4
Port Macquarie Region	1	2	683
Port Macquarie Region	1	3	263
Port Macquarie Region	1	4	238
Port Macquarie Region	1	5	122
Port Macquarie Region	1	6	76
Wauchope	0	1	915
Wauchope	0	2	83
Wauchope	0	3	7
Wauchope	1	2	1413
Wauchope	1	3	538
Wauchope	1	4	558
Wauchope	1	5	309
Wauchope	1	6	137
Gloucester	0	1	603
Gloucester	0	2	44
Gloucester	0	3	5
Gloucester	1	2	810
Gloucester	1	3	238
Gloucester	1	4	186
Gloucester	1	5	89
Gloucester	1	6	48
Old Bar - Manning Point - Red Head	0	1	1004
Old Bar - Manning Point - Red Head	0	2	103
Old Bar - Manning Point - Red Head	0	3	3
Old Bar - Manning Point - Red Head	1	2	1780
Old Bar - Manning Point - Red Head	1	3	496
Old Bar - Manning Point - Red Head	1	4	453
Old Bar - Manning Point - Red Head	1	5	234
Old Bar - Manning Point - Red Head	1	6	85
Taree	0	1	2578
Taree	0	2	220
Taree	0	3	35
Taree	0	4	4
Taree	0	5	5
Taree	1	2	2675
Taree	1	3	1008
Taree	1	4	857
Taree	1	5	408
Taree	1	6	228
Taree Region	0	1	1243
Taree Region	0	2	108
Taree Region	0	3	7
Taree Region	0	4	3
Taree Region	1	2	2038
Taree Region	1	3	587
Taree Region	1	4	468
Taree Region	1	5	235
Taree Region	1	6	125
Wingham	0	1	609
Wingham	0	2	50
Wingham	0	3	4
Wingham	1	2	688
Wingham	1	3	294
Wingham	1	4	237
Wingham	1	5	106
Wingham	1	6	73
Albury - East	0	1	1214
Albury - East	0	2	160
Albury - East	0	3	70
Albury - East	0	4	35
Albury - East	0	5	4
Albury - East	1	2	1661
Albury - East	1	3	795
Albury - East	1	4	877
Albury - East	1	5	362
Albury - East	1	6	131
Albury - North	0	1	1130
Albury - North	0	2	121
Albury - North	0	3	19
Albury - North	0	4	5
Albury - North	0	6	3
Albury - North	1	2	1173
Albury - North	1	3	546
Albury - North	1	4	455
Albury - North	1	5	193
Albury - North	1	6	84
Albury - South	0	1	1562
Albury - South	0	2	136
Albury - South	0	3	30
Albury - South	0	4	4
Albury - South	0	5	4
Albury - South	1	2	1318
Albury - South	1	3	449
Albury - South	1	4	441
Albury - South	1	5	173
Albury - South	1	6	52
Albury Region	0	1	974
Albury Region	0	2	56
Albury Region	0	3	7
Albury Region	1	2	1441
Albury Region	1	3	501
Albury Region	1	4	591
Albury Region	1	5	329
Albury Region	1	6	157
Lavington	0	1	2072
Lavington	0	2	194
Lavington	0	3	13
Lavington	0	4	4
Lavington	0	5	4
Lavington	1	2	1830
Lavington	1	3	763
Lavington	1	4	609
Lavington	1	5	253
Lavington	1	6	130
Hay	0	1	348
Hay	0	2	16
Hay	1	2	402
Hay	1	3	136
Hay	1	4	106
Hay	1	5	66
Hay	1	6	25
Wentworth - Buronga	0	1	576
Wentworth - Buronga	0	2	44
Wentworth - Buronga	0	3	3
Wentworth - Buronga	1	2	765
Wentworth - Buronga	1	3	281
Wentworth - Buronga	1	4	275
Wentworth - Buronga	1	5	146
Wentworth - Buronga	1	6	51
Wentworth-Balranald Region	0	1	351
Wentworth-Balranald Region	0	2	26
Wentworth-Balranald Region	1	2	438
Wentworth-Balranald Region	1	3	165
Wentworth-Balranald Region	1	4	128
Wentworth-Balranald Region	1	5	109
Wentworth-Balranald Region	1	6	45
Corowa	0	1	718
Corowa	0	2	46
Corowa	0	3	3
Corowa	1	2	850
Corowa	1	3	255
Corowa	1	4	225
Corowa	1	5	106
Corowa	1	6	36
Corowa Region	0	1	772
Corowa Region	0	2	45
Corowa Region	0	3	7
Corowa Region	1	2	986
Corowa Region	1	3	284
Corowa Region	1	4	274
Corowa Region	1	5	150
Corowa Region	1	6	66
Deniliquin	0	1	985
Deniliquin	0	2	63
Deniliquin	0	3	6
Deniliquin	0	4	3
Deniliquin	0	5	3
Deniliquin	0	6	3
Deniliquin	1	2	1027
Deniliquin	1	3	333
Deniliquin	1	4	296
Deniliquin	1	5	146
Deniliquin	1	6	49
Deniliquin Region	0	1	751
Deniliquin Region	0	2	43
Deniliquin Region	0	3	3
Deniliquin Region	1	2	989
Deniliquin Region	1	3	284
Deniliquin Region	1	4	265
Deniliquin Region	1	5	151
Deniliquin Region	1	6	63
Moama	0	1	600
Moama	0	2	38
Moama	0	3	10
Moama	0	4	3
Moama	1	2	861
Moama	1	3	248
Moama	1	4	278
Moama	1	5	131
Moama	1	6	37
Tocumwal - Finley - Jerilderie	0	1	1213
Tocumwal - Finley - Jerilderie	0	2	90
Tocumwal - Finley - Jerilderie	0	3	4
Tocumwal - Finley - Jerilderie	1	2	1373
Tocumwal - Finley - Jerilderie	1	3	387
Tocumwal - Finley - Jerilderie	1	4	368
Tocumwal - Finley - Jerilderie	1	5	184
Tocumwal - Finley - Jerilderie	1	6	102
Armidale	0	1	2460
Armidale	0	2	276
Armidale	0	3	91
Armidale	0	4	44
Armidale	0	5	18
Armidale	0	6	4
Armidale	1	2	2532
Armidale	1	3	1052
Armidale	1	4	946
Armidale	1	5	449
Armidale	1	6	215
Armidale Region - North	0	1	402
Armidale Region - North	0	2	28
Armidale Region - North	0	3	5
Armidale Region - North	0	4	3
Armidale Region - North	1	2	589
Armidale Region - North	1	3	212
Armidale Region - North	1	4	224
Armidale Region - North	1	5	104
Armidale Region - North	1	6	43
Armidale Region - South	0	1	587
Armidale Region - South	0	2	50
Armidale Region - South	1	2	849
Armidale Region - South	1	3	270
Armidale Region - South	1	4	319
Armidale Region - South	1	5	138
Armidale Region - South	1	6	54
Walcha	0	1	369
Walcha	0	2	24
Walcha	1	2	463
Walcha	1	3	139
Walcha	1	4	138
Walcha	1	5	84
Walcha	1	6	20
Glen Innes	0	1	1147
Glen Innes	0	2	86
Glen Innes	0	3	4
Glen Innes	1	2	1229
Glen Innes	1	3	395
Glen Innes	1	4	312
Glen Innes	1	5	182
Glen Innes	1	6	67
Inverell	0	1	1332
Inverell	0	2	106
Inverell	0	3	9
Inverell	0	4	3
Inverell	0	5	4
Inverell	1	2	1520
Inverell	1	3	601
Inverell	1	4	518
Inverell	1	5	263
Inverell	1	6	124
Inverell Region - East	0	1	456
Inverell Region - East	0	2	52
Inverell Region - East	0	4	3
Inverell Region - East	1	2	681
Inverell Region - East	1	3	227
Inverell Region - East	1	4	178
Inverell Region - East	1	5	132
Inverell Region - East	1	6	90
Inverell Region - West	0	1	632
Inverell Region - West	0	2	47
Inverell Region - West	0	3	6
Inverell Region - West	1	2	866
Inverell Region - West	1	3	258
Inverell Region - West	1	4	238
Inverell Region - West	1	5	147
Inverell Region - West	1	6	51
Tenterfield	0	1	941
Tenterfield	0	2	62
Tenterfield	0	3	3
Tenterfield	1	2	1013
Tenterfield	1	3	256
Tenterfield	1	4	224
Tenterfield	1	5	112
Tenterfield	1	6	61
Moree	0	1	893
Moree	0	2	88
Moree	0	3	6
Moree	1	2	891
Moree	1	3	447
Moree	1	4	363
Moree	1	5	169
Moree	1	6	86
Moree Region	0	1	486
Moree Region	0	2	33
Moree Region	0	3	5
Moree Region	1	2	545
Moree Region	1	3	244
Moree Region	1	4	221
Moree Region	1	5	147
Moree Region	1	6	89
Narrabri	0	1	700
Narrabri	0	2	67
Narrabri	0	3	4
Narrabri	1	2	836
Narrabri	1	3	345
Narrabri	1	4	344
Narrabri	1	5	181
Narrabri	1	6	75
Narrabri Region	0	1	449
Narrabri Region	0	2	39
Narrabri Region	0	3	3
Narrabri Region	1	2	548
Narrabri Region	1	3	204
Narrabri Region	1	4	211
Narrabri Region	1	5	127
Narrabri Region	1	6	62
Gunnedah	0	1	1042
Gunnedah	0	2	69
Gunnedah	0	3	17
Gunnedah	0	4	3
Gunnedah	0	5	3
Gunnedah	1	2	1059
Gunnedah	1	3	500
Gunnedah	1	4	452
Gunnedah	1	5	213
Gunnedah	1	6	100
Gunnedah Region	0	1	364
Gunnedah Region	0	2	33
Gunnedah Region	0	3	3
Gunnedah Region	1	2	552
Gunnedah Region	1	3	197
Gunnedah Region	1	4	196
Gunnedah Region	1	5	81
Gunnedah Region	1	6	67
Quirindi	0	1	875
Quirindi	0	2	71
Quirindi	0	3	3
Quirindi	1	2	1017
Quirindi	1	3	364
Quirindi	1	4	336
Quirindi	1	5	171
Quirindi	1	6	72
Tamworth - East	0	1	2129
Tamworth - East	0	2	223
Tamworth - East	0	3	34
Tamworth - East	0	4	13
Tamworth - East	0	5	3
Tamworth - East	0	6	5
Tamworth - East	1	2	2494
Tamworth - East	1	3	1103
Tamworth - East	1	4	971
Tamworth - East	1	5	450
Tamworth - East	1	6	202
Tamworth - North	0	1	1766
Tamworth - North	0	2	155
Tamworth - North	0	3	32
Tamworth - North	0	4	8
Tamworth - North	0	6	9
Tamworth - North	1	2	1800
Tamworth - North	1	3	750
Tamworth - North	1	4	673
Tamworth - North	1	5	281
Tamworth - North	1	6	134
Tamworth - West	0	1	422
Tamworth - West	0	2	51
Tamworth - West	0	3	3
Tamworth - West	0	4	3
Tamworth - West	0	6	3
Tamworth - West	1	2	496
Tamworth - West	1	3	312
Tamworth - West	1	4	285
Tamworth - West	1	5	138
Tamworth - West	1	6	82
Tamworth Region	0	1	1640
Tamworth Region	0	2	127
Tamworth Region	0	3	11
Tamworth Region	1	2	2350
Tamworth Region	1	3	942
Tamworth Region	1	4	897
Tamworth Region	1	5	482
Tamworth Region	1	6	216
Belmont - Bennetts Green	0	1	1647
Belmont - Bennetts Green	0	2	112
Belmont - Bennetts Green	0	3	12
Belmont - Bennetts Green	0	4	3
Belmont - Bennetts Green	1	2	2223
Belmont - Bennetts Green	1	3	996
Belmont - Bennetts Green	1	4	1096
Belmont - Bennetts Green	1	5	407
Belmont - Bennetts Green	1	6	165
Belmont South - Blacksmiths	0	1	742
Belmont South - Blacksmiths	0	2	45
Belmont South - Blacksmiths	0	3	3
Belmont South - Blacksmiths	1	2	809
Belmont South - Blacksmiths	1	3	313
Belmont South - Blacksmiths	1	4	274
Belmont South - Blacksmiths	1	5	112
Belmont South - Blacksmiths	1	6	36
Charlestown - Dudley	0	1	2241
Charlestown - Dudley	0	2	207
Charlestown - Dudley	0	3	42
Charlestown - Dudley	0	4	16
Charlestown - Dudley	0	6	7
Charlestown - Dudley	1	2	2929
Charlestown - Dudley	1	3	1459
Charlestown - Dudley	1	4	1468
Charlestown - Dudley	1	5	498
Charlestown - Dudley	1	6	193
Glendale - Cardiff - Hillsborough	0	1	1926
Glendale - Cardiff - Hillsborough	0	2	183
Glendale - Cardiff - Hillsborough	0	3	29
