SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Euroa	1	M	2768
Kilmore - Broadford	0	F	369
Kilmore - Broadford	0	M	338
Kilmore - Broadford	1	F	6216
Kilmore - Broadford	1	M	6051
Mansfield (Vic.)	0	F	198
Mansfield (Vic.)	0	M	188
Mansfield (Vic.)	1	F	3881
Mansfield (Vic.)	1	M	3838
Nagambie	0	F	101
Nagambie	0	M	76
Nagambie	1	F	1723
Nagambie	1	M	1747
Seymour	0	F	169
Seymour	0	M	222
Seymour	1	F	2664
Seymour	1	M	2544
Seymour Region	0	F	64
Seymour Region	0	M	79
Seymour Region	1	F	1740
Seymour Region	1	M	2138
Upper Yarra Valley	0	F	5
Upper Yarra Valley	0	M	4
Upper Yarra Valley	1	F	83
Upper Yarra Valley	1	M	73
Yea	0	F	50
Yea	0	M	48
Yea	1	F	1537
Yea	1	M	1605
Benalla	0	F	177
Benalla	0	M	159
Benalla	1	F	4832
Benalla	1	M	4386
Benalla Region	0	F	35
Benalla Region	0	M	29
Benalla Region	1	F	1554
Benalla Region	1	M	1622
Rutherglen	0	F	41
Rutherglen	0	M	29
Rutherglen	1	F	1817
Rutherglen	1	M	1770
Wangaratta	0	F	523
Wangaratta	0	M	461
Wangaratta	1	F	8633
Wangaratta	1	M	7709
Wangaratta Region	0	F	159
Wangaratta Region	0	M	163
Wangaratta Region	1	F	4231
Wangaratta Region	1	M	4343
Beechworth	0	F	107
Beechworth	0	M	74
Beechworth	1	F	2047
Beechworth	1	M	1841
Bright - Mount Beauty	0	F	253
Bright - Mount Beauty	0	M	218
Bright - Mount Beauty	1	F	3462
Bright - Mount Beauty	1	M	3409
Chiltern - Indigo Valley	0	F	22
Chiltern - Indigo Valley	0	M	22
Chiltern - Indigo Valley	1	F	1431
Chiltern - Indigo Valley	1	M	1398
Myrtleford	0	F	279
Myrtleford	0	M	241
Myrtleford	1	F	1911
Myrtleford	1	M	1871
Towong	0	F	80
Towong	0	M	75
Towong	1	F	2603
Towong	1	M	2757
West Wodonga	0	F	388
West Wodonga	0	M	298
West Wodonga	1	F	6926
West Wodonga	1	M	6571
Wodonga	0	F	854
Wodonga	0	M	823
Wodonga	1	F	10684
Wodonga	1	M	10389
Yackandandah	0	F	44
Yackandandah	0	M	31
Yackandandah	1	F	2159
Yackandandah	1	M	2072
Drouin	0	F	314
Drouin	0	M	293
Drouin	1	F	7460
Drouin	1	M	7015
Mount Baw Baw Region	0	F	93
Mount Baw Baw Region	0	M	81
Mount Baw Baw Region	1	F	2655
Mount Baw Baw Region	1	M	2747
Trafalgar (Vic.)	0	F	150
Trafalgar (Vic.)	0	M	123
Trafalgar (Vic.)	1	F	3468
Trafalgar (Vic.)	1	M	3356
Warragul	0	F	462
Warragul	0	M	412
Warragul	1	F	8760
Warragul	1	M	8012
Bairnsdale	0	F	338
Bairnsdale	0	M	279
Bairnsdale	1	F	6697
Bairnsdale	1	M	5982
Bruthen - Omeo	0	F	126
Bruthen - Omeo	0	M	105
Bruthen - Omeo	1	F	3374
Bruthen - Omeo	1	M	3558
Lakes Entrance	0	F	207
Lakes Entrance	0	M	178
Lakes Entrance	1	F	4376
Lakes Entrance	1	M	4239
Orbost	0	F	87
Orbost	0	M	89
Orbost	1	F	2833
Orbost	1	M	2924
Paynesville	0	F	98
Paynesville	0	M	93
Paynesville	1	F	2858
Paynesville	1	M	2811
Foster	0	F	149
Foster	0	M	136
Foster	1	F	3825
Foster	1	M	3792
French Island	0	F	6
French Island	1	F	43
French Island	1	M	53
Korumburra	0	F	156
Korumburra	0	M	133
Korumburra	1	F	4202
Korumburra	1	M	4062
Leongatha	0	F	228
Leongatha	0	M	190
Leongatha	1	F	5050
Leongatha	1	M	4790
Phillip Island	0	F	305
Phillip Island	0	M	282
Phillip Island	1	F	4718
Phillip Island	1	M	4385
Wilsons Promontory	1	F	3
Wilsons Promontory	1	M	6
Wonthaggi - Inverloch	0	F	504
Wonthaggi - Inverloch	0	M	485
Wonthaggi - Inverloch	1	F	10088
Wonthaggi - Inverloch	1	M	9475
Churchill	0	F	237
Churchill	0	M	251
Churchill	1	F	5073
Churchill	1	M	4961
Moe - Newborough	0	F	561
Moe - Newborough	0	M	439
Moe - Newborough	1	F	7344
Moe - Newborough	1	M	6972
Morwell	0	F	731
Morwell	0	M	664
Morwell	1	F	5614
Morwell	1	M	5469
Traralgon	0	F	965
Traralgon	0	M	892
Traralgon	1	F	11804
Traralgon	1	M	11034
Yallourn North - Glengarry	0	F	44
Yallourn North - Glengarry	0	M	37
Yallourn North - Glengarry	1	F	2047
Yallourn North - Glengarry	1	M	2131
Alps - West	1	F	6
Alps - West	1	M	14
Longford - Loch Sport	0	F	70
Longford - Loch Sport	0	M	93
Longford - Loch Sport	1	F	1770
Longford - Loch Sport	1	M	1923
Maffra	0	F	173
Maffra	0	M	159
Maffra	1	F	6393
Maffra	1	M	6199
Rosedale	0	F	55
Rosedale	0	M	47
Rosedale	1	F	1723
Rosedale	1	M	1805
Sale	0	F	475
Sale	0	M	385
Sale	1	F	6596
Sale	1	M	6107
Yarram	0	F	75
Yarram	0	M	69
Yarram	1	F	2320
Yarram	1	M	2403
Brunswick	0	F	3697
Brunswick	0	M	3404
Brunswick	1	F	8547
Brunswick	1	M	8215
Brunswick East	0	F	1574
Brunswick East	0	M	1388
Brunswick East	1	F	3869
Brunswick East	1	M	3467
Brunswick West	0	F	2318
Brunswick West	0	M	2091
Brunswick West	1	F	4408
Brunswick West	1	M	4106
Coburg	0	F	5034
Coburg	0	M	4702
Coburg	1	F	7833
Coburg	1	M	7385
Pascoe Vale South	0	F	1586
Pascoe Vale South	0	M	1432
Pascoe Vale South	1	F	3222
Pascoe Vale South	1	M	3178
Alphington - Fairfield	0	F	1048
Alphington - Fairfield	0	M	912
Alphington - Fairfield	1	F	3385
Alphington - Fairfield	1	M	3140
Northcote	0	F	2947
Northcote	0	M	2497
Northcote	1	F	9369
Northcote	1	M	8335
Thornbury	0	F	2938
Thornbury	0	M	2591
Thornbury	1	F	6179
Thornbury	1	M	5615
Ascot Vale	0	F	2129
Ascot Vale	0	M	1809
Ascot Vale	1	F	4895
Ascot Vale	1	M	4857
Essendon - Aberfeldie	0	F	3475
Essendon - Aberfeldie	0	M	3093
Essendon - Aberfeldie	1	F	10029
Essendon - Aberfeldie	1	M	9317
Flemington	0	F	2302
Flemington	0	M	1891
Flemington	1	F	2464
Flemington	1	M	2432
Moonee Ponds	0	F	1906
Moonee Ponds	0	M	1684
Moonee Ponds	1	F	5094
Moonee Ponds	1	M	4830
Carlton	0	F	6154
Carlton	0	M	4671
Carlton	1	F	3221
Carlton	1	M	3216
Docklands	0	F	2954
Docklands	0	M	2839
Docklands	1	F	1701
Docklands	1	M	2069
East Melbourne	0	F	374
East Melbourne	0	M	326
East Melbourne	1	F	1933
East Melbourne	1	M	1774
Flemington Racecourse	0	F	16
Flemington Racecourse	0	M	7
Flemington Racecourse	1	F	10
Flemington Racecourse	1	M	17
Kensington (Vic.)	0	F	1491
Kensington (Vic.)	0	M	1322
Kensington (Vic.)	1	F	3706
Kensington (Vic.)	1	M	3544
Melbourne	0	F	13494
Melbourne	0	M	11391
Melbourne	1	F	3581
Melbourne	1	M	4516
North Melbourne	0	F	4560
North Melbourne	0	M	3992
North Melbourne	1	F	4667
North Melbourne	1	M	4787
Parkville	0	F	1145
Parkville	0	M	1062
Parkville	1	F	2286
Parkville	1	M	2027
South Yarra - West	0	F	592
South Yarra - West	0	M	496
South Yarra - West	1	F	2270
South Yarra - West	1	M	2004
Southbank	0	F	4564
Southbank	0	M	4021
Southbank	1	F	3551
Southbank	1	M	4122
Albert Park	0	F	1903
Albert Park	0	M	1649
Albert Park	1	F	5321
Albert Park	1	M	5255
Elwood	0	F	1191
Elwood	0	M	983
Elwood	1	F	6165
Elwood	1	M	5511
Port Melbourne	0	F	1695
Port Melbourne	0	M	1409
Port Melbourne	1	F	6007
Port Melbourne	1	M	5658
Port Melbourne Industrial	0	F	3
Port Melbourne Industrial	1	F	3
Port Melbourne Industrial	1	M	11
South Melbourne	0	F	1560
South Melbourne	0	M	1224
South Melbourne	1	F	3842
South Melbourne	1	M	3836
St Kilda	0	F	2836
St Kilda	0	M	2702
St Kilda	1	F	8368
St Kilda	1	M	8611
St Kilda East	0	F	1826
St Kilda East	0	M	1796
St Kilda East	1	F	5774
St Kilda East	1	M	5588
Armadale	0	F	954
Armadale	0	M	789
Armadale	1	F	3584
Armadale	1	M	3021
Prahran - Windsor	0	F	2279
Prahran - Windsor	0	M	1965
Prahran - Windsor	1	F	6887
Prahran - Windsor	1	M	6644
South Yarra - East	0	F	3199
South Yarra - East	0	M	2630
South Yarra - East	1	F	6626
South Yarra - East	1	M	6186
Toorak	0	F	1418
Toorak	0	M	1073
Toorak	1	F	5115
Toorak	1	M	4497
Abbotsford	0	F	1136
Abbotsford	0	M	1008
Abbotsford	1	F	2590
Abbotsford	1	M	2732
Carlton North - Princes Hill	0	F	819
Carlton North - Princes Hill	0	M	676
Carlton North - Princes Hill	1	F	3372
Carlton North - Princes Hill	1	M	3046
Collingwood	0	F	1223
Collingwood	0	M	1071
Collingwood	1	F	2517
Collingwood	1	M	2622
Fitzroy	0	F	1466
Fitzroy	0	M	1213
Fitzroy	1	F	3176
Fitzroy	1	M	3195
Fitzroy North	0	F	1218
Fitzroy North	0	M	939
Fitzroy North	1	F	4913
Fitzroy North	1	M	4337
Richmond (Vic.)	0	F	4145
Richmond (Vic.)	0	M	3415
Richmond (Vic.)	1	F	10241
Richmond (Vic.)	1	M	10266
Yarra - North	0	F	642
Yarra - North	0	M	568
Yarra - North	1	F	3639
Yarra - North	1	M	3486
Ashburton (Vic.)	0	F	899
Ashburton (Vic.)	0	M	764
Ashburton (Vic.)	1	F	2890
Ashburton (Vic.)	1	M	2896
Balwyn	0	F	3302
Balwyn	0	M	2724
Balwyn	1	F	4821
Balwyn	1	M	4364
Balwyn North	0	F	4583
Balwyn North	0	M	4071
Balwyn North	1	F	5443
Balwyn North	1	M	5394
Camberwell	0	F	2720
Camberwell	0	M	2239
Camberwell	1	F	8266
Camberwell	1	M	7347
Glen Iris - East	0	F	1748
Glen Iris - East	0	M	1476
Glen Iris - East	1	F	6365
Glen Iris - East	1	M	6220
Hawthorn	0	F	2929
Hawthorn	0	M	2770
Hawthorn	1	F	8083
Hawthorn	1	M	7692
Hawthorn East	0	F	2015
Hawthorn East	0	M	1857
Hawthorn East	1	F	5487
Hawthorn East	1	M	4982
Kew	0	F	3510
Kew	0	M	2831
Kew	1	F	8682
Kew	1	M	8242
Kew East	0	F	912
Kew East	0	M	862
Kew East	1	F	2221
Kew East	1	M	2199
Surrey Hills (West) - Canterbury	0	F	1872
Surrey Hills (West) - Canterbury	0	M	1501
Surrey Hills (West) - Canterbury	1	F	6403
Surrey Hills (West) - Canterbury	1	M	5890
Bulleen	0	F	2861
Bulleen	0	M	2550
Bulleen	1	F	2521
Bulleen	1	M	2610
Doncaster	0	F	6006
Doncaster	0	M	5396
Doncaster	1	F	4236
Doncaster	1	M	4147
Templestowe	0	F	3718
Templestowe	0	M	3259
Templestowe	1	F	4585
Templestowe	1	M	4440
Templestowe Lower	0	F	3074
Templestowe Lower	0	M	2695
Templestowe Lower	1	F	3719
Templestowe Lower	1	M	3495
Doncaster East (North)	0	F	3791
Doncaster East (North)	0	M	3608
Doncaster East (North)	1	F	3368
Doncaster East (North)	1	M	3358
Doncaster East (South)	0	F	3965
Doncaster East (South)	0	M	3475
Doncaster East (South)	1	F	3132
Doncaster East (South)	1	M	2866
Blackburn	0	F	3191
Blackburn	0	M	2880
Blackburn	1	F	7394
Blackburn	1	M	7127
Blackburn South	0	F	1779
Blackburn South	0	M	1513
Blackburn South	1	F	3609
Blackburn South	1	M	3401
Box Hill	0	F	4935
Box Hill	0	M	4459
Box Hill	1	F	4778
Box Hill	1	M	4572
Box Hill North	0	F	3656
Box Hill North	0	M	3192
Box Hill North	1	F	5147
Box Hill North	1	M	4976
Burwood	0	F	3092
Burwood	0	M	2781
Burwood	1	F	3107
Burwood	1	M	2720
Burwood East	0	F	2791
Burwood East	0	M	2593
Burwood East	1	F	2265
Burwood East	1	M	2299
Surrey Hills (East) - Mont Albert	0	F	1203
Surrey Hills (East) - Mont Albert	0	M	1001
Surrey Hills (East) - Mont Albert	1	F	3818
Surrey Hills (East) - Mont Albert	1	M	3602
Beaumaris	0	F	689
Beaumaris	0	M	584
Beaumaris	1	F	5998
Beaumaris	1	M	5551
Brighton (Vic.)	0	F	1918
Brighton (Vic.)	0	M	1541
Brighton (Vic.)	1	F	9489
Brighton (Vic.)	1	M	8464
Brighton East	0	F	1682
Brighton East	0	M	1445
Brighton East	1	F	6136
Brighton East	1	M	5798
Cheltenham - Highett (West)	0	F	1043
Cheltenham - Highett (West)	0	M	850
Cheltenham - Highett (West)	1	F	4472
Cheltenham - Highett (West)	1	M	4063
Hampton	0	F	1414
Hampton	0	M	1156
Hampton	1	F	7195
Hampton	1	M	6924
Sandringham - Black Rock	0	F	1059
Sandringham - Black Rock	0	M	849
Sandringham - Black Rock	1	F	7139
Sandringham - Black Rock	1	M	6639
Bentleigh - McKinnon	0	F	3469
Bentleigh - McKinnon	0	M	3051
Bentleigh - McKinnon	1	F	7711
Bentleigh - McKinnon	1	M	7258
Carnegie	0	F	3893
Carnegie	0	M	3487
Carnegie	1	F	5057
Carnegie	1	M	4742
Caulfield - North	0	F	2846
Caulfield - North	0	M	2657
Caulfield - North	1	F	7332
Caulfield - North	1	M	6897
Caulfield - South	0	F	2682
Caulfield - South	0	M	2290
Caulfield - South	1	F	5956
Caulfield - South	1	M	5681
Elsternwick	0	F	1345
Elsternwick	0	M	1150
Elsternwick	1	F	4345
Elsternwick	1	M	3934
Hughesdale	0	F	1716
Hughesdale	0	M	1539
Hughesdale	1	F	2067
Hughesdale	1	M	1929
Murrumbeena	0	F	1585
Murrumbeena	0	M	1471
Murrumbeena	1	F	2903
Murrumbeena	1	M	2936
Ormond - Glen Huntly	0	F	2818
Ormond - Glen Huntly	0	M	2700
Ormond - Glen Huntly	1	F	3690
Ormond - Glen Huntly	1	M	3541
Bentleigh East (North)	0	F	2670
Bentleigh East (North)	0	M	2463
Bentleigh East (North)	1	F	4574
Bentleigh East (North)	1	M	4466
Bentleigh East (South)	0	F	1995
Bentleigh East (South)	0	M	1794
Bentleigh East (South)	1	F	4545
Bentleigh East (South)	1	M	4385
Aspendale Gardens - Waterways	0	F	1423
Aspendale Gardens - Waterways	0	M	1337
Aspendale Gardens - Waterways	1	F	2970
Aspendale Gardens - Waterways	1	M	2961
Braeside	0	M	7
Braeside	1	F	5
Braeside	1	M	14
Carrum - Patterson Lakes	0	F	915
Carrum - Patterson Lakes	0	M	782
Carrum - Patterson Lakes	1	F	4740
Carrum - Patterson Lakes	1	M	4440
Chelsea - Bonbeach	0	F	1086
Chelsea - Bonbeach	0	M	902
Chelsea - Bonbeach	1	F	5889
Chelsea - Bonbeach	1	M	5264
Chelsea Heights	0	F	449
Chelsea Heights	0	M	425
Chelsea Heights	1	F	2168
Chelsea Heights	1	M	2083
Cheltenham - Highett (East)	0	F	3028
Cheltenham - Highett (East)	0	M	2601
Cheltenham - Highett (East)	1	F	8097
Cheltenham - Highett (East)	1	M	7490
Edithvale - Aspendale	0	F	727
Edithvale - Aspendale	0	M	617
Edithvale - Aspendale	1	F	5395
Edithvale - Aspendale	1	M	5267
Mentone	0	F	1381
Mentone	0	M	1194
Mentone	1	F	5046
Mentone	1	M	4721
Moorabbin - Heatherton	0	F	1387
Moorabbin - Heatherton	0	M	1254
Moorabbin - Heatherton	1	F	2769
Moorabbin - Heatherton	1	M	2832
Mordialloc - Parkdale	0	F	1533
Mordialloc - Parkdale	0	M	1407
Mordialloc - Parkdale	1	F	8320
Mordialloc - Parkdale	1	M	7734
Malvern - Glen Iris	0	F	2080
Malvern - Glen Iris	0	M	1821
Malvern - Glen Iris	1	F	7863
Malvern - Glen Iris	1	M	7191
Malvern East	0	F	3175
Malvern East	0	M	2685
Malvern East	1	F	7427
Malvern East	1	M	7180
Bundoora - East	0	F	1762
Bundoora - East	0	M	1735
Bundoora - East	1	F	2967
Bundoora - East	1	M	3039
Greensborough	0	F	1527
Greensborough	0	M	1319
Greensborough	1	F	8688
Greensborough	1	M	8232
Heidelberg - Rosanna	0	F	1832
Heidelberg - Rosanna	0	M	1535
Heidelberg - Rosanna	1	F	5478
Heidelberg - Rosanna	1	M	5169
Heidelberg West	0	F	2424
Heidelberg West	0	M	2277
Heidelberg West	1	F	4177
Heidelberg West	1	M	3961
Ivanhoe	0	F	1546
Ivanhoe	0	M	1283
Ivanhoe	1	F	4214
Ivanhoe	1	M	3878
Ivanhoe East - Eaglemont	0	F	847
Ivanhoe East - Eaglemont	0	M	753
Ivanhoe East - Eaglemont	1	F	2932
Ivanhoe East - Eaglemont	1	M	2879
Montmorency - Briar Hill	0	F	868
Montmorency - Briar Hill	0	M	712
Montmorency - Briar Hill	1	F	7189
Montmorency - Briar Hill	1	M	6768
Viewbank - Yallambie	0	F	2245
Viewbank - Yallambie	0	M	2061
Viewbank - Yallambie	1	F	6627
Viewbank - Yallambie	1	M	6639
Watsonia	0	F	922
Watsonia	0	M	780
Watsonia	1	F	3539
Watsonia	1	M	3526
Kingsbury	0	F	2711
Kingsbury	0	M	2675
Kingsbury	1	F	2696
Kingsbury	1	M	2456
Reservoir - East	0	F	6109
Reservoir - East	0	M	5888
Reservoir - East	1	F	6672
Reservoir - East	1	M	6180
Reservoir - West	0	F	5790
Reservoir - West	0	M	5670
Reservoir - West	1	F	5593
Reservoir - West	1	M	5525
Preston - East	0	F	4162
Preston - East	0	M	3958
Preston - East	1	F	5265
Preston - East	1	M	5083
Preston - West	0	F	2283
Preston - West	0	M	2156
Preston - West	1	F	3658
Preston - West	1	M	3467
Eltham	0	F	1207
Eltham	0	M	1099
Eltham	1	F	10121
Eltham	1	M	9664
Hurstbridge	0	F	69
Hurstbridge	0	M	56
Hurstbridge	1	F	1612
Hurstbridge	1	M	1578
Kinglake	0	F	79
Kinglake	0	M	87
Kinglake	1	F	1639
Kinglake	1	M	1739
Panton Hill - St Andrews	0	F	96
Panton Hill - St Andrews	0	M	79
Panton Hill - St Andrews	1	F	2255
Panton Hill - St Andrews	1	M	2306
Plenty - Yarrambat	0	F	819
Plenty - Yarrambat	0	M	726
Plenty - Yarrambat	1	F	3695
Plenty - Yarrambat	1	M	3777
Research - North Warrandyte	0	F	237
Research - North Warrandyte	0	M	190
Research - North Warrandyte	1	F	2951
Research - North Warrandyte	1	M	2997
Wattle Glen - Diamond Creek	0	F	551
Wattle Glen - Diamond Creek	0	M	486
Wattle Glen - Diamond Creek	1	F	6142
Wattle Glen - Diamond Creek	1	M	6057
Bundoora - North	0	F	1841
Bundoora - North	0	M	1825
Bundoora - North	1	F	1793
Bundoora - North	1	M	1667
Bundoora - West	0	F	1495
Bundoora - West	0	M	1490
Bundoora - West	1	F	1414
Bundoora - West	1	M	1462
Lalor	0	F	7539
Lalor	0	M	7370
Lalor	1	F	3270
Lalor	1	M	3367
Mill Park - North	0	F	3934
Mill Park - North	0	M	3789
Mill Park - North	1	F	4742
Mill Park - North	1	M	4662
Mill Park - South	0	F	2559
Mill Park - South	0	M	2418
Mill Park - South	1	F	3206
Mill Park - South	1	M	3146
Thomastown	0	F	6989
Thomastown	0	M	6894
Thomastown	1	F	2665
Thomastown	1	M	2762
Wallan	0	F	840
Wallan	0	M	864
Wallan	1	F	6590
Wallan	1	M	6693
Whittlesea	0	F	309
Whittlesea	0	M	348
Whittlesea	1	F	3489
Whittlesea	1	M	3461
Doreen	0	F	1378
Doreen	0	M	1248
Doreen	1	F	9034
Doreen	1	M	8558
Epping - East	0	F	2947
Epping - East	0	M	2824
Epping - East	1	F	3421
Epping - East	1	M	3379
Epping - South	0	F	2000
Epping - South	0	M	2019
Epping - South	1	F	1945
Epping - South	1	M	1886
Epping - West	0	F	3314
Epping - West	0	M	3229
Epping - West	1	F	1853
Epping - West	1	M	1935
Mernda	0	F	2585
Mernda	0	M	2461
Mernda	1	F	5352
Mernda	1	M	5066
South Morang (North)	0	F	2376
South Morang (North)	0	M	2204
South Morang (North)	1	F	3511
South Morang (North)	1	M	3513
South Morang (South)	0	F	2146
South Morang (South)	0	M	2051
South Morang (South)	1	F	3787
South Morang (South)	1	M	3601
Wollert	0	F	2668
Wollert	0	M	2732
Wollert	1	F	1580
Wollert	1	M	1473
Airport West	0	F	1193
Airport West	0	M	978
Airport West	1	F	2506
Airport West	1	M	2473
Keilor	0	F	1200
Keilor	0	M	1087
Keilor	1	F	2915
Keilor	1	M	2928
Keilor East	0	F	5822
Keilor East	0	M	5207
Keilor East	1	F	6971
Keilor East	1	M	6845
Niddrie - Essendon West	0	F	807
Niddrie - Essendon West	0	M	677
Niddrie - Essendon West	1	F	2668
Niddrie - Essendon West	1	M	2526
Strathmore	0	F	902
Strathmore	0	M	824
Strathmore	1	F	3641
Strathmore	1	M	3666
Gisborne	0	F	329
Gisborne	0	M	299
Gisborne	1	F	5827
Gisborne	1	M	5707
Macedon	0	F	71
Macedon	0	M	76
Macedon	1	F	1462
Macedon	1	M	1541
Riddells Creek	0	F	71
Riddells Creek	0	M	66
Riddells Creek	1	F	1905
Riddells Creek	1	M	1801
Romsey	0	F	199
Romsey	0	M	195
Romsey	1	F	4127
Romsey	1	M	4156
Coburg North	0	F	1532
Coburg North	0	M	1411
Coburg North	1	F	2093
Coburg North	1	M	2108
Fawkner	0	F	4306
Fawkner	0	M	4393
Fawkner	1	F	2076
Fawkner	1	M	2209
Pascoe Vale	0	F	4161
Pascoe Vale	0	M	4002
Pascoe Vale	1	F	7167
Pascoe Vale	1	M	6700
Glenroy	0	F	5664
Glenroy	0	M	5799
Glenroy	1	F	4628
Glenroy	1	M	4537
Gowanbrae	0	F	415
Gowanbrae	0	M	385
Gowanbrae	1	F	1026
Gowanbrae	1	M	939
Hadfield	0	F	1302
Hadfield	0	M	1252
Hadfield	1	F	1416
Hadfield	1	M	1327
Sunbury	0	F	567
Sunbury	0	M	485
Sunbury	1	F	5579
Sunbury	1	M	5484
Sunbury - South	0	F	1244
Sunbury - South	0	M	1084
Sunbury - South	1	F	11786
Sunbury - South	1	M	11200
Broadmeadows	0	F	3624
Broadmeadows	0	M	3945
Broadmeadows	1	F	2101
Broadmeadows	1	M	2189
Campbellfield - Coolaroo	0	F	5534
Campbellfield - Coolaroo	0	M	5465
Campbellfield - Coolaroo	1	F	1897
Campbellfield - Coolaroo	1	M	1983
Gladstone Park - Westmeadows	0	F	2935
Gladstone Park - Westmeadows	0	M	2601
Gladstone Park - Westmeadows	1	F	5590
Gladstone Park - Westmeadows	1	M	5583
Greenvale - Bulla	0	F	3513
Greenvale - Bulla	0	M	3416
Greenvale - Bulla	1	F	4269
Greenvale - Bulla	1	M	4457
Meadow Heights	0	F	5236
Meadow Heights	0	M	5101
Meadow Heights	1	F	1751
Meadow Heights	1	M	1780
Melbourne Airport	0	F	8
Melbourne Airport	0	M	6
Melbourne Airport	1	F	41
Melbourne Airport	1	M	40
Roxburgh Park - Somerton	0	F	7641
Roxburgh Park - Somerton	0	M	7323
Roxburgh Park - Somerton	1	F	2905
Roxburgh Park - Somerton	1	M	2843
Tullamarine	0	F	1094
Tullamarine	0	M	1083
Tullamarine	1	F	1958
Tullamarine	1	M	1906
Craigieburn - Central	0	F	1542
Craigieburn - Central	0	M	1613
Craigieburn - Central	1	F	2374
Craigieburn - Central	1	M	2383
Craigieburn - North	0	F	2953
Craigieburn - North	0	M	2948
Craigieburn - North	1	F	2523
Craigieburn - North	1	M	2531
Craigieburn - South	0	F	3907
Craigieburn - South	0	M	4035
Craigieburn - South	1	F	3759
Craigieburn - South	1	M	3831
Craigieburn - West	0	F	4309
Craigieburn - West	0	M	4368
Craigieburn - West	1	F	2495
Craigieburn - West	1	M	2348
Mickleham - Yuroke	0	F	625
Mickleham - Yuroke	0	M	631
Mickleham - Yuroke	1	F	972
Mickleham - Yuroke	1	M	978
Bayswater	0	F	1725
Bayswater	0	M	1539
Bayswater	1	F	4113
Bayswater	1	M	4055
Knoxfield - Scoresby	0	F	2479
Knoxfield - Scoresby	0	M	2281
Knoxfield - Scoresby	1	F	4890
Knoxfield - Scoresby	1	M	4888
Lysterfield	0	F	568
Lysterfield	0	M	534
Lysterfield	1	F	2602
Lysterfield	1	M	2572
Rowville - Central	0	F	2414
Rowville - Central	0	M	2238
Rowville - Central	1	F	5102
Rowville - Central	1	M	4987
Rowville - North	0	F	1099
Rowville - North	0	M	1041
Rowville - North	1	F	2907
Rowville - North	1	M	2799
Rowville - South	0	F	1666
Rowville - South	0	M	1545
Rowville - South	1	F	3525
Rowville - South	1	M	3538
Wantirna	0	F	2479
Wantirna	0	M	2168
Wantirna	1	F	4458
Wantirna	1	M	4337
Wantirna South	0	F	3633
Wantirna South	0	M	3225
Wantirna South	1	F	5407
Wantirna South	1	M	5069
Boronia	0	F	1941
Boronia	0	M	1706
Boronia	1	F	8851
Boronia	1	M	8460
Ferntree Gully (North)	0	F	1093
Ferntree Gully (North)	0	M	970
Ferntree Gully (North)	1	F	5682
Ferntree Gully (North)	1	M	5531
Ferntree Gully (South) - Upper Ferntree Gully	0	F	1180
Ferntree Gully (South) - Upper Ferntree Gully	0	M	1048
Ferntree Gully (South) - Upper Ferntree Gully	1	F	6000
Ferntree Gully (South) - Upper Ferntree Gully	1	M	5926
The Basin	0	F	130
The Basin	0	M	130
The Basin	1	F	1922
The Basin	1	M	1889
Donvale - Park Orchards	0	F	2088
Donvale - Park Orchards	0	M	1817
Donvale - Park Orchards	1	F	5755
Donvale - Park Orchards	1	M	5709
Warrandyte - Wonga Park	0	F	550
Warrandyte - Wonga Park	0	M	487
Warrandyte - Wonga Park	1	F	4230
Warrandyte - Wonga Park	1	M	4313
Bayswater North	0	F	834
Bayswater North	0	M	796
Bayswater North	1	F	4809
Bayswater North	1	M	4682
Croydon Hills - Warranwood	0	F	916
Croydon Hills - Warranwood	0	M	830
Croydon Hills - Warranwood	1	F	7947
Croydon Hills - Warranwood	1	M	7716
Ringwood	0	F	2515
Ringwood	0	M	2301
Ringwood	1	F	5993
Ringwood	1	M	5661
Ringwood East	0	F	1912
Ringwood East	0	M	1798
Ringwood East	1	F	8077
Ringwood East	1	M	7695
Ringwood North	0	F	781
Ringwood North	0	M	669
Ringwood North	1	F	3852
Ringwood North	1	M	3924
Croydon - East	0	F	1264
Croydon - East	0	M	1148
Croydon - East	1	F	6293
Croydon - East	1	M	5589
Croydon - West	0	F	1130
Croydon - West	0	M	1002
Croydon - West	1	F	5652
Croydon - West	1	M	4997
Croydon South	0	F	328
Croydon South	0	M	303
Croydon South	1	F	2029
Croydon South	1	M	1863
Forest Hill	0	F	2209
Forest Hill	0	M	1937
Forest Hill	1	F	3166
Forest Hill	1	M	2943
Mitcham (Vic.)	0	F	2447
Mitcham (Vic.)	0	M	2162
Mitcham (Vic.)	1	F	5574
Mitcham (Vic.)	1	M	5353
Nunawading	0	F	2018
Nunawading	0	M	1967
Nunawading	1	F	3764
Nunawading	1	M	3507
Vermont	0	F	1636
Vermont	0	M	1541
Vermont	1	F	3543
Vermont	1	M	3425
Vermont South	0	F	2540
Vermont South	0	M	2268
Vermont South	1	F	3410
Vermont South	1	M	3185
Belgrave - Selby	0	F	344
Belgrave - Selby	0	M	314
Belgrave - Selby	1	F	4435
Belgrave - Selby	1	M	4439
Chirnside Park	0	F	574
Chirnside Park	0	M	525
Chirnside Park	1	F	4227
Chirnside Park	1	M	4198
Healesville - Yarra Glen	0	F	284
Healesville - Yarra Glen	0	M	235
Healesville - Yarra Glen	1	F	6327
