SA2_NAME16	Age	persons
Bellingen	20-24	168
Bellingen	25-34	463
Bellingen	35-44	712
Bellingen	45-54	829
Bellingen	55-64	972
Bellingen	65-74	667
Bellingen	75-84	297
Bellingen	85+	122
Coffs Harbour - North	0-4	1012
Coffs Harbour - North	5-14	2192
Coffs Harbour - North	15-19	1061
Coffs Harbour - North	20-24	988
Coffs Harbour - North	25-34	2022
Coffs Harbour - North	35-44	1947
Coffs Harbour - North	45-54	2177
Coffs Harbour - North	55-64	2307
Coffs Harbour - North	65-74	2056
Coffs Harbour - North	75-84	1190
Coffs Harbour - North	85+	503
Coffs Harbour - South	0-4	511
Coffs Harbour - South	5-14	1099
Coffs Harbour - South	15-19	580
Coffs Harbour - South	20-24	643
Coffs Harbour - South	25-34	1151
Coffs Harbour - South	35-44	1101
Coffs Harbour - South	45-54	1201
Coffs Harbour - South	55-64	1316
Coffs Harbour - South	65-74	1181
Coffs Harbour - South	75-84	950
Coffs Harbour - South	85+	566
Coramba - Nana Glen - Bucca	0-4	216
Coramba - Nana Glen - Bucca	5-14	538
Coramba - Nana Glen - Bucca	15-19	248
Coramba - Nana Glen - Bucca	20-24	165
Coramba - Nana Glen - Bucca	25-34	342
Coramba - Nana Glen - Bucca	35-44	472
Coramba - Nana Glen - Bucca	45-54	629
Coramba - Nana Glen - Bucca	55-64	621
Coramba - Nana Glen - Bucca	65-74	398
Coramba - Nana Glen - Bucca	75-84	158
Coramba - Nana Glen - Bucca	85+	33
Dorrigo	0-4	150
Dorrigo	5-14	369
Dorrigo	15-19	192
Dorrigo	20-24	104
Dorrigo	25-34	227
Dorrigo	35-44	292
Dorrigo	45-54	463
Dorrigo	55-64	660
Dorrigo	65-74	467
Dorrigo	75-84	237
Dorrigo	85+	90
Korora - Emerald Beach	0-4	548
Korora - Emerald Beach	5-14	1246
Korora - Emerald Beach	15-19	490
Korora - Emerald Beach	20-24	330
Korora - Emerald Beach	25-34	827
Korora - Emerald Beach	35-44	1121
Korora - Emerald Beach	45-54	1306
Korora - Emerald Beach	55-64	1376
Korora - Emerald Beach	65-74	1004
Korora - Emerald Beach	75-84	379
Korora - Emerald Beach	85+	113
Sawtell - Boambee	0-4	1009
Sawtell - Boambee	5-14	2629
Sawtell - Boambee	15-19	1234
Sawtell - Boambee	20-24	980
Sawtell - Boambee	25-34	1811
Sawtell - Boambee	35-44	2172
Sawtell - Boambee	45-54	2676
Sawtell - Boambee	55-64	2866
Sawtell - Boambee	65-74	2289
Sawtell - Boambee	75-84	1266
Sawtell - Boambee	85+	545
Urunga	0-4	179
Urunga	5-14	470
Urunga	15-19	255
Urunga	20-24	160
Urunga	25-34	345
Urunga	35-44	421
Urunga	45-54	702
Urunga	55-64	843
Urunga	65-74	697
Urunga	75-84	432
Urunga	85+	165
Woolgoolga - Arrawarra	0-4	727
Woolgoolga - Arrawarra	5-14	1515
Woolgoolga - Arrawarra	15-19	682
Woolgoolga - Arrawarra	20-24	558
Woolgoolga - Arrawarra	25-34	1450
Woolgoolga - Arrawarra	35-44	1336
Woolgoolga - Arrawarra	45-54	1535
Woolgoolga - Arrawarra	55-64	2063
Woolgoolga - Arrawarra	65-74	1525
Woolgoolga - Arrawarra	75-84	827
Woolgoolga - Arrawarra	85+	300
Bourke - Brewarrina	0-4	326
Bourke - Brewarrina	5-14	603
Bourke - Brewarrina	15-19	201
Bourke - Brewarrina	20-24	267
Bourke - Brewarrina	25-34	562
Bourke - Brewarrina	35-44	421
Bourke - Brewarrina	45-54	634
Bourke - Brewarrina	55-64	480
Bourke - Brewarrina	65-74	296
Bourke - Brewarrina	75-84	148
Bourke - Brewarrina	85+	59
Cobar	0-4	377
Cobar	5-14	660
Cobar	15-19	252
Cobar	20-24	259
Cobar	25-34	712
Cobar	35-44	591
Cobar	45-54	586
Cobar	55-64	593
Cobar	65-74	348
Cobar	75-84	212
Cobar	85+	78
Coonamble	0-4	303
Coonamble	5-14	555
Coonamble	15-19	210
Coonamble	20-24	219
Coonamble	25-34	465
Coonamble	35-44	401
Coonamble	45-54	591
Coonamble	55-64	582
Coonamble	65-74	443
Coonamble	75-84	241
Coonamble	85+	105
Nyngan - Warren	0-4	348
Nyngan - Warren	5-14	656
Nyngan - Warren	15-19	286
Nyngan - Warren	20-24	270
Nyngan - Warren	25-34	549
Nyngan - Warren	35-44	531
Nyngan - Warren	45-54	694
Nyngan - Warren	55-64	590
Nyngan - Warren	65-74	568
Nyngan - Warren	75-84	357
Nyngan - Warren	85+	121
Walgett - Lightning Ridge	0-4	424
Walgett - Lightning Ridge	5-14	865
Walgett - Lightning Ridge	15-19	287
Walgett - Lightning Ridge	20-24	330
Walgett - Lightning Ridge	25-34	765
Walgett - Lightning Ridge	35-44	702
Walgett - Lightning Ridge	45-54	855
Walgett - Lightning Ridge	55-64	973
Walgett - Lightning Ridge	65-74	777
Walgett - Lightning Ridge	75-84	351
Walgett - Lightning Ridge	85+	80
Broken Hill	0-4	974
Broken Hill	5-14	1972
Broken Hill	15-19	949
Broken Hill	20-24	962
Broken Hill	25-34	2114
Broken Hill	35-44	1861
Broken Hill	45-54	2356
Broken Hill	55-64	2663
Broken Hill	65-74	2049
Broken Hill	75-84	1219
Broken Hill	85+	593
Far West	0-4	184
Far West	5-14	295
Far West	15-19	145
Far West	20-24	153
Far West	25-34	341
Far West	35-44	304
Far West	45-54	335
Far West	55-64	369
Far West	65-74	268
Far West	75-84	88
Far West	85+	28
Coonabarabran	0-4	388
Coonabarabran	5-14	1017
Coonabarabran	15-19	429
Coonabarabran	20-24	302
Coonabarabran	25-34	654
Coonabarabran	35-44	775
Coonabarabran	45-54	1068
Coonabarabran	55-64	1279
Coonabarabran	65-74	1144
Coonabarabran	75-84	634
Coonabarabran	85+	258
Dubbo - East	0-4	755
Dubbo - East	5-14	1414
Dubbo - East	15-19	719
Dubbo - East	20-24	697
Dubbo - East	25-34	1370
Dubbo - East	35-44	1220
Dubbo - East	45-54	1390
Dubbo - East	55-64	1384
Dubbo - East	65-74	819
Dubbo - East	75-84	427
Dubbo - East	85+	180
Dubbo - South	0-4	1220
Dubbo - South	5-14	2246
Dubbo - South	15-19	987
Dubbo - South	20-24	1072
Dubbo - South	25-34	2564
Dubbo - South	35-44	2047
Dubbo - South	45-54	2005
Dubbo - South	55-64	1917
Dubbo - South	65-74	1351
Dubbo - South	75-84	1024
Dubbo - South	85+	508
Dubbo - West	0-4	728
Dubbo - West	5-14	1288
Dubbo - West	15-19	565
Dubbo - West	20-24	592
Dubbo - West	25-34	1275
Dubbo - West	35-44	1079
Dubbo - West	45-54	1037
Dubbo - West	55-64	832
Dubbo - West	65-74	804
Dubbo - West	75-84	457
Dubbo - West	85+	114
Dubbo Region	0-4	337
Dubbo Region	5-14	858
Dubbo Region	15-19	341
Dubbo Region	20-24	253
Dubbo Region	25-34	494
Dubbo Region	35-44	673
Dubbo Region	45-54	866
Dubbo Region	55-64	915
Dubbo Region	65-74	598
Dubbo Region	75-84	221
Dubbo Region	85+	69
Gilgandra	0-4	265
Gilgandra	5-14	553
Gilgandra	15-19	240
Gilgandra	20-24	216
Gilgandra	25-34	432
Gilgandra	35-44	446
Gilgandra	45-54	574
Gilgandra	55-64	626
Gilgandra	65-74	529
Gilgandra	75-84	357
Gilgandra	85+	132
Narromine	0-4	470
Narromine	5-14	940
Narromine	15-19	370
Narromine	20-24	328
Narromine	25-34	665
Narromine	35-44	687
Narromine	45-54	803
Narromine	55-64	899
Narromine	65-74	775
Narromine	75-84	423
Narromine	85+	179
Wellington	0-4	529
Wellington	5-14	1080
Wellington	15-19	532
Wellington	20-24	534
Wellington	25-34	1035
Wellington	35-44	931
Wellington	45-54	1113
Wellington	55-64	1193
Wellington	65-74	1057
Wellington	75-84	590
Wellington	85+	240
Branxton - Greta - Pokolbin	0-4	732
Branxton - Greta - Pokolbin	5-14	1559
Branxton - Greta - Pokolbin	15-19	621
Branxton - Greta - Pokolbin	20-24	542
Branxton - Greta - Pokolbin	25-34	1321
Branxton - Greta - Pokolbin	35-44	1409
Branxton - Greta - Pokolbin	45-54	1312
Branxton - Greta - Pokolbin	55-64	1288
Branxton - Greta - Pokolbin	65-74	967
Branxton - Greta - Pokolbin	75-84	274
Branxton - Greta - Pokolbin	85+	88
Cessnock	0-4	1526
Cessnock	5-14	2837
Cessnock	15-19	1325
Cessnock	20-24	1515
Cessnock	25-34	2957
Cessnock	35-44	2662
Cessnock	45-54	2611
Cessnock	55-64	2638
Cessnock	65-74	2123
Cessnock	75-84	1246
Cessnock	85+	561
Cessnock Region	0-4	412
Cessnock Region	5-14	1132
Cessnock Region	15-19	510
Cessnock Region	20-24	412
Cessnock Region	25-34	753
Cessnock Region	35-44	951
Cessnock Region	45-54	1219
Cessnock Region	55-64	1258
Cessnock Region	65-74	878
Cessnock Region	75-84	314
Cessnock Region	85+	85
Dungog	0-4	483
Dungog	5-14	1178
Dungog	15-19	557
Dungog	20-24	373
Dungog	25-34	815
Dungog	35-44	1000
Dungog	45-54	1320
Dungog	55-64	1447
Dungog	65-74	1058
Dungog	75-84	559
Dungog	85+	179
Kurri Kurri - Abermain	0-4	1208
Kurri Kurri - Abermain	5-14	2393
Kurri Kurri - Abermain	15-19	1150
Kurri Kurri - Abermain	20-24	1120
Kurri Kurri - Abermain	25-34	2295
Kurri Kurri - Abermain	35-44	2135
Kurri Kurri - Abermain	45-54	2217
Kurri Kurri - Abermain	55-64	2270
Kurri Kurri - Abermain	65-74	1754
Kurri Kurri - Abermain	75-84	768
Kurri Kurri - Abermain	85+	330
Singleton	0-4	1161
Singleton	5-14	2292
Singleton	15-19	1204
Singleton	20-24	1143
Singleton	25-34	2253
Singleton	35-44	2151
Singleton	45-54	2233
Singleton	55-64	1721
Singleton	65-74	1051
Singleton	75-84	597
Singleton	85+	292
Singleton Region	0-4	285
Singleton Region	5-14	728
Singleton Region	15-19	312
Singleton Region	20-24	206
Singleton Region	25-34	487
Singleton Region	35-44	631
Singleton Region	45-54	763
Singleton Region	55-64	765
Singleton Region	65-74	513
Singleton Region	75-84	196
Singleton Region	85+	46
Maitland	0-4	557
Maitland	5-14	813
Maitland	15-19	365
Maitland	20-24	432
Maitland	25-34	1118
Maitland	35-44	868
Maitland	45-54	810
Maitland	55-64	718
Maitland	65-74	448
Maitland	75-84	291
Maitland	85+	182
Maitland - East	0-4	1833
Maitland - East	5-14	3831
Maitland - East	15-19	1755
Maitland - East	20-24	1608
Maitland - East	25-34	3518
Maitland - East	35-44	3526
Maitland - East	45-54	3555
Maitland - East	55-64	3248
Maitland - East	65-74	2567
Maitland - East	75-84	1461
Maitland - East	85+	522
Maitland - North	0-4	476
Maitland - North	5-14	1252
Maitland - North	15-19	527
Maitland - North	20-24	358
Maitland - North	25-34	803
Maitland - North	35-44	1007
Maitland - North	45-54	1077
Maitland - North	55-64	962
Maitland - North	65-74	680
Maitland - North	75-84	315
Maitland - North	85+	146
Maitland - West	0-4	1910
Maitland - West	5-14	3282
Maitland - West	15-19	1405
Maitland - West	20-24	1573
Maitland - West	25-34	3381
Maitland - West	35-44	2997
Maitland - West	45-54	2686
Maitland - West	55-64	2294
Maitland - West	65-74	1832
Maitland - West	75-84	826
Maitland - West	85+	340
Thornton - Millers Forest	0-4	771
Thornton - Millers Forest	5-14	1518
Thornton - Millers Forest	15-19	692
Thornton - Millers Forest	20-24	627
Thornton - Millers Forest	25-34	1369
Thornton - Millers Forest	35-44	1411
Thornton - Millers Forest	45-54	1405
Thornton - Millers Forest	55-64	1230
Thornton - Millers Forest	65-74	690
Thornton - Millers Forest	75-84	250
Thornton - Millers Forest	85+	52
Anna Bay	0-4	266
Anna Bay	5-14	671
Anna Bay	15-19	427
Anna Bay	20-24	300
Anna Bay	25-34	422
Anna Bay	35-44	618
Anna Bay	45-54	852
Anna Bay	55-64	846
Anna Bay	65-74	821
Anna Bay	75-84	403
Anna Bay	85+	97
Lemon Tree Passage - Tanilba Bay	0-4	370
Lemon Tree Passage - Tanilba Bay	5-14	820
Lemon Tree Passage - Tanilba Bay	15-19	299
Lemon Tree Passage - Tanilba Bay	20-24	273
Lemon Tree Passage - Tanilba Bay	25-34	635
Lemon Tree Passage - Tanilba Bay	35-44	641
Lemon Tree Passage - Tanilba Bay	45-54	830
Lemon Tree Passage - Tanilba Bay	55-64	1110
Lemon Tree Passage - Tanilba Bay	65-74	1087
Lemon Tree Passage - Tanilba Bay	75-84	475
Lemon Tree Passage - Tanilba Bay	85+	155
Nelson Bay Peninsula	0-4	873
Nelson Bay Peninsula	5-14	2278
Nelson Bay Peninsula	15-19	1052
Nelson Bay Peninsula	20-24	837
Nelson Bay Peninsula	25-34	1590
Nelson Bay Peninsula	35-44	2130
Nelson Bay Peninsula	45-54	2558
Nelson Bay Peninsula	55-64	3018
Nelson Bay Peninsula	65-74	3648
Nelson Bay Peninsula	75-84	2126
Nelson Bay Peninsula	85+	904
Raymond Terrace	0-4	972
Raymond Terrace	5-14	1886
Raymond Terrace	15-19	866
Raymond Terrace	20-24	958
Raymond Terrace	25-34	1728
Raymond Terrace	35-44	1605
Raymond Terrace	45-54	1806
Raymond Terrace	55-64	1788
Raymond Terrace	65-74	1260
Raymond Terrace	75-84	681
Raymond Terrace	85+	272
Seaham - Woodville	0-4	266
Seaham - Woodville	5-14	826
Seaham - Woodville	15-19	471
Seaham - Woodville	20-24	292
Seaham - Woodville	25-34	424
Seaham - Woodville	35-44	670
Seaham - Woodville	45-54	969
Seaham - Woodville	55-64	790
Seaham - Woodville	65-74	495
Seaham - Woodville	75-84	172
Seaham - Woodville	85+	44
Tea Gardens - Hawks Nest	0-4	144
Tea Gardens - Hawks Nest	5-14	341
Tea Gardens - Hawks Nest	15-19	197
Tea Gardens - Hawks Nest	20-24	132
Tea Gardens - Hawks Nest	25-34	234
Tea Gardens - Hawks Nest	35-44	347
Tea Gardens - Hawks Nest	45-54	504
Tea Gardens - Hawks Nest	55-64	860
Tea Gardens - Hawks Nest	65-74	1335
Tea Gardens - Hawks Nest	75-84	706
Tea Gardens - Hawks Nest	85+	240
Williamtown - Medowie - Karuah	0-4	923
Williamtown - Medowie - Karuah	5-14	1934
Williamtown - Medowie - Karuah	15-19	890
Williamtown - Medowie - Karuah	20-24	771
Williamtown - Medowie - Karuah	25-34	1567
Williamtown - Medowie - Karuah	35-44	1879
Williamtown - Medowie - Karuah	45-54	1942
Williamtown - Medowie - Karuah	55-64	1670
Williamtown - Medowie - Karuah	65-74	1410
Williamtown - Medowie - Karuah	75-84	566
Williamtown - Medowie - Karuah	85+	129
Muswellbrook	0-4	988
Muswellbrook	5-14	1778
Muswellbrook	15-19	714
Muswellbrook	20-24	771
Muswellbrook	25-34	1874
Muswellbrook	35-44	1527
Muswellbrook	45-54	1663
Muswellbrook	55-64	1307
Muswellbrook	65-74	876
Muswellbrook	75-84	439
Muswellbrook	85+	138
Muswellbrook Region	0-4	253
Muswellbrook Region	5-14	604
Muswellbrook Region	15-19	269
Muswellbrook Region	20-24	208
Muswellbrook Region	25-34	400
Muswellbrook Region	35-44	547
Muswellbrook Region	45-54	605
Muswellbrook Region	55-64	493
Muswellbrook Region	65-74	387
Muswellbrook Region	75-84	175
Muswellbrook Region	85+	66
Scone	0-4	356
Scone	5-14	859
Scone	15-19	356
Scone	20-24	278
Scone	25-34	769
Scone	35-44	715
Scone	45-54	732
Scone	55-64	691
Scone	65-74	527
Scone	75-84	364
Scone	85+	185
Scone Region	0-4	498
Scone Region	5-14	1192
Scone Region	15-19	449
Scone Region	20-24	374
Scone Region	25-34	904
Scone Region	35-44	1049
Scone Region	45-54	1119
Scone Region	55-64	1164
Scone Region	65-74	903
Scone Region	75-84	473
Scone Region	85+	165
Dapto - Avondale	0-4	1487
Dapto - Avondale	5-14	2927
Dapto - Avondale	15-19	1495
Dapto - Avondale	20-24	1366
Dapto - Avondale	25-34	2665
Dapto - Avondale	35-44	2904
Dapto - Avondale	45-54	2979
Dapto - Avondale	55-64	2814
Dapto - Avondale	65-74	2653
Dapto - Avondale	75-84	1573
Dapto - Avondale	85+	593
Horsley - Kembla Grange	0-4	642
Horsley - Kembla Grange	5-14	1429
Horsley - Kembla Grange	15-19	668
Horsley - Kembla Grange	20-24	465
Horsley - Kembla Grange	25-34	1115
Horsley - Kembla Grange	35-44	1319
Horsley - Kembla Grange	45-54	1163
Horsley - Kembla Grange	55-64	924
Horsley - Kembla Grange	65-74	539
Horsley - Kembla Grange	75-84	309
Horsley - Kembla Grange	85+	87
Port Kembla Industrial	45-54	3
Port Kembla Industrial	55-64	4
Port Kembla Industrial	65-74	3
Unanderra - Mount Kembla	0-4	852
Unanderra - Mount Kembla	5-14	2028
Unanderra - Mount Kembla	15-19	1067
Unanderra - Mount Kembla	20-24	1025
Unanderra - Mount Kembla	25-34	1731
Unanderra - Mount Kembla	35-44	1891
Unanderra - Mount Kembla	45-54	2170
Unanderra - Mount Kembla	55-64	2027
Unanderra - Mount Kembla	65-74	1347
Unanderra - Mount Kembla	75-84	749
Unanderra - Mount Kembla	85+	484
Berkeley - Lake Heights - Cringila	0-4	950
Berkeley - Lake Heights - Cringila	5-14	1743
Berkeley - Lake Heights - Cringila	15-19	841
Berkeley - Lake Heights - Cringila	20-24	902
Berkeley - Lake Heights - Cringila	25-34	1808
Berkeley - Lake Heights - Cringila	35-44	1620
Berkeley - Lake Heights - Cringila	45-54	1802
Berkeley - Lake Heights - Cringila	55-64	1691
Berkeley - Lake Heights - Cringila	65-74	1181
Berkeley - Lake Heights - Cringila	75-84	971
Berkeley - Lake Heights - Cringila	85+	290
Port Kembla - Warrawong	0-4	639
Port Kembla - Warrawong	5-14	1126
Port Kembla - Warrawong	15-19	505
Port Kembla - Warrawong	20-24	587
Port Kembla - Warrawong	25-34	1162
Port Kembla - Warrawong	35-44	1168
Port Kembla - Warrawong	45-54	1289
Port Kembla - Warrawong	55-64	1187
Port Kembla - Warrawong	65-74	934
Port Kembla - Warrawong	75-84	803
Port Kembla - Warrawong	85+	353
Windang - Primbee	0-4	197
Windang - Primbee	5-14	393
Windang - Primbee	15-19	216
Windang - Primbee	20-24	214
Windang - Primbee	25-34	418
Windang - Primbee	35-44	433
Windang - Primbee	45-54	565
Windang - Primbee	55-64	625
Windang - Primbee	65-74	638
Windang - Primbee	75-84	477
Windang - Primbee	85+	133
Illawarra Catchment Reserve	65-74	7
Albion Park - Macquarie Pass	0-4	1005
Albion Park - Macquarie Pass	5-14	2152
Albion Park - Macquarie Pass	15-19	1146
Albion Park - Macquarie Pass	20-24	922
Albion Park - Macquarie Pass	25-34	1753
Albion Park - Macquarie Pass	35-44	1972
Albion Park - Macquarie Pass	45-54	1985
Albion Park - Macquarie Pass	55-64	1603
Albion Park - Macquarie Pass	65-74	999
Albion Park - Macquarie Pass	75-84	521
Albion Park - Macquarie Pass	85+	281
Albion Park Rail	0-4	451
Albion Park Rail	5-14	835
Albion Park Rail	15-19	437
Albion Park Rail	20-24	449
Albion Park Rail	25-34	930
Albion Park Rail	35-44	750
Albion Park Rail	45-54	874
Albion Park Rail	55-64	895
Albion Park Rail	65-74	700
Albion Park Rail	75-84	381
Albion Park Rail	85+	219
Kiama	0-4	349
Kiama	5-14	776
Kiama	15-19	416
Kiama	20-24	366
Kiama	25-34	616
Kiama	35-44	808
Kiama	45-54	1006
Kiama	55-64	1206
Kiama	65-74	1178
Kiama	75-84	657
Kiama	85+	315
Kiama Downs - Minnamurra	0-4	364
Kiama Downs - Minnamurra	5-14	755
Kiama Downs - Minnamurra	15-19	346
Kiama Downs - Minnamurra	20-24	326
Kiama Downs - Minnamurra	25-34	599
Kiama Downs - Minnamurra	35-44	689
Kiama Downs - Minnamurra	45-54	768
Kiama Downs - Minnamurra	55-64	964
Kiama Downs - Minnamurra	65-74	633
Kiama Downs - Minnamurra	75-84	299
Kiama Downs - Minnamurra	85+	117
Kiama Hinterland - Gerringong	0-4	395
Kiama Hinterland - Gerringong	5-14	961
Kiama Hinterland - Gerringong	15-19	488
Kiama Hinterland - Gerringong	20-24	361
Kiama Hinterland - Gerringong	25-34	630
Kiama Hinterland - Gerringong	35-44	846
Kiama Hinterland - Gerringong	45-54	1035
Kiama Hinterland - Gerringong	55-64	1277
Kiama Hinterland - Gerringong	65-74	1017
Kiama Hinterland - Gerringong	75-84	530
Kiama Hinterland - Gerringong	85+	268
Shellharbour - Flinders	0-4	1079
Shellharbour - Flinders	5-14	2726
Shellharbour - Flinders	15-19	1160
Shellharbour - Flinders	20-24	999
Shellharbour - Flinders	25-34	1851
Shellharbour - Flinders	35-44	2536
Shellharbour - Flinders	45-54	2397
Shellharbour - Flinders	55-64	1873
Shellharbour - Flinders	65-74	1417
Shellharbour - Flinders	75-84	612
Shellharbour - Flinders	85+	170
Shellharbour - Oak Flats	0-4	578
Shellharbour - Oak Flats	5-14	1127
Shellharbour - Oak Flats	15-19	682
Shellharbour - Oak Flats	20-24	597
Shellharbour - Oak Flats	25-34	1176
Shellharbour - Oak Flats	35-44	1140
Shellharbour - Oak Flats	45-54	1338
Shellharbour - Oak Flats	55-64	1465
Shellharbour - Oak Flats	65-74	1015
Shellharbour - Oak Flats	75-84	603
Shellharbour - Oak Flats	85+	236
Warilla	0-4	1226
Warilla	5-14	2431
Warilla	15-19	1287
Warilla	20-24	1307
Warilla	25-34	2301
Warilla	35-44	2216
Warilla	45-54	2646
Warilla	55-64	2684
Warilla	65-74	2398
Warilla	75-84	1469
Warilla	85+	461
Balgownie - Fairy Meadow	0-4	1212
Balgownie - Fairy Meadow	5-14	2353
Balgownie - Fairy Meadow	15-19	1433
Balgownie - Fairy Meadow	20-24	1742
Balgownie - Fairy Meadow	25-34	2585
Balgownie - Fairy Meadow	35-44	2595
Balgownie - Fairy Meadow	45-54	2715
Balgownie - Fairy Meadow	55-64	2419
Balgownie - Fairy Meadow	65-74	2014
Balgownie - Fairy Meadow	75-84	1462
Balgownie - Fairy Meadow	85+	666
Corrimal - Tarrawanna - Bellambi	0-4	932
Corrimal - Tarrawanna - Bellambi	5-14	1766
Corrimal - Tarrawanna - Bellambi	15-19	940
Corrimal - Tarrawanna - Bellambi	20-24	965
Corrimal - Tarrawanna - Bellambi	25-34	1880
Corrimal - Tarrawanna - Bellambi	35-44	1970
Corrimal - Tarrawanna - Bellambi	45-54	2110
Corrimal - Tarrawanna - Bellambi	55-64	1982
Corrimal - Tarrawanna - Bellambi	65-74	1450
Corrimal - Tarrawanna - Bellambi	75-84	935
Corrimal - Tarrawanna - Bellambi	85+	476
Figtree - Keiraville	0-4	1151
Figtree - Keiraville	5-14	2802
Figtree - Keiraville	15-19	1518
Figtree - Keiraville	20-24	1896
Figtree - Keiraville	25-34	2557
Figtree - Keiraville	35-44	2755
Figtree - Keiraville	45-54	2533
Figtree - Keiraville	55-64	2241
Figtree - Keiraville	65-74	1846
Figtree - Keiraville	75-84	1233
Figtree - Keiraville	85+	550
Helensburgh	0-4	662
Helensburgh	5-14	1247
Helensburgh	15-19	616
Helensburgh	20-24	528
Helensburgh	25-34	936
Helensburgh	35-44	1334
Helensburgh	45-54	1355
Helensburgh	55-64	1077
Helensburgh	65-74	618
Helensburgh	75-84	276
Helensburgh	85+	127
Thirroul - Austinmer - Coalcliff	0-4	676
Thirroul - Austinmer - Coalcliff	5-14	1629
Thirroul - Austinmer - Coalcliff	15-19	665
Thirroul - Austinmer - Coalcliff	20-24	530
Thirroul - Austinmer - Coalcliff	25-34	1058
Thirroul - Austinmer - Coalcliff	35-44	1606
Thirroul - Austinmer - Coalcliff	45-54	1713
Thirroul - Austinmer - Coalcliff	55-64	1676
Thirroul - Austinmer - Coalcliff	65-74	1078
Thirroul - Austinmer - Coalcliff	75-84	477
Thirroul - Austinmer - Coalcliff	85+	203
Woonona - Bulli - Russell Vale	0-4	1332
Woonona - Bulli - Russell Vale	5-14	2806
Woonona - Bulli - Russell Vale	15-19	1237
Woonona - Bulli - Russell Vale	20-24	1019
Woonona - Bulli - Russell Vale	25-34	2112
Woonona - Bulli - Russell Vale	35-44	2787
Woonona - Bulli - Russell Vale	45-54	2754
Woonona - Bulli - Russell Vale	55-64	2435
Woonona - Bulli - Russell Vale	65-74	1780
Woonona - Bulli - Russell Vale	75-84	1058
Woonona - Bulli - Russell Vale	85+	518
Wollongong - East	0-4	404
Wollongong - East	5-14	619
Wollongong - East	15-19	603
Wollongong - East	20-24	2053
Wollongong - East	25-34	3084
Wollongong - East	35-44	1368
Wollongong - East	45-54	1454
Wollongong - East	55-64	1614
Wollongong - East	65-74	1405
Wollongong - East	75-84	927
Wollongong - East	85+	428
Wollongong - West	0-4	904
Wollongong - West	5-14	1648
Wollongong - West	15-19	1197
Wollongong - West	20-24	2228
Wollongong - West	25-34	2912
Wollongong - West	35-44	2079
Wollongong - West	45-54	1870
Wollongong - West	55-64	1564
