SA2_NAME16	Age	Sex	Volunteer	adults
Carindale	15-19	F	1	160
Carindale	15-19	M		25
Carindale	15-19	M	0	448
Carindale	15-19	M	1	167
Carindale	20-24	F		17
Carindale	20-24	F	0	408
Carindale	20-24	F	1	129
Carindale	20-24	M		19
Carindale	20-24	M	0	459
Carindale	20-24	M	1	112
Carindale	25-34	F		24
Carindale	25-34	F	0	568
Carindale	25-34	F	1	125
Carindale	25-34	M		34
Carindale	25-34	M	0	602
Carindale	25-34	M	1	137
Carindale	35-44	F		30
Carindale	35-44	F	0	662
Carindale	35-44	F	1	276
Carindale	35-44	M		39
Carindale	35-44	M	0	661
Carindale	35-44	M	1	177
Carindale	45-54	F		53
Carindale	45-54	F	0	889
Carindale	45-54	F	1	401
Carindale	45-54	M		48
Carindale	45-54	M	0	762
Carindale	45-54	M	1	298
Carindale	55-64	F		31
Carindale	55-64	F	0	898
Carindale	55-64	F	1	276
Carindale	55-64	M		36
Carindale	55-64	M	0	809
Carindale	55-64	M	1	258
Carindale	65-74	F		40
Carindale	65-74	F	0	547
Carindale	65-74	F	1	179
Carindale	65-74	M		33
Carindale	65-74	M	0	494
Carindale	65-74	M	1	151
Carindale	75-84	F		46
Carindale	75-84	F	0	329
Carindale	75-84	F	1	59
Carindale	75-84	M		32
Carindale	75-84	M	0	269
Carindale	75-84	M	1	52
Carindale	85+	F		38
Carindale	85+	F	0	179
Carindale	85+	F	1	14
Carindale	85+	M		19
Carindale	85+	M	0	88
Carindale	85+	M	1	12
Annerley	15-19	F		26
Annerley	15-19	F	0	186
Annerley	15-19	F	1	82
Annerley	15-19	M		39
Annerley	15-19	M	0	191
Annerley	15-19	M	1	52
Annerley	20-24	F		51
Annerley	20-24	F	0	540
Annerley	20-24	F	1	217
Annerley	20-24	M		58
Annerley	20-24	M	0	505
Annerley	20-24	M	1	154
Annerley	25-34	F		116
Annerley	25-34	F	0	1026
Annerley	25-34	F	1	326
Annerley	25-34	M		118
Annerley	25-34	M	0	1106
Annerley	25-34	M	1	228
Annerley	35-44	F		58
Annerley	35-44	F	0	538
Annerley	35-44	F	1	227
Annerley	35-44	M		55
Annerley	35-44	M	0	661
Annerley	35-44	M	1	177
Annerley	45-54	F		50
Annerley	45-54	F	0	416
Annerley	45-54	F	1	165
Annerley	45-54	M		52
Annerley	45-54	M	0	467
Annerley	45-54	M	1	155
Annerley	55-64	F		29
Annerley	55-64	F	0	341
Annerley	55-64	F	1	120
Annerley	55-64	M		41
Annerley	55-64	M	0	394
Annerley	55-64	M	1	83
Annerley	65-74	F		25
Annerley	65-74	F	0	186
Annerley	65-74	F	1	62
Annerley	65-74	M		12
Annerley	65-74	M	0	184
Annerley	65-74	M	1	47
Annerley	75-84	F		20
Annerley	75-84	F	0	112
Annerley	75-84	F	1	32
Annerley	75-84	M		13
Annerley	75-84	M	0	84
Annerley	75-84	M	1	19
Annerley	85+	F		3
Annerley	85+	F	0	68
Annerley	85+	F	1	3
Annerley	85+	M		8
Annerley	85+	M	0	45
Annerley	85+	M	1	3
Coorparoo	15-19	F		18
Coorparoo	15-19	F	0	233
Coorparoo	15-19	F	1	118
Coorparoo	15-19	M		16
Coorparoo	15-19	M	0	242
Coorparoo	15-19	M	1	126
Coorparoo	20-24	F		50
Coorparoo	20-24	F	0	502
Coorparoo	20-24	F	1	174
Coorparoo	20-24	M		38
Coorparoo	20-24	M	0	499
Coorparoo	20-24	M	1	127
Coorparoo	25-34	F		121
Coorparoo	25-34	F	0	1367
Coorparoo	25-34	F	1	345
Coorparoo	25-34	M		126
Coorparoo	25-34	M	0	1336
Coorparoo	25-34	M	1	256
Coorparoo	35-44	F		75
Coorparoo	35-44	F	0	794
Coorparoo	35-44	F	1	352
Coorparoo	35-44	M		76
Coorparoo	35-44	M	0	917
Coorparoo	35-44	M	1	256
Coorparoo	45-54	F		63
Coorparoo	45-54	F	0	626
Coorparoo	45-54	F	1	349
Coorparoo	45-54	M		60
Coorparoo	45-54	M	0	652
Coorparoo	45-54	M	1	274
Coorparoo	55-64	F		43
Coorparoo	55-64	F	0	547
Coorparoo	55-64	F	1	188
Coorparoo	55-64	M		44
Coorparoo	55-64	M	0	518
Coorparoo	55-64	M	1	158
Coorparoo	65-74	F		38
Coorparoo	65-74	F	0	336
Coorparoo	65-74	F	1	152
Coorparoo	65-74	M		25
Coorparoo	65-74	M	0	271
Coorparoo	65-74	M	1	101
Coorparoo	75-84	F		26
Coorparoo	75-84	F	0	253
Coorparoo	75-84	F	1	64
Coorparoo	75-84	M		24
Coorparoo	75-84	M	0	187
Coorparoo	75-84	M	1	51
Coorparoo	85+	F		29
Coorparoo	85+	F	0	191
Coorparoo	85+	F	1	11
Coorparoo	85+	M		10
Coorparoo	85+	M	0	87
Coorparoo	85+	M	1	11
Fairfield - Dutton Park	15-19	F		9
Fairfield - Dutton Park	15-19	F	0	89
Fairfield - Dutton Park	15-19	F	1	57
Fairfield - Dutton Park	15-19	M		15
Fairfield - Dutton Park	15-19	M	0	96
Fairfield - Dutton Park	15-19	M	1	41
Fairfield - Dutton Park	20-24	F		17
Fairfield - Dutton Park	20-24	F	0	218
Fairfield - Dutton Park	20-24	F	1	107
Fairfield - Dutton Park	20-24	M		23
Fairfield - Dutton Park	20-24	M	0	250
Fairfield - Dutton Park	20-24	M	1	94
Fairfield - Dutton Park	25-34	F		31
Fairfield - Dutton Park	25-34	F	0	350
Fairfield - Dutton Park	25-34	F	1	142
Fairfield - Dutton Park	25-34	M		44
Fairfield - Dutton Park	25-34	M	0	404
Fairfield - Dutton Park	25-34	M	1	107
Fairfield - Dutton Park	35-44	F		18
Fairfield - Dutton Park	35-44	F	0	195
Fairfield - Dutton Park	35-44	F	1	106
Fairfield - Dutton Park	35-44	M		15
Fairfield - Dutton Park	35-44	M	0	214
Fairfield - Dutton Park	35-44	M	1	70
Fairfield - Dutton Park	45-54	F		15
Fairfield - Dutton Park	45-54	F	0	178
Fairfield - Dutton Park	45-54	F	1	94
Fairfield - Dutton Park	45-54	M		33
Fairfield - Dutton Park	45-54	M	0	189
Fairfield - Dutton Park	45-54	M	1	83
Fairfield - Dutton Park	55-64	F		5
Fairfield - Dutton Park	55-64	F	0	148
Fairfield - Dutton Park	55-64	F	1	52
Fairfield - Dutton Park	55-64	M		14
Fairfield - Dutton Park	55-64	M	0	155
Fairfield - Dutton Park	55-64	M	1	40
Fairfield - Dutton Park	65-74	F		9
Fairfield - Dutton Park	65-74	F	0	62
Fairfield - Dutton Park	65-74	F	1	32
Fairfield - Dutton Park	65-74	M		15
Fairfield - Dutton Park	65-74	M	0	98
Fairfield - Dutton Park	65-74	M	1	20
Fairfield - Dutton Park	75-84	F		16
Fairfield - Dutton Park	75-84	F	0	51
Fairfield - Dutton Park	75-84	F	1	5
Fairfield - Dutton Park	75-84	M		14
Fairfield - Dutton Park	75-84	M	0	46
Fairfield - Dutton Park	75-84	M	1	10
Fairfield - Dutton Park	85+	F	0	30
Fairfield - Dutton Park	85+	F	1	3
Fairfield - Dutton Park	85+	M	0	21
Fairfield - Dutton Park	85+	M	1	4
Greenslopes	15-19	F		22
Greenslopes	15-19	F	0	136
Greenslopes	15-19	F	1	36
Greenslopes	15-19	M		14
Greenslopes	15-19	M	0	155
Greenslopes	15-19	M	1	50
Greenslopes	20-24	F		34
Greenslopes	20-24	F	0	351
Greenslopes	20-24	F	1	112
Greenslopes	20-24	M		49
Greenslopes	20-24	M	0	398
Greenslopes	20-24	M	1	81
Greenslopes	25-34	F		79
Greenslopes	25-34	F	0	899
Greenslopes	25-34	F	1	239
Greenslopes	25-34	M		93
Greenslopes	25-34	M	0	920
Greenslopes	25-34	M	1	191
Greenslopes	35-44	F		31
Greenslopes	35-44	F	0	464
Greenslopes	35-44	F	1	188
Greenslopes	35-44	M		47
Greenslopes	35-44	M	0	566
Greenslopes	35-44	M	1	127
Greenslopes	45-54	F		34
Greenslopes	45-54	F	0	330
Greenslopes	45-54	F	1	135
Greenslopes	45-54	M		33
Greenslopes	45-54	M	0	350
Greenslopes	45-54	M	1	110
Greenslopes	55-64	F		22
Greenslopes	55-64	F	0	297
Greenslopes	55-64	F	1	85
Greenslopes	55-64	M		24
Greenslopes	55-64	M	0	257
Greenslopes	55-64	M	1	67
Greenslopes	65-74	F		20
Greenslopes	65-74	F	0	185
Greenslopes	65-74	F	1	49
Greenslopes	65-74	M		27
Greenslopes	65-74	M	0	172
Greenslopes	65-74	M	1	48
Greenslopes	75-84	F		16
Greenslopes	75-84	F	0	113
Greenslopes	75-84	F	1	12
Greenslopes	75-84	M		14
Greenslopes	75-84	M	0	75
Greenslopes	75-84	M	1	11
Greenslopes	85+	F		16
Greenslopes	85+	F	0	60
Greenslopes	85+	F	1	8
Greenslopes	85+	M		11
Greenslopes	85+	M	0	31
Greenslopes	85+	M	1	3
Holland Park	15-19	F		14
Holland Park	15-19	F	0	175
Holland Park	15-19	F	1	53
Holland Park	15-19	M		24
Holland Park	15-19	M	0	182
Holland Park	15-19	M	1	53
Holland Park	20-24	F		15
Holland Park	20-24	F	0	180
Holland Park	20-24	F	1	57
Holland Park	20-24	M		15
Holland Park	20-24	M	0	209
Holland Park	20-24	M	1	43
Holland Park	25-34	F		31
Holland Park	25-34	F	0	487
Holland Park	25-34	F	1	124
Holland Park	25-34	M		26
Holland Park	25-34	M	0	428
Holland Park	25-34	M	1	86
Holland Park	35-44	F		40
Holland Park	35-44	F	0	464
Holland Park	35-44	F	1	215
Holland Park	35-44	M		48
Holland Park	35-44	M	0	480
Holland Park	35-44	M	1	159
Holland Park	45-54	F		17
Holland Park	45-54	F	0	369
Holland Park	45-54	F	1	189
Holland Park	45-54	M		26
Holland Park	45-54	M	0	378
Holland Park	45-54	M	1	156
Holland Park	55-64	F		21
Holland Park	55-64	F	0	315
Holland Park	55-64	F	1	78
Holland Park	55-64	M		16
Holland Park	55-64	M	0	267
Holland Park	55-64	M	1	68
Holland Park	65-74	F		12
Holland Park	65-74	F	0	173
Holland Park	65-74	F	1	65
Holland Park	65-74	M		10
Holland Park	65-74	M	0	156
Holland Park	65-74	M	1	46
Holland Park	75-84	F		15
Holland Park	75-84	F	0	123
Holland Park	75-84	F	1	21
Holland Park	75-84	M		12
Holland Park	75-84	M	0	76
Holland Park	75-84	M	1	17
Holland Park	85+	F		20
Holland Park	85+	F	0	165
Holland Park	85+	M		10
Holland Park	85+	M	0	48
Holland Park	85+	M	1	7
Holland Park West	15-19	F		11
Holland Park West	15-19	F	0	99
Holland Park West	15-19	F	1	42
Holland Park West	15-19	M		12
Holland Park West	15-19	M	0	128
Holland Park West	15-19	M	1	41
Holland Park West	20-24	F		13
Holland Park West	20-24	F	0	175
Holland Park West	20-24	F	1	59
Holland Park West	20-24	M		12
Holland Park West	20-24	M	0	202
Holland Park West	20-24	M	1	45
Holland Park West	25-34	F		37
Holland Park West	25-34	F	0	438
Holland Park West	25-34	F	1	103
Holland Park West	25-34	M		34
Holland Park West	25-34	M	0	399
Holland Park West	25-34	M	1	86
Holland Park West	35-44	F		12
Holland Park West	35-44	F	0	332
Holland Park West	35-44	F	1	146
Holland Park West	35-44	M		23
Holland Park West	35-44	M	0	380
Holland Park West	35-44	M	1	102
Holland Park West	45-54	F		22
Holland Park West	45-54	F	0	272
Holland Park West	45-54	F	1	113
Holland Park West	45-54	M		22
Holland Park West	45-54	M	0	296
Holland Park West	45-54	M	1	85
Holland Park West	55-64	F		11
Holland Park West	55-64	F	0	233
Holland Park West	55-64	F	1	80
Holland Park West	55-64	M		10
Holland Park West	55-64	M	0	226
Holland Park West	55-64	M	1	61
Holland Park West	65-74	F		16
Holland Park West	65-74	F	0	146
Holland Park West	65-74	F	1	48
Holland Park West	65-74	M		13
Holland Park West	65-74	M	0	157
Holland Park West	65-74	M	1	34
Holland Park West	75-84	F		12
Holland Park West	75-84	F	0	144
Holland Park West	75-84	F	1	26
Holland Park West	75-84	M		10
Holland Park West	75-84	M	0	93
Holland Park West	75-84	M	1	16
Holland Park West	85+	F		7
Holland Park West	85+	F	0	77
Holland Park West	85+	F	1	7
Holland Park West	85+	M		5
Holland Park West	85+	M	0	47
Holland Park West	85+	M	1	3
Woolloongabba	15-19	F		14
Woolloongabba	15-19	F	0	91
Woolloongabba	15-19	F	1	40
Woolloongabba	15-19	M		14
Woolloongabba	15-19	M	0	90
Woolloongabba	15-19	M	1	45
Woolloongabba	20-24	F		53
Woolloongabba	20-24	F	0	322
Woolloongabba	20-24	F	1	127
Woolloongabba	20-24	M		61
Woolloongabba	20-24	M	0	320
Woolloongabba	20-24	M	1	78
Woolloongabba	25-34	F		88
Woolloongabba	25-34	F	0	534
Woolloongabba	25-34	F	1	132
Woolloongabba	25-34	M		104
Woolloongabba	25-34	M	0	634
Woolloongabba	25-34	M	1	126
Woolloongabba	35-44	F		32
Woolloongabba	35-44	F	0	219
Woolloongabba	35-44	F	1	78
Woolloongabba	35-44	M		46
Woolloongabba	35-44	M	0	305
Woolloongabba	35-44	M	1	58
Woolloongabba	45-54	F		22
Woolloongabba	45-54	F	0	168
Woolloongabba	45-54	F	1	77
Woolloongabba	45-54	M		43
Woolloongabba	45-54	M	0	201
Woolloongabba	45-54	M	1	65
Woolloongabba	55-64	F		16
Woolloongabba	55-64	F	0	127
Woolloongabba	55-64	F	1	39
Woolloongabba	55-64	M		29
Woolloongabba	55-64	M	0	147
Woolloongabba	55-64	M	1	46
Woolloongabba	65-74	F		12
Woolloongabba	65-74	F	0	64
Woolloongabba	65-74	F	1	24
Woolloongabba	65-74	M		18
Woolloongabba	65-74	M	0	102
Woolloongabba	65-74	M	1	21
Woolloongabba	75-84	F		11
Woolloongabba	75-84	F	0	47
Woolloongabba	75-84	F	1	4
Woolloongabba	75-84	M		8
Woolloongabba	75-84	M	0	40
Woolloongabba	75-84	M	1	4
Woolloongabba	85+	F		4
Woolloongabba	85+	F	0	28
Woolloongabba	85+	M		4
Woolloongabba	85+	M	0	21
Yeronga	15-19	F		18
Yeronga	15-19	F	0	194
Yeronga	15-19	F	1	81
Yeronga	15-19	M		20
Yeronga	15-19	M	0	192
Yeronga	15-19	M	1	84
Yeronga	20-24	F		40
Yeronga	20-24	F	0	303
Yeronga	20-24	F	1	103
Yeronga	20-24	M		39
Yeronga	20-24	M	0	325
Yeronga	20-24	M	1	88
Yeronga	25-34	F		62
Yeronga	25-34	F	0	579
Yeronga	25-34	F	1	168
Yeronga	25-34	M		75
Yeronga	25-34	M	0	599
Yeronga	25-34	M	1	132
Yeronga	35-44	F		49
Yeronga	35-44	F	0	427
Yeronga	35-44	F	1	186
Yeronga	35-44	M		44
Yeronga	35-44	M	0	434
Yeronga	35-44	M	1	153
Yeronga	45-54	F		46
Yeronga	45-54	F	0	389
Yeronga	45-54	F	1	222
Yeronga	45-54	M		49
Yeronga	45-54	M	0	379
Yeronga	45-54	M	1	181
Yeronga	55-64	F		36
Yeronga	55-64	F	0	346
Yeronga	55-64	F	1	154
Yeronga	55-64	M		48
Yeronga	55-64	M	0	342
Yeronga	55-64	M	1	136
Yeronga	65-74	F		30
Yeronga	65-74	F	0	226
Yeronga	65-74	F	1	106
Yeronga	65-74	M		33
Yeronga	65-74	M	0	193
Yeronga	65-74	M	1	96
Yeronga	75-84	F		26
Yeronga	75-84	F	0	171
Yeronga	75-84	F	1	52
Yeronga	75-84	M		19
Yeronga	75-84	M	0	138
Yeronga	75-84	M	1	49
Yeronga	85+	F		14
Yeronga	85+	F	0	137
Yeronga	85+	F	1	11
Yeronga	85+	M		12
Yeronga	85+	M	0	63
Eight Mile Plains	15-19	F		16
Eight Mile Plains	15-19	F	0	304
Eight Mile Plains	15-19	F	1	111
Eight Mile Plains	15-19	M		23
Eight Mile Plains	15-19	M	0	316
Eight Mile Plains	15-19	M	1	92
Eight Mile Plains	20-24	F		29
Eight Mile Plains	20-24	F	0	585
Eight Mile Plains	20-24	F	1	139
Eight Mile Plains	20-24	M		30
Eight Mile Plains	20-24	M	0	647
Eight Mile Plains	20-24	M	1	74
Eight Mile Plains	25-34	F		74
Eight Mile Plains	25-34	F	0	1220
Eight Mile Plains	25-34	F	1	219
Eight Mile Plains	25-34	M		72
Eight Mile Plains	25-34	M	0	1236
Eight Mile Plains	25-34	M	1	186
Eight Mile Plains	35-44	F		38
Eight Mile Plains	35-44	F	0	759
Eight Mile Plains	35-44	F	1	251
Eight Mile Plains	35-44	M		45
Eight Mile Plains	35-44	M	0	833
Eight Mile Plains	35-44	M	1	185
Eight Mile Plains	45-54	F		23
Eight Mile Plains	45-54	F	0	658
Eight Mile Plains	45-54	F	1	187
Eight Mile Plains	45-54	M		56
Eight Mile Plains	45-54	M	0	631
Eight Mile Plains	45-54	M	1	157
Eight Mile Plains	55-64	F		43
Eight Mile Plains	55-64	F	0	659
Eight Mile Plains	55-64	F	1	155
Eight Mile Plains	55-64	M		46
Eight Mile Plains	55-64	M	0	550
Eight Mile Plains	55-64	M	1	154
Eight Mile Plains	65-74	F		33
Eight Mile Plains	65-74	F	0	392
Eight Mile Plains	65-74	F	1	102
Eight Mile Plains	65-74	M		32
Eight Mile Plains	65-74	M	0	394
Eight Mile Plains	65-74	M	1	110
Eight Mile Plains	75-84	F		10
Eight Mile Plains	75-84	F	0	199
Eight Mile Plains	75-84	F	1	48
Eight Mile Plains	75-84	M		14
Eight Mile Plains	75-84	M	0	183
Eight Mile Plains	75-84	M	1	44
Eight Mile Plains	85+	F		10
Eight Mile Plains	85+	F	0	125
Eight Mile Plains	85+	F	1	4
Eight Mile Plains	85+	M		5
Eight Mile Plains	85+	M	0	57
Eight Mile Plains	85+	M	1	7
Macgregor (Qld)	15-19	F		11
Macgregor (Qld)	15-19	F	0	146
Macgregor (Qld)	15-19	F	1	43
Macgregor (Qld)	15-19	M		13
Macgregor (Qld)	15-19	M	0	143
Macgregor (Qld)	15-19	M	1	38
Macgregor (Qld)	20-24	F		29
Macgregor (Qld)	20-24	F	0	366
Macgregor (Qld)	20-24	F	1	108
Macgregor (Qld)	20-24	M		19
Macgregor (Qld)	20-24	M	0	352
Macgregor (Qld)	20-24	M	1	50
Macgregor (Qld)	25-34	F		29
Macgregor (Qld)	25-34	F	0	456
Macgregor (Qld)	25-34	F	1	83
Macgregor (Qld)	25-34	M		32
Macgregor (Qld)	25-34	M	0	518
Macgregor (Qld)	25-34	M	1	74
Macgregor (Qld)	35-44	F		8
Macgregor (Qld)	35-44	F	0	237
Macgregor (Qld)	35-44	F	1	56
Macgregor (Qld)	35-44	M		21
Macgregor (Qld)	35-44	M	0	283
Macgregor (Qld)	35-44	M	1	41
Macgregor (Qld)	45-54	F		19
Macgregor (Qld)	45-54	F	0	227
Macgregor (Qld)	45-54	F	1	61
Macgregor (Qld)	45-54	M		15
Macgregor (Qld)	45-54	M	0	216
Macgregor (Qld)	45-54	M	1	43
Macgregor (Qld)	55-64	F		14
Macgregor (Qld)	55-64	F	0	217
Macgregor (Qld)	55-64	F	1	56
Macgregor (Qld)	55-64	M		12
Macgregor (Qld)	55-64	M	0	174
Macgregor (Qld)	55-64	M	1	48
Macgregor (Qld)	65-74	F		18
Macgregor (Qld)	65-74	F	0	201
Macgregor (Qld)	65-74	F	1	66
Macgregor (Qld)	65-74	M		18
Macgregor (Qld)	65-74	M	0	199
Macgregor (Qld)	65-74	M	1	52
Macgregor (Qld)	75-84	F		21
Macgregor (Qld)	75-84	F	0	117
Macgregor (Qld)	75-84	F	1	22
Macgregor (Qld)	75-84	M		10
Macgregor (Qld)	75-84	M	0	97
Macgregor (Qld)	75-84	M	1	19
Macgregor (Qld)	85+	F		3
Macgregor (Qld)	85+	F	0	47
Macgregor (Qld)	85+	F	1	5
Macgregor (Qld)	85+	M		3
Macgregor (Qld)	85+	M	0	31
Macgregor (Qld)	85+	M	1	9
Mansfield (Qld)	15-19	F		8
Mansfield (Qld)	15-19	F	0	242
Mansfield (Qld)	15-19	F	1	98
Mansfield (Qld)	15-19	M		14
Mansfield (Qld)	15-19	M	0	218
Mansfield (Qld)	15-19	M	1	67
Mansfield (Qld)	20-24	F		18
Mansfield (Qld)	20-24	F	0	205
Mansfield (Qld)	20-24	F	1	69
Mansfield (Qld)	20-24	M		20
Mansfield (Qld)	20-24	M	0	219
Mansfield (Qld)	20-24	M	1	55
Mansfield (Qld)	25-34	F		27
Mansfield (Qld)	25-34	F	0	340
Mansfield (Qld)	25-34	F	1	113
Mansfield (Qld)	25-34	M		30
Mansfield (Qld)	25-34	M	0	362
Mansfield (Qld)	25-34	M	1	75
Mansfield (Qld)	35-44	F		30
Mansfield (Qld)	35-44	F	0	450
Mansfield (Qld)	35-44	F	1	189
Mansfield (Qld)	35-44	M		22
Mansfield (Qld)	35-44	M	0	427
Mansfield (Qld)	35-44	M	1	130
Mansfield (Qld)	45-54	F		18
Mansfield (Qld)	45-54	F	0	452
Mansfield (Qld)	45-54	F	1	177
Mansfield (Qld)	45-54	M		25
Mansfield (Qld)	45-54	M	0	428
Mansfield (Qld)	45-54	M	1	158
Mansfield (Qld)	55-64	F		17
Mansfield (Qld)	55-64	F	0	340
Mansfield (Qld)	55-64	F	1	93
Mansfield (Qld)	55-64	M		23
Mansfield (Qld)	55-64	M	0	303
Mansfield (Qld)	55-64	M	1	93
Mansfield (Qld)	65-74	F		28
Mansfield (Qld)	65-74	F	0	326
Mansfield (Qld)	65-74	F	1	91
Mansfield (Qld)	65-74	M		30
Mansfield (Qld)	65-74	M	0	244
Mansfield (Qld)	65-74	M	1	88
Mansfield (Qld)	75-84	F		22
Mansfield (Qld)	75-84	F	0	157
Mansfield (Qld)	75-84	F	1	34
Mansfield (Qld)	75-84	M		17
Mansfield (Qld)	75-84	M	0	160
Mansfield (Qld)	75-84	M	1	32
Mansfield (Qld)	85+	F		7
Mansfield (Qld)	85+	F	0	61
Mansfield (Qld)	85+	F	1	3
Mansfield (Qld)	85+	M		8
Mansfield (Qld)	85+	M	0	50
Mansfield (Qld)	85+	M	1	9
Mount Gravatt	15-19	F		29
Mount Gravatt	15-19	F	0	315
Mount Gravatt	15-19	F	1	110
Mount Gravatt	15-19	M		40
Mount Gravatt	15-19	M	0	309
Mount Gravatt	15-19	M	1	94
Mount Gravatt	20-24	F		39
Mount Gravatt	20-24	F	0	390
Mount Gravatt	20-24	F	1	139
Mount Gravatt	20-24	M		38
Mount Gravatt	20-24	M	0	476
Mount Gravatt	20-24	M	1	92
Mount Gravatt	25-34	F		93
Mount Gravatt	25-34	F	0	1013
Mount Gravatt	25-34	F	1	280
Mount Gravatt	25-34	M		93
Mount Gravatt	25-34	M	0	1047
Mount Gravatt	25-34	M	1	212
Mount Gravatt	35-44	F		52
Mount Gravatt	35-44	F	0	751
Mount Gravatt	35-44	F	1	305
Mount Gravatt	35-44	M		61
Mount Gravatt	35-44	M	0	844
Mount Gravatt	35-44	M	1	247
Mount Gravatt	45-54	F		57
Mount Gravatt	45-54	F	0	664
Mount Gravatt	45-54	F	1	247
Mount Gravatt	45-54	M		52
Mount Gravatt	45-54	M	0	592
Mount Gravatt	45-54	M	1	200
Mount Gravatt	55-64	F		39
Mount Gravatt	55-64	F	0	544
Mount Gravatt	55-64	F	1	142
Mount Gravatt	55-64	M		30
Mount Gravatt	55-64	M	0	471
Mount Gravatt	55-64	M	1	131
Mount Gravatt	65-74	F		47
Mount Gravatt	65-74	F	0	400
Mount Gravatt	65-74	F	1	117
Mount Gravatt	65-74	M		34
Mount Gravatt	65-74	M	0	348
Mount Gravatt	65-74	M	1	81
Mount Gravatt	75-84	F		49
Mount Gravatt	75-84	F	0	265
Mount Gravatt	75-84	F	1	71
Mount Gravatt	75-84	M		35
Mount Gravatt	75-84	M	0	202
Mount Gravatt	75-84	M	1	44
Mount Gravatt	85+	F		54
Mount Gravatt	85+	F	0	140
Mount Gravatt	85+	F	1	10
Mount Gravatt	85+	M		20
Mount Gravatt	85+	M	0	62
Mount Gravatt	85+	M	1	6
Rochedale - Burbank	15-19	F		14
Rochedale - Burbank	15-19	F	0	165
Rochedale - Burbank	15-19	F	1	62
Rochedale - Burbank	15-19	M		10
Rochedale - Burbank	15-19	M	0	203
Rochedale - Burbank	15-19	M	1	56
Rochedale - Burbank	20-24	F		12
Rochedale - Burbank	20-24	F	0	144
Rochedale - Burbank	20-24	F	1	51
Rochedale - Burbank	20-24	M		6
Rochedale - Burbank	20-24	M	0	181
Rochedale - Burbank	20-24	M	1	27
Rochedale - Burbank	25-34	F		12
Rochedale - Burbank	25-34	F	0	371
Rochedale - Burbank	25-34	F	1	72
Rochedale - Burbank	25-34	M		19
Rochedale - Burbank	25-34	M	0	323
Rochedale - Burbank	25-34	M	1	59
Rochedale - Burbank	35-44	F		11
Rochedale - Burbank	35-44	F	0	357
Rochedale - Burbank	35-44	F	1	137
Rochedale - Burbank	35-44	M		16
Rochedale - Burbank	35-44	M	0	336
Rochedale - Burbank	35-44	M	1	93
Rochedale - Burbank	45-54	F		14
Rochedale - Burbank	45-54	F	0	323
Rochedale - Burbank	45-54	F	1	113
Rochedale - Burbank	45-54	M		21
Rochedale - Burbank	45-54	M	0	335
Rochedale - Burbank	45-54	M	1	98
Rochedale - Burbank	55-64	F		12
Rochedale - Burbank	55-64	F	0	253
Rochedale - Burbank	55-64	F	1	71
Rochedale - Burbank	55-64	M		22
Rochedale - Burbank	55-64	M	0	251
Rochedale - Burbank	55-64	M	1	63
Rochedale - Burbank	65-74	F		17
Rochedale - Burbank	65-74	F	0	149
Rochedale - Burbank	65-74	F	1	44
Rochedale - Burbank	65-74	M		21
Rochedale - Burbank	65-74	M	0	149
Rochedale - Burbank	65-74	M	1	40
Rochedale - Burbank	75-84	F		13
Rochedale - Burbank	75-84	F	0	60
Rochedale - Burbank	75-84	F	1	16
Rochedale - Burbank	75-84	M		13
Rochedale - Burbank	75-84	M	0	62
Rochedale - Burbank	75-84	M	1	6
Rochedale - Burbank	85+	F	0	18
Rochedale - Burbank	85+	F	1	7
Rochedale - Burbank	85+	M	0	15
Upper Mount Gravatt	15-19	F		22
Upper Mount Gravatt	15-19	F	0	214
Upper Mount Gravatt	15-19	F	1	61
Upper Mount Gravatt	15-19	M		15
Upper Mount Gravatt	15-19	M	0	234
Upper Mount Gravatt	15-19	M	1	44
Upper Mount Gravatt	20-24	F		42
Upper Mount Gravatt	20-24	F	0	491
Upper Mount Gravatt	20-24	F	1	136
Upper Mount Gravatt	20-24	M		50
Upper Mount Gravatt	20-24	M	0	468
Upper Mount Gravatt	20-24	M	1	92
Upper Mount Gravatt	25-34	F		64
Upper Mount Gravatt	25-34	F	0	673
Upper Mount Gravatt	25-34	F	1	167
Upper Mount Gravatt	25-34	M		64
Upper Mount Gravatt	25-34	M	0	730
Upper Mount Gravatt	25-34	M	1	117
Upper Mount Gravatt	35-44	F		24
Upper Mount Gravatt	35-44	F	0	380
Upper Mount Gravatt	35-44	F	1	146
Upper Mount Gravatt	35-44	M		33
Upper Mount Gravatt	35-44	M	0	447
Upper Mount Gravatt	35-44	M	1	107
Upper Mount Gravatt	45-54	F		23
Upper Mount Gravatt	45-54	F	0	324
Upper Mount Gravatt	45-54	F	1	107
Upper Mount Gravatt	45-54	M		37
Upper Mount Gravatt	45-54	M	0	340
Upper Mount Gravatt	45-54	M	1	87
Upper Mount Gravatt	55-64	F		14
Upper Mount Gravatt	55-64	F	0	266
Upper Mount Gravatt	55-64	F	1	72
Upper Mount Gravatt	55-64	M		15
Upper Mount Gravatt	55-64	M	0	243
Upper Mount Gravatt	55-64	M	1	60
Upper Mount Gravatt	65-74	F		14
Upper Mount Gravatt	65-74	F	0	221
Upper Mount Gravatt	65-74	F	1	76
Upper Mount Gravatt	65-74	M		16
Upper Mount Gravatt	65-74	M	0	211
Upper Mount Gravatt	65-74	M	1	48
Upper Mount Gravatt	75-84	F		38
