LGA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
LGA57080,54,41,16,20,5,8,10,288,0,27,26,13,6,4,7,14,9,17,36,28,29,30,16,253,0,0,0,0,3,15,33,33,17,26,30,48,60,47,38,346,0,0,0,0,8,12,43,104,43,32,75,85,86,68,62,613,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,14,0,0,6,19,61,100,90,124,32,48,49,47,56,52,23,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,6,3,4,4,3,0,3,0,3,0,0,0,52,0,0,4,31,54,65,66,91,44,48,31,10,28,29,22,534,0,0,0,0,3,5,9,13,16,9,6,11,14,10,7,91,0,0,0,0,9,25,21,46,18,27,29,24,33,19,6,262,0,4,3,4,36,14,5,11,0,0,4,8,7,0,0,96,3,0,6,6,27,37,91,85,17,21,23,53,54,76,19,517
LGA57140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,10,5,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,9,3,3,0,0,0,0,0,0,0,0,23,0,3,0,15,21,27,18,6,0,3,9,8,0,3,4,109,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,12,0,0,0,0,0,3,3,10,0,0,3,3,3,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA57280,7,13,3,0,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,12,0,0,0,0,0,3,0,8,0,0,0,0,7,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,6,8,10,0,0,4,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,10,0,0,0,24,80,94,113,195,61,67,52,47,20,18,43,815,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,0,0,0,0,6,22,16,110,28,36,56,46,30,7,6,367,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,6,11,0,8,0,0,0,0,0,0,0,25
LGA57350,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,13,13,5,8,0,3,0,3,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,61,95,15,15,11,0,23,649,0,53,69,69,5,5,12,10,5,13,8,3,0,0,18,265,0,0,0,0,0,9,32,29,3,0,5,6,5,0,4,94,0,0,0,0,3,8,19,21,8,4,4,0,4,0,4,71,0,0,0,0,8,3,3,3,5,0,3,0,0,0,0,24,4,3,7,40,45,35,37,41,19,9,13,11,5,3,8,285,0,14,7,6,11,0,0,3,0,0,0,0,0,0,0,35,0,185,68,55,51,17,28,38,3,3,3,4,4,0,14,483,4,7,31,209,472,812,1125,1735,634,672,378,236,148,74,222,6755,0,0,0,6,0,6,7,17,5,6,10,4,0,0,0,64,0,0,0,3,60,110,100,337,99,123,94,70,73,48,24,1136,0,9,3,0,31,29,12,22,0,7,5,6,3,0,0,132,0,4,8,35,32,16,49,48,3,11,8,10,5,0,8,232
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,6,3,4,0,0,0,3,90,3,7,19,21,5,0,3,0,0,0,0,0,0,0,4,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,13,18,18,17,0,0,4,5,0,3,11,101,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,67,18,16,23,8,12,4,3,0,0,0,0,0,5,169,0,0,8,34,103,162,186,172,68,72,33,24,13,14,38,940,0,0,0,0,4,0,4,11,4,8,13,6,0,0,0,46,0,0,0,0,3,17,18,60,13,25,4,7,7,5,5,162,0,0,0,0,7,10,4,0,0,0,0,0,0,0,0,17,0,0,4,0,0,4,19,21,5,4,3,5,4,0,9,84
LGA57770,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,71,59,22,17,13,5,5,415,7,70,63,45,8,11,19,14,0,17,23,4,18,4,15,311,0,0,0,4,5,17,51,23,3,7,17,5,25,13,13,189,0,0,0,0,17,26,38,58,17,28,28,25,25,9,8,279,0,3,3,7,3,6,3,3,0,4,0,0,0,0,0,30,4,3,9,70,172,271,179,143,46,31,48,35,62,46,37,1154,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,13,0,42,21,12,6,5,10,3,4,6,4,0,0,0,9,124,0,0,6,72,171,150,127,106,41,45,28,24,28,9,21,829,0,0,0,0,0,0,5,18,3,14,5,16,15,9,0,82,0,0,0,3,21,39,30,47,7,14,13,22,13,15,4,231,0,6,0,8,33,50,4,6,3,3,0,10,0,0,5,144,0,6,6,30,65,94,165,74,5,21,10,11,23,13,8,534
LGA57910,459,432,263,128,99,36,64,2787,28,1041,1276,658,147,92,104,108,43,88,106,118,79,30,159,4080,0,0,4,7,19,81,221,131,22,28,13,27,20,15,29,616,0,0,0,0,26,33,78,149,35,32,33,40,37,24,27,505,0,0,0,15,23,19,21,11,0,0,0,3,3,0,3,105,6,14,72,200,341,610,391,353,77,85,77,96,116,58,98,2588,0,30,19,15,4,8,0,0,0,0,0,0,0,0,6,84,5,236,87,57,40,33,46,38,5,22,15,19,10,3,7,628,9,15,54,336,676,852,776,856,361,408,261,182,137,57,149,5131,0,3,7,12,19,21,51,172,56,82,94,117,92,41,16,783,0,0,6,24,122,194,182,431,134,170,174,113,128,63,47,1777,6,74,41,33,268,193,58,43,16,12,27,16,9,3,26,829,3,15,30,86,167,214,321,148,17,26,13,24,29,11,28,1139
LGA57980,17,22,10,10,19,5,3,203,3,20,11,13,0,0,10,8,4,9,9,14,4,0,6,110,0,0,0,0,0,8,18,30,5,5,23,24,9,16,4,141,0,0,0,0,3,4,14,20,10,6,7,4,6,3,8,96,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,6,0,4,40,49,54,40,62,21,15,31,36,39,28,12,432,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,4,8,11,3,16,12,9,4,4,4,3,11,7,102,0,0,11,56,60,54,38,39,9,23,8,6,3,8,4,330,0,0,0,0,0,5,11,11,0,13,6,3,3,15,0,68,0,0,0,3,6,13,11,20,7,9,6,8,11,0,0,90,0,10,5,0,14,9,5,7,0,0,0,0,3,0,0,62,0,0,0,22,20,37,44,48,12,6,16,24,37,33,9,307
LGA58050,41,64,16,14,7,11,16,607,0,195,305,171,34,20,27,26,5,0,12,15,6,5,45,866,0,0,0,0,4,26,48,40,6,3,4,3,9,0,3,147,0,0,0,0,11,9,24,37,9,0,3,6,5,3,4,109,0,0,0,11,6,14,19,5,0,0,0,0,0,0,3,68,0,0,23,80,164,304,141,161,23,25,38,29,25,23,40,1075,0,21,29,15,6,8,9,0,0,0,0,0,0,0,8,91,0,138,48,50,34,14,23,26,0,0,0,0,0,0,14,357,3,3,26,185,576,836,933,1173,377,446,249,165,108,65,190,5340,0,3,0,16,6,24,29,55,13,17,10,12,3,5,12,204,0,0,0,11,98,227,251,951,261,231,141,150,133,86,50,2606,0,26,16,20,114,117,28,22,12,7,3,0,3,7,8,371,3,0,16,66,67,126,123,127,12,16,20,26,24,9,10,639
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,15,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,3,3,0,3,0,0,0,0,0,0,0,0,30,0,0,3,18,35,20,25,17,0,0,0,0,0,0,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,68,95,35,26,11,3,20,466,5,72,138,68,14,5,4,9,6,6,30,8,8,3,43,424,0,0,0,0,3,18,34,18,4,5,5,12,6,3,8,120,0,0,0,0,3,14,53,115,29,36,48,33,43,26,26,426,0,0,3,9,4,3,3,0,0,0,0,0,0,0,0,23,0,0,12,32,72,102,136,125,26,48,40,31,41,67,26,750,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,15,0,61,12,5,7,0,15,5,3,0,4,0,3,0,9,129,3,0,14,46,125,185,145,136,59,57,44,16,28,10,31,904,0,0,4,10,0,4,8,34,14,18,19,31,22,10,0,174,0,0,0,6,15,31,28,103,37,34,47,33,37,15,14,395,0,11,4,5,23,13,9,12,3,7,0,0,5,0,8,107,0,0,6,16,33,55,62,37,3,8,12,23,20,19,12,309
LGA58540,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,0,0,6,4,0,6,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,90,77,36,35,30,10,17,565,11,249,312,131,16,16,10,21,14,22,27,49,24,11,47,973,0,0,3,0,3,13,36,30,3,7,13,14,15,12,13,170,0,0,0,0,7,7,23,54,11,15,30,16,32,26,14,228,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,4,46,60,86,44,37,0,12,12,12,25,19,10,364,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,21,3,4,5,9,15,8,0,0,3,11,0,0,5,91,0,0,6,52,108,136,89,118,38,59,29,16,23,8,21,708,0,0,0,0,3,0,3,12,8,0,4,12,3,4,0,56,0,0,0,0,8,19,22,33,9,16,18,15,23,9,10,180,0,7,4,3,32,23,3,8,0,4,6,5,6,0,8,119,0,0,4,20,26,30,40,24,10,8,4,5,0,3,4,176
LGA58610,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,13,20,13,4,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58680,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,171,165,74,23,19,3,30,1554,3,206,223,228,44,12,33,43,19,24,15,13,13,0,86,968,0,6,0,3,6,18,63,33,13,6,4,0,3,4,6,162,0,0,0,0,13,11,50,67,9,5,3,3,9,5,8,183,0,0,0,15,11,24,11,12,0,0,0,3,0,3,3,84,3,3,26,67,129,270,203,239,42,50,42,46,31,30,64,1235,0,24,24,22,3,8,4,7,3,0,0,0,0,0,0,95,0,185,70,44,49,13,51,39,5,13,0,7,4,0,17,493,3,5,21,174,702,1183,1408,1520,482,558,350,175,147,92,257,7086,0,0,3,3,4,40,61,73,21,16,12,15,15,9,13,286,0,0,0,6,93,251,216,783,154,181,123,111,95,69,51,2144,0,10,10,9,170,159,61,45,6,13,23,12,15,6,13,559,0,3,12,45,85,121,219,150,28,21,21,12,14,16,16,749
LGA58820,0,0,0,0,0,0,0,7,3,38,18,8,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,0,0,0,0,0,17,0,0,0,14,14,13,20,30,0,0,7,0,0,0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,4,3,0,3,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,8,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
