LGA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
LGA36820,3,0,0,0,0,7,72,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,57,5,0,0,4,0,0,0,0,7,79,0,0,0,0,0,0,0,0,0,0,0,538,32,12,7,4,0,0,6,4,24,631,574,17,7,0,0,0,0,0,0,17,614,91,0,0,0,0,0,0,0,0,3,98,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,3,103,3,0,0,0,0,0,0,0,0,0,3,672,17,9,0,0,0,0,0,0,16,722,292,3,3,0,0,0,0,3,0,7,310,76,0,0,0,0,0,0,0,0,3,81,23,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,0,0,0,0,5,106,3,0,0,0,0,0
LGA36910,4,4,7,0,3,5,429,29,18,11,4,3,8,9,9,9,8,100,5,0,0,0,0,0,0,0,0,0,8,296,86,60,22,9,10,16,9,11,11,539,3,0,0,0,0,0,0,0,0,0,3,1784,210,149,29,22,24,22,17,10,60,2339,1579,32,40,7,10,8,6,3,0,37,1730,208,7,11,0,0,3,0,0,3,8,249,17,5,8,6,4,0,3,0,0,5,55,3,0,0,0,0,0,0,0,0,0,4,224,14,22,6,4,5,3,3,0,14,306,5,0,0,0,0,0,0,0,0,3,7,1809,51,64,15,15,14,10,9,0,60,2041,848,31,16,3,0,7,0,0,0,30,936,137,3,7,5,0,0,0,0,0,10,158,23,7,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,153,8,10,3,0,0,0,0,0,9,195,6,0,0,0,0,0
LGA36950,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,7,47,11,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA36960,0,0,0,0,0,3,27,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,9,38,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,8,8,9,9,4,18,733,44,9,10,0,4,10,4,3,4,15,105,0,0,0,0,0,0,0,0,0,0,3,559,80,101,4,12,17,7,12,10,33,835,0,0,0,0,0,0,0,0,0,7,7,2831,244,219,29,38,26,15,29,13,93,3542,2025,53,55,3,4,0,7,6,3,64,2215,405,19,17,0,3,0,0,3,0,17,465,52,3,8,6,3,3,3,7,4,3,86,9,0,0,0,0,0,0,0,0,0,13,460,21,24,3,7,0,3,13,10,24,560,6,0,0,0,0,0,0,0,0,4,7,2485,70,79,8,5,8,4,19,9,95,2789,876,26,15,0,0,0,4,7,3,42,965,217,4,4,0,0,0,3,3,0,10,246,68,0,4,0,0,0,0,3,0,5,83,3,0,0,0,0,0,0,0,0,0,3,289,5,10,0,0,0,4,3,0,14,331,3,0,0,0,0,0
LGA37300,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,3,0,0,0,0,9,65,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,37,5,11,0,3,0,0,0,3,10,72,3,0,0,0,0,0,0,0,0,0,3,241,18,19,10,3,3,0,0,3,18,322,203,3,3,0,0,0,0,0,0,8,215,22,0,0,0,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,30,3,0,0,0,0,0,0,0,0,0,3,225,10,3,0,0,0,0,0,0,9,251,73,0,0,0,0,0,0,0,0,9,78,17,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0
LGA37340,0,3,0,0,0,3,125,9,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,93,10,12,0,3,3,0,0,4,8,141,3,0,0,0,0,0,0,0,0,0,3,593,50,51,9,5,8,3,6,4,27,748,477,15,5,0,3,0,0,0,3,20,535,65,8,3,0,0,0,0,0,0,3,77,3,0,3,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,3,4,70,8,3,0,0,0,0,0,0,5,90,3,0,0,0,0,0,0,0,4,0,3,548,24,10,0,3,5,0,0,4,26,624,177,6,0,0,0,0,0,0,0,11,199,32,0,0,0,0,0,0,0,0,3,37,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,5,51,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,3,4,0,0,0,0,0,3,9,58,0,0,0,0,0,0,0,0,0,11,17,368,23,16,3,3,4,3,5,3,42,473,371,26,10,0,0,3,0,3,4,25,447,31,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,9,12,409,29,10,0,0,5,0,3,4,31,498,50,0,0,0,0,0,0,0,3,6,64,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,6,0,0,4,0,9,134,17,6,5,3,3,0,3,6,4,5,58,4,0,0,0,0,0,0,0,0,0,8,118,11,16,3,8,0,3,14,4,17,193,0,0,0,0,0,0,0,0,0,3,8,456,20,20,6,6,0,6,14,12,32,585,329,3,6,3,0,0,0,0,0,14,364,104,0,7,0,0,0,0,3,0,0,122,9,0,4,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,120,3,5,0,3,0,3,7,3,3,140,0,0,0,0,0,0,0,0,0,3,3,448,10,14,3,3,0,9,7,3,15,506,134,4,0,0,0,0,0,0,0,3,145,59,0,0,0,0,0,0,0,0,3,68,13,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,78,0,5,0,0,0,0,0,0,7,92,0,0,0,0,0,0
LGA40120,0,0,0,0,0,3,166,3,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,143,23,7,0,0,0,0,0,0,3,173,5,0,0,0,0,0,0,0,0,0,5,1285,69,29,7,0,5,0,0,0,35,1432,1030,16,6,6,0,0,0,0,0,24,1077,181,9,0,0,0,0,0,0,0,5,192,3,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,188,6,3,0,0,3,0,0,0,7,204,0,0,0,0,0,0,0,0,0,0,0,1213,23,13,3,0,6,0,0,0,27,1286,438,7,3,0,0,0,0,0,0,18,470,115,0,0,0,0,0,0,0,0,0,114,17,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,132,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0
LGA40220,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,776,32,12,3,0,5,0,0,0,27,843,997,20,11,0,3,0,0,5,0,38,1078,75,0,0,0,0,0,0,0,0,3,75,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,3,82,4,0,0,0,0,0,0,0,0,0,6,1082,19,11,0,3,0,0,5,0,45,1167,591,8,6,0,0,0,0,3,0,30,636,56,0,0,3,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,64,0,0,3,0,0,0,0,0,0,65,8,0,0,0,0,0
LGA40250,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,3,0,0,0,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,5,0,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,553,17,19,0,3,0,0,0,0,13,610,490,12,4,0,0,0,0,0,0,8,522,37,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,531,8,5,0,0,0,0,0,0,10,562,254,5,3,0,0,0,0,0,0,6,266,38,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,40,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,83,21,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA40520,0,0,0,0,0,0,58,4,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,58,5,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,0,0,3,195,7,3,3,0,0,0,0,0,4,211,150,0,0,0,0,0,0,0,0,3,155,60,0,0,0,0,0,0,0,0,3,69,15,0,5,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,77,0,4,0,0,0,0,0,0,7,84,0,0,0,0,0,0,0,0,0,0,0,226,0,5,0,0,0,0,0,0,9,240,81,0,0,0,0,0,0,0,0,0,83,79,0,0,0,0,0,0,0,0,3,79,40,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0,0,0,0,0,3,117,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,0
LGA40700,0,5,4,6,0,4,595,45,14,14,8,16,7,12,13,4,21,159,4,0,0,0,0,0,0,0,0,0,4,550,52,35,13,15,15,15,15,8,32,760,3,0,0,0,0,0,0,0,0,0,3,1399,103,65,16,23,16,15,17,7,49,1710,919,8,14,0,0,0,0,3,0,16,962,561,13,6,0,3,0,0,3,3,4,594,51,7,15,0,4,3,3,10,0,17,111,6,0,0,0,0,0,0,0,0,0,6,616,17,24,3,8,3,3,13,4,24,715,3,0,0,0,0,0,0,0,0,0,6,1533,31,36,6,6,6,5,12,4,37,1673,479,13,0,0,0,0,0,0,0,6,507,364,3,3,3,0,0,0,0,0,5,377,92,3,11,0,0,0,0,0,0,8,110,0,0,0,0,0,0,0,0,0,0,0,461,4,10,3,0,0,0,0,0,10,490,0,0,0,0,0,0
LGA40910,6,6,3,9,4,21,1005,87,26,34,16,23,15,9,13,17,26,251,3,0,0,0,0,0,0,0,0,0,3,964,76,61,24,25,23,14,15,15,46,1263,0,0,0,0,0,0,0,0,0,0,0,1757,111,69,24,29,27,16,21,21,64,2131,847,15,9,0,0,0,0,5,0,13,885,1250,11,0,3,3,0,0,3,4,26,1302,200,8,12,8,0,3,4,5,7,23,270,10,0,0,0,0,0,0,0,0,0,10,1462,19,18,5,3,3,8,8,10,43,1582,3,0,0,0,0,0,0,0,0,0,7,2315,35,24,8,8,7,8,8,10,52,2466,511,5,0,3,0,0,0,0,0,22,543,990,5,7,0,0,0,0,0,0,35,1037,447,6,8,0,5,3,0,3,0,22,493,14,0,0,0,0,0,0,0,0,0,14,1453,12,10,0,5,3,0,3,0,53,1548,8,0,0,0,0,0
LGA41010,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,50,24,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,37,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,6,6,4,3,4,34,1702,419,69,43,9,12,13,14,12,13,28,640,12,0,0,0,0,0,0,0,0,3,16,1933,137,102,17,16,20,21,11,22,68,2357,6,0,0,0,0,0,0,0,0,0,3,3657,191,157,23,15,25,23,17,20,110,4234,1705,14,12,0,0,9,3,0,3,43,1796,1748,14,16,3,0,0,0,3,3,45,1834,490,48,20,0,5,3,7,8,4,20,609,33,0,0,0,0,0,0,0,0,3,36,2273,55,37,6,11,8,7,15,7,69,2486,6,0,0,0,0,0,0,0,0,3,8,3986,72,46,6,12,17,11,18,11,115,4283,826,9,6,0,0,0,0,0,0,25,864,1442,3,8,0,0,0,0,0,0,46,1500,912,20,12,0,0,0,3,3,0,44,997,25,0,0,0,0,0,0,0,0,0,30,2378,20,20,0,0,0,3,3,0,90,2522,15,0,0,0,0,0
LGA41140,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,200,4,7,0,0,0,0,0,0,9,220,155,3,0,0,0,0,0,0,0,5,167,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,167,3,0,0,0,0,0,0,0,5,177,62,0,0,0,0,0,0,0,0,3,70,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
