SA3_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
21703,3973,3590,1311,132,9008,3616,340,12961,55,19,34,12,117,474,34,625,11,5,3,0,18,14,3,39,65,27,40,12,139,488,38,667,29,13,8,0,50,131,6,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,8,0,50,130,6,188,0,3,0,0,8,20,0,26,7,9,0,0,12,14,0,26,0,3,0,0,3,0,0,4,12,11,0,0,25,17,4,39,21,16,3,0,44,54,4,103,37,25,8,0,71,41,3,111,4126,3665,1372,143,9311,4334,391,14030
21704,4837,5108,1692,158,11785,3705,501,15995,225,65,130,11,425,810,56,1294,89,32,28,0,156,156,20,334,315,96,158,13,582,970,75,1627,74,27,46,7,147,402,40,588,17,0,0,0,15,56,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,22,50,7,165,463,40,666,8,5,0,0,8,16,0,21,19,8,3,0,33,32,4,72,0,0,0,0,0,3,0,3,10,4,0,0,17,8,4,35,35,17,9,0,62,59,5,129,33,26,11,0,67,33,6,104,5307,5268,1910,174,12658,5226,634,18519
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,6144,8949,2500,226,17816,2938,502,21259,259,65,102,11,435,620,31,1086,312,232,366,20,929,639,97,1670,573,292,467,29,1368,1261,125,2749,75,33,69,5,189,238,16,443,11,7,3,0,22,22,0,45,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,86,44,76,5,208,265,15,489,12,0,6,0,19,51,0,71,54,7,3,3,63,136,5,213,3,0,0,0,4,0,0,4,5,10,4,0,22,12,0,25,77,15,9,3,102,201,9,318,4,0,9,0,18,22,3,41,6879,9304,3063,267,19516,4679,661,24854
30102,8159,9534,2660,208,20566,4184,669,25419,391,82,118,9,597,773,22,1391,214,140,196,13,563,327,46,938,606,222,308,14,1158,1104,63,2329,349,58,129,4,540,884,18,1442,84,11,41,0,136,62,4,207,65,9,26,0,102,114,14,225,0,0,0,0,0,0,0,0,501,80,194,6,778,1061,39,1877,13,0,5,0,18,27,0,45,0,0,3,0,5,11,0,13,0,3,0,0,3,4,0,6,3,3,0,0,7,4,0,14,20,4,13,0,38,43,3,87,35,26,16,0,88,95,8,186,9324,9875,3193,238,22624,6483,785,29895
30103,5154,8173,2303,246,15873,3138,631,19642,200,67,121,16,412,717,30,1155,553,552,514,38,1661,630,132,2422,757,619,640,51,2071,1352,160,3581,99,34,50,4,192,505,28,721,80,20,31,7,134,172,15,322,3,4,0,0,12,19,3,30,0,0,3,0,3,0,0,3,182,60,88,5,336,694,45,1074,0,3,0,0,3,0,0,3,40,7,0,0,53,59,3,109,0,0,0,0,0,0,0,0,0,3,5,0,7,3,3,9,45,11,0,0,56,60,3,122,18,12,4,0,36,20,3,66,6153,8873,3032,307,18369,5266,844,24484
30201,3427,5036,1128,139,9728,1793,314,11834,82,37,43,7,171,230,17,413,413,305,205,28,954,449,127,1527,495,341,248,38,1120,677,140,1942,60,23,20,8,113,114,28,254,77,26,28,10,137,111,45,292,19,0,3,0,28,53,4,81,0,0,0,0,0,0,0,3,159,49,56,14,271,282,73,629,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,4,0,0,4,3,4,3,0,8,0,0,10,15,11,3,0,28,12,3,42,4097,5444,1428,187,11157,2762,529,14451
30202,5168,7029,2124,340,14665,3715,832,19217,185,33,51,13,280,625,21,922,480,285,245,37,1054,727,186,1964,663,320,299,51,1331,1355,204,2887,354,150,110,40,659,896,128,1681,381,170,151,36,735,791,171,1696,368,87,47,16,529,543,86,1160,0,0,0,0,0,0,0,0,1103,412,312,98,1925,2222,379,4533,6,0,9,0,16,80,7,103,6,3,3,0,13,48,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,19,9,10,0,34,129,7,178,16,11,10,4,36,57,3,107,6973,7785,2758,488,18002,7481,1436,26918
30203,2465,3370,1008,136,6974,1748,505,9227,44,34,33,0,108,146,8,267,324,234,168,26,753,421,134,1313,369,266,198,29,864,569,144,1580,318,132,90,28,575,734,96,1402,380,173,102,38,684,643,156,1483,410,105,65,20,597,485,123,1206,0,0,0,0,0,3,0,3,1108,411,255,85,1860,1866,370,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,9,5,0,17,5,3,0,0,15,3,0,21,9,8,3,0,27,27,3,54,3956,4060,1469,250,9738,4213,1023,14971
30204,4326,6124,1981,247,12671,3094,578,16347,302,139,125,14,575,750,43,1374,373,398,274,36,1078,508,98,1691,674,535,398,50,1655,1260,145,3058,292,168,163,32,646,778,97,1523,76,28,27,7,140,178,21,341,30,11,11,4,54,98,5,160,0,0,0,0,0,0,0,0,401,210,196,42,844,1056,120,2018,0,0,0,0,5,17,0,19,7,0,3,0,13,101,3,112,0,0,0,0,0,0,0,0,3,7,0,0,7,23,0,36,13,10,8,0,27,134,4,169,22,19,14,0,52,37,7,104,5427,6896,2599,333,15254,5587,852,21695
30301,3524,5790,1265,177,10758,2292,486,13540,100,64,70,4,236,230,24,498,689,490,332,60,1564,766,262,2591,786,554,404,64,1804,993,288,3089,111,29,31,11,184,227,32,439,104,24,37,6,172,172,31,375,124,19,21,7,172,102,34,304,0,0,0,0,0,0,0,0,331,77,89,22,521,501,99,1123,16,9,4,0,25,85,0,115,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,7,18,7,4,0,37,85,3,121,9,16,3,0,25,16,5,52,4674,6447,1759,265,13143,3896,890,17923
30302,3475,5520,1302,269,10573,2379,1152,14098,27,19,9,4,59,76,14,151,669,364,244,81,1352,812,430,2591,694,383,255,81,1412,888,446,2750,924,355,239,96,1608,2051,516,4181,1215,420,245,127,2009,1931,541,4481,623,138,84,34,877,642,187,1708,6,0,0,0,6,3,4,10,2767,908,570,252,4498,4633,1254,10380,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,25,42,10,0,79,30,16,131,25,47,10,0,81,31,16,139,38,15,4,4,67,64,12,145,7009,6873,2142,615,16635,7995,2887,27513
30303,4860,7633,2038,276,14802,2806,874,18486,91,101,30,12,228,150,23,398,593,652,318,75,1636,520,303,2451,682,749,349,81,1869,664,324,2853,138,109,85,9,349,407,65,820,182,67,54,18,317,272,137,723,143,44,29,20,232,153,96,479,0,3,0,0,4,0,0,7,463,223,169,46,906,838,293,2032,16,3,3,0,16,68,0,90,45,19,23,0,93,192,5,293,0,0,0,0,0,0,0,0,0,5,3,0,7,4,0,11,61,27,27,0,119,272,11,400,24,16,10,0,49,40,6,98,6102,8646,2589,405,17746,4617,1509,23864
30304,2728,4063,1095,189,8067,1902,702,10673,64,59,28,0,156,176,15,347,261,153,115,17,545,300,160,1008,323,209,144,23,701,476,174,1356,178,99,74,19,371,432,84,881,114,60,24,9,209,186,44,436,6,3,0,3,16,13,6,27,0,0,0,0,0,0,0,3,296,169,103,32,590,627,133,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,4,4,3,0,0,4,0,0,6,13,9,3,3,25,35,5,72,3362,4450,1344,236,9397,3046,1021,13455
30305,3730,7416,1809,212,13167,1874,563,15604,85,85,41,3,208,128,13,348,598,716,361,58,1724,410,213,2351,682,798,397,63,1934,537,227,2698,33,15,15,7,72,75,10,154,11,3,0,0,18,0,3,25,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,42,20,17,7,87,73,20,181,4,0,3,0,4,26,0,32,3,0,0,0,3,17,0,17,0,0,0,0,3,0,0,5,6,3,0,0,5,3,0,13,12,9,3,0,17,46,0,67,11,7,0,0,20,8,0,34,4471,8255,2227,282,15232,2547,805,18582
30306,3158,5153,1419,257,9986,1705,807,12498,89,99,32,7,224,194,26,442,512,776,283,55,1630,363,234,2226,598,876,319,58,1852,557,264,2670,24,17,3,3,47,39,3,94,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,3,0,0,0,3,0,0,4,28,13,6,3,53,47,7,106,0,0,3,0,4,3,0,3,11,3,0,0,11,54,3,74,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,8,3,7,0,17,61,5,84,15,7,3,0,22,100,5,125,3810,6056,1750,317,11934,2465,1079,15479
30401,2829,4635,944,110,8520,1359,254,10134,34,10,17,0,62,66,3,135,160,168,99,6,434,195,17,647,194,178,120,6,496,266,17,780,6,0,0,0,8,51,0,59,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,4,0,0,12,51,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,0,3,0,0,4,0,3,0,0,5,3,0,7,3033,4822,1066,115,9032,1677,275,10985
30402,3904,6793,1278,109,12083,1696,322,14108,71,8,11,4,98,177,3,278,57,31,35,3,126,75,10,215,124,40,50,7,226,251,19,491,10,14,13,0,30,17,0,44,7,0,3,0,15,3,0,20,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,21,11,12,0,42,23,0,67,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,6,0,0,8,8,7,0,0,18,11,3,29,4058,6857,1346,116,12376,1982,342,14709
30403,2298,3857,718,140,7017,1414,803,9231,21,16,17,3,55,75,17,142,308,257,145,37,742,369,238,1357,328,274,160,35,800,444,257,1496,384,246,104,54,781,723,340,1845,774,406,184,116,1485,1085,770,3341,526,268,109,74,973,590,386,1951,0,0,0,0,0,0,0,3,1683,916,396,239,3242,2407,1501,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,3,8,0,3,0,0,7,5,3,14,30,30,4,0,58,58,17,135,4341,5081,1277,422,11124,4320,2574,18023
30404,3882,6306,1635,156,11984,2243,414,14636,37,13,21,0,75,181,10,264,163,82,97,16,354,271,53,673,206,92,113,13,427,448,61,938,243,130,155,15,543,590,71,1206,123,32,42,6,206,260,42,508,27,7,3,3,48,88,5,140,0,0,0,0,0,3,0,3,396,176,199,29,799,939,122,1858,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,6,14,7,0,26,12,0,44,4491,6591,1959,203,13239,3652,590,17485
30501,1051,1484,424,81,3034,803,783,4629,24,10,11,4,46,37,17,102,247,159,74,17,492,290,188,968,270,169,82,23,538,322,206,1066,582,156,119,40,897,1518,395,2804,1159,342,210,78,1791,1756,591,4135,4726,1427,586,292,7037,5309,2112,14458,0,0,0,0,7,4,6,13,6474,1928,918,405,9724,8589,3095,21407,0,0,0,0,0,0,0,0,11,4,0,0,16,5,3,21,3,0,3,0,9,47,0,53,12,4,3,0,22,7,3,35,27,12,6,0,40,58,9,110,39,19,8,5,73,98,38,202,7853,3608,1435,510,13409,9871,4133,27418
30502,2033,3758,713,115,6612,1250,520,8386,34,21,18,3,78,64,15,156,664,392,242,67,1368,569,315,2254,701,412,262,68,1444,631,334,2413,421,121,125,31,696,902,201,1803,589,151,105,38,885,743,239,1864,235,54,22,14,328,214,84,625,0,0,0,0,0,3,3,5,1246,326,257,84,1911,1864,523,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,6,0,5,0,0,6,0,0,6,13,13,3,0,27,17,10,54,3994,4512,1234,268,10005,3764,1394,15158
30503,3584,6235,1223,235,11272,2408,1067,14750,77,28,22,4,120,133,20,281,605,344,215,61,1225,746,384,2363,678,371,236,63,1348,888,409,2642,824,334,225,80,1460,1936,432,3830,1602,504,320,138,2560,2470,725,5751,2299,573,257,130,3262,2529,932,6722,0,0,0,0,0,3,3,9,4724,1416,802,348,7284,6943,2096,16318,0,3,0,0,3,0,0,3,4,3,0,0,4,5,0,11,0,0,0,0,0,0,0,0,14,9,3,0,21,14,5,40,13,14,3,0,31,22,5,59,43,26,7,4,84,124,26,230,9043,8052,2268,650,20020,10376,3598,33995
30504,2930,5327,969,205,9433,1891,1068,12387,13,5,5,0,25,38,5,71,294,135,71,23,517,311,148,975,303,143,71,23,539,349,155,1051,441,125,108,51,730,915,265,1903,735,202,133,88,1155,1008,497,2662,676,169,102,58,1016,844,413,2272,3,0,0,0,3,0,0,3,1859,497,343,201,2903,2764,1181,6843,5,0,0,0,3,6,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,0,0,3,19,9,16,43,19,5,3,3,23,16,16,54,17,10,0,0,30,42,11,90,5129,5986,1390,428,12929,5062,2426,20419
30601,4574,5656,1686,109,12025,2197,579,14799,168,68,138,3,380,348,50,779,184,69,114,9,377,431,48,857,353,139,248,14,757,783,91,1630,210,101,153,9,475,505,56,1035,266,88,147,15,514,334,100,943,61,12,6,3,77,78,12,166,0,0,0,0,3,3,0,6,530,197,312,33,1072,914,163,2149,29,5,0,0,29,42,3,79,20,3,3,0,22,32,4,62,3,0,0,0,7,4,0,6,0,0,0,0,0,0,0,3,46,9,9,0,62,84,7,151,46,26,5,0,81,75,0,155,5553,6022,2260,153,13998,4053,837,18888
30602,6524,8115,3536,289,18464,4389,1026,23879,309,211,325,32,878,1091,71,2036,296,196,270,22,787,745,118,1650,607,413,591,57,1662,1839,187,3690,564,442,648,54,1711,2333,235,4282,565,262,231,30,1084,900,246,2230,311,124,48,11,493,304,98,896,0,3,0,0,3,3,0,8,1442,831,932,91,3290,3540,582,7419,31,6,10,0,49,94,4,145,16,3,3,3,30,82,12,125,0,0,0,0,4,0,0,5,23,12,7,3,46,28,8,83,76,25,18,3,118,207,25,353,44,27,16,3,88,153,9,250,8693,9406,5094,440,23633,10123,1825,35584
30603,3524,2921,1235,140,7825,2594,329,10747,35,33,41,5,113,123,10,252,6,7,7,0,24,21,3,48,42,45,46,7,132,148,19,295,119,102,90,14,329,387,33,750,6,0,7,0,13,14,0,24,10,3,7,0,16,8,0,21,0,0,0,0,0,3,0,3,134,110,100,14,354,413,36,804,58,3,6,0,70,127,0,197,12,0,0,0,15,26,3,49,14,19,5,0,41,33,3,77,21,18,16,4,60,76,11,138,106,40,31,3,182,265,14,464,42,24,6,0,66,29,4,101,3842,3140,1419,158,8556,3452,397,12407
30604,1038,813,306,17,2172,693,129,3000,56,22,28,3,111,113,12,229,87,27,27,4,141,70,36,242,140,49,51,5,250,180,52,475,81,26,42,4,152,190,36,382,28,6,3,0,33,28,8,70,3,0,9,0,14,14,5,29,0,0,0,0,0,0,0,0,114,26,55,6,201,224,56,480,21,0,0,0,26,49,0,69,14,0,0,0,14,26,3,38,0,0,0,0,3,6,0,12,13,3,0,0,18,5,0,26,52,3,3,0,59,78,4,144,27,14,5,0,39,22,11,75,1361,907,417,33,2716,1206,248,4175
30605,4585,3559,1578,142,9868,3257,409,13530,57,16,43,7,124,182,10,312,3,4,3,0,12,37,0,47,63,22,48,9,138,214,11,359,94,24,79,16,212,365,25,599,0,0,0,0,0,3,0,3,3,4,7,0,12,36,4,51,0,0,0,0,0,0,0,0,92,29,84,17,217,407,31,655,49,8,7,0,65,160,7,231,8,0,0,3,10,25,0,35,14,0,4,0,16,20,4,48,14,12,7,0,27,13,4,44,83,20,17,3,122,223,19,362,23,15,7,0,42,35,5,87,4845,3644,1734,169,10387,4137,470,14985
30701,4293,4309,1303,106,10012,3397,380,13789,90,51,43,7,186,219,22,425,9,3,8,0,21,33,0,58,99,59,47,7,206,251,28,481,104,34,45,5,193,317,35,539,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,0,3,6,0,3,101,40,48,5,197,324,30,557,34,8,0,0,43,78,3,121,5,3,0,0,10,13,0,26,8,3,3,0,9,18,0,30,18,11,0,0,28,19,3,54,62,19,6,0,92,129,10,232,42,30,20,0,93,63,3,164,4603,4459,1429,116,10605,4169,448,15218
30702,4484,4334,1456,125,10406,3078,389,13871,40,18,6,0,63,179,7,247,4,4,0,0,12,6,0,27,47,19,8,0,81,184,11,276,30,20,22,8,72,210,24,306,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,24,8,77,213,24,317,19,8,3,0,28,60,3,91,3,0,3,0,10,9,3,18,6,3,0,0,8,9,0,15,9,8,0,0,16,17,0,38,33,16,7,0,56,98,7,159,29,40,10,0,80,40,6,121,4632,4426,1503,139,10702,3613,427,14742
30703,4699,3846,1436,141,10127,3314,315,13764,128,35,64,6,228,453,12,693,8,4,6,0,26,21,0,43,134,39,72,6,254,469,16,740,33,14,37,3,88,234,18,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,31,16,37,3,88,241,18,344,19,8,0,0,27,74,4,105,11,3,3,0,14,25,0,42,9,3,0,0,17,12,3,24,11,8,5,0,19,10,0,33,49,29,3,0,76,118,10,206,29,19,16,0,64,26,3,93,4948,3947,1568,156,10613,4167,359,15144
30801,2043,3202,696,78,6018,1525,186,7734,57,29,33,8,129,131,25,278,18,11,8,5,38,24,5,71,71,45,36,9,169,157,28,351,98,57,39,3,193,297,21,514,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,57,39,3,192,298,21,516,26,8,6,3,43,79,8,128,9,3,0,0,15,9,0,18,15,3,3,0,28,42,4,66,11,4,0,0,8,13,0,20,60,23,7,0,90,136,8,238,91,90,14,0,196,113,10,311,2363,3408,800,95,6666,2229,258,9155
30803,10576,11687,4703,406,27366,7350,1087,35801,332,140,173,25,672,1084,79,1825,108,38,49,5,202,385,48,634,438,176,223,34,871,1471,121,2465,223,107,175,15,516,1021,95,1642,20,9,15,0,39,58,4,100,61,10,5,3,74,73,9,155,0,3,3,0,3,11,0,16,307,129,195,15,645,1157,111,1909,72,8,11,0,96,208,6,314,45,4,6,0,51,82,4,136,20,9,3,0,35,33,0,71,14,14,7,0,36,13,0,46,148,39,26,4,213,339,10,565,53,41,15,3,107,162,10,281,11520,12072,5157,458,29201,10479,1345,41029
30804,1417,1623,360,43,3452,1026,118,4602,8,4,4,0,13,26,0,45,4,4,0,0,14,6,0,15,13,7,4,0,24,31,0,64,42,21,8,0,71,105,15,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,8,0,66,107,15,183,10,3,0,0,17,41,3,55,0,3,0,0,3,8,0,14,3,0,0,0,3,0,0,4,8,3,0,0,9,0,0,12,19,7,0,0,32,51,3,83,11,12,0,0,20,21,3,42,1506,1670,377,44,3596,1231,143,4965
30805,5648,7033,1936,150,14762,3328,533,18624,79,40,52,7,178,233,14,431,132,85,71,10,300,228,24,561,210,129,123,16,481,464,47,989,144,82,83,5,312,594,42,947,35,6,14,3,51,87,15,156,64,27,5,3,94,123,15,231,0,0,0,0,0,0,0,0,243,114,99,14,466,805,66,1340,68,15,8,5,87,173,5,266,14,3,4,0,17,14,4,35,8,11,7,0,20,20,0,34,9,3,3,0,14,4,0,15,93,32,15,5,141,203,12,357,20,8,6,0,38,27,0,69,6211,7306,2179,178,15882,4836,662,21378
30901,3362,4313,1178,129,8981,1962,580,11520,412,227,206,25,875,718,122,1708,836,520,448,46,1855,1008,290,3150,1252,750,658,68,2728,1725,405,4856,432,156,180,36,798,767,269,1838,832,256,309,39,1437,1289,424,3158,990,243,180,28,1445,978,229,2648,3,0,0,0,6,5,0,5,2257,653,667,107,3683,3043,917,7643,11,0,0,0,11,10,0,21,10,0,7,0,16,53,4,76,0,0,0,0,0,3,0,3,6,3,3,0,16,0,3,17,22,5,13,0,41,71,5,116,29,14,3,0,38,37,5,85,6922,5728,2510,309,15474,6834,1915,24223
30902,3049,4189,1236,105,8571,1776,376,10718,275,138,210,13,636,670,58,1369,588,435,418,24,1470,745,164,2375,866,576,624,40,2105,1417,218,3746,324,142,240,23,729,917,161,1814,596,198,250,27,1073,1058,196,2335,603,162,121,13,906,680,106,1688,0,0,0,0,0,8,0,8,1529,502,612,70,2713,2663,469,5841,28,7,4,0,40,58,8,103,4,0,3,0,9,8,0,21,0,0,0,0,0,0,0,0,0,3,7,0,6,6,6,23,36,11,14,0,58,73,12,141,14,18,10,0,45,32,5,85,5490,5292,2496,207,13495,5960,1078,20529
30903,3831,3714,1208,110,8866,2237,428,11536,989,603,691,58,2340,1560,217,4115,1164,888,753,66,2870,1226,318,4421,2154,1490,1446,118,5210,2790,540,8535,145,60,109,12,326,506,57,890,613,198,224,32,1068,1029,163,2254,1125,272,198,24,1622,871,183,2681,0,0,0,0,0,0,0,0,1880,532,532,67,3017,2404,403,5825,69,3,3,3,83,177,14,267,6,0,0,0,7,18,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,77,7,3,3,95,192,15,304,46,18,6,0,75,63,5,139,7991,5765,3202,301,17258,7682,1397,26336
30904,2120,2047,591,37,4799,1187,191,6174,13,0,3,0,23,43,0,61,0,0,0,0,3,0,0,7,13,0,4,0,22,43,0,67,3,3,3,0,7,6,0,15,0,0,0,0,0,3,0,5,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,3,3,0,15,17,0,31,10,0,0,0,8,39,3,55,0,0,0,0,6,0,0,5,0,0,0,0,3,6,0,9,14,9,6,0,27,6,0,39,27,10,9,0,47,56,7,102,9,3,0,0,15,5,0,23,2177,2064,611,37,4894,1303,195,6390
30905,2415,4388,878,54,7736,884,238,8851,102,82,77,10,267,126,20,415,204,262,270,16,751,256,59,1058,304,337,349,21,1016,380,80,1476,10,8,15,0,33,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,8,17,0,29,13,0,53,5,0,3,0,4,25,4,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,3,0,0,3,11,5,3,0,14,21,4,44,0,8,0,0,12,7,0,22,2740,4755,1248,72,8812,1307,320,10445
