SA3_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
30907,534,782,1312,9791,11198,20984,0,0,0,825,902,1724,4,6,15,11028,12157,23184,66,92,157,356,457,816,290,352,642,576,618,1188,572,638,1213,35,28,61,218,238,459,1153,1258,2411,1560,1680,3241,84,116,194,139,168,305,1944,2407,4354,2023,2216,4240,155,158,318,30826,34688,65514,326,298,620,326,338,662,69,69,140,0,8,7,113,90,202,136,181,312,250,275,522,20840,18921,39760,138,138,280,102,157,254,21076,19221,40296,6009,5808,11819,59411,61474,120883
30908,460,661,1125,3142,3968,7105,0,4,4,267,322,583,3,3,3,4824,5849,10675,21,40,63,332,319,650,76,121,196,93,122,217,109,133,244,44,44,88,85,86,171,460,534,990,613,734,1350,21,39,63,52,66,121,908,1142,2053,775,925,1704,37,20,54,11862,14472,26333,215,229,443,203,191,389,70,83,150,0,0,0,76,57,130,91,124,216,162,183,350,8103,7676,15781,67,57,127,33,69,100,8200,7806,16002,2219,2471,4689,23385,26094,49477
30909,515,796,1313,3597,4386,7985,8,5,15,308,356,663,0,3,3,5505,6363,11868,91,113,202,303,343,650,121,166,284,121,119,237,221,287,515,55,46,99,106,152,257,238,347,590,742,858,1598,42,51,96,46,51,102,977,1247,2219,818,987,1806,41,49,88,13341,15943,29277,339,349,693,444,333,782,79,78,158,4,3,5,101,75,178,93,137,233,194,218,410,10162,9259,19423,105,85,194,52,85,144,10324,9435,19754,3455,3058,6513,28686,30204,58896
30910,382,568,951,2810,3170,5983,5,0,8,129,125,259,0,0,0,4080,4488,8568,14,24,39,278,332,613,49,47,89,50,38,94,77,123,208,34,31,67,66,59,124,112,148,256,509,480,989,14,19,31,15,23,43,534,619,1154,379,450,824,16,15,34,9179,10195,19370,512,381,895,343,217,561,89,106,202,0,0,0,285,173,461,76,99,180,365,275,638,6214,5517,11736,62,52,110,35,40,69,6313,5603,11921,3253,3046,6308,20438,20397,40836
31001,2634,3188,5823,2664,3359,6024,0,0,0,701,822,1524,4,9,11,6838,7562,14403,39,37,81,295,302,595,136,197,331,349,345,691,190,263,455,152,171,325,275,336,610,549,661,1218,596,657,1248,60,99,162,137,146,283,1074,1349,2426,957,1119,2082,64,72,130,15090,17510,32593,839,784,1620,1696,1671,3369,31,28,52,8,9,11,366,275,641,145,171,310,512,450,968,9246,8088,17328,81,55,140,39,66,101,9364,8208,17572,6184,4038,10225,36354,35875,72230
31002,193,237,431,5384,5730,11113,0,0,0,840,851,1694,10,10,28,5530,5968,11497,203,234,438,67,44,114,147,205,354,112,118,239,1464,1531,2996,0,0,0,76,90,157,275,317,593,867,901,1773,166,209,377,127,131,260,2250,2373,4623,905,990,1891,299,313,620,18733,20014,38748,21,22,48,42,34,71,8,14,25,9,6,11,11,8,16,87,147,238,103,153,260,8460,7273,15738,81,88,171,26,43,73,8573,7406,15984,3950,3211,7153,31626,31100,62726
31003,324,467,792,7663,8576,16241,0,0,0,1147,1246,2390,91,84,180,9857,10898,20751,189,245,436,121,144,261,250,299,543,423,539,959,949,1084,2031,22,24,54,263,322,591,865,1014,1877,1409,1560,2973,222,320,540,182,222,401,2786,3411,6194,1537,1664,3201,276,319,597,28256,31975,60230,267,197,462,126,119,243,18,32,55,17,24,36,34,23,61,162,295,458,211,337,550,16697,14782,31484,194,150,344,67,113,183,16965,15049,32010,5078,4786,9865,51240,52966,104207
31004,772,905,1679,4778,5309,10081,0,0,0,759,803,1558,6,3,4,7772,8690,16456,40,57,96,270,295,562,228,265,496,879,942,1821,304,345,645,57,49,102,404,405,803,1092,1258,2353,1027,1005,2036,97,83,176,301,292,587,1343,1571,2914,2184,2236,4427,105,113,219,21640,23711,45356,822,813,1636,483,460,944,15,20,29,0,6,4,195,162,361,130,203,333,329,373,700,13271,12001,25280,143,124,265,73,77,144,13492,12200,25687,4041,3840,7878,41587,42323,83910
31101,23,28,57,1370,1585,2958,0,0,0,131,147,280,0,0,0,1403,1535,2932,3,9,13,14,22,41,58,56,114,22,20,40,89,109,203,3,0,3,19,21,40,80,107,185,148,167,314,7,18,26,28,39,65,498,586,1081,190,221,413,4,7,15,4084,4658,8735,9,9,23,5,6,10,5,3,4,4,5,11,0,5,9,26,39,68,37,53,90,1759,1592,3359,17,14,28,9,17,24,1787,1626,3409,876,707,1587,6825,7084,13915
31102,173,272,440,2807,3365,6175,0,3,4,328,397,725,6,3,4,3496,3833,7328,14,11,25,109,104,215,191,261,449,349,350,705,330,355,686,11,9,18,107,109,217,411,474,892,532,620,1153,50,62,111,79,97,176,803,1066,1875,693,775,1462,62,72,132,10379,11977,22354,83,82,161,279,251,531,18,13,29,0,0,0,40,29,72,85,118,197,133,145,278,6801,6183,12989,58,56,114,39,43,79,6904,6281,13185,1976,1978,3959,19935,20993,40928
31103,766,908,1677,4878,5542,10417,0,0,4,799,855,1653,11,10,18,7238,8011,15249,41,50,91,375,374,752,274,324,597,558,600,1160,279,351,624,23,21,43,321,390,711,853,935,1788,1002,1142,2136,61,96,155,305,352,661,1298,1557,2850,1566,1695,3268,102,123,223,19959,22440,42406,423,412,840,1119,1157,2278,24,18,43,0,0,0,177,172,352,264,347,608,443,516,961,12307,10808,23112,130,101,222,60,74,128,12496,10977,23472,4155,3987,8142,39393,40423,79812
31104,208,254,464,4130,4461,8589,0,0,0,385,402,794,0,3,3,4390,4692,9080,25,26,49,101,96,189,109,143,253,86,100,188,295,295,588,3,0,9,97,96,194,321,346,667,597,635,1225,63,51,115,90,101,189,1016,1168,2187,696,761,1460,43,44,85,12440,13416,25863,47,55,105,53,66,121,17,14,33,3,0,3,18,15,27,85,129,212,98,144,244,7823,6725,14544,90,65,163,47,59,107,7958,6853,14814,2071,1874,3952,22905,22686,45587
31105,387,546,936,4097,4707,8806,10,9,19,601,692,1294,3,8,8,5355,6056,11414,25,42,64,283,261,546,211,268,476,275,287,564,313,413,731,4,3,9,194,220,410,762,864,1632,776,938,1716,80,79,158,170,229,401,1144,1413,2556,1223,1401,2630,110,138,242,15651,18018,33676,284,254,538,542,509,1046,17,7,28,11,5,15,146,112,257,87,112,195,243,229,466,9172,7974,17144,108,80,186,33,77,108,9317,8124,17442,2856,2791,5649,29301,30477,59779
31106,678,893,1573,4084,4584,8667,0,3,5,1299,1330,2626,3,10,12,6211,6924,13136,54,85,141,408,411,817,199,302,497,536,646,1190,345,411,753,72,59,133,356,370,720,1033,1182,2214,1042,1174,2210,73,97,172,500,568,1069,1426,1766,3190,1746,1965,3711,87,116,205,19476,21991,41469,569,499,1062,2560,2068,4627,27,27,60,6,4,13,403,294,698,111,171,283,519,469,985,10582,9164,19746,100,82,180,60,83,143,10740,9326,20069,3805,3629,7435,38367,38904,77280
31201,113,168,283,2981,2715,5703,0,0,0,202,163,363,3,7,9,4075,3947,8024,11,17,25,20,22,45,83,99,178,35,38,74,130,110,238,3,3,9,36,27,62,244,272,511,481,421,906,56,62,118,39,51,90,1236,1317,2556,470,434,903,26,16,41,10128,9719,19851,79,53,135,53,50,106,0,7,3,0,0,3,13,11,23,23,40,60,34,48,88,4405,3462,7873,39,37,73,16,31,43,4466,3527,7997,3042,2006,5044,17917,15578,33494
31202,312,451,758,8968,9789,18755,0,0,0,556,605,1162,7,5,10,15797,16390,32187,66,68,133,88,111,193,275,368,638,71,92,169,542,650,1194,14,8,19,229,238,464,701,834,1533,1782,1587,3368,96,123,221,319,393,714,4582,5158,9736,1483,1585,3068,227,234,459,35780,38246,74024,260,274,534,151,159,310,9,12,25,0,0,3,86,63,152,105,146,256,195,211,407,14775,12405,27180,161,138,298,74,118,191,15012,12663,27679,6526,4710,11236,58256,56713,114969
31203,105,180,284,1731,1690,3421,0,0,0,100,112,212,0,0,0,2139,2203,4339,7,7,13,23,28,54,60,80,140,9,15,27,65,70,133,0,0,0,20,23,44,48,65,110,349,269,615,7,9,23,13,29,43,600,722,1321,233,243,477,9,15,27,5435,5580,11009,34,23,59,20,8,25,5,6,13,0,0,0,14,13,29,17,21,42,38,38,69,3490,2844,6342,31,18,53,15,23,35,3539,2888,6427,1821,1500,3325,10993,10227,21224
31301,111,163,274,3531,3922,7445,0,0,0,264,312,579,3,3,5,3014,3568,6586,32,39,74,73,71,148,67,99,165,37,39,74,172,185,361,0,3,3,56,61,116,153,155,310,689,751,1439,49,64,110,30,48,74,893,1189,2084,399,440,839,34,18,53,9494,10971,20468,14,13,32,20,14,30,7,5,13,3,5,3,0,8,7,36,77,112,38,86,124,4764,4144,8907,53,40,92,37,48,82,4848,4232,9080,1477,1544,3024,16008,17028,33043
31302,258,384,642,4936,5624,10563,0,0,0,659,730,1388,16,12,30,5984,6806,12789,26,37,65,61,79,138,226,288,517,169,179,350,375,432,805,9,9,20,181,218,399,440,503,949,882,961,1844,105,136,241,130,179,316,1418,1662,3078,1078,1224,2306,93,106,195,16796,19191,35990,106,119,223,100,98,201,10,13,26,5,9,12,33,28,54,139,220,359,177,255,428,11752,10656,22406,125,114,241,65,94,166,11943,10865,22811,3520,3620,7140,32914,34549,67460
31303,40,52,91,1205,1243,2453,0,0,0,135,140,276,5,0,3,1158,1178,2340,3,3,8,8,9,12,43,42,87,19,25,43,64,72,134,0,0,0,26,27,57,35,28,65,175,170,346,23,10,34,24,37,55,414,517,929,147,184,338,24,38,64,3507,3730,7237,3,4,6,23,0,21,0,5,5,3,4,7,0,0,0,31,49,80,30,56,89,1796,1519,3314,25,10,33,6,17,22,1830,1549,3379,1703,704,2405,7137,6094,13232
31304,200,262,463,4986,5548,10530,0,0,0,801,900,1705,80,71,150,5740,6453,12199,53,50,110,86,94,185,223,254,475,221,254,478,329,346,672,0,0,0,211,230,442,446,492,940,909,963,1875,88,125,214,206,241,440,1448,1769,3225,1106,1190,2292,100,115,215,17045,19099,36143,123,117,242,30,38,72,15,16,35,5,4,6,17,17,29,69,138,207,89,157,251,10523,9470,19993,90,72,157,36,54,92,10644,9597,20241,2769,2679,5451,30908,31973,62884
31305,246,408,659,4449,5314,9762,0,0,0,673,830,1499,18,18,41,5804,6956,12766,28,37,65,156,177,333,196,261,459,119,147,267,315,415,728,13,7,18,211,271,484,362,456,816,911,1091,2003,92,161,247,79,91,168,1232,1613,2848,921,1036,1954,51,62,109,15614,18952,34567,117,132,254,54,48,97,25,20,51,0,0,0,27,15,42,101,165,262,127,183,312,9141,8278,17420,111,89,204,57,94,143,9303,8461,17765,2849,2929,5774,28342,31127,59469
31401,233,371,605,6518,7216,13732,0,0,0,1353,1399,2749,10,7,16,9986,10811,20794,54,67,120,158,163,317,145,179,326,121,113,229,408,467,878,16,14,30,217,207,425,774,842,1615,1299,1302,2604,73,104,171,47,72,120,2228,2769,4993,1428,1528,2956,134,126,264,24973,27378,52353,310,296,602,83,93,172,31,22,54,5,3,6,53,41,98,104,142,241,167,184,345,13616,12006,25618,145,106,250,70,90,155,13827,12199,26026,3129,2903,6035,42751,43439,86194
31402,296,409,711,4557,5351,9912,0,3,5,930,959,1888,5,3,9,6629,7667,14297,47,67,109,115,144,255,210,224,436,187,193,384,329,435,759,19,25,43,301,323,619,583,622,1200,884,1014,1895,78,116,191,241,303,544,1365,1777,3143,1395,1616,3007,131,172,307,18003,20999,39003,586,601,1185,190,155,342,28,28,58,3,3,6,207,157,359,108,146,261,317,307,628,12013,11108,23122,129,102,226,62,84,144,12199,11298,23498,3122,3021,6141,34738,36820,71560
31403,157,239,394,2482,2899,5380,0,0,0,565,615,1177,3,0,4,3609,4047,7658,23,34,50,47,53,104,85,121,206,77,82,157,131,185,322,16,14,37,141,163,305,301,363,662,561,620,1179,74,108,180,69,68,142,807,1094,1899,668,755,1420,38,36,72,9701,11250,20954,160,175,337,62,58,124,8,13,25,0,6,4,65,49,117,61,89,147,128,147,276,6387,5490,11875,81,56,134,28,29,58,6502,5570,12067,1613,1440,3049,18328,18887,37215
31501,88,103,187,3892,3934,7821,0,0,0,101,103,207,0,0,0,2332,2205,4536,4,9,9,13,14,26,140,169,305,34,35,65,606,623,1233,0,0,0,67,58,128,990,1113,2107,338,316,656,6,22,29,88,97,186,828,837,1664,638,610,1252,10,22,32,10098,10165,20256,34,22,52,26,15,42,7,7,13,151,151,298,6,9,16,38,48,90,198,204,405,3548,2859,6408,23,17,38,34,28,64,3606,2905,6510,3103,1827,4930,17144,15249,32390
31502,61,79,144,1910,1917,3831,0,0,0,571,570,1141,201,214,414,3765,3611,7374,20,18,34,42,32,77,57,83,139,66,38,107,109,113,221,0,0,0,77,62,136,256,287,542,377,314,695,27,44,72,46,74,119,780,843,1626,305,299,603,10,16,23,8623,8527,17150,102,80,182,48,36,87,3,0,6,64,75,143,26,15,37,21,22,47,109,114,227,4294,3462,7755,39,22,57,15,19,36,4348,3505,7858,2159,1848,4007,15448,14206,29651
31503,44,57,105,2201,2266,4467,0,0,0,97,108,206,0,0,0,2713,2772,5489,3,6,5,14,20,32,53,60,114,8,9,22,35,70,105,0,0,3,16,21,34,57,51,112,275,268,539,22,30,53,11,12,19,531,642,1177,145,154,299,9,8,11,6181,6494,12678,25,15,39,19,20,36,4,0,7,7,5,15,0,0,0,9,14,30,26,25,48,1660,1329,2991,21,5,31,8,4,14,1698,1342,3033,887,829,1713,8871,8787,17659
31601,234,359,591,4035,5210,9245,0,0,0,639,766,1407,10,9,20,4755,5730,10487,25,38,67,72,114,184,128,183,304,130,137,263,355,466,819,0,3,5,87,101,188,457,544,1006,802,922,1719,33,51,86,42,52,90,1102,1568,2675,926,1053,1972,34,38,75,13624,16970,30597,98,101,200,76,67,146,39,37,72,3,3,3,32,21,52,53,87,145,88,109,196,9179,8863,18040,100,79,177,58,107,171,9335,9050,18386,2160,2131,4294,25658,28829,54483
31602,287,459,744,6721,8002,14725,0,0,0,756,870,1631,5,4,8,7587,8739,16330,122,147,269,117,142,258,216,275,498,76,89,170,411,503,914,20,8,28,124,145,264,633,790,1424,1162,1460,2627,86,143,230,62,77,141,1903,2671,4575,1164,1370,2536,42,61,95,21213,25504,46723,153,137,295,67,55,122,28,27,50,4,0,5,51,45,100,62,99,160,117,145,264,13416,11864,25282,118,118,233,72,111,182,13604,12099,25701,3289,3326,6611,38763,41750,80512
31603,267,452,719,3820,4588,8409,0,0,0,475,529,1003,0,0,0,4976,5804,10784,28,35,64,77,93,174,180,219,396,76,74,151,254,356,611,14,16,30,62,86,145,376,452,824,802,927,1730,47,70,119,26,31,59,1167,1516,2681,658,816,1474,28,31,65,13076,15638,28717,197,193,391,105,69,180,26,32,56,0,3,12,73,54,132,60,99,161,140,162,302,10213,9386,19597,125,117,235,83,130,211,10415,9625,20045,2953,2965,5913,27171,29136,56308
31605,202,313,511,3328,4002,7326,0,0,0,199,242,438,0,0,0,3579,4208,7785,9,12,17,75,106,176,66,76,136,14,24,43,196,240,434,3,0,3,47,71,119,202,251,452,594,717,1318,34,46,80,19,22,44,693,866,1560,391,472,863,18,25,38,9467,11367,20836,57,50,109,17,21,40,34,42,70,0,0,0,11,7,27,49,82,135,65,89,155,7786,7280,15068,87,62,153,52,103,157,7928,7449,15378,2002,2046,4050,19778,21381,41152
31606,338,462,801,3919,4409,8325,4,0,3,618,661,1279,16,21,37,3515,3814,7332,19,19,35,36,40,77,181,243,428,50,77,132,304,343,647,0,0,0,111,117,223,335,407,747,724,765,1489,47,64,113,72,103,177,1386,1664,3048,946,1085,2035,44,57,106,12328,13892,26220,42,37,80,17,14,31,13,16,25,3,4,7,18,19,39,112,142,252,136,164,297,8869,8201,17072,89,85,178,75,155,233,9038,8439,17483,2411,2245,4651,24316,25267,49582
31607,215,353,567,2968,3423,6390,0,0,0,574,612,1185,66,61,129,3314,3708,7028,47,73,118,37,53,88,168,253,423,84,96,178,250,317,567,8,5,12,120,127,247,366,384,748,633,632,1260,62,96,158,67,71,138,1081,1336,2417,894,981,1869,22,21,47,10757,12253,23008,59,61,115,51,54,105,9,16,22,0,0,6,24,17,38,75,93,169,97,117,211,7482,6885,14367,79,87,163,47,113,160,7618,7084,14698,1986,1904,3896,20793,21836,42624
31608,123,213,333,1750,1993,3738,0,0,0,92,105,201,3,0,3,1569,1707,3279,7,12,22,32,32,62,94,116,213,7,4,12,94,125,224,0,0,0,37,33,71,148,171,319,275,299,571,24,16,42,56,64,114,478,589,1064,325,370,697,9,11,16,5008,5647,10652,14,21,39,7,5,13,8,4,9,0,0,4,0,0,0,42,73,116,43,74,114,4376,3930,8313,50,43,90,38,61,96,4469,4030,8501,1163,1018,2183,10837,11016,21852
31701,616,746,1362,12197,14549,26742,0,0,0,1208,1438,2646,139,121,264,16454,18269,34721,740,827,1565,123,140,261,351,469,827,179,205,385,2658,3122,5779,33,36,66,312,336,651,1273,1439,2716,2398,2744,5138,193,281,475,342,428,765,3523,4526,8048,3328,3935,7261,259,281,542,45704,53139,98840,803,536,1339,1073,844,1921,35,23,58,13,14,28,194,138,329,209,298,511,417,455,866,16473,14543,31014,229,191,424,90,112,198,16790,14849,31639,6803,6678,13483,72238,77279,149512
31801,52,91,144,3596,3635,7239,0,0,0,235,280,515,0,0,3,7665,7653,15319,10,13,20,81,92,174,139,180,316,33,25,54,112,140,256,6,0,5,147,164,313,219,279,502,771,748,1517,56,86,145,82,90,168,1666,1966,3627,368,395,761,9,8,22,15188,15758,30941,35,30,65,18,12,33,3,3,13,19,3,19,10,8,21,45,49,95,69,68,132,3862,3067,6929,20,19,36,11,13,23,3893,3091,6987,2041,1868,3911,21295,20926,42226
31802,670,911,1580,13411,15046,28454,0,0,0,1132,1254,2388,21,23,40,23755,25776,49536,53,56,110,506,562,1075,264,378,644,164,204,366,533,630,1167,70,53,120,380,442,820,1302,1605,2906,2840,3025,5861,358,421,783,282,380,659,4186,5331,9513,2092,2291,4379,115,119,234,51473,57592,109065,520,494,1015,501,463,963,46,37,79,32,31,66,138,122,255,231,323,558,400,474,878,28550,24516,53066,356,269,625,113,142,259,29010,24935,53943,10755,8524,19279,93377,93430,186808
31901,298,432,736,7898,8715,16614,0,0,0,926,1009,1931,126,120,249,7745,8539,16288,121,153,274,66,78,142,266,366,634,143,151,292,919,1081,1999,17,17,27,308,340,646,472,523,994,1594,1696,3288,171,225,397,185,226,405,3218,3998,7214,1329,1523,2850,154,181,330,25657,28938,54593,121,113,237,176,126,299,15,20,37,11,10,25,30,29,59,80,119,200,117,161,282,12071,10670,22744,122,87,207,62,80,144,12254,10843,23096,4390,4103,8494,43025,44744,87765
31902,120,141,259,4513,4717,9232,0,0,0,606,660,1266,13,9,24,3951,4229,8180,81,89,173,18,18,36,186,241,432,71,75,152,923,942,1860,0,0,0,233,238,474,239,304,542,916,903,1823,119,133,254,111,123,234,1899,2119,4020,782,871,1660,121,125,250,14786,15810,30588,52,39,88,27,22,49,13,18,28,27,23,49,9,12,12,84,132,213,110,159,274,6531,5455,11982,63,38,95,39,48,85,6629,5545,12171,3057,2550,5607,24791,24279,49067
31903,155,234,386,4039,4428,8464,0,3,3,414,463,878,56,50,108,3823,4161,7984,43,68,107,35,33,73,246,287,528,84,93,174,285,335,624,8,3,8,222,262,477,244,291,535,778,783,1561,110,140,249,93,107,201,2020,2358,4375,854,948,1800,29,31,56,13370,14844,28216,30,27,62,20,30,50,13,20,35,7,0,11,23,17,41,77,142,222,111,161,273,7867,6739,14603,81,85,163,55,80,134,7996,6901,14899,2839,2720,5560,24538,24947,49486
31904,193,312,509,5389,6287,11680,0,0,0,671,774,1444,31,32,63,4862,5834,10698,34,31,67,92,79,172,161,221,381,45,62,110,413,476,890,5,4,16,99,122,220,308,381,690,1030,1137,2165,93,136,220,55,88,138,1479,1943,3421,622,759,1386,36,35,68,15422,18399,33819,119,122,237,63,69,135,12,16,25,12,13,21,13,9,20,69,127,193,89,148,240,8353,7548,15905,80,72,156,37,82,120,8474,7705,16180,2795,2743,5533,27170,29509,56678
31905,99,180,282,4141,4537,8678,0,0,0,338,351,689,91,92,182,3387,3847,7234,63,79,140,29,25,53,174,182,354,29,31,55,342,409,752,0,0,0,292,290,583,253,273,528,879,804,1683,83,120,204,44,55,100,1567,1938,3505,720,791,1510,49,34,81,12474,13865,26338,28,33,63,20,9,27,3,3,9,7,8,11,10,8,15,70,102,170,80,113,198,6682,5664,12348,56,39,97,25,44,76,6772,5751,12516,3158,2302,5452,22633,22261,44893
39797,0,0,0,11,10,27,0,0,0,3,3,6,0,0,0,13,27,44,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,37,55,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,33,0,0,0,0,0,0,20,16,33,8,12,22,66,87,150
39999,93,82,179,854,785,1639,0,0,0,81,69,149,0,0,3,884,768,1651,7,12,19,17,18,37,31,30,61,22,17,41,48,44,86,0,0,0,29,28,61,57,65,118,177,150,329,23,18,41,21,20,44,229,232,462,183,197,380,6,9,15,2682,2458,5143,33,27,65,41,20,69,6,10,12,6,3,7,7,7,13,23,33,60,34,45,82,2148,1665,3817,21,19,39,28,25,44,2191,1707,3905,1846,1220,3063,6937,5572,12510
40101,380,534,913,724,835,1556,0,0,0,100,107,206,0,0,3,1326,1467,2793,5,4,11,211,208,420,14,18,30,4,5,5,167,168,336,6,13,19,35,45,84,45,61,107,97,105,201,10,7,19,6,9,11,274,347,621,171,215,390,4,4,13,3198,3621,6816,250,202,451,356,246,603,19,15,30,3,3,9,23,23,40,39,38,79,63,65,133,5081,4697,9777,51,41,91,17,25,44,5151,4760,9914,1900,1313,3214,11310,10753,22063
40102,296,430,721,3611,4310,7921,0,0,0,765,804,1570,46,46,88,4128,4522,8657,90,106,197,212,198,409,126,163,286,97,90,186,1742,2125,3859,12,10,18,107,96,200,320,418,733,319,339,658,59,77,135,68,72,139,2553,3163,5716,1133,1318,2456,182,192,376,15569,18047,33611,72,62,128,45,29,76,38,33,72,3,3,9,20,16,27,121,189,314,145,204,350,15627,14232,29860,162,117,280,97,116,217,15888,14476,30363,3358,3210,6569,35406,36486,71892
40103,536,639,1177,2335,3111,5450,0,0,0,266,327,593,0,0,0,3897,4719,8611,26,31,58,608,715,1327,33,47,79,20,27,47,267,398,659,32,26,57,68,78,146,120,145,265,219,273,489,9,11,23,11,22,39,1168,1622,2796,362,472,836,33,40,81,9477,12060,21537,441,416,860,283,280,564,59,60,113,3,0,4,54,74,130,93,128,220,143,210,356,8005,7589,15591,69,91,157,38,58,91,8114,7732,15844,1671,1794,3465,20723,23185,43911
40104,562,623,1183,1374,1843,3217,0,0,0,341,388,727,0,0,0,8244,8927,17169,62,83,148,938,977,1919,104,138,247,87,79,170,350,417,767,67,51,118,68,75,141,256,331,585,220,273,494,52,55,105,34,37,69,1013,1420,2430,535,639,1174,17,14,31,13770,15757,29523,644,590,1237,376,392,771,26,35,63,0,0,0,356,309,659,181,192,373,537,504,1039,6790,6236,13028,76,63,140,34,47,82,6898,6350,13244,1742,1714,3458,24561,25962,50525
40105,275,362,630,1384,1703,3086,0,0,0,158,189,350,0,0,0,3904,4580,8482,20,35,55,591,660,1248,40,63,102,34,36,68,270,365,638,15,18,32,45,62,111,113,161,277,138,204,342,26,47,77,3,16,18,640,958,1598,296,386,677,25,27,52,7703,9525,17231,407,411,812,274,259,537,31,28,58,3,0,4,114,104,222,61,74,139,181,181,365,6379,6018,12394,103,62,163,38,43,78,6520,6124,12639,1548,1541,3087,16931,18425,35362
40106,281,371,653,1212,1454,2663,0,0,0,117,120,235,3,0,3,3026,3421,6444,21,19,41,854,847,1702,11,11,18,5,13,15,264,324,588,0,0,0,48,42,90,58,67,123,63,90,152,9,13,19,12,15,19,527,734,1259,246,283,526,13,22,40,6478,7470,13950,522,412,933,380,240,622,12,16,22,3,0,3,176,150,325,42,43,78,222,189,408,4809,4199,9012,50,50,101,28,35,59,4886,4286,9174,1195,1124,2320,13969,14103,28079
40107,252,353,604,1763,2427,4194,0,0,0,210,264,472,12,9,22,2918,3588,6501,28,51,78,962,1060,2017,17,33,49,15,8,25,398,523,917,20,26,47,41,75,111,77,110,193,140,160,303,14,32,46,4,3,8,826,1290,2116,327,401,728,27,29,57,7793,10085,17885,309,276,586,246,193,435,31,29,64,0,0,0,68,55,125,76,87,162,148,143,289,7308,7119,14421,92,90,184,22,45,63,7420,7253,14676,1577,1613,3186,17771,19949,37721
40201,123,138,269,2191,2682,4865,0,0,0,224,251,470,0,0,3,2619,2913,5534,61,80,143,161,147,308,92,108,197,19,20,43,662,779,1442,6,4,10,75,84,156,213,244,453,145,159,298,28,52,85,18,21,43,1210,1461,2669,496,556,1052,16,25,41,8238,9581,17818,19,27,49,22,28,49,3,0,3,3,3,11,4,0,3,45,79,127,50,84,137,6917,6162,13075,43,41,85,24,40,64,6985,6242,13226,1561,1525,3090,17011,17627,34632
