SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
10304,0,36,..,0,0,0,0,0,..,6,0,6,0,6,..,13,0,11,0,11,..,21,0,25,0,25,..,40,12,49,0,49,..,6,0,6,0,6,..,12,0,15,0,15,..,37,3,41,0,41,..,13,0,13,0,13,..,45,0,46,0,53,..,14,0,14,0,14,..,117,3,123,0,126,..,36,8,48,0,48,..,20,3,22,0,25,..,22,9,31,0,31,..,12,4,9,0,9,..,19,9,27,0,28,..,298,54,352,13,369,..,1184,209,1398,21,1417,..,69,0,69,1755,1826,26104,1257,209,1466,1780,29346,51185,..,..,..,..,51185,..,85,0,91,0,91,..,86,8,90,0,90,..,14,0,14,0,14,..,63,38,101,0,101,..,104,34,140,0,140,..,3,3,5,0,5,..,173,82,250,0,250,..,40,9,41,4,47,..,28,0,28,0,28,..,42,0,43,0,43,..,112,10,118,0,118
10401,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,3,0,3,..,0,0,0,0,0,..,31,0,31,0,29,..,14,0,13,0,13,..,37,0,44,0,42,..,12,0,12,0,12,..,98,4,97,3,99,..,32,0,33,0,32,..,3,0,8,0,8,..,22,0,23,0,23,..,3,0,3,0,3,..,6,3,16,0,16,..,74,6,83,4,86,..,529,44,582,18,600,..,68,3,69,1700,1765,22988,598,47,645,1718,25357,45386,..,..,..,..,45386,..,23,0,23,0,23,..,3,3,9,0,9,..,61,0,58,5,68,..,43,25,73,0,69,..,42,17,56,0,59,..,4,0,4,0,4,..,92,37,131,3,129,..,3,0,3,0,3,..,53,0,54,4,58,..,48,0,48,0,51,..,85,0,83,5,91
10402,0,22,..,5,0,4,0,4,..,7,0,7,0,7,..,6,14,26,0,26,..,33,0,38,0,38,..,30,0,34,0,34,..,7,0,7,0,7,..,8,0,11,0,11,..,56,0,53,0,53,..,26,0,27,0,27,..,81,4,85,0,85,..,26,0,26,0,26,..,189,3,193,0,197,..,115,12,128,0,129,..,12,0,12,0,12,..,69,9,80,0,80,..,9,0,9,0,9,..,31,12,41,3,46,..,531,271,801,21,824,..,2481,589,3063,58,3124,..,151,10,159,2966,3127,38092,2626,598,3227,3026,44344,74070,..,..,..,..,74070,..,66,0,66,0,66,..,137,17,156,0,159,..,63,0,63,0,63,..,67,35,108,3,107,..,141,97,231,8,240,..,21,8,30,3,32,..,227,138,372,9,379,..,17,0,25,0,20,..,145,4,148,0,145,..,177,13,182,3,187,..,366,10,374,13,385
10501,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,27,0,27,..,6,0,6,0,12,..,0,0,0,0,0,..,16,0,17,3,19,..,3,0,3,0,3,..,32,0,38,4,35,..,7,0,13,0,13,..,0,0,0,0,0,..,12,3,15,0,15,..,0,0,0,0,0,..,9,0,9,0,9,..,71,8,77,0,79,..,364,38,401,10,412,..,36,0,34,1448,1487,9937,399,45,439,1460,11834,20211,..,..,..,..,20211,..,42,0,42,0,42,..,10,0,11,0,11,..,61,10,67,10,76,..,12,6,23,0,23,..,21,11,29,0,33,..,0,0,0,0,0,..,36,18,54,0,57,..,25,3,24,0,24,..,7,0,7,0,7,..,10,0,10,0,10,..,49,0,49,0,50
10502,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,19,0,20,..,0,0,0,0,0,..,17,0,20,0,20,..,5,0,5,0,5,..,41,3,45,0,44,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,43,7,49,0,51,..,217,29,243,11,256,..,35,3,38,947,980,9014,254,28,285,956,10251,17775,..,..,..,..,17775,..,11,0,11,0,8,..,10,0,10,0,11,..,44,0,44,3,49,..,3,0,3,0,3,..,13,0,16,3,13,..,0,0,0,0,0,..,15,4,17,3,23,..,11,3,14,0,14,..,3,0,3,0,3,..,13,0,13,0,13,..,24,0,26,3,27
10503,0,24,..,3,0,3,0,3,..,3,0,3,0,3,..,14,0,14,0,14,..,11,0,11,0,11,..,15,0,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,35,3,32,0,32,..,8,3,12,0,12,..,79,3,87,0,87,..,17,0,17,0,17,..,139,9,146,0,148,..,26,0,28,0,28,..,26,0,26,0,26,..,20,6,25,0,25,..,3,0,3,0,3,..,37,0,41,0,39,..,243,41,277,4,285,..,1234,156,1386,14,1404,..,98,9,110,2771,2878,30937,1334,165,1497,2785,35213,60473,..,..,..,..,60473,..,51,0,51,0,51,..,92,7,99,0,101,..,46,4,52,0,55,..,77,39,113,0,113,..,133,33,170,0,169,..,4,3,8,0,8,..,219,74,289,0,295,..,4,0,4,0,4,..,29,0,29,0,29,..,41,3,42,0,39,..,81,4,88,0,88
10601,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,14,3,20,0,20,..,13,0,13,0,13,..,6,0,6,0,6,..,3,0,3,0,3,..,47,5,53,0,50,..,13,0,13,0,13,..,73,4,78,0,78,..,11,0,11,0,11,..,146,8,153,0,154,..,31,4,32,4,36,..,0,0,0,0,0,..,60,20,73,0,73,..,4,0,5,0,5,..,11,8,26,0,26,..,118,33,155,6,161,..,826,130,961,22,981,..,70,3,67,3001,3072,39707,894,135,1031,3020,43765,78870,..,..,..,..,78870,..,123,0,129,0,129,..,35,8,39,0,39,..,31,0,30,3,37,..,66,21,83,0,83,..,70,28,94,3,94,..,10,0,10,0,10,..,138,49,185,3,187,..,8,0,8,0,8,..,42,0,45,0,45,..,46,0,48,0,48,..,98,4,105,3,107
10602,3,24,..,3,0,3,0,3,..,3,0,5,0,5,..,3,0,3,0,3,..,49,3,54,0,55,..,21,8,32,0,32,..,19,0,19,0,19,..,11,0,11,0,7,..,58,0,58,0,58,..,15,3,18,0,18,..,104,3,103,7,108,..,17,0,14,0,14,..,191,3,198,7,200,..,58,6,61,0,61,..,14,0,14,0,14,..,30,12,41,0,42,..,3,3,3,0,3,..,28,13,37,0,37,..,282,55,338,8,348,..,1344,219,1560,23,1587,..,77,3,77,1745,1826,34534,1422,216,1637,1770,37948,67559,..,..,..,..,67559,..,139,5,144,0,144,..,81,11,94,3,96,..,24,0,24,0,24,..,103,60,156,0,161,..,102,59,163,4,168,..,0,4,3,0,3,..,204,122,326,7,332,..,13,0,17,3,23,..,35,0,35,0,35,..,58,0,59,0,59,..,127,0,123,5,132
10603,0,16,..,10,0,10,0,10,..,16,0,16,0,16,..,0,3,4,0,4,..,32,0,28,0,28,..,11,0,10,0,10,..,11,0,9,0,9,..,8,3,14,0,16,..,39,0,35,0,35,..,10,0,10,0,10,..,67,0,67,0,64,..,9,0,9,0,9,..,120,0,126,0,125,..,64,12,77,0,77,..,3,0,3,0,3,..,51,11,66,0,66,..,3,0,4,0,4,..,14,12,27,0,28,..,183,31,209,0,210,..,1138,136,1267,16,1288,..,88,3,90,2424,2515,32283,1228,139,1362,2444,36092,63841,..,..,..,..,63841,..,83,0,81,4,89,..,42,0,42,8,49,..,31,4,34,0,34,..,50,16,63,0,67,..,95,33,124,3,126,..,11,3,8,0,10,..,154,44,201,5,205,..,87,7,93,0,93,..,84,3,88,0,88,..,117,10,128,0,128,..,171,3,173,3,175
10604,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,28,0,34,..,3,0,3,0,4,..,36,0,36,0,37,..,9,0,9,0,9,..,85,0,85,3,86,..,5,0,6,0,6,..,9,0,13,0,13,..,18,3,22,0,22,..,0,0,0,0,0,..,10,5,20,0,20,..,107,24,129,5,135,..,409,72,480,9,493,..,38,3,38,1111,1147,13344,446,70,519,1122,14984,26623,..,..,..,..,26623,..,25,0,25,0,25,..,28,0,28,0,28,..,5,0,5,0,5,..,43,10,51,0,51,..,48,29,77,0,77,..,0,0,0,0,0,..,91,44,133,0,133,..,6,0,6,0,6,..,19,0,19,0,19,..,19,0,19,0,19,..,33,5,37,0,37
10701,0,38,..,1078,446,1520,22,1544,..,115,4,120,3,124,..,11,3,13,0,13,..,67,8,73,4,77,..,10,0,12,0,12,..,13,0,13,0,13,..,184,42,222,6,230,..,63,5,73,4,70,..,32,0,32,0,32,..,157,7,166,3,166,..,21,0,26,0,26,..,274,11,293,3,295,..,300,66,357,4,364,..,12,3,11,0,11,..,61,13,78,0,78,..,128,28,160,5,161,..,105,59,165,0,166,..,753,272,1024,18,1045,..,5077,1484,6568,146,6711,..,112,21,135,1594,1729,29908,5194,1503,6697,1745,38356,59098,..,..,..,..,59098,..,27,0,27,4,24,..,890,249,1142,13,1152,..,10,0,10,0,10,..,97,35,133,0,133,..,232,70,303,4,306,..,7,0,5,0,5,..,333,108,441,3,443,..,308,63,369,12,384,..,89,0,90,10,95,..,59,3,63,0,59,..,225,7,233,13,246
10702,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
10703,0,31,..,602,143,746,11,757,..,141,7,145,3,152,..,17,0,24,0,24,..,63,11,72,0,72,..,22,0,26,0,26,..,12,0,12,0,12,..,121,33,149,0,149,..,51,0,51,0,47,..,18,0,18,0,18,..,89,4,96,3,100,..,29,0,29,0,32,..,178,4,185,6,194,..,343,101,440,0,439,..,4,0,4,0,4,..,95,16,108,0,108,..,129,31,156,0,153,..,66,21,88,0,88,..,419,89,510,13,524,..,3544,642,4190,58,4249,..,113,10,128,2263,2386,39276,3662,652,4314,2322,45907,77094,..,..,..,..,77094,..,81,0,81,0,82,..,193,25,216,3,222,..,7,0,7,3,12,..,100,37,136,0,137,..,166,51,219,3,217,..,14,5,24,0,24,..,282,97,377,3,375,..,215,22,238,3,237,..,115,3,119,0,119,..,109,7,112,0,112,..,383,21,399,8,406
10704,0,137,..,627,205,836,5,839,..,29,3,28,0,28,..,143,25,173,3,174,..,126,18,148,0,149,..,73,10,86,0,86,..,25,0,25,0,25,..,381,111,494,3,499,..,82,3,87,0,92,..,102,21,120,0,122,..,155,3,160,0,160,..,46,3,54,0,54,..,388,32,419,0,424,..,438,50,481,0,483,..,54,3,53,0,57,..,199,44,238,0,245,..,222,56,278,0,282,..,316,116,435,0,435,..,1105,262,1363,30,1398,..,8823,1972,10799,99,10895,..,135,39,177,3059,3236,50612,8961,2011,10973,3159,64742,100216,..,..,..,..,100216,..,97,0,97,0,94,..,1325,381,1705,12,1719,..,20,0,20,0,19,..,379,134,513,0,515,..,2137,594,2733,10,2744,..,258,115,367,0,367,..,2773,841,3612,15,3630,..,307,50,358,3,361,..,227,3,233,3,235,..,260,12,279,7,282,..,451,16,468,7,473
10801,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,10,0,10,..,4,0,6,0,6,..,0,0,0,0,0,..,3,0,7,0,7,..,17,0,17,0,17,..,3,0,3,0,3,..,23,0,23,0,23,..,3,0,3,0,3,..,50,0,50,0,50,..,19,0,19,0,19,..,0,0,0,0,0,..,15,3,18,0,18,..,0,0,0,0,0,..,3,0,8,0,9,..,55,6,60,3,68,..,382,32,415,8,427,..,40,0,40,1101,1139,14446,424,36,452,1115,16017,28174,..,..,..,..,28174,..,17,0,17,0,17,..,19,0,19,0,22,..,17,0,17,0,17,..,33,13,47,0,52,..,22,7,31,0,31,..,0,0,0,0,0,..,60,19,77,0,77,..,18,0,16,0,17,..,45,0,45,0,45,..,28,3,31,0,31,..,99,3,100,3,109
10802,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,8,0,8,..,4,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,25,0,25,..,9,0,9,0,9,..,46,0,50,0,49,..,7,0,7,0,7,..,85,0,84,0,84,..,35,0,37,0,38,..,0,0,0,0,0,..,24,6,37,4,34,..,0,0,0,0,0,..,5,0,9,0,11,..,90,13,106,3,105,..,552,64,614,13,628,..,85,7,84,1958,2043,21570,631,73,700,1970,24242,42564,..,..,..,..,42564,..,10,0,10,0,10,..,27,0,27,0,27,..,68,11,81,4,88,..,18,11,25,0,32,..,47,33,79,0,79,..,7,7,10,0,10,..,70,46,117,0,118,..,11,0,8,0,8,..,30,0,30,0,30,..,54,3,55,0,55,..,97,0,95,0,95
10803,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,20,20,161,6,0,6,20,191,321,..,..,..,..,321,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
10804,0,24,..,3,0,3,0,3,..,7,0,13,0,13,..,0,0,3,0,3,..,21,0,21,0,23,..,17,0,17,0,17,..,3,0,3,0,3,..,8,0,7,0,7,..,45,0,46,0,48,..,19,0,19,0,19,..,52,0,55,0,56,..,4,0,4,0,4,..,128,3,127,0,128,..,75,3,73,0,73,..,7,0,4,0,4,..,49,4,51,0,51,..,8,0,8,0,8,..,30,12,40,0,40,..,192,30,225,10,231,..,1153,126,1278,25,1305,..,113,0,111,2346,2462,37090,1261,129,1392,2373,40861,71283,..,..,..,..,71283,..,64,0,64,0,67,..,57,4,62,0,60,..,21,0,27,0,26,..,57,30,91,3,101,..,92,37,131,0,132,..,16,0,16,0,16,..,170,66,238,11,241,..,23,3,27,0,27,..,115,0,120,0,119,..,134,0,133,3,141,..,175,3,175,5,179
10805,0,16,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,25,0,25,0,25,..,12,0,13,0,13,..,39,0,39,0,39,..,6,0,6,0,6,..,82,0,84,0,84,..,30,3,34,0,34,..,3,0,3,0,3,..,26,8,36,0,37,..,0,0,0,0,0,..,8,3,13,0,16,..,122,26,151,6,151,..,648,81,722,19,744,..,65,0,72,1838,1907,24947,717,77,792,1858,27598,48799,..,..,..,..,48799,..,33,0,33,0,33,..,39,0,34,3,41,..,36,0,36,4,41,..,35,12,48,0,48,..,46,15,65,0,68,..,0,0,3,0,0,..,82,31,110,0,113,..,14,0,13,0,15,..,62,0,62,0,62,..,29,0,36,0,34,..,112,4,113,3,119
10901,0,18,..,7,0,7,0,7,..,3,0,3,0,3,..,5,3,9,0,9,..,12,3,10,0,10,..,18,0,21,0,21,..,0,0,0,0,0,..,22,4,24,0,24,..,67,0,67,0,67,..,5,0,5,0,5,..,73,0,73,0,76,..,12,0,9,0,9,..,161,0,163,0,160,..,38,7,41,0,41,..,20,0,22,0,22,..,46,3,55,0,53,..,0,0,0,0,0,..,12,3,20,3,24,..,271,63,343,6,343,..,1535,360,1891,24,1917,..,71,4,80,2010,2090,27502,1608,364,1975,2039,31508,53468,..,..,..,..,53468,..,51,0,48,0,51,..,69,16,88,0,86,..,40,3,42,0,42,..,49,14,66,3,64,..,107,53,167,0,167,..,3,0,5,0,5,..,166,68,234,3,236,..,45,7,46,0,46,..,86,0,88,3,88,..,60,4,67,0,66,..,154,12,167,7,172
10902,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,39,3,37,..,226,26,252,7,259,..,30,0,30,642,668,5180,256,26,279,651,6110,10640,..,..,..,..,10640,..,4,0,4,0,4,..,5,0,10,0,10,..,41,0,44,3,48,..,3,4,12,0,12,..,11,4,23,0,23,..,0,0,0,0,0,..,18,12,29,0,29,..,5,0,5,0,5,..,9,0,9,0,9,..,3,0,3,0,3,..,5,0,5,0,5
10903,0,13,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,24,3,23,0,28,..,7,0,7,0,7,..,32,3,34,0,34,..,8,0,11,0,11,..,71,5,81,0,78,..,16,0,15,0,15,..,10,0,10,0,10,..,18,4,24,0,24,..,0,0,0,0,0,..,3,0,8,0,9,..,85,13,100,3,99,..,469,66,535,7,545,..,53,3,52,1793,1844,18727,518,70,587,1800,21120,37224,..,..,..,..,37224,..,37,0,37,0,37,..,17,0,17,0,22,..,8,0,8,0,8,..,44,12,52,0,52,..,50,52,104,0,106,..,3,0,4,0,4,..,92,68,156,0,159,..,7,0,7,0,7,..,31,0,31,3,34,..,16,0,16,0,16,..,34,0,34,0,36
11001,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,16,5,18,0,18,..,9,0,4,0,4,..,11,0,15,0,15,..,0,0,0,0,0,..,7,0,5,0,5,..,26,0,26,0,29,..,13,0,19,0,19,..,45,3,42,0,47,..,13,0,13,0,13,..,90,4,97,3,103,..,36,3,37,0,37,..,8,0,8,0,8,..,27,3,30,0,30,..,0,0,0,0,0,..,26,10,38,0,38,..,182,24,202,11,210,..,1084,169,1248,13,1268,..,40,0,43,1378,1425,16443,1125,169,1290,1398,19135,31854,..,..,..,..,31854,..,30,0,30,0,30,..,232,71,306,4,306,..,19,0,15,0,20,..,60,12,67,0,72,..,222,101,318,3,319,..,23,10,37,0,37,..,303,125,426,3,428,..,3,0,3,0,3,..,25,0,25,0,25,..,70,4,73,3,75,..,124,3,124,0,124
11002,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,36,0,36,0,36,..,6,0,6,0,6,..,53,3,55,3,61,..,4,3,6,0,6,..,99,4,101,3,103,..,6,0,9,0,9,..,0,0,0,0,0,..,12,3,15,0,15,..,0,0,0,0,0,..,17,6,23,0,23,..,91,15,109,0,109,..,422,61,486,9,492,..,60,6,66,1702,1769,17175,480,71,545,1713,19439,33739,..,..,..,..,33739,..,36,0,36,0,37,..,17,0,17,0,17,..,19,3,21,0,21,..,9,5,13,0,13,..,20,22,44,0,44,..,3,0,3,0,3,..,33,27,61,0,61,..,0,0,0,0,0,..,33,0,33,3,35,..,20,0,20,0,15,..,59,3,62,0,62
11003,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,9,6,18,0,18,..,12,0,12,0,12,..,0,0,0,0,0,..,31,0,31,0,31,..,4,0,4,0,4,..,56,0,56,0,54,..,3,0,3,0,3,..,5,3,12,0,12,..,3,4,8,0,13,..,3,0,3,0,3,..,7,0,7,0,7,..,55,3,63,0,63,..,300,31,331,3,333,..,41,7,40,1455,1493,10929,337,36,379,1457,12756,21959,..,..,..,..,21959,..,37,3,43,0,43,..,3,0,3,0,5,..,33,0,32,0,32,..,29,11,33,0,39,..,20,12,27,0,30,..,0,0,0,0,0,..,45,24,67,3,73,..,5,0,5,0,5,..,11,0,11,0,11,..,18,0,18,0,18,..,29,3,31,0,31
