SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
10703,0,3,0,21,15,11,10,0,0,62,0,0,3,11,37,20,20,17,8,119,0,0,0,6,4,4,0,0,0,24,3,14,16,137,157,218,160,142,59,913,102,232,258,597,404,413,413,266,151,2846,2605,5745,5495,10754,6265,6208,4794,2747,1294,45907,0,0,0,0,0,0,0,0,0,4,5165,10938,10337,17354,8655,8035,5530,2754,1159,69936,0,0,0,0,5,0,0,0,0,7,0,0,5,12,19,12,18,8,3,77,0,3,0,14,9,0,5,0,0,25,3,6,17,45,17,16,12,3,0,118,0,0,4,29,57,22,64,22,3,207,0,5,14,79,29,22,18,3,0,169,0,0,0,14,34,43,42,62,8,206,0,9,0,28,6,18,20,9,0,96,11,76,82,395,918,930,1003,650,210,4279,0,0,0,31,5,13,8,4,0,64,0,0,3,8,15,10,10,3,0,55,0,0,0,29,47,150,213,135,68,654
10704,0,15,95,117,53,50,26,14,3,382,0,3,4,13,30,24,26,12,7,121,0,4,10,19,7,4,6,0,0,47,48,146,186,576,265,216,187,131,72,1829,146,248,457,859,461,497,461,352,193,3664,3531,7286,9205,16723,8315,7761,5917,3909,2092,64742,0,4,9,6,9,0,6,0,0,34,6649,13129,14966,24026,11490,10073,6657,3813,1909,92707,3,4,27,51,0,3,0,0,0,92,0,3,13,56,23,41,22,20,9,181,0,0,3,3,0,3,0,0,0,15,3,27,30,128,60,32,16,3,5,309,0,0,3,57,75,40,83,26,4,288,18,60,1037,1314,152,130,58,36,13,2815,0,0,15,80,95,82,103,86,22,484,7,13,5,34,16,16,20,14,3,115,31,208,190,752,983,910,917,548,251,4795,0,0,15,49,29,21,26,4,0,146,4,0,20,46,29,16,22,8,0,144,7,0,19,85,53,92,225,100,74,657
10801,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,21,19,30,36,26,12,140,22,90,88,216,158,220,248,201,109,1356,641,1547,1263,2601,1955,2594,2823,1738,870,16017,0,0,0,0,0,0,0,0,0,0,1240,2883,2330,4160,3114,4036,4158,2419,1078,25416,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,3,3,9,5,5,3,0,0,36,0,0,0,0,5,3,7,3,0,15,0,0,0,16,9,11,3,3,3,53,0,0,0,0,3,6,9,9,0,29,0,0,0,5,0,0,7,4,0,19,0,7,11,67,150,200,422,234,87,1176,0,0,0,4,0,3,5,4,0,12,0,0,3,3,3,4,0,3,0,19,0,0,3,9,14,15,69,26,9,150
10802,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,4,4,4,3,18,0,0,0,3,0,0,0,0,0,3,4,3,0,34,24,33,28,17,3,162,82,211,178,439,354,403,374,228,146,2405,1217,2806,2265,4462,3166,4089,3456,1816,967,24242,0,0,0,0,0,0,0,0,0,0,2268,5209,4305,7360,4928,6389,5339,2653,1162,39613,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,3,0,9,4,11,7,16,6,3,0,48,0,0,0,3,3,0,3,0,3,20,0,0,13,24,7,18,0,0,0,69,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,3,6,0,0,10,6,9,12,65,176,285,424,246,87,1304,0,0,7,16,8,11,7,3,3,56,0,0,0,6,4,3,3,4,0,24,0,3,0,19,15,35,77,32,8,186
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,3,0,9,0,9,0,0,0,23,10,14,15,58,25,27,19,12,7,191,0,0,0,0,0,0,0,0,0,0,20,29,24,77,41,47,25,19,5,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,3,17,0,7,3,0,0,35,0,0,0,4,3,9,4,9,3,37,0,0,3,6,3,3,8,0,0,26,6,7,21,74,69,58,63,54,23,373,80,174,208,481,372,414,576,393,198,2904,1880,4521,3721,7723,5370,5964,6099,3751,1830,40861,0,0,0,0,0,0,0,0,0,0,3582,8596,6803,12202,8101,8980,8580,4888,2147,63879,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,4,3,4,3,49,22,26,15,12,3,134,0,0,0,7,5,5,8,0,0,28,0,11,15,52,27,23,17,10,3,154,0,0,0,0,3,7,4,12,3,36,0,4,3,7,10,9,18,4,3,60,11,69,61,283,474,540,904,659,252,3257,0,0,0,16,9,10,8,4,0,53,0,4,0,17,8,12,15,3,0,68,0,5,5,23,26,49,114,84,25,338
10805,0,0,0,9,4,0,0,0,0,9,0,0,0,0,3,3,8,3,0,22,0,0,5,3,3,4,3,0,0,17,0,11,9,25,31,27,51,19,7,188,69,155,173,347,324,400,422,249,190,2324,1248,3091,2637,4962,3672,4489,4215,2238,1045,27598,0,0,0,0,0,0,0,0,0,0,2490,5909,4848,8061,5720,6959,6320,3271,1228,44808,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,3,8,12,14,9,4,0,53,0,0,0,5,3,3,3,3,0,16,0,3,0,19,9,18,8,3,0,57,0,0,0,0,0,5,8,3,0,25,0,0,0,9,4,7,11,10,0,44,4,14,25,100,213,340,579,281,92,1656,0,0,0,3,4,4,0,0,0,17,0,0,0,3,3,10,6,3,3,28,0,4,4,14,24,31,70,39,9,194
10901,0,0,0,13,0,0,3,0,0,22,0,0,0,0,4,5,3,0,0,24,0,3,3,5,0,3,0,0,0,17,0,26,34,167,70,47,60,50,18,476,122,190,257,568,282,357,277,262,137,2448,1900,3894,3933,7557,4063,4091,3151,1929,997,31508,0,0,6,4,0,0,0,0,0,9,3611,7134,6880,11711,6423,6358,4637,2483,1143,50374,3,10,3,66,4,0,0,0,0,81,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,6,0,5,0,20,18,6,4,0,0,57,0,0,0,0,6,0,4,0,0,15,3,8,10,64,21,15,4,4,0,120,0,0,0,0,4,10,15,17,3,58,0,3,0,8,0,3,3,0,0,18,6,34,39,148,230,257,280,145,69,1206,0,3,4,21,8,11,3,0,0,56,0,0,0,6,6,0,3,0,3,23,0,3,3,14,24,61,116,54,24,297
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,9,0,0,0,29,33,76,66,144,94,111,105,60,27,722,338,790,645,1322,859,917,696,392,153,6110,0,0,0,0,0,0,0,0,0,0,673,1446,1179,2122,1449,1520,1113,594,187,10276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23,17,42,37,24,5,144,0,0,0,10,9,11,0,0,0,35,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,7,12,0,0,20
10903,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,3,0,0,0,8,3,0,0,19,19,12,19,6,6,88,70,181,160,386,281,398,348,260,126,2216,1082,2514,1938,4116,2661,3224,2965,1821,799,21120,0,0,0,0,0,0,0,0,0,0,2079,4524,3570,6558,4254,5267,4713,2653,1039,34660,0,3,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,18,13,3,4,0,0,44,0,0,0,0,0,0,4,3,3,9,0,0,0,4,0,0,7,0,0,7,0,10,7,45,103,155,255,191,48,819,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,23,63,25,8,134
11001,0,4,3,18,3,0,0,0,0,34,0,5,0,4,3,0,3,0,4,13,0,0,3,5,3,3,0,0,0,13,14,42,40,120,44,32,21,11,3,325,69,140,258,325,235,217,192,141,68,1641,1020,2356,3092,4170,2471,2441,1906,1144,538,19135,0,0,0,0,0,0,0,0,0,0,1874,4133,5023,6018,3746,3826,2945,1595,639,29801,0,6,3,34,5,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,12,10,8,3,0,62,0,0,0,3,5,0,0,0,0,9,3,8,145,96,28,4,4,0,0,290,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,4,28,42,80,117,145,190,93,27,718,0,0,4,11,13,8,0,3,0,36,0,3,0,12,3,4,3,3,0,32,0,3,13,17,23,24,26,13,10,126
11002,0,0,7,11,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,4,0,0,0,8,0,13,4,28,18,14,19,10,3,111,94,186,161,415,254,347,332,220,141,2152,1111,2404,1902,3814,2472,2890,2628,1511,699,19439,0,0,0,0,0,0,0,0,0,0,1999,4361,3488,6139,3994,4646,4097,2274,783,31786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,11,5,8,4,0,0,34,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,3,12,10,45,85,154,217,109,32,656,0,3,3,7,6,3,0,0,0,25,0,0,0,3,3,9,9,0,0,20,0,0,0,5,7,15,43,22,3,96
11003,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,3,0,0,0,12,0,3,3,24,9,13,11,3,0,62,115,167,171,418,241,212,174,118,72,1695,997,1774,1376,3208,1702,1589,1166,687,268,12756,0,0,0,0,0,0,0,0,0,0,1729,3182,2464,4989,2825,2676,1896,1001,279,21028,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,8,3,4,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,5,0,8,4,3,0,0,0,27,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,27,34,37,50,22,0,176,0,6,3,15,12,9,3,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,12,9,5,10,5,0,40
11004,0,3,8,27,5,3,0,0,0,40,0,0,0,0,3,3,0,0,0,18,0,0,3,6,5,3,0,0,0,17,0,12,9,53,29,26,14,12,7,159,168,326,351,794,487,558,421,382,189,3671,2548,5320,4500,9630,5314,5370,4300,2712,1274,40969,0,0,0,3,0,0,0,0,0,6,4930,10003,8104,15567,8539,8736,6880,3966,1565,68292,0,0,0,36,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,17,12,9,9,3,0,55,0,0,0,0,5,0,0,0,0,7,0,6,20,73,38,27,7,3,0,174,0,0,0,0,9,3,4,3,0,18,0,0,0,3,0,3,5,3,0,15,3,20,25,121,176,224,260,151,46,1027,4,6,0,26,12,3,3,0,0,55,0,4,3,4,3,3,0,0,0,20,0,0,3,19,10,20,39,34,10,137
11101,0,0,7,31,9,5,0,0,0,54,0,0,5,8,14,14,19,6,7,76,0,0,3,21,3,8,0,0,0,32,8,42,21,180,98,72,93,50,45,616,111,190,222,595,366,421,435,345,200,2893,3434,7192,6784,14256,8352,8193,6968,4254,2076,61519,0,0,0,0,0,0,0,0,0,0,6814,13916,13017,23806,13557,13159,10248,5877,2462,102871,0,3,0,16,7,0,3,0,0,28,0,0,0,9,3,0,6,9,0,24,0,0,0,14,4,0,0,0,0,21,3,11,15,66,40,25,15,0,0,162,0,0,0,12,13,14,12,3,0,55,5,8,37,130,63,46,34,13,10,346,0,0,0,7,9,13,11,25,3,73,0,0,0,8,8,6,16,10,3,46,12,161,96,437,516,542,605,402,148,2919,0,3,0,19,21,11,4,4,4,67,0,4,0,21,10,8,5,0,0,52,0,12,11,51,43,55,284,68,51,570
11102,3,0,3,19,3,3,0,0,0,30,0,3,0,4,9,6,9,4,3,37,0,3,0,17,3,8,3,0,0,34,0,11,30,87,60,63,74,51,32,400,77,130,162,367,244,285,331,208,175,1966,2228,4471,4281,8800,4886,5191,4559,2604,1455,38477,0,0,0,0,0,0,0,0,0,3,4416,8537,8104,14617,7861,8198,6627,3526,1674,63556,3,4,3,23,4,0,0,0,0,42,0,0,0,3,8,3,3,3,0,21,0,0,3,19,7,8,3,0,0,37,0,4,3,29,27,15,18,11,0,102,0,0,0,11,5,6,7,5,0,39,0,3,21,68,24,38,15,8,0,174,0,4,0,8,5,11,13,11,0,54,0,0,0,3,0,4,5,0,0,22,9,49,49,200,356,418,558,393,162,2183,0,0,4,18,21,15,10,3,0,80,0,3,3,0,4,0,6,4,3,32,0,0,3,19,17,32,156,56,25,305
11103,7,17,30,109,26,22,5,0,0,223,0,0,7,12,20,19,12,6,6,77,0,5,31,36,4,6,0,0,0,82,40,105,167,543,153,110,129,79,62,1394,138,251,458,977,466,521,452,387,252,3892,4587,8772,11580,22897,10498,9840,7377,4663,2874,83082,33,42,55,108,12,5,0,0,0,256,9067,16357,19709,36138,16670,15440,10817,6044,3217,133460,4,7,16,107,18,10,0,0,0,163,0,0,3,31,22,35,33,16,0,145,4,7,9,23,14,3,4,0,3,57,7,25,36,151,60,35,19,3,0,329,0,0,8,38,11,6,6,0,0,73,18,31,628,745,145,76,48,17,20,1723,0,0,6,14,47,36,40,36,9,188,0,10,5,26,7,9,22,6,4,88,28,188,203,766,617,627,582,310,155,3479,0,4,7,55,37,25,5,8,0,143,0,7,10,64,18,7,4,5,4,122,0,14,24,93,59,63,291,56,31,639
11201,0,0,0,17,5,0,0,0,0,28,0,3,0,7,7,8,7,12,0,46,0,0,0,4,10,9,3,0,0,28,11,26,37,242,111,93,62,33,23,632,154,377,316,947,638,693,486,300,227,4145,1909,4438,3532,8953,5969,6587,4740,2706,1624,40460,0,0,0,0,0,0,0,0,0,3,3479,7971,6109,12344,8107,9383,6845,3590,1856,59678,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,5,8,15,106,49,33,29,7,4,256,0,0,0,23,12,15,4,3,0,64,0,6,6,22,24,10,10,6,0,87,0,0,0,0,3,9,3,8,0,25,0,0,0,0,3,3,5,3,3,23,19,119,99,518,629,600,659,339,151,3136,0,0,0,20,10,16,9,3,3,65,0,3,11,91,29,21,18,8,4,181,3,15,17,100,81,106,107,41,17,482
11202,0,0,5,14,4,5,0,0,0,31,0,0,0,0,0,3,4,5,0,17,0,0,4,3,0,6,5,0,0,21,7,15,23,89,45,58,50,14,12,304,129,265,335,673,498,512,352,247,143,3159,1867,4331,4055,7620,5031,5431,3838,2222,1221,35614,0,0,0,0,0,0,0,0,0,0,3504,8202,7223,11998,7788,8560,5890,3172,1443,57784,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,8,31,27,20,18,3,0,118,0,0,0,3,3,3,0,0,0,10,5,4,17,32,13,12,5,4,0,89,0,0,0,3,0,0,5,0,0,11,0,0,0,3,0,7,4,0,0,22,0,18,32,182,294,397,408,173,70,1579,0,0,4,10,8,10,10,4,0,44,0,0,5,19,19,14,17,3,0,71,3,3,8,47,43,93,97,22,6,320
11203,0,4,0,11,3,0,0,0,0,21,0,0,0,8,7,13,14,13,7,63,0,0,0,10,6,4,3,3,0,27,7,26,22,198,84,83,91,62,23,593,124,274,260,706,531,644,589,445,291,3861,2272,5176,4337,9660,6302,7212,6129,4040,2132,47261,0,0,0,0,0,0,0,0,0,0,4425,9453,7836,14309,8903,10129,8259,4837,2337,70497,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,11,0,4,0,6,0,0,0,0,0,5,0,12,9,80,36,40,16,14,5,205,0,0,0,6,7,0,0,5,0,24,3,10,43,88,32,25,15,7,6,228,0,0,0,3,3,5,11,12,0,28,0,0,0,6,0,3,11,6,4,26,15,116,110,410,624,731,1077,941,380,4400,0,3,3,27,21,18,13,11,3,95,3,6,5,34,11,16,18,11,7,113,0,11,10,37,44,58,150,81,31,428
11301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,4,11,6,0,0,0,0,33,3,21,37,103,70,45,16,7,4,309,137,314,230,595,311,374,307,200,126,2599,1591,3319,2852,5778,3142,2924,2176,1472,782,24040,0,10,19,75,26,10,4,0,0,145,2881,5768,4826,8177,4804,4581,2966,1832,726,36556,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,9,3,3,0,0,0,19,0,0,0,6,4,4,0,0,0,12,0,3,12,48,19,12,9,0,0,104,0,0,0,0,0,3,3,3,0,9,0,0,0,7,0,3,3,0,0,17,3,11,30,76,92,76,87,55,14,438,0,18,26,63,41,35,13,11,0,201,0,0,7,14,0,3,0,0,0,32,0,0,4,16,5,8,10,6,5,60
11302,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,14,3,19,9,8,7,65,30,58,58,132,108,134,94,66,64,750,405,885,694,1491,925,1093,871,483,276,7135,0,0,0,0,0,0,0,0,0,0,754,1629,1252,2478,1545,1682,1382,730,284,11736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,6,4,0,0,28,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,17,37,66,63,44,15,240,0,0,4,6,3,0,0,0,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,5,4,10,20,11,8,61
11303,0,3,3,20,6,6,0,0,0,37,0,0,0,5,4,3,0,0,0,11,0,3,10,21,6,9,3,0,0,44,3,31,47,160,33,39,45,21,16,400,132,296,370,770,442,508,429,321,168,3441,2805,6167,6131,11269,5862,5852,4551,2921,1475,47032,0,5,21,49,8,4,0,0,0,89,5550,11383,11081,18250,9616,9659,7256,4256,1857,78907,4,10,3,54,3,3,0,0,0,77,0,0,0,4,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,7,3,3,5,29,19,13,8,0,0,83,0,3,0,5,3,4,11,0,0,26,4,15,43,163,53,31,12,3,6,323,0,0,0,0,3,5,0,10,0,22,0,22,6,40,16,11,4,0,0,103,4,52,46,159,233,265,284,161,75,1280,0,3,13,29,8,6,7,0,0,62,0,0,0,18,8,0,4,3,0,34,0,0,8,21,12,34,59,31,27,194
11401,0,0,3,21,4,3,0,0,0,34,0,3,0,6,14,13,27,13,4,91,0,3,0,10,0,7,5,3,0,25,3,10,18,109,83,108,127,94,30,589,136,295,321,728,559,665,689,442,235,4070,2485,5431,4745,9679,6356,7953,7523,4257,1852,50286,0,0,3,4,0,0,0,0,0,4,4798,10221,8845,16038,9427,11635,10130,5363,2145,78609,0,4,0,19,0,0,0,0,0,27,0,0,0,0,7,7,0,9,0,24,0,0,0,5,0,0,3,0,0,13,0,3,3,35,16,36,28,5,0,122,0,0,3,9,11,15,21,10,5,67,0,17,22,83,50,28,29,9,7,252,0,0,0,3,17,19,67,42,3,154,0,0,0,7,0,14,24,6,5,64,3,85,91,276,684,914,1452,867,285,4656,0,0,3,21,10,14,10,3,4,68,3,0,0,15,9,8,8,8,5,60,0,0,0,25,42,99,209,135,40,557
11402,0,3,7,27,0,0,0,0,0,38,0,3,0,5,7,3,20,9,3,46,0,0,0,8,7,0,0,0,0,19,0,3,16,71,55,81,87,36,23,378,53,170,133,318,253,267,287,174,72,1728,1133,2993,2485,4689,3438,3553,3796,2015,889,24988,0,0,0,0,0,0,0,0,0,0,2208,5453,4265,7178,4848,4784,4625,2555,969,36885,0,0,0,15,3,0,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,10,4,25,21,32,12,12,0,113,0,0,0,10,14,3,3,0,0,28,0,9,101,30,19,14,14,12,4,210,0,0,0,0,6,7,8,4,0,34,0,0,0,4,3,7,10,4,3,31,5,56,66,212,405,537,794,439,150,2674,0,0,0,18,12,13,5,3,0,53,0,3,3,11,9,10,10,6,0,53,0,3,4,18,24,45,105,46,20,273
11501,0,9,15,117,91,74,23,0,0,325,0,8,0,10,10,7,7,9,0,50,0,0,15,35,41,11,3,0,0,94,11,144,173,637,399,318,230,135,60,2116,70,207,175,551,309,250,231,170,135,2100,4051,10019,9248,18354,10842,9239,6567,3202,1893,73420,0,0,15,113,68,67,34,11,5,314,7654,17252,14393,16606,9168,7832,6053,3001,1681,83642,0,5,17,114,69,58,26,5,0,304,0,0,3,26,30,12,6,9,3,81,0,0,4,34,26,13,0,0,0,87,0,10,48,99,41,35,12,4,6,262,0,3,5,49,65,44,47,7,3,228,104,335,444,3949,1612,1254,716,270,126,8812,0,0,3,21,76,68,85,47,16,319,0,26,27,122,107,132,119,49,20,607,38,345,404,809,1048,785,792,440,206,4874,0,0,37,249,190,127,80,20,9,712,0,4,10,43,18,19,7,0,0,104,0,7,41,90,66,66,180,69,22,549
11502,0,0,0,7,7,3,0,0,0,21,0,0,0,0,11,4,0,0,0,18,0,0,0,0,4,3,0,0,0,10,0,8,6,58,58,44,51,34,17,283,16,55,90,134,109,115,87,53,12,674,604,1771,1733,2709,2106,1733,1426,696,374,13164,0,0,0,4,7,4,3,0,0,19,1225,3309,3146,3882,2688,2161,1716,784,378,19281,0,0,0,0,8,0,3,0,0,15,0,0,0,4,3,3,0,0,0,11,0,0,0,6,0,0,0,0,0,3,0,3,3,17,17,12,9,4,0,56,0,0,0,4,8,4,7,0,3,27,3,28,18,100,73,45,44,16,6,332,0,0,0,3,22,15,6,17,5,69,0,0,0,3,12,7,12,3,0,40,4,57,62,144,241,227,251,111,41,1135,0,0,0,10,17,15,3,5,0,50,0,0,5,3,3,6,0,3,0,21,0,0,0,14,14,19,43,24,12,132
