SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10801,0,0,0,0,6,8,0,3,0,18,0,6,11,45,8,14,9,0,0,101,0,0,0,0,3,3,12,13,0,29,0,4,0,5,9,27,53,31,5,143,0,0,0,0,0,0,0,0,0,4,0,6,0,14,11,14,30,6,0,82,0,0,0,0,0,0,3,7,0,14,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,4,0,0,0,23,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5,3,4,0,12,11,9,10,3,0,49,0,0,0,3,0,4,0,0,0,4,0,0,0,3,3,5,5,0,3,20,0,0,0,0,0,0,0,3,0,10,0,10,0,40,28,46,74,50,19,283,60,188,186,415,342,435,495,378,184,2695,1302,3127,2587,4970,3849,5026,5619,3339,1449,31272
10802,0,0,0,13,5,7,3,0,0,29,5,6,5,64,31,31,16,3,0,165,0,0,0,0,0,8,0,0,3,18,0,3,0,9,14,44,47,17,7,147,0,0,0,3,8,3,0,0,0,13,0,3,4,11,11,21,25,3,0,81,0,0,0,0,0,3,3,3,0,6,0,0,3,3,3,0,0,0,0,18,0,0,6,17,0,0,0,0,0,22,5,3,4,23,10,9,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,19,12,15,26,4,0,91,0,0,0,11,4,0,0,0,0,17,0,0,0,4,10,8,9,7,0,46,0,0,0,3,4,0,0,0,0,10,3,4,4,65,48,70,82,41,12,341,152,396,374,809,692,827,744,457,243,4696,2455,5683,4770,8759,6183,8055,7067,3580,1573,48127
10803,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,3,3,16,3,11,0,0,0,35,19,36,25,116,51,58,30,26,10,382
10804,0,0,0,14,16,17,0,0,3,55,3,15,25,83,58,42,22,3,3,251,0,3,0,8,4,4,10,11,7,49,0,14,3,30,46,60,152,81,30,411,0,5,0,3,10,5,8,0,0,27,0,8,16,63,49,46,42,24,3,267,0,0,0,0,4,7,7,5,3,28,0,0,0,10,10,5,14,3,0,37,0,0,0,8,4,0,0,0,0,13,3,7,6,31,17,6,0,0,0,78,0,0,0,0,0,6,3,0,0,11,0,0,0,3,6,0,0,0,0,12,5,43,15,63,27,38,37,12,5,246,0,0,7,31,3,12,3,0,0,56,0,3,4,12,8,13,11,15,6,81,0,0,3,19,9,16,13,4,0,55,10,24,32,140,110,119,135,108,48,729,187,378,440,964,735,833,1110,753,328,5724,3823,9283,7530,14738,10156,11272,11784,7001,2981,78567
10805,0,0,0,14,5,8,0,5,0,25,0,10,7,49,50,42,23,5,0,187,0,0,0,5,0,8,5,3,0,25,0,0,3,10,18,37,59,22,10,157,0,0,0,5,3,3,0,0,0,14,0,10,3,16,21,20,25,3,6,97,0,0,0,0,0,3,7,4,0,15,0,0,0,3,6,3,4,0,0,19,0,0,0,4,0,0,0,0,0,4,0,8,0,23,3,4,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20,21,16,31,3,4,113,0,0,0,9,4,3,0,0,0,16,0,0,0,7,8,5,12,7,0,36,0,0,11,5,3,7,3,0,0,40,3,10,17,56,55,64,97,44,17,369,148,294,340,688,626,815,832,459,298,4501,2656,6326,5309,9393,6992,8706,8435,4309,1734,53856
10901,0,0,0,8,12,3,0,0,0,26,5,34,27,126,54,37,20,3,0,308,0,0,0,7,0,7,7,3,13,35,0,0,0,13,24,43,40,27,8,169,3,0,0,9,11,3,0,0,0,24,0,10,23,42,34,14,11,6,4,142,0,0,0,3,6,3,12,9,6,34,5,7,9,59,11,9,0,0,0,107,0,0,0,3,0,0,0,0,0,4,0,8,11,37,11,7,3,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,15,33,19,23,13,3,0,111,0,5,3,22,3,0,3,0,0,39,0,0,0,10,9,14,16,0,0,52,0,4,8,17,4,3,0,0,0,31,5,42,44,306,145,104,122,86,42,890,216,414,529,1106,578,682,553,446,226,4751,3898,7910,7813,14644,7906,7915,6131,3466,1587,61271
10902,0,0,0,0,3,0,0,0,0,5,0,3,5,10,4,4,3,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,11,8,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,7,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,21,13,14,8,3,0,59,63,153,141,301,229,257,222,125,34,1532,743,1621,1360,2607,1779,1919,1476,796,245,12547
10903,0,4,0,5,3,4,0,0,0,11,7,17,25,61,26,14,9,3,0,155,0,0,0,0,0,3,3,0,0,11,0,0,0,13,18,38,62,32,5,173,0,0,0,3,4,3,3,0,0,8,3,12,8,21,14,7,12,3,0,84,0,0,0,0,0,4,0,4,0,14,0,6,0,28,7,3,3,3,0,46,0,3,4,53,0,0,0,0,0,60,0,7,3,15,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10,3,8,7,0,0,43,0,0,0,4,3,0,0,0,0,15,0,0,0,6,0,0,10,5,0,25,0,0,0,4,3,5,0,0,0,14,4,14,10,47,25,26,37,27,8,192,159,359,345,776,537,767,749,492,222,4403,2266,5004,4041,8004,5157,6487,6122,3525,1373,41980
11001,0,3,3,25,13,11,3,0,0,53,0,11,23,87,18,20,0,0,0,155,0,0,0,3,0,3,0,3,0,10,0,6,6,13,23,19,32,11,4,119,0,9,0,3,0,4,3,3,0,29,0,9,17,33,21,8,4,3,0,102,0,0,0,0,0,0,0,0,0,0,0,9,8,31,5,9,4,4,0,66,0,0,5,38,0,3,0,0,0,39,0,3,3,18,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,18,43,23,26,23,9,0,166,0,8,9,33,5,0,0,0,0,52,0,9,0,7,7,3,6,0,4,33,0,0,7,10,8,3,0,0,0,29,29,77,76,262,74,61,44,28,3,648,128,261,509,645,454,429,383,244,107,3167,2077,4687,6063,8032,4779,4759,3815,2059,825,37090
11002,0,4,3,7,3,5,0,0,0,18,5,36,35,90,43,20,4,0,0,229,0,0,0,0,0,0,3,0,0,7,0,0,0,3,15,14,20,24,3,75,0,0,0,0,0,3,0,0,0,3,0,0,5,20,6,12,8,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,3,13,0,0,0,0,0,12,0,3,3,11,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,14,25,58,17,17,8,3,3,155,0,0,4,22,3,0,0,0,0,29,0,0,0,0,3,4,3,7,0,22,0,0,0,0,0,7,0,0,0,15,0,26,9,50,28,36,37,21,3,215,170,365,348,772,503,712,678,425,211,4175,2184,4848,3958,7432,4834,5792,5299,2941,1050,38345
11003,0,0,0,8,0,3,3,0,0,11,0,6,17,39,18,8,4,0,0,94,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,6,3,3,0,27,0,0,0,0,0,0,0,0,0,6,0,7,3,25,9,9,3,0,0,58,0,0,0,0,0,0,4,0,0,13,0,0,0,7,4,0,0,3,0,17,0,0,3,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,16,12,6,7,55,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,3,3,0,0,12,0,3,0,14,0,3,0,0,0,21,0,4,8,38,18,20,26,11,0,123,223,361,340,791,479,477,367,223,105,3366,1967,3604,2869,6198,3495,3351,2438,1300,406,25622
11004,0,0,6,16,12,4,3,0,0,51,7,61,61,210,63,36,28,0,0,475,0,0,0,5,0,7,3,0,6,25,0,3,4,11,25,27,38,18,14,147,0,6,12,10,14,10,3,0,0,58,6,22,27,68,47,22,7,3,0,200,0,0,0,0,3,4,0,3,0,9,0,9,4,33,8,3,0,0,0,54,6,3,26,93,0,0,0,0,0,129,3,5,4,24,12,6,0,0,0,57,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,5,7,34,32,30,17,10,4,144,0,3,15,40,11,3,0,0,0,80,0,0,5,3,11,3,7,8,0,36,0,0,3,10,17,4,0,0,0,36,3,30,14,98,46,43,29,33,8,305,339,668,706,1614,974,1091,882,650,278,7209,5331,10935,9208,18817,10287,10530,8426,4985,1969,80496
11101,0,0,3,25,17,19,3,0,0,69,3,29,39,157,72,77,24,3,4,402,0,0,0,20,16,25,28,24,34,143,0,14,15,56,84,105,153,96,32,557,0,0,3,7,11,11,9,5,0,51,0,21,52,116,85,63,29,18,3,377,0,0,0,4,14,14,18,10,3,70,0,4,0,32,16,11,13,8,0,87,0,3,3,6,0,5,0,3,0,19,10,12,17,96,21,11,4,0,0,175,0,0,0,15,39,42,63,36,17,205,0,0,0,8,6,6,0,0,0,19,3,48,27,85,55,51,23,10,0,302,0,0,13,36,31,11,4,3,0,88,0,3,10,26,36,30,35,17,6,169,0,0,3,32,8,16,0,0,0,55,7,66,55,303,175,145,195,118,71,1134,209,393,470,1189,791,809,820,584,299,5576,7106,14863,14086,27759,16259,15826,13193,7646,3279,120014
11102,0,0,4,27,18,21,6,3,0,85,3,17,29,105,49,62,19,3,0,286,0,0,0,15,0,7,15,5,11,50,0,16,0,30,38,62,101,47,20,306,0,0,7,4,3,4,3,3,0,29,0,18,44,70,57,47,27,25,0,289,0,0,0,3,0,6,11,4,0,36,0,11,4,23,12,8,3,4,0,64,0,0,0,0,0,0,0,0,0,0,3,7,7,62,15,9,0,0,0,98,0,0,0,7,3,6,3,3,3,30,0,0,0,3,0,0,4,0,0,9,3,27,22,57,32,21,26,4,0,194,3,4,3,29,3,6,0,0,0,46,0,3,0,11,12,12,14,7,3,66,0,5,9,23,6,11,6,0,0,59,8,31,49,168,124,115,136,92,53,771,131,246,327,762,485,564,600,379,260,3766,4596,9085,8831,17078,9546,10044,8862,4831,2330,75205
11103,0,4,12,44,31,20,6,0,0,110,12,64,74,329,152,141,54,17,0,857,0,3,3,55,26,43,47,51,52,275,0,23,8,110,66,117,131,86,39,584,3,12,74,44,21,13,6,4,0,174,4,16,77,173,84,61,15,19,0,456,0,0,0,4,35,41,35,42,16,170,4,18,26,109,39,16,8,7,0,235,3,3,33,129,6,3,0,0,0,176,9,21,53,126,44,18,3,0,0,273,0,0,9,37,111,195,180,141,29,699,0,0,0,14,12,6,3,0,0,37,17,54,92,248,88,59,38,10,3,618,11,37,55,179,51,41,8,3,6,389,0,7,7,30,39,28,24,14,12,167,0,10,56,76,7,16,0,0,0,169,71,235,372,1094,315,254,248,150,90,2824,283,515,914,2159,1079,1081,879,663,378,7952,9665,18099,23405,45846,20756,19270,14221,8303,4317,163884
11201,0,0,5,37,38,27,3,3,0,118,4,13,16,55,27,36,17,8,0,174,0,0,0,21,4,7,7,3,3,51,0,6,12,41,43,60,73,41,15,290,3,0,0,13,7,10,3,0,0,44,0,18,23,96,86,78,73,30,10,411,0,0,0,0,3,5,5,0,0,15,0,0,0,11,4,8,8,3,3,41,0,4,0,8,3,0,0,0,0,17,0,18,22,53,27,15,8,0,0,137,0,0,0,3,0,0,0,0,0,6,0,0,0,7,7,0,0,0,0,17,4,27,41,127,92,90,87,20,4,498,0,5,0,22,9,3,0,0,0,49,0,3,8,14,11,18,19,15,3,87,0,3,0,18,16,12,9,0,0,57,16,58,69,458,195,189,148,63,31,1231,295,740,640,1828,1264,1388,988,543,362,8044,3854,9153,7221,16964,11284,12726,9579,4910,2584,78280
11202,0,3,4,26,18,13,3,0,0,76,3,27,26,94,70,41,20,4,0,292,0,0,0,9,3,6,3,3,4,29,0,4,3,18,27,48,47,19,15,172,0,0,0,9,9,3,4,0,0,26,5,9,14,38,30,26,16,4,6,150,0,0,0,0,3,5,4,0,0,15,0,3,0,9,7,0,0,0,0,19,0,0,3,14,3,0,0,0,0,27,3,6,10,29,12,3,3,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,12,56,27,42,45,8,8,204,0,5,3,28,6,8,0,0,0,53,0,0,0,0,3,7,12,5,0,40,0,0,14,13,3,15,6,0,0,52,7,32,53,151,82,123,98,38,16,606,239,567,700,1283,982,1083,751,461,223,6288,3787,8962,8220,14520,9788,10930,7755,4104,1878,69950
11203,0,0,5,38,38,25,12,6,0,125,8,40,36,174,89,76,31,7,4,467,0,0,0,19,3,9,13,11,6,62,4,7,3,36,56,83,151,123,67,524,0,3,3,9,12,13,10,0,0,54,0,16,23,94,59,50,42,22,3,311,0,0,0,3,5,10,20,13,4,59,0,3,0,8,3,10,6,0,0,29,0,0,0,22,5,0,3,0,0,33,6,10,24,73,25,22,3,0,0,168,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,3,0,0,13,8,31,24,70,61,72,58,10,8,330,0,3,3,14,4,0,0,0,0,35,0,3,3,19,10,35,33,23,10,140,0,0,3,14,10,16,12,3,0,64,13,44,42,343,155,131,170,118,51,1072,267,585,542,1422,1018,1274,1148,802,475,7526,4779,10546,8921,18485,11917,13583,12026,7535,3581,91371
11301,0,3,4,11,3,0,0,0,0,18,10,36,32,153,52,51,14,3,5,355,0,0,0,0,0,0,0,0,0,8,0,0,9,15,8,10,20,17,3,79,0,0,0,3,0,3,0,0,0,5,3,15,30,51,35,17,10,0,0,158,0,0,0,0,0,0,0,0,0,3,0,6,4,21,11,0,0,0,0,48,0,0,37,134,0,0,0,0,0,175,0,3,10,24,13,3,0,0,0,63,0,0,0,3,0,0,3,0,0,7,3,5,7,39,20,11,10,0,0,93,3,4,8,14,8,5,3,4,0,51,0,0,0,3,0,3,0,0,0,11,0,0,0,0,3,0,7,3,0,13,0,7,12,21,17,3,0,0,0,64,4,36,77,208,134,100,42,34,7,645,275,596,510,1201,672,752,601,387,191,5183,3220,6718,5948,11562,6342,6041,4295,2805,1216,48144
11302,0,0,0,6,3,0,0,0,0,9,0,7,3,25,5,9,0,0,0,49,0,0,0,0,0,3,0,3,3,11,0,0,0,4,0,10,24,7,0,45,0,0,0,0,0,3,0,0,0,6,0,18,16,37,22,3,0,0,0,98,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,33,0,0,0,15,3,0,3,0,0,27,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,0,0,0,24,0,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,9,5,7,8,30,15,31,24,20,9,145,54,113,122,273,216,267,189,146,106,1491,812,1796,1433,3071,1941,2175,1780,992,430,14437
11303,3,5,3,14,9,10,0,0,0,53,11,85,42,267,60,31,19,3,0,524,0,0,0,10,8,0,5,7,7,31,4,3,18,20,44,37,58,12,8,200,0,3,4,12,10,6,0,0,0,40,0,31,42,78,47,20,22,3,3,250,0,0,0,3,4,8,3,12,4,34,3,16,11,85,17,9,4,3,0,150,0,0,19,86,4,0,0,0,0,116,0,5,9,24,15,3,3,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,11,3,9,15,43,27,24,22,5,0,141,0,3,5,56,10,9,3,0,0,86,0,0,0,9,4,6,13,0,0,29,0,10,15,32,20,13,7,0,0,90,6,70,99,321,82,88,76,42,29,823,288,627,789,1559,928,1025,868,600,249,6929,5931,12605,12529,22531,11608,11615,8970,5269,2309,93357
11401,0,0,0,16,23,12,4,3,0,61,3,27,30,123,68,73,32,4,0,361,0,0,0,19,3,23,20,22,11,99,0,4,4,26,59,123,165,115,39,540,0,0,0,12,16,11,7,4,0,46,0,8,7,48,39,43,66,14,0,228,0,0,0,0,3,20,11,14,3,58,0,5,0,18,5,3,12,0,3,45,0,0,4,6,0,0,0,0,0,8,7,9,11,66,27,10,8,0,0,138,0,0,0,3,4,10,16,4,0,33,0,0,0,5,0,0,8,0,0,10,3,25,22,72,44,55,61,18,6,301,0,0,9,46,17,7,3,0,0,85,0,3,0,11,23,30,52,30,11,161,0,0,3,13,3,9,6,3,0,43,9,24,29,186,156,211,296,206,62,1165,265,616,705,1508,1097,1302,1352,864,416,8119,5122,11173,9912,19376,12278,15320,14951,8202,3158,99490
11402,0,0,0,11,8,12,4,0,0,36,0,8,20,53,22,20,13,0,0,133,0,0,0,8,5,16,25,13,5,73,0,3,5,22,39,70,102,62,19,337,0,14,9,5,10,4,3,7,0,45,0,12,18,61,31,33,52,14,6,229,0,0,0,0,5,0,7,6,3,26,0,3,0,6,0,4,3,4,3,25,0,7,4,21,12,3,3,3,0,42,3,3,3,23,10,3,0,0,0,51,0,0,0,7,3,6,5,0,0,31,0,0,0,3,0,0,0,0,0,7,0,13,24,34,39,30,42,15,3,194,0,4,13,29,9,0,0,0,0,59,0,5,0,3,4,12,29,11,3,70,0,0,0,17,5,6,3,3,0,39,3,17,21,110,100,144,168,83,40,677,114,349,257,654,509,489,548,324,135,3381,2358,6038,4915,9037,6469,6652,7106,3868,1430,47869
11501,0,0,8,42,30,28,10,9,4,117,11,55,106,529,349,445,253,38,28,1812,0,3,9,108,65,125,66,26,15,423,0,23,14,71,86,96,115,45,32,487,20,104,114,152,124,121,83,24,3,742,30,243,413,692,527,324,148,69,23,2469,0,0,0,11,37,26,26,21,3,124,6,118,188,707,688,608,280,109,49,2755,6,13,45,243,79,123,67,9,0,586,4,18,51,161,52,39,6,0,0,337,0,0,0,7,8,6,5,3,0,33,0,5,4,55,98,33,18,11,0,224,25,162,280,206,101,61,36,8,4,879,0,14,25,210,156,135,41,9,0,600,0,13,3,16,16,22,22,13,0,115,0,3,21,56,70,25,7,0,0,190,40,291,378,1136,748,661,456,246,96,4056,164,414,388,1055,629,501,457,318,203,4126,8275,20717,19312,35141,20833,17858,12751,5950,2906,143738
11502,0,0,0,0,9,4,0,0,0,16,0,4,3,31,35,27,8,3,4,117,0,0,0,19,3,12,3,0,3,37,0,0,0,14,25,13,24,17,5,105,0,13,6,10,14,11,3,0,0,61,0,39,50,89,64,48,19,14,0,320,0,0,0,0,0,3,8,0,0,13,0,3,9,20,32,23,15,3,0,100,0,3,3,27,16,19,6,3,0,70,0,0,3,14,4,6,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11,0,13,9,37,27,21,9,0,3,120,0,0,0,10,15,4,0,0,0,35,0,3,0,3,17,3,11,0,0,33,0,0,0,3,4,11,7,0,0,27,3,20,12,101,116,83,103,66,27,531,26,129,173,254,238,207,168,96,33,1319,1270,3692,3649,5210,4125,3437,2856,1380,608,26229
11503,0,0,0,0,3,3,0,0,0,5,0,0,5,12,19,12,8,0,0,53,0,0,0,0,3,0,3,3,0,16,0,0,0,3,15,22,32,8,0,80,0,0,0,4,0,4,3,0,0,11,0,10,12,32,22,11,8,0,0,102,0,0,0,0,3,4,10,3,0,19,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,7,4,11,9,17,12,7,0,63,0,0,3,3,0,0,0,0,0,8,0,0,0,3,4,4,6,3,0,34,0,0,0,3,6,6,0,0,0,14,0,3,5,42,55,42,52,29,12,236,81,171,211,369,344,311,232,81,31,1824,1446,3433,3305,5581,4022,3357,2351,839,259,24588
11504,0,0,0,3,4,0,3,0,0,12,3,23,62,291,207,124,64,17,3,804,0,0,0,12,7,18,7,0,0,46,0,5,10,24,34,28,21,7,3,136,0,14,11,16,21,11,3,0,0,79,4,64,80,201,113,57,13,11,0,538,0,0,0,5,8,3,8,3,0,16,0,4,17,72,75,43,14,12,5,247,0,0,0,19,9,12,8,0,0,48,0,0,3,9,10,0,0,0,0,25,0,0,0,0,0,5,0,0,0,8,0,0,0,14,13,8,0,0,0,44,8,23,15,37,18,19,7,3,0,140,0,3,4,25,13,12,0,0,0,49,0,0,0,10,4,6,5,6,0,28,0,0,4,20,10,6,5,0,0,55,3,37,44,205,171,99,62,27,12,659,68,149,140,366,224,142,138,58,19,1313,2354,5775,4520,9211,4866,3288,2147,796,230,33182
11601,0,0,11,23,13,8,5,0,0,70,68,366,700,2814,1422,1302,676,155,89,7592,0,0,5,81,40,128,76,71,122,531,0,0,4,30,46,63,94,53,20,312,10,31,11,41,21,40,23,11,10,186,0,16,50,148,78,85,54,35,6,469,0,0,4,48,44,68,66,56,20,300,29,131,243,1366,419,321,189,91,26,2808,0,4,8,54,11,20,8,0,0,106,7,19,31,137,45,28,7,3,0,284,0,0,0,13,13,20,23,8,0,79,6,8,42,228,192,114,66,17,0,675,9,48,38,89,48,32,12,6,0,285,0,5,16,144,98,109,33,10,3,420,0,3,0,9,6,8,18,7,3,57,0,0,13,28,12,9,3,0,0,64,54,322,711,1889,1038,856,610,339,146,5960,415,647,823,1985,922,848,675,415,223,6960,10005,17468,17504,41845,16342,14816,9823,4951,1998,134753
11602,0,0,3,17,8,12,0,0,0,45,17,165,383,1697,996,708,296,55,27,4352,0,3,4,77,33,56,36,7,10,226,0,21,11,51,70,39,38,21,9,264,3,43,56,74,48,40,16,4,0,288,11,79,145,386,215,121,49,15,0,1016,0,0,0,19,13,16,14,14,0,87,9,84,123,639,360,266,142,33,8,1662,8,0,16,75,11,22,14,0,5,147,0,10,20,90,26,11,3,0,0,162,0,0,0,4,8,5,5,0,0,28,0,3,13,63,72,37,11,3,0,206,13,78,106,121,42,20,15,0,0,385,3,0,7,105,37,19,7,0,0,179,0,0,0,4,13,15,0,6,0,37,0,9,54,78,38,18,0,0,0,201,42,155,349,1022,488,339,210,100,29,2744,276,481,384,1284,481,401,253,117,40,3713,7885,14935,11873,31182,11998,8099,4683,1686,488,92823
