SA3_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
31903,7,17,111,0,39,96,271,3,37,9,7,15,0,73,41,103,108,5,30,3,295,218,56,218,22,32,11,555,250,30,241,9,26,5,568,880,32,418,18,47,5,1402,1066,7,285,6,23,5,1394,177,3,72,0,8,0,264,13,0,11,0,0,0,30,4,0,9,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,39,21,57,4,30,7,158,2706,313,1542,78,251,139,5031
31904,14,35,55,0,16,52,176,3,50,6,10,0,0,72,13,153,37,25,11,3,252,97,155,96,25,92,7,464,168,53,136,10,49,3,427,749,63,337,13,50,12,1225,1958,33,484,6,47,9,2533,987,6,165,0,7,7,1165,112,0,24,0,0,0,138,21,0,3,0,0,0,25,3,0,3,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,68,31,41,4,22,10,179,4201,590,1396,97,296,104,6676
31905,5,33,89,3,16,87,239,0,29,10,3,4,0,42,25,155,73,28,31,3,320,208,103,216,33,54,9,618,225,24,215,4,34,5,508,854,55,389,5,46,17,1366,701,15,201,3,17,0,935,147,3,37,4,0,4,195,9,0,3,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,44,23,49,5,26,10,161,2224,438,1297,94,229,146,4427
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,18,51,77,13,7,18,182,0,107,3,7,0,0,116,11,146,23,55,3,0,233,66,64,56,85,7,0,277,46,17,48,28,3,0,140,152,38,63,25,0,0,275,555,18,205,23,13,7,823,1126,12,309,8,20,6,1483,677,3,172,7,18,4,876,205,0,61,4,14,3,287,79,0,25,0,3,0,112,37,0,11,0,3,0,55,23,0,11,0,0,0,32,17,0,15,0,0,0,31,37,31,35,11,6,12,130,3047,482,1117,266,98,47,5054
40102,7,20,135,4,25,59,253,4,58,10,7,3,0,75,10,123,58,35,11,6,240,31,65,99,40,14,0,249,22,16,124,20,13,3,192,173,48,185,16,51,8,475,811,35,411,11,27,7,1297,817,3,244,10,14,4,1091,158,0,50,7,3,0,216,52,3,20,0,3,0,75,20,0,4,0,0,0,25,9,0,0,0,0,0,9,3,0,0,0,0,0,6,4,0,6,0,0,0,12,26,13,55,14,15,10,132,2142,392,1390,160,174,98,4356
40103,5,16,81,8,6,57,171,4,30,5,16,0,0,58,9,67,46,13,9,4,151,38,16,83,11,4,0,149,52,3,58,0,0,0,120,277,9,149,4,6,0,447,694,0,285,3,18,3,997,490,0,221,0,14,8,729,326,0,123,0,0,0,446,138,0,51,0,0,0,189,72,0,17,0,0,0,95,36,0,10,0,0,0,50,18,0,0,0,0,0,19,29,0,9,0,0,0,35,31,9,28,11,7,7,97,2213,150,1177,74,74,76,3766
40104,11,37,88,14,3,46,196,0,137,0,21,3,7,165,10,245,72,42,17,5,402,46,100,97,42,9,3,299,68,31,91,19,11,0,227,335,46,227,14,27,3,656,876,26,445,9,40,16,1417,778,18,327,6,19,3,1145,170,0,59,3,0,3,237,41,0,20,0,4,0,59,12,0,7,0,0,0,13,3,0,3,0,0,0,5,3,0,0,0,0,0,4,7,0,0,0,0,0,10,31,39,63,16,7,6,174,2384,690,1502,186,146,90,4996
40105,6,54,77,24,15,41,218,0,148,19,50,5,8,225,31,255,57,44,10,0,397,46,78,120,33,4,0,285,72,35,80,8,13,0,203,465,29,273,0,19,0,783,877,19,386,7,25,4,1322,707,4,342,3,12,0,1061,338,0,107,0,6,0,451,138,3,36,0,4,0,177,66,0,21,0,0,0,85,24,0,9,0,0,0,31,12,0,3,0,0,0,12,11,4,8,0,0,0,33,26,29,46,32,7,3,148,2811,657,1571,204,127,66,5425
40106,3,41,65,4,0,29,145,0,88,0,19,0,0,107,14,140,41,27,3,4,230,27,48,54,38,11,5,186,48,20,57,3,6,0,127,302,19,151,6,23,0,505,528,10,221,3,23,3,792,517,8,199,4,11,0,741,190,3,64,3,3,0,264,58,0,20,0,3,0,79,28,0,3,0,0,0,35,10,0,8,0,0,0,20,9,0,0,0,0,0,11,5,0,4,0,0,0,13,16,20,27,6,3,0,76,1767,394,929,114,83,49,3332
40107,3,36,68,8,5,43,166,0,64,5,24,4,0,96,21,130,55,19,0,4,228,27,48,95,68,6,4,253,62,18,89,15,4,0,192,381,18,190,4,8,0,596,722,6,379,4,15,0,1134,637,3,291,5,7,0,947,329,0,129,4,3,0,471,137,0,33,0,0,0,172,67,0,18,0,0,0,85,40,0,14,0,0,0,49,11,0,8,0,0,0,20,20,0,4,0,3,0,26,18,16,37,17,3,10,102,2482,344,1412,167,56,64,4526
40201,3,19,41,8,7,28,106,0,93,3,10,8,0,115,10,137,38,4,25,0,227,49,65,75,21,14,0,223,68,43,93,7,12,0,224,434,27,176,6,73,4,722,684,6,241,3,36,4,975,209,0,56,10,13,4,296,42,0,11,0,4,0,62,4,0,3,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,27,20,24,8,8,3,91,1535,419,767,86,192,58,3058
40202,21,203,88,12,6,47,386,6,494,8,32,7,10,551,64,865,76,104,38,10,1168,345,579,214,169,41,9,1361,668,287,277,78,41,5,1352,2155,256,648,47,298,13,3413,2302,56,566,20,82,19,3046,331,12,110,6,9,0,474,37,4,17,0,4,0,65,10,0,5,3,0,3,25,3,0,0,0,3,0,7,4,4,0,0,0,0,5,0,0,0,0,0,0,3,7,4,0,0,3,0,17,106,143,68,22,32,20,388,6054,2911,2094,498,558,145,12259
40203,8,123,110,17,6,48,314,0,340,8,20,0,8,379,33,745,79,82,16,8,967,95,406,159,158,23,7,842,124,137,148,64,26,0,500,577,160,379,58,112,7,1291,1389,193,660,35,128,11,2419,1458,64,398,13,59,6,2008,140,3,58,0,4,0,208,22,3,11,0,0,0,39,4,3,9,0,0,0,11,10,0,0,0,3,0,12,0,3,0,0,0,0,3,0,7,3,0,0,3,9,64,116,79,25,24,14,323,3926,2305,2095,472,409,107,9323
40204,24,150,160,22,13,83,453,5,535,10,30,3,6,601,39,806,130,50,20,14,1061,210,523,226,126,28,9,1123,248,233,293,72,53,3,905,1022,385,743,92,156,23,2426,3350,182,1273,39,235,19,5099,1175,28,331,4,37,4,1580,163,5,53,0,7,0,225,33,3,19,0,9,0,58,9,0,5,0,0,0,22,0,6,3,0,0,0,12,0,0,0,0,0,0,3,3,3,3,0,0,0,14,125,164,138,18,33,22,500,6414,3031,3392,461,605,185,14080
40205,5,58,102,9,16,51,239,0,218,8,25,7,0,261,14,358,58,35,3,4,470,35,179,106,36,4,3,371,34,60,134,15,0,0,248,301,78,319,23,36,3,760,1442,107,815,7,76,8,2458,968,17,350,0,17,8,1354,113,4,27,0,0,0,146,14,0,0,0,0,0,15,3,0,3,0,0,0,5,5,0,3,0,0,0,5,0,0,3,0,0,0,4,3,4,0,0,0,0,10,39,59,58,18,10,5,195,2962,1142,1991,175,175,90,6539
40301,3,13,74,12,0,41,143,3,35,7,31,3,4,86,15,93,41,45,4,0,206,39,38,79,45,8,3,220,71,8,96,5,3,4,185,495,11,183,9,10,3,714,822,8,328,3,13,4,1179,615,8,248,0,13,0,877,281,0,80,0,3,0,368,123,0,31,0,0,0,154,49,0,16,0,0,0,69,28,0,4,0,0,0,36,12,0,5,0,0,0,18,15,0,6,0,0,0,25,44,18,50,15,0,7,127,2618,228,1256,169,62,74,4402
40302,12,163,118,19,7,71,390,5,494,7,30,4,8,545,32,854,107,125,7,12,1143,72,502,162,168,16,13,927,97,190,162,48,10,4,504,425,168,355,44,23,7,1021,1521,151,783,35,46,8,2539,1966,57,693,9,52,9,2782,381,9,118,7,9,0,523,57,4,28,0,0,0,94,15,3,9,0,0,0,33,3,3,3,0,3,0,18,4,0,3,0,0,0,11,4,7,3,0,3,0,13,54,159,84,32,16,12,357,4651,2755,2634,518,197,141,10896
40303,5,14,82,15,10,63,189,7,50,12,30,3,0,102,22,57,86,44,13,3,221,30,41,115,58,8,0,255,64,8,102,13,10,3,193,403,9,241,21,19,5,701,624,13,362,4,22,9,1027,620,3,312,3,19,3,958,220,0,86,4,0,0,302,85,0,42,0,3,0,134,36,0,10,3,0,0,53,13,0,6,0,0,0,21,9,0,7,3,0,0,13,13,0,4,0,0,0,19,32,9,41,22,10,11,129,2178,202,1513,211,114,98,4319
40304,14,160,155,16,16,94,446,3,542,11,38,11,4,610,27,780,122,71,27,14,1038,112,488,233,150,54,12,1050,128,161,292,54,30,3,677,1001,293,834,82,52,13,2279,3977,111,1635,48,77,14,5873,1795,20,559,8,26,10,2415,150,0,62,4,0,3,218,46,6,16,0,0,3,68,16,0,6,0,0,3,22,3,3,0,0,0,0,8,0,4,0,0,0,0,6,3,3,8,0,0,0,15,91,158,104,36,22,15,424,7361,2731,4037,520,312,185,15151
40401,14,243,167,21,14,105,556,9,620,19,82,8,12,759,41,1151,130,79,21,10,1424,107,517,237,117,21,6,1015,161,183,239,33,35,9,656,736,245,615,39,79,12,1729,1757,244,1030,54,102,14,3209,2008,60,832,10,63,12,2987,526,4,188,0,4,7,733,167,7,54,0,4,3,229,54,3,20,0,0,0,79,26,6,5,0,0,0,36,15,0,7,0,0,0,25,17,5,9,0,0,0,23,85,164,103,41,28,25,438,5718,3450,3659,485,375,215,13899
40402,6,150,113,7,16,57,348,0,539,9,36,4,11,596,17,765,88,37,15,15,937,81,422,136,104,21,3,776,124,147,189,28,24,3,514,477,193,346,53,70,3,1145,1084,212,549,23,63,8,1934,907,45,287,0,26,0,1264,141,5,39,0,10,0,193,36,0,19,0,5,0,59,10,0,3,0,0,0,16,3,0,4,0,0,0,10,7,0,0,0,0,0,10,6,9,0,0,0,0,9,48,119,57,47,12,10,296,2946,2618,1838,338,259,118,8110
40403,10,98,114,35,13,76,356,3,219,13,23,3,0,265,46,361,133,52,21,3,612,143,186,208,103,27,6,676,235,51,211,32,29,8,565,977,60,502,40,54,6,1630,1211,66,697,39,52,4,2075,1167,26,560,8,28,3,1786,353,0,151,3,12,3,522,79,0,35,0,3,0,115,35,3,6,0,0,0,43,12,4,6,0,3,0,26,10,0,3,0,0,0,10,3,4,3,0,0,0,10,68,57,78,38,11,11,263,4344,1137,2725,369,253,119,8953
40501,0,3,67,3,44,72,201,0,20,3,18,5,0,50,10,53,45,29,28,3,169,59,40,102,34,21,4,255,100,13,143,12,12,0,281,263,14,204,6,18,3,502,426,8,191,0,13,4,635,167,0,38,0,3,0,207,16,0,6,0,0,0,19,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,10,36,20,19,3,97,1054,158,845,125,161,92,2441
40502,0,8,126,3,67,77,287,3,27,23,9,10,4,80,35,51,110,32,33,6,271,97,24,178,35,32,6,367,99,20,146,13,15,3,297,199,7,117,8,17,0,350,105,4,49,7,3,0,171,31,0,20,0,0,0,48,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,11,31,11,14,0,80,587,157,810,113,203,95,1967
40503,5,47,107,12,32,69,275,12,168,20,8,8,3,212,87,252,145,6,31,3,526,429,137,205,22,61,6,857,145,34,109,5,17,3,313,247,9,89,0,8,3,355,107,7,34,0,7,0,151,30,0,10,0,3,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,43,31,8,17,4,113,1073,700,743,61,185,96,2857
40504,4,16,109,3,22,77,233,0,106,12,3,9,3,141,23,97,115,21,27,0,282,122,76,157,17,25,6,403,126,22,138,6,21,4,313,417,14,171,3,12,8,628,218,5,62,0,7,0,291,38,0,15,0,0,0,58,3,0,4,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,7,16,23,23,3,15,8,84,973,366,814,66,134,114,2458
40601,9,226,202,43,103,153,729,7,399,44,34,20,10,524,90,744,220,29,80,14,1182,458,510,372,45,101,17,1502,292,156,268,7,32,3,759,519,104,279,9,41,13,963,587,36,226,10,30,4,891,181,8,61,3,5,4,262,22,0,10,0,4,0,39,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,8,32,134,69,13,39,15,306,2200,2330,1752,200,465,229,7174
40602,10,148,73,40,201,103,568,3,301,9,65,29,3,407,89,236,85,28,179,7,634,294,199,129,16,197,8,836,170,63,86,0,79,0,397,271,56,72,0,26,0,416,214,10,44,3,15,0,290,89,8,13,0,3,0,109,10,0,3,0,0,0,13,3,0,4,0,3,0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,6,24,93,29,19,65,15,246,1170,1116,551,171,804,138,3949
40701,7,10,127,12,42,102,310,3,49,19,19,7,0,86,33,89,114,33,51,3,328,153,74,234,40,42,6,549,164,21,223,17,17,3,449,691,23,334,13,18,10,1084,893,4,297,3,20,8,1226,196,0,54,3,3,3,262,21,3,10,0,0,0,32,9,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,8,34,10,40,15,20,7,135,2207,284,1450,165,230,142,4484
40702,12,63,168,10,181,176,615,26,209,57,15,8,3,323,441,406,270,58,94,21,1294,754,320,359,45,99,15,1590,509,86,272,14,39,10,923,808,30,212,18,35,4,1115,378,7,87,3,10,4,487,97,3,18,0,5,0,127,5,0,4,0,3,0,14,3,3,3,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,14,37,60,65,14,66,14,259,3082,1186,1527,174,548,251,6771
40703,18,70,231,14,191,192,727,15,262,52,49,30,12,409,126,405,381,79,155,15,1159,696,278,600,58,151,14,1805,504,101,346,8,47,9,1009,1080,33,305,7,47,12,1479,372,11,139,0,10,3,529,62,3,26,0,9,3,109,13,4,9,0,0,0,26,7,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,0,0,0,6,0,0,3,4,0,0,10,38,76,105,25,64,20,326,2931,1252,2208,238,715,273,7623
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,5,11,117,3,58,117,309,0,31,11,3,3,0,51,4,253,76,12,23,6,374,25,169,99,30,41,3,368,42,53,95,0,28,3,221,110,40,139,7,33,3,325,455,26,329,5,41,6,864,1177,0,534,0,39,6,1760,363,0,136,0,11,3,509,36,0,20,0,3,0,63,7,0,10,0,0,0,12,4,3,0,0,0,0,8,5,0,4,0,0,0,10,5,0,7,0,3,0,15,23,31,56,5,32,4,156,2252,631,1632,61,310,152,5043
50102,9,74,172,10,45,131,435,0,66,13,11,4,0,91,21,491,107,13,21,3,656,99,301,173,99,37,15,731,147,105,243,22,52,9,567,584,91,445,19,71,12,1216,1618,49,902,19,83,15,2693,1820,13,657,15,59,11,2573,249,4,79,3,6,0,337,37,3,18,0,0,0,59,3,0,4,0,0,0,17,0,0,0,0,3,0,5,0,0,0,0,0,0,4,6,0,12,0,4,0,20,64,67,90,9,26,12,275,4657,1274,2911,214,410,208,9679
50103,5,9,86,8,45,95,247,0,8,6,0,3,0,25,39,101,89,16,25,3,274,113,55,99,14,32,8,318,52,25,83,5,19,0,188,134,14,113,3,12,0,272,183,11,128,0,6,0,331,92,0,27,0,3,0,128,4,0,9,0,0,0,15,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,8,32,4,21,0,78,646,243,682,52,163,108,1896
50201,13,28,155,5,20,97,315,5,42,6,11,4,3,72,17,280,96,24,20,11,440,65,261,168,81,41,3,616,104,90,180,29,25,3,435,509,84,380,25,55,11,1057,1784,43,755,9,67,14,2681,2052,6,729,19,53,11,2872,382,0,134,7,8,3,536,92,0,30,0,6,0,126,30,0,4,0,0,0,41,3,0,4,0,0,0,6,0,0,0,0,0,0,4,16,0,9,0,3,0,26,50,39,79,17,35,12,229,5126,868,2728,225,345,161,9459
50301,15,13,157,3,10,93,286,0,31,3,13,3,0,53,4,180,37,6,13,3,242,29,69,53,14,10,0,169,37,25,57,3,4,0,129,207,24,90,9,42,0,375,403,19,175,10,40,3,661,593,12,260,22,32,3,935,558,5,233,12,12,4,814,473,0,151,7,13,0,648,290,4,110,0,0,0,411,294,0,88,0,3,3,386,199,0,33,0,5,0,235,502,0,154,0,10,0,671,54,16,55,5,22,5,155,3658,390,1657,108,230,121,6168
50302,35,98,224,12,28,125,529,0,132,18,14,4,0,167,27,688,96,44,8,4,869,87,202,149,133,15,8,596,181,57,136,19,6,3,405,776,50,314,30,42,7,1214,1803,49,696,18,69,8,2652,3093,27,978,10,59,8,4177,2714,9,796,0,42,14,3577,1418,0,398,0,19,4,1849,639,0,173,5,12,3,838,343,3,95,0,12,3,453,169,0,36,0,0,0,205,223,3,79,0,5,0,308,131,57,145,27,29,11,408,11642,1387,4341,308,373,201,18246
50401,8,55,178,9,4,81,339,3,89,9,38,3,4,146,17,467,79,20,13,0,592,40,182,147,35,7,3,415,112,97,146,11,13,4,380,328,75,254,4,22,5,697,1099,85,589,17,69,4,1856,1981,33,953,11,88,6,3070,996,6,387,0,26,5,1418,220,0,87,0,8,0,315,45,0,15,0,0,3,58,17,0,7,0,0,0,23,10,0,0,0,0,0,10,7,3,3,0,3,0,21,79,49,107,16,16,12,270,4949,1146,2968,154,273,134,9621
50402,0,18,62,4,3,48,128,0,18,5,0,0,0,26,0,125,27,8,9,5,179,4,67,43,4,8,4,126,6,14,39,6,3,0,61,30,19,74,4,0,0,127,154,7,172,3,12,3,351,370,6,220,19,16,0,637,178,0,83,3,10,0,265,61,0,18,0,0,0,81,24,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4,0,0,0,4,16,25,21,7,8,3,83,847,310,757,63,64,63,2108
50403,18,58,177,11,21,97,375,0,77,7,4,0,0,90,6,433,67,7,12,10,533,22,274,105,31,13,0,452,31,106,118,13,6,5,283,124,101,147,12,54,3,440,967,104,475,25,48,7,1617,2411,35,1106,7,108,21,3687,773,3,298,0,37,3,1110,158,3,48,0,3,0,212,46,0,19,0,4,0,71,17,3,9,0,0,0,26,9,0,9,0,0,0,15,20,0,13,0,0,0,28,81,62,69,8,26,16,267,4678,1266,2658,120,332,161,9210
50501,5,17,152,3,17,84,276,0,30,9,3,0,0,47,12,129,69,5,3,0,223,27,86,132,19,8,5,273,20,39,100,3,4,0,164,40,18,145,3,11,0,218,370,16,366,12,9,3,782,2254,14,1176,0,57,5,3504,1414,0,636,0,41,3,2096,561,0,193,0,7,0,759,286,0,88,0,0,3,379,139,0,38,0,0,0,180,57,0,24,0,0,0,76,55,0,18,0,0,0,76,65,16,95,7,20,3,209,5312,366,3227,56,188,115,9264
50502,30,184,376,27,29,222,864,0,213,19,20,3,3,260,37,1308,159,98,25,9,1631,90,538,257,139,17,3,1048,119,206,214,35,26,8,611,593,154,371,16,63,6,1210,2706,136,1330,18,142,19,4362,4874,54,2388,17,285,46,7661,2047,16,873,0,49,12,2993,857,3,277,0,14,0,1144,450,6,136,0,4,0,600,196,0,60,4,7,0,268,100,0,29,0,0,0,128,118,3,44,0,3,0,166,146,184,222,43,39,39,668,12365,3012,6743,418,709,368,23609
50503,21,56,198,7,28,103,417,0,55,11,7,3,0,75,18,425,62,15,23,3,546,27,281,120,42,30,5,506,29,120,111,13,8,5,294,86,140,202,11,24,0,468,1441,133,681,18,82,8,2370,4044,68,1601,11,156,24,5913,1539,4,589,3,48,15,2194,375,4,130,0,12,0,514,81,0,29,0,5,0,117,27,0,10,0,0,0,43,9,0,14,0,0,0,23,23,0,16,0,0,0,40,94,80,111,13,22,16,336,7814,1373,3889,138,449,192,13848
50601,15,32,82,4,8,47,193,3,33,4,9,3,4,58,11,245,40,23,10,6,329,14,159,63,21,38,3,300,23,57,94,11,22,0,205,261,60,179,3,18,5,528,1217,39,562,4,44,3,1864,1248,9,529,0,48,7,1843,361,0,133,0,9,0,500,73,0,24,0,0,0,98,17,0,8,0,0,0,24,3,0,0,0,0,0,11,4,0,0,0,0,0,7,8,0,8,0,0,0,18,57,37,57,5,15,9,182,3301,673,1790,80,216,90,6157
50602,12,102,154,4,9,75,364,4,136,11,3,0,0,158,32,684,80,52,17,15,876,68,240,110,33,14,4,469,120,108,111,8,9,0,353,440,107,189,4,17,4,751,1219,70,588,9,60,11,1947,2638,37,929,0,87,10,3703,1349,6,438,0,29,6,1834,341,5,110,3,5,0,474,124,0,34,0,3,0,159,37,0,13,0,0,0,56,20,3,7,0,4,0,29,23,3,11,0,0,0,42,89,95,106,5,21,7,321,6530,1579,2892,124,280,133,11544
50603,15,87,179,20,10,85,389,4,75,13,5,3,0,110,45,445,146,65,24,10,732,62,165,170,112,28,4,536,39,75,112,17,9,4,254,120,63,136,22,19,3,363,760,53,478,16,45,9,1355,2368,19,1002,16,108,8,3525,1030,3,397,9,44,7,1483,255,0,116,0,12,0,376,64,0,53,0,3,0,123,27,0,13,0,0,0,41,7,0,8,0,3,0,23,14,0,25,0,3,0,47,62,55,132,23,24,17,299,4863,1036,2981,304,319,142,9648
