SED_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
SED54705,10,15,0,3,0,0,8,208,0,24,37,35,3,5,5,4,5,3,3,3,0,0,8,126,0,0,0,0,0,4,11,10,0,0,5,6,0,0,0,35,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,16,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,4,0,7,15,13,7,13,7,3,10,6,3,3,5,0,98,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,18,0,93,32,14,12,3,13,0,0,3,0,4,0,0,3,186,0,3,15,88,158,254,295,367,106,138,82,64,36,18,50,1686,0,0,0,0,0,3,0,7,0,0,3,3,0,0,0,21,0,0,0,3,17,41,42,92,34,45,36,28,32,18,11,409,0,9,3,0,8,12,0,5,0,0,0,3,0,0,0,43,0,3,0,16,11,5,11,7,0,3,0,3,0,0,3,59
SED54804,122,135,70,29,31,8,19,741,3,96,76,38,16,13,21,29,7,16,30,28,29,5,19,427,0,0,0,0,0,24,52,37,5,7,0,13,6,8,9,162,0,0,0,0,9,9,5,14,5,4,3,10,3,3,4,59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,23,44,53,40,37,19,17,5,4,0,0,5,260,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,41,20,9,12,5,12,9,3,0,3,11,4,4,0,123,6,0,20,77,160,198,207,250,119,147,74,56,57,13,37,1426,0,0,0,0,3,0,0,7,3,0,0,3,0,0,0,22,0,0,0,3,7,25,28,35,0,8,6,8,9,3,3,132,0,3,6,0,38,18,11,4,0,14,5,0,7,3,6,112,0,3,7,9,23,44,60,30,0,10,0,3,6,4,4,193
SED54905,63,53,20,13,13,5,5,376,7,62,56,37,10,6,14,12,0,15,15,4,17,0,11,278,0,0,0,4,5,16,44,22,0,7,14,5,25,13,12,175,0,0,0,0,17,26,31,54,14,23,28,29,25,8,8,259,0,3,3,7,3,6,3,3,0,4,0,0,0,0,0,30,4,3,9,64,165,259,166,136,44,28,36,35,58,46,38,1101,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,13,0,34,21,12,6,5,10,8,4,6,4,0,0,0,6,117,0,0,6,67,162,128,117,95,41,36,28,16,25,9,20,748,0,0,0,0,0,0,5,17,3,14,5,13,9,9,0,82,0,0,0,3,19,42,29,46,7,14,13,22,13,16,4,220,0,4,0,5,36,51,4,6,3,0,0,4,0,0,5,129,0,6,6,29,56,92,155,72,5,21,10,15,23,11,8,511
SED55005,15,10,16,6,7,0,5,209,0,23,63,43,3,3,4,4,0,3,3,8,3,0,13,174,0,0,3,3,4,7,26,10,0,5,0,0,0,0,0,63,0,0,0,0,16,9,44,103,11,17,17,24,24,8,11,285,0,0,0,9,15,23,3,0,6,0,4,3,0,0,4,68,0,0,10,60,213,581,562,602,163,125,98,93,77,44,83,2702,0,0,6,12,4,0,0,0,0,0,0,0,0,0,0,15,0,50,19,18,18,4,10,7,0,0,0,0,0,0,5,126,0,0,11,41,132,256,230,335,107,130,78,75,45,23,82,1538,0,0,0,4,5,15,77,89,22,38,23,20,25,21,3,334,0,0,0,3,20,84,72,245,52,45,28,46,29,17,24,661,0,0,0,3,22,24,4,16,3,6,5,0,0,0,0,85,0,0,7,32,71,188,452,342,48,54,33,47,46,19,21,1355
SED55102,3,13,5,4,0,0,14,205,3,64,68,27,5,3,5,7,0,0,0,0,0,3,10,208,0,0,0,0,0,9,12,12,4,3,0,0,4,0,0,43,0,0,0,0,0,0,4,7,0,0,0,0,3,0,3,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,14,0,0,16,24,16,27,15,27,7,3,7,3,3,0,13,172,0,8,5,3,0,4,0,0,0,0,0,0,0,0,3,23,0,75,26,20,24,17,23,16,3,3,0,3,0,0,8,223,0,0,16,102,259,319,226,293,92,101,62,17,17,24,125,1659,0,0,0,0,0,3,3,0,0,0,0,0,4,0,4,15,0,0,0,3,16,20,24,111,29,9,19,3,8,3,4,256,0,3,8,0,23,15,3,3,3,0,0,0,0,0,3,69,4,0,9,23,12,30,23,37,6,5,0,17,6,8,7,180
SED55206,3,10,3,4,12,0,6,149,3,13,19,8,0,0,8,13,0,0,3,3,0,5,8,95,0,0,0,0,0,0,7,9,3,4,3,3,4,0,6,34,0,0,0,0,3,0,0,8,0,0,6,0,0,3,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,7,8,6,3,0,0,0,0,3,0,0,37,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,60,25,12,13,8,10,18,0,0,4,3,3,0,7,164,0,3,16,89,198,197,169,151,31,33,17,34,6,0,36,990,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,16,13,5,61,5,12,13,8,10,12,13,163,0,5,3,0,8,3,4,6,0,0,0,0,0,0,0,29,0,0,3,6,7,8,6,0,0,0,5,0,0,0,0,33
SED55305,90,115,43,31,11,3,22,561,7,117,178,89,21,12,7,18,7,18,37,15,12,9,49,581,0,0,0,0,3,25,50,19,8,3,10,14,9,0,7,161,0,0,0,0,16,18,87,142,43,45,58,48,61,37,42,595,0,0,3,8,6,4,4,0,0,0,0,0,0,0,0,29,0,0,12,48,96,171,214,226,53,87,105,102,143,121,54,1423,0,6,3,3,5,0,0,0,0,0,0,0,0,0,0,19,0,75,16,7,7,3,15,4,3,0,4,0,3,0,10,152,3,0,13,53,155,233,195,184,78,70,57,23,42,10,41,1159,0,0,4,8,0,3,12,66,19,44,45,55,46,26,9,335,0,0,0,4,19,50,51,143,45,60,78,60,62,28,24,621,0,17,5,8,28,29,5,11,3,15,0,3,5,0,8,139,0,0,4,25,46,81,95,59,13,16,18,34,32,37,18,474
SED55401,3,17,0,0,0,0,3,72,0,17,28,5,4,0,0,0,0,0,3,0,0,0,6,71,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,15,7,9,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,20,10,13,3,4,3,0,0,0,0,0,0,0,117,0,3,11,61,137,184,190,130,42,37,20,15,38,5,66,940,0,0,0,0,0,0,3,3,0,3,3,4,0,3,0,28,0,0,0,0,4,13,19,71,13,25,33,28,44,11,18,283,0,10,0,3,3,0,0,3,0,0,0,0,0,0,0,21,3,0,3,5,6,7,3,3,0,0,0,0,0,0,3,28
SED55504,73,50,12,5,8,0,7,546,0,59,59,38,6,3,6,11,5,3,0,0,0,0,12,209,0,0,0,0,3,4,10,5,0,0,0,0,0,0,0,29,0,0,0,0,8,0,17,10,3,0,0,0,0,0,0,41,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,3,3,5,16,24,39,31,40,5,16,6,16,5,9,27,239,0,3,3,7,3,3,0,0,0,0,0,0,0,0,0,20,0,72,18,14,18,4,18,11,0,4,0,4,0,0,3,165,0,0,6,56,222,325,371,299,96,88,76,41,32,33,54,1681,0,0,0,0,0,8,13,10,4,0,0,0,3,0,4,46,0,0,0,0,21,49,53,136,20,24,30,33,16,15,9,412,0,3,3,0,48,35,13,18,0,0,0,0,3,0,5,126,0,0,3,8,14,21,59,36,3,7,11,3,4,3,3,186
SED55605,38,68,8,0,11,0,8,342,0,21,20,21,3,0,0,0,0,10,0,0,0,0,3,88,0,0,0,0,0,3,15,19,3,0,0,0,5,0,0,42,0,0,0,0,0,3,5,13,0,3,4,0,0,0,0,25,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,0,0,0,19,17,20,11,19,0,3,0,7,0,0,3,93,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,62,17,17,22,9,15,29,3,0,3,0,3,0,7,200,0,5,12,86,213,375,542,880,366,338,210,102,79,39,113,3366,0,0,0,7,0,3,3,11,0,4,0,4,0,0,0,26,0,0,0,0,21,45,35,113,38,32,29,9,11,10,3,349,0,0,0,0,15,14,3,8,0,0,0,5,3,0,0,47,0,0,3,10,12,6,26,17,0,4,0,4,0,0,5,108
SED55706,3,14,10,0,0,3,3,123,3,65,72,9,3,4,7,10,3,6,7,4,12,5,14,231,0,0,0,0,0,4,5,4,3,0,4,0,6,0,8,39,0,0,0,0,0,0,3,7,0,8,4,4,15,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,13,13,4,8,6,0,0,0,0,0,3,0,62,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,8,0,67,30,26,22,11,15,13,0,0,7,3,0,0,6,196,0,0,9,120,236,213,174,90,32,18,5,14,8,3,51,972,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,15,17,74,11,3,27,13,10,3,12,189,0,0,4,0,15,8,5,0,0,0,0,0,0,0,0,32,0,0,3,11,10,0,3,0,3,0,0,0,0,0,0,36
SED55802,30,37,7,9,4,0,9,262,0,49,74,50,10,7,13,14,0,0,7,0,3,0,9,236,0,0,0,0,0,7,21,23,3,0,0,3,0,0,0,52,0,0,0,0,3,4,13,15,4,0,3,0,0,0,4,55,0,0,0,0,3,4,14,3,0,0,0,0,0,0,3,37,0,0,8,32,72,167,80,90,7,10,13,20,8,11,19,543,0,3,10,3,0,7,5,0,0,0,0,0,0,0,3,40,0,47,17,17,11,8,12,14,0,0,0,0,0,0,4,130,0,3,5,56,192,322,417,574,186,215,131,88,54,21,100,2367,0,0,0,11,0,18,21,37,3,10,3,7,3,0,10,126,0,0,0,3,53,125,132,519,115,115,52,67,48,38,24,1286,0,11,5,7,48,57,13,11,3,4,3,0,0,3,3,169,0,0,6,30,20,58,79,64,3,4,11,11,6,0,4,310
SED55905,17,19,13,3,6,0,6,222,14,198,276,146,24,21,11,29,8,11,24,4,12,3,38,822,0,0,0,0,6,16,22,21,3,3,0,3,0,0,0,81,0,0,0,0,9,7,22,15,0,4,0,10,3,0,0,75,0,0,0,12,4,0,3,0,0,0,0,0,0,0,0,19,0,3,9,25,26,79,33,41,8,7,23,8,4,0,18,288,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,14,0,62,15,12,12,12,4,11,0,3,4,0,0,0,3,142,3,3,6,66,141,190,148,142,45,42,37,33,30,8,27,928,0,0,0,0,0,0,0,4,3,0,0,3,0,7,0,25,0,0,0,8,19,42,31,150,68,119,87,59,87,29,21,716,0,3,0,0,31,23,3,12,3,0,0,0,0,0,4,81,0,0,3,12,21,30,51,38,8,3,9,13,3,0,6,203
SED59494,3,3,0,0,3,9,0,49,0,0,4,0,0,0,0,0,3,0,0,3,10,4,8,33,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,3,3,4,4,8,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,7,0,3,0,3,0,0,0,0,0,9,4,0,34,0,0,0,22,32,36,33,43,13,17,8,6,3,4,42,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,5,0,0,3,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12
SED59797,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,3,3,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,0,0,0,0,0,0,0,5,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,10,3,11,4,3,0,0,0,0,0,0,0,0,60,0,0,3,16,21,16,23,3,0,6,3,0,4,0,8,109,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,5,3,0,0,0,5,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8
SED60106,0,0,4,12,0,0,0,48,0,21,45,5,0,4,0,0,0,0,0,0,0,0,7,80,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,15,0,0,0,0,0,10,8,3,0,0,0,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,11,12,0,3,8,3,5,3,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,60,49,10,20,3,9,0,0,0,0,0,0,0,0,147,0,4,15,23,35,46,41,29,3,10,5,7,0,0,12,232,0,0,0,0,0,0,3,3,0,3,4,4,7,4,0,32,0,0,3,0,12,28,26,21,7,11,5,3,7,7,3,127,0,5,3,0,12,9,5,3,0,0,0,0,0,0,0,43,0,0,0,3,0,0,3,9,8,4,3,0,0,6,3,42
SED60112,0,0,0,0,0,0,0,39,0,14,27,4,3,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,15,0,0,0,3,0,3,8,3,0,3,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,7,7,7,0,0,3,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,72,61,7,13,4,3,0,0,0,0,0,0,0,4,160,0,3,13,27,50,53,53,27,16,5,0,9,5,3,7,269,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,0,0,0,0,6,17,18,26,0,0,3,0,0,0,3,72,0,5,3,0,10,7,0,0,0,0,0,0,0,0,7,29,0,0,0,4,4,0,8,5,0,0,5,3,0,0,0,25
SED60115,0,0,0,0,0,0,0,42,0,7,22,3,0,0,0,3,0,3,0,0,0,0,0,42,0,0,0,0,0,3,3,7,3,0,0,0,0,0,4,19,0,0,0,0,0,6,12,23,3,0,3,10,7,18,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,14,24,16,31,33,52,84,63,13,327,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,41,48,13,6,6,3,0,0,0,0,0,0,0,6,123,3,3,4,37,60,56,53,17,3,3,3,0,3,3,12,257,0,0,0,0,0,0,0,3,3,0,3,0,8,3,0,24,0,0,0,0,9,21,35,37,5,10,10,11,3,4,0,134,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,5,0,0,4,0,0,3,4,6,25,13,4,72
SED60207,0,0,0,0,0,0,0,17,0,3,11,11,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,13,0,0,0,0,0,0,5,0,0,4,0,9,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,24,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,13,0,45,30,19,14,0,10,0,0,0,0,0,0,0,0,125,0,6,7,44,67,60,42,14,3,5,6,0,3,0,3,263,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,18,31,14,25,16,0,3,3,0,5,5,130,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,11
SED60208,3,0,0,0,0,0,0,30,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,4,7,3,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,87,58,11,21,0,3,3,0,4,0,0,0,0,11,192,0,3,16,37,54,53,50,20,12,3,7,3,0,3,12,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,27,18,15,6,0,0,4,3,7,5,108,0,4,4,0,3,4,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17
SED60209,6,3,0,3,0,0,0,35,0,4,11,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,3,4,5,0,4,0,0,0,0,41,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,0,47,44,10,3,4,17,4,0,0,0,0,0,0,10,144,3,0,9,50,83,101,148,60,13,18,11,4,14,11,12,536,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,12,11,24,32,4,14,8,7,4,3,8,118,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,12,6,6,9,0,0,3,0,0,0,4,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,9,9,18,0,3,0,0,0,0,3,41,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SED60303,6,0,3,0,0,0,3,37,0,26,57,19,0,3,0,0,0,0,0,0,0,0,8,110,0,0,0,0,0,3,9,8,0,3,0,0,0,5,0,33,0,0,0,0,0,0,7,4,0,0,0,5,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,7,3,4,8,11,13,0,0,0,0,3,4,4,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,10,7,0,5,7,0,0,0,0,0,0,0,0,57,0,3,12,33,48,39,37,14,4,4,3,5,0,0,9,208,0,0,0,0,0,0,0,16,7,10,23,17,17,3,0,85,0,0,0,3,28,40,34,58,5,13,9,9,12,3,5,234,0,31,29,13,31,18,13,0,0,0,0,4,0,3,3,142,0,0,3,0,0,4,7,4,0,4,3,0,0,0,0,27
SED60304,3,3,0,3,0,3,7,104,0,36,81,29,3,6,10,4,0,0,4,5,0,4,8,185,0,0,0,0,3,9,19,20,10,4,0,8,0,0,3,75,0,0,0,0,9,20,13,21,3,8,4,0,7,10,13,110,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,15,0,0,9,14,16,23,30,32,4,13,13,14,27,37,3,240,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,32,23,8,17,6,7,6,0,3,0,0,0,0,3,105,3,4,18,47,87,68,67,26,9,7,4,5,7,11,18,386,0,0,0,0,3,3,4,11,3,7,7,7,12,9,5,70,0,0,0,5,7,23,6,12,3,7,4,10,5,8,0,90,0,14,15,3,15,11,4,8,0,0,0,4,3,0,5,85,0,0,3,3,3,0,10,8,0,9,17,7,3,12,3,79
SED60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,3,3,4,3,4,0,0,62,0,13,38,4,4,0,3,3,0,3,0,0,0,0,7,76,0,0,0,0,3,12,8,8,4,3,0,0,9,3,7,67,0,0,0,0,9,21,18,36,4,11,3,10,6,8,5,122,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,12,0,0,8,10,11,10,21,27,13,19,24,27,49,53,13,293,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,34,24,7,16,6,8,0,0,0,0,0,0,0,0,100,0,0,17,36,42,56,48,21,5,4,8,12,3,0,7,252,0,0,0,0,0,0,7,3,0,3,6,18,11,8,5,56,0,0,0,3,8,11,6,10,8,3,6,3,5,0,3,66,0,6,4,3,18,7,0,0,0,0,0,0,0,0,4,43,4,0,3,6,6,3,20,10,6,12,9,13,29,28,5,154
SED60402,0,0,0,0,0,0,0,4,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,15,10,9,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,17,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
