SED_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
SED23901,0,0,3,3,3,0,0,0,0,7,1863,3274,3009,5355,2761,2339,1417,764,373,21155,0,0,7,14,3,0,0,0,0,27,0,0,0,6,3,6,0,4,0,19,0,0,0,0,0,0,0,0,0,4,0,3,9,30,11,10,6,0,0,71,0,0,0,7,0,8,3,0,0,13,8,58,129,327,154,109,54,24,9,867,0,0,0,10,19,30,27,25,0,107,0,0,4,15,4,11,15,3,0,56,3,48,31,217,173,133,149,67,27,851,0,0,3,15,0,9,5,0,0,26,0,0,0,21,10,3,3,3,3,44,3,0,10,16,15,15,40,25,3,123,0,3,3,18,40,83,81,77,26,325,0,6,3,47,15,24,11,8,0,118,7,29,91,488,55,31,27,10,4,747,4,8,7,29,6,7,3,0,0,60,3,6,12,119,16,13,6,0,3,178,0,0,0,14,3,5,0,0,0,27
SED24006,0,0,0,0,0,0,0,0,0,0,1200,3391,3706,3660,2637,2046,1374,713,422,19146,0,3,0,9,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,3,0,0,0,9,3,8,8,23,11,13,4,0,0,63,0,0,0,9,3,0,3,0,0,20,36,254,444,606,436,290,136,63,18,2293,0,0,0,3,3,10,9,12,5,37,0,3,3,7,6,23,18,5,3,73,8,84,42,171,152,147,140,56,29,836,0,0,0,10,13,8,4,3,0,37,0,3,6,22,13,9,5,4,0,53,3,3,0,20,12,13,26,9,7,92,0,0,0,11,32,75,84,121,50,376,6,28,53,109,74,111,42,19,0,446,6,49,69,288,103,59,40,18,9,647,0,3,9,60,15,12,11,8,0,115,3,10,10,75,33,18,16,3,0,169,0,5,0,10,3,0,0,0,0,20
SED24105,0,3,52,83,19,3,3,0,0,167,2061,3513,3049,3161,1259,1144,978,415,149,15727,0,9,6,46,16,13,4,0,0,85,0,0,18,97,43,54,21,5,0,243,9,68,287,913,492,308,161,43,15,2306,3,3,0,4,4,0,3,0,0,23,0,3,7,27,31,15,38,11,0,131,11,51,135,377,151,126,55,41,20,970,0,0,8,21,16,27,38,18,4,128,0,13,0,9,5,14,21,13,3,76,6,23,24,87,91,99,158,92,19,609,0,0,13,34,20,20,4,0,3,95,0,0,0,11,4,0,0,0,0,27,0,3,13,11,11,11,40,27,16,125,0,8,3,21,37,49,104,70,13,301,0,0,15,67,8,16,8,0,0,114,24,96,421,1210,257,190,133,60,18,2414,0,7,12,62,16,10,4,6,0,123,0,5,3,24,9,0,0,0,0,50,0,3,4,29,3,7,4,0,0,52
SED24207,0,3,27,46,17,10,3,0,0,106,3201,5013,3445,5504,1565,955,456,162,55,20358,0,4,3,60,11,3,3,0,0,86,0,0,32,139,74,49,21,9,0,320,0,0,0,13,12,9,7,0,0,38,0,3,9,3,10,3,0,0,0,20,0,4,3,66,52,45,53,8,0,230,8,27,49,216,80,64,30,18,5,505,0,3,0,51,53,61,63,49,0,277,3,33,14,70,42,31,27,17,3,243,4,37,18,76,69,73,76,32,5,396,0,9,21,80,38,29,11,3,0,188,0,0,3,4,3,3,0,0,0,13,0,0,17,9,10,11,62,22,5,140,0,3,0,17,26,43,53,40,0,192,0,3,16,74,9,13,6,0,0,120,26,104,225,1199,187,106,56,19,4,1915,5,3,11,80,18,6,5,0,0,121,0,5,13,62,18,3,0,0,0,100,10,31,36,78,31,10,10,0,0,200
SED24308,3,33,84,93,26,7,3,0,0,254,1865,3466,3647,6547,2958,2350,1476,606,194,23110,0,0,0,0,0,0,0,0,0,4,0,0,18,42,33,39,21,27,0,178,0,0,0,5,3,5,4,0,0,16,0,0,5,9,4,8,0,0,0,24,0,0,0,7,3,5,3,0,0,12,4,31,37,27,14,22,16,7,0,152,0,3,8,56,64,91,123,119,17,484,0,0,0,5,0,0,5,0,0,12,0,26,24,112,165,198,210,103,45,891,0,0,0,13,0,0,0,0,0,14,0,3,0,3,6,0,0,0,0,16,0,3,7,6,15,30,103,35,22,218,0,0,5,3,16,12,23,21,8,78,0,7,13,3,3,3,0,0,0,23,10,14,42,207,8,7,7,0,0,293,0,0,7,3,0,0,5,0,0,23,3,20,26,19,7,0,3,0,0,84,10,12,7,32,9,0,0,0,0,75
SED24408,0,0,0,0,0,0,0,0,0,0,1525,3211,2850,4624,3177,3579,2825,1567,593,23954,0,0,0,3,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,3,6,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,16,19,8,3,0,4,0,42,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,11,9,31,60,104,122,71,23,437,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,10,26,16,4,55,0,0,0,0,3,6,8,0,0,17,0,0,3,0,0,0,0,0,0,7,3,14,6,87,7,7,7,3,0,130,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED24504,0,0,0,0,0,0,0,0,0,0,1593,3656,2790,4698,3264,3046,2257,796,243,22329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,0,3,0,16,8,8,7,0,0,52,0,0,0,0,3,3,0,0,0,8,3,3,8,14,6,4,11,3,0,51,0,0,0,3,12,19,12,6,3,59,0,0,0,0,0,12,7,3,0,23,3,41,32,166,284,262,306,154,26,1268,0,0,0,7,0,0,0,0,0,12,0,0,0,7,7,3,6,0,0,27,0,0,4,10,21,27,73,27,5,165,0,0,0,0,4,9,15,11,0,40,0,0,4,3,3,3,0,0,0,15,0,0,3,35,5,8,13,11,0,74,0,0,3,0,4,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11
SED24606,0,0,0,8,0,0,0,0,0,13,1279,2874,2769,4510,2510,1938,1473,766,336,18444,0,0,6,14,0,0,3,0,0,20,0,0,0,8,3,4,0,3,0,17,0,0,3,7,0,0,0,0,0,15,0,5,4,30,11,14,5,8,0,72,0,0,0,9,3,0,0,0,0,11,11,29,354,398,109,92,43,24,8,1064,0,0,3,5,0,6,3,4,0,26,0,0,5,6,4,11,12,8,3,51,12,58,63,231,167,152,162,63,26,929,0,0,3,10,0,0,0,0,0,12,0,3,7,42,14,5,8,0,3,86,0,0,3,26,16,5,38,24,12,119,0,3,3,17,18,56,80,150,52,380,3,21,27,48,21,20,16,8,0,165,19,38,113,665,36,35,26,16,0,940,0,0,49,52,12,9,0,0,0,124,0,6,7,49,13,4,0,0,3,82,0,0,0,0,5,0,0,0,0,8
SED24703,0,0,16,10,0,0,0,0,0,24,1402,1484,3506,8279,2026,1637,1125,344,132,19930,0,0,29,34,0,0,0,0,0,63,0,0,4,26,8,0,3,3,0,46,0,0,45,20,3,0,0,0,0,67,8,3,32,123,15,3,3,0,0,193,4,0,4,82,8,8,4,7,0,113,22,62,4626,2206,200,134,70,63,20,7395,0,0,0,9,14,9,4,5,0,45,0,9,11,33,8,17,14,8,4,107,6,26,190,624,192,146,130,35,13,1377,0,0,3,26,4,3,3,0,0,40,0,0,62,156,10,0,11,3,0,252,0,0,38,111,31,11,32,17,9,248,0,0,4,21,16,23,16,16,9,101,10,4,335,332,35,26,4,4,3,763,128,81,379,2253,50,27,24,3,0,2957,4,3,831,338,11,10,12,4,3,1216,0,0,16,153,13,12,3,0,0,199,0,0,5,14,8,3,3,0,0,31
SED24808,0,0,0,3,0,0,0,0,0,3,3053,4875,4045,7831,3081,2563,1611,500,157,27711,0,7,4,35,9,3,3,0,0,59,0,0,3,27,12,11,10,0,0,63,0,0,0,0,0,0,0,0,0,3,0,3,0,16,12,4,3,0,0,33,0,0,9,20,15,10,17,3,0,66,0,3,5,33,14,14,3,0,0,70,0,0,3,9,20,25,24,13,0,97,0,16,10,11,8,19,11,4,3,87,0,29,25,135,247,225,261,149,36,1117,0,3,6,41,14,3,3,0,0,73,0,0,0,3,4,3,3,0,0,15,0,0,7,15,16,34,86,18,8,182,0,0,0,5,14,16,19,8,3,76,0,0,0,10,0,3,0,0,0,17,17,48,64,570,55,37,28,9,0,810,0,0,5,8,5,3,0,3,0,25,0,3,4,10,3,4,0,0,0,22,0,0,0,21,3,3,0,0,0,26
SED24904,0,17,34,75,40,20,10,0,0,188,1791,3688,3219,5334,3164,3335,2373,1148,456,24504,0,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,0,9,6,6,0,0,0,39,0,0,3,6,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,17,26,8,9,7,4,0,64,0,0,0,0,3,4,13,15,3,34,0,0,0,6,0,0,4,0,0,11,3,6,26,57,67,82,110,52,16,422,0,0,0,15,3,3,4,3,0,30,0,0,9,6,3,0,0,0,3,24,0,0,0,3,0,7,41,7,0,65,0,0,0,0,11,6,35,26,13,90,0,0,0,22,0,4,0,0,0,33,3,23,11,170,26,7,10,3,0,251,0,0,0,5,0,3,0,0,0,14,0,0,4,11,3,0,0,0,0,23,0,5,3,12,12,0,0,0,0,31
SED25003,0,8,5,17,4,4,0,0,0,34,2311,3976,3737,5587,2544,1576,645,287,129,20796,0,0,7,36,12,0,0,0,0,59,0,0,0,23,9,13,4,5,0,58,0,0,3,10,7,10,3,0,0,34,0,6,3,10,6,0,0,0,0,24,0,0,0,9,10,9,9,0,0,27,7,9,39,269,48,45,33,11,0,471,0,0,3,13,23,28,16,11,0,92,0,17,14,61,25,35,46,10,3,215,0,27,14,81,83,85,67,47,8,411,0,0,9,46,18,21,15,8,4,127,0,0,0,3,3,4,0,0,0,18,0,0,10,18,16,0,19,3,0,65,0,10,7,27,78,118,125,90,7,463,0,0,5,18,12,13,3,0,0,48,31,121,219,1238,179,99,56,9,5,1963,0,9,5,31,4,8,0,3,0,59,4,47,50,156,47,14,9,3,0,329,3,21,40,139,88,42,18,8,3,353
SED25102,0,0,0,0,0,0,0,0,0,0,1676,3622,3315,5650,3076,2763,1541,456,148,22233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,4,3,3,0,22,15,8,9,0,0,59,0,0,0,5,5,3,0,0,0,20,0,7,20,24,14,10,6,0,0,83,0,0,0,3,5,7,3,0,0,16,0,0,0,0,0,3,4,4,0,15,5,50,64,253,362,428,383,157,44,1745,0,0,0,0,3,3,0,0,0,8,0,0,0,14,7,10,4,0,0,36,0,0,8,20,29,45,89,44,13,248,0,0,0,3,11,6,10,3,3,30,0,5,3,6,10,0,0,0,0,25,0,0,12,44,20,17,9,0,5,106,0,0,3,0,0,0,4,0,3,18,0,0,0,13,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
SED25205,0,0,4,3,4,0,0,0,0,10,1869,3647,2894,5557,3061,2205,1248,707,332,21525,0,0,0,4,0,0,0,0,0,3,0,0,4,12,8,7,4,3,0,38,0,0,0,19,12,4,4,0,0,51,0,4,5,19,14,3,0,0,0,51,0,0,0,19,5,7,3,0,0,36,7,23,138,151,62,43,24,17,3,468,0,0,0,11,7,15,13,10,3,50,0,0,0,4,6,24,9,15,6,60,23,113,96,386,326,222,198,139,51,1552,0,0,4,15,12,18,0,0,0,47,0,0,7,23,14,4,3,0,0,51,0,6,10,41,32,15,45,24,9,178,0,4,3,16,42,68,73,72,21,295,0,7,6,18,3,11,0,0,0,43,6,21,30,235,74,71,31,23,7,498,0,0,0,4,0,3,6,0,0,17,0,5,3,22,4,3,0,0,0,38,0,0,0,4,0,0,0,0,0,6
SED25302,0,0,0,4,0,3,0,0,0,10,1586,3802,2757,4299,2877,2416,2105,1190,451,21479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,3,0,0,0,0,0,7,0,8,4,26,13,8,6,4,0,69,0,0,0,4,7,3,5,4,0,26,3,9,55,21,16,4,6,4,0,114,0,0,0,3,9,14,3,8,5,40,0,0,0,3,0,9,13,3,0,27,23,230,209,410,610,397,547,384,125,2938,0,0,0,3,3,0,0,0,0,15,0,3,0,5,4,0,3,0,0,20,0,5,15,8,28,17,54,42,11,184,0,0,0,3,8,8,16,13,7,56,0,4,9,7,0,4,0,3,0,32,0,0,0,31,13,3,11,6,3,76,0,0,0,3,0,0,4,5,0,17,0,0,0,3,3,4,0,0,0,8,0,0,0,7,3,0,0,0,0,8
SED25402,0,0,0,0,0,0,0,0,0,0,1906,3676,3542,6143,3324,3233,1984,855,296,24950,0,0,0,16,9,4,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,12,6,6,3,0,0,33,0,0,0,3,3,0,3,0,0,8,5,4,36,36,5,16,0,5,0,110,0,0,0,0,0,5,13,8,0,29,0,4,0,3,0,0,3,5,0,20,0,14,17,55,124,170,213,138,52,772,0,0,0,13,0,3,0,0,0,19,0,0,0,0,0,0,3,0,0,8,0,0,3,8,4,13,88,40,15,168,0,0,0,0,0,8,9,14,7,43,0,0,0,4,0,3,0,0,0,14,4,14,9,102,14,6,9,5,0,157,0,0,0,3,0,4,0,3,0,10,0,0,0,15,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3
SED25501,0,0,3,3,6,5,3,0,0,28,1216,2544,2598,2424,1587,1259,1036,1016,424,14111,0,9,11,21,13,9,5,0,0,69,0,0,0,4,0,8,4,0,0,17,0,3,14,28,26,16,3,3,0,82,0,9,4,14,10,7,3,0,0,52,0,0,0,5,3,3,0,0,0,17,56,293,776,1380,711,416,191,103,33,3959,0,0,0,3,10,5,11,12,0,41,0,3,0,9,8,10,13,23,8,75,9,59,45,99,112,118,116,98,53,706,0,0,5,19,19,11,0,0,0,62,0,5,10,15,4,5,5,0,0,40,0,3,3,19,11,10,34,47,6,139,0,7,7,13,37,55,94,130,36,381,5,43,70,173,84,104,61,21,0,560,26,183,172,734,270,145,65,35,10,1641,0,15,23,98,24,18,18,7,4,211,3,18,14,57,21,12,7,0,0,134,5,6,0,11,10,6,0,0,0,34
SED25605,0,3,32,46,13,14,3,3,0,114,1635,2564,2431,3290,1497,1131,985,536,195,14267,0,8,8,67,8,6,3,0,0,102,0,3,11,43,37,28,23,15,0,153,0,0,22,100,72,51,22,12,3,288,0,0,12,10,8,3,6,0,0,35,0,0,3,22,16,6,17,12,0,79,14,97,231,703,260,219,113,58,22,1723,0,0,5,19,29,26,60,29,9,174,0,7,7,7,16,36,48,19,4,155,0,16,25,77,91,96,142,92,33,565,0,0,3,25,15,15,10,3,0,74,0,3,0,5,6,0,3,0,0,28,0,0,9,12,22,12,46,48,9,156,0,18,16,31,80,110,225,179,33,684,0,14,24,89,30,41,28,9,0,229,28,85,372,1176,209,124,95,53,22,2162,0,4,22,73,24,16,18,3,0,170,0,6,6,61,24,9,6,4,0,124,0,4,3,5,3,4,4,5,0,26
SED25704,0,5,18,33,28,12,0,0,0,107,1673,3614,3256,5029,3371,3648,2906,1667,589,25748,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,7,9,29,54,81,116,82,17,386,0,0,0,0,4,0,0,0,0,8,0,0,0,3,5,0,0,0,0,13,0,0,0,4,7,8,26,13,0,63,0,3,0,0,0,4,9,5,0,23,0,0,0,4,0,0,0,0,0,6,3,4,15,126,12,3,4,0,3,173,0,0,4,16,6,0,0,0,0,23,0,0,3,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3
SED25802,0,0,0,0,0,0,0,0,0,0,1830,4014,3582,5863,3499,3475,2493,1181,347,26293,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,5,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,15,3,6,3,0,0,36,0,0,0,0,4,4,4,0,0,7,0,0,5,15,10,6,3,3,0,49,0,0,0,3,5,11,11,13,0,47,0,0,0,4,0,4,3,0,0,11,0,18,22,110,159,248,304,171,48,1082,0,0,0,5,3,0,0,0,0,11,0,0,0,3,0,0,3,3,0,11,3,0,5,15,12,25,73,46,7,182,0,0,0,0,4,3,3,4,3,27,0,0,0,3,0,3,0,0,0,14,0,3,4,60,7,7,11,0,0,100,0,0,0,3,0,0,3,0,0,7,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SED25905,15,83,235,526,158,71,36,3,4,1144,1973,3616,3714,4259,2002,1454,688,293,141,18137,0,0,0,24,7,3,0,0,0,40,0,0,13,71,41,32,12,10,3,192,0,0,8,37,36,33,10,0,0,123,0,3,4,10,0,3,0,0,0,25,0,3,3,34,37,29,26,4,0,138,3,17,27,194,90,126,43,23,12,541,0,0,3,32,50,59,54,35,0,243,3,17,21,34,26,45,27,21,7,199,3,25,31,116,155,182,172,108,36,830,0,3,14,61,76,42,15,8,0,227,0,0,0,5,8,0,3,3,0,24,0,0,3,17,18,16,39,39,8,150,0,3,0,12,23,34,31,20,12,138,3,4,5,29,15,19,3,0,0,83,12,70,159,681,252,172,97,24,13,1478,4,10,4,44,20,15,4,4,0,101,5,30,35,59,31,13,4,0,0,175,0,8,12,32,21,14,9,0,0,86
SED26005,11,164,461,827,195,84,25,7,3,1785,2991,5561,4273,4826,2395,1451,692,235,70,22485,0,4,3,37,17,5,3,0,0,68,0,4,10,63,35,36,10,3,0,162,3,5,18,121,74,42,16,7,0,285,0,8,7,10,3,0,0,0,0,29,0,0,8,49,42,38,23,6,0,164,4,39,49,261,105,61,32,12,0,564,0,0,3,26,45,32,28,9,3,148,0,15,20,54,30,20,29,11,0,182,8,62,62,169,272,187,155,62,18,987,0,9,35,110,74,49,16,9,0,308,0,0,3,3,5,4,4,3,0,22,0,0,9,20,15,26,23,12,4,113,0,3,4,5,10,26,15,12,0,84,0,3,6,19,9,4,3,0,0,45,23,175,248,1267,443,234,90,39,3,2527,5,11,10,65,22,7,6,0,0,123,0,28,17,45,18,11,4,0,0,126,3,40,24,48,27,22,3,0,0,168
SED26102,0,0,0,0,0,0,0,0,0,0,1265,2824,2299,4278,2758,3035,2981,1660,615,21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,9,3,8,10,3,0,40,0,0,0,3,3,0,5,0,0,9,0,0,0,16,3,3,5,0,3,34,0,0,0,0,3,13,28,24,3,78,0,0,0,0,4,9,17,7,6,41,12,41,37,157,229,281,425,272,112,1568,0,0,0,0,0,0,0,0,0,9,0,3,3,8,6,5,7,3,0,35,0,6,0,9,14,15,71,52,10,179,0,0,3,9,11,30,79,69,18,208,0,0,0,3,0,3,0,0,0,4,0,4,0,29,8,9,6,5,0,67,0,0,0,4,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
SED26207,0,0,0,3,0,0,0,0,0,5,1584,3119,3133,5300,2770,1680,1025,612,234,19461,0,0,0,10,3,0,0,0,0,14,0,0,3,14,4,8,3,11,0,45,0,0,0,3,3,6,0,0,0,8,0,3,0,6,4,0,3,0,0,26,0,0,3,11,20,13,21,3,0,64,0,11,43,90,52,55,32,16,4,294,0,3,0,10,30,45,70,84,7,249,0,8,14,28,15,23,37,26,8,160,5,22,16,106,89,79,97,50,20,476,0,0,0,14,11,5,0,3,0,35,0,0,5,4,4,3,5,0,0,18,3,0,0,18,13,11,74,34,10,159,0,5,5,19,43,88,123,114,32,434,0,0,3,15,17,22,3,7,0,62,10,35,54,279,72,64,39,14,8,569,0,3,0,9,3,3,3,0,0,19,3,17,18,89,21,11,4,8,0,169,0,3,9,13,4,0,4,3,0,30
SED26303,0,0,3,0,0,0,0,0,0,3,1723,3033,2716,7420,2957,1725,703,236,121,20640,0,0,3,23,0,0,0,0,0,28,0,0,0,4,3,3,4,0,0,10,0,0,0,3,4,0,4,0,0,9,0,3,3,47,13,9,0,0,0,70,0,0,0,14,4,3,3,0,0,35,0,8,90,127,47,53,18,16,8,370,0,0,3,8,13,14,15,19,4,68,0,4,0,3,6,7,15,12,4,51,13,44,47,434,233,140,71,24,8,1018,0,0,0,12,11,3,0,0,3,32,0,0,3,41,5,9,0,0,0,60,3,3,4,52,29,9,20,5,0,126,0,7,13,47,95,157,283,399,99,1093,0,0,11,36,7,4,3,0,0,57,7,22,56,376,27,13,9,8,3,527,0,0,8,21,4,4,5,0,0,34,0,4,10,73,3,9,0,0,0,105,0,0,3,16,0,4,0,0,0,26
SED26406,0,0,0,8,4,0,0,0,0,17,1733,2681,3007,4703,2370,1510,726,374,228,17334,4,5,55,120,10,6,4,0,0,211,0,0,3,7,5,3,4,0,0,22,0,0,3,16,9,3,3,0,0,35,0,7,6,31,11,9,0,4,0,71,0,0,3,26,8,9,8,4,0,56,14,38,1496,1408,156,158,60,28,8,3364,0,0,0,9,3,8,8,11,3,43,0,7,5,17,9,15,15,13,9,93,11,26,54,188,151,115,99,52,28,715,0,0,3,17,4,0,3,0,0,29,0,8,8,36,10,0,3,3,0,71,3,6,16,39,18,14,24,14,14,136,0,21,17,86,91,123,287,326,89,1040,0,7,150,103,14,15,4,3,0,304,67,158,328,1659,106,91,43,16,5,2466,7,14,120,150,12,5,8,3,0,316,0,4,17,100,12,6,3,0,0,146,0,4,3,19,5,3,0,0,0,32
SED26504,0,0,0,0,0,0,0,0,0,0,1427,3243,2649,4451,3074,3259,2519,1407,497,22526,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,0,4,0,11,9,4,3,0,0,38,0,0,0,0,3,0,0,0,0,5,0,0,6,6,3,3,0,0,0,20,0,0,0,3,3,3,8,11,0,26,0,0,0,0,0,0,0,3,0,9,0,6,18,54,111,105,211,110,40,653,0,0,0,3,0,0,3,0,0,11,0,0,0,10,3,5,0,0,0,21,0,0,4,8,5,22,52,26,7,120,0,0,0,0,0,9,15,9,0,28,0,0,0,0,0,3,0,0,0,6,4,6,16,91,3,4,6,3,0,137,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,9,0,7,3,11,12,4,0,0,0,31
SED26603,0,3,0,9,3,0,0,0,0,17,2297,3302,3126,6738,2705,1643,681,438,359,21287,0,4,8,54,4,6,0,0,0,75,0,0,0,18,7,12,7,0,0,38,0,0,0,8,0,0,0,0,0,6,0,7,3,26,9,3,0,0,0,42,0,0,0,17,14,5,3,0,0,39,7,16,107,224,73,98,21,12,4,554,0,0,0,10,12,13,20,26,4,81,4,7,4,26,13,29,38,34,14,164,7,28,26,245,132,71,69,31,20,628,0,4,0,27,17,6,0,4,0,74,0,0,3,30,11,5,0,0,0,56,0,7,3,31,11,12,39,10,10,118,4,10,17,33,78,93,187,174,54,661,0,3,5,36,0,3,0,0,0,54,42,75,213,1043,58,33,22,9,7,1510,0,3,10,46,9,3,0,0,0,81,3,26,21,140,19,8,0,0,0,209,0,4,13,67,36,18,5,3,0,158
