SED_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
SED54905,0,0,9,33,63,75,178,111,32,18,26,15,23,17,13,589,0,3,0,6,9,19,23,31,3,8,13,10,13,6,3,151,0,0,0,3,7,27,39,26,8,12,6,7,19,13,4,168,0,0,0,3,0,4,3,0,0,6,0,0,0,0,0,23,0,0,0,4,4,10,6,4,0,0,3,0,0,0,0,33,29,111,253,667,399,373,390,258,75,78,98,75,53,23,90,2966,0,0,8,21,25,25,28,41,9,15,14,13,16,9,11,234,0,0,0,0,67,35,14,20,3,7,12,17,12,14,9,204,0,0,4,0,35,29,42,42,3,3,8,6,6,3,0,183,0,46,48,171,123,269,336,354,86,119,117,142,146,86,95,2136,54,366,504,1372,1405,1910,2222,1913,575,667,701,706,753,496,450,14097
SED55005,0,0,3,18,80,107,443,541,58,87,52,34,28,12,16,1479,0,3,3,11,13,78,111,191,29,61,41,22,20,10,6,605,0,0,0,0,7,27,37,35,4,4,3,9,10,0,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,6,6,4,0,0,0,0,0,0,3,31,4,89,225,1135,583,588,500,435,75,82,65,64,36,20,119,4016,0,0,0,14,11,18,34,16,4,14,6,3,4,5,10,144,0,0,0,0,56,50,27,15,0,5,9,0,0,0,17,175,0,0,0,3,15,17,58,97,15,38,18,3,10,3,3,286,0,10,33,218,141,443,647,790,109,117,130,134,113,58,117,3071,12,223,421,1864,1586,3073,4635,6391,1023,1281,1011,912,754,411,754,24340
SED55102,0,0,7,22,35,44,190,291,45,66,39,34,15,19,21,826,0,0,0,7,0,10,11,11,8,6,3,3,0,0,5,66,0,0,0,0,6,4,14,22,3,4,0,0,11,0,7,75,0,0,0,8,0,0,0,4,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,12,139,428,1493,650,791,821,762,144,101,78,36,33,29,205,5730,0,0,4,34,19,27,40,23,0,3,5,5,3,0,11,191,0,0,0,3,15,13,11,5,3,4,5,0,0,0,40,104,0,0,0,4,32,22,62,76,9,30,11,10,3,6,8,278,3,39,52,207,103,150,241,295,31,58,17,29,9,14,108,1367,31,419,740,2161,1336,1655,1919,2313,438,477,302,197,164,119,723,12989
SED55206,0,0,8,19,49,46,92,115,17,7,10,11,8,0,4,388,0,0,0,0,0,0,0,6,0,0,17,5,0,0,0,38,0,0,0,0,0,5,21,9,8,0,3,5,6,3,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,20,207,380,1038,433,318,334,294,54,57,61,49,32,4,111,3401,0,3,3,20,7,25,16,21,5,8,7,7,6,0,6,130,0,0,0,0,5,13,0,14,0,5,3,4,0,0,3,52,0,0,3,5,21,14,21,11,0,0,0,0,0,0,8,94,4,27,49,93,59,43,81,113,36,44,41,31,30,15,26,687,34,393,580,1409,884,766,869,997,188,207,211,204,141,57,270,7206
SED55305,0,0,6,15,50,54,104,86,6,22,8,8,3,3,5,379,4,8,5,16,12,20,24,71,11,22,25,41,23,18,5,301,0,0,0,0,11,32,48,61,8,14,15,20,20,13,11,254,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,6,7,15,12,4,0,3,0,0,0,3,70,23,129,279,746,351,359,323,298,88,116,79,63,44,29,142,3060,0,4,8,14,10,22,32,32,7,5,9,10,18,6,5,190,0,0,0,0,55,42,31,59,33,11,28,41,51,26,29,406,0,0,0,3,20,13,39,33,3,9,10,8,16,8,3,173,3,40,44,167,135,310,491,816,185,297,351,381,425,309,146,4095,40,455,658,1471,1217,1830,2515,3607,976,1301,1366,1519,1613,1103,837,20512
SED55401,0,0,8,10,10,9,48,98,10,4,15,3,4,0,4,227,0,0,0,4,0,0,0,3,0,4,7,0,0,0,0,19,0,0,0,0,0,4,9,66,4,0,4,0,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,120,230,677,217,134,88,80,13,16,23,11,15,3,77,1716,0,0,3,14,14,7,9,3,3,3,0,0,3,10,4,80,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,12,0,0,0,0,11,3,11,12,0,0,4,0,9,0,0,52,0,20,28,69,40,42,57,195,37,47,44,33,23,14,22,668,14,274,374,916,505,460,492,790,154,174,175,115,167,72,210,4900
SED55504,0,0,7,15,50,74,367,640,103,77,73,35,41,7,21,1507,0,0,4,5,3,3,7,5,0,0,0,0,0,0,0,31,0,0,0,6,4,10,17,19,9,11,10,3,8,8,4,108,0,0,0,11,6,11,5,3,0,0,0,0,0,0,3,39,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,11,4,109,333,1233,877,1236,1513,2013,375,366,195,152,108,48,195,8757,0,0,0,10,7,9,18,32,3,7,11,5,0,0,3,108,0,0,0,0,88,102,49,38,5,10,12,4,9,0,19,336,0,0,0,3,20,31,112,182,20,23,10,11,9,5,0,425,0,20,39,145,100,222,437,450,62,64,64,52,66,45,45,1820,7,324,541,1736,1633,2433,3476,4704,872,840,622,420,376,205,453,18642
SED55605,0,0,0,20,57,72,262,593,108,71,49,49,35,17,18,1358,0,4,0,0,3,0,0,10,0,0,4,0,0,0,0,26,0,0,0,0,8,19,34,40,8,7,12,3,4,3,12,144,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,7,6,133,425,1849,789,1030,1377,2366,445,634,432,337,265,50,193,10341,0,0,8,14,19,22,37,59,9,8,7,9,4,0,9,201,0,0,0,3,10,3,3,13,0,3,3,4,7,0,0,48,0,0,0,0,32,18,77,108,6,9,15,17,0,3,5,290,3,14,33,167,79,141,207,284,42,69,60,32,31,9,39,1212,12,293,583,2363,1388,1904,2836,4916,1124,1332,881,616,477,159,456,19345
SED55706,0,0,15,19,54,36,82,48,9,16,5,3,5,0,4,296,0,4,3,0,4,0,0,4,0,0,3,0,0,0,0,19,0,0,0,0,0,9,10,10,5,0,7,0,13,0,3,55,0,16,10,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,218,505,1300,550,327,292,208,35,49,42,22,12,15,136,3724,0,0,10,38,22,21,31,23,4,8,0,9,0,0,5,172,0,0,0,0,0,0,3,8,0,0,0,3,8,7,4,37,0,0,4,9,32,17,14,8,0,3,0,0,0,0,3,96,3,29,60,136,63,57,95,97,22,28,28,33,52,32,38,771,39,516,787,1788,1127,794,847,707,146,159,150,150,153,94,338,7781
SED55802,0,0,9,9,50,100,285,317,35,58,22,27,7,14,20,962,0,0,3,14,11,55,31,79,16,19,13,3,3,12,0,246,0,0,0,0,24,45,38,62,9,16,4,9,8,3,3,226,0,0,0,28,15,33,28,12,3,7,3,3,0,0,3,137,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,80,274,982,446,525,495,518,72,117,77,27,28,12,111,3774,0,0,3,11,14,11,25,22,7,3,0,3,3,0,7,114,0,0,0,3,267,440,190,218,27,30,27,31,35,18,60,1337,0,0,0,0,15,33,71,223,18,39,17,16,16,5,4,459,0,17,49,232,180,540,1058,1164,159,171,123,97,90,69,116,4073,5,255,515,1732,1581,2970,3878,5461,880,1067,748,575,472,303,646,21082
SED55905,0,0,7,17,39,46,92,101,11,10,8,3,8,0,11,371,0,0,0,0,9,17,7,11,3,4,9,3,8,0,5,83,0,0,0,0,8,17,18,26,8,7,4,0,4,0,3,100,0,3,0,0,3,3,4,0,0,0,0,3,0,0,0,16,0,0,0,9,3,3,0,4,0,0,0,0,0,0,0,24,12,128,349,692,332,339,331,293,55,64,49,37,25,10,89,2800,0,3,6,20,15,21,29,22,9,4,4,3,5,6,7,155,0,0,0,3,20,7,8,6,3,0,3,3,0,0,0,53,0,0,3,0,14,19,34,41,3,0,5,0,5,0,3,129,3,32,103,401,182,276,324,309,62,66,69,61,68,25,62,2043,35,542,961,1687,1036,1407,1481,1649,348,452,402,314,356,132,355,11154
SED59494,0,0,0,0,7,4,18,8,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,42,96,33,51,20,24,9,3,11,20,36,43,52,446,0,0,0,0,0,3,0,0,0,4,0,3,4,3,3,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,9,0,0,11,14,18,16,15,21,4,5,3,19,29,40,41,242,0,42,75,143,109,141,125,137,35,51,50,82,128,158,211,1484
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,11,13,0,3,0,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,5,0,0,0,22,0,0,0,10,11,16,31,26,8,17,0,17,9,3,18,168
SED60101,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,79,130,46,21,19,15,5,0,3,0,3,0,14,378,0,0,0,11,9,5,5,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,7,11,16,7,10,6,3,3,0,3,4,0,0,0,80,3,93,134,197,123,74,79,57,20,5,13,10,14,6,28,866
SED60106,3,0,3,7,6,15,27,31,5,0,0,0,0,4,0,101,0,0,0,0,0,4,0,7,0,13,3,0,0,3,0,37,0,0,0,0,0,0,8,5,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,161,248,386,130,71,56,75,14,12,4,9,8,0,50,1225,0,0,0,16,9,12,12,22,0,0,7,0,3,0,0,81,0,0,0,0,6,0,3,6,0,0,7,0,3,3,5,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,17,34,63,36,28,65,67,26,10,48,60,23,33,19,529,18,333,456,573,305,285,357,426,84,92,177,169,113,102,148,3639
SED60112,0,0,6,4,13,20,16,25,0,0,0,3,9,0,0,96,0,0,0,3,3,5,0,3,0,0,4,0,0,0,0,21,0,0,0,0,3,3,13,4,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,106,201,363,141,81,83,65,8,8,7,11,9,4,31,1112,0,0,0,9,10,3,14,7,3,10,3,0,6,0,0,72,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,19,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,20,0,19,33,52,23,32,71,50,11,17,26,22,10,0,10,374,8,247,383,532,329,273,369,337,66,50,69,75,71,39,88,2940
SED60115,0,0,3,0,7,4,5,22,0,0,0,0,0,0,8,46,0,0,0,0,0,0,4,7,0,0,4,4,5,11,0,32,0,0,0,0,0,3,9,12,0,3,5,0,6,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,138,264,434,110,45,60,37,9,8,0,12,0,4,55,1180,0,4,4,10,4,3,12,5,4,3,0,3,3,6,0,67,0,0,0,0,0,0,4,6,0,10,3,3,10,0,0,48,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,10,0,19,48,43,22,32,94,369,135,102,167,130,68,100,74,1399,8,242,437,590,263,228,368,659,202,197,285,320,296,302,204,4612
SED60207,0,0,7,4,3,9,12,13,0,3,0,0,0,0,3,62,0,0,0,0,3,0,3,19,3,7,8,0,4,0,0,55,0,0,0,0,0,9,7,6,0,0,0,0,0,3,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,152,276,464,123,68,49,37,6,3,3,0,0,0,42,1231,0,0,3,14,3,6,6,15,0,0,3,8,3,3,0,67,0,0,0,0,0,5,0,6,0,3,0,0,3,0,0,16,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,14,0,15,46,40,13,47,21,22,3,10,10,30,30,6,20,307,13,258,416,649,277,272,211,236,49,59,39,55,80,32,95,2735
SED60208,0,0,0,6,14,11,8,11,0,9,3,0,0,0,0,59,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,11,0,0,0,0,3,3,10,9,0,3,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,261,450,127,75,42,43,16,9,4,9,5,0,42,1214,0,0,0,12,3,4,13,9,0,0,0,0,3,0,3,52,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,17,0,29,33,59,19,23,23,19,3,0,5,8,14,3,13,249,8,273,434,627,309,233,230,186,50,47,45,27,33,13,102,2617
SED60209,0,0,0,7,7,9,19,41,0,3,3,0,9,0,3,98,0,0,0,3,3,0,0,8,0,7,5,0,0,3,0,29,0,0,0,0,3,3,0,7,0,0,4,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,132,233,434,108,64,49,36,14,3,0,4,0,0,56,1140,0,0,0,10,6,7,16,10,0,3,3,4,4,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,12,4,0,0,3,0,0,3,0,22,0,21,29,42,28,11,42,42,10,5,11,16,3,5,16,276,7,245,391,622,297,258,374,302,62,80,48,45,60,44,122,2952
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,11
SED60302,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,90,30,15,14,14,0,3,3,0,0,0,9,254,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,8,16,12,15,15,14,0,0,0,3,4,3,0,95,4,47,91,151,62,61,76,91,9,20,13,7,5,8,26,679
SED60303,0,0,6,6,18,11,11,16,0,0,0,0,0,0,0,67,0,0,3,3,0,4,3,13,11,10,0,0,0,0,3,50,0,0,0,0,0,7,13,48,8,0,5,11,4,3,0,101,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,9,132,219,326,91,74,43,27,8,7,10,3,12,7,25,976,0,0,0,8,0,6,18,10,0,0,0,3,8,0,0,54,0,0,0,0,3,8,11,13,3,7,13,0,6,7,0,63,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,0,49,52,67,35,107,201,374,114,111,179,128,114,102,47,1684,13,347,486,577,318,401,541,863,196,219,293,252,221,182,157,5074
SED60304,0,0,12,5,28,19,30,21,11,0,3,3,0,5,3,143,0,0,0,3,3,8,4,9,0,3,0,0,0,3,3,48,0,0,0,0,0,8,11,13,3,13,4,3,3,5,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,10,7,122,279,440,232,126,150,85,19,13,10,19,6,12,46,1573,0,0,9,30,26,22,58,33,6,10,6,16,13,15,8,252,0,0,0,3,11,5,6,7,4,4,8,5,11,6,3,69,0,0,0,0,3,5,4,4,0,0,0,0,0,0,0,12,4,38,56,113,66,98,157,160,44,44,81,77,72,56,38,1094,16,320,611,817,605,604,780,779,174,234,258,327,337,292,245,6398
SED60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,7,3,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,8,12,15,6,9,7,0,0,0,0,0,0,0,59
SED60310,0,0,15,11,21,27,61,27,6,0,6,6,3,0,4,192,0,0,0,0,0,12,8,4,0,3,0,3,7,9,0,35,0,0,0,0,3,12,13,19,0,3,7,8,5,3,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,143,246,347,141,106,162,89,43,17,11,11,16,15,37,1391,0,0,13,13,16,22,47,32,7,4,5,6,6,7,6,178,0,0,0,0,13,4,0,3,4,5,3,10,8,11,0,60,0,0,0,0,3,9,10,4,0,0,0,0,0,0,0,25,0,34,45,75,55,68,89,88,25,33,28,48,88,33,24,732,20,310,506,627,428,486,714,728,204,232,300,415,572,376,243,6169
SED60402,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,34,9,8,9,6,4,0,3,0,0,0,11,116,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,3,4,0,0,0,0,0,0,3,35,0,21,39,61,37,34,36,35,9,0,11,6,3,0,17,317
SED60405,0,3,6,21,30,34,46,38,8,4,3,0,3,0,0,187,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,15,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,171,409,801,316,222,228,208,35,9,19,8,10,10,75,2510,0,0,13,35,29,21,41,35,10,3,3,4,3,3,3,205,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,11,0,0,3,0,4,0,10,3,0,0,0,0,0,0,0,27,0,26,62,84,70,74,61,59,21,10,13,8,23,15,21,553,14,325,694,1186,690,594,632,520,96,76,67,62,66,49,160,5241
SED60410,0,0,3,9,8,21,19,24,5,3,0,0,0,4,0,96,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,15,0,0,0,0,0,3,5,6,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,129,224,83,41,47,36,9,6,10,9,0,0,24,675,0,0,0,5,3,3,6,12,4,3,4,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,16,0,11,15,30,19,31,53,34,6,14,0,4,4,4,5,228,9,163,219,329,191,178,264,265,35,61,61,46,43,19,63,1958
SED60411,0,0,7,8,6,7,22,30,4,3,0,0,0,6,7,101,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,21,0,0,0,0,3,3,11,16,0,7,3,4,3,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,6,191,302,449,148,88,91,68,16,18,8,12,18,6,61,1461,0,0,0,19,12,17,16,8,3,6,4,13,0,0,4,97,0,0,0,0,0,4,3,4,0,0,3,10,3,0,0,22,0,0,0,0,3,9,3,17,0,0,0,0,3,0,0,35,3,29,40,59,25,40,70,68,16,24,29,24,11,19,24,490,26,371,538,706,342,313,387,399,70,92,79,95,83,54,162,3714
SED60413,0,0,3,3,3,5,16,5,0,0,0,0,3,0,0,48,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,77,165,283,92,68,73,43,4,19,8,15,0,4,27,880,0,0,0,12,3,15,14,8,3,0,0,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,10,0,15,19,33,20,38,38,22,3,0,16,3,0,3,4,222,3,151,272,408,198,201,258,155,34,30,38,33,11,18,55,1871
SED60501,0,0,3,5,9,3,8,0,4,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122,216,354,98,63,50,41,3,0,3,0,0,0,38,989,0,4,0,12,5,7,10,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,3,15,24,42,14,12,16,16,0,3,14,5,0,3,7,178,9,212,304,520,238,152,142,115,17,22,20,22,24,12,84,1888
SED60502,0,0,0,5,3,5,8,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,133,263,61,52,40,22,0,0,0,0,3,3,21,646,0,0,0,9,0,5,9,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,14,26,15,19,9,9,4,3,0,4,0,0,10,135,3,110,207,357,184,157,127,72,11,8,5,11,23,4,55,1340
