CED_NAME16	Age5yr	ChildrenEverBorn	females
Petrie	40-44		330
Petrie	40-44	0	929
Petrie	40-44	1	922
Petrie	40-44	2	2134
Petrie	40-44	3	1107
Petrie	40-44	4	409
Petrie	40-44	5	154
Petrie	40-44	6	92
Petrie	45-49		309
Petrie	45-49	0	792
Petrie	45-49	1	837
Petrie	45-49	2	1978
Petrie	45-49	3	1087
Petrie	45-49	4	388
Petrie	45-49	5	157
Petrie	45-49	6	102
Petrie	50-54		310
Petrie	50-54	0	748
Petrie	50-54	1	720
Petrie	50-54	2	1862
Petrie	50-54	3	1044
Petrie	50-54	4	405
Petrie	50-54	5	145
Petrie	50-54	6	84
Petrie	55-59		258
Petrie	55-59	0	548
Petrie	55-59	1	573
Petrie	55-59	2	1775
Petrie	55-59	3	1061
Petrie	55-59	4	426
Petrie	55-59	5	147
Petrie	55-59	6	88
Petrie	60-64		270
Petrie	60-64	0	457
Petrie	60-64	1	451
Petrie	60-64	2	1651
Petrie	60-64	3	1088
Petrie	60-64	4	491
Petrie	60-64	5	140
Petrie	60-64	6	70
Petrie	65-69		303
Petrie	65-69	0	425
Petrie	65-69	1	444
Petrie	65-69	2	1625
Petrie	65-69	3	1168
Petrie	65-69	4	452
Petrie	65-69	5	144
Petrie	65-69	6	72
Petrie	70-74		236
Petrie	70-74	0	331
Petrie	70-74	1	280
Petrie	70-74	2	1187
Petrie	70-74	3	849
Petrie	70-74	4	404
Petrie	70-74	5	145
Petrie	70-74	6	106
Petrie	75-79		263
Petrie	75-79	0	245
Petrie	75-79	1	166
Petrie	75-79	2	671
Petrie	75-79	3	680
Petrie	75-79	4	417
Petrie	75-79	5	170
Petrie	75-79	6	107
Petrie	80-84		266
Petrie	80-84	0	190
Petrie	80-84	1	125
Petrie	80-84	2	435
Petrie	80-84	3	444
Petrie	80-84	4	312
Petrie	80-84	5	153
Petrie	80-84	6	170
Petrie	85+		557
Petrie	85+	0	221
Petrie	85+	1	194
Petrie	85+	2	458
Petrie	85+	3	454
Petrie	85+	4	321
Petrie	85+	5	177
Petrie	85+	6	173
Rankin	15-19		746
Rankin	15-19	0	5181
Rankin	15-19	1	115
Rankin	15-19	2	14
Rankin	20-24		596
Rankin	20-24	0	4467
Rankin	20-24	1	722
Rankin	20-24	2	338
Rankin	20-24	3	94
Rankin	20-24	4	20
Rankin	20-24	6	4
Rankin	25-29		554
Rankin	25-29	0	3521
Rankin	25-29	1	1305
Rankin	25-29	2	1026
Rankin	25-29	3	443
Rankin	25-29	4	158
Rankin	25-29	5	34
Rankin	25-29	6	23
Rankin	30-34		479
Rankin	30-34	0	2095
Rankin	30-34	1	1647
Rankin	30-34	2	1954
Rankin	30-34	3	791
Rankin	30-34	4	368
Rankin	30-34	5	119
Rankin	30-34	6	110
Rankin	35-39		399
Rankin	35-39	0	1132
Rankin	35-39	1	1114
Rankin	35-39	2	2174
Rankin	35-39	3	1021
Rankin	35-39	4	469
Rankin	35-39	5	196
Rankin	35-39	6	191
Rankin	40-44		400
Rankin	40-44	0	807
Rankin	40-44	1	873
Rankin	40-44	2	2049
Rankin	40-44	3	1093
Rankin	40-44	4	505
Rankin	40-44	5	213
Rankin	40-44	6	242
Rankin	45-49		375
Rankin	45-49	0	709
Rankin	45-49	1	809
Rankin	45-49	2	1963
Rankin	45-49	3	1059
Rankin	45-49	4	509
Rankin	45-49	5	219
Rankin	45-49	6	203
Rankin	50-54		328
Rankin	50-54	0	583
Rankin	50-54	1	718
Rankin	50-54	2	1836
Rankin	50-54	3	1069
Rankin	50-54	4	524
Rankin	50-54	5	197
Rankin	50-54	6	202
Rankin	55-59		338
Rankin	55-59	0	415
Rankin	55-59	1	564
Rankin	55-59	2	1793
Rankin	55-59	3	1146
Rankin	55-59	4	479
Rankin	55-59	5	184
Rankin	55-59	6	177
Rankin	60-64		288
Rankin	60-64	0	355
Rankin	60-64	1	502
Rankin	60-64	2	1549
Rankin	60-64	3	1050
Rankin	60-64	4	419
Rankin	60-64	5	149
Rankin	60-64	6	128
Rankin	65-69		249
Rankin	65-69	0	239
Rankin	65-69	1	354
Rankin	65-69	2	1377
Rankin	65-69	3	898
Rankin	65-69	4	406
Rankin	65-69	5	147
Rankin	65-69	6	119
Rankin	70-74		170
Rankin	70-74	0	151
Rankin	70-74	1	194
Rankin	70-74	2	696
Rankin	70-74	3	574
Rankin	70-74	4	301
Rankin	70-74	5	115
Rankin	70-74	6	112
Rankin	75-79		140
Rankin	75-79	0	97
Rankin	75-79	1	110
Rankin	75-79	2	370
Rankin	75-79	3	311
Rankin	75-79	4	218
Rankin	75-79	5	121
Rankin	75-79	6	111
Rankin	80-84		101
Rankin	80-84	0	53
Rankin	80-84	1	72
Rankin	80-84	2	198
Rankin	80-84	3	219
Rankin	80-84	4	143
Rankin	80-84	5	88
Rankin	80-84	6	98
Rankin	85+		155
Rankin	85+	0	78
Rankin	85+	1	89
Rankin	85+	2	246
Rankin	85+	3	185
Rankin	85+	4	166
Rankin	85+	5	93
Rankin	85+	6	102
Ryan	15-19		446
Ryan	15-19	0	5730
Ryan	15-19	1	19
Ryan	20-24		673
Ryan	20-24	0	7596
Ryan	20-24	1	103
Ryan	20-24	2	45
Ryan	20-24	3	4
Ryan	20-24	4	3
Ryan	25-29		406
Ryan	25-29	0	4196
Ryan	25-29	1	467
Ryan	25-29	2	213
Ryan	25-29	3	55
Ryan	25-29	4	13
Ryan	30-34		292
Ryan	30-34	0	2312
Ryan	30-34	1	1046
Ryan	30-34	2	941
Ryan	30-34	3	287
Ryan	30-34	4	43
Ryan	30-34	5	15
Ryan	30-34	6	8
Ryan	35-39		228
Ryan	35-39	0	1257
Ryan	35-39	1	949
Ryan	35-39	2	1878
Ryan	35-39	3	708
Ryan	35-39	4	165
Ryan	35-39	5	41
Ryan	35-39	6	9
Ryan	40-44		233
Ryan	40-44	0	898
Ryan	40-44	1	827
Ryan	40-44	2	2458
Ryan	40-44	3	1110
Ryan	40-44	4	248
Ryan	40-44	5	51
Ryan	40-44	6	20
Ryan	45-49		198
Ryan	45-49	0	757
Ryan	45-49	1	747
Ryan	45-49	2	2359
Ryan	45-49	3	1053
Ryan	45-49	4	289
Ryan	45-49	5	70
Ryan	45-49	6	39
Ryan	50-54		206
Ryan	50-54	0	652
Ryan	50-54	1	565
Ryan	50-54	2	1979
Ryan	50-54	3	1085
Ryan	50-54	4	300
Ryan	50-54	5	58
Ryan	50-54	6	28
Ryan	55-59		205
Ryan	55-59	0	569
Ryan	55-59	1	482
Ryan	55-59	2	1632
Ryan	55-59	3	1006
Ryan	55-59	4	291
Ryan	55-59	5	87
Ryan	55-59	6	32
Ryan	60-64		157
Ryan	60-64	0	484
Ryan	60-64	1	470
Ryan	60-64	2	1504
Ryan	60-64	3	879
Ryan	60-64	4	319
Ryan	60-64	5	57
Ryan	60-64	6	44
Ryan	65-69		178
Ryan	65-69	0	401
Ryan	65-69	1	364
Ryan	65-69	2	1337
Ryan	65-69	3	850
Ryan	65-69	4	327
Ryan	65-69	5	89
Ryan	65-69	6	38
Ryan	70-74		136
Ryan	70-74	0	299
Ryan	70-74	1	234
Ryan	70-74	2	912
Ryan	70-74	3	732
Ryan	70-74	4	221
Ryan	70-74	5	86
Ryan	70-74	6	48
Ryan	75-79		127
Ryan	75-79	0	192
Ryan	75-79	1	117
Ryan	75-79	2	543
Ryan	75-79	3	476
Ryan	75-79	4	234
Ryan	75-79	5	109
Ryan	75-79	6	55
Ryan	80-84		118
Ryan	80-84	0	136
Ryan	80-84	1	106
Ryan	80-84	2	286
Ryan	80-84	3	317
Ryan	80-84	4	214
Ryan	80-84	5	77
Ryan	80-84	6	68
Ryan	85+		346
Ryan	85+	0	151
Ryan	85+	1	145
Ryan	85+	2	400
Ryan	85+	3	396
Ryan	85+	4	244
Ryan	85+	5	111
Ryan	85+	6	106
Wide Bay	15-19		486
Wide Bay	15-19	0	3335
Wide Bay	15-19	1	76
Wide Bay	15-19	2	6
Wide Bay	15-19	5	3
Wide Bay	15-19	6	3
Wide Bay	20-24		261
Wide Bay	20-24	0	1952
Wide Bay	20-24	1	376
Wide Bay	20-24	2	195
Wide Bay	20-24	3	64
Wide Bay	20-24	4	13
Wide Bay	20-24	5	3
Wide Bay	20-24	6	4
Wide Bay	25-29		216
Wide Bay	25-29	0	1305
Wide Bay	25-29	1	547
Wide Bay	25-29	2	491
Wide Bay	25-29	3	220
Wide Bay	25-29	4	67
Wide Bay	25-29	5	21
Wide Bay	25-29	6	6
Wide Bay	30-34		248
Wide Bay	30-34	0	834
Wide Bay	30-34	1	596
Wide Bay	30-34	2	890
Wide Bay	30-34	3	491
Wide Bay	30-34	4	168
Wide Bay	30-34	5	67
Wide Bay	30-34	6	43
Wide Bay	35-39		246
Wide Bay	35-39	0	605
Wide Bay	35-39	1	549
Wide Bay	35-39	2	1191
Wide Bay	35-39	3	652
Wide Bay	35-39	4	315
Wide Bay	35-39	5	105
Wide Bay	35-39	6	80
Wide Bay	40-44		326
Wide Bay	40-44	0	597
Wide Bay	40-44	1	594
Wide Bay	40-44	2	1584
Wide Bay	40-44	3	876
Wide Bay	40-44	4	350
Wide Bay	40-44	5	136
Wide Bay	40-44	6	92
Wide Bay	45-49		373
Wide Bay	45-49	0	743
Wide Bay	45-49	1	670
Wide Bay	45-49	2	1759
Wide Bay	45-49	3	961
Wide Bay	45-49	4	419
Wide Bay	45-49	5	153
Wide Bay	45-49	6	104
Wide Bay	50-54		396
Wide Bay	50-54	0	841
Wide Bay	50-54	1	643
Wide Bay	50-54	2	1918
Wide Bay	50-54	3	1118
Wide Bay	50-54	4	476
Wide Bay	50-54	5	148
Wide Bay	50-54	6	104
Wide Bay	55-59		429
Wide Bay	55-59	0	796
Wide Bay	55-59	1	667
Wide Bay	55-59	2	1865
Wide Bay	55-59	3	1309
Wide Bay	55-59	4	531
Wide Bay	55-59	5	154
Wide Bay	55-59	6	105
Wide Bay	60-64		438
Wide Bay	60-64	0	727
Wide Bay	60-64	1	572
Wide Bay	60-64	2	1987
Wide Bay	60-64	3	1305
Wide Bay	60-64	4	550
Wide Bay	60-64	5	144
Wide Bay	60-64	6	99
Wide Bay	65-69		439
Wide Bay	65-69	0	624
Wide Bay	65-69	1	520
Wide Bay	65-69	2	1944
Wide Bay	65-69	3	1373
Wide Bay	65-69	4	534
Wide Bay	65-69	5	169
Wide Bay	65-69	6	100
Wide Bay	70-74		378
Wide Bay	70-74	0	391
Wide Bay	70-74	1	346
Wide Bay	70-74	2	1334
Wide Bay	70-74	3	1064
Wide Bay	70-74	4	533
Wide Bay	70-74	5	203
Wide Bay	70-74	6	116
Wide Bay	75-79		273
Wide Bay	75-79	0	228
Wide Bay	75-79	1	194
Wide Bay	75-79	2	708
Wide Bay	75-79	3	682
Wide Bay	75-79	4	390
Wide Bay	75-79	5	202
Wide Bay	75-79	6	135
Wide Bay	80-84		238
Wide Bay	80-84	0	156
Wide Bay	80-84	1	134
Wide Bay	80-84	2	368
Wide Bay	80-84	3	408
Wide Bay	80-84	4	312
Wide Bay	80-84	5	137
Wide Bay	80-84	6	161
Wide Bay	85+		394
Wide Bay	85+	0	135
Wide Bay	85+	1	148
Wide Bay	85+	2	421
Wide Bay	85+	3	340
Wide Bay	85+	4	257
Wide Bay	85+	5	175
Wide Bay	85+	6	184
Wright	15-19		671
Wright	15-19	0	4619
Wright	15-19	1	66
Wright	15-19	2	7
Wright	15-19	3	3
Wright	15-19	4	3
Wright	20-24		439
Wright	20-24	0	3227
Wright	20-24	1	445
Wright	20-24	2	230
Wright	20-24	3	48
Wright	20-24	4	8
Wright	20-24	6	3
Wright	25-29		358
Wright	25-29	0	1934
Wright	25-29	1	762
Wright	25-29	2	692
Wright	25-29	3	234
Wright	25-29	4	71
Wright	25-29	5	14
Wright	25-29	6	15
Wright	30-34		333
Wright	30-34	0	1136
Wright	30-34	1	812
Wright	30-34	2	1335
Wright	30-34	3	656
Wright	30-34	4	241
Wright	30-34	5	59
Wright	30-34	6	38
Wright	35-39		325
Wright	35-39	0	669
Wright	35-39	1	676
Wright	35-39	2	1765
Wright	35-39	3	957
Wright	35-39	4	432
Wright	35-39	5	116
Wright	35-39	6	73
Wright	40-44		443
Wright	40-44	0	622
Wright	40-44	1	756
Wright	40-44	2	2117
Wright	40-44	3	1194
Wright	40-44	4	526
Wright	40-44	5	153
Wright	40-44	6	136
Wright	45-49		435
Wright	45-49	0	787
Wright	45-49	1	699
Wright	45-49	2	2090
Wright	45-49	3	1263
Wright	45-49	4	556
Wright	45-49	5	158
Wright	45-49	6	123
Wright	50-54		451
Wright	50-54	0	717
Wright	50-54	1	646
Wright	50-54	2	1988
Wright	50-54	3	1288
Wright	50-54	4	501
Wright	50-54	5	187
Wright	50-54	6	101
Wright	55-59		383
Wright	55-59	0	577
Wright	55-59	1	492
Wright	55-59	2	1708
Wright	55-59	3	1224
Wright	55-59	4	516
Wright	55-59	5	150
Wright	55-59	6	102
Wright	60-64		380
Wright	60-64	0	431
Wright	60-64	1	425
Wright	60-64	2	1542
Wright	60-64	3	1057
Wright	60-64	4	497
Wright	60-64	5	175
Wright	60-64	6	67
Wright	65-69		316
Wright	65-69	0	315
Wright	65-69	1	366
Wright	65-69	2	1452
Wright	65-69	3	1051
Wright	65-69	4	544
Wright	65-69	5	140
Wright	65-69	6	73
Wright	70-74		239
Wright	70-74	0	212
Wright	70-74	1	228
Wright	70-74	2	827
Wright	70-74	3	723
Wright	70-74	4	423
Wright	70-74	5	139
Wright	70-74	6	104
Wright	75-79		183
Wright	75-79	0	133
Wright	75-79	1	117
Wright	75-79	2	437
Wright	75-79	3	415
Wright	75-79	4	310
Wright	75-79	5	133
Wright	75-79	6	106
Wright	80-84		152
Wright	80-84	0	86
Wright	80-84	1	86
Wright	80-84	2	226
Wright	80-84	3	227
Wright	80-84	4	174
Wright	80-84	5	93
Wright	80-84	6	113
Wright	85+		259
Wright	85+	0	73
Wright	85+	1	86
Wright	85+	2	227
Wright	85+	3	203
Wright	85+	4	165
Wright	85+	5	91
Wright	85+	6	105
No usual address (Qld)	15-19		33
No usual address (Qld)	15-19	0	157
No usual address (Qld)	20-24		118
No usual address (Qld)	20-24	0	412
No usual address (Qld)	20-24	1	17
No usual address (Qld)	20-24	2	15
No usual address (Qld)	20-24	3	4
No usual address (Qld)	20-24	4	3
No usual address (Qld)	25-29		138
No usual address (Qld)	25-29	0	436
No usual address (Qld)	25-29	1	23
No usual address (Qld)	25-29	2	21
No usual address (Qld)	25-29	3	7
No usual address (Qld)	25-29	4	7
No usual address (Qld)	30-34		83
No usual address (Qld)	30-34	0	198
No usual address (Qld)	30-34	1	33
No usual address (Qld)	30-34	2	32
No usual address (Qld)	30-34	3	9
No usual address (Qld)	30-34	4	11
No usual address (Qld)	30-34	6	3
No usual address (Qld)	35-39		65
No usual address (Qld)	35-39	0	78
No usual address (Qld)	35-39	1	31
No usual address (Qld)	35-39	2	45
No usual address (Qld)	35-39	3	22
No usual address (Qld)	35-39	4	15
No usual address (Qld)	35-39	5	3
No usual address (Qld)	35-39	6	3
No usual address (Qld)	40-44		68
No usual address (Qld)	40-44	0	70
No usual address (Qld)	40-44	1	33
No usual address (Qld)	40-44	2	35
No usual address (Qld)	40-44	3	28
No usual address (Qld)	40-44	4	6
No usual address (Qld)	40-44	5	5
No usual address (Qld)	40-44	6	5
No usual address (Qld)	45-49		72
No usual address (Qld)	45-49	0	66
No usual address (Qld)	45-49	1	39
No usual address (Qld)	45-49	2	59
No usual address (Qld)	45-49	3	33
No usual address (Qld)	45-49	4	14
No usual address (Qld)	45-49	5	9
No usual address (Qld)	45-49	6	7
No usual address (Qld)	50-54		84
No usual address (Qld)	50-54	0	87
No usual address (Qld)	50-54	1	32
No usual address (Qld)	50-54	2	104
No usual address (Qld)	50-54	3	60
No usual address (Qld)	50-54	4	20
No usual address (Qld)	50-54	5	12
No usual address (Qld)	50-54	6	7
No usual address (Qld)	55-59		100
No usual address (Qld)	55-59	0	91
No usual address (Qld)	55-59	1	56
No usual address (Qld)	55-59	2	166
No usual address (Qld)	55-59	3	112
No usual address (Qld)	55-59	4	48
No usual address (Qld)	55-59	5	12
No usual address (Qld)	55-59	6	14
No usual address (Qld)	60-64		91
No usual address (Qld)	60-64	0	53
No usual address (Qld)	60-64	1	47
No usual address (Qld)	60-64	2	207
No usual address (Qld)	60-64	3	154
No usual address (Qld)	60-64	4	64
No usual address (Qld)	60-64	5	14
No usual address (Qld)	60-64	6	10
No usual address (Qld)	65-69		82
No usual address (Qld)	65-69	0	42
No usual address (Qld)	65-69	1	35
No usual address (Qld)	65-69	2	175
No usual address (Qld)	65-69	3	129
No usual address (Qld)	65-69	4	56
No usual address (Qld)	65-69	5	16
No usual address (Qld)	65-69	6	5
No usual address (Qld)	70-74		33
No usual address (Qld)	70-74	0	20
No usual address (Qld)	70-74	1	20
No usual address (Qld)	70-74	2	60
No usual address (Qld)	70-74	3	65
No usual address (Qld)	70-74	4	38
No usual address (Qld)	70-74	5	14
No usual address (Qld)	70-74	6	9
No usual address (Qld)	75-79		29
No usual address (Qld)	75-79	0	5
No usual address (Qld)	75-79	1	6
No usual address (Qld)	75-79	2	29
No usual address (Qld)	75-79	3	23
No usual address (Qld)	75-79	4	18
No usual address (Qld)	75-79	5	3
No usual address (Qld)	75-79	6	8
No usual address (Qld)	80-84	0	4
No usual address (Qld)	80-84	1	5
No usual address (Qld)	80-84	2	3
No usual address (Qld)	80-84	3	9
No usual address (Qld)	80-84	4	3
No usual address (Qld)	85+		10
No usual address (Qld)	85+	0	3
No usual address (Qld)	85+	1	3
No usual address (Qld)	85+	3	7
Migratory - Offshore - Shipping (Qld)	15-19	0	4
Migratory - Offshore - Shipping (Qld)	20-24	1	3
Migratory - Offshore - Shipping (Qld)	25-29	0	4
Migratory - Offshore - Shipping (Qld)	50-54	2	3
Migratory - Offshore - Shipping (Qld)	55-59		3
Migratory - Offshore - Shipping (Qld)	55-59	2	5
Migratory - Offshore - Shipping (Qld)	55-59	3	8
Migratory - Offshore - Shipping (Qld)	60-64	2	4
Migratory - Offshore - Shipping (Qld)	65-69		4
Migratory - Offshore - Shipping (Qld)	65-69	0	3
Migratory - Offshore - Shipping (Qld)	65-69	2	3
Migratory - Offshore - Shipping (Qld)	65-69	3	3
Migratory - Offshore - Shipping (Qld)	65-69	4	4
Migratory - Offshore - Shipping (Qld)	70-74	3	3
Migratory - Offshore - Shipping (Qld)	75-79	1	3
Adelaide	15-19		475
Adelaide	15-19	0	4068
Adelaide	15-19	1	17
Adelaide	15-19	2	3
Adelaide	15-19	6	4
Adelaide	20-24		679
Adelaide	20-24	0	6777
Adelaide	20-24	1	180
Adelaide	20-24	2	53
Adelaide	20-24	3	11
Adelaide	25-29		601
Adelaide	25-29	0	5730
Adelaide	25-29	1	724
Adelaide	25-29	2	242
Adelaide	25-29	3	52
Adelaide	25-29	4	8
Adelaide	30-34		483
Adelaide	30-34	0	3401
Adelaide	30-34	1	1471
Adelaide	30-34	2	1033
Adelaide	30-34	3	247
Adelaide	30-34	4	61
Adelaide	30-34	5	15
Adelaide	30-34	6	14
Adelaide	35-39		326
Adelaide	35-39	0	1651
Adelaide	35-39	1	1129
Adelaide	35-39	2	1644
Adelaide	35-39	3	505
Adelaide	35-39	4	113
Adelaide	35-39	5	39
Adelaide	35-39	6	40
Adelaide	40-44		263
Adelaide	40-44	0	1110
Adelaide	40-44	1	918
Adelaide	40-44	2	1872
Adelaide	40-44	3	627
Adelaide	40-44	4	188
Adelaide	40-44	5	39
Adelaide	40-44	6	33
Adelaide	45-49		308
Adelaide	45-49	0	1138
Adelaide	45-49	1	744
Adelaide	45-49	2	1879
Adelaide	45-49	3	748
Adelaide	45-49	4	187
Adelaide	45-49	5	39
Adelaide	45-49	6	49
Adelaide	50-54		306
Adelaide	50-54	0	1155
Adelaide	50-54	1	758
Adelaide	50-54	2	1761
Adelaide	50-54	3	747
Adelaide	50-54	4	212
Adelaide	50-54	5	53
Adelaide	50-54	6	25
Adelaide	55-59		302
Adelaide	55-59	0	1032
Adelaide	55-59	1	723
Adelaide	55-59	2	1792
Adelaide	55-59	3	822
Adelaide	55-59	4	239
Adelaide	55-59	5	51
Adelaide	55-59	6	45
Adelaide	60-64		290
Adelaide	60-64	0	897
Adelaide	60-64	1	638
Adelaide	60-64	2	1597
Adelaide	60-64	3	802
Adelaide	60-64	4	242
Adelaide	60-64	5	70
Adelaide	60-64	6	49
Adelaide	65-69		289
Adelaide	65-69	0	717
Adelaide	65-69	1	471
Adelaide	65-69	2	1491
Adelaide	65-69	3	795
Adelaide	65-69	4	239
Adelaide	65-69	5	78
Adelaide	65-69	6	48
Adelaide	70-74		191
Adelaide	70-74	0	417
Adelaide	70-74	1	278
Adelaide	70-74	2	1002
Adelaide	70-74	3	704
Adelaide	70-74	4	234
Adelaide	70-74	5	62
Adelaide	70-74	6	47
Adelaide	75-79		171
Adelaide	75-79	0	252
Adelaide	75-79	1	157
Adelaide	75-79	2	643
Adelaide	75-79	3	607
Adelaide	75-79	4	270
Adelaide	75-79	5	97
Adelaide	75-79	6	69
Adelaide	80-84		163
Adelaide	80-84	0	142
Adelaide	80-84	1	139
Adelaide	80-84	2	465
Adelaide	80-84	3	500
Adelaide	80-84	4	267
Adelaide	80-84	5	116
Adelaide	80-84	6	89
Adelaide	85+		269
Adelaide	85+	0	245
Adelaide	85+	1	235
Adelaide	85+	2	710
Adelaide	85+	3	631
Adelaide	85+	4	363
Adelaide	85+	5	179
Adelaide	85+	6	140
Barker	15-19		513
Barker	15-19	0	3724
Barker	15-19	1	57
Barker	15-19	2	7
Barker	15-19	3	3
Barker	20-24		273
Barker	20-24	0	2553
Barker	20-24	1	421
Barker	20-24	2	230
Barker	20-24	3	49
Barker	20-24	4	11
Barker	20-24	5	4
Barker	20-24	6	5
Barker	25-29		258
Barker	25-29	0	1792
Barker	25-29	1	704
Barker	25-29	2	666
Barker	25-29	3	231
Barker	25-29	4	83
Barker	25-29	5	17
Barker	25-29	6	9
Barker	30-34		229
Barker	30-34	0	956
Barker	30-34	1	743
Barker	30-34	2	1185
Barker	30-34	3	607
Barker	30-34	4	197
Barker	30-34	5	66
Barker	30-34	6	46
Barker	35-39		231
Barker	35-39	0	511
Barker	35-39	1	522
Barker	35-39	2	1404
Barker	35-39	3	942
Barker	35-39	4	264
Barker	35-39	5	106
Barker	35-39	6	58
Barker	40-44		248
Barker	40-44	0	492
Barker	40-44	1	473
Barker	40-44	2	1674
Barker	40-44	3	1005
Barker	40-44	4	360
Barker	40-44	5	119
Barker	40-44	6	80
Barker	45-49		299
Barker	45-49	0	586
Barker	45-49	1	528
Barker	45-49	2	1848
Barker	45-49	3	1202
Barker	45-49	4	409
Barker	45-49	5	125
Barker	45-49	6	87
Barker	50-54		350
Barker	50-54	0	627
Barker	50-54	1	562
Barker	50-54	2	1806
Barker	50-54	3	1258
Barker	50-54	4	448
Barker	50-54	5	140
Barker	50-54	6	82
Barker	55-59		330
Barker	55-59	0	530
Barker	55-59	1	487
Barker	55-59	2	1938
Barker	55-59	3	1326
Barker	55-59	4	505
Barker	55-59	5	151
Barker	55-59	6	81
Barker	60-64		334
Barker	60-64	0	423
Barker	60-64	1	376
Barker	60-64	2	1927
Barker	60-64	3	1302
Barker	60-64	4	544
Barker	60-64	5	116
Barker	60-64	6	62
Barker	65-69		366
Barker	65-69	0	354
Barker	65-69	1	337
Barker	65-69	2	1811
Barker	65-69	3	1334
Barker	65-69	4	518
Barker	65-69	5	146
Barker	65-69	6	71
Barker	70-74		289
Barker	70-74	0	233
Barker	70-74	1	176
Barker	70-74	2	1162
Barker	70-74	3	1081
Barker	70-74	4	500
Barker	70-74	5	154
Barker	70-74	6	113
Barker	75-79		258
Barker	75-79	0	166
Barker	75-79	1	147
Barker	75-79	2	668
Barker	75-79	3	806
Barker	75-79	4	497
Barker	75-79	5	212
Barker	75-79	6	142
Barker	80-84		198
Barker	80-84	0	117
Barker	80-84	1	74
Barker	80-84	2	379
Barker	80-84	3	507
Barker	80-84	4	388
Barker	80-84	5	210
Barker	80-84	6	176
Barker	85+		410
Barker	85+	0	130
Barker	85+	1	134
Barker	85+	2	453
Barker	85+	3	517
Barker	85+	4	406
Barker	85+	5	237
Barker	85+	6	245
Boothby	15-19		362
Boothby	15-19	0	4277
Boothby	15-19	1	16
Boothby	15-19	2	4
Boothby	20-24		315
Boothby	20-24	0	4243
Boothby	20-24	1	106
Boothby	20-24	2	24
Boothby	20-24	3	3
Boothby	20-24	6	3
Boothby	25-29		250
Boothby	25-29	0	3154
Boothby	25-29	1	556
Boothby	25-29	2	233
Boothby	25-29	3	51
Boothby	25-29	4	17
Boothby	25-29	5	8
Boothby	25-29	6	3
Boothby	30-34		222
Boothby	30-34	0	1753
Boothby	30-34	1	1131
Boothby	30-34	2	1024
Boothby	30-34	3	280
Boothby	30-34	4	56
Boothby	30-34	5	19
Boothby	30-34	6	7
Boothby	35-39		175
Boothby	35-39	0	942
Boothby	35-39	1	930
Boothby	35-39	2	1788
Boothby	35-39	3	586
Boothby	35-39	4	133
Boothby	35-39	5	31
Boothby	35-39	6	21
Boothby	40-44		160
Boothby	40-44	0	711
Boothby	40-44	1	747
Boothby	40-44	2	2218
Boothby	40-44	3	867
Boothby	40-44	4	175
Boothby	40-44	5	52
Boothby	40-44	6	19
Boothby	45-49		215
Boothby	45-49	0	734
Boothby	45-49	1	759
Boothby	45-49	2	2235
Boothby	45-49	3	939
Boothby	45-49	4	229
Boothby	45-49	5	46
Boothby	45-49	6	44
Boothby	50-54		200
Boothby	50-54	0	777
Boothby	50-54	1	701
Boothby	50-54	2	2069
Boothby	50-54	3	994
Boothby	50-54	4	261
Boothby	50-54	5	73
Boothby	50-54	6	38
Boothby	55-59		226
Boothby	55-59	0	748
Boothby	55-59	1	665
Boothby	55-59	2	2136
Boothby	55-59	3	1000
Boothby	55-59	4	310
Boothby	55-59	5	53
Boothby	55-59	6	31
Boothby	60-64		196
Boothby	60-64	0	670
Boothby	60-64	1	600
Boothby	60-64	2	2012
Boothby	60-64	3	912
Boothby	60-64	4	309
Boothby	60-64	5	70
Boothby	60-64	6	24
Boothby	65-69		231
Boothby	65-69	0	535
Boothby	65-69	1	516
Boothby	65-69	2	1927
Boothby	65-69	3	991
Boothby	65-69	4	269
Boothby	65-69	5	45
Boothby	65-69	6	31
Boothby	70-74		204
Boothby	70-74	0	304
Boothby	70-74	1	265
Boothby	70-74	2	1431
Boothby	70-74	3	837
Boothby	70-74	4	245
Boothby	70-74	5	75
Boothby	70-74	6	42
Boothby	75-79		163
Boothby	75-79	0	212
Boothby	75-79	1	175
Boothby	75-79	2	878
Boothby	75-79	3	704
Boothby	75-79	4	325
Boothby	75-79	5	104
Boothby	75-79	6	50
Boothby	80-84		150
Boothby	80-84	0	156
Boothby	80-84	1	142
Boothby	80-84	2	534
Boothby	80-84	3	575
Boothby	80-84	4	317
Boothby	80-84	5	121
Boothby	80-84	6	81
Boothby	85+		281
Boothby	85+	0	233
Boothby	85+	1	268
Boothby	85+	2	826
Boothby	85+	3	770
Boothby	85+	4	422
Boothby	85+	5	235
Boothby	85+	6	144
Grey	15-19		569
Grey	15-19	0	3066
Grey	15-19	1	68
Grey	15-19	2	9
Grey	20-24		354
Grey	20-24	0	2308
Grey	20-24	1	461
Grey	20-24	2	240
Grey	20-24	3	39
Grey	20-24	4	17
Grey	20-24	6	7
Grey	25-29		321
Grey	25-29	0	1732
Grey	25-29	1	716
Grey	25-29	2	731
Grey	25-29	3	282
Grey	25-29	4	88
Grey	25-29	5	27
Grey	25-29	6	12
Grey	30-34		321
Grey	30-34	0	855
Grey	30-34	1	714
Grey	30-34	2	1132
Grey	30-34	3	615
Grey	30-34	4	225
