CED_NAME16	Age	HoursHousekeeping	Sex	adults
Adelaide	45-54	0	M	1933
Adelaide	45-54	<5	F	1365
Adelaide	45-54	<5	M	2907
Adelaide	45-54	5-14	F	3774
Adelaide	45-54	5-14	M	3465
Adelaide	45-54	15-29	F	2175
Adelaide	45-54	15-29	M	763
Adelaide	45-54	30+	F	1230
Adelaide	45-54	30+	M	294
Adelaide	55-64		F	606
Adelaide	55-64		M	672
Adelaide	55-64	0	F	1220
Adelaide	55-64	0	M	1949
Adelaide	55-64	<5	F	1335
Adelaide	55-64	<5	M	2456
Adelaide	55-64	5-14	F	3515
Adelaide	55-64	5-14	M	3018
Adelaide	55-64	15-29	F	1943
Adelaide	55-64	15-29	M	756
Adelaide	55-64	30+	F	973
Adelaide	55-64	30+	M	351
Adelaide	65-74		F	584
Adelaide	65-74		M	536
Adelaide	65-74	0	F	1299
Adelaide	65-74	0	M	1576
Adelaide	65-74	<5	F	678
Adelaide	65-74	<5	M	1291
Adelaide	65-74	5-14	F	1908
Adelaide	65-74	5-14	M	1944
Adelaide	65-74	15-29	F	1575
Adelaide	65-74	15-29	M	709
Adelaide	65-74	30+	F	1018
Adelaide	65-74	30+	M	289
Adelaide	75-84		F	477
Adelaide	75-84		M	342
Adelaide	75-84	0	F	1277
Adelaide	75-84	0	M	1091
Adelaide	75-84	<5	F	376
Adelaide	75-84	<5	M	532
Adelaide	75-84	5-14	F	815
Adelaide	75-84	5-14	M	708
Adelaide	75-84	15-29	F	650
Adelaide	75-84	15-29	M	315
Adelaide	75-84	30+	F	562
Adelaide	75-84	30+	M	182
Adelaide	85+		F	317
Adelaide	85+		M	179
Adelaide	85+	0	F	1461
Adelaide	85+	0	M	751
Adelaide	85+	<5	F	265
Adelaide	85+	<5	M	171
Adelaide	85+	5-14	F	361
Adelaide	85+	5-14	M	214
Adelaide	85+	15-29	F	226
Adelaide	85+	15-29	M	118
Adelaide	85+	30+	F	145
Adelaide	85+	30+	M	86
Barker	15-19		F	439
Barker	15-19		M	521
Barker	15-19	0	F	1154
Barker	15-19	0	M	1578
Barker	15-19	<5	F	2003
Barker	15-19	<5	M	2010
Barker	15-19	5-14	F	599
Barker	15-19	5-14	M	386
Barker	15-19	15-29	F	78
Barker	15-19	15-29	M	59
Barker	15-19	30+	F	40
Barker	15-19	30+	M	20
Barker	20-24		F	259
Barker	20-24		M	400
Barker	20-24	0	F	604
Barker	20-24	0	M	1241
Barker	20-24	<5	F	1002
Barker	20-24	<5	M	1419
Barker	20-24	5-14	F	1046
Barker	20-24	5-14	M	735
Barker	20-24	15-29	F	344
Barker	20-24	15-29	M	138
Barker	20-24	30+	F	296
Barker	20-24	30+	M	81
Barker	25-34		F	486
Barker	25-34		M	889
Barker	25-34	0	F	745
Barker	25-34	0	M	1637
Barker	25-34	<5	F	1067
Barker	25-34	<5	M	2531
Barker	25-34	5-14	F	2322
Barker	25-34	5-14	M	2294
Barker	25-34	15-29	F	1310
Barker	25-34	15-29	M	532
Barker	25-34	30+	F	1863
Barker	25-34	30+	M	282
Barker	35-44		F	530
Barker	35-44		M	939
Barker	35-44	0	F	643
Barker	35-44	0	M	1431
Barker	35-44	<5	F	695
Barker	35-44	<5	M	2368
Barker	35-44	5-14	F	2649
Barker	35-44	5-14	M	2755
Barker	35-44	15-29	F	1961
Barker	35-44	15-29	M	804
Barker	35-44	30+	F	2012
Barker	35-44	30+	M	384
Barker	45-54		F	719
Barker	45-54		M	994
Barker	45-54	0	F	960
Barker	45-54	0	M	2004
Barker	45-54	<5	F	1043
Barker	45-54	<5	M	2889
Barker	45-54	5-14	F	3703
Barker	45-54	5-14	M	3373
Barker	45-54	15-29	F	2442
Barker	45-54	15-29	M	913
Barker	45-54	30+	F	1495
Barker	45-54	30+	M	420
Barker	55-64		F	789
Barker	55-64		M	904
Barker	55-64	0	F	1396
Barker	55-64	0	M	2474
Barker	55-64	<5	F	902
Barker	55-64	<5	M	2651
Barker	55-64	5-14	F	3216
Barker	55-64	5-14	M	3176
Barker	55-64	15-29	F	2377
Barker	55-64	15-29	M	1020
Barker	55-64	30+	F	1763
Barker	55-64	30+	M	520
Barker	65-74		F	909
Barker	65-74		M	1055
Barker	65-74	0	F	1751
Barker	65-74	0	M	2339
Barker	65-74	<5	F	525
Barker	65-74	<5	M	1370
Barker	65-74	5-14	F	1658
Barker	65-74	5-14	M	2116
Barker	65-74	15-29	F	1897
Barker	65-74	15-29	M	1171
Barker	65-74	30+	F	1899
Barker	65-74	30+	M	843
Barker	75-84		F	804
Barker	75-84		M	675
Barker	75-84	0	F	1446
Barker	75-84	0	M	1362
Barker	75-84	<5	F	356
Barker	75-84	<5	M	543
Barker	75-84	5-14	F	770
Barker	75-84	5-14	M	827
Barker	75-84	15-29	F	739
Barker	75-84	15-29	M	541
Barker	75-84	30+	F	824
Barker	75-84	30+	M	439
Barker	85+		F	524
Barker	85+		M	318
Barker	85+	0	F	1152
Barker	85+	0	M	628
Barker	85+	<5	F	233
Barker	85+	<5	M	162
Barker	85+	5-14	F	294
Barker	85+	5-14	M	201
Barker	85+	15-29	F	184
Barker	85+	15-29	M	118
Barker	85+	30+	F	145
Barker	85+	30+	M	104
Boothby	15-19		F	203
Boothby	15-19		M	242
Boothby	15-19	0	F	1440
Boothby	15-19	0	M	1824
Boothby	15-19	<5	F	2503
Boothby	15-19	<5	M	2261
Boothby	15-19	5-14	F	446
Boothby	15-19	5-14	M	306
Boothby	15-19	15-29	F	45
Boothby	15-19	15-29	M	22
Boothby	15-19	30+	F	23
Boothby	15-19	30+	M	5
Boothby	20-24		F	203
Boothby	20-24		M	214
Boothby	20-24	0	F	1121
Boothby	20-24	0	M	1630
Boothby	20-24	<5	F	2060
Boothby	20-24	<5	M	2043
Boothby	20-24	5-14	F	1078
Boothby	20-24	5-14	M	727
Boothby	20-24	15-29	F	145
Boothby	20-24	15-29	M	95
Boothby	20-24	30+	F	85
Boothby	20-24	30+	M	28
Boothby	25-34		F	405
Boothby	25-34		M	411
Boothby	25-34	0	F	1068
Boothby	25-34	0	M	1731
Boothby	25-34	<5	F	2031
Boothby	25-34	<5	M	3090
Boothby	25-34	5-14	F	2943
Boothby	25-34	5-14	M	2394
Boothby	25-34	15-29	F	1116
Boothby	25-34	15-29	M	469
Boothby	25-34	30+	F	1187
Boothby	25-34	30+	M	140
Boothby	35-44		F	341
Boothby	35-44		M	395
Boothby	35-44	0	F	594
Boothby	35-44	0	M	1221
Boothby	35-44	<5	F	1036
Boothby	35-44	<5	M	2676
Boothby	35-44	5-14	F	3366
Boothby	35-44	5-14	M	3492
Boothby	35-44	15-29	F	2286
Boothby	35-44	15-29	M	869
Boothby	35-44	30+	F	1918
Boothby	35-44	30+	M	337
Boothby	45-54		F	409
Boothby	45-54		M	464
Boothby	45-54	0	F	746
Boothby	45-54	0	M	1338
Boothby	45-54	<5	F	1175
Boothby	45-54	<5	M	2733
Boothby	45-54	5-14	F	4206
Boothby	45-54	5-14	M	3671
Boothby	45-54	15-29	F	2538
Boothby	45-54	15-29	M	884
Boothby	45-54	30+	F	1242
Boothby	45-54	30+	M	310
Boothby	55-64		F	435
Boothby	55-64		M	469
Boothby	55-64	0	F	1024
Boothby	55-64	0	M	1524
Boothby	55-64	<5	F	1151
Boothby	55-64	<5	M	2486
Boothby	55-64	5-14	F	3741
Boothby	55-64	5-14	M	3296
Boothby	55-64	15-29	F	2329
Boothby	55-64	15-29	M	941
Boothby	55-64	30+	F	1280
Boothby	55-64	30+	M	331
Boothby	65-74		F	538
Boothby	65-74		M	444
Boothby	65-74	0	F	1193
Boothby	65-74	0	M	1498
Boothby	65-74	<5	F	545
Boothby	65-74	<5	M	1356
Boothby	65-74	5-14	F	1991
Boothby	65-74	5-14	M	2313
Boothby	65-74	15-29	F	2004
Boothby	65-74	15-29	M	1081
Boothby	65-74	30+	F	1664
Boothby	65-74	30+	M	492
Boothby	75-84		F	550
Boothby	75-84		M	390
Boothby	75-84	0	F	1239
Boothby	75-84	0	M	1052
Boothby	75-84	<5	F	367
Boothby	75-84	<5	M	542
Boothby	75-84	5-14	F	906
Boothby	75-84	5-14	M	928
Boothby	75-84	15-29	F	881
Boothby	75-84	15-29	M	513
Boothby	75-84	30+	F	752
Boothby	75-84	30+	M	327
Boothby	85+		F	442
Boothby	85+		M	239
Boothby	85+	0	F	1544
Boothby	85+	0	M	725
Boothby	85+	<5	F	312
Boothby	85+	<5	M	190
Boothby	85+	5-14	F	445
Boothby	85+	5-14	M	293
Boothby	85+	15-29	F	268
Boothby	85+	15-29	M	154
Boothby	85+	30+	F	165
Boothby	85+	30+	M	118
Grey	15-19		F	453
Grey	15-19		M	521
Grey	15-19	0	F	1100
Grey	15-19	0	M	1507
Grey	15-19	<5	F	1505
Grey	15-19	<5	M	1635
Grey	15-19	5-14	F	506
Grey	15-19	5-14	M	375
Grey	15-19	15-29	F	99
Grey	15-19	15-29	M	48
Grey	15-19	30+	F	45
Grey	15-19	30+	M	28
Grey	20-24		F	347
Grey	20-24		M	435
Grey	20-24	0	F	585
Grey	20-24	0	M	1133
Grey	20-24	<5	F	823
Grey	20-24	<5	M	1213
Grey	20-24	5-14	F	1015
Grey	20-24	5-14	M	752
Grey	20-24	15-29	F	338
Grey	20-24	15-29	M	155
Grey	20-24	30+	F	317
Grey	20-24	30+	M	65
Grey	25-34		F	660
Grey	25-34		M	1065
Grey	25-34	0	F	721
Grey	25-34	0	M	1603
Grey	25-34	<5	F	1041
Grey	25-34	<5	M	2336
Grey	25-34	5-14	F	2212
Grey	25-34	5-14	M	2303
Grey	25-34	15-29	F	1312
Grey	25-34	15-29	M	586
Grey	25-34	30+	F	1922
Grey	25-34	30+	M	294
Grey	35-44		F	593
Grey	35-44		M	918
Grey	35-44	0	F	679
Grey	35-44	0	M	1500
Grey	35-44	<5	F	592
Grey	35-44	<5	M	1970
Grey	35-44	5-14	F	2237
Grey	35-44	5-14	M	2433
Grey	35-44	15-29	F	1783
Grey	35-44	15-29	M	766
Grey	35-44	30+	F	1886
Grey	35-44	30+	M	399
Grey	45-54		F	797
Grey	45-54		M	1103
Grey	45-54	0	F	1107
Grey	45-54	0	M	2211
Grey	45-54	<5	F	879
Grey	45-54	<5	M	2498
Grey	45-54	5-14	F	3307
Grey	45-54	5-14	M	3052
Grey	45-54	15-29	F	2139
Grey	45-54	15-29	M	920
Grey	45-54	30+	F	1517
Grey	45-54	30+	M	482
Grey	55-64		F	930
Grey	55-64		M	1137
Grey	55-64	0	F	1453
Grey	55-64	0	M	2691
Grey	55-64	<5	F	919
Grey	55-64	<5	M	2405
Grey	55-64	5-14	F	2854
Grey	55-64	5-14	M	2987
Grey	55-64	15-29	F	2258
Grey	55-64	15-29	M	1043
Grey	55-64	30+	F	1797
Grey	55-64	30+	M	615
Grey	65-74		F	984
Grey	65-74		M	1079
Grey	65-74	0	F	1857
Grey	65-74	0	M	2484
Grey	65-74	<5	F	464
Grey	65-74	<5	M	1256
Grey	65-74	5-14	F	1418
Grey	65-74	5-14	M	2033
Grey	65-74	15-29	F	1644
Grey	65-74	15-29	M	1070
Grey	65-74	30+	F	2023
Grey	65-74	30+	M	884
Grey	75-84		F	775
Grey	75-84		M	708
Grey	75-84	0	F	1465
Grey	75-84	0	M	1427
Grey	75-84	<5	F	282
Grey	75-84	<5	M	462
Grey	75-84	5-14	F	653
Grey	75-84	5-14	M	742
Grey	75-84	15-29	F	670
Grey	75-84	15-29	M	498
Grey	75-84	30+	F	773
Grey	75-84	30+	M	484
Grey	85+		F	466
Grey	85+		M	272
Grey	85+	0	F	1063
Grey	85+	0	M	581
Grey	85+	<5	F	177
Grey	85+	<5	M	165
Grey	85+	5-14	F	242
Grey	85+	5-14	M	174
Grey	85+	15-29	F	172
Grey	85+	15-29	M	82
Grey	85+	30+	F	122
Grey	85+	30+	M	92
Hindmarsh	15-19		F	214
Hindmarsh	15-19		M	244
Hindmarsh	15-19	0	F	1342
Hindmarsh	15-19	0	M	1703
Hindmarsh	15-19	<5	F	1885
Hindmarsh	15-19	<5	M	1797
Hindmarsh	15-19	5-14	F	464
Hindmarsh	15-19	5-14	M	273
Hindmarsh	15-19	15-29	F	46
Hindmarsh	15-19	15-29	M	25
Hindmarsh	15-19	30+	F	17
Hindmarsh	15-19	30+	M	20
Hindmarsh	20-24		F	266
Hindmarsh	20-24		M	277
Hindmarsh	20-24	0	F	1277
Hindmarsh	20-24	0	M	2067
Hindmarsh	20-24	<5	F	2190
Hindmarsh	20-24	<5	M	2039
Hindmarsh	20-24	5-14	F	1282
Hindmarsh	20-24	5-14	M	843
Hindmarsh	20-24	15-29	F	208
Hindmarsh	20-24	15-29	M	86
Hindmarsh	20-24	30+	F	100
Hindmarsh	20-24	30+	M	24
Hindmarsh	25-34		F	614
Hindmarsh	25-34		M	664
Hindmarsh	25-34	0	F	1637
Hindmarsh	25-34	0	M	2736
Hindmarsh	25-34	<5	F	2736
Hindmarsh	25-34	<5	M	3857
Hindmarsh	25-34	5-14	F	3614
Hindmarsh	25-34	5-14	M	2914
Hindmarsh	25-34	15-29	F	1279
Hindmarsh	25-34	15-29	M	489
Hindmarsh	25-34	30+	F	1280
Hindmarsh	25-34	30+	M	195
Hindmarsh	35-44		F	484
Hindmarsh	35-44		M	554
Hindmarsh	35-44	0	F	820
Hindmarsh	35-44	0	M	1660
Hindmarsh	35-44	<5	F	1314
Hindmarsh	35-44	<5	M	2981
Hindmarsh	35-44	5-14	F	3251
Hindmarsh	35-44	5-14	M	3320
Hindmarsh	35-44	15-29	F	1903
Hindmarsh	35-44	15-29	M	804
Hindmarsh	35-44	30+	F	1801
Hindmarsh	35-44	30+	M	245
Hindmarsh	45-54		F	481
Hindmarsh	45-54		M	570
Hindmarsh	45-54	0	F	1037
Hindmarsh	45-54	0	M	1989
Hindmarsh	45-54	<5	F	1326
Hindmarsh	45-54	<5	M	2880
Hindmarsh	45-54	5-14	F	3765
Hindmarsh	45-54	5-14	M	3391
Hindmarsh	45-54	15-29	F	2161
Hindmarsh	45-54	15-29	M	762
Hindmarsh	45-54	30+	F	1208
Hindmarsh	45-54	30+	M	294
Hindmarsh	55-64		F	551
Hindmarsh	55-64		M	536
Hindmarsh	55-64	0	F	1372
Hindmarsh	55-64	0	M	1991
Hindmarsh	55-64	<5	F	1301
Hindmarsh	55-64	<5	M	2414
Hindmarsh	55-64	5-14	F	3449
Hindmarsh	55-64	5-14	M	2835
Hindmarsh	55-64	15-29	F	2024
Hindmarsh	55-64	15-29	M	741
Hindmarsh	55-64	30+	F	1145
Hindmarsh	55-64	30+	M	301
Hindmarsh	65-74		F	589
Hindmarsh	65-74		M	544
Hindmarsh	65-74	0	F	1654
Hindmarsh	65-74	0	M	1906
Hindmarsh	65-74	<5	F	644
Hindmarsh	65-74	<5	M	1329
Hindmarsh	65-74	5-14	F	1891
Hindmarsh	65-74	5-14	M	2034
Hindmarsh	65-74	15-29	F	1820
Hindmarsh	65-74	15-29	M	829
Hindmarsh	65-74	30+	F	1479
Hindmarsh	65-74	30+	M	380
Hindmarsh	75-84		F	715
Hindmarsh	75-84		M	452
Hindmarsh	75-84	0	F	1684
Hindmarsh	75-84	0	M	1396
Hindmarsh	75-84	<5	F	517
Hindmarsh	75-84	<5	M	638
Hindmarsh	75-84	5-14	F	1038
Hindmarsh	75-84	5-14	M	929
Hindmarsh	75-84	15-29	F	888
Hindmarsh	75-84	15-29	M	549
Hindmarsh	75-84	30+	F	826
Hindmarsh	75-84	30+	M	331
Hindmarsh	85+		F	690
Hindmarsh	85+		M	335
Hindmarsh	85+	0	F	1675
Hindmarsh	85+	0	M	845
Hindmarsh	85+	<5	F	354
Hindmarsh	85+	<5	M	255
Hindmarsh	85+	5-14	F	514
Hindmarsh	85+	5-14	M	300
Hindmarsh	85+	15-29	F	265
Hindmarsh	85+	15-29	M	138
Hindmarsh	85+	30+	F	199
Hindmarsh	85+	30+	M	125
Kingston	15-19		F	331
Kingston	15-19		M	326
Kingston	15-19	0	F	1359
Kingston	15-19	0	M	1817
Kingston	15-19	<5	F	2137
Kingston	15-19	<5	M	2034
Kingston	15-19	5-14	F	519
Kingston	15-19	5-14	M	332
Kingston	15-19	15-29	F	53
Kingston	15-19	15-29	M	37
Kingston	15-19	30+	F	25
Kingston	15-19	30+	M	13
Kingston	20-24		F	245
Kingston	20-24		M	268
Kingston	20-24	0	F	895
Kingston	20-24	0	M	1576
Kingston	20-24	<5	F	1629
Kingston	20-24	<5	M	1792
Kingston	20-24	5-14	F	1207
Kingston	20-24	5-14	M	757
Kingston	20-24	15-29	F	255
Kingston	20-24	15-29	M	115
Kingston	20-24	30+	F	282
Kingston	20-24	30+	M	51
Kingston	25-34		F	505
Kingston	25-34		M	563
Kingston	25-34	0	F	847
Kingston	25-34	0	M	1860
Kingston	25-34	<5	F	1777
Kingston	25-34	<5	M	3431
Kingston	25-34	5-14	F	3236
Kingston	25-34	5-14	M	2897
Kingston	25-34	15-29	F	1605
Kingston	25-34	15-29	M	644
Kingston	25-34	30+	F	1988
Kingston	25-34	30+	M	254
Kingston	35-44		F	507
Kingston	35-44		M	559
Kingston	35-44	0	F	718
Kingston	35-44	0	M	1466
Kingston	35-44	<5	F	1084
Kingston	35-44	<5	M	2782
Kingston	35-44	5-14	F	3270
Kingston	35-44	5-14	M	3428
Kingston	35-44	15-29	F	2176
Kingston	35-44	15-29	M	841
Kingston	35-44	30+	F	2115
Kingston	35-44	30+	M	372
Kingston	45-54		F	536
Kingston	45-54		M	564
Kingston	45-54	0	F	972
Kingston	45-54	0	M	1771
Kingston	45-54	<5	F	1190
Kingston	45-54	<5	M	2667
Kingston	45-54	5-14	F	3915
Kingston	45-54	5-14	M	3321
Kingston	45-54	15-29	F	2128
Kingston	45-54	15-29	M	844
Kingston	45-54	30+	F	1345
Kingston	45-54	30+	M	335
Kingston	55-64		F	577
Kingston	55-64		M	570
Kingston	55-64	0	F	1356
Kingston	55-64	0	M	1868
Kingston	55-64	<5	F	1157
Kingston	55-64	<5	M	2239
Kingston	55-64	5-14	F	3314
Kingston	55-64	5-14	M	2927
Kingston	55-64	15-29	F	2145
Kingston	55-64	15-29	M	833
Kingston	55-64	30+	F	1352
Kingston	55-64	30+	M	366
Kingston	65-74		F	654
Kingston	65-74		M	540
Kingston	65-74	0	F	1651
Kingston	65-74	0	M	1816
Kingston	65-74	<5	F	532
Kingston	65-74	<5	M	1110
Kingston	65-74	5-14	F	1694
Kingston	65-74	5-14	M	2022
Kingston	65-74	15-29	F	1702
Kingston	65-74	15-29	M	972
Kingston	65-74	30+	F	1492
Kingston	65-74	30+	M	531
Kingston	75-84		F	556
Kingston	75-84		M	421
Kingston	75-84	0	F	1140
Kingston	75-84	0	M	1077
Kingston	75-84	<5	F	297
Kingston	75-84	<5	M	389
Kingston	75-84	5-14	F	590
Kingston	75-84	5-14	M	605
Kingston	75-84	15-29	F	576
Kingston	75-84	15-29	M	422
Kingston	75-84	30+	F	505
Kingston	75-84	30+	M	289
Kingston	85+		F	360
Kingston	85+		M	220
Kingston	85+	0	F	915
Kingston	85+	0	M	495
Kingston	85+	<5	F	163
Kingston	85+	<5	M	97
Kingston	85+	5-14	F	212
Kingston	85+	5-14	M	141
Kingston	85+	15-29	F	94
Kingston	85+	15-29	M	85
Kingston	85+	30+	F	70
Kingston	85+	30+	M	67
Makin	15-19		F	256
Makin	15-19		M	271
Makin	15-19	0	F	1554
Makin	15-19	0	M	2081
Makin	15-19	<5	F	2106
Makin	15-19	<5	M	2037
Makin	15-19	5-14	F	463
Makin	15-19	5-14	M	362
Makin	15-19	15-29	F	50
Makin	15-19	15-29	M	41
Makin	15-19	30+	F	19
Makin	15-19	30+	M	4
Makin	20-24		F	199
Makin	20-24		M	274
Makin	20-24	0	F	1156
Makin	20-24	0	M	2127
Makin	20-24	<5	F	1717
Makin	20-24	<5	M	1883
Makin	20-24	5-14	F	1074
Makin	20-24	5-14	M	722
Makin	20-24	15-29	F	204
Makin	20-24	15-29	M	106
Makin	20-24	30+	F	174
Makin	20-24	30+	M	48
Makin	25-34		F	511
Makin	25-34		M	736
Makin	25-34	0	F	1403
Makin	25-34	0	M	2418
Makin	25-34	<5	F	1984
Makin	25-34	<5	M	3403
Makin	25-34	5-14	F	3198
Makin	25-34	5-14	M	2856
Makin	25-34	15-29	F	1468
Makin	25-34	15-29	M	489
Makin	25-34	30+	F	1672
Makin	25-34	30+	M	210
Makin	35-44		F	456
Makin	35-44		M	685
Makin	35-44	0	F	908
Makin	35-44	0	M	1817
Makin	35-44	<5	F	1052
Makin	35-44	<5	M	2950
Makin	35-44	5-14	F	3267
Makin	35-44	5-14	M	3517
Makin	35-44	15-29	F	2229
Makin	35-44	15-29	M	851
Makin	35-44	30+	F	2104
Makin	35-44	30+	M	361
Makin	45-54		F	439
Makin	45-54		M	606
Makin	45-54	0	F	1063
Makin	45-54	0	M	1848
Makin	45-54	<5	F	1223
Makin	45-54	<5	M	2880
Makin	45-54	5-14	F	3878
Makin	45-54	5-14	M	3451
Makin	45-54	15-29	F	2347
Makin	45-54	15-29	M	809
Makin	45-54	30+	F	1284
Makin	45-54	30+	M	306
Makin	55-64		F	449
Makin	55-64		M	424
Makin	55-64	0	F	1369
Makin	55-64	0	M	1886
Makin	55-64	<5	F	1033
Makin	55-64	<5	M	2182
Makin	55-64	5-14	F	3125
Makin	55-64	5-14	M	2745
Makin	55-64	15-29	F	2062
Makin	55-64	15-29	M	759
Makin	55-64	30+	F	1378
Makin	55-64	30+	M	349
Makin	65-74		F	544
Makin	65-74		M	449
Makin	65-74	0	F	1700
Makin	65-74	0	M	1826
Makin	65-74	<5	F	480
Makin	65-74	<5	M	1205
Makin	65-74	5-14	F	1664
Makin	65-74	5-14	M	1957
Makin	65-74	15-29	F	1846
Makin	65-74	15-29	M	975
Makin	65-74	30+	F	1602
Makin	65-74	30+	M	503
Makin	75-84		F	523
Makin	75-84		M	391
Makin	75-84	0	F	1306
Makin	75-84	0	M	1141
Makin	75-84	<5	F	330
Makin	75-84	<5	M	454
Makin	75-84	5-14	F	705
Makin	75-84	5-14	M	744
Makin	75-84	15-29	F	633
Makin	75-84	15-29	M	466
Makin	75-84	30+	F	594
Makin	75-84	30+	M	332
Makin	85+		F	298
Makin	85+		M	172
Makin	85+	0	F	1016
Makin	85+	0	M	559
Makin	85+	<5	F	132
Makin	85+	<5	M	116
Makin	85+	5-14	F	200
Makin	85+	5-14	M	161
Makin	85+	15-29	F	125
Makin	85+	15-29	M	88
Makin	85+	30+	F	93
Makin	85+	30+	M	58
Mayo	15-19		F	378
Mayo	15-19		M	392
Mayo	15-19	0	F	1075
Mayo	15-19	0	M	1499
Mayo	15-19	<5	F	2114
Mayo	15-19	<5	M	2132
Mayo	15-19	5-14	F	476
Mayo	15-19	5-14	M	331
Mayo	15-19	15-29	F	46
Mayo	15-19	15-29	M	18
Mayo	15-19	30+	F	26
Mayo	15-19	30+	M	19
Mayo	20-24		F	170
Mayo	20-24		M	231
Mayo	20-24	0	F	512
Mayo	20-24	0	M	976
Mayo	20-24	<5	F	1320
Mayo	20-24	<5	M	1537
Mayo	20-24	5-14	F	795
Mayo	20-24	5-14	M	531
Mayo	20-24	15-29	F	170
Mayo	20-24	15-29	M	72
Mayo	20-24	30+	F	140
Mayo	20-24	30+	M	30
Mayo	25-34		F	337
Mayo	25-34		M	398
Mayo	25-34	0	F	403
Mayo	25-34	0	M	883
Mayo	25-34	<5	F	1050
Mayo	25-34	<5	M	1995
Mayo	25-34	5-14	F	2003
Mayo	25-34	5-14	M	1891
Mayo	25-34	15-29	F	1009
Mayo	25-34	15-29	M	414
Mayo	25-34	30+	F	1359
Mayo	25-34	30+	M	193
Mayo	35-44		F	442
Mayo	35-44		M	522
Mayo	35-44	0	F	350
Mayo	35-44	0	M	813
Mayo	35-44	<5	F	778
Mayo	35-44	<5	M	2046
Mayo	35-44	5-14	F	2820
Mayo	35-44	5-14	M	3024
Mayo	35-44	15-29	F	2113
Mayo	35-44	15-29	M	914
Mayo	35-44	30+	F	2024
Mayo	35-44	30+	M	409
Mayo	45-54		F	559
Mayo	45-54		M	611
Mayo	45-54	0	F	620
Mayo	45-54	0	M	1210
Mayo	45-54	<5	F	1041
Mayo	45-54	<5	M	2558
Mayo	45-54	5-14	F	4052
Mayo	45-54	5-14	M	3818
Mayo	45-54	15-29	F	2551
Mayo	45-54	15-29	M	1072
Mayo	45-54	30+	F	1506
Mayo	45-54	30+	M	444
Mayo	55-64		F	707
Mayo	55-64		M	730
Mayo	55-64	0	F	983
Mayo	55-64	0	M	1762
Mayo	55-64	<5	F	1093
Mayo	55-64	<5	M	2425
Mayo	55-64	5-14	F	3913
Mayo	55-64	5-14	M	3571
Mayo	55-64	15-29	F	2605
Mayo	55-64	15-29	M	1178
Mayo	55-64	30+	F	1642
Mayo	55-64	30+	M	610
Mayo	65-74		F	768
Mayo	65-74		M	706
Mayo	65-74	0	F	1475
Mayo	65-74	0	M	1830
Mayo	65-74	<5	F	601
Mayo	65-74	<5	M	1501
Mayo	65-74	5-14	F	2187
Mayo	65-74	5-14	M	2766
Mayo	65-74	15-29	F	2399
Mayo	65-74	15-29	M	1544
Mayo	65-74	30+	F	2215
Mayo	65-74	30+	M	917
Mayo	75-84		F	644
Mayo	75-84		M	546
Mayo	75-84	0	F	1172
Mayo	75-84	0	M	1125
Mayo	75-84	<5	F	297
Mayo	75-84	<5	M	531
Mayo	75-84	5-14	F	734
Mayo	75-84	5-14	M	967
Mayo	75-84	15-29	F	786
Mayo	75-84	15-29	M	663
Mayo	75-84	30+	F	889
Mayo	75-84	30+	M	500
Mayo	85+		F	371
Mayo	85+		M	238
Mayo	85+	0	F	1011
Mayo	85+	0	M	586
Mayo	85+	<5	F	189
Mayo	85+	<5	M	133
Mayo	85+	5-14	F	259
Mayo	85+	5-14	M	227
Mayo	85+	15-29	F	172
Mayo	85+	15-29	M	123
Mayo	85+	30+	F	137
Mayo	85+	30+	M	130
Port Adelaide	15-19		F	350
Port Adelaide	15-19		M	417
Port Adelaide	15-19	0	F	1847
Port Adelaide	15-19	0	M	2340
Port Adelaide	15-19	<5	F	1997
Port Adelaide	15-19	<5	M	1947
Port Adelaide	15-19	5-14	F	624
Port Adelaide	15-19	5-14	M	450
Port Adelaide	15-19	15-29	F	90
Port Adelaide	15-19	15-29	M	58
Port Adelaide	15-19	30+	F	40
Port Adelaide	15-19	30+	M	8
Port Adelaide	20-24		F	327
Port Adelaide	20-24		M	354
Port Adelaide	20-24	0	F	1559
Port Adelaide	20-24	0	M	2308
Port Adelaide	20-24	<5	F	1809
Port Adelaide	20-24	<5	M	1933
Port Adelaide	20-24	5-14	F	1379
Port Adelaide	20-24	5-14	M	877
Port Adelaide	20-24	15-29	F	309
Port Adelaide	20-24	15-29	M	142
Port Adelaide	20-24	30+	F	246
Port Adelaide	20-24	30+	M	52
Port Adelaide	25-34		F	681
Port Adelaide	25-34		M	745
Port Adelaide	25-34	0	F	2017
Port Adelaide	25-34	0	M	3359
Port Adelaide	25-34	<5	F	2403
Port Adelaide	25-34	<5	M	3981
Port Adelaide	25-34	5-14	F	3805
Port Adelaide	25-34	5-14	M	3114
Port Adelaide	25-34	15-29	F	1614
Port Adelaide	25-34	15-29	M	631
Port Adelaide	25-34	30+	F	1912
Port Adelaide	25-34	30+	M	259
Port Adelaide	35-44		F	592
Port Adelaide	35-44		M	705
Port Adelaide	35-44	0	F	1535
Port Adelaide	35-44	0	M	2722
Port Adelaide	35-44	<5	F	1280
Port Adelaide	35-44	<5	M	2872
Port Adelaide	35-44	5-14	F	3375
Port Adelaide	35-44	5-14	M	3382
Port Adelaide	35-44	15-29	F	2043
Port Adelaide	35-44	15-29	M	863
Port Adelaide	35-44	30+	F	2096
