CED_NAME16	Age	UsualResidence	persons
North Sydney	45-54	Visitor from ACT	15
North Sydney	45-54	Visitor from NSW	594
North Sydney	45-54	Visitor from NT	4
North Sydney	45-54	Visitor from QLD	92
North Sydney	45-54	Visitor from SA	28
North Sydney	45-54	Visitor from TAS	7
North Sydney	45-54	Visitor from VIC	83
North Sydney	45-54	Visitor from WA	20
North Sydney	45-54	Visitor same SA2	16
North Sydney	55-64	Home	15995
North Sydney	55-64	Visitor from ACT	19
North Sydney	55-64	Visitor from NSW	603
North Sydney	55-64	Visitor from NT	4
North Sydney	55-64	Visitor from QLD	79
North Sydney	55-64	Visitor from SA	14
North Sydney	55-64	Visitor from TAS	11
North Sydney	55-64	Visitor from VIC	82
North Sydney	55-64	Visitor from WA	40
North Sydney	55-64	Visitor same SA2	18
North Sydney	65-74	Home	12161
North Sydney	65-74	Visitor from ACT	20
North Sydney	65-74	Visitor from NSW	574
North Sydney	65-74	Visitor from QLD	68
North Sydney	65-74	Visitor from SA	8
North Sydney	65-74	Visitor from TAS	6
North Sydney	65-74	Visitor from VIC	43
North Sydney	65-74	Visitor from WA	17
North Sydney	65-74	Visitor same SA2	14
North Sydney	75-84	Home	6281
North Sydney	75-84	Visitor from ACT	3
North Sydney	75-84	Visitor from NSW	341
North Sydney	75-84	Visitor from QLD	10
North Sydney	75-84	Visitor from SA	7
North Sydney	75-84	Visitor from TAS	4
North Sydney	75-84	Visitor from VIC	5
North Sydney	75-84	Visitor from WA	3
North Sydney	75-84	Visitor same SA2	13
North Sydney	85+	Home	3543
North Sydney	85+	Visitor from NSW	253
North Sydney	85+	Visitor from VIC	5
North Sydney	85+	Visitor from WA	3
North Sydney	85+	Visitor same SA2	5
Page	0-14	Home	27353
Page	0-14	Visitor from ACT	3
Page	0-14	Visitor from NSW	652
Page	0-14	Visitor from QLD	151
Page	0-14	Visitor from SA	7
Page	0-14	Visitor from TAS	3
Page	0-14	Visitor from VIC	30
Page	0-14	Visitor from WA	8
Page	0-14	Visitor same SA2	62
Page	15-24	Home	15852
Page	15-24	Visitor from ACT	4
Page	15-24	Visitor from NSW	928
Page	15-24	Visitor from NT	5
Page	15-24	Visitor from QLD	197
Page	15-24	Visitor from SA	9
Page	15-24	Visitor from TAS	3
Page	15-24	Visitor from VIC	29
Page	15-24	Visitor from WA	6
Page	15-24	Visitor same SA2	55
Page	25-34	Home	13416
Page	25-34	Visitor from ACT	3
Page	25-34	Visitor from NSW	816
Page	25-34	Visitor from NT	3
Page	25-34	Visitor from QLD	294
Page	25-34	Visitor from SA	12
Page	25-34	Visitor from VIC	50
Page	25-34	Visitor from WA	18
Page	25-34	Visitor same SA2	39
Page	35-44	Home	16583
Page	35-44	Visitor from ACT	3
Page	35-44	Visitor from NSW	587
Page	35-44	Visitor from NT	3
Page	35-44	Visitor from QLD	190
Page	35-44	Visitor from SA	3
Page	35-44	Visitor from VIC	40
Page	35-44	Visitor from WA	9
Page	35-44	Visitor same SA2	37
Page	45-54	Home	20615
Page	45-54	Visitor from ACT	5
Page	45-54	Visitor from NSW	733
Page	45-54	Visitor from QLD	227
Page	45-54	Visitor from SA	19
Page	45-54	Visitor from TAS	15
Page	45-54	Visitor from VIC	53
Page	45-54	Visitor from WA	12
Page	45-54	Visitor same SA2	38
Page	55-64	Home	23797
Page	55-64	Visitor from ACT	33
Page	55-64	Visitor from NSW	1107
Page	55-64	Visitor from NT	3
Page	55-64	Visitor from OT	8
Page	55-64	Visitor from QLD	351
Page	55-64	Visitor from SA	51
Page	55-64	Visitor from TAS	28
Page	55-64	Visitor from VIC	255
Page	55-64	Visitor from WA	23
Page	55-64	Visitor same SA2	39
Page	65-74	Home	18488
Page	65-74	Visitor from ACT	61
Page	65-74	Visitor from NSW	1111
Page	65-74	Visitor from QLD	236
Page	65-74	Visitor from SA	77
Page	65-74	Visitor from TAS	43
Page	65-74	Visitor from VIC	634
Page	65-74	Visitor from WA	24
Page	65-74	Visitor same SA2	37
Page	75-84	Home	10079
Page	75-84	Visitor from ACT	18
Page	75-84	Visitor from NSW	493
Page	75-84	Visitor from QLD	71
Page	75-84	Visitor from SA	16
Page	75-84	Visitor from TAS	12
Page	75-84	Visitor from VIC	247
Page	75-84	Visitor from WA	3
Page	75-84	Visitor same SA2	30
Page	85+	Home	4274
Page	85+	Visitor from NSW	176
Page	85+	Visitor from QLD	14
Page	85+	Visitor from SA	4
Page	85+	Visitor from VIC	29
Page	85+	Visitor same SA2	7
Parkes	0-14	Home	30210
Parkes	0-14	Visitor from ACT	4
Parkes	0-14	Visitor from NSW	814
Parkes	0-14	Visitor from QLD	104
Parkes	0-14	Visitor from SA	14
Parkes	0-14	Visitor from VIC	36
Parkes	0-14	Visitor from WA	8
Parkes	0-14	Visitor same SA2	97
Parkes	15-24	Home	15400
Parkes	15-24	Visitor from ACT	18
Parkes	15-24	Visitor from NSW	1366
Parkes	15-24	Visitor from NT	5
Parkes	15-24	Visitor from QLD	106
Parkes	15-24	Visitor from SA	32
Parkes	15-24	Visitor from TAS	5
Parkes	15-24	Visitor from VIC	47
Parkes	15-24	Visitor from WA	8
Parkes	15-24	Visitor same SA2	68
Parkes	25-34	Home	17333
Parkes	25-34	Visitor from ACT	14
Parkes	25-34	Visitor from NSW	1379
Parkes	25-34	Visitor from NT	5
Parkes	25-34	Visitor from QLD	162
Parkes	25-34	Visitor from SA	55
Parkes	25-34	Visitor from TAS	3
Parkes	25-34	Visitor from VIC	102
Parkes	25-34	Visitor from WA	9
Parkes	25-34	Visitor same SA2	58
Parkes	35-44	Home	16289
Parkes	35-44	Visitor from ACT	14
Parkes	35-44	Visitor from NSW	987
Parkes	35-44	Visitor from NT	4
Parkes	35-44	Visitor from QLD	142
Parkes	35-44	Visitor from SA	49
Parkes	35-44	Visitor from TAS	5
Parkes	35-44	Visitor from VIC	79
Parkes	35-44	Visitor from WA	32
Parkes	35-44	Visitor same SA2	48
Parkes	45-54	Home	18849
Parkes	45-54	Visitor from ACT	23
Parkes	45-54	Visitor from NSW	1289
Parkes	45-54	Visitor from NT	4
Parkes	45-54	Visitor from QLD	185
Parkes	45-54	Visitor from SA	78
Parkes	45-54	Visitor from TAS	20
Parkes	45-54	Visitor from VIC	129
Parkes	45-54	Visitor from WA	24
Parkes	45-54	Visitor same SA2	51
Parkes	55-64	Home	18953
Parkes	55-64	Visitor from ACT	30
Parkes	55-64	Visitor from NSW	1418
Parkes	55-64	Visitor from NT	9
Parkes	55-64	Visitor from QLD	243
Parkes	55-64	Visitor from SA	132
Parkes	55-64	Visitor from TAS	28
Parkes	55-64	Visitor from VIC	349
Parkes	55-64	Visitor from WA	43
Parkes	55-64	Visitor same SA2	58
Parkes	65-74	Home	14430
Parkes	65-74	Visitor from ACT	16
Parkes	65-74	Visitor from NSW	1202
Parkes	65-74	Visitor from QLD	221
Parkes	65-74	Visitor from SA	233
Parkes	65-74	Visitor from TAS	68
Parkes	65-74	Visitor from VIC	564
Parkes	65-74	Visitor from WA	84
Parkes	65-74	Visitor same SA2	41
Parkes	75-84	Home	8517
Parkes	75-84	Visitor from ACT	7
Parkes	75-84	Visitor from NSW	521
Parkes	75-84	Visitor from QLD	31
Parkes	75-84	Visitor from SA	49
Parkes	75-84	Visitor from TAS	17
Parkes	75-84	Visitor from VIC	172
Parkes	75-84	Visitor from WA	8
Parkes	75-84	Visitor same SA2	38
Parkes	85+	Home	3293
Parkes	85+	Visitor from NSW	160
Parkes	85+	Visitor from QLD	9
Parkes	85+	Visitor from SA	8
Parkes	85+	Visitor from VIC	7
Parkes	85+	Visitor same SA2	10
Parramatta	0-14	Home	35516
Parramatta	0-14	Visitor from ACT	3
Parramatta	0-14	Visitor from NSW	700
Parramatta	0-14	Visitor from NT	4
Parramatta	0-14	Visitor from QLD	8
Parramatta	0-14	Visitor from SA	3
Parramatta	0-14	Visitor from VIC	11
Parramatta	0-14	Visitor from WA	4
Parramatta	0-14	Visitor same SA2	57
Parramatta	15-24	Home	21416
Parramatta	15-24	Visitor from ACT	12
Parramatta	15-24	Visitor from NSW	702
Parramatta	15-24	Visitor from NT	3
Parramatta	15-24	Visitor from QLD	21
Parramatta	15-24	Visitor from SA	10
Parramatta	15-24	Visitor from VIC	45
Parramatta	15-24	Visitor from WA	13
Parramatta	15-24	Visitor same SA2	44
Parramatta	25-34	Home	39916
Parramatta	25-34	Visitor from ACT	17
Parramatta	25-34	Visitor from NSW	1158
Parramatta	25-34	Visitor from NT	6
Parramatta	25-34	Visitor from QLD	64
Parramatta	25-34	Visitor from SA	24
Parramatta	25-34	Visitor from VIC	112
Parramatta	25-34	Visitor from WA	44
Parramatta	25-34	Visitor same SA2	46
Parramatta	35-44	Home	28607
Parramatta	35-44	Visitor from ACT	26
Parramatta	35-44	Visitor from NSW	847
Parramatta	35-44	Visitor from NT	7
Parramatta	35-44	Visitor from QLD	75
Parramatta	35-44	Visitor from SA	18
Parramatta	35-44	Visitor from TAS	8
Parramatta	35-44	Visitor from VIC	148
Parramatta	35-44	Visitor from WA	23
Parramatta	35-44	Visitor same SA2	34
Parramatta	45-54	Home	20142
Parramatta	45-54	Visitor from ACT	14
Parramatta	45-54	Visitor from NSW	653
Parramatta	45-54	Visitor from QLD	110
Parramatta	45-54	Visitor from SA	40
Parramatta	45-54	Visitor from TAS	9
Parramatta	45-54	Visitor from VIC	165
Parramatta	45-54	Visitor from WA	42
Parramatta	45-54	Visitor same SA2	14
Parramatta	55-64	Home	16655
Parramatta	55-64	Visitor from ACT	6
Parramatta	55-64	Visitor from NSW	559
Parramatta	55-64	Visitor from NT	4
Parramatta	55-64	Visitor from QLD	47
Parramatta	55-64	Visitor from SA	33
Parramatta	55-64	Visitor from TAS	6
Parramatta	55-64	Visitor from VIC	69
Parramatta	55-64	Visitor from WA	20
Parramatta	55-64	Visitor same SA2	18
Parramatta	65-74	Home	10513
Parramatta	65-74	Visitor from ACT	5
Parramatta	65-74	Visitor from NSW	390
Parramatta	65-74	Visitor from QLD	12
Parramatta	65-74	Visitor from SA	8
Parramatta	65-74	Visitor from TAS	3
Parramatta	65-74	Visitor from VIC	17
Parramatta	65-74	Visitor from WA	9
Parramatta	65-74	Visitor same SA2	15
Parramatta	75-84	Home	6084
Parramatta	75-84	Visitor from ACT	3
Parramatta	75-84	Visitor from NSW	296
Parramatta	75-84	Visitor from QLD	9
Parramatta	75-84	Visitor from SA	3
Parramatta	75-84	Visitor from VIC	8
Parramatta	75-84	Visitor same SA2	4
Parramatta	85+	Home	2599
Parramatta	85+	Visitor from NSW	191
Parramatta	85+	Visitor from VIC	3
Paterson	0-14	Home	30138
Paterson	0-14	Visitor from ACT	7
Paterson	0-14	Visitor from NSW	636
Paterson	0-14	Visitor from QLD	27
Paterson	0-14	Visitor from TAS	4
Paterson	0-14	Visitor from VIC	10
Paterson	0-14	Visitor from WA	3
Paterson	0-14	Visitor same SA2	31
Paterson	15-24	Home	17343
Paterson	15-24	Visitor from ACT	6
Paterson	15-24	Visitor from NSW	926
Paterson	15-24	Visitor from NT	6
Paterson	15-24	Visitor from QLD	44
Paterson	15-24	Visitor from SA	7
Paterson	15-24	Visitor from VIC	10
Paterson	15-24	Visitor from WA	5
Paterson	15-24	Visitor same SA2	34
Paterson	25-34	Home	17739
Paterson	25-34	Visitor from ACT	13
Paterson	25-34	Visitor from NSW	836
Paterson	25-34	Visitor from NT	3
Paterson	25-34	Visitor from QLD	72
Paterson	25-34	Visitor from SA	9
Paterson	25-34	Visitor from TAS	7
Paterson	25-34	Visitor from VIC	35
Paterson	25-34	Visitor from WA	10
Paterson	25-34	Visitor same SA2	21
Paterson	35-44	Home	18038
Paterson	35-44	Visitor from ACT	19
Paterson	35-44	Visitor from NSW	551
Paterson	35-44	Visitor from NT	3
Paterson	35-44	Visitor from QLD	50
Paterson	35-44	Visitor from SA	3
Paterson	35-44	Visitor from TAS	6
Paterson	35-44	Visitor from VIC	27
Paterson	35-44	Visitor from WA	11
Paterson	35-44	Visitor same SA2	25
Paterson	45-54	Home	18896
Paterson	45-54	Visitor from ACT	12
Paterson	45-54	Visitor from NSW	594
Paterson	45-54	Visitor from QLD	80
Paterson	45-54	Visitor from SA	8
Paterson	45-54	Visitor from TAS	6
Paterson	45-54	Visitor from VIC	28
Paterson	45-54	Visitor from WA	12
Paterson	45-54	Visitor same SA2	17
Paterson	55-64	Home	18295
Paterson	55-64	Visitor from ACT	18
Paterson	55-64	Visitor from NSW	668
Paterson	55-64	Visitor from QLD	72
Paterson	55-64	Visitor from SA	26
Paterson	55-64	Visitor from TAS	23
Paterson	55-64	Visitor from VIC	66
Paterson	55-64	Visitor from WA	12
Paterson	55-64	Visitor same SA2	25
Paterson	65-74	Home	15762
Paterson	65-74	Visitor from ACT	12
Paterson	65-74	Visitor from NSW	570
Paterson	65-74	Visitor from QLD	41
Paterson	65-74	Visitor from SA	23
Paterson	65-74	Visitor from TAS	8
Paterson	65-74	Visitor from VIC	114
Paterson	65-74	Visitor from WA	20
Paterson	65-74	Visitor same SA2	14
Paterson	75-84	Home	8149
Paterson	75-84	Visitor from ACT	9
Paterson	75-84	Visitor from NSW	337
Paterson	75-84	Visitor from QLD	4
Paterson	75-84	Visitor from SA	6
Paterson	75-84	Visitor from TAS	3
Paterson	75-84	Visitor from VIC	38
Paterson	75-84	Visitor from WA	4
Paterson	75-84	Visitor same SA2	26
Paterson	85+	Home	3035
Paterson	85+	Visitor from NSW	125
Paterson	85+	Visitor from QLD	3
Paterson	85+	Visitor from VIC	7
Paterson	85+	Visitor same SA2	6
Reid	0-14	Home	26879
Reid	0-14	Visitor from ACT	3
Reid	0-14	Visitor from NSW	336
Reid	0-14	Visitor from QLD	3
Reid	0-14	Visitor from VIC	3
Reid	0-14	Visitor from WA	4
Reid	0-14	Visitor same SA2	16
Reid	15-24	Home	24012
Reid	15-24	Visitor from ACT	62
Reid	15-24	Visitor from NSW	650
Reid	15-24	Visitor from QLD	52
Reid	15-24	Visitor from SA	12
Reid	15-24	Visitor from TAS	3
Reid	15-24	Visitor from VIC	49
Reid	15-24	Visitor from WA	16
Reid	15-24	Visitor same SA2	5
Reid	25-34	Home	38718
Reid	25-34	Visitor from ACT	32
Reid	25-34	Visitor from NSW	895
Reid	25-34	Visitor from NT	3
Reid	25-34	Visitor from QLD	40
Reid	25-34	Visitor from SA	14
Reid	25-34	Visitor from TAS	8
Reid	25-34	Visitor from VIC	49
Reid	25-34	Visitor from WA	27
Reid	25-34	Visitor same SA2	36
Reid	35-44	Home	25647
Reid	35-44	Visitor from ACT	14
Reid	35-44	Visitor from NSW	556
Reid	35-44	Visitor from QLD	44
Reid	35-44	Visitor from SA	19
Reid	35-44	Visitor from VIC	70
Reid	35-44	Visitor from WA	29
Reid	35-44	Visitor same SA2	21
Reid	45-54	Home	21147
Reid	45-54	Visitor from ACT	13
Reid	45-54	Visitor from NSW	506
Reid	45-54	Visitor from QLD	41
Reid	45-54	Visitor from SA	32
Reid	45-54	Visitor from VIC	58
Reid	45-54	Visitor from WA	25
Reid	45-54	Visitor same SA2	17
Reid	55-64	Home	17367
Reid	55-64	Visitor from ACT	16
Reid	55-64	Visitor from NSW	450
Reid	55-64	Visitor from QLD	41
Reid	55-64	Visitor from SA	15
Reid	55-64	Visitor from TAS	8
Reid	55-64	Visitor from VIC	31
Reid	55-64	Visitor from WA	19
Reid	55-64	Visitor same SA2	13
Reid	65-74	Home	11373
Reid	65-74	Visitor from ACT	11
Reid	65-74	Visitor from NSW	362
Reid	65-74	Visitor from QLD	20
Reid	65-74	Visitor from SA	9
Reid	65-74	Visitor from TAS	7
Reid	65-74	Visitor from VIC	26
Reid	65-74	Visitor from WA	12
Reid	65-74	Visitor same SA2	11
Reid	75-84	Home	6803
Reid	75-84	Visitor from NSW	301
Reid	75-84	Visitor from QLD	4
Reid	75-84	Visitor from TAS	3
Reid	75-84	Visitor from VIC	5
Reid	75-84	Visitor from WA	3
Reid	75-84	Visitor same SA2	11
Reid	85+	Home	3444
Reid	85+	Visitor from NSW	197
Reid	85+	Visitor from VIC	3
Reid	85+	Visitor same SA2	6
Richmond	0-14	Home	24766
Richmond	0-14	Visitor from ACT	3
Richmond	0-14	Visitor from NSW	458
Richmond	0-14	Visitor from NT	6
Richmond	0-14	Visitor from QLD	219
Richmond	0-14	Visitor from SA	27
Richmond	0-14	Visitor from TAS	3
Richmond	0-14	Visitor from VIC	102
Richmond	0-14	Visitor from WA	13
Richmond	0-14	Visitor same SA2	37
Richmond	15-24	Home	13657
Richmond	15-24	Visitor from ACT	8
Richmond	15-24	Visitor from NSW	615
Richmond	15-24	Visitor from NT	7
Richmond	15-24	Visitor from QLD	353
Richmond	15-24	Visitor from SA	7
Richmond	15-24	Visitor from TAS	5
Richmond	15-24	Visitor from VIC	62
Richmond	15-24	Visitor from WA	16
Richmond	15-24	Visitor same SA2	26
Richmond	25-34	Home	13233
Richmond	25-34	Visitor from ACT	8
Richmond	25-34	Visitor from NSW	708
Richmond	25-34	Visitor from NT	8
Richmond	25-34	Visitor from QLD	364
Richmond	25-34	Visitor from SA	14
Richmond	25-34	Visitor from TAS	9
Richmond	25-34	Visitor from VIC	117
Richmond	25-34	Visitor from WA	19
Richmond	25-34	Visitor same SA2	31
Richmond	35-44	Home	17083
Richmond	35-44	Visitor from ACT	10
Richmond	35-44	Visitor from NSW	593
Richmond	35-44	Visitor from NT	6
Richmond	35-44	Visitor from QLD	324
Richmond	35-44	Visitor from SA	14
Richmond	35-44	Visitor from TAS	10
Richmond	35-44	Visitor from VIC	144
Richmond	35-44	Visitor from WA	14
Richmond	35-44	Visitor same SA2	16
Richmond	45-54	Home	19810
Richmond	45-54	Visitor from ACT	14
Richmond	45-54	Visitor from NSW	692
Richmond	45-54	Visitor from NT	3
Richmond	45-54	Visitor from QLD	367
Richmond	45-54	Visitor from SA	40
Richmond	45-54	Visitor from TAS	28
Richmond	45-54	Visitor from VIC	151
Richmond	45-54	Visitor from WA	16
Richmond	45-54	Visitor same SA2	29
Richmond	55-64	Home	22083
Richmond	55-64	Visitor from ACT	35
Richmond	55-64	Visitor from NSW	961
Richmond	55-64	Visitor from NT	3
Richmond	55-64	Visitor from QLD	489
Richmond	55-64	Visitor from SA	67
Richmond	55-64	Visitor from TAS	57
Richmond	55-64	Visitor from VIC	384
Richmond	55-64	Visitor from WA	36
Richmond	55-64	Visitor same SA2	41
Richmond	65-74	Home	18070
Richmond	65-74	Visitor from ACT	47
Richmond	65-74	Visitor from NSW	1045
Richmond	65-74	Visitor from NT	8
Richmond	65-74	Visitor from QLD	426
Richmond	65-74	Visitor from SA	157
Richmond	65-74	Visitor from TAS	105
Richmond	65-74	Visitor from VIC	811
Richmond	65-74	Visitor from WA	30
Richmond	65-74	Visitor same SA2	36
Richmond	75-84	Home	10551
Richmond	75-84	Visitor from ACT	17
Richmond	75-84	Visitor from NSW	470
Richmond	75-84	Visitor from QLD	117
Richmond	75-84	Visitor from SA	78
Richmond	75-84	Visitor from TAS	54
Richmond	75-84	Visitor from VIC	330
Richmond	75-84	Visitor from WA	9
Richmond	75-84	Visitor same SA2	26
Richmond	85+	Home	5294
Richmond	85+	Visitor from ACT	5
Richmond	85+	Visitor from NSW	197
Richmond	85+	Visitor from QLD	28
Richmond	85+	Visitor from SA	12
Richmond	85+	Visitor from TAS	16
Richmond	85+	Visitor from VIC	60
Richmond	85+	Visitor from WA	3
Richmond	85+	Visitor same SA2	16
Riverina	0-14	Home	29835
Riverina	0-14	Visitor from ACT	16
Riverina	0-14	Visitor from NSW	611
Riverina	0-14	Visitor from NT	3
Riverina	0-14	Visitor from QLD	33
Riverina	0-14	Visitor from SA	12
Riverina	0-14	Visitor from TAS	5
Riverina	0-14	Visitor from VIC	24
Riverina	0-14	Visitor from WA	6
Riverina	0-14	Visitor same SA2	47
Riverina	15-24	Home	17795
Riverina	15-24	Visitor from ACT	80
Riverina	15-24	Visitor from NSW	1733
Riverina	15-24	Visitor from NT	24
Riverina	15-24	Visitor from QLD	231
Riverina	15-24	Visitor from SA	59
Riverina	15-24	Visitor from TAS	30
Riverina	15-24	Visitor from VIC	286
Riverina	15-24	Visitor from WA	36
Riverina	15-24	Visitor same SA2	70
Riverina	25-34	Home	16461
Riverina	25-34	Visitor from ACT	44
Riverina	25-34	Visitor from NSW	989
Riverina	25-34	Visitor from NT	10
Riverina	25-34	Visitor from QLD	126
Riverina	25-34	Visitor from SA	38
Riverina	25-34	Visitor from TAS	10
Riverina	25-34	Visitor from VIC	137
Riverina	25-34	Visitor from WA	24
Riverina	25-34	Visitor same SA2	36
Riverina	35-44	Home	16632
Riverina	35-44	Visitor from ACT	32
Riverina	35-44	Visitor from NSW	674
Riverina	35-44	Visitor from NT	3
Riverina	35-44	Visitor from QLD	82
Riverina	35-44	Visitor from SA	28
Riverina	35-44	Visitor from TAS	9
Riverina	35-44	Visitor from VIC	85
Riverina	35-44	Visitor from WA	15
Riverina	35-44	Visitor same SA2	23
Riverina	45-54	Home	18667
Riverina	45-54	Visitor from ACT	36
Riverina	45-54	Visitor from NSW	635
Riverina	45-54	Visitor from NT	8
Riverina	45-54	Visitor from QLD	60
Riverina	45-54	Visitor from SA	19
Riverina	45-54	Visitor from TAS	10
Riverina	45-54	Visitor from VIC	99
Riverina	45-54	Visitor from WA	16
Riverina	45-54	Visitor same SA2	35
Riverina	55-64	Home	18755
Riverina	55-64	Visitor from ACT	33
Riverina	55-64	Visitor from NSW	738
Riverina	55-64	Visitor from QLD	79
Riverina	55-64	Visitor from SA	33
Riverina	55-64	Visitor from TAS	17
Riverina	55-64	Visitor from VIC	117
Riverina	55-64	Visitor from WA	18
Riverina	55-64	Visitor same SA2	38
Riverina	65-74	Home	15068
Riverina	65-74	Visitor from ACT	22
Riverina	65-74	Visitor from NSW	533
Riverina	65-74	Visitor from QLD	65
Riverina	65-74	Visitor from SA	46
Riverina	65-74	Visitor from TAS	9
Riverina	65-74	Visitor from VIC	187
Riverina	65-74	Visitor from WA	15
Riverina	65-74	Visitor same SA2	35
Riverina	75-84	Home	9104
Riverina	75-84	Visitor from ACT	8
Riverina	75-84	Visitor from NSW	297
Riverina	75-84	Visitor from NT	4
Riverina	75-84	Visitor from QLD	16
Riverina	75-84	Visitor from SA	9
Riverina	75-84	Visitor from TAS	8
Riverina	75-84	Visitor from VIC	41
Riverina	75-84	Visitor from WA	3
Riverina	75-84	Visitor same SA2	20
Riverina	85+	Home	3986
Riverina	85+	Visitor from NSW	184
Riverina	85+	Visitor from VIC	8
Riverina	85+	Visitor same SA2	15
Robertson	0-14	Home	24470
Robertson	0-14	Visitor from ACT	12
Robertson	0-14	Visitor from NSW	504
Robertson	0-14	Visitor from QLD	21
Robertson	0-14	Visitor from SA	14
Robertson	0-14	Visitor from TAS	5
Robertson	0-14	Visitor from VIC	15
Robertson	0-14	Visitor from WA	3
Robertson	0-14	Visitor same SA2	16
Robertson	15-24	Home	15031
Robertson	15-24	Visitor from ACT	9
Robertson	15-24	Visitor from NSW	690
Robertson	15-24	Visitor from QLD	20
Robertson	15-24	Visitor from TAS	5
Robertson	15-24	Visitor from VIC	23
Robertson	15-24	Visitor from WA	6
Robertson	15-24	Visitor same SA2	24
Robertson	25-34	Home	14169
Robertson	25-34	Visitor from ACT	7
Robertson	25-34	Visitor from NSW	709
Robertson	25-34	Visitor from QLD	30
Robertson	25-34	Visitor from SA	7
Robertson	25-34	Visitor from VIC	29
Robertson	25-34	Visitor from WA	13
Robertson	25-34	Visitor same SA2	9
Robertson	35-44	Home	16697
Robertson	35-44	Visitor from ACT	11
Robertson	35-44	Visitor from NSW	497
Robertson	35-44	Visitor from QLD	35
Robertson	35-44	Visitor from SA	20
Robertson	35-44	Visitor from TAS	3
Robertson	35-44	Visitor from VIC	29
Robertson	35-44	Visitor from WA	17
Robertson	35-44	Visitor same SA2	18
Robertson	45-54	Home	18697
Robertson	45-54	Visitor from ACT	8
Robertson	45-54	Visitor from NSW	495
Robertson	45-54	Visitor from NT	5
Robertson	45-54	Visitor from QLD	34
Robertson	45-54	Visitor from SA	8
