CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Bradfield	Sri Lankan	1	0	35
Bradfield	Sri Lankan	1	1	20
Bradfield	Turkish	0	0	159
Bradfield	Turkish	0	1	14
Bradfield	Turkish	1	1	7
Bradfield	Vietnamese			7
Bradfield	Vietnamese	0	0	771
Bradfield	Vietnamese	0	1	24
Bradfield	Vietnamese	1	0	61
Bradfield	Vietnamese	1	1	12
Bradfield	Welsh			4
Bradfield	Welsh	0	0	527
Bradfield	Welsh	0	1	108
Bradfield	Welsh	1	0	88
Bradfield	Welsh	1	1	355
Calare				13389
Calare		0	0	215
Calare		0	1	63
Calare		1	0	51
Calare		1	1	1620
Calare	Australian			1388
Calare	Australian		1	62773
Calare	Australian	0	0	453
Calare	Australian	0	1	4146
Calare	Australian	1	0	2932
Calare	Australian Aboriginal			20
Calare	Australian Aboriginal	0	0	3
Calare	Australian Aboriginal	0	1	30
Calare	Australian Aboriginal	1	0	15
Calare	Australian Aboriginal	1	1	928
Calare	Chinese			15
Calare	Chinese	0	0	736
Calare	Chinese	0	1	46
Calare	Chinese	1	0	57
Calare	Chinese	1	1	402
Calare	Croatian			4
Calare	Croatian	0	0	176
Calare	Croatian	0	1	51
Calare	Croatian	1	0	12
Calare	Croatian	1	1	77
Calare	Dutch			23
Calare	Dutch	0	0	791
Calare	Dutch	0	1	294
Calare	Dutch	1	0	197
Calare	Dutch	1	1	665
Calare	English			1294
Calare	English	0	0	5529
Calare	English	0	1	3853
Calare	English	1	0	2897
Calare	English	1	1	51826
Calare	Filipino			19
Calare	Filipino	0	0	562
Calare	Filipino	0	1	15
Calare	Filipino	1	0	168
Calare	Filipino	1	1	37
Calare	French			5
Calare	French	0	0	156
Calare	French	0	1	53
Calare	French	1	0	34
Calare	French	1	1	409
Calare	German			110
Calare	German	0	0	951
Calare	German	0	1	357
Calare	German	1	0	268
Calare	German	1	1	4076
Calare	Greek			10
Calare	Greek	0	0	219
Calare	Greek	0	1	73
Calare	Greek	1	0	27
Calare	Greek	1	1	251
Calare	Hungarian			5
Calare	Hungarian	0	0	167
Calare	Hungarian	0	1	36
Calare	Hungarian	1	0	14
Calare	Hungarian	1	1	68
Calare	Indian			5
Calare	Indian	0	0	914
Calare	Indian	0	1	41
Calare	Indian	1	0	21
Calare	Indian	1	1	36
Calare	Irish			326
Calare	Irish	0	0	1115
Calare	Irish	0	1	943
Calare	Irish	1	0	614
Calare	Irish	1	1	18359
Calare	Italian			29
Calare	Italian	0	0	724
Calare	Italian	0	1	324
Calare	Italian	1	0	150
Calare	Italian	1	1	1602
Calare	Korean	0	0	120
Calare	Korean	0	1	11
Calare	Korean	1	0	7
Calare	Korean	1	1	14
Calare	Lebanese			11
Calare	Lebanese	0	0	139
Calare	Lebanese	0	1	55
Calare	Lebanese	1	0	21
Calare	Lebanese	1	1	112
Calare	Macedonian	0	0	33
Calare	Macedonian	0	1	14
Calare	Macedonian	1	0	5
Calare	Macedonian	1	1	6
Calare	Maltese			8
Calare	Maltese	0	0	211
Calare	Maltese	0	1	86
Calare	Maltese	1	0	59
Calare	Maltese	1	1	290
Calare	Maori			12
Calare	Maori	0	0	249
Calare	Maori	0	1	113
Calare	Maori	1	0	56
Calare	Maori	1	1	75
Calare	NZ			10
Calare	NZ	0	0	380
Calare	NZ	0	1	214
Calare	NZ	1	0	147
Calare	NZ	1	1	162
Calare	(Other)			64
Calare	(Other)	0	0	3266
Calare	(Other)	0	1	693
Calare	(Other)	1	0	446
Calare	(Other)	1	1	1334
Calare	Polish			8
Calare	Polish	0	0	333
Calare	Polish	0	1	92
Calare	Polish	1	0	45
Calare	Polish	1	1	212
Calare	Russian	0	0	154
Calare	Russian	0	1	41
Calare	Russian	1	0	41
Calare	Russian	1	1	97
Calare	Scottish			262
Calare	Scottish	0	0	1512
Calare	Scottish	0	1	1003
Calare	Scottish	1	0	758
Calare	Scottish	1	1	12354
Calare	Serbian			3
Calare	Serbian	0	0	88
Calare	Serbian	0	1	16
Calare	Serbian	1	0	11
Calare	Serbian	1	1	34
Calare	South African			3
Calare	South African	0	0	239
Calare	South African	0	1	32
Calare	South African	1	0	40
Calare	South African	1	1	20
Calare	Spanish			5
Calare	Spanish	0	0	184
Calare	Spanish	0	1	17
Calare	Spanish	1	0	9
Calare	Spanish	1	1	95
Calare	Sri Lankan	0	0	100
Calare	Sri Lankan	0	1	10
Calare	Sri Lankan	1	0	9
Calare	Sri Lankan	1	1	18
Calare	Turkish	0	0	36
Calare	Turkish	0	1	7
Calare	Turkish	1	1	7
Calare	Vietnamese	0	0	163
Calare	Vietnamese	0	1	3
Calare	Vietnamese	1	0	18
Calare	Vietnamese	1	1	7
Calare	Welsh			20
Calare	Welsh	0	0	235
Calare	Welsh	0	1	99
Calare	Welsh	1	0	68
Calare	Welsh	1	1	488
Chifley				8508
Chifley		0	0	1739
Chifley		0	1	102
Chifley		1	0	107
Chifley		1	1	638
Chifley	Australian			777
Chifley	Australian		1	26452
Chifley	Australian	0	0	3581
Chifley	Australian	0	1	4423
Chifley	Australian	1	0	2847
Chifley	Australian Aboriginal			19
Chifley	Australian Aboriginal	0	0	4
Chifley	Australian Aboriginal	0	1	107
Chifley	Australian Aboriginal	1	0	33
Chifley	Australian Aboriginal	1	1	886
Chifley	Chinese			40
Chifley	Chinese	0	0	4962
Chifley	Chinese	0	1	55
Chifley	Chinese	1	0	141
Chifley	Chinese	1	1	161
Chifley	Croatian			15
Chifley	Croatian	0	0	983
Chifley	Croatian	0	1	104
Chifley	Croatian	1	0	57
Chifley	Croatian	1	1	197
Chifley	Dutch			10
Chifley	Dutch	0	0	535
Chifley	Dutch	0	1	172
Chifley	Dutch	1	0	111
Chifley	Dutch	1	1	282
Chifley	English			756
Chifley	English	0	0	7831
Chifley	English	0	1	3111
Chifley	English	1	0	2111
Chifley	English	1	1	20121
Chifley	Filipino			162
Chifley	Filipino	0	0	19230
Chifley	Filipino	0	1	294
Chifley	Filipino	1	0	677
Chifley	Filipino	1	1	88
Chifley	French			3
Chifley	French	0	0	348
Chifley	French	0	1	40
Chifley	French	1	0	20
Chifley	French	1	1	132
Chifley	German			76
Chifley	German	0	0	1500
Chifley	German	0	1	327
Chifley	German	1	0	173
Chifley	German	1	1	1474
Chifley	Greek			25
Chifley	Greek	0	0	826
Chifley	Greek	0	1	192
Chifley	Greek	1	0	79
Chifley	Greek	1	1	383
Chifley	Hungarian			7
Chifley	Hungarian	0	0	460
Chifley	Hungarian	0	1	52
Chifley	Hungarian	1	0	21
Chifley	Hungarian	1	1	85
Chifley	Indian			108
Chifley	Indian	0	0	15196
Chifley	Indian	0	1	98
Chifley	Indian	1	0	86
Chifley	Indian	1	1	75
Chifley	Irish			122
Chifley	Irish	0	0	1295
Chifley	Irish	0	1	653
Chifley	Irish	1	0	462
Chifley	Irish	1	1	5817
Chifley	Italian			46
Chifley	Italian	0	0	1444
Chifley	Italian	0	1	413
Chifley	Italian	1	0	182
Chifley	Italian	1	1	1099
Chifley	Korean			3
Chifley	Korean	0	0	592
Chifley	Korean	1	0	4
Chifley	Korean	1	1	3
Chifley	Lebanese			32
Chifley	Lebanese	0	0	1717
Chifley	Lebanese	0	1	370
Chifley	Lebanese	1	0	174
Chifley	Lebanese	1	1	265
Chifley	Macedonian	0	0	196
Chifley	Macedonian	0	1	20
Chifley	Macedonian	1	0	10
Chifley	Macedonian	1	1	30
Chifley	Maltese			46
Chifley	Maltese	0	0	2378
Chifley	Maltese	0	1	423
Chifley	Maltese	1	0	240
Chifley	Maltese	1	1	1110
Chifley	Maori			56
Chifley	Maori	0	0	1671
Chifley	Maori	0	1	188
Chifley	Maori	1	0	148
Chifley	Maori	1	1	88
Chifley	NZ			21
Chifley	NZ	0	0	734
Chifley	NZ	0	1	188
Chifley	NZ	1	0	118
Chifley	NZ	1	1	102
Chifley	(Other)			453
Chifley	(Other)	0	0	37469
Chifley	(Other)	0	1	1774
Chifley	(Other)	1	0	1042
Chifley	(Other)	1	1	1186
Chifley	Polish			7
Chifley	Polish	0	0	930
Chifley	Polish	0	1	76
Chifley	Polish	1	0	58
Chifley	Polish	1	1	195
Chifley	Russian			10
Chifley	Russian	0	0	263
Chifley	Russian	0	1	23
Chifley	Russian	1	0	17
Chifley	Russian	1	1	60
Chifley	Scottish			98
Chifley	Scottish	0	0	1526
Chifley	Scottish	0	1	625
Chifley	Scottish	1	0	500
Chifley	Scottish	1	1	3999
Chifley	Serbian			6
Chifley	Serbian	0	0	486
Chifley	Serbian	0	1	33
Chifley	Serbian	1	0	17
Chifley	Serbian	1	1	24
Chifley	South African	0	0	337
Chifley	South African	0	1	40
Chifley	South African	1	0	35
Chifley	South African	1	1	19
Chifley	Spanish			22
Chifley	Spanish	0	0	1873
Chifley	Spanish	0	1	53
Chifley	Spanish	1	0	47
Chifley	Spanish	1	1	59
Chifley	Sri Lankan			3
Chifley	Sri Lankan	0	0	1107
Chifley	Sri Lankan	0	1	23
Chifley	Sri Lankan	1	0	10
Chifley	Sri Lankan	1	1	11
Chifley	Turkish			9
Chifley	Turkish	0	0	1105
Chifley	Turkish	0	1	108
Chifley	Turkish	1	0	75
Chifley	Turkish	1	1	71
Chifley	Vietnamese			3
Chifley	Vietnamese	0	0	804
Chifley	Vietnamese	0	1	26
Chifley	Vietnamese	1	0	22
Chifley	Vietnamese	1	1	15
Chifley	Welsh			4
Chifley	Welsh	0	0	119
Chifley	Welsh	0	1	46
Chifley	Welsh	1	0	37
Chifley	Welsh	1	1	164
Cook				6281
Cook		0	0	343
Cook		0	1	69
Cook		1	0	37
Cook		1	1	612
Cook	Australian			523
Cook	Australian		1	32100
Cook	Australian	0	0	1037
Cook	Australian	0	1	4933
Cook	Australian	1	0	3691
Cook	Australian Aboriginal	0	0	6
Cook	Australian Aboriginal	0	1	30
Cook	Australian Aboriginal	1	0	12
Cook	Australian Aboriginal	1	1	167
Cook	Chinese			56
Cook	Chinese	0	0	6079
Cook	Chinese	0	1	154
Cook	Chinese	1	0	253
Cook	Chinese	1	1	304
Cook	Croatian			12
Cook	Croatian	0	0	855
Cook	Croatian	0	1	161
Cook	Croatian	1	0	74
Cook	Croatian	1	1	329
Cook	Dutch			17
Cook	Dutch	0	0	636
Cook	Dutch	0	1	199
Cook	Dutch	1	0	113
Cook	Dutch	1	1	327
Cook	English			596
Cook	English	0	0	7823
Cook	English	0	1	4403
Cook	English	1	0	3057
Cook	English	1	1	29729
Cook	Filipino			20
Cook	Filipino	0	0	1021
Cook	Filipino	0	1	38
Cook	Filipino	1	0	203
Cook	Filipino	1	1	20
Cook	French			10
Cook	French	0	0	446
Cook	French	0	1	98
Cook	French	1	0	54
Cook	French	1	1	377
Cook	German			42
Cook	German	0	0	1177
Cook	German	0	1	360
Cook	German	1	0	261
Cook	German	1	1	2263
Cook	Greek			74
Cook	Greek	0	0	6156
Cook	Greek	0	1	1008
Cook	Greek	1	0	596
Cook	Greek	1	1	3207
Cook	Hungarian			4
Cook	Hungarian	0	0	273
Cook	Hungarian	0	1	53
Cook	Hungarian	1	0	29
Cook	Hungarian	1	1	97
Cook	Indian			6
Cook	Indian	0	0	1333
Cook	Indian	0	1	61
Cook	Indian	1	0	59
Cook	Indian	1	1	33
Cook	Irish			177
Cook	Irish	0	0	2126
Cook	Irish	0	1	1166
Cook	Irish	1	0	838
Cook	Irish	1	1	11843
Cook	Italian			71
Cook	Italian	0	0	3160
Cook	Italian	0	1	829
Cook	Italian	1	0	395
Cook	Italian	1	1	2621
Cook	Korean			3
Cook	Korean	0	0	213
Cook	Korean	0	1	3
Cook	Korean	1	0	20
Cook	Korean	1	1	16
Cook	Lebanese			16
Cook	Lebanese	0	0	1447
Cook	Lebanese	0	1	278
Cook	Lebanese	1	0	147
Cook	Lebanese	1	1	429
Cook	Macedonian			3
Cook	Macedonian	0	0	1360
Cook	Macedonian	0	1	162
Cook	Macedonian	1	0	74
Cook	Macedonian	1	1	343
Cook	Maltese			13
Cook	Maltese	0	0	798
Cook	Maltese	0	1	195
Cook	Maltese	1	0	109
Cook	Maltese	1	1	478
Cook	Maori			13
Cook	Maori	0	0	654
Cook	Maori	0	1	173
Cook	Maori	1	0	75
Cook	Maori	1	1	41
Cook	NZ			11
Cook	NZ	0	0	601
Cook	NZ	0	1	237
Cook	NZ	1	0	192
Cook	NZ	1	1	88
Cook	(Other)			132
Cook	(Other)	0	0	9641
Cook	(Other)	0	1	1364
Cook	(Other)	1	0	1129
Cook	(Other)	1	1	1751
Cook	Polish			8
Cook	Polish	0	0	577
Cook	Polish	0	1	94
Cook	Polish	1	0	59
Cook	Polish	1	1	210
Cook	Russian			12
Cook	Russian	0	0	726
Cook	Russian	0	1	40
Cook	Russian	1	0	51
Cook	Russian	1	1	100
Cook	Scottish			126
Cook	Scottish	0	0	1895
Cook	Scottish	0	1	1001
Cook	Scottish	1	0	707
Cook	Scottish	1	1	7612
Cook	Serbian			10
Cook	Serbian	0	0	518
Cook	Serbian	0	1	57
Cook	Serbian	1	0	29
Cook	Serbian	1	1	67
Cook	South African	0	0	381
Cook	South African	0	1	67
Cook	South African	1	0	59
Cook	South African	1	1	36
Cook	Spanish			17
Cook	Spanish	0	0	847
Cook	Spanish	0	1	52
Cook	Spanish	1	0	73
Cook	Spanish	1	1	124
Cook	Sri Lankan	0	0	110
Cook	Sri Lankan	0	1	17
Cook	Sri Lankan	1	0	15
Cook	Sri Lankan	1	1	22
Cook	Turkish			3
Cook	Turkish	0	0	293
Cook	Turkish	0	1	49
Cook	Turkish	1	0	30
Cook	Turkish	1	1	20
Cook	Vietnamese			4
Cook	Vietnamese	0	0	471
Cook	Vietnamese	0	1	7
Cook	Vietnamese	1	0	39
Cook	Vietnamese	1	1	11
Cook	Welsh			7
Cook	Welsh	0	0	310
Cook	Welsh	0	1	114
Cook	Welsh	1	0	65
Cook	Welsh	1	1	378
Cowper				10975
Cowper		0	0	269
Cowper		0	1	79
Cowper		1	0	48
Cowper		1	1	1416
Cowper	Australian			1286
Cowper	Australian		1	56498
Cowper	Australian	0	0	571
Cowper	Australian	0	1	5207
Cowper	Australian	1	0	3550
Cowper	Australian Aboriginal			54
Cowper	Australian Aboriginal	0	1	40
Cowper	Australian Aboriginal	1	0	30
Cowper	Australian Aboriginal	1	1	1628
Cowper	Chinese			21
Cowper	Chinese	0	0	669
Cowper	Chinese	0	1	77
Cowper	Chinese	1	0	80
Cowper	Chinese	1	1	311
Cowper	Croatian			3
Cowper	Croatian	0	0	147
Cowper	Croatian	0	1	33
Cowper	Croatian	1	0	21
Cowper	Croatian	1	1	56
Cowper	Dutch			16
Cowper	Dutch	0	0	1045
Cowper	Dutch	0	1	318
Cowper	Dutch	1	0	184
Cowper	Dutch	1	1	499
Cowper	English			1260
Cowper	English	0	0	9085
Cowper	English	0	1	4949
Cowper	English	1	0	3416
Cowper	English	1	1	49422
Cowper	Filipino			23
Cowper	Filipino	0	0	564
Cowper	Filipino	0	1	16
Cowper	Filipino	1	0	166
Cowper	Filipino	1	1	33
Cowper	French			12
Cowper	French	0	0	322
Cowper	French	0	1	74
Cowper	French	1	0	52
Cowper	French	1	1	445
Cowper	German			93
Cowper	German	0	0	1312
Cowper	German	0	1	382
Cowper	German	1	0	323
Cowper	German	1	1	4411
Cowper	Greek			14
Cowper	Greek	0	0	180
Cowper	Greek	0	1	107
Cowper	Greek	1	0	27
Cowper	Greek	1	1	263
Cowper	Hungarian			6
Cowper	Hungarian	0	0	207
Cowper	Hungarian	0	1	62
Cowper	Hungarian	1	0	21
Cowper	Hungarian	1	1	81
Cowper	Indian			4
Cowper	Indian	0	0	771
Cowper	Indian	0	1	42
Cowper	Indian	1	0	46
Cowper	Indian	1	1	67
Cowper	Irish			299
Cowper	Irish	0	0	1827
Cowper	Irish	0	1	1117
Cowper	Irish	1	0	699
Cowper	Irish	1	1	16406
Cowper	Italian			45
Cowper	Italian	0	0	756
Cowper	Italian	0	1	364
Cowper	Italian	1	0	124
Cowper	Italian	1	1	1674
Cowper	Korean	0	0	70
Cowper	Korean	0	1	3
Cowper	Korean	1	0	3
Cowper	Korean	1	1	8
Cowper	Lebanese			3
Cowper	Lebanese	0	0	69
Cowper	Lebanese	0	1	38
Cowper	Lebanese	1	0	8
Cowper	Lebanese	1	1	119
Cowper	Macedonian	0	0	32
Cowper	Macedonian	0	1	3
Cowper	Macedonian	1	0	3
Cowper	Macedonian	1	1	19
Cowper	Maltese			7
Cowper	Maltese	0	0	231
Cowper	Maltese	0	1	76
Cowper	Maltese	1	0	55
Cowper	Maltese	1	1	267
Cowper	Maori			7
Cowper	Maori	0	0	236
Cowper	Maori	0	1	89
Cowper	Maori	1	0	55
Cowper	Maori	1	1	91
Cowper	NZ			14
Cowper	NZ	0	0	479
Cowper	NZ	0	1	288
Cowper	NZ	1	0	194
Cowper	NZ	1	1	143
Cowper	(Other)			115
Cowper	(Other)	0	0	4427
Cowper	(Other)	0	1	884
Cowper	(Other)	1	0	658
Cowper	(Other)	1	1	1491
Cowper	Polish			9
Cowper	Polish	0	0	344
Cowper	Polish	0	1	80
Cowper	Polish	1	0	39
Cowper	Polish	1	1	189
Cowper	Russian			3
Cowper	Russian	0	0	180
Cowper	Russian	0	1	38
Cowper	Russian	1	0	26
Cowper	Russian	1	1	82
Cowper	Scottish			240
Cowper	Scottish	0	0	2134
Cowper	Scottish	0	1	1193
Cowper	Scottish	1	0	937
Cowper	Scottish	1	1	12062
Cowper	Serbian	0	0	37
Cowper	Serbian	0	1	7
Cowper	Serbian	1	0	11
Cowper	Serbian	1	1	15
Cowper	South African	0	0	257
Cowper	South African	0	1	49
Cowper	South African	1	0	43
Cowper	South African	1	1	37
Cowper	Spanish			9
Cowper	Spanish	0	0	298
Cowper	Spanish	0	1	36
Cowper	Spanish	1	0	38
Cowper	Spanish	1	1	195
Cowper	Sri Lankan	0	0	68
Cowper	Sri Lankan	0	1	7
Cowper	Sri Lankan	1	1	6
Cowper	Turkish	0	0	40
Cowper	Turkish	0	1	11
Cowper	Turkish	1	1	12
Cowper	Vietnamese	0	0	139
Cowper	Vietnamese	0	1	8
Cowper	Vietnamese	1	0	16
Cowper	Vietnamese	1	1	6
Cowper	Welsh			6
Cowper	Welsh	0	0	351
Cowper	Welsh	0	1	118
Cowper	Welsh	1	0	67
Cowper	Welsh	1	1	466
Cunningham				7363
Cunningham		0	0	379
Cunningham		0	1	63
Cunningham		1	0	59
Cunningham		1	1	693
Cunningham	Australian			807
Cunningham	Australian		1	39585
Cunningham	Australian	0	0	1072
Cunningham	Australian	0	1	6087
Cunningham	Australian	1	0	4524
Cunningham	Australian Aboriginal			5
Cunningham	Australian Aboriginal	0	0	5
Cunningham	Australian Aboriginal	0	1	58
Cunningham	Australian Aboriginal	1	0	27
Cunningham	Australian Aboriginal	1	1	453
Cunningham	Chinese			32
Cunningham	Chinese	0	0	4165
Cunningham	Chinese	0	1	69
Cunningham	Chinese	1	0	128
Cunningham	Chinese	1	1	271
Cunningham	Croatian			24
Cunningham	Croatian	0	0	956
Cunningham	Croatian	0	1	140
Cunningham	Croatian	1	0	93
Cunningham	Croatian	1	1	297
Cunningham	Dutch			24
Cunningham	Dutch	0	0	1223
Cunningham	Dutch	0	1	379
Cunningham	Dutch	1	0	234
Cunningham	Dutch	1	1	834
Cunningham	English			738
Cunningham	English	0	0	9402
Cunningham	English	0	1	5519
Cunningham	English	1	0	4276
Cunningham	English	1	1	34400
Cunningham	Filipino			19
Cunningham	Filipino	0	0	796
Cunningham	Filipino	0	1	37
Cunningham	Filipino	1	0	161
Cunningham	Filipino	1	1	29
Cunningham	French			7
Cunningham	French	0	0	362
Cunningham	French	0	1	73
Cunningham	French	1	0	61
Cunningham	French	1	1	376
Cunningham	German			66
Cunningham	German	0	0	1704
Cunningham	German	0	1	582
Cunningham	German	1	0	442
Cunningham	German	1	1	3002
Cunningham	Greek			31
Cunningham	Greek	0	0	1429
Cunningham	Greek	0	1	289
Cunningham	Greek	1	0	161
Cunningham	Greek	1	1	745
Cunningham	Hungarian			8
Cunningham	Hungarian	0	0	339
Cunningham	Hungarian	0	1	52
Cunningham	Hungarian	1	0	28
Cunningham	Hungarian	1	1	119
Cunningham	Indian			18
Cunningham	Indian	0	0	1770
Cunningham	Indian	0	1	52
Cunningham	Indian	1	0	40
Cunningham	Indian	1	1	48
Cunningham	Irish			227
Cunningham	Irish	0	0	2164
Cunningham	Irish	0	1	1405
Cunningham	Irish	1	0	977
Cunningham	Irish	1	1	12994
Cunningham	Italian			127
Cunningham	Italian	0	0	4808
Cunningham	Italian	0	1	1090
Cunningham	Italian	1	0	560
Cunningham	Italian	1	1	3224
Cunningham	Korean			4
Cunningham	Korean	0	0	309
Cunningham	Korean	0	1	6
Cunningham	Korean	1	0	15
Cunningham	Korean	1	1	11
Cunningham	Lebanese			19
Cunningham	Lebanese	0	0	748
Cunningham	Lebanese	0	1	145
Cunningham	Lebanese	1	0	116
Cunningham	Lebanese	1	1	201
Cunningham	Macedonian			38
Cunningham	Macedonian	0	0	3598
Cunningham	Macedonian	0	1	358
Cunningham	Macedonian	1	0	199
Cunningham	Macedonian	1	1	649
Cunningham	Maltese			16
Cunningham	Maltese	0	0	542
Cunningham	Maltese	0	1	182
Cunningham	Maltese	1	0	105
Cunningham	Maltese	1	1	472
Cunningham	Maori			18
Cunningham	Maori	0	0	368
Cunningham	Maori	0	1	89
Cunningham	Maori	1	0	90
Cunningham	Maori	1	1	61
Cunningham	NZ			20
Cunningham	NZ	0	0	510
Cunningham	NZ	0	1	277
Cunningham	NZ	1	0	213
Cunningham	NZ	1	1	153
Cunningham	(Other)			175
Cunningham	(Other)	0	0	10250
Cunningham	(Other)	0	1	1379
Cunningham	(Other)	1	0	1157
Cunningham	(Other)	1	1	1896
Cunningham	Polish			14
Cunningham	Polish	0	0	730
Cunningham	Polish	0	1	122
Cunningham	Polish	1	0	97
Cunningham	Polish	1	1	301
Cunningham	Russian			6
Cunningham	Russian	0	0	286
Cunningham	Russian	0	1	39
Cunningham	Russian	1	0	51
Cunningham	Russian	1	1	95
Cunningham	Scottish			130
Cunningham	Scottish	0	0	2747
Cunningham	Scottish	0	1	1567
Cunningham	Scottish	1	0	1188
Cunningham	Scottish	1	1	9578
Cunningham	Serbian			25
Cunningham	Serbian	0	0	1208
Cunningham	Serbian	0	1	126
Cunningham	Serbian	1	0	75
Cunningham	Serbian	1	1	141
Cunningham	South African			4
Cunningham	South African	0	0	296
Cunningham	South African	0	1	70
Cunningham	South African	1	0	57
Cunningham	South African	1	1	23
Cunningham	Spanish			12
Cunningham	Spanish	0	0	844
Cunningham	Spanish	0	1	96
Cunningham	Spanish	1	0	77
Cunningham	Spanish	1	1	192
Cunningham	Sri Lankan			3
Cunningham	Sri Lankan	0	0	256
Cunningham	Sri Lankan	0	1	11
Cunningham	Sri Lankan	1	0	15
Cunningham	Sri Lankan	1	1	13
Cunningham	Turkish			14
Cunningham	Turkish	0	0	737
Cunningham	Turkish	0	1	92
Cunningham	Turkish	1	0	31
Cunningham	Turkish	1	1	36
Cunningham	Vietnamese			3
Cunningham	Vietnamese	0	0	933
Cunningham	Vietnamese	0	1	29
Cunningham	Vietnamese	1	0	34
Cunningham	Vietnamese	1	1	21
Cunningham	Welsh			16
Cunningham	Welsh	0	0	560
Cunningham	Welsh	0	1	201
Cunningham	Welsh	1	0	140
Cunningham	Welsh	1	1	556
Dobell				8202
Dobell		0	0	277
Dobell		0	1	75
Dobell		1	0	79
Dobell		1	1	1129
Dobell	Australian			1230
Dobell	Australian		1	53809
Dobell	Australian	0	0	818
Dobell	Australian	0	1	6472
Dobell	Australian	1	0	4405
Dobell	Australian Aboriginal			7
Dobell	Australian Aboriginal	0	0	4
Dobell	Australian Aboriginal	0	1	34
Dobell	Australian Aboriginal	1	0	10
Dobell	Australian Aboriginal	1	1	629
Dobell	Chinese			13
Dobell	Chinese	0	0	1097
Dobell	Chinese	0	1	92
Dobell	Chinese	1	0	118
Dobell	Chinese	1	1	377
Dobell	Croatian			3
Dobell	Croatian	0	0	214
Dobell	Croatian	0	1	60
Dobell	Croatian	1	0	42
Dobell	Croatian	1	1	96
Dobell	Dutch			21
Dobell	Dutch	0	0	901
Dobell	Dutch	0	1	316
Dobell	Dutch	1	0	182
Dobell	Dutch	1	1	586
Dobell	English			1152
Dobell	English	0	0	10120
Dobell	English	0	1	5805
Dobell	English	1	0	4137
Dobell	English	1	1	45052
Dobell	Filipino			22
Dobell	Filipino	0	0	850
Dobell	Filipino	0	1	39
Dobell	Filipino	1	0	209
Dobell	Filipino	1	1	47
Dobell	French			10
Dobell	French	0	0	320
Dobell	French	0	1	71
Dobell	French	1	0	51
Dobell	French	1	1	409
Dobell	German			87
Dobell	German	0	0	1032
Dobell	German	0	1	434
Dobell	German	1	0	285
Dobell	German	1	1	3246
Dobell	Greek			7
Dobell	Greek	0	0	449
Dobell	Greek	0	1	142
Dobell	Greek	1	0	68
Dobell	Greek	1	1	374
Dobell	Hungarian			4
Dobell	Hungarian	0	0	191
Dobell	Hungarian	0	1	63
Dobell	Hungarian	1	0	15
Dobell	Hungarian	1	1	89
Dobell	Indian	0	0	874
Dobell	Indian	0	1	57
Dobell	Indian	1	0	49
Dobell	Indian	1	1	85
Dobell	Irish			255
Dobell	Irish	0	0	2175
Dobell	Irish	0	1	1405
Dobell	Irish	1	0	851
Dobell	Irish	1	1	14425
Dobell	Italian			63
Dobell	Italian	0	0	1250
Dobell	Italian	0	1	569
Dobell	Italian	1	0	181
Dobell	Italian	1	1	1862
Dobell	Korean	0	0	232
Dobell	Korean	0	1	3
Dobell	Korean	1	0	8
Dobell	Korean	1	1	3
Dobell	Lebanese			4
Dobell	Lebanese	0	0	197
Dobell	Lebanese	0	1	74
Dobell	Lebanese	1	0	35
Dobell	Lebanese	1	1	127
Dobell	Macedonian	0	0	38
Dobell	Macedonian	0	1	10
Dobell	Macedonian	1	1	16
Dobell	Maltese			24
Dobell	Maltese	0	0	703
Dobell	Maltese	0	1	224
Dobell	Maltese	1	0	116
Dobell	Maltese	1	1	640
Dobell	Maori			13
Dobell	Maori	0	0	610
Dobell	Maori	0	1	195
Dobell	Maori	1	0	113
Dobell	Maori	1	1	124
Dobell	NZ			15
Dobell	NZ	0	0	694
Dobell	NZ	0	1	365
Dobell	NZ	1	0	264
Dobell	NZ	1	1	196
Dobell	(Other)			87
Dobell	(Other)	0	0	4394
Dobell	(Other)	0	1	1197
Dobell	(Other)	1	0	707
Dobell	(Other)	1	1	1581
Dobell	Polish			9
Dobell	Polish	0	0	399
Dobell	Polish	0	1	91
Dobell	Polish	1	0	68
Dobell	Polish	1	1	214
Dobell	Russian			3
Dobell	Russian	0	0	244
Dobell	Russian	0	1	34
Dobell	Russian	1	0	43
Dobell	Russian	1	1	100
Dobell	Scottish			220
Dobell	Scottish	0	0	2479
Dobell	Scottish	0	1	1447
Dobell	Scottish	1	0	912
Dobell	Scottish	1	1	10335
Dobell	Serbian			4
Dobell	Serbian	0	0	110
Dobell	Serbian	0	1	15
Dobell	Serbian	1	0	4
Dobell	Serbian	1	1	45
Dobell	South African			3
Dobell	South African	0	0	374
Dobell	South African	0	1	74
Dobell	South African	1	0	56
Dobell	South African	1	1	48
Dobell	Spanish			3
Dobell	Spanish	0	0	482
Dobell	Spanish	0	1	43
Dobell	Spanish	1	0	37
Dobell	Spanish	1	1	164
Dobell	Sri Lankan	0	0	81
Dobell	Sri Lankan	0	1	21
Dobell	Sri Lankan	1	0	11
Dobell	Sri Lankan	1	1	11
Dobell	Turkish	0	0	58
Dobell	Turkish	0	1	18
Dobell	Turkish	1	0	3
Dobell	Turkish	1	1	16
Dobell	Vietnamese			3
Dobell	Vietnamese	0	0	157
Dobell	Vietnamese	0	1	3
