CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Eden-Monaro		49875	3
Eden-Monaro	(Other)	0	162
Eden-Monaro	(Other)	3937	42
Eden-Monaro	(Other)	5250	73
Eden-Monaro	(Other)	7875	89
Eden-Monaro	(Other)	10500	63
Eden-Monaro	(Other)	11812	154
Eden-Monaro	(Other)	14437	201
Eden-Monaro	(Other)	18375	83
Eden-Monaro	(Other)	23625	20
Eden-Monaro	(Other)	28875	9
Eden-Monaro	(Other)	34125	4
Eden-Monaro	(Other)	39375	4
Eden-Monaro	(Other)	44625	5
Eden-Monaro	(Other)	49875	7
Eden-Monaro	Co-op/church group etc	0	19
Eden-Monaro	Co-op/church group etc	3937	34
Eden-Monaro	Co-op/church group etc	5250	69
Eden-Monaro	Co-op/church group etc	7875	93
Eden-Monaro	Co-op/church group etc	10500	31
Eden-Monaro	Co-op/church group etc	11812	20
Eden-Monaro	Co-op/church group etc	14437	17
Eden-Monaro	Co-op/church group etc	18375	12
Eden-Monaro	Person not in same household	0	355
Eden-Monaro	Person not in same household	3937	42
Eden-Monaro	Person not in same household	5250	285
Eden-Monaro	Person not in same household	7875	461
Eden-Monaro	Person not in same household	10500	380
Eden-Monaro	Person not in same household	11812	506
Eden-Monaro	Person not in same household	14437	588
Eden-Monaro	Person not in same household	18375	460
Eden-Monaro	Person not in same household	23625	194
Eden-Monaro	Person not in same household	28875	59
Eden-Monaro	Person not in same household	34125	24
Eden-Monaro	Person not in same household	39375	13
Eden-Monaro	Person not in same household	44625	3
Eden-Monaro	Person not in same household	49875	24
Eden-Monaro	Real estate agent	0	24
Eden-Monaro	Real estate agent	3937	17
Eden-Monaro	Real estate agent	5250	157
Eden-Monaro	Real estate agent	7875	727
Eden-Monaro	Real estate agent	10500	734
Eden-Monaro	Real estate agent	11812	1269
Eden-Monaro	Real estate agent	14437	1614
Eden-Monaro	Real estate agent	18375	1572
Eden-Monaro	Real estate agent	23625	457
Eden-Monaro	Real estate agent	28875	212
Eden-Monaro	Real estate agent	34125	76
Eden-Monaro	Real estate agent	39375	23
Eden-Monaro	Real estate agent	44625	12
Eden-Monaro	Real estate agent	49875	22
Eden-Monaro	State or territory housing authority	0	51
Eden-Monaro	State or territory housing authority	3937	60
Eden-Monaro	State or territory housing authority	5250	396
Eden-Monaro	State or territory housing authority	7875	295
Eden-Monaro	State or territory housing authority	10500	132
Eden-Monaro	State or territory housing authority	11812	135
Eden-Monaro	State or territory housing authority	14437	112
Eden-Monaro	State or territory housing authority	18375	77
Eden-Monaro	State or territory housing authority	23625	8
Farrer		0	392
Farrer		3937	12
Farrer		5250	27
Farrer		7875	50
Farrer		10500	17
Farrer		11812	20
Farrer		14437	4
Farrer		18375	3
Farrer	(Other)	0	467
Farrer	(Other)	3937	71
Farrer	(Other)	5250	165
Farrer	(Other)	7875	198
Farrer	(Other)	10500	98
Farrer	(Other)	11812	87
Farrer	(Other)	14437	55
Farrer	(Other)	18375	18
Farrer	(Other)	23625	10
Farrer	(Other)	49875	4
Farrer	Co-op/church group etc	0	76
Farrer	Co-op/church group etc	3937	56
Farrer	Co-op/church group etc	5250	119
Farrer	Co-op/church group etc	7875	95
Farrer	Co-op/church group etc	10500	33
Farrer	Co-op/church group etc	11812	20
Farrer	Co-op/church group etc	14437	7
Farrer	Co-op/church group etc	18375	3
Farrer	Co-op/church group etc	23625	3
Farrer	Person not in same household	0	506
Farrer	Person not in same household	3937	81
Farrer	Person not in same household	5250	621
Farrer	Person not in same household	7875	918
Farrer	Person not in same household	10500	609
Farrer	Person not in same household	11812	636
Farrer	Person not in same household	14437	402
Farrer	Person not in same household	18375	155
Farrer	Person not in same household	23625	33
Farrer	Person not in same household	28875	7
Farrer	Person not in same household	34125	3
Farrer	Person not in same household	39375	5
Farrer	Person not in same household	49875	26
Farrer	Real estate agent	0	39
Farrer	Real estate agent	3937	68
Farrer	Real estate agent	5250	757
Farrer	Real estate agent	7875	2062
Farrer	Real estate agent	10500	1150
Farrer	Real estate agent	11812	2085
Farrer	Real estate agent	14437	1963
Farrer	Real estate agent	18375	1014
Farrer	Real estate agent	23625	128
Farrer	Real estate agent	28875	16
Farrer	Real estate agent	34125	8
Farrer	Real estate agent	39375	3
Farrer	Real estate agent	49875	16
Farrer	State or territory housing authority	0	72
Farrer	State or territory housing authority	3937	88
Farrer	State or territory housing authority	5250	525
Farrer	State or territory housing authority	7875	405
Farrer	State or territory housing authority	10500	133
Farrer	State or territory housing authority	11812	136
Farrer	State or territory housing authority	14437	35
Farrer	State or territory housing authority	18375	3
Farrer	State or territory housing authority	23625	3
Fowler		0	118
Fowler		5250	10
Fowler		7875	11
Fowler		11812	7
Fowler		14437	32
Fowler		18375	30
Fowler		23625	6
Fowler	(Other)	0	18
Fowler	(Other)	5250	16
Fowler	(Other)	7875	32
Fowler	(Other)	10500	18
Fowler	(Other)	11812	42
Fowler	(Other)	14437	104
Fowler	(Other)	18375	177
Fowler	(Other)	23625	102
Fowler	(Other)	28875	17
Fowler	(Other)	34125	3
Fowler	(Other)	44625	3
Fowler	Co-op/church group etc	0	14
Fowler	Co-op/church group etc	3937	10
Fowler	Co-op/church group etc	5250	30
Fowler	Co-op/church group etc	7875	98
Fowler	Co-op/church group etc	10500	39
Fowler	Co-op/church group etc	11812	50
Fowler	Co-op/church group etc	14437	50
Fowler	Co-op/church group etc	18375	38
Fowler	Co-op/church group etc	23625	20
Fowler	Co-op/church group etc	28875	3
Fowler	Person not in same household	0	246
Fowler	Person not in same household	3937	5
Fowler	Person not in same household	5250	69
Fowler	Person not in same household	7875	96
Fowler	Person not in same household	10500	137
Fowler	Person not in same household	11812	202
Fowler	Person not in same household	14437	489
Fowler	Person not in same household	18375	687
Fowler	Person not in same household	23625	329
Fowler	Person not in same household	28875	73
Fowler	Person not in same household	34125	19
Fowler	Person not in same household	39375	6
Fowler	Person not in same household	49875	5
Fowler	Real estate agent	0	41
Fowler	Real estate agent	3937	3
Fowler	Real estate agent	5250	31
Fowler	Real estate agent	7875	103
Fowler	Real estate agent	10500	120
Fowler	Real estate agent	11812	586
Fowler	Real estate agent	14437	3276
Fowler	Real estate agent	18375	3645
Fowler	Real estate agent	23625	2175
Fowler	Real estate agent	28875	432
Fowler	Real estate agent	34125	107
Fowler	Real estate agent	39375	41
Fowler	Real estate agent	44625	8
Fowler	Real estate agent	49875	26
Fowler	State or territory housing authority	0	186
Fowler	State or territory housing authority	3937	156
Fowler	State or territory housing authority	5250	1094
Fowler	State or territory housing authority	7875	770
Fowler	State or territory housing authority	10500	387
Fowler	State or territory housing authority	11812	349
Fowler	State or territory housing authority	14437	308
Fowler	State or territory housing authority	18375	364
Fowler	State or territory housing authority	23625	79
Fowler	State or territory housing authority	28875	12
Fowler	State or territory housing authority	34125	5
Gilmore		0	223
Gilmore		5250	14
Gilmore		7875	14
Gilmore		10500	13
Gilmore		11812	21
Gilmore		14437	29
Gilmore		18375	14
Gilmore	(Other)	0	58
Gilmore	(Other)	3937	13
Gilmore	(Other)	5250	64
Gilmore	(Other)	7875	97
Gilmore	(Other)	10500	65
Gilmore	(Other)	11812	227
Gilmore	(Other)	14437	105
Gilmore	(Other)	18375	52
Gilmore	(Other)	23625	13
Gilmore	(Other)	28875	4
Gilmore	(Other)	49875	6
Gilmore	Co-op/church group etc	0	9
Gilmore	Co-op/church group etc	3937	34
Gilmore	Co-op/church group etc	5250	51
Gilmore	Co-op/church group etc	7875	147
Gilmore	Co-op/church group etc	10500	44
Gilmore	Co-op/church group etc	11812	43
Gilmore	Co-op/church group etc	14437	46
Gilmore	Co-op/church group etc	18375	14
Gilmore	Person not in same household	0	253
Gilmore	Person not in same household	3937	27
Gilmore	Person not in same household	5250	164
Gilmore	Person not in same household	7875	335
Gilmore	Person not in same household	10500	358
Gilmore	Person not in same household	11812	565
Gilmore	Person not in same household	14437	800
Gilmore	Person not in same household	18375	508
Gilmore	Person not in same household	23625	106
Gilmore	Person not in same household	28875	28
Gilmore	Person not in same household	34125	15
Gilmore	Person not in same household	39375	4
Gilmore	Person not in same household	44625	3
Gilmore	Person not in same household	49875	10
Gilmore	Real estate agent	0	19
Gilmore	Real estate agent	3937	7
Gilmore	Real estate agent	5250	50
Gilmore	Real estate agent	7875	379
Gilmore	Real estate agent	10500	392
Gilmore	Real estate agent	11812	1173
Gilmore	Real estate agent	14437	2535
Gilmore	Real estate agent	18375	2112
Gilmore	Real estate agent	23625	503
Gilmore	Real estate agent	28875	122
Gilmore	Real estate agent	34125	59
Gilmore	Real estate agent	39375	9
Gilmore	Real estate agent	44625	3
Gilmore	Real estate agent	49875	7
Gilmore	State or territory housing authority	0	56
Gilmore	State or territory housing authority	3937	68
Gilmore	State or territory housing authority	5250	449
Gilmore	State or territory housing authority	7875	421
Gilmore	State or territory housing authority	10500	152
Gilmore	State or territory housing authority	11812	222
Gilmore	State or territory housing authority	14437	173
Gilmore	State or territory housing authority	18375	28
Gilmore	State or territory housing authority	23625	3
Gilmore	State or territory housing authority	34125	3
Grayndler		0	150
Grayndler		5250	7
Grayndler		7875	6
Grayndler		10500	3
Grayndler		11812	6
Grayndler		14437	6
Grayndler		18375	21
Grayndler		23625	7
Grayndler		28875	3
Grayndler		34125	6
Grayndler		39375	8
Grayndler		49875	3
Grayndler	(Other)	0	22
Grayndler	(Other)	5250	7
Grayndler	(Other)	7875	14
Grayndler	(Other)	10500	8
Grayndler	(Other)	11812	28
Grayndler	(Other)	14437	36
Grayndler	(Other)	18375	38
Grayndler	(Other)	23625	22
Grayndler	(Other)	28875	27
Grayndler	(Other)	34125	11
Grayndler	(Other)	39375	9
Grayndler	(Other)	49875	8
Grayndler	Co-op/church group etc	0	17
Grayndler	Co-op/church group etc	3937	22
Grayndler	Co-op/church group etc	5250	48
Grayndler	Co-op/church group etc	7875	120
Grayndler	Co-op/church group etc	10500	37
Grayndler	Co-op/church group etc	11812	44
Grayndler	Co-op/church group etc	14437	31
Grayndler	Co-op/church group etc	18375	19
Grayndler	Co-op/church group etc	23625	5
Grayndler	Co-op/church group etc	28875	4
Grayndler	Co-op/church group etc	34125	3
Grayndler	Person not in same household	0	235
Grayndler	Person not in same household	3937	8
Grayndler	Person not in same household	5250	51
Grayndler	Person not in same household	7875	116
Grayndler	Person not in same household	10500	125
Grayndler	Person not in same household	11812	167
Grayndler	Person not in same household	14437	315
Grayndler	Person not in same household	18375	634
Grayndler	Person not in same household	23625	589
Grayndler	Person not in same household	28875	469
Grayndler	Person not in same household	34125	290
Grayndler	Person not in same household	39375	219
Grayndler	Person not in same household	44625	142
Grayndler	Person not in same household	49875	208
Grayndler	Real estate agent	0	31
Grayndler	Real estate agent	3937	3
Grayndler	Real estate agent	5250	32
Grayndler	Real estate agent	7875	87
Grayndler	Real estate agent	10500	160
Grayndler	Real estate agent	11812	471
Grayndler	Real estate agent	14437	1250
Grayndler	Real estate agent	18375	4006
Grayndler	Real estate agent	23625	4057
Grayndler	Real estate agent	28875	2696
Grayndler	Real estate agent	34125	2116
Grayndler	Real estate agent	39375	1401
Grayndler	Real estate agent	44625	873
Grayndler	Real estate agent	49875	1125
Grayndler	State or territory housing authority	0	76
Grayndler	State or territory housing authority	3937	97
Grayndler	State or territory housing authority	5250	732
Grayndler	State or territory housing authority	7875	265
Grayndler	State or territory housing authority	10500	118
Grayndler	State or territory housing authority	11812	93
Grayndler	State or territory housing authority	14437	82
Grayndler	State or territory housing authority	18375	59
Grayndler	State or territory housing authority	23625	32
Grayndler	State or territory housing authority	28875	10
Grayndler	State or territory housing authority	34125	14
Grayndler	State or territory housing authority	44625	3
Greenway		0	97
Greenway		3937	3
Greenway		5250	3
Greenway		7875	3
Greenway		11812	9
Greenway		14437	3
Greenway		18375	18
Greenway		23625	14
Greenway		28875	5
Greenway	(Other)	0	11
Greenway	(Other)	5250	5
Greenway	(Other)	7875	28
Greenway	(Other)	10500	3
Greenway	(Other)	11812	52
Greenway	(Other)	14437	42
Greenway	(Other)	18375	72
Greenway	(Other)	23625	33
Greenway	(Other)	28875	8
Greenway	(Other)	34125	3
Greenway	Co-op/church group etc	0	21
Greenway	Co-op/church group etc	3937	9
Greenway	Co-op/church group etc	5250	28
Greenway	Co-op/church group etc	7875	35
Greenway	Co-op/church group etc	10500	20
Greenway	Co-op/church group etc	11812	28
Greenway	Co-op/church group etc	14437	32
Greenway	Co-op/church group etc	18375	22
Greenway	Co-op/church group etc	23625	10
Greenway	Co-op/church group etc	39375	3
Greenway	Person not in same household	0	139
Greenway	Person not in same household	3937	3
Greenway	Person not in same household	5250	38
Greenway	Person not in same household	7875	56
Greenway	Person not in same household	10500	83
Greenway	Person not in same household	11812	116
Greenway	Person not in same household	14437	244
Greenway	Person not in same household	18375	620
Greenway	Person not in same household	23625	359
Greenway	Person not in same household	28875	141
Greenway	Person not in same household	34125	55
Greenway	Person not in same household	39375	11
Greenway	Person not in same household	44625	3
Greenway	Person not in same household	49875	12
Greenway	Real estate agent	0	14
Greenway	Real estate agent	3937	6
Greenway	Real estate agent	5250	18
Greenway	Real estate agent	7875	33
Greenway	Real estate agent	10500	48
Greenway	Real estate agent	11812	132
Greenway	Real estate agent	14437	622
Greenway	Real estate agent	18375	3866
Greenway	Real estate agent	23625	2594
Greenway	Real estate agent	28875	1605
Greenway	Real estate agent	34125	642
