CED_NAME16	Religion	Denomination	Sex	persons
Mayo	(Other)	Other spiritual beliefs	F	232
Mayo	(Other)	Other spiritual beliefs	M	155
Mayo	(Other)	Secular beliefs	F	207
Mayo	(Other)	Secular beliefs	M	277
Mayo	(Other)	Sikhism	F	23
Mayo	(Other)	Sikhism	M	33
Mayo	Buddhism		F	756
Mayo	Buddhism		M	505
Mayo	Christianity		F	2634
Mayo	Christianity		M	2276
Mayo	Christianity	(Other)	F	337
Mayo	Christianity	(Other)	M	313
Mayo	Christianity	Anglican	F	9404
Mayo	Christianity	Anglican	M	7735
Mayo	Christianity	Baptist	F	1372
Mayo	Christianity	Baptist	M	1288
Mayo	Christianity	Brethren	F	52
Mayo	Christianity	Brethren	M	54
Mayo	Christianity	Catholic	F	8468
Mayo	Christianity	Catholic	M	7522
Mayo	Christianity	Churches Of Christ	F	388
Mayo	Christianity	Churches Of Christ	M	286
Mayo	Christianity	Eastern Orthodox	F	344
Mayo	Christianity	Eastern Orthodox	M	351
Mayo	Christianity	Jehovah's Witnesses	F	355
Mayo	Christianity	Jehovah's Witnesses	M	263
Mayo	Christianity	Latter Day Saints	F	171
Mayo	Christianity	Latter Day Saints	M	156
Mayo	Christianity	Lutheran	F	3253
Mayo	Christianity	Lutheran	M	2648
Mayo	Christianity	Oriental Orthodox	F	12
Mayo	Christianity	Oriental Orthodox	M	13
Mayo	Christianity	Pentecostal	F	946
Mayo	Christianity	Pentecostal	M	765
Mayo	Christianity	Presbyterian Reformed	F	744
Mayo	Christianity	Presbyterian Reformed	M	724
Mayo	Christianity	Protestant (Other)	F	235
Mayo	Christianity	Protestant (Other)	M	240
Mayo	Christianity	Salvation Army	F	165
Mayo	Christianity	Salvation Army	M	142
Mayo	Christianity	Seventh Day Adventist	F	125
Mayo	Christianity	Seventh Day Adventist	M	110
Mayo	Christianity	Uniting Church	F	7067
Mayo	Christianity	Uniting Church	M	5701
Mayo	Hinduism		F	114
Mayo	Hinduism		M	112
Mayo	Islam		F	52
Mayo	Islam		M	80
Mayo	Judaism		F	50
Mayo	Judaism		M	56
Mayo	No religion		F	27167
Mayo	No religion		M	29954
Port Adelaide	(Other)		F	6578
Port Adelaide	(Other)		M	6830
Port Adelaide	(Other)	(Other)	F	374
Port Adelaide	(Other)	(Other)	M	264
Port Adelaide	(Other)	Australian Aboriginal Traditional	F	23
Port Adelaide	(Other)	Australian Aboriginal Traditional	M	24
Port Adelaide	(Other)	Other spiritual beliefs	F	162
Port Adelaide	(Other)	Other spiritual beliefs	M	104
Port Adelaide	(Other)	Secular beliefs	F	233
Port Adelaide	(Other)	Secular beliefs	M	253
Port Adelaide	(Other)	Sikhism	F	567
Port Adelaide	(Other)	Sikhism	M	679
Port Adelaide	Buddhism		F	5051
Port Adelaide	Buddhism		M	4205
Port Adelaide	Christianity		F	2285
Port Adelaide	Christianity		M	2034
Port Adelaide	Christianity	(Other)	F	93
Port Adelaide	Christianity	(Other)	M	102
Port Adelaide	Christianity	Anglican	F	6601
Port Adelaide	Christianity	Anglican	M	5530
Port Adelaide	Christianity	Baptist	F	1251
Port Adelaide	Christianity	Baptist	M	1061
Port Adelaide	Christianity	Brethren	F	9
Port Adelaide	Christianity	Brethren	M	10
Port Adelaide	Christianity	Catholic	F	19374
Port Adelaide	Christianity	Catholic	M	17586
Port Adelaide	Christianity	Churches Of Christ	F	137
Port Adelaide	Christianity	Churches Of Christ	M	90
Port Adelaide	Christianity	Eastern Orthodox	F	3439
Port Adelaide	Christianity	Eastern Orthodox	M	3428
Port Adelaide	Christianity	Jehovah's Witnesses	F	308
Port Adelaide	Christianity	Jehovah's Witnesses	M	254
Port Adelaide	Christianity	Latter Day Saints	F	153
Port Adelaide	Christianity	Latter Day Saints	M	131
Port Adelaide	Christianity	Lutheran	F	1152
Port Adelaide	Christianity	Lutheran	M	939
Port Adelaide	Christianity	Oriental Orthodox	F	209
Port Adelaide	Christianity	Oriental Orthodox	M	201
Port Adelaide	Christianity	Pentecostal	F	1167
Port Adelaide	Christianity	Pentecostal	M	1020
Port Adelaide	Christianity	Presbyterian Reformed	F	620
Port Adelaide	Christianity	Presbyterian Reformed	M	529
Port Adelaide	Christianity	Protestant (Other)	F	439
Port Adelaide	Christianity	Protestant (Other)	M	384
Port Adelaide	Christianity	Salvation Army	F	241
Port Adelaide	Christianity	Salvation Army	M	166
Port Adelaide	Christianity	Seventh Day Adventist	F	144
Port Adelaide	Christianity	Seventh Day Adventist	M	101
Port Adelaide	Christianity	Uniting Church	F	4153
Port Adelaide	Christianity	Uniting Church	M	3111
Port Adelaide	Hinduism		F	1669
Port Adelaide	Hinduism		M	1891
Port Adelaide	Islam		F	2638
Port Adelaide	Islam		M	2884
Port Adelaide	Judaism		F	28
Port Adelaide	Judaism		M	21
Port Adelaide	No religion		F	24739
Port Adelaide	No religion		M	27414
Sturt	(Other)		F	5759
Sturt	(Other)		M	5538
Sturt	(Other)	(Other)	F	496
Sturt	(Other)	(Other)	M	418
Sturt	(Other)	Australian Aboriginal Traditional	F	8
Sturt	(Other)	Australian Aboriginal Traditional	M	10
Sturt	(Other)	Other spiritual beliefs	F	158
Sturt	(Other)	Other spiritual beliefs	M	126
Sturt	(Other)	Secular beliefs	F	233
Sturt	(Other)	Secular beliefs	M	259
Sturt	(Other)	Sikhism	F	691
Sturt	(Other)	Sikhism	M	782
Sturt	Buddhism		F	1928
Sturt	Buddhism		M	1615
Sturt	Christianity		F	1982
Sturt	Christianity		M	1574
Sturt	Christianity	(Other)	F	172
Sturt	Christianity	(Other)	M	155
Sturt	Christianity	Anglican	F	7189
Sturt	Christianity	Anglican	M	5365
Sturt	Christianity	Baptist	F	1266
Sturt	Christianity	Baptist	M	1060
Sturt	Christianity	Brethren	F	5
Sturt	Christianity	Brethren	M	9
Sturt	Christianity	Catholic	F	20530
Sturt	Christianity	Catholic	M	18145
Sturt	Christianity	Churches Of Christ	F	201
Sturt	Christianity	Churches Of Christ	M	150
Sturt	Christianity	Eastern Orthodox	F	2480
Sturt	Christianity	Eastern Orthodox	M	2276
Sturt	Christianity	Jehovah's Witnesses	F	329
Sturt	Christianity	Jehovah's Witnesses	M	237
Sturt	Christianity	Latter Day Saints	F	198
Sturt	Christianity	Latter Day Saints	M	180
Sturt	Christianity	Lutheran	F	1576
Sturt	Christianity	Lutheran	M	1180
Sturt	Christianity	Oriental Orthodox	F	106
Sturt	Christianity	Oriental Orthodox	M	142
Sturt	Christianity	Pentecostal	F	930
Sturt	Christianity	Pentecostal	M	762
Sturt	Christianity	Presbyterian Reformed	F	873
Sturt	Christianity	Presbyterian Reformed	M	696
Sturt	Christianity	Protestant (Other)	F	274
Sturt	Christianity	Protestant (Other)	M	233
Sturt	Christianity	Salvation Army	F	190
Sturt	Christianity	Salvation Army	M	135
Sturt	Christianity	Seventh Day Adventist	F	131
Sturt	Christianity	Seventh Day Adventist	M	102
Sturt	Christianity	Uniting Church	F	4889
Sturt	Christianity	Uniting Church	M	3468
Sturt	Hinduism		F	1930
Sturt	Hinduism		M	2120
Sturt	Islam		F	1314
Sturt	Islam		M	1350
Sturt	Judaism		F	118
Sturt	Judaism		M	110
Sturt	No religion		F	21755
Sturt	No religion		M	23249
Wakefield	(Other)		F	7828
Wakefield	(Other)		M	8310
Wakefield	(Other)	(Other)	F	533
Wakefield	(Other)	(Other)	M	329
Wakefield	(Other)	Australian Aboriginal Traditional	F	10
Wakefield	(Other)	Australian Aboriginal Traditional	M	16
Wakefield	(Other)	Other spiritual beliefs	F	187
Wakefield	(Other)	Other spiritual beliefs	M	103
Wakefield	(Other)	Secular beliefs	F	228
Wakefield	(Other)	Secular beliefs	M	283
Wakefield	(Other)	Sikhism	F	97
Wakefield	(Other)	Sikhism	M	126
Wakefield	Buddhism		F	1201
Wakefield	Buddhism		M	1143
Wakefield	Christianity		F	2743
Wakefield	Christianity		M	2540
Wakefield	Christianity	(Other)	F	172
Wakefield	Christianity	(Other)	M	169
Wakefield	Christianity	Anglican	F	10861
Wakefield	Christianity	Anglican	M	9303
Wakefield	Christianity	Baptist	F	1362
Wakefield	Christianity	Baptist	M	1249
Wakefield	Christianity	Brethren	F	8
Wakefield	Christianity	Brethren	M	14
Wakefield	Christianity	Catholic	F	13360
Wakefield	Christianity	Catholic	M	12225
Wakefield	Christianity	Churches Of Christ	F	347
Wakefield	Christianity	Churches Of Christ	M	263
Wakefield	Christianity	Eastern Orthodox	F	783
Wakefield	Christianity	Eastern Orthodox	M	799
Wakefield	Christianity	Jehovah's Witnesses	F	422
Wakefield	Christianity	Jehovah's Witnesses	M	333
Wakefield	Christianity	Latter Day Saints	F	197
Wakefield	Christianity	Latter Day Saints	M	148
Wakefield	Christianity	Lutheran	F	3194
Wakefield	Christianity	Lutheran	M	2758
Wakefield	Christianity	Oriental Orthodox	F	17
Wakefield	Christianity	Oriental Orthodox	M	22
Wakefield	Christianity	Pentecostal	F	1309
Wakefield	Christianity	Pentecostal	M	1126
Wakefield	Christianity	Presbyterian Reformed	F	811
Wakefield	Christianity	Presbyterian Reformed	M	740
Wakefield	Christianity	Protestant (Other)	F	478
Wakefield	Christianity	Protestant (Other)	M	419
Wakefield	Christianity	Salvation Army	F	285
Wakefield	Christianity	Salvation Army	M	187
Wakefield	Christianity	Seventh Day Adventist	F	186
Wakefield	Christianity	Seventh Day Adventist	M	176
Wakefield	Christianity	Uniting Church	F	6340
Wakefield	Christianity	Uniting Church	M	5326
Wakefield	Hinduism		F	638
Wakefield	Hinduism		M	713
Wakefield	Islam		F	1213
Wakefield	Islam		M	1346
Wakefield	Judaism		F	20
Wakefield	Judaism		M	18
Wakefield	No religion		F	29732
Wakefield	No religion		M	33487
No usual address (SA)	(Other)		F	249
No usual address (SA)	(Other)		M	475
No usual address (SA)	(Other)	(Other)	F	12
No usual address (SA)	(Other)	(Other)	M	6
No usual address (SA)	(Other)	Australian Aboriginal Traditional	F	3
No usual address (SA)	(Other)	Other spiritual beliefs	F	6
No usual address (SA)	(Other)	Other spiritual beliefs	M	9
No usual address (SA)	(Other)	Secular beliefs	F	3
No usual address (SA)	(Other)	Secular beliefs	M	5
No usual address (SA)	(Other)	Sikhism	F	3
No usual address (SA)	(Other)	Sikhism	M	9
No usual address (SA)	Buddhism		F	21
No usual address (SA)	Buddhism		M	28
No usual address (SA)	Christianity		F	51
No usual address (SA)	Christianity		M	52
No usual address (SA)	Christianity	(Other)	F	3
No usual address (SA)	Christianity	(Other)	M	3
No usual address (SA)	Christianity	Anglican	F	89
No usual address (SA)	Christianity	Anglican	M	122
No usual address (SA)	Christianity	Baptist	F	13
No usual address (SA)	Christianity	Baptist	M	14
No usual address (SA)	Christianity	Catholic	F	135
No usual address (SA)	Christianity	Catholic	M	157
No usual address (SA)	Christianity	Churches Of Christ	F	3
No usual address (SA)	Christianity	Eastern Orthodox	F	6
No usual address (SA)	Christianity	Eastern Orthodox	M	14
No usual address (SA)	Christianity	Jehovah's Witnesses	F	3
No usual address (SA)	Christianity	Jehovah's Witnesses	M	3
No usual address (SA)	Christianity	Latter Day Saints	F	3
No usual address (SA)	Christianity	Latter Day Saints	M	10
No usual address (SA)	Christianity	Lutheran	F	31
No usual address (SA)	Christianity	Lutheran	M	28
No usual address (SA)	Christianity	Oriental Orthodox	F	3
No usual address (SA)	Christianity	Pentecostal	F	6
No usual address (SA)	Christianity	Pentecostal	M	16
No usual address (SA)	Christianity	Presbyterian Reformed	F	7
No usual address (SA)	Christianity	Presbyterian Reformed	M	15
No usual address (SA)	Christianity	Protestant (Other)	F	5
No usual address (SA)	Christianity	Salvation Army	M	8
No usual address (SA)	Christianity	Uniting Church	F	53
No usual address (SA)	Christianity	Uniting Church	M	69
No usual address (SA)	Hinduism		F	13
No usual address (SA)	Hinduism		M	14
No usual address (SA)	Islam		F	14
No usual address (SA)	Islam		M	20
No usual address (SA)	Judaism		F	3
No usual address (SA)	No religion		F	394
No usual address (SA)	No religion		M	654
Brand	(Other)		F	7875
Brand	(Other)		M	9941
Brand	(Other)	(Other)	F	412
Brand	(Other)	(Other)	M	261
Brand	(Other)	Australian Aboriginal Traditional	F	6
Brand	(Other)	Australian Aboriginal Traditional	M	12
Brand	(Other)	Other spiritual beliefs	F	192
Brand	(Other)	Other spiritual beliefs	M	124
Brand	(Other)	Secular beliefs	F	246
Brand	(Other)	Secular beliefs	M	294
Brand	(Other)	Sikhism	F	304
Brand	(Other)	Sikhism	M	394
Brand	Buddhism		F	1100
Brand	Buddhism		M	659
Brand	Christianity		F	3226
Brand	Christianity		M	2963
Brand	Christianity	(Other)	F	150
Brand	Christianity	(Other)	M	136
Brand	Christianity	Anglican	F	14439
Brand	Christianity	Anglican	M	12580
Brand	Christianity	Baptist	F	1333
Brand	Christianity	Baptist	M	1197
Brand	Christianity	Brethren	F	4
Brand	Christianity	Catholic	F	15397
Brand	Christianity	Catholic	M	14202
Brand	Christianity	Churches Of Christ	F	267
Brand	Christianity	Churches Of Christ	M	210
Brand	Christianity	Eastern Orthodox	F	461
Brand	Christianity	Eastern Orthodox	M	433
Brand	Christianity	Jehovah's Witnesses	F	678
Brand	Christianity	Jehovah's Witnesses	M	522
Brand	Christianity	Latter Day Saints	F	384
Brand	Christianity	Latter Day Saints	M	332
Brand	Christianity	Lutheran	F	391
Brand	Christianity	Lutheran	M	328
Brand	Christianity	Oriental Orthodox	F	37
Brand	Christianity	Oriental Orthodox	M	36
Brand	Christianity	Pentecostal	F	975
Brand	Christianity	Pentecostal	M	823
Brand	Christianity	Presbyterian Reformed	F	1665
Brand	Christianity	Presbyterian Reformed	M	1609
Brand	Christianity	Protestant (Other)	F	566
Brand	Christianity	Protestant (Other)	M	532
Brand	Christianity	Salvation Army	F	264
Brand	Christianity	Salvation Army	M	208
Brand	Christianity	Seventh Day Adventist	F	203
Brand	Christianity	Seventh Day Adventist	M	163
Brand	Christianity	Uniting Church	F	1920
Brand	Christianity	Uniting Church	M	1434
Brand	Hinduism		F	745
Brand	Hinduism		M	806
Brand	Islam		F	558
Brand	Islam		M	599
Brand	Judaism		F	30
Brand	Judaism		M	30
Brand	No religion		F	28218
Brand	No religion		M	31169
Burt	(Other)		F	6670
Burt	(Other)		M	8338
Burt	(Other)	(Other)	F	439
Burt	(Other)	(Other)	M	291
Burt	(Other)	Australian Aboriginal Traditional	F	16
Burt	(Other)	Australian Aboriginal Traditional	M	23
Burt	(Other)	Other spiritual beliefs	F	147
Burt	(Other)	Other spiritual beliefs	M	88
Burt	(Other)	Secular beliefs	F	202
Burt	(Other)	Secular beliefs	M	245
Burt	(Other)	Sikhism	F	1067
Burt	(Other)	Sikhism	M	1270
Burt	Buddhism		F	3142
Burt	Buddhism		M	2524
Burt	Christianity		F	4116
Burt	Christianity		M	3623
Burt	Christianity	(Other)	F	211
Burt	Christianity	(Other)	M	213
Burt	Christianity	Anglican	F	11012
Burt	Christianity	Anglican	M	9550
Burt	Christianity	Assyrian Apostolic	M	3
Burt	Christianity	Baptist	F	2069
Burt	Christianity	Baptist	M	1824
Burt	Christianity	Brethren	F	106
Burt	Christianity	Brethren	M	119
Burt	Christianity	Catholic	F	16190
Burt	Christianity	Catholic	M	14954
Burt	Christianity	Churches Of Christ	F	201
Burt	Christianity	Churches Of Christ	M	166
Burt	Christianity	Eastern Orthodox	F	293
Burt	Christianity	Eastern Orthodox	M	294
Burt	Christianity	Jehovah's Witnesses	F	382
Burt	Christianity	Jehovah's Witnesses	M	298
Burt	Christianity	Latter Day Saints	F	305
Burt	Christianity	Latter Day Saints	M	255
Burt	Christianity	Lutheran	F	215
Burt	Christianity	Lutheran	M	191
Burt	Christianity	Oriental Orthodox	F	195
Burt	Christianity	Oriental Orthodox	M	209
Burt	Christianity	Pentecostal	F	1522
Burt	Christianity	Pentecostal	M	1408
Burt	Christianity	Presbyterian Reformed	F	2137
Burt	Christianity	Presbyterian Reformed	M	1938
Burt	Christianity	Protestant (Other)	F	788
Burt	Christianity	Protestant (Other)	M	667
Burt	Christianity	Salvation Army	F	185
Burt	Christianity	Salvation Army	M	134
Burt	Christianity	Seventh Day Adventist	F	442
Burt	Christianity	Seventh Day Adventist	M	365
Burt	Christianity	Uniting Church	F	1585
Burt	Christianity	Uniting Church	M	1203
Burt	Hinduism		F	2920
Burt	Hinduism		M	3188
Burt	Islam		F	4102
Burt	Islam		M	4555
Burt	Judaism		F	26
Burt	Judaism		M	36
Burt	No religion		F	23574
Burt	No religion		M	26543
Canning	(Other)		F	6512
Canning	(Other)		M	7601
Canning	(Other)	(Other)	F	342
Canning	(Other)	(Other)	M	178
Canning	(Other)	Australian Aboriginal Traditional	F	6
Canning	(Other)	Australian Aboriginal Traditional	M	7
Canning	(Other)	Other spiritual beliefs	F	192
Canning	(Other)	Other spiritual beliefs	M	96
Canning	(Other)	Secular beliefs	F	175
Canning	(Other)	Secular beliefs	M	257
Canning	(Other)	Sikhism	F	213
Canning	(Other)	Sikhism	M	248
Canning	Buddhism		F	936
Canning	Buddhism		M	604
Canning	Christianity		F	2732
Canning	Christianity		M	2406
Canning	Christianity	(Other)	F	95
Canning	Christianity	(Other)	M	73
Canning	Christianity	Anglican	F	16073
Canning	Christianity	Anglican	M	13817
Canning	Christianity	Baptist	F	1474
Canning	Christianity	Baptist	M	1347
Canning	Christianity	Brethren	F	49
Canning	Christianity	Brethren	M	48
Canning	Christianity	Catholic	F	13899
Canning	Christianity	Catholic	M	12621
Canning	Christianity	Churches Of Christ	F	200
Canning	Christianity	Churches Of Christ	M	135
Canning	Christianity	Eastern Orthodox	F	197
Canning	Christianity	Eastern Orthodox	M	175
Canning	Christianity	Jehovah's Witnesses	F	567
Canning	Christianity	Jehovah's Witnesses	M	427
Canning	Christianity	Latter Day Saints	F	282
Canning	Christianity	Latter Day Saints	M	279
Canning	Christianity	Lutheran	F	326
Canning	Christianity	Lutheran	M	237
Canning	Christianity	Oriental Orthodox	F	14
Canning	Christianity	Oriental Orthodox	M	14
Canning	Christianity	Pentecostal	F	665
Canning	Christianity	Pentecostal	M	585
Canning	Christianity	Presbyterian Reformed	F	1975
Canning	Christianity	Presbyterian Reformed	M	1874
Canning	Christianity	Protestant (Other)	F	444
Canning	Christianity	Protestant (Other)	M	378
Canning	Christianity	Salvation Army	F	207
Canning	Christianity	Salvation Army	M	157
Canning	Christianity	Seventh Day Adventist	F	265
Canning	Christianity	Seventh Day Adventist	M	172
Canning	Christianity	Uniting Church	F	2128
Canning	Christianity	Uniting Church	M	1539
Canning	Hinduism		F	384
Canning	Hinduism		M	398
Canning	Islam		F	321
Canning	Islam		M	324
Canning	Judaism		F	45
Canning	Judaism		M	31
Canning	No religion		F	23161
Canning	No religion		M	26113
Cowan	(Other)		F	5397
Cowan	(Other)		M	6033
Cowan	(Other)	(Other)	F	417
Cowan	(Other)	(Other)	M	367
Cowan	(Other)	Australian Aboriginal Traditional	M	6
Cowan	(Other)	Other spiritual beliefs	F	130
Cowan	(Other)	Other spiritual beliefs	M	82
Cowan	(Other)	Secular beliefs	F	150
Cowan	(Other)	Secular beliefs	M	224
Cowan	(Other)	Sikhism	F	267
Cowan	(Other)	Sikhism	M	322
Cowan	Buddhism		F	3428
Cowan	Buddhism		M	2894
Cowan	Christianity		F	3138
Cowan	Christianity		M	2829
Cowan	Christianity	(Other)	F	90
Cowan	Christianity	(Other)	M	78
Cowan	Christianity	Anglican	F	9727
Cowan	Christianity	Anglican	M	8295
Cowan	Christianity	Assyrian Apostolic	F	3
Cowan	Christianity	Assyrian Apostolic	M	3
Cowan	Christianity	Baptist	F	1685
Cowan	Christianity	Baptist	M	1603
Cowan	Christianity	Brethren	F	3
Cowan	Christianity	Brethren	M	4
Cowan	Christianity	Catholic	F	18130
Cowan	Christianity	Catholic	M	16597
Cowan	Christianity	Churches Of Christ	F	274
Cowan	Christianity	Churches Of Christ	M	215
Cowan	Christianity	Eastern Orthodox	F	1617
Cowan	Christianity	Eastern Orthodox	M	1626
Cowan	Christianity	Jehovah's Witnesses	F	363
Cowan	Christianity	Jehovah's Witnesses	M	288
Cowan	Christianity	Latter Day Saints	F	262
Cowan	Christianity	Latter Day Saints	M	203
Cowan	Christianity	Lutheran	F	187
Cowan	Christianity	Lutheran	M	134
Cowan	Christianity	Oriental Orthodox	F	189
Cowan	Christianity	Oriental Orthodox	M	192
Cowan	Christianity	Pentecostal	F	1466
Cowan	Christianity	Pentecostal	M	1236
Cowan	Christianity	Presbyterian Reformed	F	1088
Cowan	Christianity	Presbyterian Reformed	M	953
Cowan	Christianity	Protestant (Other)	F	569
Cowan	Christianity	Protestant (Other)	M	500
Cowan	Christianity	Salvation Army	F	191
Cowan	Christianity	Salvation Army	M	135
Cowan	Christianity	Seventh Day Adventist	F	193
Cowan	Christianity	Seventh Day Adventist	M	150
Cowan	Christianity	Uniting Church	F	1478
Cowan	Christianity	Uniting Church	M	1068
Cowan	Hinduism		F	1539
Cowan	Hinduism		M	1696
Cowan	Islam		F	2955
Cowan	Islam		M	3285
Cowan	Judaism		F	98
Cowan	Judaism		M	93
Cowan	No religion		F	19157
Cowan	No religion		M	22219
Curtin	(Other)		F	7015
Curtin	(Other)		M	7068
Curtin	(Other)	(Other)	F	311
Curtin	(Other)	(Other)	M	270
Curtin	(Other)	Australian Aboriginal Traditional	F	9
Curtin	(Other)	Australian Aboriginal Traditional	M	3
Curtin	(Other)	Other spiritual beliefs	F	163
Curtin	(Other)	Other spiritual beliefs	M	136
Curtin	(Other)	Secular beliefs	F	224
Curtin	(Other)	Secular beliefs	M	300
Curtin	(Other)	Sikhism	F	129
Curtin	(Other)	Sikhism	M	128
Curtin	Buddhism		F	1741
Curtin	Buddhism		M	1273
Curtin	Christianity		F	1728
Curtin	Christianity		M	1402
Curtin	Christianity	(Other)	F	70
Curtin	Christianity	(Other)	M	54
Curtin	Christianity	Anglican	F	12607
Curtin	Christianity	Anglican	M	10363
Curtin	Christianity	Baptist	F	660
Curtin	Christianity	Baptist	M	581
Curtin	Christianity	Brethren	F	7
Curtin	Christianity	Catholic	F	16824
Curtin	Christianity	Catholic	M	14186
Curtin	Christianity	Churches Of Christ	F	224
Curtin	Christianity	Churches Of Christ	M	175
Curtin	Christianity	Eastern Orthodox	F	1100
Curtin	Christianity	Eastern Orthodox	M	954
Curtin	Christianity	Jehovah's Witnesses	F	148
Curtin	Christianity	Jehovah's Witnesses	M	118
Curtin	Christianity	Latter Day Saints	F	74
Curtin	Christianity	Latter Day Saints	M	48
Curtin	Christianity	Lutheran	F	261
Curtin	Christianity	Lutheran	M	188
Curtin	Christianity	Oriental Orthodox	F	52
Curtin	Christianity	Oriental Orthodox	M	51
Curtin	Christianity	Pentecostal	F	442
Curtin	Christianity	Pentecostal	M	346
Curtin	Christianity	Presbyterian Reformed	F	1357
Curtin	Christianity	Presbyterian Reformed	M	1058
Curtin	Christianity	Protestant (Other)	F	438
Curtin	Christianity	Protestant (Other)	M	355
Curtin	Christianity	Salvation Army	F	67
Curtin	Christianity	Salvation Army	M	40
Curtin	Christianity	Seventh Day Adventist	F	46
Curtin	Christianity	Seventh Day Adventist	M	39
Curtin	Christianity	Uniting Church	F	2367
Curtin	Christianity	Uniting Church	M	1687
Curtin	Hinduism		F	1228
Curtin	Hinduism		M	1255
Curtin	Islam		F	672
Curtin	Islam		M	687
Curtin	Judaism		F	265
Curtin	Judaism		M	257
Curtin	No religion		F	23333
Curtin	No religion		M	26492
Durack	(Other)		F	10965
Durack	(Other)		M	16111
Durack	(Other)	(Other)	F	240
Durack	(Other)	(Other)	M	190
Durack	(Other)	Australian Aboriginal Traditional	F	305
Durack	(Other)	Australian Aboriginal Traditional	M	375
Durack	(Other)	Other spiritual beliefs	F	135
Durack	(Other)	Other spiritual beliefs	M	99
Durack	(Other)	Secular beliefs	F	143
Durack	(Other)	Secular beliefs	M	240
Durack	(Other)	Sikhism	F	33
Durack	(Other)	Sikhism	M	56
Durack	Buddhism		F	1109
Durack	Buddhism		M	924
Durack	Christianity		F	2785
Durack	Christianity		M	2781
Durack	Christianity	(Other)	F	109
Durack	Christianity	(Other)	M	113
Durack	Christianity	Anglican	F	12328
Durack	Christianity	Anglican	M	12906
Durack	Christianity	Baptist	F	1093
Durack	Christianity	Baptist	M	1188
Durack	Christianity	Brethren	F	90
Durack	Christianity	Brethren	M	114
Durack	Christianity	Catholic	F	19445
Durack	Christianity	Catholic	M	20919
Durack	Christianity	Churches Of Christ	F	299
Durack	Christianity	Churches Of Christ	M	264
Durack	Christianity	Eastern Orthodox	F	187
Durack	Christianity	Eastern Orthodox	M	236
Durack	Christianity	Jehovah's Witnesses	F	381
Durack	Christianity	Jehovah's Witnesses	M	336
Durack	Christianity	Latter Day Saints	F	170
Durack	Christianity	Latter Day Saints	M	171
Durack	Christianity	Lutheran	F	361
Durack	Christianity	Lutheran	M	338
Durack	Christianity	Oriental Orthodox	F	13
Durack	Christianity	Oriental Orthodox	M	21
Durack	Christianity	Pentecostal	F	1086
Durack	Christianity	Pentecostal	M	954
Durack	Christianity	Presbyterian Reformed	F	1120
Durack	Christianity	Presbyterian Reformed	M	1386
Durack	Christianity	Protestant (Other)	F	1230
Durack	Christianity	Protestant (Other)	M	1192
Durack	Christianity	Salvation Army	F	161
Durack	Christianity	Salvation Army	M	137
Durack	Christianity	Seventh Day Adventist	F	648
Durack	Christianity	Seventh Day Adventist	M	598
Durack	Christianity	Uniting Church	F	2612
Durack	Christianity	Uniting Church	M	2470
Durack	Hinduism		F	360
Durack	Hinduism		M	528
Durack	Islam		F	677
Durack	Islam		M	824
Durack	Judaism		F	29
Durack	Judaism		M	40
Durack	No religion		F	24949
Durack	No religion		M	33175
Forrest	(Other)		F	7278
Forrest	(Other)		M	8027
Forrest	(Other)	(Other)	F	323
Forrest	(Other)	(Other)	M	188
Forrest	(Other)	Australian Aboriginal Traditional	F	11
Forrest	(Other)	Australian Aboriginal Traditional	M	11
Forrest	(Other)	Other spiritual beliefs	F	182
Forrest	(Other)	Other spiritual beliefs	M	115
Forrest	(Other)	Secular beliefs	F	208
Forrest	(Other)	Secular beliefs	M	259
Forrest	(Other)	Sikhism	F	77
Forrest	(Other)	Sikhism	M	92
Forrest	Buddhism		F	891
Forrest	Buddhism		M	590
Forrest	Christianity		F	2471
Forrest	Christianity		M	2198
Forrest	Christianity	(Other)	F	115
Forrest	Christianity	(Other)	M	92
Forrest	Christianity	Anglican	F	14707
Forrest	Christianity	Anglican	M	12569
Forrest	Christianity	Baptist	F	1224
Forrest	Christianity	Baptist	M	1164
Forrest	Christianity	Brethren	F	3
Forrest	Christianity	Brethren	M	4
Forrest	Christianity	Catholic	F	14856
Forrest	Christianity	Catholic	M	13459
Forrest	Christianity	Churches Of Christ	F	301
Forrest	Christianity	Churches Of Christ	M	219
Forrest	Christianity	Eastern Orthodox	F	206
Forrest	Christianity	Eastern Orthodox	M	184
Forrest	Christianity	Jehovah's Witnesses	F	575
Forrest	Christianity	Jehovah's Witnesses	M	435
Forrest	Christianity	Latter Day Saints	F	318
Forrest	Christianity	Latter Day Saints	M	291
Forrest	Christianity	Lutheran	F	279
Forrest	Christianity	Lutheran	M	205
Forrest	Christianity	Oriental Orthodox	F	7
Forrest	Christianity	Oriental Orthodox	M	4
Forrest	Christianity	Pentecostal	F	526
Forrest	Christianity	Pentecostal	M	441
Forrest	Christianity	Presbyterian Reformed	F	1286
Forrest	Christianity	Presbyterian Reformed	M	1212
Forrest	Christianity	Protestant (Other)	F	295
Forrest	Christianity	Protestant (Other)	M	282
Forrest	Christianity	Salvation Army	F	172
Forrest	Christianity	Salvation Army	M	123
Forrest	Christianity	Seventh Day Adventist	F	271
Forrest	Christianity	Seventh Day Adventist	M	233
Forrest	Christianity	Uniting Church	F	2539
Forrest	Christianity	Uniting Church	M	1845
