CED_NAME16	Age	NeedsAssistance	Sex	persons
Fowler	15-19		M	323
Fowler	15-19	0	F	5098
Fowler	15-19	0	M	5245
Fowler	15-19	1	F	83
Fowler	15-19	1	M	148
Fowler	20-24		F	378
Fowler	20-24		M	428
Fowler	20-24	0	F	5774
Fowler	20-24	0	M	5857
Fowler	20-24	1	F	67
Fowler	20-24	1	M	123
Fowler	25-34		F	937
Fowler	25-34		M	873
Fowler	25-34	0	F	11040
Fowler	25-34	0	M	10473
Fowler	25-34	1	F	185
Fowler	25-34	1	M	254
Fowler	35-44		F	797
Fowler	35-44		M	772
Fowler	35-44	0	F	9782
Fowler	35-44	0	M	9024
Fowler	35-44	1	F	388
Fowler	35-44	1	M	331
Fowler	45-54		F	714
Fowler	45-54		M	716
Fowler	45-54	0	F	9636
Fowler	45-54	0	M	9472
Fowler	45-54	1	F	789
Fowler	45-54	1	M	672
Fowler	55-64		F	660
Fowler	55-64		M	648
Fowler	55-64	0	F	8464
Fowler	55-64	0	M	8092
Fowler	55-64	1	F	1358
Fowler	55-64	1	M	1012
Fowler	65-74		F	381
Fowler	65-74		M	411
Fowler	65-74	0	F	4498
Fowler	65-74	0	M	4546
Fowler	65-74	1	F	1317
Fowler	65-74	1	M	1201
Fowler	75-84		F	230
Fowler	75-84		M	220
Fowler	75-84	0	F	1710
Fowler	75-84	0	M	1730
Fowler	75-84	1	F	1712
Fowler	75-84	1	M	1098
Fowler	85+		F	127
Fowler	85+		M	79
Fowler	85+	0	F	378
Fowler	85+	0	M	381
Fowler	85+	1	F	1328
Fowler	85+	1	M	661
Gilmore	0-4		F	253
Gilmore	0-4		M	255
Gilmore	0-4	0	F	3329
Gilmore	0-4	0	M	3456
Gilmore	0-4	1	F	38
Gilmore	0-4	1	M	85
Gilmore	5-14		F	521
Gilmore	5-14		M	567
Gilmore	5-14	0	F	7388
Gilmore	5-14	0	M	7644
Gilmore	5-14	1	F	233
Gilmore	5-14	1	M	464
Gilmore	15-19		F	266
Gilmore	15-19		M	300
Gilmore	15-19	0	F	3553
Gilmore	15-19	0	M	3647
Gilmore	15-19	1	F	120
Gilmore	15-19	1	M	173
Gilmore	20-24		F	254
Gilmore	20-24		M	382
Gilmore	20-24	0	F	2786
Gilmore	20-24	0	M	3068
Gilmore	20-24	1	F	84
Gilmore	20-24	1	M	150
Gilmore	25-34		F	491
Gilmore	25-34		M	767
Gilmore	25-34	0	F	5945
Gilmore	25-34	0	M	5685
Gilmore	25-34	1	F	173
Gilmore	25-34	1	M	232
Gilmore	35-44		F	571
Gilmore	35-44		M	791
Gilmore	35-44	0	F	6979
Gilmore	35-44	0	M	6377
Gilmore	35-44	1	F	216
Gilmore	35-44	1	M	272
Gilmore	45-54		F	687
Gilmore	45-54		M	794
Gilmore	45-54	0	F	8581
Gilmore	45-54	0	M	7818
Gilmore	45-54	1	F	477
Gilmore	45-54	1	M	481
Gilmore	55-64		F	869
Gilmore	55-64		M	839
Gilmore	55-64	0	F	10815
Gilmore	55-64	0	M	9901
Gilmore	55-64	1	F	740
Gilmore	55-64	1	M	778
Gilmore	65-74		F	882
Gilmore	65-74		M	863
Gilmore	65-74	0	F	9807
Gilmore	65-74	0	M	9484
Gilmore	65-74	1	F	857
Gilmore	65-74	1	M	989
Gilmore	75-84		F	592
Gilmore	75-84		M	480
Gilmore	75-84	0	F	4609
Gilmore	75-84	0	M	4527
Gilmore	75-84	1	F	1228
Gilmore	75-84	1	M	933
Gilmore	85+		F	307
Gilmore	85+		M	215
Gilmore	85+	0	F	1215
Gilmore	85+	0	M	1015
Gilmore	85+	1	F	1405
Gilmore	85+	1	M	737
Grayndler	0-4		F	294
Grayndler	0-4		M	313
Grayndler	0-4	0	F	4182
Grayndler	0-4	0	M	4235
Grayndler	0-4	1	F	26
Grayndler	0-4	1	M	34
Grayndler	5-14		F	379
Grayndler	5-14		M	478
Grayndler	5-14	0	F	6334
Grayndler	5-14	0	M	6767
Grayndler	5-14	1	F	86
Grayndler	5-14	1	M	183
Grayndler	15-19		F	181
Grayndler	15-19		M	196
Grayndler	15-19	0	F	2351
Grayndler	15-19	0	M	2486
Grayndler	15-19	1	F	41
Grayndler	15-19	1	M	69
Grayndler	20-24		F	458
Grayndler	20-24		M	388
Grayndler	20-24	0	F	4798
Grayndler	20-24	0	M	4385
Grayndler	20-24	1	F	47
Grayndler	20-24	1	M	52
Grayndler	25-34		F	1456
Grayndler	25-34		M	1376
Grayndler	25-34	0	F	14055
Grayndler	25-34	0	M	13072
Grayndler	25-34	1	F	135
Grayndler	25-34	1	M	98
Grayndler	35-44		F	1094
Grayndler	35-44		M	1108
Grayndler	35-44	0	F	12422
Grayndler	35-44	0	M	11722
Grayndler	35-44	1	F	162
Grayndler	35-44	1	M	141
Grayndler	45-54		F	795
Grayndler	45-54		M	883
Grayndler	45-54	0	F	9540
Grayndler	45-54	0	M	9186
Grayndler	45-54	1	F	229
Grayndler	45-54	1	M	284
Grayndler	55-64		F	609
Grayndler	55-64		M	628
Grayndler	55-64	0	F	6951
Grayndler	55-64	0	M	6269
Grayndler	55-64	1	F	358
Grayndler	55-64	1	M	325
Grayndler	65-74		F	401
Grayndler	65-74		M	381
Grayndler	65-74	0	F	4342
Grayndler	65-74	0	M	3969
Grayndler	65-74	1	F	550
Grayndler	65-74	1	M	457
Grayndler	75-84		F	204
Grayndler	75-84		M	217
Grayndler	75-84	0	F	1742
Grayndler	75-84	0	M	1597
Grayndler	75-84	1	F	984
Grayndler	75-84	1	M	635
Grayndler	85+		F	108
Grayndler	85+		M	66
Grayndler	85+	0	F	424
Grayndler	85+	0	M	391
Grayndler	85+	1	F	956
Grayndler	85+	1	M	453
Greenway	0-4		F	334
Greenway	0-4		M	344
Greenway	0-4	0	F	6366
Greenway	0-4	0	M	6525
Greenway	0-4	1	F	60
Greenway	0-4	1	M	108
Greenway	5-14		F	528
Greenway	5-14		M	482
Greenway	5-14	0	F	11287
Greenway	5-14	0	M	11862
Greenway	5-14	1	F	190
Greenway	5-14	1	M	483
Greenway	15-19		F	220
Greenway	15-19		M	255
Greenway	15-19	0	F	4877
Greenway	15-19	0	M	5223
Greenway	15-19	1	F	84
Greenway	15-19	1	M	166
Greenway	20-24		F	220
Greenway	20-24		M	361
Greenway	20-24	0	F	4566
Greenway	20-24	0	M	4954
Greenway	20-24	1	F	80
Greenway	20-24	1	M	116
Greenway	25-34		F	670
Greenway	25-34		M	1048
Greenway	25-34	0	F	12956
Greenway	25-34	0	M	11992
Greenway	25-34	1	F	141
Greenway	25-34	1	M	143
Greenway	35-44		F	636
Greenway	35-44		M	977
Greenway	35-44	0	F	13266
Greenway	35-44	0	M	13671
Greenway	35-44	1	F	238
Greenway	35-44	1	M	207
Greenway	45-54		F	482
Greenway	45-54		M	674
Greenway	45-54	0	F	9698
Greenway	45-54	0	M	9642
Greenway	45-54	1	F	389
Greenway	45-54	1	M	301
Greenway	55-64		F	444
Greenway	55-64		M	479
Greenway	55-64	0	F	7353
Greenway	55-64	0	M	7124
Greenway	55-64	1	F	561
Greenway	55-64	1	M	431
Greenway	65-74		F	290
Greenway	65-74		M	290
Greenway	65-74	0	F	4443
Greenway	65-74	0	M	4197
Greenway	65-74	1	F	636
Greenway	65-74	1	M	539
Greenway	75-84		F	177
Greenway	75-84		M	124
Greenway	75-84	0	F	1638
Greenway	75-84	0	M	1574
Greenway	75-84	1	F	747
Greenway	75-84	1	M	472
Greenway	85+		F	94
Greenway	85+		M	72
Greenway	85+	0	F	346
Greenway	85+	0	M	263
Greenway	85+	1	F	620
Greenway	85+	1	M	320
Hughes	0-4		F	161
Hughes	0-4		M	146
Hughes	0-4	0	F	4636
Hughes	0-4	0	M	4828
Hughes	0-4	1	F	37
Hughes	0-4	1	M	59
Hughes	5-14		F	289
Hughes	5-14		M	278
Hughes	5-14	0	F	9360
Hughes	5-14	0	M	9531
Hughes	5-14	1	F	164
Hughes	5-14	1	M	426
Hughes	15-19		F	152
Hughes	15-19		M	164
Hughes	15-19	0	F	4246
Hughes	15-19	0	M	4547
Hughes	15-19	1	F	72
Hughes	15-19	1	M	139
Hughes	20-24		F	133
Hughes	20-24		M	176
Hughes	20-24	0	F	4023
Hughes	20-24	0	M	4306
Hughes	20-24	1	F	62
Hughes	20-24	1	M	91
Hughes	25-34		F	337
Hughes	25-34		M	379
Hughes	25-34	0	F	8388
Hughes	25-34	0	M	8007
Hughes	25-34	1	F	121
Hughes	25-34	1	M	130
Hughes	35-44		F	405
Hughes	35-44		M	398
Hughes	35-44	0	F	10195
Hughes	35-44	0	M	9527
Hughes	35-44	1	F	165
Hughes	35-44	1	M	129
Hughes	45-54		F	365
Hughes	45-54		M	421
Hughes	45-54	0	F	9728
Hughes	45-54	0	M	9300
Hughes	45-54	1	F	206
Hughes	45-54	1	M	158
Hughes	55-64		F	338
Hughes	55-64		M	336
Hughes	55-64	0	F	8147
Hughes	55-64	0	M	7765
Hughes	55-64	1	F	335
Hughes	55-64	1	M	259
Hughes	65-74		F	269
Hughes	65-74		M	248
Hughes	65-74	0	F	5557
Hughes	65-74	0	M	5283
Hughes	65-74	1	F	465
Hughes	65-74	1	M	378
Hughes	75-84		F	161
Hughes	75-84		M	146
Hughes	75-84	0	F	2212
Hughes	75-84	0	M	2042
Hughes	75-84	1	F	684
Hughes	75-84	1	M	455
Hughes	85+		F	81
Hughes	85+		M	57
Hughes	85+	0	F	677
Hughes	85+	0	M	499
Hughes	85+	1	F	1045
Hughes	85+	1	M	466
Hume	0-4		F	266
Hume	0-4		M	310
Hume	0-4	0	F	4529
Hume	0-4	0	M	4849
Hume	0-4	1	F	54
Hume	0-4	1	M	78
Hume	5-14		F	531
Hume	5-14		M	541
Hume	5-14	0	F	9510
Hume	5-14	0	M	9914
Hume	5-14	1	F	289
Hume	5-14	1	M	578
Hume	15-19		F	266
Hume	15-19		M	268
Hume	15-19	0	F	4472
Hume	15-19	0	M	4610
Hume	15-19	1	F	102
Hume	15-19	1	M	206
Hume	20-24		F	234
Hume	20-24		M	327
Hume	20-24	0	F	3887
Hume	20-24	0	M	4002
Hume	20-24	1	F	75
Hume	20-24	1	M	123
Hume	25-34		F	559
Hume	25-34		M	750
Hume	25-34	0	F	8518
Hume	25-34	0	M	7893
Hume	25-34	1	F	153
Hume	25-34	1	M	168
Hume	35-44		F	574
Hume	35-44		M	747
Hume	35-44	0	F	9295
Hume	35-44	0	M	8746
Hume	35-44	1	F	194
Hume	35-44	1	M	201
Hume	45-54		F	643
Hume	45-54		M	733
Hume	45-54	0	F	9636
Hume	45-54	0	M	9140
Hume	45-54	1	F	327
Hume	45-54	1	M	285
Hume	55-64		F	614
Hume	55-64		M	629
Hume	55-64	0	F	8305
Hume	55-64	0	M	8018
Hume	55-64	1	F	494
Hume	55-64	1	M	427
Hume	65-74		F	455
Hume	65-74		M	529
Hume	65-74	0	F	6002
Hume	65-74	0	M	5884
Hume	65-74	1	F	605
Hume	65-74	1	M	650
Hume	75-84		F	267
Hume	75-84		M	225
Hume	75-84	0	F	2463
Hume	75-84	0	M	2440
Hume	75-84	1	F	809
Hume	75-84	1	M	524
Hume	85+		F	162
Hume	85+		M	99
Hume	85+	0	F	612
Hume	85+	0	M	469
Hume	85+	1	F	959
Hume	85+	1	M	410
Hunter	0-4		F	315
Hunter	0-4		M	267
Hunter	0-4	0	F	4670
Hunter	0-4	0	M	4876
Hunter	0-4	1	F	30
Hunter	0-4	1	M	86
Hunter	5-14		F	560
Hunter	5-14		M	597
Hunter	5-14	0	F	9154
Hunter	5-14	0	M	9099
Hunter	5-14	1	F	292
Hunter	5-14	1	M	711
Hunter	15-19		F	234
Hunter	15-19		M	280
Hunter	15-19	0	F	4365
Hunter	15-19	0	M	4569
Hunter	15-19	1	F	135
Hunter	15-19	1	M	233
Hunter	20-24		F	235
Hunter	20-24		M	409
Hunter	20-24	0	F	4077
Hunter	20-24	0	M	4205
Hunter	20-24	1	F	100
Hunter	20-24	1	M	170
Hunter	25-34		F	598
Hunter	25-34		M	1002
Hunter	25-34	0	F	8709
Hunter	25-34	0	M	8262
Hunter	25-34	1	F	210
Hunter	25-34	1	M	239
Hunter	35-44		F	563
Hunter	35-44		M	876
Hunter	35-44	0	F	8823
Hunter	35-44	0	M	8304
Hunter	35-44	1	F	301
Hunter	35-44	1	M	277
Hunter	45-54		F	643
Hunter	45-54		M	803
Hunter	45-54	0	F	9076
Hunter	45-54	0	M	8877
Hunter	45-54	1	F	525
Hunter	45-54	1	M	453
Hunter	55-64		F	670
Hunter	55-64		M	702
Hunter	55-64	0	F	8717
Hunter	55-64	0	M	8423
Hunter	55-64	1	F	726
Hunter	55-64	1	M	759
Hunter	65-74		F	626
Hunter	65-74		M	639
Hunter	65-74	0	F	6744
Hunter	65-74	0	M	6493
Hunter	65-74	1	F	840
Hunter	65-74	1	M	821
Hunter	75-84		F	406
Hunter	75-84		M	320
Hunter	75-84	0	F	3191
Hunter	75-84	0	M	2812
Hunter	75-84	1	F	1034
Hunter	75-84	1	M	783
Hunter	85+		F	363
Hunter	85+		M	175
Hunter	85+	0	F	849
Hunter	85+	0	M	664
Hunter	85+	1	F	1279
Hunter	85+	1	M	557
Kingsford Smith	0-4		F	314
Kingsford Smith	0-4		M	344
Kingsford Smith	0-4	0	F	4429
Kingsford Smith	0-4	0	M	4575
Kingsford Smith	0-4	1	F	41
Kingsford Smith	0-4	1	M	45
Kingsford Smith	5-14		F	513
Kingsford Smith	5-14		M	508
Kingsford Smith	5-14	0	F	7623
Kingsford Smith	5-14	0	M	7918
Kingsford Smith	5-14	1	F	110
Kingsford Smith	5-14	1	M	246
Kingsford Smith	15-19		F	318
Kingsford Smith	15-19		M	379
Kingsford Smith	15-19	0	F	4675
Kingsford Smith	15-19	0	M	4807
Kingsford Smith	15-19	1	F	52
Kingsford Smith	15-19	1	M	90
Kingsford Smith	20-24		F	668
Kingsford Smith	20-24		M	929
Kingsford Smith	20-24	0	F	8193
Kingsford Smith	20-24	0	M	8323
Kingsford Smith	20-24	1	F	59
Kingsford Smith	20-24	1	M	79
Kingsford Smith	25-34		F	1386
Kingsford Smith	25-34		M	1841
Kingsford Smith	25-34	0	F	15188
Kingsford Smith	25-34	0	M	14993
Kingsford Smith	25-34	1	F	114
Kingsford Smith	25-34	1	M	121
Kingsford Smith	35-44		F	1011
Kingsford Smith	35-44		M	1404
Kingsford Smith	35-44	0	F	12033
Kingsford Smith	35-44	0	M	11462
Kingsford Smith	35-44	1	F	161
Kingsford Smith	35-44	1	M	165
Kingsford Smith	45-54		F	722
Kingsford Smith	45-54		M	1064
Kingsford Smith	45-54	0	F	9756
Kingsford Smith	45-54	0	M	9257
Kingsford Smith	45-54	1	F	289
Kingsford Smith	45-54	1	M	250
Kingsford Smith	55-64		F	637
Kingsford Smith	55-64		M	769
Kingsford Smith	55-64	0	F	7370
Kingsford Smith	55-64	0	M	6854
Kingsford Smith	55-64	1	F	431
Kingsford Smith	55-64	1	M	367
Kingsford Smith	65-74		F	512
Kingsford Smith	65-74		M	576
Kingsford Smith	65-74	0	F	5429
Kingsford Smith	65-74	0	M	4716
Kingsford Smith	65-74	1	F	584
Kingsford Smith	65-74	1	M	452
Kingsford Smith	75-84		F	295
Kingsford Smith	75-84		M	315
Kingsford Smith	75-84	0	F	2782
Kingsford Smith	75-84	0	M	2435
Kingsford Smith	75-84	1	F	1053
Kingsford Smith	75-84	1	M	679
Kingsford Smith	85+		F	226
Kingsford Smith	85+		M	106
Kingsford Smith	85+	0	F	831
Kingsford Smith	85+	0	M	618
Kingsford Smith	85+	1	F	1215
Kingsford Smith	85+	1	M	528
Lindsay	0-4		F	380
Lindsay	0-4		M	387
Lindsay	0-4	0	F	5611
Lindsay	0-4	0	M	5988
Lindsay	0-4	1	F	59
Lindsay	0-4	1	M	123
Lindsay	5-14		F	552
Lindsay	5-14		M	578
Lindsay	5-14	0	F	10343
Lindsay	5-14	0	M	10252
Lindsay	5-14	1	F	319
Lindsay	5-14	1	M	734
Lindsay	15-19		F	292
Lindsay	15-19		M	324
Lindsay	15-19	0	F	4839
Lindsay	15-19	0	M	5038
Lindsay	15-19	1	F	116
Lindsay	15-19	1	M	232
Lindsay	20-24		F	401
Lindsay	20-24		M	474
Lindsay	20-24	0	F	5382
Lindsay	20-24	0	M	5261
Lindsay	20-24	1	F	112
Lindsay	20-24	1	M	174
Lindsay	25-34		F	993
Lindsay	25-34		M	1096
Lindsay	25-34	0	F	12169
Lindsay	25-34	0	M	11362
Lindsay	25-34	1	F	223
Lindsay	25-34	1	M	251
Lindsay	35-44		F	823
Lindsay	35-44		M	937
Lindsay	35-44	0	F	10776
Lindsay	35-44	0	M	10490
Lindsay	35-44	1	F	313
Lindsay	35-44	1	M	293
Lindsay	45-54		F	719
Lindsay	45-54		M	746
Lindsay	45-54	0	F	9356
Lindsay	45-54	0	M	8963
Lindsay	45-54	1	F	417
Lindsay	45-54	1	M	402
Lindsay	55-64		F	563
Lindsay	55-64		M	609
Lindsay	55-64	0	F	8214
Lindsay	55-64	0	M	7564
Lindsay	55-64	1	F	597
Lindsay	55-64	1	M	537
Lindsay	65-74		F	453
Lindsay	65-74		M	410
Lindsay	65-74	0	F	5205
Lindsay	65-74	0	M	5057
Lindsay	65-74	1	F	734
Lindsay	65-74	1	M	660
Lindsay	75-84		F	259
Lindsay	75-84		M	184
Lindsay	75-84	0	F	1977
Lindsay	75-84	0	M	1700
Lindsay	75-84	1	F	835
Lindsay	75-84	1	M	550
Lindsay	85+		F	105
Lindsay	85+		M	74
Lindsay	85+	0	F	409
Lindsay	85+	0	M	304
Lindsay	85+	1	F	879
Lindsay	85+	1	M	341
Lyne	0-4		F	226
Lyne	0-4		M	283
Lyne	0-4	0	F	3038
Lyne	0-4	0	M	3251
Lyne	0-4	1	F	35
Lyne	0-4	1	M	57
Lyne	5-14		F	556
Lyne	5-14		M	538
Lyne	5-14	0	F	7520
Lyne	5-14	0	M	7674
Lyne	5-14	1	F	243
Lyne	5-14	1	M	517
Lyne	15-19		F	260
Lyne	15-19		M	259
Lyne	15-19	0	F	3633
Lyne	15-19	0	M	3736
Lyne	15-19	1	F	128
Lyne	15-19	1	M	199
Lyne	20-24		F	205
Lyne	20-24		M	228
Lyne	20-24	0	F	2499
Lyne	20-24	0	M	2515
Lyne	20-24	1	F	99
Lyne	20-24	1	M	152
Lyne	25-34		F	408
Lyne	25-34		M	414
Lyne	25-34	0	F	5240
Lyne	25-34	0	M	4647
Lyne	25-34	1	F	187
Lyne	25-34	1	M	209
Lyne	35-44		F	509
Lyne	35-44		M	504
Lyne	35-44	0	F	6692
Lyne	35-44	0	M	5903
Lyne	35-44	1	F	249
Lyne	35-44	1	M	322
Lyne	45-54		F	685
Lyne	45-54		M	696
Lyne	45-54	0	F	8799
Lyne	45-54	0	M	8036
Lyne	45-54	1	F	492
Lyne	45-54	1	M	505
Lyne	55-64		F	814
Lyne	55-64		M	802
Lyne	55-64	0	F	10276
Lyne	55-64	0	M	9461
Lyne	55-64	1	F	758
Lyne	55-64	1	M	860
Lyne	65-74		F	837
Lyne	65-74		M	833
Lyne	65-74	0	F	9738
Lyne	65-74	0	M	9575
Lyne	65-74	1	F	900
Lyne	65-74	1	M	1143
Lyne	75-84		F	524
Lyne	75-84		M	470
Lyne	75-84	0	F	4761
Lyne	75-84	0	M	4635
Lyne	75-84	1	F	1036
Lyne	75-84	1	M	874
Lyne	85+		F	353
Lyne	85+		M	216
Lyne	85+	0	F	1242
Lyne	85+	0	M	1074
Lyne	85+	1	F	1268
Lyne	85+	1	M	662
Macarthur	0-4		F	383
Macarthur	0-4		M	414
Macarthur	0-4	0	F	5579
Macarthur	0-4	0	M	5845
Macarthur	0-4	1	F	80
Macarthur	0-4	1	M	152
Macarthur	5-14		F	658
Macarthur	5-14		M	678
Macarthur	5-14	0	F	10387
Macarthur	5-14	0	M	10573
Macarthur	5-14	1	F	366
Macarthur	5-14	1	M	784
Macarthur	15-19		F	288
Macarthur	15-19		M	316
Macarthur	15-19	0	F	4909
Macarthur	15-19	0	M	5134
Macarthur	15-19	1	F	175
Macarthur	15-19	1	M	256
Macarthur	20-24		F	342
Macarthur	20-24		M	394
Macarthur	20-24	0	F	5342
Macarthur	20-24	0	M	5216
Macarthur	20-24	1	F	123
Macarthur	20-24	1	M	196
Macarthur	25-34		F	799
Macarthur	25-34		M	750
Macarthur	25-34	0	F	11877
Macarthur	25-34	0	M	10897
Macarthur	25-34	1	F	236
Macarthur	25-34	1	M	278
Macarthur	35-44		F	683
Macarthur	35-44		M	674
Macarthur	35-44	0	F	10303
Macarthur	35-44	0	M	9973
Macarthur	35-44	1	F	325
Macarthur	35-44	1	M	304
Macarthur	45-54		F	594
Macarthur	45-54		M	592
Macarthur	45-54	0	F	9164
Macarthur	45-54	0	M	8673
Macarthur	45-54	1	F	513
Macarthur	45-54	1	M	388
Macarthur	55-64		F	578
Macarthur	55-64		M	527
Macarthur	55-64	0	F	8241
Macarthur	55-64	0	M	7726
Macarthur	55-64	1	F	795
Macarthur	55-64	1	M	581
Macarthur	65-74		F	420
Macarthur	65-74		M	381
Macarthur	65-74	0	F	4859
Macarthur	65-74	0	M	4668
Macarthur	65-74	1	F	769
Macarthur	65-74	1	M	739
Macarthur	75-84		F	189
Macarthur	75-84		M	159
Macarthur	75-84	0	F	1599
Macarthur	75-84	0	M	1549
Macarthur	75-84	1	F	722
Macarthur	75-84	1	M	438
Macarthur	85+		F	137
Macarthur	85+		M	47
Macarthur	85+	0	F	338
Macarthur	85+	0	M	251
Macarthur	85+	1	F	460
Macarthur	85+	1	M	206
Mackellar	0-4		F	193
Mackellar	0-4		M	223
Mackellar	0-4	0	F	4043
Mackellar	0-4	0	M	4341
Mackellar	0-4	1	F	15
Mackellar	0-4	1	M	51
Mackellar	5-14		F	384
Mackellar	5-14		M	396
Mackellar	5-14	0	F	9087
Mackellar	5-14	0	M	9714
Mackellar	5-14	1	F	120
Mackellar	5-14	1	M	243
Mackellar	15-19		F	174
Mackellar	15-19		M	196
Mackellar	15-19	0	F	3992
Mackellar	15-19	0	M	4359
Mackellar	15-19	1	F	62
Mackellar	15-19	1	M	83
Mackellar	20-24		F	198
Mackellar	20-24		M	214
Mackellar	20-24	0	F	3335
Mackellar	20-24	0	M	3679
Mackellar	20-24	1	F	33
Mackellar	20-24	1	M	65
Mackellar	25-34		F	412
Mackellar	25-34		M	387
Mackellar	25-34	0	F	7104
Mackellar	25-34	0	M	6719
Mackellar	25-34	1	F	96
Mackellar	25-34	1	M	93
Mackellar	35-44		F	547
Mackellar	35-44		M	547
Mackellar	35-44	0	F	10118
Mackellar	35-44	0	M	9274
Mackellar	35-44	1	F	133
Mackellar	35-44	1	M	123
Mackellar	45-54		F	544
Mackellar	45-54		M	554
Mackellar	45-54	0	F	10640
Mackellar	45-54	0	M	9912
Mackellar	45-54	1	F	179
Mackellar	45-54	1	M	155
Mackellar	55-64		F	479
Mackellar	55-64		M	477
Mackellar	55-64	0	F	8475
Mackellar	55-64	0	M	7927
Mackellar	55-64	1	F	236
Mackellar	55-64	1	M	203
Mackellar	65-74		F	498
Mackellar	65-74		M	416
Mackellar	65-74	0	F	6910
Mackellar	65-74	0	M	6183
Mackellar	65-74	1	F	371
Mackellar	65-74	1	M	376
Mackellar	75-84		F	315
Mackellar	75-84		M	295
Mackellar	75-84	0	F	3561
Mackellar	75-84	0	M	3141
Mackellar	75-84	1	F	826
Mackellar	75-84	1	M	582
Mackellar	85+		F	224
Mackellar	85+		M	114
Mackellar	85+	0	F	1239
Mackellar	85+	0	M	875
Mackellar	85+	1	F	1545
Mackellar	85+	1	M	595
Macquarie	0-4		F	208
Macquarie	0-4		M	213
Macquarie	0-4	0	F	3807
Macquarie	0-4	0	M	3982
Macquarie	0-4	1	F	48
Macquarie	0-4	1	M	81
Macquarie	5-14		F	388
Macquarie	5-14		M	410
Macquarie	5-14	0	F	8404
Macquarie	5-14	0	M	8579
Macquarie	5-14	1	F	239
Macquarie	5-14	1	M	575
Macquarie	15-19		F	241
Macquarie	15-19		M	232
Macquarie	15-19	0	F	4174
Macquarie	15-19	0	M	4379
Macquarie	15-19	1	F	121
Macquarie	15-19	1	M	198
Macquarie	20-24		F	216
Macquarie	20-24		M	218
Macquarie	20-24	0	F	3623
Macquarie	20-24	0	M	3761
Macquarie	20-24	1	F	79
Macquarie	20-24	1	M	113
Macquarie	25-34		F	414
Macquarie	25-34		M	430
Macquarie	25-34	0	F	7092
Macquarie	25-34	0	M	6764
Macquarie	25-34	1	F	143
Macquarie	25-34	1	M	170
Macquarie	35-44		F	485
Macquarie	35-44		M	498
Macquarie	35-44	0	F	8512
Macquarie	35-44	0	M	7874
Macquarie	35-44	1	F	219
Macquarie	35-44	1	M	200
Macquarie	45-54		F	640
Macquarie	45-54		M	604
Macquarie	45-54	0	F	9695
Macquarie	45-54	0	M	8976
Macquarie	45-54	1	F	331
Macquarie	45-54	1	M	280
Macquarie	55-64		F	590
Macquarie	55-64		M	578
Macquarie	55-64	0	F	9080
Macquarie	55-64	0	M	8404
Macquarie	55-64	1	F	475
Macquarie	55-64	1	M	453
Macquarie	65-74		F	530
Macquarie	65-74		M	502
Macquarie	65-74	0	F	6676
Macquarie	65-74	0	M	6097
Macquarie	65-74	1	F	539
Macquarie	65-74	1	M	494
Macquarie	75-84		F	279
Macquarie	75-84		M	220
Macquarie	75-84	0	F	2694
Macquarie	75-84	0	M	2348
Macquarie	75-84	1	F	712
Macquarie	75-84	1	M	487
Macquarie	85+		F	139
Macquarie	85+		M	67
Macquarie	85+	0	F	666
Macquarie	85+	0	M	450
Macquarie	85+	1	F	905
Macquarie	85+	1	M	405
McMahon	0-4		F	384
McMahon	0-4		M	407
McMahon	0-4	0	F	5441
McMahon	0-4	0	M	5663
McMahon	0-4	1	F	58
McMahon	0-4	1	M	82
McMahon	5-14		F	607
McMahon	5-14		M	582
McMahon	5-14	0	F	10145
McMahon	5-14	0	M	10448
McMahon	5-14	1	F	190
McMahon	5-14	1	M	402
McMahon	15-19		F	226
McMahon	15-19		M	249
McMahon	15-19	0	F	4949
McMahon	15-19	0	M	5112
McMahon	15-19	1	F	92
McMahon	15-19	1	M	163
McMahon	20-24		F	323
McMahon	20-24		M	336
McMahon	20-24	0	F	5419
McMahon	20-24	0	M	5834
McMahon	20-24	1	F	78
McMahon	20-24	1	M	120
McMahon	25-34		F	753
McMahon	25-34		M	722
McMahon	25-34	0	F	11674
McMahon	25-34	0	M	11365
McMahon	25-34	1	F	232
McMahon	25-34	1	M	209
McMahon	35-44		F	640
McMahon	35-44		M	654
McMahon	35-44	0	F	10234
McMahon	35-44	0	M	10216
McMahon	35-44	1	F	373
McMahon	35-44	1	M	342
McMahon	45-54		F	632
McMahon	45-54		M	603
McMahon	45-54	0	F	9448
McMahon	45-54	0	M	9087
McMahon	45-54	1	F	732
McMahon	45-54	1	M	623
McMahon	55-64		F	521
McMahon	55-64		M	527
McMahon	55-64	0	F	7832
McMahon	55-64	0	M	7739
McMahon	55-64	1	F	1064
McMahon	55-64	1	M	813
McMahon	65-74		F	352
McMahon	65-74		M	331
McMahon	65-74	0	F	4774
McMahon	65-74	0	M	4723
McMahon	65-74	1	F	1182
McMahon	65-74	1	M	1012
McMahon	75-84		F	220
McMahon	75-84		M	191
McMahon	75-84	0	F	1955
McMahon	75-84	0	M	1886
McMahon	75-84	1	F	1337
McMahon	75-84	1	M	876
McMahon	85+		F	131
McMahon	85+		M	83
McMahon	85+	0	F	450
McMahon	85+	0	M	359
McMahon	85+	1	F	1010
McMahon	85+	1	M	492
Mitchell	0-4		F	131
Mitchell	0-4		M	147
Mitchell	0-4	0	F	4795
Mitchell	0-4	0	M	5001
Mitchell	0-4	1	F	32
