CED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Greenway	20-24		F	268
Greenway	20-24		M	433
Greenway	20-24	0	F	4235
Greenway	20-24	0	M	4701
Greenway	20-24	1	F	361
Greenway	20-24	1	M	302
Greenway	25-34		F	752
Greenway	25-34		M	1190
Greenway	25-34	0	F	11632
Greenway	25-34	0	M	11132
Greenway	25-34	1	F	1390
Greenway	25-34	1	M	861
Greenway	35-44		F	713
Greenway	35-44		M	1079
Greenway	35-44	0	F	11382
Greenway	35-44	0	M	12434
Greenway	35-44	1	F	2041
Greenway	35-44	1	M	1339
Greenway	45-54		F	525
Greenway	45-54		M	760
Greenway	45-54	0	F	8238
Greenway	45-54	0	M	8689
Greenway	45-54	1	F	1805
Greenway	45-54	1	M	1166
Greenway	55-64		F	494
Greenway	55-64		M	532
Greenway	55-64	0	F	6320
Greenway	55-64	0	M	6485
Greenway	55-64	1	F	1542
Greenway	55-64	1	M	1019
Greenway	65-74		F	438
Greenway	65-74		M	379
Greenway	65-74	0	F	4166
Greenway	65-74	0	M	4058
Greenway	65-74	1	F	765
Greenway	65-74	1	M	579
Greenway	75-84		F	309
Greenway	75-84		M	217
Greenway	75-84	0	F	2045
Greenway	75-84	0	M	1734
Greenway	75-84	1	F	213
Greenway	75-84	1	M	220
Greenway	85+		F	144
Greenway	85+		M	103
Greenway	85+	0	F	879
Greenway	85+	0	M	498
Greenway	85+	1	F	33
Greenway	85+	1	M	47
Hughes	15-19		F	217
Hughes	15-19		M	262
Hughes	15-19	0	F	4071
Hughes	15-19	0	M	4400
Hughes	15-19	1	F	184
Hughes	15-19	1	M	193
Hughes	20-24		F	160
Hughes	20-24		M	227
Hughes	20-24	0	F	3794
Hughes	20-24	0	M	4150
Hughes	20-24	1	F	258
Hughes	20-24	1	M	202
Hughes	25-34		F	358
Hughes	25-34		M	420
Hughes	25-34	0	F	7757
Hughes	25-34	0	M	7604
Hughes	25-34	1	F	734
Hughes	25-34	1	M	487
Hughes	35-44		F	429
Hughes	35-44		M	447
Hughes	35-44	0	F	8826
Hughes	35-44	0	M	8764
Hughes	35-44	1	F	1513
Hughes	35-44	1	M	847
Hughes	45-54		F	369
Hughes	45-54		M	469
Hughes	45-54	0	F	7849
Hughes	45-54	0	M	8116
Hughes	45-54	1	F	2082
Hughes	45-54	1	M	1295
Hughes	55-64		F	348
Hughes	55-64		M	333
Hughes	55-64	0	F	6228
Hughes	55-64	0	M	6670
Hughes	55-64	1	F	2241
Hughes	55-64	1	M	1359
Hughes	65-74		F	358
Hughes	65-74		M	295
Hughes	65-74	0	F	4800
Hughes	65-74	0	M	4782
Hughes	65-74	1	F	1133
Hughes	65-74	1	M	837
Hughes	75-84		F	294
Hughes	75-84		M	229
Hughes	75-84	0	F	2442
Hughes	75-84	0	M	2123
Hughes	75-84	1	F	319
Hughes	75-84	1	M	287
Hughes	85+		F	180
Hughes	85+		M	105
Hughes	85+	0	F	1543
Hughes	85+	0	M	827
Hughes	85+	1	F	82
Hughes	85+	1	M	91
Hume	15-19		F	471
Hume	15-19		M	495
Hume	15-19	0	F	4113
Hume	15-19	0	M	4392
Hume	15-19	1	F	254
Hume	15-19	1	M	197
Hume	20-24		F	285
Hume	20-24		M	362
Hume	20-24	0	F	3625
Hume	20-24	0	M	3861
Hume	20-24	1	F	282
Hume	20-24	1	M	217
Hume	25-34		F	563
Hume	25-34		M	770
Hume	25-34	0	F	7649
Hume	25-34	0	M	7491
Hume	25-34	1	F	1026
Hume	25-34	1	M	546
Hume	35-44		F	571
Hume	35-44		M	811
Hume	35-44	0	F	7879
Hume	35-44	0	M	7961
Hume	35-44	1	F	1617
Hume	35-44	1	M	925
Hume	45-54		F	632
Hume	45-54		M	791
Hume	45-54	0	F	7807
Hume	45-54	0	M	8096
Hume	45-54	1	F	2165
Hume	45-54	1	M	1270
Hume	55-64		F	671
Hume	55-64		M	694
Hume	55-64	0	F	6653
Hume	55-64	0	M	7154
Hume	55-64	1	F	2091
Hume	55-64	1	M	1234
Hume	65-74		F	694
Hume	65-74		M	755
Hume	65-74	0	F	5233
Hume	65-74	0	M	5467
Hume	65-74	1	F	1130
Hume	65-74	1	M	843
Hume	75-84		F	644
Hume	75-84		M	500
Hume	75-84	0	F	2568
Hume	75-84	0	M	2346
Hume	75-84	1	F	336
Hume	75-84	1	M	352
Hume	85+		F	521
Hume	85+		M	253
Hume	85+	0	F	1169
Hume	85+	0	M	648
Hume	85+	1	F	47
Hume	85+	1	M	77
Hunter	15-19		F	396
Hunter	15-19		M	479
Hunter	15-19	0	F	4088
Hunter	15-19	0	M	4388
Hunter	15-19	1	F	259
Hunter	15-19	1	M	211
Hunter	20-24		F	298
Hunter	20-24		M	454
Hunter	20-24	0	F	3764
Hunter	20-24	0	M	4074
Hunter	20-24	1	F	350
Hunter	20-24	1	M	255
Hunter	25-34		F	606
Hunter	25-34		M	1041
Hunter	25-34	0	F	7830
Hunter	25-34	0	M	7782
Hunter	25-34	1	F	1080
Hunter	25-34	1	M	670
Hunter	35-44		F	587
Hunter	35-44		M	946
Hunter	35-44	0	F	7460
Hunter	35-44	0	M	7574
Hunter	35-44	1	F	1638
Hunter	35-44	1	M	937
Hunter	45-54		F	676
Hunter	45-54		M	884
Hunter	45-54	0	F	7408
Hunter	45-54	0	M	8002
Hunter	45-54	1	F	2156
Hunter	45-54	1	M	1247
Hunter	55-64		F	728
Hunter	55-64		M	782
Hunter	55-64	0	F	7011
Hunter	55-64	0	M	7646
Hunter	55-64	1	F	2377
Hunter	55-64	1	M	1457
Hunter	65-74		F	880
Hunter	65-74		M	853
Hunter	65-74	0	F	5992
Hunter	65-74	0	M	6122
Hunter	65-74	1	F	1340
Hunter	65-74	1	M	977
Hunter	75-84		F	719
Hunter	75-84		M	560
Hunter	75-84	0	F	3431
Hunter	75-84	0	M	2940
Hunter	75-84	1	F	484
Hunter	75-84	1	M	413
Hunter	85+		F	534
Hunter	85+		M	262
Hunter	85+	0	F	1892
Hunter	85+	0	M	1012
Hunter	85+	1	F	64
Hunter	85+	1	M	119
Kingsford Smith	15-19		F	394
Kingsford Smith	15-19		M	491
Kingsford Smith	15-19	0	F	4437
Kingsford Smith	15-19	0	M	4589
Kingsford Smith	15-19	1	F	212
Kingsford Smith	15-19	1	M	197
Kingsford Smith	20-24		F	731
Kingsford Smith	20-24		M	996
Kingsford Smith	20-24	0	F	7833
Kingsford Smith	20-24	0	M	8031
Kingsford Smith	20-24	1	F	360
Kingsford Smith	20-24	1	M	311
Kingsford Smith	25-34		F	1443
Kingsford Smith	25-34		M	1981
Kingsford Smith	25-34	0	F	14312
Kingsford Smith	25-34	0	M	14280
Kingsford Smith	25-34	1	F	934
Kingsford Smith	25-34	1	M	697
Kingsford Smith	35-44		F	1032
Kingsford Smith	35-44		M	1439
Kingsford Smith	35-44	0	F	10663
Kingsford Smith	35-44	0	M	10565
Kingsford Smith	35-44	1	F	1506
Kingsford Smith	35-44	1	M	1017
Kingsford Smith	45-54		F	774
Kingsford Smith	45-54		M	1127
Kingsford Smith	45-54	0	F	7943
Kingsford Smith	45-54	0	M	8095
Kingsford Smith	45-54	1	F	2051
Kingsford Smith	45-54	1	M	1340
Kingsford Smith	55-64		F	718
Kingsford Smith	55-64		M	850
Kingsford Smith	55-64	0	F	5925
Kingsford Smith	55-64	0	M	6026
Kingsford Smith	55-64	1	F	1790
Kingsford Smith	55-64	1	M	1108
Kingsford Smith	65-74		F	697
Kingsford Smith	65-74		M	726
Kingsford Smith	65-74	0	F	4812
Kingsford Smith	65-74	0	M	4406
Kingsford Smith	65-74	1	F	1012
Kingsford Smith	65-74	1	M	618
Kingsford Smith	75-84		F	554
Kingsford Smith	75-84		M	518
Kingsford Smith	75-84	0	F	3078
Kingsford Smith	75-84	0	M	2543
Kingsford Smith	75-84	1	F	497
Kingsford Smith	75-84	1	M	376
Kingsford Smith	85+		F	449
Kingsford Smith	85+		M	212
Kingsford Smith	85+	0	F	1714
Kingsford Smith	85+	0	M	920
Kingsford Smith	85+	1	F	105
Kingsford Smith	85+	1	M	126
Lindsay	15-19		F	427
Lindsay	15-19		M	476
Lindsay	15-19	0	F	4552
Lindsay	15-19	0	M	4881
Lindsay	15-19	1	F	280
Lindsay	15-19	1	M	242
Lindsay	20-24		F	471
Lindsay	20-24		M	543
Lindsay	20-24	0	F	5029
Lindsay	20-24	0	M	5075
Lindsay	20-24	1	F	393
Lindsay	20-24	1	M	292
Lindsay	25-34		F	1051
Lindsay	25-34		M	1232
Lindsay	25-34	0	F	10929
Lindsay	25-34	0	M	10678
Lindsay	25-34	1	F	1403
Lindsay	25-34	1	M	796
Lindsay	35-44		F	848
Lindsay	35-44		M	1036
Lindsay	35-44	0	F	9179
Lindsay	35-44	0	M	9586
Lindsay	35-44	1	F	1887
Lindsay	35-44	1	M	1097
Lindsay	45-54		F	770
Lindsay	45-54		M	817
Lindsay	45-54	0	F	7742
Lindsay	45-54	0	M	8129
Lindsay	45-54	1	F	1986
Lindsay	45-54	1	M	1158
Lindsay	55-64		F	650
Lindsay	55-64		M	694
Lindsay	55-64	0	F	6785
Lindsay	55-64	0	M	6901
Lindsay	55-64	1	F	1943
Lindsay	55-64	1	M	1112
Lindsay	65-74		F	660
Lindsay	65-74		M	550
Lindsay	65-74	0	F	4783
Lindsay	65-74	0	M	4912
Lindsay	65-74	1	F	951
Lindsay	65-74	1	M	668
Lindsay	75-84		F	456
Lindsay	75-84		M	334
Lindsay	75-84	0	F	2320
Lindsay	75-84	0	M	1863
Lindsay	75-84	1	F	295
Lindsay	75-84	1	M	237
Lindsay	85+		F	222
Lindsay	85+		M	125
Lindsay	85+	0	F	1132
Lindsay	85+	0	M	533
Lindsay	85+	1	F	38
Lindsay	85+	1	M	52
Lyne	15-19		F	517
Lyne	15-19		M	546
Lyne	15-19	0	F	3281
Lyne	15-19	0	M	3453
Lyne	15-19	1	F	222
Lyne	15-19	1	M	197
Lyne	20-24		F	240
Lyne	20-24		M	278
Lyne	20-24	0	F	2321
Lyne	20-24	0	M	2447
Lyne	20-24	1	F	252
Lyne	20-24	1	M	173
Lyne	25-34		F	409
Lyne	25-34		M	446
Lyne	25-34	0	F	4575
Lyne	25-34	0	M	4394
Lyne	25-34	1	F	852
Lyne	25-34	1	M	437
Lyne	35-44		F	569
Lyne	35-44		M	552
Lyne	35-44	0	F	5548
Lyne	35-44	0	M	5444
Lyne	35-44	1	F	1332
Lyne	35-44	1	M	740
Lyne	45-54		F	743
Lyne	45-54		M	833
Lyne	45-54	0	F	7161
Lyne	45-54	0	M	7172
Lyne	45-54	1	F	2079
Lyne	45-54	1	M	1240
Lyne	55-64		F	882
Lyne	55-64		M	944
Lyne	55-64	0	F	8113
Lyne	55-64	0	M	8523
Lyne	55-64	1	F	2846
Lyne	55-64	1	M	1666
Lyne	65-74		F	1189
Lyne	65-74		M	1209
Lyne	65-74	0	F	8540
Lyne	65-74	0	M	9034
Lyne	65-74	1	F	1747
Lyne	65-74	1	M	1318
Lyne	75-84		F	1155
Lyne	75-84		M	943
Lyne	75-84	0	F	4511
Lyne	75-84	0	M	4463
Lyne	75-84	1	F	647
Lyne	75-84	1	M	564
Lyne	85+		F	737
Lyne	85+		M	448
Lyne	85+	0	F	2001
Lyne	85+	0	M	1348
Lyne	85+	1	F	119
Lyne	85+	1	M	156
Macarthur	15-19		F	477
Macarthur	15-19		M	503
Macarthur	15-19	0	F	4590
Macarthur	15-19	0	M	4901
Macarthur	15-19	1	F	312
Macarthur	15-19	1	M	300
Macarthur	20-24		F	434
Macarthur	20-24		M	475
Macarthur	20-24	0	F	4932
Macarthur	20-24	0	M	5005
Macarthur	20-24	1	F	442
Macarthur	20-24	1	M	327
Macarthur	25-34		F	888
Macarthur	25-34		M	886
Macarthur	25-34	0	F	10440
Macarthur	25-34	0	M	10156
Macarthur	25-34	1	F	1582
Macarthur	25-34	1	M	872
Macarthur	35-44		F	730
Macarthur	35-44		M	734
Macarthur	35-44	0	F	8554
Macarthur	35-44	0	M	8989
Macarthur	35-44	1	F	2022
Macarthur	35-44	1	M	1222
Macarthur	45-54		F	664
Macarthur	45-54		M	657
Macarthur	45-54	0	F	7602
Macarthur	45-54	0	M	7785
Macarthur	45-54	1	F	2013
Macarthur	45-54	1	M	1215
Macarthur	55-64		F	672
Macarthur	55-64		M	611
Macarthur	55-64	0	F	7058
Macarthur	55-64	0	M	7087
Macarthur	55-64	1	F	1886
Macarthur	55-64	1	M	1138
Macarthur	65-74		F	611
Macarthur	65-74		M	536
Macarthur	65-74	0	F	4557
Macarthur	65-74	0	M	4522
Macarthur	65-74	1	F	882
Macarthur	65-74	1	M	723
Macarthur	75-84		F	344
Macarthur	75-84		M	280
Macarthur	75-84	0	F	1925
Macarthur	75-84	0	M	1617
Macarthur	75-84	1	F	248
Macarthur	75-84	1	M	248
Macarthur	85+		F	204
Macarthur	85+		M	89
Macarthur	85+	0	F	694
Macarthur	85+	0	M	377
Macarthur	85+	1	F	35
Macarthur	85+	1	M	35
Mackellar	15-19		F	238
Mackellar	15-19		M	285
Mackellar	15-19	0	F	3823
Mackellar	15-19	0	M	4225
Mackellar	15-19	1	F	160
Mackellar	15-19	1	M	136
Mackellar	20-24		F	215
Mackellar	20-24		M	229
Mackellar	20-24	0	F	3166
Mackellar	20-24	0	M	3546
Mackellar	20-24	1	F	184
Mackellar	20-24	1	M	183
Mackellar	25-34		F	435
Mackellar	25-34		M	447
Mackellar	25-34	0	F	6608
Mackellar	25-34	0	M	6371
Mackellar	25-34	1	F	573
Mackellar	25-34	1	M	387
Mackellar	35-44		F	559
Mackellar	35-44		M	570
Mackellar	35-44	0	F	9020
Mackellar	35-44	0	M	8650
Mackellar	35-44	1	F	1226
Mackellar	35-44	1	M	733
Mackellar	45-54		F	537
Mackellar	45-54		M	563
Mackellar	45-54	0	F	8823
Mackellar	45-54	0	M	8826
Mackellar	45-54	1	F	1997
Mackellar	45-54	1	M	1221
Mackellar	55-64		F	502
Mackellar	55-64		M	516
Mackellar	55-64	0	F	6505
Mackellar	55-64	0	M	6831
Mackellar	55-64	1	F	2182
Mackellar	55-64	1	M	1258
Mackellar	65-74		F	639
Mackellar	65-74		M	467
Mackellar	65-74	0	F	5817
Mackellar	65-74	0	M	5683
Mackellar	65-74	1	F	1328
Mackellar	65-74	1	M	829
Mackellar	75-84		F	612
Mackellar	75-84		M	458
Mackellar	75-84	0	F	3571
Mackellar	75-84	0	M	3147
Mackellar	75-84	1	F	509
Mackellar	75-84	1	M	414
Mackellar	85+		F	651
Mackellar	85+		M	254
Mackellar	85+	0	F	2233
Mackellar	85+	0	M	1189
Mackellar	85+	1	F	128
Mackellar	85+	1	M	144
Macquarie	15-19		F	364
Macquarie	15-19		M	379
Macquarie	15-19	0	F	3919
Macquarie	15-19	0	M	4204
Macquarie	15-19	1	F	253
Macquarie	15-19	1	M	224
Macquarie	20-24		F	245
Macquarie	20-24		M	243
Macquarie	20-24	0	F	3389
Macquarie	20-24	0	M	3630
Macquarie	20-24	1	F	285
Macquarie	20-24	1	M	219
Macquarie	25-34		F	449
Macquarie	25-34		M	484
Macquarie	25-34	0	F	6399
Macquarie	25-34	0	M	6430
Macquarie	25-34	1	F	808
Macquarie	25-34	1	M	446
Macquarie	35-44		F	469
Macquarie	35-44		M	552
Macquarie	35-44	0	F	7245
Macquarie	35-44	0	M	7165
Macquarie	35-44	1	F	1502
Macquarie	35-44	1	M	853
Macquarie	45-54		F	642
Macquarie	45-54		M	655
Macquarie	45-54	0	F	7836
Macquarie	45-54	0	M	7908
Macquarie	45-54	1	F	2194
Macquarie	45-54	1	M	1298
Macquarie	55-64		F	602
Macquarie	55-64		M	602
Macquarie	55-64	0	F	7237
Macquarie	55-64	0	M	7482
Macquarie	55-64	1	F	2304
Macquarie	55-64	1	M	1354
Macquarie	65-74		F	649
Macquarie	65-74		M	580
Macquarie	65-74	0	F	5821
Macquarie	65-74	0	M	5626
Macquarie	65-74	1	F	1276
Macquarie	65-74	1	M	894
Macquarie	75-84		F	499
Macquarie	75-84		M	343
Macquarie	75-84	0	F	2835
Macquarie	75-84	0	M	2377
Macquarie	75-84	1	F	357
Macquarie	75-84	1	M	337
Macquarie	85+		F	251
Macquarie	85+		M	142
Macquarie	85+	0	F	1400
Macquarie	85+	0	M	720
Macquarie	85+	1	F	66
Macquarie	85+	1	M	66
McMahon	15-19		F	409
McMahon	15-19		M	464
McMahon	15-19	0	F	4525
McMahon	15-19	0	M	4779
McMahon	15-19	1	F	336
McMahon	15-19	1	M	277
McMahon	20-24		F	401
McMahon	20-24		M	468
McMahon	20-24	0	F	4915
McMahon	20-24	0	M	5405
McMahon	20-24	1	F	509
McMahon	20-24	1	M	411
McMahon	25-34		F	888
McMahon	25-34		M	943
McMahon	25-34	0	F	10183
McMahon	25-34	0	M	10371
McMahon	25-34	1	F	1594
McMahon	25-34	1	M	990
McMahon	35-44		F	747
McMahon	35-44		M	794
McMahon	35-44	0	F	8532
McMahon	35-44	0	M	9188
McMahon	35-44	1	F	1971
McMahon	35-44	1	M	1231
McMahon	45-54		F	720
McMahon	45-54		M	745
McMahon	45-54	0	F	7921
McMahon	45-54	0	M	8304
McMahon	45-54	1	F	2166
McMahon	45-54	1	M	1266
McMahon	55-64		F	625
McMahon	55-64		M	671
McMahon	55-64	0	F	6955
McMahon	55-64	0	M	7246
McMahon	55-64	1	F	1837
McMahon	55-64	1	M	1156
McMahon	65-74		F	517
McMahon	65-74		M	522
McMahon	65-74	0	F	4842
McMahon	65-74	0	M	4899
McMahon	65-74	1	F	946
McMahon	65-74	1	M	645
McMahon	75-84		F	397
McMahon	75-84		M	336
McMahon	75-84	0	F	2789
McMahon	75-84	0	M	2327
McMahon	75-84	1	F	327
McMahon	75-84	1	M	287
McMahon	85+		F	269
McMahon	85+		M	143
McMahon	85+	0	F	1269
McMahon	85+	0	M	719
McMahon	85+	1	F	57
McMahon	85+	1	M	68
Mitchell	15-19		F	217
Mitchell	15-19		M	219
Mitchell	15-19	0	F	4630
Mitchell	15-19	0	M	4847
Mitchell	15-19	1	F	247
Mitchell	15-19	1	M	215
Mitchell	20-24		F	135
Mitchell	20-24		M	170
Mitchell	20-24	0	F	3876
Mitchell	20-24	0	M	4291
Mitchell	20-24	1	F	254
Mitchell	20-24	1	M	221
Mitchell	25-34		F	356
Mitchell	25-34		M	356
Mitchell	25-34	0	F	7725
Mitchell	25-34	0	M	7213
Mitchell	25-34	1	F	778
Mitchell	25-34	1	M	474
Mitchell	35-44		F	429
Mitchell	35-44		M	399
Mitchell	35-44	0	F	10656
Mitchell	35-44	0	M	10095
Mitchell	35-44	1	F	1615
Mitchell	35-44	1	M	999
Mitchell	45-54		F	384
Mitchell	45-54		M	409
Mitchell	45-54	0	F	8623
Mitchell	45-54	0	M	8888
Mitchell	45-54	1	F	1963
Mitchell	45-54	1	M	1273
Mitchell	55-64		F	317
Mitchell	55-64		M	321
Mitchell	55-64	0	F	6634
Mitchell	55-64	0	M	6653
Mitchell	55-64	1	F	1927
Mitchell	55-64	1	M	1192
Mitchell	65-74		F	328
Mitchell	65-74		M	275
Mitchell	65-74	0	F	5362
Mitchell	65-74	0	M	5081
Mitchell	65-74	1	F	1110
Mitchell	65-74	1	M	824
Mitchell	75-84		F	267
Mitchell	75-84		M	202
Mitchell	75-84	0	F	2466
Mitchell	75-84	0	M	2256
Mitchell	75-84	1	F	323
Mitchell	75-84	1	M	311
Mitchell	85+		F	180
Mitchell	85+		M	93
Mitchell	85+	0	F	1134
Mitchell	85+	0	M	652
Mitchell	85+	1	F	69
Mitchell	85+	1	M	78
New England	15-19		F	651
New England	15-19		M	740
New England	15-19	0	F	3989
New England	15-19	0	M	4131
New England	15-19	1	F	248
New England	15-19	1	M	235
New England	20-24		F	470
New England	20-24		M	454
New England	20-24	0	F	3680
New England	20-24	0	M	3757
New England	20-24	1	F	337
New England	20-24	1	M	221
New England	25-34		F	769
New England	25-34		M	921
New England	25-34	0	F	6922
New England	25-34	0	M	6784
New England	25-34	1	F	983
New England	25-34	1	M	564
New England	35-44		F	785
New England	35-44		M	896
New England	35-44	0	F	6639
New England	35-44	0	M	6532
New England	35-44	1	F	1461
New England	35-44	1	M	846
New England	45-54		F	910
New England	45-54		M	954
New England	45-54	0	F	7324
New England	45-54	0	M	7351
New England	45-54	1	F	1933
New England	45-54	1	M	1220
New England	55-64		F	1050
New England	55-64		M	1096
New England	55-64	0	F	7348
New England	55-64	0	M	7749
New England	55-64	1	F	2231
New England	55-64	1	M	1423
New England	65-74		F	1122
New England	65-74		M	1153
New England	65-74	0	F	6273
New England	65-74	0	M	6613
New England	65-74	1	F	1260
New England	65-74	1	M	870
New England	75-84		F	1023
New England	75-84		M	787
New England	75-84	0	F	3722
New England	75-84	0	M	3244
New England	75-84	1	F	534
New England	75-84	1	M	434
New England	85+		F	575
New England	85+		M	291
New England	85+	0	F	1792
New England	85+	0	M	934
New England	85+	1	F	92
New England	85+	1	M	101
Newcastle	15-19		F	247
Newcastle	15-19		M	287
Newcastle	15-19	0	F	3825
Newcastle	15-19	0	M	4050
Newcastle	15-19	1	F	233
Newcastle	15-19	1	M	167
Newcastle	20-24		F	365
Newcastle	20-24		M	363
Newcastle	20-24	0	F	5993
Newcastle	20-24	0	M	6122
Newcastle	20-24	1	F	407
Newcastle	20-24	1	M	311
Newcastle	25-34		F	591
Newcastle	25-34		M	764
Newcastle	25-34	0	F	9888
Newcastle	25-34	0	M	10468
Newcastle	25-34	1	F	1025
Newcastle	25-34	1	M	721
Newcastle	35-44		F	475
Newcastle	35-44		M	585
Newcastle	35-44	0	F	8142
Newcastle	35-44	0	M	8257
Newcastle	35-44	1	F	1503
Newcastle	35-44	1	M	954
Newcastle	45-54		F	544
Newcastle	45-54		M	704
Newcastle	45-54	0	F	7291
Newcastle	45-54	0	M	7566
Newcastle	45-54	1	F	2105
Newcastle	45-54	1	M	1346
Newcastle	55-64		F	577
Newcastle	55-64		M	678
Newcastle	55-64	0	F	6280
Newcastle	55-64	0	M	6720
Newcastle	55-64	1	F	2303
Newcastle	55-64	1	M	1457
Newcastle	65-74		F	578
Newcastle	65-74		M	588
Newcastle	65-74	0	F	4780
Newcastle	65-74	0	M	4679
Newcastle	65-74	1	F	1109
Newcastle	65-74	1	M	802
Newcastle	75-84		F	740
Newcastle	75-84		M	496
Newcastle	75-84	0	F	2949
Newcastle	75-84	0	M	2297
Newcastle	75-84	1	F	378
Newcastle	75-84	1	M	337
Newcastle	85+		F	941
Newcastle	85+		M	358
Newcastle	85+	0	F	1614
Newcastle	85+	0	M	836
Newcastle	85+	1	F	94
Newcastle	85+	1	M	122
North Sydney	15-19		F	203
North Sydney	15-19		M	224
North Sydney	15-19	0	F	3010
North Sydney	15-19	0	M	3869
North Sydney	15-19	1	F	144
North Sydney	15-19	1	M	181
North Sydney	20-24		F	345
North Sydney	20-24		M	296
North Sydney	20-24	0	F	4113
North Sydney	20-24	0	M	3721
North Sydney	20-24	1	F	209
North Sydney	20-24	1	M	166
North Sydney	25-34		F	1191
North Sydney	25-34		M	1135
North Sydney	25-34	0	F	13345
North Sydney	25-34	0	M	12220
North Sydney	25-34	1	F	810
North Sydney	25-34	1	M	553
North Sydney	35-44		F	877
North Sydney	35-44		M	880
North Sydney	35-44	0	F	11781
North Sydney	35-44	0	M	11371
North Sydney	35-44	1	F	1347
North Sydney	35-44	1	M	837
North Sydney	45-54		F	622
North Sydney	45-54		M	634
North Sydney	45-54	0	F	8580
North Sydney	45-54	0	M	8330
North Sydney	45-54	1	F	1814
North Sydney	45-54	1	M	1168
North Sydney	55-64		F	557
North Sydney	55-64		M	533
North Sydney	55-64	0	F	6489
North Sydney	55-64	0	M	6180
North Sydney	55-64	1	F	1915
North Sydney	55-64	1	M	1171
North Sydney	65-74		F	486
North Sydney	65-74		M	439
North Sydney	65-74	0	F	5172
North Sydney	65-74	0	M	4838
North Sydney	65-74	1	F	1182
North Sydney	65-74	1	M	760
North Sydney	75-84		F	358
North Sydney	75-84		M	247
North Sydney	75-84	0	F	2929
North Sydney	75-84	0	M	2405
North Sydney	75-84	1	F	441
North Sydney	75-84	1	M	282
North Sydney	85+		F	313
North Sydney	85+		M	133
North Sydney	85+	0	F	2025
North Sydney	85+	0	M	1051
North Sydney	85+	1	F	121
North Sydney	85+	1	M	108
Page	15-19		F	610
Page	15-19		M	717
Page	15-19	0	F	3874
Page	15-19	0	M	4024
Page	15-19	1	F	301
Page	15-19	1	M	249
Page	20-24		F	322
Page	20-24		M	440
Page	20-24	0	F	2929
Page	20-24	0	M	3039
Page	20-24	1	F	289
Page	20-24	1	M	257
Page	25-34		F	651
Page	25-34		M	763
Page	25-34	0	F	5703
Page	25-34	0	M	5629
Page	25-34	1	F	1016
Page	25-34	1	M	611
Page	35-44		F	784
Page	35-44		M	840
Page	35-44	0	F	6786
Page	35-44	0	M	6548
Page	35-44	1	F	1563
Page	35-44	1	M	914
Page	45-54		F	934
Page	45-54		M	1029
Page	45-54	0	F	8014
Page	45-54	0	M	8033
Page	45-54	1	F	2317
Page	45-54	1	M	1405
Page	55-64		F	1129
Page	55-64		M	1250
Page	55-64	0	F	8695
Page	55-64	0	M	9457
Page	55-64	1	F	2968
Page	55-64	1	M	1884
Page	65-74		F	1065
Page	65-74		M	1095
Page	65-74	0	F	7213
Page	65-74	0	M	7887
Page	65-74	1	F	1524
Page	65-74	1	M	1111
Page	75-84		F	988
Page	75-84		M	835
Page	75-84	0	F	4007
Page	75-84	0	M	3641
Page	75-84	1	F	612
Page	75-84	1	M	517
Page	85+		F	499
Page	85+		M	317
Page	85+	0	F	2236
Page	85+	0	M	1202
Page	85+	1	F	98
Page	85+	1	M	143
Parkes	15-19		F	653
Parkes	15-19		M	743
Parkes	15-19	0	F	3334
Parkes	15-19	0	M	3562
Parkes	15-19	1	F	230
Parkes	15-19	1	M	206
Parkes	20-24		F	466
Parkes	20-24		M	560
Parkes	20-24	0	F	3505
Parkes	20-24	0	M	3505
Parkes	20-24	1	F	311
Parkes	20-24	1	M	233
Parkes	25-34		F	1034
Parkes	25-34		M	1077
Parkes	25-34	0	F	7653
Parkes	25-34	0	M	7256
Parkes	25-34	1	F	1086
Parkes	25-34	1	M	613
Parkes	35-44		F	928
Parkes	35-44		M	1025
Parkes	35-44	0	F	6564
Parkes	35-44	0	M	6646
Parkes	35-44	1	F	1339
Parkes	35-44	1	M	840
Parkes	45-54		F	1134
Parkes	45-54		M	1223
Parkes	45-54	0	F	7138
Parkes	45-54	0	M	7629
Parkes	45-54	1	F	1916
Parkes	45-54	1	M	1179
Parkes	55-64		F	1136
Parkes	55-64		M	1305
Parkes	55-64	0	F	6803
Parkes	55-64	0	M	7839
Parkes	55-64	1	F	2039
Parkes	55-64	1	M	1319
Parkes	65-74		F	1114
Parkes	65-74		M	1217
Parkes	65-74	0	F	5469
Parkes	65-74	0	M	6086
Parkes	65-74	1	F	1053
Parkes	65-74	1	M	759
Parkes	75-84		F	967
Parkes	75-84		M	809
Parkes	75-84	0	F	3451
Parkes	75-84	0	M	3070
Parkes	75-84	1	F	458
Parkes	75-84	1	M	362
Parkes	85+		F	468
Parkes	85+		M	304
Parkes	85+	0	F	1671
Parkes	85+	0	M	892
Parkes	85+	1	F	88
Parkes	85+	1	M	110
Parramatta	15-19		F	337
Parramatta	15-19		M	455
Parramatta	15-19	0	F	3769
Parramatta	15-19	0	M	4187
Parramatta	15-19	1	F	241
Parramatta	15-19	1	M	268
Parramatta	20-24		F	468
Parramatta	20-24		M	609
Parramatta	20-24	0	F	5004
Parramatta	20-24	0	M	5933
Parramatta	20-24	1	F	400
Parramatta	20-24	1	M	361
Parramatta	25-34		F	1699
Parramatta	25-34		M	1800
