CED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Cook	0	1	1	36000	103
Cook	0	1	1	48000	36
Cook	0	1	1	60000	35
Cook	1	0	0	0	172
Cook	1	0	0	1800	46
Cook	1	0	0	3600	63
Cook	1	0	0	5400	41
Cook	1	0	0	7200	55
Cook	1	0	0	9600	107
Cook	1	0	0	12000	125
Cook	1	0	0	14400	128
Cook	1	0	0	16800	137
Cook	1	0	0	19200	156
Cook	1	0	0	21600	101
Cook	1	0	0	24000	291
Cook	1	0	0	26400	122
Cook	1	0	0	28800	127
Cook	1	0	0	31200	308
Cook	1	0	0	36000	591
Cook	1	0	0	48000	302
Cook	1	0	0	60000	270
Cook	1	1	0	0	151
Cook	1	1	0	1800	32
Cook	1	1	0	3600	61
Cook	1	1	0	5400	41
Cook	1	1	0	7200	71
Cook	1	1	0	9600	101
Cook	1	1	0	12000	140
Cook	1	1	0	14400	124
Cook	1	1	0	16800	119
Cook	1	1	0	19200	138
Cook	1	1	0	21600	75
Cook	1	1	0	24000	296
Cook	1	1	0	26400	91
Cook	1	1	0	28800	82
Cook	1	1	0	31200	223
Cook	1	1	0	36000	447
Cook	1	1	0	48000	280
Cook	1	1	0	60000	310
Cook	1	1	1	0	167
Cook	1	1	1	1800	23
Cook	1	1	1	3600	41
Cook	1	1	1	5400	41
Cook	1	1	1	7200	57
Cook	1	1	1	9600	101
Cook	1	1	1	12000	191
Cook	1	1	1	14400	180
Cook	1	1	1	16800	219
Cook	1	1	1	19200	259
Cook	1	1	1	21600	213
Cook	1	1	1	24000	603
Cook	1	1	1	26400	270
Cook	1	1	1	28800	309
Cook	1	1	1	31200	678
Cook	1	1	1	36000	1646
Cook	1	1	1	48000	937
Cook	1	1	1	60000	911
Cowper		1	1	0	4
Cowper		1	1	1800	3
Cowper		1	1	3600	5
Cowper		1	1	5400	3
Cowper		1	1	7200	5
Cowper		1	1	9600	6
Cowper		1	1	12000	3
Cowper		1	1	14400	9
Cowper		1	1	16800	5
Cowper		1	1	19200	10
Cowper		1	1	21600	7
Cowper		1	1	24000	4
Cowper		1	1	26400	3
Cowper		1	1	31200	6
Cowper		1	1	36000	3
Cowper	0	1	0	0	41
Cowper	0	1	0	1800	23
Cowper	0	1	0	3600	38
Cowper	0	1	0	5400	43
Cowper	0	1	0	7200	61
Cowper	0	1	0	9600	90
Cowper	0	1	0	12000	107
Cowper	0	1	0	14400	130
Cowper	0	1	0	16800	98
Cowper	0	1	0	19200	71
Cowper	0	1	0	21600	46
Cowper	0	1	0	24000	58
Cowper	0	1	0	26400	15
Cowper	0	1	0	28800	7
Cowper	0	1	0	31200	20
Cowper	0	1	0	36000	27
Cowper	0	1	0	48000	5
Cowper	0	1	0	60000	9
Cowper	0	1	1	0	16
Cowper	0	1	1	1800	7
Cowper	0	1	1	3600	23
Cowper	0	1	1	5400	24
Cowper	0	1	1	7200	49
Cowper	0	1	1	9600	89
Cowper	0	1	1	12000	112
Cowper	0	1	1	14400	141
Cowper	0	1	1	16800	123
Cowper	0	1	1	19200	117
Cowper	0	1	1	21600	72
Cowper	0	1	1	24000	59
Cowper	0	1	1	26400	25
Cowper	0	1	1	28800	15
Cowper	0	1	1	31200	38
Cowper	0	1	1	36000	31
Cowper	0	1	1	48000	7
Cowper	0	1	1	60000	5
Cowper	1	0	0	0	231
Cowper	1	0	0	1800	90
Cowper	1	0	0	3600	169
Cowper	1	0	0	5400	141
Cowper	1	0	0	7200	245
Cowper	1	0	0	9600	333
Cowper	1	0	0	12000	313
Cowper	1	0	0	14400	388
Cowper	1	0	0	16800	358
Cowper	1	0	0	19200	411
Cowper	1	0	0	21600	283
Cowper	1	0	0	24000	385
Cowper	1	0	0	26400	162
Cowper	1	0	0	28800	84
Cowper	1	0	0	31200	206
Cowper	1	0	0	36000	174
Cowper	1	0	0	48000	68
Cowper	1	0	0	60000	59
Cowper	1	1	0	0	69
Cowper	1	1	0	1800	21
Cowper	1	1	0	3600	70
Cowper	1	1	0	5400	56
Cowper	1	1	0	7200	93
Cowper	1	1	0	9600	153
Cowper	1	1	0	12000	152
Cowper	1	1	0	14400	203
Cowper	1	1	0	16800	185
Cowper	1	1	0	19200	215
Cowper	1	1	0	21600	134
Cowper	1	1	0	24000	212
Cowper	1	1	0	26400	59
Cowper	1	1	0	28800	41
Cowper	1	1	0	31200	114
Cowper	1	1	0	36000	114
Cowper	1	1	0	48000	31
Cowper	1	1	0	60000	19
Cowper	1	1	1	0	77
Cowper	1	1	1	1800	28
Cowper	1	1	1	3600	79
Cowper	1	1	1	5400	53
Cowper	1	1	1	7200	116
Cowper	1	1	1	9600	279
Cowper	1	1	1	12000	333
Cowper	1	1	1	14400	502
Cowper	1	1	1	16800	590
Cowper	1	1	1	19200	606
Cowper	1	1	1	21600	504
Cowper	1	1	1	24000	685
Cowper	1	1	1	26400	305
Cowper	1	1	1	28800	144
Cowper	1	1	1	31200	385
Cowper	1	1	1	36000	322
Cowper	1	1	1	48000	98
Cowper	1	1	1	60000	62
Cunningham		1	1	0	5
Cunningham		1	1	1800	3
Cunningham		1	1	3600	4
Cunningham		1	1	7200	7
Cunningham		1	1	12000	5
Cunningham		1	1	14400	11
Cunningham		1	1	16800	8
Cunningham		1	1	19200	13
Cunningham		1	1	21600	3
Cunningham		1	1	24000	17
Cunningham		1	1	26400	7
Cunningham		1	1	28800	3
Cunningham		1	1	31200	10
Cunningham		1	1	36000	7
Cunningham	0	1	0	0	32
Cunningham	0	1	0	1800	15
Cunningham	0	1	0	3600	33
Cunningham	0	1	0	5400	23
Cunningham	0	1	0	7200	36
Cunningham	0	1	0	9600	63
Cunningham	0	1	0	12000	51
Cunningham	0	1	0	14400	94
Cunningham	0	1	0	16800	56
Cunningham	0	1	0	19200	76
Cunningham	0	1	0	21600	47
Cunningham	0	1	0	24000	77
Cunningham	0	1	0	26400	36
Cunningham	0	1	0	28800	16
Cunningham	0	1	0	31200	55
Cunningham	0	1	0	36000	67
Cunningham	0	1	0	48000	16
Cunningham	0	1	0	60000	6
Cunningham	0	1	1	0	22
Cunningham	0	1	1	1800	9
Cunningham	0	1	1	3600	15
Cunningham	0	1	1	5400	13
Cunningham	0	1	1	7200	31
Cunningham	0	1	1	9600	20
Cunningham	0	1	1	12000	51
Cunningham	0	1	1	14400	65
Cunningham	0	1	1	16800	59
Cunningham	0	1	1	19200	66
Cunningham	0	1	1	21600	62
Cunningham	0	1	1	24000	97
Cunningham	0	1	1	26400	43
Cunningham	0	1	1	28800	23
Cunningham	0	1	1	31200	51
Cunningham	0	1	1	36000	60
Cunningham	0	1	1	48000	14
Cunningham	0	1	1	60000	9
Cunningham	1	0	0	0	167
Cunningham	1	0	0	1800	32
Cunningham	1	0	0	3600	99
Cunningham	1	0	0	5400	49
Cunningham	1	0	0	7200	106
Cunningham	1	0	0	9600	131
Cunningham	1	0	0	12000	161
Cunningham	1	0	0	14400	199
Cunningham	1	0	0	16800	184
Cunningham	1	0	0	19200	255
Cunningham	1	0	0	21600	221
Cunningham	1	0	0	24000	375
Cunningham	1	0	0	26400	182
Cunningham	1	0	0	28800	139
Cunningham	1	0	0	31200	340
Cunningham	1	0	0	36000	490
Cunningham	1	0	0	48000	133
Cunningham	1	0	0	60000	87
Cunningham	1	1	0	0	117
Cunningham	1	1	0	1800	28
Cunningham	1	1	0	3600	73
Cunningham	1	1	0	5400	54
Cunningham	1	1	0	7200	104
Cunningham	1	1	0	9600	116
Cunningham	1	1	0	12000	175
Cunningham	1	1	0	14400	174
Cunningham	1	1	0	16800	180
Cunningham	1	1	0	19200	193
Cunningham	1	1	0	21600	127
Cunningham	1	1	0	24000	273
Cunningham	1	1	0	26400	80
Cunningham	1	1	0	28800	78
Cunningham	1	1	0	31200	180
Cunningham	1	1	0	36000	259
Cunningham	1	1	0	48000	105
Cunningham	1	1	0	60000	76
Cunningham	1	1	1	0	136
Cunningham	1	1	1	1800	40
Cunningham	1	1	1	3600	57
Cunningham	1	1	1	5400	57
Cunningham	1	1	1	7200	125
Cunningham	1	1	1	9600	162
Cunningham	1	1	1	12000	236
Cunningham	1	1	1	14400	346
Cunningham	1	1	1	16800	375
Cunningham	1	1	1	19200	511
Cunningham	1	1	1	21600	443
Cunningham	1	1	1	24000	1009
Cunningham	1	1	1	26400	502
Cunningham	1	1	1	28800	339
Cunningham	1	1	1	31200	932
Cunningham	1	1	1	36000	1223
Cunningham	1	1	1	48000	366
Cunningham	1	1	1	60000	209
Dobell		1	1	0	13
Dobell		1	1	1800	5
Dobell		1	1	3600	3
Dobell		1	1	5400	5
Dobell		1	1	7200	6
Dobell		1	1	9600	15
Dobell		1	1	12000	9
Dobell		1	1	14400	3
Dobell		1	1	16800	9
Dobell		1	1	19200	10
Dobell		1	1	21600	8
Dobell		1	1	24000	12
Dobell		1	1	26400	4
Dobell		1	1	28800	8
Dobell		1	1	31200	3
Dobell		1	1	36000	4
Dobell		1	1	48000	4
Dobell	0	1	0	0	36
Dobell	0	1	0	1800	13
Dobell	0	1	0	3600	41
Dobell	0	1	0	5400	31
Dobell	0	1	0	7200	72
Dobell	0	1	0	9600	85
Dobell	0	1	0	12000	115
Dobell	0	1	0	14400	141
Dobell	0	1	0	16800	122
Dobell	0	1	0	19200	142
Dobell	0	1	0	21600	70
Dobell	0	1	0	24000	92
Dobell	0	1	0	26400	26
Dobell	0	1	0	28800	12
Dobell	0	1	0	31200	46
Dobell	0	1	0	36000	50
Dobell	0	1	0	48000	11
Dobell	0	1	0	60000	7
Dobell	0	1	1	0	22
Dobell	0	1	1	1800	10
Dobell	0	1	1	3600	20
Dobell	0	1	1	5400	17
Dobell	0	1	1	7200	30
Dobell	0	1	1	9600	71
Dobell	0	1	1	12000	87
Dobell	0	1	1	14400	128
Dobell	0	1	1	16800	118
Dobell	0	1	1	19200	133
Dobell	0	1	1	21600	88
Dobell	0	1	1	24000	126
Dobell	0	1	1	26400	45
Dobell	0	1	1	28800	20
Dobell	0	1	1	31200	48
Dobell	0	1	1	36000	40
Dobell	0	1	1	48000	11
Dobell	0	1	1	60000	8
Dobell	1	0	0	0	195
Dobell	1	0	0	1800	56
Dobell	1	0	0	3600	125
Dobell	1	0	0	5400	101
Dobell	1	0	0	7200	166
Dobell	1	0	0	9600	200
Dobell	1	0	0	12000	272
Dobell	1	0	0	14400	351
Dobell	1	0	0	16800	353
Dobell	1	0	0	19200	429
Dobell	1	0	0	21600	348
Dobell	1	0	0	24000	495
Dobell	1	0	0	26400	226
Dobell	1	0	0	28800	143
Dobell	1	0	0	31200	281
Dobell	1	0	0	36000	291
Dobell	1	0	0	48000	98
Dobell	1	0	0	60000	67
Dobell	1	1	0	0	88
Dobell	1	1	0	1800	33
Dobell	1	1	0	3600	79
Dobell	1	1	0	5400	36
Dobell	1	1	0	7200	114
Dobell	1	1	0	9600	181
Dobell	1	1	0	12000	224
Dobell	1	1	0	14400	241
Dobell	1	1	0	16800	245
Dobell	1	1	0	19200	298
Dobell	1	1	0	21600	220
Dobell	1	1	0	24000	382
Dobell	1	1	0	26400	126
Dobell	1	1	0	28800	91
Dobell	1	1	0	31200	230
Dobell	1	1	0	36000	212
Dobell	1	1	0	48000	73
Dobell	1	1	0	60000	45
Dobell	1	1	1	0	105
Dobell	1	1	1	1800	32
Dobell	1	1	1	3600	44
Dobell	1	1	1	5400	37
Dobell	1	1	1	7200	104
Dobell	1	1	1	9600	200
Dobell	1	1	1	12000	312
Dobell	1	1	1	14400	475
Dobell	1	1	1	16800	624
Dobell	1	1	1	19200	872
Dobell	1	1	1	21600	765
Dobell	1	1	1	24000	1112
Dobell	1	1	1	26400	538
Dobell	1	1	1	28800	341
Dobell	1	1	1	31200	725
Dobell	1	1	1	36000	647
Dobell	1	1	1	48000	186
Dobell	1	1	1	60000	124
Eden-Monaro		1	1	0	6
Eden-Monaro		1	1	3600	3
Eden-Monaro		1	1	7200	4
Eden-Monaro		1	1	9600	15
Eden-Monaro		1	1	12000	4
Eden-Monaro		1	1	14400	6
Eden-Monaro		1	1	16800	6
Eden-Monaro		1	1	19200	8
Eden-Monaro		1	1	21600	3
Eden-Monaro		1	1	24000	6
Eden-Monaro		1	1	26400	5
Eden-Monaro		1	1	28800	3
Eden-Monaro		1	1	31200	3
Eden-Monaro		1	1	36000	3
Eden-Monaro		1	1	60000	4
Eden-Monaro	0	1	0	0	34
Eden-Monaro	0	1	0	1800	22
Eden-Monaro	0	1	0	3600	37
Eden-Monaro	0	1	0	5400	27
Eden-Monaro	0	1	0	7200	51
Eden-Monaro	0	1	0	9600	78
Eden-Monaro	0	1	0	12000	83
Eden-Monaro	0	1	0	14400	79
Eden-Monaro	0	1	0	16800	58
Eden-Monaro	0	1	0	19200	63
Eden-Monaro	0	1	0	21600	43
Eden-Monaro	0	1	0	24000	55
Eden-Monaro	0	1	0	26400	25
Eden-Monaro	0	1	0	28800	11
Eden-Monaro	0	1	0	31200	31
Eden-Monaro	0	1	0	36000	47
Eden-Monaro	0	1	0	48000	13
Eden-Monaro	0	1	0	60000	8
Eden-Monaro	0	1	1	0	25
Eden-Monaro	0	1	1	1800	10
Eden-Monaro	0	1	1	3600	20
Eden-Monaro	0	1	1	5400	20
Eden-Monaro	0	1	1	7200	62
Eden-Monaro	0	1	1	9600	61
Eden-Monaro	0	1	1	12000	75
Eden-Monaro	0	1	1	14400	70
Eden-Monaro	0	1	1	16800	56
Eden-Monaro	0	1	1	19200	87
Eden-Monaro	0	1	1	21600	49
Eden-Monaro	0	1	1	24000	68
Eden-Monaro	0	1	1	26400	26
Eden-Monaro	0	1	1	28800	14
Eden-Monaro	0	1	1	31200	39
Eden-Monaro	0	1	1	36000	55
Eden-Monaro	0	1	1	48000	17
Eden-Monaro	0	1	1	60000	7
Eden-Monaro	1	0	0	0	231
Eden-Monaro	1	0	0	1800	98
Eden-Monaro	1	0	0	3600	163
Eden-Monaro	1	0	0	5400	142
Eden-Monaro	1	0	0	7200	223
Eden-Monaro	1	0	0	9600	311
Eden-Monaro	1	0	0	12000	359
Eden-Monaro	1	0	0	14400	395
Eden-Monaro	1	0	0	16800	370
Eden-Monaro	1	0	0	19200	358
Eden-Monaro	1	0	0	21600	273
Eden-Monaro	1	0	0	24000	439
Eden-Monaro	1	0	0	26400	198
Eden-Monaro	1	0	0	28800	126
Eden-Monaro	1	0	0	31200	349
Eden-Monaro	1	0	0	36000	506
Eden-Monaro	1	0	0	48000	157
Eden-Monaro	1	0	0	60000	131
Eden-Monaro	1	1	0	0	82
Eden-Monaro	1	1	0	1800	29
Eden-Monaro	1	1	0	3600	53
Eden-Monaro	1	1	0	5400	51
Eden-Monaro	1	1	0	7200	99
Eden-Monaro	1	1	0	9600	159
Eden-Monaro	1	1	0	12000	194
Eden-Monaro	1	1	0	14400	167
Eden-Monaro	1	1	0	16800	163
Eden-Monaro	1	1	0	19200	191
Eden-Monaro	1	1	0	21600	146
Eden-Monaro	1	1	0	24000	233
Eden-Monaro	1	1	0	26400	77
Eden-Monaro	1	1	0	28800	71
Eden-Monaro	1	1	0	31200	197
Eden-Monaro	1	1	0	36000	289
Eden-Monaro	1	1	0	48000	99
Eden-Monaro	1	1	0	60000	67
Eden-Monaro	1	1	1	0	98
Eden-Monaro	1	1	1	1800	33
Eden-Monaro	1	1	1	3600	67
Eden-Monaro	1	1	1	5400	69
Eden-Monaro	1	1	1	7200	176
Eden-Monaro	1	1	1	9600	284
Eden-Monaro	1	1	1	12000	374
Eden-Monaro	1	1	1	14400	514
Eden-Monaro	1	1	1	16800	519
Eden-Monaro	1	1	1	19200	583
Eden-Monaro	1	1	1	21600	439
Eden-Monaro	1	1	1	24000	741
Eden-Monaro	1	1	1	26400	371
Eden-Monaro	1	1	1	28800	243
Eden-Monaro	1	1	1	31200	703
Eden-Monaro	1	1	1	36000	909
Eden-Monaro	1	1	1	48000	283
Eden-Monaro	1	1	1	60000	186
Farrer		1	1	0	4
Farrer		1	1	1800	3
Farrer		1	1	5400	4
Farrer		1	1	7200	9
Farrer		1	1	9600	16
Farrer		1	1	12000	13
Farrer		1	1	14400	13
Farrer		1	1	16800	8
Farrer		1	1	19200	8
Farrer		1	1	21600	3
Farrer		1	1	24000	9
Farrer	0	1	0	0	29
Farrer	0	1	0	1800	7
Farrer	0	1	0	3600	31
Farrer	0	1	0	5400	39
Farrer	0	1	0	7200	89
Farrer	0	1	0	9600	89
Farrer	0	1	0	12000	87
Farrer	0	1	0	14400	102
Farrer	0	1	0	16800	64
Farrer	0	1	0	19200	40
Farrer	0	1	0	21600	20
Farrer	0	1	0	24000	34
Farrer	0	1	0	26400	7
Farrer	0	1	0	31200	22
Farrer	0	1	0	36000	8
Farrer	0	1	0	48000	5
Farrer	0	1	0	60000	7
Farrer	0	1	1	0	19
Farrer	0	1	1	1800	7
Farrer	0	1	1	3600	28
Farrer	0	1	1	5400	38
Farrer	0	1	1	7200	92
Farrer	0	1	1	9600	115
Farrer	0	1	1	12000	107
Farrer	0	1	1	14400	122
Farrer	0	1	1	16800	78
Farrer	0	1	1	19200	56
Farrer	0	1	1	21600	33
Farrer	0	1	1	24000	38
Farrer	0	1	1	26400	10
Farrer	0	1	1	28800	3
Farrer	0	1	1	31200	13
Farrer	0	1	1	36000	11
Farrer	0	1	1	48000	3
Farrer	0	1	1	60000	3
Farrer	1	0	0	0	313
Farrer	1	0	0	1800	79
Farrer	1	0	0	3600	203
Farrer	1	0	0	5400	164
Farrer	1	0	0	7200	352
Farrer	1	0	0	9600	441
Farrer	1	0	0	12000	457
Farrer	1	0	0	14400	512
Farrer	1	0	0	16800	393
Farrer	1	0	0	19200	393
Farrer	1	0	0	21600	196
Farrer	1	0	0	24000	331
Farrer	1	0	0	26400	97
Farrer	1	0	0	28800	54
Farrer	1	0	0	31200	136
Farrer	1	0	0	36000	122
Farrer	1	0	0	48000	55
Farrer	1	0	0	60000	40
Farrer	1	1	0	0	142
Farrer	1	1	0	1800	18
Farrer	1	1	0	3600	69
Farrer	1	1	0	5400	56
Farrer	1	1	0	7200	145
Farrer	1	1	0	9600	226
Farrer	1	1	0	12000	214
Farrer	1	1	0	14400	252
Farrer	1	1	0	16800	214
Farrer	1	1	0	19200	223
Farrer	1	1	0	21600	111
Farrer	1	1	0	24000	204
Farrer	1	1	0	26400	57
Farrer	1	1	0	28800	38
Farrer	1	1	0	31200	82
Farrer	1	1	0	36000	82
Farrer	1	1	0	48000	36
Farrer	1	1	0	60000	22
Farrer	1	1	1	0	223
Farrer	1	1	1	1800	29
Farrer	1	1	1	3600	106
Farrer	1	1	1	5400	109
Farrer	1	1	1	7200	292
Farrer	1	1	1	9600	545
Farrer	1	1	1	12000	634
Farrer	1	1	1	14400	857
Farrer	1	1	1	16800	717
Farrer	1	1	1	19200	768
Farrer	1	1	1	21600	474
Farrer	1	1	1	24000	620
Farrer	1	1	1	26400	210
Farrer	1	1	1	28800	84
Farrer	1	1	1	31200	300
Farrer	1	1	1	36000	285
Farrer	1	1	1	48000	99
Farrer	1	1	1	60000	83
Fowler		1	1	0	13
Fowler		1	1	3600	3
Fowler		1	1	5400	5
Fowler		1	1	7200	14
Fowler		1	1	9600	11
Fowler		1	1	12000	14
Fowler		1	1	14400	18
Fowler		1	1	16800	15
Fowler		1	1	19200	22
Fowler		1	1	21600	8
Fowler		1	1	24000	33
Fowler		1	1	26400	9
Fowler		1	1	28800	9
Fowler		1	1	31200	13
Fowler		1	1	36000	14
Fowler		1	1	48000	6
Fowler	0	1	0	0	80
Fowler	0	1	0	1800	16
Fowler	0	1	0	3600	45
Fowler	0	1	0	5400	37
Fowler	0	1	0	7200	64
Fowler	0	1	0	9600	86
Fowler	0	1	0	12000	105
Fowler	0	1	0	14400	123
Fowler	0	1	0	16800	93
Fowler	0	1	0	19200	106
Fowler	0	1	0	21600	66
Fowler	0	1	0	24000	170
Fowler	0	1	0	26400	53
Fowler	0	1	0	28800	38
Fowler	0	1	0	31200	79
Fowler	0	1	0	36000	72
Fowler	0	1	0	48000	31
Fowler	0	1	0	60000	12
Fowler	0	1	1	0	60
Fowler	0	1	1	1800	4
Fowler	0	1	1	3600	15
Fowler	0	1	1	5400	26
Fowler	0	1	1	7200	39
Fowler	0	1	1	9600	52
Fowler	0	1	1	12000	67
Fowler	0	1	1	14400	80
Fowler	0	1	1	16800	91
Fowler	0	1	1	19200	102
Fowler	0	1	1	21600	63
Fowler	0	1	1	24000	137
Fowler	0	1	1	26400	38
Fowler	0	1	1	28800	29
Fowler	0	1	1	31200	72
Fowler	0	1	1	36000	99
Fowler	0	1	1	48000	31
Fowler	0	1	1	60000	9
Fowler	1	0	0	0	159
Fowler	1	0	0	1800	21
Fowler	1	0	0	3600	67
Fowler	1	0	0	5400	44
Fowler	1	0	0	7200	80
Fowler	1	0	0	9600	97
Fowler	1	0	0	12000	149
Fowler	1	0	0	14400	184
Fowler	1	0	0	16800	148
Fowler	1	0	0	19200	203
Fowler	1	0	0	21600	91
Fowler	1	0	0	24000	294
Fowler	1	0	0	26400	94
Fowler	1	0	0	28800	77
Fowler	1	0	0	31200	178
Fowler	1	0	0	36000	242
Fowler	1	0	0	48000	52
Fowler	1	0	0	60000	39
Fowler	1	1	0	0	179
Fowler	1	1	0	1800	41
Fowler	1	1	0	3600	79
Fowler	1	1	0	5400	66
Fowler	1	1	0	7200	123
Fowler	1	1	0	9600	163
Fowler	1	1	0	12000	215
Fowler	1	1	0	14400	238
Fowler	1	1	0	16800	195
Fowler	1	1	0	19200	246
Fowler	1	1	0	21600	134
Fowler	1	1	0	24000	388
Fowler	1	1	0	26400	120
Fowler	1	1	0	28800	71
Fowler	1	1	0	31200	226
Fowler	1	1	0	36000	289
Fowler	1	1	0	48000	86
Fowler	1	1	0	60000	45
Fowler	1	1	1	0	216
Fowler	1	1	1	1800	28
Fowler	1	1	1	3600	74
Fowler	1	1	1	5400	55
Fowler	1	1	1	7200	108
Fowler	1	1	1	9600	219
Fowler	1	1	1	12000	299
Fowler	1	1	1	14400	349
Fowler	1	1	1	16800	407
Fowler	1	1	1	19200	442
Fowler	1	1	1	21600	344
Fowler	1	1	1	24000	753
Fowler	1	1	1	26400	239
Fowler	1	1	1	28800	206
Fowler	1	1	1	31200	484
Fowler	1	1	1	36000	642
Fowler	1	1	1	48000	212
Fowler	1	1	1	60000	126
Gilmore		1	1	0	4
Gilmore		1	1	1800	3
Gilmore		1	1	3600	3
Gilmore		1	1	9600	8
Gilmore		1	1	12000	11
Gilmore		1	1	14400	6
Gilmore		1	1	16800	8
Gilmore		1	1	19200	7
Gilmore		1	1	21600	3
Gilmore		1	1	24000	6
Gilmore		1	1	48000	3
Gilmore	0	1	0	0	33
Gilmore	0	1	0	1800	15
Gilmore	0	1	0	3600	36
Gilmore	0	1	0	5400	32
Gilmore	0	1	0	7200	53
Gilmore	0	1	0	9600	81
Gilmore	0	1	0	12000	83
Gilmore	0	1	0	14400	83
Gilmore	0	1	0	16800	59
Gilmore	0	1	0	19200	67
Gilmore	0	1	0	21600	43
Gilmore	0	1	0	24000	40
Gilmore	0	1	0	26400	7
Gilmore	0	1	0	28800	16
Gilmore	0	1	0	31200	30
Gilmore	0	1	0	36000	18
Gilmore	0	1	0	48000	12
Gilmore	0	1	0	60000	4
Gilmore	0	1	1	0	17
Gilmore	0	1	1	1800	17
Gilmore	0	1	1	3600	14
Gilmore	0	1	1	5400	27
Gilmore	0	1	1	7200	38
Gilmore	0	1	1	9600	63
Gilmore	0	1	1	12000	85
Gilmore	0	1	1	14400	110
Gilmore	0	1	1	16800	95
Gilmore	0	1	1	19200	80
Gilmore	0	1	1	21600	47
Gilmore	0	1	1	24000	55
Gilmore	0	1	1	26400	32
Gilmore	0	1	1	28800	11
Gilmore	0	1	1	31200	23
Gilmore	0	1	1	36000	34
Gilmore	0	1	1	48000	13
Gilmore	1	0	0	0	294
Gilmore	1	0	0	1800	122
Gilmore	1	0	0	3600	166
Gilmore	1	0	0	5400	147
Gilmore	1	0	0	7200	230
Gilmore	1	0	0	9600	306
Gilmore	1	0	0	12000	348
Gilmore	1	0	0	14400	371
Gilmore	1	0	0	16800	328
Gilmore	1	0	0	19200	352
Gilmore	1	0	0	21600	256
Gilmore	1	0	0	24000	381
Gilmore	1	0	0	26400	117
Gilmore	1	0	0	28800	92
Gilmore	1	0	0	31200	207
Gilmore	1	0	0	36000	279
Gilmore	1	0	0	48000	104
Gilmore	1	0	0	60000	59
Gilmore	1	1	0	0	78
Gilmore	1	1	0	1800	30
Gilmore	1	1	0	3600	67
Gilmore	1	1	0	5400	57
Gilmore	1	1	0	7200	113
Gilmore	1	1	0	9600	124
Gilmore	1	1	0	12000	173
Gilmore	1	1	0	14400	212
Gilmore	1	1	0	16800	169
Gilmore	1	1	0	19200	207
Gilmore	1	1	0	21600	103
Gilmore	1	1	0	24000	191
Gilmore	1	1	0	26400	56
Gilmore	1	1	0	28800	47
Gilmore	1	1	0	31200	126
Gilmore	1	1	0	36000	139
Gilmore	1	1	0	48000	42
Gilmore	1	1	0	60000	27
Gilmore	1	1	1	0	95
Gilmore	1	1	1	1800	20
Gilmore	1	1	1	3600	47
Gilmore	1	1	1	5400	48
Gilmore	1	1	1	7200	106
Gilmore	1	1	1	9600	222
Gilmore	1	1	1	12000	314
Gilmore	1	1	1	14400	462
Gilmore	1	1	1	16800	510
Gilmore	1	1	1	19200	579
Gilmore	1	1	1	21600	416
Gilmore	1	1	1	24000	679
Gilmore	1	1	1	26400	312
Gilmore	1	1	1	28800	180
Gilmore	1	1	1	31200	413
Gilmore	1	1	1	36000	383
Gilmore	1	1	1	48000	136
Gilmore	1	1	1	60000	78
Grayndler		1	1	0	11
Grayndler		1	1	7200	3
Grayndler		1	1	9600	3
Grayndler		1	1	12000	5
Grayndler		1	1	14400	4
Grayndler		1	1	16800	5
Grayndler		1	1	19200	10
Grayndler		1	1	21600	4
Grayndler		1	1	24000	13
Grayndler		1	1	26400	3
Grayndler		1	1	28800	5
Grayndler		1	1	31200	17
Grayndler		1	1	36000	21
Grayndler		1	1	48000	15
Grayndler		1	1	60000	5
Grayndler	0	1	0	0	49
Grayndler	0	1	0	1800	8
Grayndler	0	1	0	3600	14
Grayndler	0	1	0	5400	9
Grayndler	0	1	0	7200	28
Grayndler	0	1	0	9600	31
Grayndler	0	1	0	12000	35
Grayndler	0	1	0	14400	42
Grayndler	0	1	0	16800	31
Grayndler	0	1	0	19200	41
Grayndler	0	1	0	21600	31
Grayndler	0	1	0	24000	63
Grayndler	0	1	0	26400	25
Grayndler	0	1	0	28800	23
Grayndler	0	1	0	31200	43
Grayndler	0	1	0	36000	64
Grayndler	0	1	0	48000	33
Grayndler	0	1	0	60000	34
Grayndler	0	1	1	0	35
Grayndler	0	1	1	3600	5
Grayndler	0	1	1	5400	14
Grayndler	0	1	1	7200	14
Grayndler	0	1	1	9600	17
Grayndler	0	1	1	12000	38
Grayndler	0	1	1	14400	27
Grayndler	0	1	1	16800	27
Grayndler	0	1	1	19200	29
Grayndler	0	1	1	21600	21
Grayndler	0	1	1	24000	47
Grayndler	0	1	1	26400	26
Grayndler	0	1	1	28800	26
Grayndler	0	1	1	31200	45
Grayndler	0	1	1	36000	108
Grayndler	0	1	1	48000	48
Grayndler	0	1	1	60000	50
Grayndler	1	0	0	0	151
Grayndler	1	0	0	1800	28
Grayndler	1	0	0	3600	47
Grayndler	1	0	0	5400	42
Grayndler	1	0	0	7200	61
Grayndler	1	0	0	9600	82
Grayndler	1	0	0	12000	135
Grayndler	1	0	0	14400	104
Grayndler	1	0	0	16800	130
Grayndler	1	0	0	19200	150
Grayndler	1	0	0	21600	112
Grayndler	1	0	0	24000	321
Grayndler	1	0	0	26400	120
Grayndler	1	0	0	28800	162
