CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Cowper	35-44	1	1	0	M	3965
Cowper	35-44	1	1	1	F	296
Cowper	35-44	1	1	1	M	141
Cowper	45-54				F	817
Cowper	45-54				M	863
Cowper	45-54	0			F	6514
Cowper	45-54	0			M	5931
Cowper	45-54	1	0	1	F	956
Cowper	45-54	1	0	1	M	374
Cowper	45-54	1	1	0	F	2520
Cowper	45-54	1	1	0	M	2457
Cowper	45-54	1	1	1	F	114
Cowper	45-54	1	1	1	M	69
Cowper	55-64				F	903
Cowper	55-64				M	1049
Cowper	55-64	0			F	9072
Cowper	55-64	0			M	8943
Cowper	55-64	1	0	1	F	2125
Cowper	55-64	1	0	1	M	904
Cowper	55-64	1	1	0	F	257
Cowper	55-64	1	1	0	M	598
Cowper	55-64	1	1	1	F	26
Cowper	55-64	1	1	1	M	30
Cowper	65-74				F	1125
Cowper	65-74				M	1091
Cowper	65-74	0			F	8381
Cowper	65-74	0			M	8476
Cowper	65-74	1	0	1	F	1411
Cowper	65-74	1	0	1	M	861
Cowper	65-74	1	1	0	F	54
Cowper	65-74	1	1	0	M	108
Cowper	65-74	1	1	1	F	10
Cowper	65-74	1	1	1	M	5
Cowper	75-84				F	1135
Cowper	75-84				M	886
Cowper	75-84	0			F	5257
Cowper	75-84	0			M	4665
Cowper	75-84	1	0	1	F	212
Cowper	75-84	1	0	1	M	165
Cowper	75-84	1	1	0	F	21
Cowper	75-84	1	1	0	M	18
Cowper	85+				F	824
Cowper	85+				M	463
Cowper	85+	0			F	2655
Cowper	85+	0			M	1611
Cowper	85+	1	0	1	F	16
Cowper	85+	1	0	1	M	12
Cowper	85+	1	1	0	F	9
Cowper	85+	1	1	0	M	6
Cunningham	15-19				F	323
Cunningham	15-19				M	335
Cunningham	15-19	0			F	4073
Cunningham	15-19	0			M	4489
Cunningham	15-19	1	0	1	F	408
Cunningham	15-19	1	0	1	M	208
Cunningham	15-19	1	1	0	F	41
Cunningham	15-19	1	1	0	M	16
Cunningham	15-19	1	1	1	F	3
Cunningham	15-19	1	1	1	M	3
Cunningham	20-24				F	363
Cunningham	20-24				M	401
Cunningham	20-24	0			F	5004
Cunningham	20-24	0			M	5953
Cunningham	20-24	1	0	1	F	354
Cunningham	20-24	1	0	1	M	193
Cunningham	20-24	1	1	0	F	277
Cunningham	20-24	1	1	0	M	127
Cunningham	20-24	1	1	1	F	18
Cunningham	20-24	1	1	1	M	11
Cunningham	25-34				F	583
Cunningham	25-34				M	689
Cunningham	25-34	0			F	5194
Cunningham	25-34	0			M	7159
Cunningham	25-34	1	0	1	F	546
Cunningham	25-34	1	0	1	M	228
Cunningham	25-34	1	1	0	F	3481
Cunningham	25-34	1	1	0	M	2138
Cunningham	25-34	1	1	1	F	183
Cunningham	25-34	1	1	1	M	62
Cunningham	35-44				F	436
Cunningham	35-44				M	557
Cunningham	35-44	0			F	2607
Cunningham	35-44	0			M	3614
Cunningham	35-44	1	0	1	F	371
Cunningham	35-44	1	0	1	M	215
Cunningham	35-44	1	1	0	F	6245
Cunningham	35-44	1	1	0	M	5234
Cunningham	35-44	1	1	1	F	371
Cunningham	35-44	1	1	1	M	161
Cunningham	45-54				F	507
Cunningham	45-54				M	596
Cunningham	45-54	0			F	5882
Cunningham	45-54	0			M	5985
Cunningham	45-54	1	0	1	F	777
Cunningham	45-54	1	0	1	M	269
Cunningham	45-54	1	1	0	F	2865
Cunningham	45-54	1	1	0	M	3097
Cunningham	45-54	1	1	1	F	143
Cunningham	45-54	1	1	1	M	76
Cunningham	55-64				F	552
Cunningham	55-64				M	574
Cunningham	55-64	0			F	6291
Cunningham	55-64	0			M	6810
Cunningham	55-64	1	0	1	F	2366
Cunningham	55-64	1	0	1	M	994
Cunningham	55-64	1	1	0	F	237
Cunningham	55-64	1	1	0	M	517
Cunningham	55-64	1	1	1	F	25
Cunningham	55-64	1	1	1	M	28
Cunningham	65-74				F	617
Cunningham	65-74				M	557
Cunningham	65-74	0			F	4576
Cunningham	65-74	0			M	4764
Cunningham	65-74	1	0	1	F	1936
Cunningham	65-74	1	0	1	M	1291
Cunningham	65-74	1	1	0	F	46
Cunningham	65-74	1	1	0	M	89
Cunningham	65-74	1	1	1	F	12
Cunningham	65-74	1	1	1	M	11
Cunningham	75-84				F	604
Cunningham	75-84				M	460
Cunningham	75-84	0			F	3928
Cunningham	75-84	0			M	3218
Cunningham	75-84	1	0	1	F	351
Cunningham	75-84	1	0	1	M	306
Cunningham	75-84	1	1	0	F	15
Cunningham	75-84	1	1	0	M	16
Cunningham	75-84	1	1	1	F	3
Cunningham	85+				F	413
Cunningham	85+				M	212
Cunningham	85+	0			F	2229
Cunningham	85+	0			M	1292
Cunningham	85+	1	0	1	F	29
Cunningham	85+	1	0	1	M	28
Cunningham	85+	1	1	0	F	6
Cunningham	85+	1	1	0	M	4
Dobell	15-19				F	408
Dobell	15-19				M	420
Dobell	15-19	0			F	3866
Dobell	15-19	0			M	4257
Dobell	15-19	1	0	1	F	431
Dobell	15-19	1	0	1	M	262
Dobell	15-19	1	1	0	F	71
Dobell	15-19	1	1	0	M	12
Dobell	15-19	1	1	1	F	4
Dobell	15-19	1	1	1	M	3
Dobell	20-24				F	286
Dobell	20-24				M	304
Dobell	20-24	0			F	3250
Dobell	20-24	0			M	3706
Dobell	20-24	1	0	1	F	348
Dobell	20-24	1	0	1	M	173
Dobell	20-24	1	1	0	F	571
Dobell	20-24	1	1	0	M	261
Dobell	20-24	1	1	1	F	33
Dobell	20-24	1	1	1	M	11
Dobell	25-34				F	468
Dobell	25-34				M	547
Dobell	25-34	0			F	3320
Dobell	25-34	0			M	4655
Dobell	25-34	1	0	1	F	460
Dobell	25-34	1	0	1	M	279
Dobell	25-34	1	1	0	F	4339
Dobell	25-34	1	1	0	M	2779
Dobell	25-34	1	1	1	F	252
Dobell	25-34	1	1	1	M	86
Dobell	35-44				F	513
Dobell	35-44				M	525
Dobell	35-44	0			F	2420
Dobell	35-44	0			M	3166
Dobell	35-44	1	0	1	F	367
Dobell	35-44	1	0	1	M	224
Dobell	35-44	1	1	0	F	6052
Dobell	35-44	1	1	0	M	4862
Dobell	35-44	1	1	1	F	402
Dobell	35-44	1	1	1	M	189
Dobell	45-54				F	628
Dobell	45-54				M	663
Dobell	45-54	0			F	6019
Dobell	45-54	0			M	5889
Dobell	45-54	1	0	1	F	1004
Dobell	45-54	1	0	1	M	424
Dobell	45-54	1	1	0	F	2590
Dobell	45-54	1	1	0	M	2726
Dobell	45-54	1	1	1	F	144
Dobell	45-54	1	1	1	M	75
Dobell	55-64				F	691
Dobell	55-64				M	660
Dobell	55-64	0			F	6725
Dobell	55-64	0			M	6843
Dobell	55-64	1	0	1	F	2436
Dobell	55-64	1	0	1	M	1051
Dobell	55-64	1	1	0	F	205
Dobell	55-64	1	1	0	M	427
Dobell	55-64	1	1	1	F	23
Dobell	55-64	1	1	1	M	19
Dobell	65-74				F	825
Dobell	65-74				M	717
Dobell	65-74	0			F	5979
Dobell	65-74	0			M	5707
Dobell	65-74	1	0	1	F	1549
Dobell	65-74	1	0	1	M	981
Dobell	65-74	1	1	0	F	55
Dobell	65-74	1	1	0	M	74
Dobell	65-74	1	1	1	F	8
Dobell	65-74	1	1	1	M	10
Dobell	75-84				F	913
Dobell	75-84				M	651
Dobell	75-84	0			F	4154
Dobell	75-84	0			M	3395
Dobell	75-84	1	0	1	F	253
Dobell	75-84	1	0	1	M	189
Dobell	75-84	1	1	0	F	9
Dobell	75-84	1	1	0	M	14
Dobell	75-84	1	1	1	M	3
Dobell	85+				F	788
Dobell	85+				M	415
Dobell	85+	0			F	2231
Dobell	85+	0			M	1323
Dobell	85+	1	0	1	F	27
Dobell	85+	1	0	1	M	11
Dobell	85+	1	1	0	F	4
Dobell	85+	1	1	0	M	8
Eden-Monaro	15-19				F	493
Eden-Monaro	15-19				M	561
Eden-Monaro	15-19	0			F	3311
Eden-Monaro	15-19	0			M	3645
Eden-Monaro	15-19	1	0	1	F	311
Eden-Monaro	15-19	1	0	1	M	188
Eden-Monaro	15-19	1	1	0	F	57
Eden-Monaro	15-19	1	1	0	M	28
Eden-Monaro	15-19	1	1	1	F	7
Eden-Monaro	20-24				F	307
Eden-Monaro	20-24				M	367
Eden-Monaro	20-24	0			F	2500
Eden-Monaro	20-24	0			M	2937
Eden-Monaro	20-24	1	0	1	F	252
Eden-Monaro	20-24	1	0	1	M	123
Eden-Monaro	20-24	1	1	0	F	416
Eden-Monaro	20-24	1	1	0	M	179
Eden-Monaro	20-24	1	1	1	F	20
Eden-Monaro	20-24	1	1	1	M	5
Eden-Monaro	25-34				F	647
Eden-Monaro	25-34				M	801
Eden-Monaro	25-34	0			F	3253
Eden-Monaro	25-34	0			M	4480
Eden-Monaro	25-34	1	0	1	F	384
Eden-Monaro	25-34	1	0	1	M	226
Eden-Monaro	25-34	1	1	0	F	3455
Eden-Monaro	25-34	1	1	0	M	2257
Eden-Monaro	25-34	1	1	1	F	188
Eden-Monaro	25-34	1	1	1	M	54
Eden-Monaro	35-44				F	631
Eden-Monaro	35-44				M	838
Eden-Monaro	35-44	0			F	2659
Eden-Monaro	35-44	0			M	3299
Eden-Monaro	35-44	1	0	1	F	303
Eden-Monaro	35-44	1	0	1	M	192
Eden-Monaro	35-44	1	1	0	F	5238
Eden-Monaro	35-44	1	1	0	M	4309
Eden-Monaro	35-44	1	1	1	F	262
Eden-Monaro	35-44	1	1	1	M	151
Eden-Monaro	45-54				F	871
Eden-Monaro	45-54				M	1012
Eden-Monaro	45-54	0			F	6673
Eden-Monaro	45-54	0			M	6555
Eden-Monaro	45-54	1	0	1	F	877
Eden-Monaro	45-54	1	0	1	M	359
Eden-Monaro	45-54	1	1	0	F	2613
Eden-Monaro	45-54	1	1	0	M	2865
Eden-Monaro	45-54	1	1	1	F	98
Eden-Monaro	45-54	1	1	1	M	57
Eden-Monaro	55-64				F	897
Eden-Monaro	55-64				M	986
Eden-Monaro	55-64	0			F	7977
Eden-Monaro	55-64	0			M	8547
Eden-Monaro	55-64	1	0	1	F	1940
Eden-Monaro	55-64	1	0	1	M	840
Eden-Monaro	55-64	1	1	0	F	198
Eden-Monaro	55-64	1	1	0	M	558
Eden-Monaro	55-64	1	1	1	F	14
Eden-Monaro	55-64	1	1	1	M	12
Eden-Monaro	65-74				F	830
Eden-Monaro	65-74				M	880
Eden-Monaro	65-74	0			F	5813
Eden-Monaro	65-74	0			M	6632
Eden-Monaro	65-74	1	0	1	F	1335
Eden-Monaro	65-74	1	0	1	M	836
Eden-Monaro	65-74	1	1	0	F	50
Eden-Monaro	65-74	1	1	0	M	86
Eden-Monaro	65-74	1	1	1	F	3
Eden-Monaro	65-74	1	1	1	M	4
Eden-Monaro	75-84				F	699
Eden-Monaro	75-84				M	605
Eden-Monaro	75-84	0			F	3114
Eden-Monaro	75-84	0			M	3120
Eden-Monaro	75-84	1	0	1	F	213
Eden-Monaro	75-84	1	0	1	M	177
Eden-Monaro	75-84	1	1	0	F	12
Eden-Monaro	75-84	1	1	0	M	15
Eden-Monaro	85+				F	490
Eden-Monaro	85+				M	261
Eden-Monaro	85+	0			F	1512
Eden-Monaro	85+	0			M	910
Eden-Monaro	85+	1	0	1	F	16
Eden-Monaro	85+	1	0	1	M	14
Eden-Monaro	85+	1	1	0	F	11
Eden-Monaro	85+	1	1	0	M	7
Farrer	15-19				F	575
Farrer	15-19				M	666
Farrer	15-19	0			F	3834
Farrer	15-19	0			M	4242
Farrer	15-19	1	0	1	F	463
Farrer	15-19	1	0	1	M	237
Farrer	15-19	1	1	0	F	79
Farrer	15-19	1	1	0	M	45
Farrer	15-19	1	1	1	F	7
Farrer	20-24				F	412
Farrer	20-24				M	497
Farrer	20-24	0			F	3016
Farrer	20-24	0			M	3671
Farrer	20-24	1	0	1	F	380
Farrer	20-24	1	0	1	M	180
Farrer	20-24	1	1	0	F	577
Farrer	20-24	1	1	0	M	247
Farrer	20-24	1	1	1	F	25
Farrer	20-24	1	1	1	M	5
Farrer	25-34				F	802
Farrer	25-34				M	872
Farrer	25-34	0			F	3527
Farrer	25-34	0			M	4955
Farrer	25-34	1	0	1	F	498
Farrer	25-34	1	0	1	M	273
Farrer	25-34	1	1	0	F	4239
Farrer	25-34	1	1	0	M	2834
Farrer	25-34	1	1	1	F	254
Farrer	25-34	1	1	1	M	76
Farrer	35-44				F	797
Farrer	35-44				M	829
Farrer	35-44	0			F	2470
Farrer	35-44	0			M	3272
Farrer	35-44	1	0	1	F	379
Farrer	35-44	1	0	1	M	212
Farrer	35-44	1	1	0	F	5528
Farrer	35-44	1	1	0	M	4606
Farrer	35-44	1	1	1	F	283
Farrer	35-44	1	1	1	M	99
Farrer	45-54				F	876
Farrer	45-54				M	995
Farrer	45-54	0			F	6258
Farrer	45-54	0			M	6311
Farrer	45-54	1	0	1	F	1052
Farrer	45-54	1	0	1	M	424
Farrer	45-54	1	1	0	F	2424
Farrer	45-54	1	1	0	M	2672
Farrer	45-54	1	1	1	F	106
Farrer	45-54	1	1	1	M	62
Farrer	55-64				F	1085
Farrer	55-64				M	1150
Farrer	55-64	0			F	7582
Farrer	55-64	0			M	8625
Farrer	55-64	1	0	1	F	2264
Farrer	55-64	1	0	1	M	945
Farrer	55-64	1	1	0	F	219
Farrer	55-64	1	1	0	M	476
Farrer	55-64	1	1	1	F	20
Farrer	55-64	1	1	1	M	15
Farrer	65-74				F	1118
Farrer	65-74				M	1159
Farrer	65-74	0			F	6427
Farrer	65-74	0			M	6973
Farrer	65-74	1	0	1	F	1386
Farrer	65-74	1	0	1	M	811
Farrer	65-74	1	1	0	F	60
Farrer	65-74	1	1	0	M	86
Farrer	65-74	1	1	1	F	9
Farrer	65-74	1	1	1	M	4
Farrer	75-84				F	1113
Farrer	75-84				M	897
Farrer	75-84	0			F	4257
Farrer	75-84	0			M	3872
Farrer	75-84	1	0	1	F	223
Farrer	75-84	1	0	1	M	194
Farrer	75-84	1	1	0	F	16
Farrer	75-84	1	1	0	M	18
Farrer	85+				F	610
Farrer	85+				M	388
Farrer	85+	0			F	2075
Farrer	85+	0			M	1297
Farrer	85+	1	0	1	F	24
Farrer	85+	1	0	1	M	9
Farrer	85+	1	1	0	F	12
Farrer	85+	1	1	0	M	9
Fowler	15-19				F	428
Fowler	15-19				M	479
Fowler	15-19	0			F	4702
Fowler	15-19	0			M	5045
Fowler	15-19	1	0	1	F	288
Fowler	15-19	1	0	1	M	154
Fowler	15-19	1	1	0	F	45
Fowler	15-19	1	1	0	M	29
Fowler	15-19	1	1	1	F	7
Fowler	15-19	1	1	1	M	3
Fowler	20-24				F	440
Fowler	20-24				M	510
Fowler	20-24	0			F	4934
Fowler	20-24	0			M	5560
Fowler	20-24	1	0	1	F	353
Fowler	20-24	1	0	1	M	192
Fowler	20-24	1	1	0	F	487
Fowler	20-24	1	1	0	M	143
Fowler	20-24	1	1	1	F	10
Fowler	20-24	1	1	1	M	6
Fowler	25-34				F	1008
Fowler	25-34				M	999
Fowler	25-34	0			F	6311
Fowler	25-34	0			M	8281
Fowler	25-34	1	0	1	F	403
Fowler	25-34	1	0	1	M	286
Fowler	25-34	1	1	0	F	4346
Fowler	25-34	1	1	0	M	2009
Fowler	25-34	1	1	1	F	87
Fowler	25-34	1	1	1	M	23
Fowler	35-44				F	838
Fowler	35-44				M	858
Fowler	35-44	0			F	4113
Fowler	35-44	0			M	5219
Fowler	35-44	1	0	1	F	231
Fowler	35-44	1	0	1	M	155
Fowler	35-44	1	1	0	F	5698
Fowler	35-44	1	1	0	M	3855
Fowler	35-44	1	1	1	F	80
Fowler	35-44	1	1	1	M	31
Fowler	45-54				F	787
Fowler	45-54				M	844
Fowler	45-54	0			F	7063
Fowler	45-54	0			M	7112
Fowler	45-54	1	0	1	F	599
Fowler	45-54	1	0	1	M	185
Fowler	45-54	1	1	0	F	2610
Fowler	45-54	1	1	0	M	2691
Fowler	45-54	1	1	1	F	76
Fowler	45-54	1	1	1	M	27
Fowler	55-64				F	706
Fowler	55-64				M	757
Fowler	55-64	0			F	7693
Fowler	55-64	0			M	7773
Fowler	55-64	1	0	1	F	1655
Fowler	55-64	1	0	1	M	538
Fowler	55-64	1	1	0	F	378
Fowler	55-64	1	1	0	M	679
Fowler	55-64	1	1	1	F	44
Fowler	55-64	1	1	1	M	11
Fowler	65-74				F	490
Fowler	65-74				M	512
Fowler	65-74	0			F	4562
Fowler	65-74	0			M	4838
Fowler	65-74	1	0	1	F	1021
Fowler	65-74	1	0	1	M	650
Fowler	65-74	1	1	0	F	101
Fowler	65-74	1	1	0	M	149
Fowler	65-74	1	1	1	F	16
Fowler	65-74	1	1	1	M	12
Fowler	75-84				F	349
Fowler	75-84				M	297
Fowler	75-84	0			F	3099
Fowler	75-84	0			M	2557
Fowler	75-84	1	0	1	F	171
Fowler	75-84	1	0	1	M	179
Fowler	75-84	1	1	0	F	30
Fowler	75-84	1	1	0	M	23
Fowler	75-84	1	1	1	F	3
Fowler	85+				F	158
Fowler	85+				M	125
Fowler	85+	0			F	1645
Fowler	85+	0			M	969
Fowler	85+	1	0	1	F	18
Fowler	85+	1	0	1	M	14
Fowler	85+	1	1	0	F	9
Gilmore	15-19				F	436
Gilmore	15-19				M	529
Gilmore	15-19	0			F	3112
Gilmore	15-19	0			M	3376
Gilmore	15-19	1	0	1	F	316
Gilmore	15-19	1	0	1	M	186
Gilmore	15-19	1	1	0	F	58
Gilmore	15-19	1	1	0	M	24
Gilmore	15-19	1	1	1	F	3
Gilmore	20-24				F	256
Gilmore	20-24				M	398
Gilmore	20-24	0			F	2111
Gilmore	20-24	0			M	2868
Gilmore	20-24	1	0	1	F	252
Gilmore	20-24	1	0	1	M	146
Gilmore	20-24	1	1	0	F	490
Gilmore	20-24	1	1	0	M	193
Gilmore	20-24	1	1	1	F	15
Gilmore	20-24	1	1	1	M	4
Gilmore	25-34				F	472
Gilmore	25-34				M	791
Gilmore	25-34	0			F	2479
Gilmore	25-34	0			M	3570
Gilmore	25-34	1	0	1	F	323
Gilmore	25-34	1	0	1	M	227
Gilmore	25-34	1	1	0	F	3150
Gilmore	25-34	1	1	0	M	2039
Gilmore	25-34	1	1	1	F	185
Gilmore	25-34	1	1	1	M	55
Gilmore	35-44				F	493
Gilmore	35-44				M	782
Gilmore	35-44	0			F	2033
Gilmore	35-44	0			M	2594
Gilmore	35-44	1	0	1	F	297
Gilmore	35-44	1	0	1	M	191
Gilmore	35-44	1	1	0	F	4626
Gilmore	35-44	1	1	0	M	3733
Gilmore	35-44	1	1	1	F	316
Gilmore	35-44	1	1	1	M	137
Gilmore	45-54				F	686
Gilmore	45-54				M	825
Gilmore	45-54	0			F	5825
Gilmore	45-54	0			M	5485
Gilmore	45-54	1	0	1	F	882
Gilmore	45-54	1	0	1	M	382
Gilmore	45-54	1	1	0	F	2232
Gilmore	45-54	1	1	0	M	2325
Gilmore	45-54	1	1	1	F	117
Gilmore	45-54	1	1	1	M	76
Gilmore	55-64				F	907
Gilmore	55-64				M	927
Gilmore	55-64	0			F	8915
Gilmore	55-64	0			M	9013
Gilmore	55-64	1	0	1	F	2360
Gilmore	55-64	1	0	1	M	1071
Gilmore	55-64	1	1	0	F	224
Gilmore	55-64	1	1	0	M	495
Gilmore	55-64	1	1	1	F	22
Gilmore	55-64	1	1	1	M	14
Gilmore	65-74				F	1117
Gilmore	65-74				M	1110
Gilmore	65-74	0			F	8705
Gilmore	65-74	0			M	8972
Gilmore	65-74	1	0	1	F	1658
Gilmore	65-74	1	0	1	M	1170
Gilmore	65-74	1	1	0	F	49
Gilmore	65-74	1	1	0	M	84
Gilmore	65-74	1	1	1	F	18
Gilmore	65-74	1	1	1	M	3
Gilmore	75-84				F	1076
Gilmore	75-84				M	848
Gilmore	75-84	0			F	5118
Gilmore	75-84	0			M	4902
Gilmore	75-84	1	0	1	F	216
Gilmore	75-84	1	0	1	M	181
Gilmore	75-84	1	1	0	F	18
Gilmore	75-84	1	1	0	M	11
Gilmore	85+				F	714
Gilmore	85+				M	415
Gilmore	85+	0			F	2190
Gilmore	85+	0			M	1537
Gilmore	85+	1	0	1	F	16
Gilmore	85+	1	0	1	M	12
Gilmore	85+	1	1	0	F	4
Gilmore	85+	1	1	0	M	7
Grayndler	15-19				F	222
Grayndler	15-19				M	235
Grayndler	15-19	0			F	2196
Grayndler	15-19	0			M	2410
Grayndler	15-19	1	0	1	F	148
Grayndler	15-19	1	0	1	M	103
Grayndler	15-19	1	1	0	F	14
Grayndler	15-19	1	1	0	M	6
Grayndler	20-24				F	474
Grayndler	20-24				M	424
Grayndler	20-24	0			F	4527
Grayndler	20-24	0			M	4275
Grayndler	20-24	1	0	1	F	216
Grayndler	20-24	1	0	1	M	93
Grayndler	20-24	1	1	0	F	72
Grayndler	20-24	1	1	0	M	32
Grayndler	20-24	1	1	1	F	6
Grayndler	20-24	1	1	1	M	3
Grayndler	25-34				F	1435
Grayndler	25-34				M	1448
Grayndler	25-34	0			F	11231
Grayndler	25-34	0			M	11303
Grayndler	25-34	1	0	1	F	585
Grayndler	25-34	1	0	1	M	298
Grayndler	25-34	1	1	0	F	2327
Grayndler	25-34	1	1	0	M	1479
Grayndler	25-34	1	1	1	F	58
Grayndler	25-34	1	1	1	M	24
Grayndler	35-44				F	1048
Grayndler	35-44				M	1110
Grayndler	35-44	0			F	5349
Grayndler	35-44	0			M	6217
Grayndler	35-44	1	0	1	F	499
Grayndler	35-44	1	0	1	M	245
Grayndler	35-44	1	1	0	F	6460
Grayndler	35-44	1	1	0	M	5261
Grayndler	35-44	1	1	1	F	313
Grayndler	35-44	1	1	1	M	129
Grayndler	45-54				F	757
Grayndler	45-54				M	882
Grayndler	45-54	0			F	5785
Grayndler	45-54	0			M	5822
Grayndler	45-54	1	0	1	F	434
Grayndler	45-54	1	0	1	M	167
Grayndler	45-54	1	1	0	F	3434
Grayndler	45-54	1	1	0	M	3400
Grayndler	45-54	1	1	1	F	159
Grayndler	45-54	1	1	1	M	81
Grayndler	55-64				F	622
Grayndler	55-64				M	644
Grayndler	55-64	0			F	5981
Grayndler	55-64	0			M	5625
Grayndler	55-64	1	0	1	F	953
Grayndler	55-64	1	0	1	M	290
Grayndler	55-64	1	1	0	F	327
Grayndler	55-64	1	1	0	M	655
Grayndler	55-64	1	1	1	F	27
Grayndler	55-64	1	1	1	M	8
Grayndler	65-74				F	420
Grayndler	65-74				M	440
Grayndler	65-74	0			F	3675
Grayndler	65-74	0			M	3684
Grayndler	65-74	1	0	1	F	1122
Grayndler	65-74	1	0	1	M	568
Grayndler	65-74	1	1	0	F	72
Grayndler	65-74	1	1	0	M	100
Grayndler	65-74	1	1	1	F	6
Grayndler	65-74	1	1	1	M	9
Grayndler	75-84				F	298
Grayndler	75-84				M	277
Grayndler	75-84	0			F	2363
Grayndler	75-84	0			M	1963
Grayndler	75-84	1	0	1	F	238
Grayndler	75-84	1	0	1	M	185
Grayndler	75-84	1	1	0	F	22
Grayndler	75-84	1	1	0	M	21
Grayndler	75-84	1	1	1	F	5
Grayndler	85+				F	169
Grayndler	85+				M	97
Grayndler	85+	0			F	1292
Grayndler	85+	0			M	790
Grayndler	85+	1	0	1	F	23
Grayndler	85+	1	0	1	M	14
Grayndler	85+	1	1	0	F	5
Greenway	15-19				F	313
Greenway	15-19				M	375
Greenway	15-19	0			F	4423
Greenway	15-19	0			M	4991
Greenway	15-19	1	0	1	F	403
Greenway	15-19	1	0	1	M	245
Greenway	15-19	1	1	0	F	35
Greenway	15-19	1	1	0	M	28
Greenway	15-19	1	1	1	F	4
Greenway	20-24				F	255
Greenway	20-24				M	423
Greenway	20-24	0			F	3929
Greenway	20-24	0			M	4692
Greenway	20-24	1	0	1	F	337
Greenway	20-24	1	0	1	M	201
Greenway	20-24	1	1	0	F	331
Greenway	20-24	1	1	0	M	117
Greenway	20-24	1	1	1	F	13
Greenway	20-24	1	1	1	M	8
Greenway	25-34				F	687
Greenway	25-34				M	1116
Greenway	25-34	0			F	6246
Greenway	25-34	0			M	8166
Greenway	25-34	1	0	1	F	475
Greenway	25-34	1	0	1	M	287
Greenway	25-34	1	1	0	F	6158
Greenway	25-34	1	1	0	M	3564
Greenway	25-34	1	1	1	F	203
Greenway	25-34	1	1	1	M	55
Greenway	35-44				F	639
Greenway	35-44				M	1027
Greenway	35-44	0			F	3739
Greenway	35-44	0			M	5511
Greenway	35-44	1	0	1	F	386
Greenway	35-44	1	0	1	M	193
Greenway	35-44	1	1	0	F	9076
Greenway	35-44	1	1	0	M	7997
Greenway	35-44	1	1	1	F	295
Greenway	35-44	1	1	1	M	125
Greenway	45-54				F	485
Greenway	45-54				M	718
Greenway	45-54	0			F	6517
Greenway	45-54	0			M	6400
Greenway	45-54	1	0	1	F	679
Greenway	45-54	1	0	1	M	225
Greenway	45-54	1	1	0	F	2795
Greenway	45-54	1	1	0	M	3218
Greenway	45-54	1	1	1	F	93
Greenway	45-54	1	1	1	M	54
Greenway	55-64				F	459
Greenway	55-64				M	509
Greenway	55-64	0			F	5725
Greenway	55-64	0			M	6296
Greenway	55-64	1	0	1	F	1835
Greenway	55-64	1	0	1	M	725
Greenway	55-64	1	1	0	F	302
Greenway	55-64	1	1	0	M	486
Greenway	55-64	1	1	1	F	38
Greenway	55-64	1	1	1	M	19
Greenway	65-74				F	383
Greenway	65-74				M	343
Greenway	65-74	0			F	3590
Greenway	65-74	0			M	3762
Greenway	65-74	1	0	1	F	1300
Greenway	65-74	1	0	1	M	818
Greenway	65-74	1	1	0	F	86
Greenway	65-74	1	1	0	M	86
Greenway	65-74	1	1	1	F	10
Greenway	65-74	1	1	1	M	10
Greenway	75-84				F	276
Greenway	75-84				M	198
Greenway	75-84	0			F	2091
Greenway	75-84	0			M	1789
Greenway	75-84	1	0	1	F	176
Greenway	75-84	1	0	1	M	169
Greenway	75-84	1	1	0	F	13
Greenway	75-84	1	1	0	M	19
Greenway	75-84	1	1	1	F	6
Greenway	75-84	1	1	1	M	4
Greenway	85+				F	140
Greenway	85+				M	95
Greenway	85+	0			F	905
Greenway	85+	0			M	546
Greenway	85+	1	0	1	F	8
Greenway	85+	1	0	1	M	4
Greenway	85+	1	1	0	F	6
Greenway	85+	1	1	0	M	9
Hughes	15-19				F	205
Hughes	15-19				M	249
Hughes	15-19	0			F	3944
Hughes	15-19	0			M	4382
Hughes	15-19	1	0	1	F	304
Hughes	15-19	1	0	1	M	216
Hughes	15-19	1	1	0	F	12
Hughes	15-19	1	1	0	M	3
Hughes	15-19	1	1	1	F	3
Hughes	20-24				F	144
Hughes	20-24				M	211
Hughes	20-24	0			F	3632
Hughes	20-24	0			M	4159
Hughes	20-24	1	0	1	F	287
Hughes	20-24	1	0	1	M	129
Hughes	20-24	1	1	0	F	151
Hughes	20-24	1	1	0	M	69
Hughes	20-24	1	1	1	F	4
Hughes	20-24	1	1	1	M	6
Hughes	25-34				F	316
Hughes	25-34				M	388
Hughes	25-34	0			F	4330
Hughes	25-34	0			M	5523
Hughes	25-34	1	0	1	F	402
Hughes	25-34	1	0	1	M	249
Hughes	25-34	1	1	0	F	3652
Hughes	25-34	1	1	0	M	2315
Hughes	25-34	1	1	1	F	145
Hughes	25-34	1	1	1	M	31
Hughes	35-44				F	378
Hughes	35-44				M	412
Hughes	35-44	0			F	2361
Hughes	35-44	0			M	3286
Hughes	35-44	1	0	1	F	289
Hughes	35-44	1	0	1	M	157
Hughes	35-44	1	1	0	F	7385
Hughes	35-44	1	1	0	M	6074
Hughes	35-44	1	1	1	F	353
Hughes	35-44	1	1	1	M	131
Hughes	45-54				F	337
Hughes	45-54				M	423
Hughes	45-54	0			F	5908
Hughes	45-54	0			M	5561
Hughes	45-54	1	0	1	F	576
