CED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Port Adelaide	0	65625	1851
Port Adelaide	0	78750	1125
Port Adelaide	0	91875	813
Port Adelaide	0	105000	557
Port Adelaide	0	131250	610
Port Adelaide	0	157500	105
Port Adelaide	0	183750	55
Port Adelaide	0	210000	149
Port Adelaide	0	Inf	47
Port Adelaide	1		4368
Port Adelaide	1	0	393
Port Adelaide	1	7875	247
Port Adelaide	1	15750	459
Port Adelaide	1	21000	415
Port Adelaide	1	26250	1540
Port Adelaide	1	34125	1686
Port Adelaide	1	42000	3945
Port Adelaide	1	52500	3324
Port Adelaide	1	65625	4058
Port Adelaide	1	78750	3892
Port Adelaide	1	91875	3014
Port Adelaide	1	105000	2896
Port Adelaide	1	131250	5165
Port Adelaide	1	157500	3201
Port Adelaide	1	183750	1654
Port Adelaide	1	210000	880
Port Adelaide	1	Inf	1096
Sturt	0		1012
Sturt	0	0	563
Sturt	0	7875	237
Sturt	0	15750	982
Sturt	0	21000	1592
Sturt	0	26250	3394
Sturt	0	34125	1798
Sturt	0	42000	1465
Sturt	0	52500	1586
Sturt	0	65625	1652
Sturt	0	78750	1098
Sturt	0	91875	915
Sturt	0	105000	677
Sturt	0	131250	783
Sturt	0	157500	101
Sturt	0	183750	51
Sturt	0	210000	388
Sturt	0	Inf	39
Sturt	1		4097
Sturt	1	0	429
Sturt	1	7875	215
Sturt	1	15750	289
Sturt	1	21000	269
Sturt	1	26250	1005
Sturt	1	34125	954
Sturt	1	42000	2808
Sturt	1	52500	2513
Sturt	1	65625	3316
Sturt	1	78750	2972
Sturt	1	91875	2376
Sturt	1	105000	2437
Sturt	1	131250	4822
Sturt	1	157500	3370
Sturt	1	183750	2357
Sturt	1	210000	1546
Sturt	1	Inf	3690
Wakefield	0		1185
Wakefield	0	0	349
Wakefield	0	7875	243
Wakefield	0	15750	1331
Wakefield	0	21000	1912
Wakefield	0	26250	3675
Wakefield	0	34125	1657
Wakefield	0	42000	1573
Wakefield	0	52500	1784
Wakefield	0	65625	1587
Wakefield	0	78750	838
Wakefield	0	91875	579
Wakefield	0	105000	397
Wakefield	0	131250	378
Wakefield	0	157500	46
Wakefield	0	183750	24
Wakefield	0	210000	136
Wakefield	0	Inf	24
Wakefield	1		4630
Wakefield	1	0	313
Wakefield	1	7875	225
Wakefield	1	15750	408
Wakefield	1	21000	488
Wakefield	1	26250	1614
Wakefield	1	34125	2003
Wakefield	1	42000	4355
Wakefield	1	52500	3463
Wakefield	1	65625	4304
Wakefield	1	78750	4125
Wakefield	1	91875	3136
Wakefield	1	105000	2980
Wakefield	1	131250	4966
Wakefield	1	157500	2714
Wakefield	1	183750	1489
Wakefield	1	210000	763
Wakefield	1	Inf	1087
Brand	0		953
Brand	0	0	378
Brand	0	7875	130
Brand	0	15750	676
Brand	0	21000	999
Brand	0	26250	2051
Brand	0	34125	1071
Brand	0	42000	817
Brand	0	52500	1048
Brand	0	65625	1248
Brand	0	78750	945
Brand	0	91875	775
Brand	0	105000	577
Brand	0	131250	822
Brand	0	157500	108
Brand	0	183750	54
Brand	0	210000	247
Brand	0	Inf	53
Brand	1		6296
Brand	1	0	399
Brand	1	7875	176
Brand	1	15750	334
Brand	1	21000	317
Brand	1	26250	1062
Brand	1	34125	1183
Brand	1	42000	2717
Brand	1	52500	2230
Brand	1	65625	2937
Brand	1	78750	2896
Brand	1	91875	2728
Brand	1	105000	2748
Brand	1	131250	5785
Brand	1	157500	3833
Brand	1	183750	2338
Brand	1	210000	1672
Brand	1	Inf	2775
Burt	0		837
Burt	0	0	395
Burt	0	7875	170
Burt	0	15750	652
Burt	0	21000	846
Burt	0	26250	1912
Burt	0	34125	961
Burt	0	42000	858
Burt	0	52500	1151
Burt	0	65625	1261
Burt	0	78750	994
Burt	0	91875	763
Burt	0	105000	530
Burt	0	131250	697
Burt	0	157500	130
Burt	0	183750	80
Burt	0	210000	200
Burt	0	Inf	73
Burt	1		5241
Burt	1	0	475
Burt	1	7875	201
Burt	1	15750	355
Burt	1	21000	307
Burt	1	26250	1010
Burt	1	34125	1157
Burt	1	42000	2644
Burt	1	52500	2319
Burt	1	65625	3335
Burt	1	78750	3459
Burt	1	91875	3011
Burt	1	105000	2872
Burt	1	131250	6189
Burt	1	157500	4059
Burt	1	183750	2478
Burt	1	210000	1743
Burt	1	Inf	2802
Canning	0		1026
Canning	0	0	410
Canning	0	7875	167
Canning	0	15750	670
Canning	0	21000	1086
Canning	0	26250	2625
Canning	0	34125	1292
Canning	0	42000	924
Canning	0	52500	975
Canning	0	65625	1039
Canning	0	78750	673
Canning	0	91875	573
Canning	0	105000	463
Canning	0	131250	684
Canning	0	157500	78
Canning	0	183750	39
Canning	0	210000	271
Canning	0	Inf	36
Canning	1		5809
Canning	1	0	425
Canning	1	7875	230
Canning	1	15750	322
Canning	1	21000	340
Canning	1	26250	1176
Canning	1	34125	1109
Canning	1	42000	3379
Canning	1	52500	2315
Canning	1	65625	3005
Canning	1	78750	2735
Canning	1	91875	2148
Canning	1	105000	2275
Canning	1	131250	4553
Canning	1	157500	3086
Canning	1	183750	1904
Canning	1	210000	1566
Canning	1	Inf	2910
Cowan	0		716
Cowan	0	0	269
Cowan	0	7875	128
Cowan	0	15750	498
Cowan	0	21000	732
Cowan	0	26250	1684
Cowan	0	34125	817
Cowan	0	42000	684
Cowan	0	52500	788
Cowan	0	65625	1000
Cowan	0	78750	744
Cowan	0	91875	546
Cowan	0	105000	471
Cowan	0	131250	610
Cowan	0	157500	110
Cowan	0	183750	76
Cowan	0	210000	165
Cowan	0	Inf	62
Cowan	1		4680
Cowan	1	0	343
Cowan	1	7875	184
Cowan	1	15750	320
Cowan	1	21000	255
Cowan	1	26250	876
Cowan	1	34125	912
Cowan	1	42000	2266
Cowan	1	52500	2027
Cowan	1	65625	2764
Cowan	1	78750	2836
Cowan	1	91875	2603
Cowan	1	105000	2664
Cowan	1	131250	5428
Cowan	1	157500	3800
Cowan	1	183750	2440
Cowan	1	210000	1604
Cowan	1	Inf	2591
Curtin	0		1280
Curtin	0	0	592
Curtin	0	7875	255
Curtin	0	15750	754
Curtin	0	21000	1096
Curtin	0	26250	2000
Curtin	0	34125	1357
Curtin	0	42000	1119
Curtin	0	52500	1225
Curtin	0	65625	1479
Curtin	0	78750	1119
Curtin	0	91875	1092
Curtin	0	105000	916
Curtin	0	131250	1636
Curtin	0	157500	208
Curtin	0	183750	140
Curtin	0	210000	1182
Curtin	0	Inf	257
Curtin	1		4589
Curtin	1	0	368
Curtin	1	7875	160
Curtin	1	15750	190
Curtin	1	21000	154
Curtin	1	26250	434
Curtin	1	34125	498
Curtin	1	42000	1102
Curtin	1	52500	1118
Curtin	1	65625	1650
Curtin	1	78750	1719
Curtin	1	91875	1365
Curtin	1	105000	1559
Curtin	1	131250	3347
Curtin	1	157500	2768
Curtin	1	183750	2209
Curtin	1	210000	2806
Curtin	1	Inf	9785
Durack	0		1274
Durack	0	0	453
Durack	0	7875	228
Durack	0	15750	879
Durack	0	21000	1223
Durack	0	26250	1908
Durack	0	34125	1007
Durack	0	42000	973
Durack	0	52500	1171
Durack	0	65625	1348
Durack	0	78750	1072
Durack	0	91875	985
Durack	0	105000	871
Durack	0	131250	1614
Durack	0	157500	151
Durack	0	183750	109
Durack	0	210000	680
Durack	0	Inf	158
Durack	1		6045
Durack	1	0	335
Durack	1	7875	218
Durack	1	15750	356
Durack	1	21000	324
Durack	1	26250	1094
Durack	1	34125	1003
Durack	1	42000	2275
Durack	1	52500	1754
Durack	1	65625	2291
Durack	1	78750	2240
Durack	1	91875	1880
Durack	1	105000	2173
Durack	1	131250	4810
Durack	1	157500	3344
Durack	1	183750	2481
Durack	1	210000	2065
Durack	1	Inf	4429
Forrest	0		1026
Forrest	0	0	348
Forrest	0	7875	177
Forrest	0	15750	734
Forrest	0	21000	1186
Forrest	0	26250	2435
Forrest	0	34125	1300
Forrest	0	42000	1071
Forrest	0	52500	1183
Forrest	0	65625	1142
Forrest	0	78750	747
Forrest	0	91875	606
Forrest	0	105000	427
Forrest	0	131250	710
Forrest	0	157500	111
Forrest	0	183750	58
Forrest	0	210000	283
Forrest	0	Inf	68
Forrest	1		5568
Forrest	1	0	324
Forrest	1	7875	186
Forrest	1	15750	282
Forrest	1	21000	317
Forrest	1	26250	1072
Forrest	1	34125	1162
Forrest	1	42000	3061
Forrest	1	52500	2379
Forrest	1	65625	2891
Forrest	1	78750	2972
Forrest	1	91875	2451
Forrest	1	105000	2603
Forrest	1	131250	4735
Forrest	1	157500	3207
Forrest	1	183750	2015
Forrest	1	210000	1275
Forrest	1	Inf	2313
Fremantle	0		1143
Fremantle	0	0	422
Fremantle	0	7875	177
Fremantle	0	15750	866
Fremantle	0	21000	1210
Fremantle	0	26250	2190
Fremantle	0	34125	1131
Fremantle	0	42000	875
Fremantle	0	52500	1191
Fremantle	0	65625	1299
Fremantle	0	78750	1035
Fremantle	0	91875	956
Fremantle	0	105000	750
Fremantle	0	131250	1150
Fremantle	0	157500	186
Fremantle	0	183750	129
Fremantle	0	210000	500
Fremantle	0	Inf	144
Fremantle	1		5051
Fremantle	1	0	323
Fremantle	1	7875	170
Fremantle	1	15750	288
Fremantle	1	21000	228
Fremantle	1	26250	818
Fremantle	1	34125	798
Fremantle	1	42000	2082
Fremantle	1	52500	1668
Fremantle	1	65625	2341
Fremantle	1	78750	2305
Fremantle	1	91875	2072
Fremantle	1	105000	2304
Fremantle	1	131250	4976
Fremantle	1	157500	3977
Fremantle	1	183750	2737
Fremantle	1	210000	2217
Fremantle	1	Inf	4481
Hasluck	0		854
Hasluck	0	0	383
Hasluck	0	7875	193
Hasluck	0	15750	658
Hasluck	0	21000	928
Hasluck	0	26250	2051
Hasluck	0	34125	1028
Hasluck	0	42000	847
Hasluck	0	52500	1026
Hasluck	0	65625	1197
Hasluck	0	78750	874
Hasluck	0	91875	744
Hasluck	0	105000	500
Hasluck	0	131250	727
Hasluck	0	157500	98
Hasluck	0	183750	58
Hasluck	0	210000	234
Hasluck	0	Inf	72
Hasluck	1		4988
Hasluck	1	0	317
Hasluck	1	7875	161
Hasluck	1	15750	271
Hasluck	1	21000	242
Hasluck	1	26250	850
Hasluck	1	34125	879
Hasluck	1	42000	2378
Hasluck	1	52500	2015
Hasluck	1	65625	2777
Hasluck	1	78750	2671
Hasluck	1	91875	2307
Hasluck	1	105000	2396
Hasluck	1	131250	4938
Hasluck	1	157500	3456
Hasluck	1	183750	2139
Hasluck	1	210000	1658
Hasluck	1	Inf	3060
Moore	0		543
Moore	0	0	297
Moore	0	7875	139
Moore	0	15750	407
Moore	0	21000	545
Moore	0	26250	1357
Moore	0	34125	814
Moore	0	42000	650
Moore	0	52500	774
Moore	0	65625	857
Moore	0	78750	656
Moore	0	91875	581
Moore	0	105000	483
Moore	0	131250	702
Moore	0	157500	93
Moore	0	183750	63
Moore	0	210000	246
Moore	0	Inf	47
Moore	1		5184
Moore	1	0	284
Moore	1	7875	152
Moore	1	15750	193
Moore	1	21000	157
Moore	1	26250	580
Moore	1	34125	628
Moore	1	42000	1711
Moore	1	52500	1633
Moore	1	65625	2258
Moore	1	78750	2174
Moore	1	91875	1976
Moore	1	105000	2097
Moore	1	131250	5024
Moore	1	157500	4070
Moore	1	183750	2877
Moore	1	210000	2555
Moore	1	Inf	5770
O'Connor	0		1281
O'Connor	0	0	421
O'Connor	0	7875	240
O'Connor	0	15750	904
O'Connor	0	21000	1464
O'Connor	0	26250	2965
O'Connor	0	34125	1389
O'Connor	0	42000	1249
O'Connor	0	52500	1298
O'Connor	0	65625	1373
O'Connor	0	78750	948
O'Connor	0	91875	805
O'Connor	0	105000	692
O'Connor	0	131250	1043
O'Connor	0	157500	111
O'Connor	0	183750	44
O'Connor	0	210000	385
O'Connor	0	Inf	94
O'Connor	1		5343
O'Connor	1	0	297
O'Connor	1	7875	215
O'Connor	1	15750	321
O'Connor	1	21000	351
O'Connor	1	26250	1165
O'Connor	1	34125	1133
O'Connor	1	42000	3057
O'Connor	1	52500	2277
O'Connor	1	65625	3026
O'Connor	1	78750	2881
O'Connor	1	91875	2249
O'Connor	1	105000	2441
O'Connor	1	131250	4596
O'Connor	1	157500	3155
O'Connor	1	183750	2026
O'Connor	1	210000	1363
O'Connor	1	Inf	2591
Pearce	0		769
Pearce	0	0	367
Pearce	0	7875	197
Pearce	0	15750	572
Pearce	0	21000	764
Pearce	0	26250	1649
Pearce	0	34125	862
Pearce	0	42000	798
Pearce	0	52500	1060
Pearce	0	65625	1307
Pearce	0	78750	998
Pearce	0	91875	813
Pearce	0	105000	585
Pearce	0	131250	843
Pearce	0	157500	134
Pearce	0	183750	72
Pearce	0	210000	247
Pearce	0	Inf	45
Pearce	1		6840
Pearce	1	0	418
Pearce	1	7875	210
Pearce	1	15750	346
Pearce	1	21000	336
Pearce	1	26250	1057
Pearce	1	34125	1262
Pearce	1	42000	2679
Pearce	1	52500	2315
Pearce	1	65625	3126
Pearce	1	78750	3395
Pearce	1	91875	3035
Pearce	1	105000	3236
Pearce	1	131250	6957
Pearce	1	157500	4585
Pearce	1	183750	2765
Pearce	1	210000	2029
Pearce	1	Inf	3245
Perth	0		1640
Perth	0	0	748
Perth	0	7875	277
Perth	0	15750	926
Perth	0	21000	1440
Perth	0	26250	2475
Perth	0	34125	1411
Perth	0	42000	1243
Perth	0	52500	1601
Perth	0	65625	1854
Perth	0	78750	1542
Perth	0	91875	1487
Perth	0	105000	1207
Perth	0	131250	2252
Perth	0	157500	369
Perth	0	183750	233
Perth	0	210000	1181
Perth	0	Inf	346
Perth	1		4188
Perth	1	0	400
Perth	1	7875	167
Perth	1	15750	253
Perth	1	21000	203
Perth	1	26250	781
Perth	1	34125	722
Perth	1	42000	1900
Perth	1	52500	1643
Perth	1	65625	2224
Perth	1	78750	2201
Perth	1	91875	1923
Perth	1	105000	1993
Perth	1	131250	4565
Perth	1	157500	3464
Perth	1	183750	2624
Perth	1	210000	2291
Perth	1	Inf	5563
Stirling	0		1308
Stirling	0	0	502
Stirling	0	7875	238
Stirling	0	15750	844
Stirling	0	21000	1453
Stirling	0	26250	2660
Stirling	0	34125	1443
Stirling	0	42000	1249
Stirling	0	52500	1511
Stirling	0	65625	1767
Stirling	0	78750	1404
Stirling	0	91875	1179
Stirling	0	105000	904
Stirling	0	131250	1350
Stirling	0	157500	212
Stirling	0	183750	140
Stirling	0	210000	497
Stirling	0	Inf	165
Stirling	1		4347
Stirling	1	0	382
Stirling	1	7875	195
Stirling	1	15750	286
Stirling	1	21000	258
Stirling	1	26250	951
Stirling	1	34125	997
Stirling	1	42000	2407
Stirling	1	52500	2035
Stirling	1	65625	2761
Stirling	1	78750	2652
Stirling	1	91875	2185
Stirling	1	105000	2178
Stirling	1	131250	4640
Stirling	1	157500	3241
Stirling	1	183750	2333
Stirling	1	210000	1863
Stirling	1	Inf	4309
Swan	0		1792
Swan	0	0	872
Swan	0	7875	351
Swan	0	15750	1088
Swan	0	21000	1480
Swan	0	26250	2795
Swan	0	34125	1513
Swan	0	42000	1328
Swan	0	52500	1615
Swan	0	65625	2036
Swan	0	78750	1493
Swan	0	91875	1368
Swan	0	105000	1092
Swan	0	131250	1782
Swan	0	157500	371
Swan	0	183750	231
Swan	0	210000	797
Swan	0	Inf	258
Swan	1		4361
Swan	1	0	503
Swan	1	7875	203
Swan	1	15750	355
Swan	1	21000	302
Swan	1	26250	855
Swan	1	34125	885
Swan	1	42000	2057
Swan	1	52500	1950
Swan	1	65625	2689
Swan	1	78750	2529
Swan	1	91875	2189
Swan	1	105000	2294
Swan	1	131250	4802
Swan	1	157500	3454
Swan	1	183750	2524
Swan	1	210000	2038
Swan	1	Inf	4465
Tangney	0		776
Tangney	0	0	386
Tangney	0	7875	197
Tangney	0	15750	561
Tangney	0	21000	801
Tangney	0	26250	1862
Tangney	0	34125	1051
Tangney	0	42000	861
Tangney	0	52500	886
Tangney	0	65625	912
Tangney	0	78750	732
Tangney	0	91875	628
Tangney	0	105000	513
Tangney	0	131250	871
Tangney	0	157500	116
Tangney	0	183750	79
Tangney	0	210000	394
Tangney	0	Inf	74
Tangney	1		4428
Tangney	1	0	446
Tangney	1	7875	188
Tangney	1	15750	271
Tangney	1	21000	201
Tangney	1	26250	686
Tangney	1	34125	715
Tangney	1	42000	1725
Tangney	1	52500	1621
Tangney	1	65625	2374
Tangney	1	78750	2142
Tangney	1	91875	1852
Tangney	1	105000	1904
Tangney	1	131250	4095
Tangney	1	157500	3220
Tangney	1	183750	2359
Tangney	1	210000	2296
Tangney	1	Inf	6075
Bass	0		888
Bass	0	0	299
Bass	0	7875	164
Bass	0	15750	1028
Bass	0	21000	1345
Bass	0	26250	2912
Bass	0	34125	1421
Bass	0	42000	1184
Bass	0	52500	1205
Bass	0	65625	1083
Bass	0	78750	644
Bass	0	91875	518
Bass	0	105000	325
Bass	0	131250	341
Bass	0	157500	55
Bass	0	183750	26
Bass	0	210000	140
Bass	0	Inf	21
Bass	1		2718
Bass	1	0	172
Bass	1	7875	107
Bass	1	15750	240
Bass	1	21000	280
Bass	1	26250	929
Bass	1	34125	1062
Bass	1	42000	2722
Bass	1	52500	1990
Bass	1	65625	2527
Bass	1	78750	2336
Bass	1	91875	1774
Bass	1	105000	1690
Bass	1	131250	2909
Bass	1	157500	1757
Bass	1	183750	924
Bass	1	210000	531
Bass	1	Inf	1007
Braddon	0		882
Braddon	0	0	230
Braddon	0	7875	167
Braddon	0	15750	901
Braddon	0	21000	1447
Braddon	0	26250	3169
Braddon	0	34125	1344
Braddon	0	42000	1000
Braddon	0	52500	1072
Braddon	0	65625	921
Braddon	0	78750	512
Braddon	0	91875	382
Braddon	0	105000	302
Braddon	0	131250	255
Braddon	0	157500	40
Braddon	0	183750	12
Braddon	0	210000	126
Braddon	0	Inf	18
Braddon	1		2937
Braddon	1	0	157
Braddon	1	7875	121
Braddon	1	15750	218
Braddon	1	21000	256
Braddon	1	26250	1118
Braddon	1	34125	1101
Braddon	1	42000	3117
Braddon	1	52500	2182
Braddon	1	65625	2607
Braddon	1	78750	2445
Braddon	1	91875	1699
Braddon	1	105000	1635
Braddon	1	131250	2683
Braddon	1	157500	1499
Braddon	1	183750	795
Braddon	1	210000	419
Braddon	1	Inf	685
Denison	0		1092
Denison	0	0	331
Denison	0	7875	214
Denison	0	15750	837
Denison	0	21000	1289
Denison	0	26250	2588
Denison	0	34125	1527
Denison	0	42000	1260
Denison	0	52500	1387
Denison	0	65625	1466
Denison	0	78750	976
Denison	0	91875	782
Denison	0	105000	561
Denison	0	131250	655
Denison	0	157500	118
Denison	0	183750	59
Denison	0	210000	241
Denison	0	Inf	42
Denison	1		2606
Denison	1	0	175
Denison	1	7875	83
Denison	1	15750	199
Denison	1	21000	204
Denison	1	26250	663
Denison	1	34125	844
Denison	1	42000	1853
Denison	1	52500	1665
Denison	1	65625	2172
Denison	1	78750	2171
Denison	1	91875	1645
Denison	1	105000	1614
Denison	1	131250	3055
Denison	1	157500	2019
Denison	1	183750	1325
Denison	1	210000	907
Denison	1	Inf	1878
Franklin	0		724
Franklin	0	0	178
Franklin	0	7875	135
Franklin	0	15750	607
Franklin	0	21000	1041
Franklin	0	26250	2295
Franklin	0	34125	1206
Franklin	0	42000	1002
Franklin	0	52500	1052
Franklin	0	65625	1039
Franklin	0	78750	618
Franklin	0	91875	529
Franklin	0	105000	316
Franklin	0	131250	349
Franklin	0	157500	49
Franklin	0	183750	26
Franklin	0	210000	132
Franklin	0	Inf	15
Franklin	1		2969
Franklin	1	0	158
Franklin	1	7875	105
Franklin	1	15750	180
Franklin	1	21000	204
Franklin	1	26250	758
Franklin	1	34125	904
Franklin	1	42000	2276
Franklin	1	52500	2051
Franklin	1	65625	2634
Franklin	1	78750	2518
Franklin	1	91875	2042
Franklin	1	105000	1957
Franklin	1	131250	3728
Franklin	1	157500	2353
Franklin	1	183750	1421
Franklin	1	210000	832
Franklin	1	Inf	1318
Lyons	0		828
Lyons	0	0	237
Lyons	0	7875	149
Lyons	0	15750	872
Lyons	0	21000	1390
Lyons	0	26250	2933
Lyons	0	34125	1219
Lyons	0	42000	982
Lyons	0	52500	1113
Lyons	0	65625	819
Lyons	0	78750	461
Lyons	0	91875	326
Lyons	0	105000	215
Lyons	0	131250	213
Lyons	0	157500	21
Lyons	0	183750	8
Lyons	0	210000	103
Lyons	0	Inf	15
Lyons	1		3331
Lyons	1	0	167
Lyons	1	7875	163
Lyons	1	15750	267
Lyons	1	21000	286
Lyons	1	26250	1216
Lyons	1	34125	1222
Lyons	1	42000	3384
Lyons	1	52500	2437
Lyons	1	65625	2927
Lyons	1	78750	2680
Lyons	1	91875	1903
Lyons	1	105000	1739
Lyons	1	131250	2694
Lyons	1	157500	1514
Lyons	1	183750	719
Lyons	1	210000	435
Lyons	1	Inf	623
Lingiari	0		671
Lingiari	0	0	181
Lingiari	0	7875	102
Lingiari	0	15750	338
Lingiari	0	21000	442
Lingiari	0	26250	513
Lingiari	0	34125	375
Lingiari	0	42000	490
Lingiari	0	52500	632
Lingiari	0	65625	779
Lingiari	0	78750	711
Lingiari	0	91875	579
Lingiari	0	105000	520
Lingiari	0	131250	726
Lingiari	0	157500	113
Lingiari	0	183750	72
Lingiari	0	210000	232
Lingiari	0	Inf	92
Lingiari	1		3553
Lingiari	1	0	131
Lingiari	1	7875	143
Lingiari	1	15750	298
Lingiari	1	21000	155
Lingiari	1	26250	653
Lingiari	1	34125	478
Lingiari	1	42000	877
Lingiari	1	52500	1022
Lingiari	1	65625	1213
Lingiari	1	78750	1306
Lingiari	1	91875	1069
Lingiari	1	105000	1172
Lingiari	1	131250	2577
Lingiari	1	157500	1981
Lingiari	1	183750	1424
Lingiari	1	210000	996
Lingiari	1	Inf	1997
Solomon	0		924
Solomon	0	0	195
Solomon	0	7875	82
Solomon	0	15750	260
Solomon	0	21000	578
Solomon	0	26250	659
Solomon	0	34125	430
Solomon	0	42000	463
Solomon	0	52500	670
Solomon	0	65625	927
Solomon	0	78750	885
Solomon	0	91875	796
Solomon	0	105000	732
Solomon	0	131250	1225
Solomon	0	157500	265
Solomon	0	183750	205
Solomon	0	210000	594
Solomon	0	Inf	327
Solomon	1		3411
Solomon	1	0	132
Solomon	1	7875	61
Solomon	1	15750	115
Solomon	1	21000	132
Solomon	1	26250	343
Solomon	1	34125	360
Solomon	1	42000	668
Solomon	1	52500	722
Solomon	1	65625	1155
Solomon	1	78750	1323
Solomon	1	91875	1345
Solomon	1	105000	1538
Solomon	1	131250	3735
Solomon	1	157500	2949
Solomon	1	183750	2340
Solomon	1	210000	2061
Solomon	1	Inf	4384
Canberra	0		1098
Canberra	0	0	442
Canberra	0	7875	240
Canberra	0	15750	715
Canberra	0	21000	1164
Canberra	0	26250	1918
Canberra	0	34125	1255
Canberra	0	42000	1274
Canberra	0	52500	1602
Canberra	0	65625	1956
Canberra	0	78750	1883
Canberra	0	91875	1791
Canberra	0	105000	1367
Canberra	0	131250	2829
Canberra	0	157500	333
Canberra	0	183750	197
Canberra	0	210000	1115
Canberra	0	Inf	234
Canberra	1		5185
Canberra	1	0	222
Canberra	1	7875	110
Canberra	1	15750	195
Canberra	1	21000	210
Canberra	1	26250	587
Canberra	1	34125	676
Canberra	1	42000	1451
Canberra	1	52500	1602
Canberra	1	65625	2364
Canberra	1	78750	2672
Canberra	1	91875	2457
Canberra	1	105000	2613
Canberra	1	131250	6275
Canberra	1	157500	5303
Canberra	1	183750	4371
Canberra	1	210000	3660
Canberra	1	Inf	9646
Fenner	0		1351
Fenner	0	0	482
Fenner	0	7875	225
Fenner	0	15750	682
Fenner	0	21000	1077
Fenner	0	26250	1665
Fenner	0	34125	1250
Fenner	0	42000	1278
Fenner	0	52500	1574
Fenner	0	65625	2085
Fenner	0	78750	1987
Fenner	0	91875	1991
Fenner	0	105000	1298
Fenner	0	131250	2627
Fenner	0	157500	429
Fenner	0	183750	248
Fenner	0	210000	711
Fenner	0	Inf	261
Fenner	1		4696
Fenner	1	0	277
Fenner	1	7875	135
Fenner	1	15750	259
Fenner	1	21000	258
Fenner	1	26250	656
Fenner	1	34125	729
Fenner	1	42000	1461
Fenner	1	52500	1656
Fenner	1	65625	2670
Fenner	1	78750	2997
Fenner	1	91875	2814
Fenner	1	105000	2935
Fenner	1	131250	6971
Fenner	1	157500	6079
Fenner	1	183750	4765
Fenner	1	210000	3979
Fenner	1	Inf	7934
