CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Calare	15-19	Year 12	F	1085
Calare	15-19	Year 12	M	898
Calare	20-24		F	422
Calare	20-24		M	812
Calare	20-24	Did not go to school	F	3
Calare	20-24	Did not go to school	M	3
Calare	20-24	Year 8 or below	F	38
Calare	20-24	Year 8 or below	M	46
Calare	20-24	Year 9	F	150
Calare	20-24	Year 9	M	155
Calare	20-24	Year 10	F	737
Calare	20-24	Year 10	M	1098
Calare	20-24	Year 11	F	313
Calare	20-24	Year 11	M	426
Calare	20-24	Year 12	F	2838
Calare	20-24	Year 12	M	2285
Calare	25-34		F	737
Calare	25-34		M	1558
Calare	25-34	Did not go to school	F	14
Calare	25-34	Did not go to school	M	17
Calare	25-34	Year 8 or below	F	89
Calare	25-34	Year 8 or below	M	136
Calare	25-34	Year 9	F	305
Calare	25-34	Year 9	M	352
Calare	25-34	Year 10	F	1678
Calare	25-34	Year 10	M	2577
Calare	25-34	Year 11	F	617
Calare	25-34	Year 11	M	693
Calare	25-34	Year 12	F	5781
Calare	25-34	Year 12	M	4295
Calare	35-44		F	796
Calare	35-44		M	1224
Calare	35-44	Did not go to school	F	24
Calare	35-44	Did not go to school	M	21
Calare	35-44	Year 8 or below	F	109
Calare	35-44	Year 8 or below	M	163
Calare	35-44	Year 9	F	356
Calare	35-44	Year 9	M	402
Calare	35-44	Year 10	F	1961
Calare	35-44	Year 10	M	2710
Calare	35-44	Year 11	F	647
Calare	35-44	Year 11	M	734
Calare	35-44	Year 12	F	5713
Calare	35-44	Year 12	M	4095
Calare	45-54		F	971
Calare	45-54		M	1262
Calare	45-54	Did not go to school	F	26
Calare	45-54	Did not go to school	M	27
Calare	45-54	Year 8 or below	F	231
Calare	45-54	Year 8 or below	M	383
Calare	45-54	Year 9	F	654
Calare	45-54	Year 9	M	755
Calare	45-54	Year 10	F	3988
Calare	45-54	Year 10	M	4512
Calare	45-54	Year 11	F	678
Calare	45-54	Year 11	M	572
Calare	45-54	Year 12	F	4176
Calare	45-54	Year 12	M	3022
Calare	55-64		F	953
Calare	55-64		M	1126
Calare	55-64	Did not go to school	F	38
Calare	55-64	Did not go to school	M	46
Calare	55-64	Year 8 or below	F	585
Calare	55-64	Year 8 or below	M	758
Calare	55-64	Year 9	F	949
Calare	55-64	Year 9	M	890
Calare	55-64	Year 10	F	4057
Calare	55-64	Year 10	M	3950
Calare	55-64	Year 11	F	464
Calare	55-64	Year 11	M	414
Calare	55-64	Year 12	F	3270
Calare	55-64	Year 12	M	3102
Calare	65-74		F	1138
Calare	65-74		M	1155
Calare	65-74	Did not go to school	F	42
Calare	65-74	Did not go to school	M	62
Calare	65-74	Year 8 or below	F	762
Calare	65-74	Year 8 or below	M	1070
Calare	65-74	Year 9	F	1185
Calare	65-74	Year 9	M	1305
Calare	65-74	Year 10	F	3040
Calare	65-74	Year 10	M	2489
Calare	65-74	Year 11	F	377
Calare	65-74	Year 11	M	299
Calare	65-74	Year 12	F	2066
Calare	65-74	Year 12	M	2170
Calare	75-84		F	864
Calare	75-84		M	688
Calare	75-84	Did not go to school	F	31
Calare	75-84	Did not go to school	M	43
Calare	75-84	Year 8 or below	F	728
Calare	75-84	Year 8 or below	M	740
Calare	75-84	Year 9	F	716
Calare	75-84	Year 9	M	667
Calare	75-84	Year 10	F	1460
Calare	75-84	Year 10	M	1077
Calare	75-84	Year 11	F	207
Calare	75-84	Year 11	M	148
Calare	75-84	Year 12	F	885
Calare	75-84	Year 12	M	832
Calare	85+		F	452
Calare	85+		M	236
Calare	85+	Did not go to school	F	11
Calare	85+	Did not go to school	M	17
Calare	85+	Year 8 or below	F	567
Calare	85+	Year 8 or below	M	322
Calare	85+	Year 9	F	400
Calare	85+	Year 9	M	173
Calare	85+	Year 10	F	528
Calare	85+	Year 10	M	237
Calare	85+	Year 11	F	70
Calare	85+	Year 11	M	38
Calare	85+	Year 12	F	300
Calare	85+	Year 12	M	263
Chifley	15-19		F	336
Chifley	15-19		M	374
Chifley	15-19	Did not go to school	F	4
Chifley	15-19	Did not go to school	M	8
Chifley	15-19	Year 8 or below	F	24
Chifley	15-19	Year 8 or below	M	36
Chifley	15-19	Year 9	F	97
Chifley	15-19	Year 9	M	142
Chifley	15-19	Year 10	F	389
Chifley	15-19	Year 10	M	557
Chifley	15-19	Year 11	F	257
Chifley	15-19	Year 11	M	372
Chifley	15-19	Year 12	F	1710
Chifley	15-19	Year 12	M	1652
Chifley	20-24		F	358
Chifley	20-24		M	423
Chifley	20-24	Did not go to school	F	12
Chifley	20-24	Did not go to school	M	25
Chifley	20-24	Year 8 or below	F	46
Chifley	20-24	Year 8 or below	M	74
Chifley	20-24	Year 9	F	127
Chifley	20-24	Year 9	M	164
Chifley	20-24	Year 10	F	734
Chifley	20-24	Year 10	M	939
Chifley	20-24	Year 11	F	330
Chifley	20-24	Year 11	M	418
Chifley	20-24	Year 12	F	4549
Chifley	20-24	Year 12	M	4315
Chifley	25-34		F	834
Chifley	25-34		M	740
Chifley	25-34	Did not go to school	F	86
Chifley	25-34	Did not go to school	M	85
Chifley	25-34	Year 8 or below	F	160
Chifley	25-34	Year 8 or below	M	200
Chifley	25-34	Year 9	F	355
Chifley	25-34	Year 9	M	403
Chifley	25-34	Year 10	F	1703
Chifley	25-34	Year 10	M	2029
Chifley	25-34	Year 11	F	702
Chifley	25-34	Year 11	M	710
Chifley	25-34	Year 12	F	9728
Chifley	25-34	Year 12	M	8293
Chifley	35-44		F	751
Chifley	35-44		M	742
Chifley	35-44	Did not go to school	F	163
Chifley	35-44	Did not go to school	M	103
Chifley	35-44	Year 8 or below	F	253
Chifley	35-44	Year 8 or below	M	265
Chifley	35-44	Year 9	F	450
Chifley	35-44	Year 9	M	472
Chifley	35-44	Year 10	F	1946
Chifley	35-44	Year 10	M	2151
Chifley	35-44	Year 11	F	674
Chifley	35-44	Year 11	M	676
Chifley	35-44	Year 12	F	7625
Chifley	35-44	Year 12	M	7188
Chifley	45-54		F	732
Chifley	45-54		M	750
Chifley	45-54	Did not go to school	F	163
Chifley	45-54	Did not go to school	M	111
Chifley	45-54	Year 8 or below	F	503
Chifley	45-54	Year 8 or below	M	435
Chifley	45-54	Year 9	F	719
Chifley	45-54	Year 9	M	730
Chifley	45-54	Year 10	F	3139
Chifley	45-54	Year 10	M	3193
Chifley	45-54	Year 11	F	521
Chifley	45-54	Year 11	M	470
Chifley	45-54	Year 12	F	4896
Chifley	45-54	Year 12	M	4725
Chifley	55-64		F	717
Chifley	55-64		M	679
Chifley	55-64	Did not go to school	F	202
Chifley	55-64	Did not go to school	M	144
Chifley	55-64	Year 8 or below	F	913
Chifley	55-64	Year 8 or below	M	748
Chifley	55-64	Year 9	F	921
Chifley	55-64	Year 9	M	703
Chifley	55-64	Year 10	F	2487
Chifley	55-64	Year 10	M	2308
Chifley	55-64	Year 11	F	296
Chifley	55-64	Year 11	M	329
Chifley	55-64	Year 12	F	3480
Chifley	55-64	Year 12	M	3552
Chifley	65-74		F	779
Chifley	65-74		M	612
Chifley	65-74	Did not go to school	F	218
Chifley	65-74	Did not go to school	M	125
Chifley	65-74	Year 8 or below	F	1048
Chifley	65-74	Year 8 or below	M	914
Chifley	65-74	Year 9	F	728
Chifley	65-74	Year 9	M	642
Chifley	65-74	Year 10	F	1559
Chifley	65-74	Year 10	M	1262
Chifley	65-74	Year 11	F	152
Chifley	65-74	Year 11	M	132
Chifley	65-74	Year 12	F	1475
Chifley	65-74	Year 12	M	1791
Chifley	75-84		F	430
Chifley	75-84		M	353
Chifley	75-84	Did not go to school	F	193
Chifley	75-84	Did not go to school	M	92
Chifley	75-84	Year 8 or below	F	674
Chifley	75-84	Year 8 or below	M	511
Chifley	75-84	Year 9	F	377
Chifley	75-84	Year 9	M	242
Chifley	75-84	Year 10	F	682
Chifley	75-84	Year 10	M	506
Chifley	75-84	Year 11	F	64
Chifley	75-84	Year 11	M	62
Chifley	75-84	Year 12	F	507
Chifley	75-84	Year 12	M	528
Chifley	85+		F	186
Chifley	85+		M	105
Chifley	85+	Did not go to school	F	77
Chifley	85+	Did not go to school	M	34
Chifley	85+	Year 8 or below	F	486
Chifley	85+	Year 8 or below	M	176
Chifley	85+	Year 9	F	160
Chifley	85+	Year 9	M	75
Chifley	85+	Year 10	F	205
Chifley	85+	Year 10	M	103
Chifley	85+	Year 11	F	15
Chifley	85+	Year 11	M	16
Chifley	85+	Year 12	F	194
Chifley	85+	Year 12	M	135
Cook	15-19		F	132
Cook	15-19		M	162
Cook	15-19	Did not go to school	M	4
Cook	15-19	Year 8 or below	F	3
Cook	15-19	Year 8 or below	M	9
Cook	15-19	Year 9	F	18
Cook	15-19	Year 9	M	41
Cook	15-19	Year 10	F	158
Cook	15-19	Year 10	M	259
Cook	15-19	Year 11	F	112
Cook	15-19	Year 11	M	168
Cook	15-19	Year 12	F	1144
Cook	15-19	Year 12	M	1023
Cook	20-24		F	169
Cook	20-24		M	211
Cook	20-24	Year 8 or below	F	8
Cook	20-24	Year 8 or below	M	4
Cook	20-24	Year 9	F	20
Cook	20-24	Year 9	M	33
Cook	20-24	Year 10	F	228
Cook	20-24	Year 10	M	427
Cook	20-24	Year 11	F	117
Cook	20-24	Year 11	M	198
Cook	20-24	Year 12	F	3193
Cook	20-24	Year 12	M	3035
Cook	25-34		F	543
Cook	25-34		M	539
Cook	25-34	Did not go to school	F	14
Cook	25-34	Did not go to school	M	23
Cook	25-34	Year 8 or below	F	23
Cook	25-34	Year 8 or below	M	39
Cook	25-34	Year 9	F	51
Cook	25-34	Year 9	M	99
Cook	25-34	Year 10	F	685
Cook	25-34	Year 10	M	1230
Cook	25-34	Year 11	F	291
Cook	25-34	Year 11	M	441
Cook	25-34	Year 12	F	7281
Cook	25-34	Year 12	M	5890
Cook	35-44		F	495
Cook	35-44		M	535
Cook	35-44	Did not go to school	F	22
Cook	35-44	Did not go to school	M	18
Cook	35-44	Year 8 or below	F	44
Cook	35-44	Year 8 or below	M	54
Cook	35-44	Year 9	F	89
Cook	35-44	Year 9	M	128
Cook	35-44	Year 10	F	1101
Cook	35-44	Year 10	M	1540
Cook	35-44	Year 11	F	345
Cook	35-44	Year 11	M	467
Cook	35-44	Year 12	F	7626
Cook	35-44	Year 12	M	6425
Cook	45-54		F	491
Cook	45-54		M	485
Cook	45-54	Did not go to school	F	33
Cook	45-54	Did not go to school	M	31
Cook	45-54	Year 8 or below	F	92
Cook	45-54	Year 8 or below	M	90
Cook	45-54	Year 9	F	190
Cook	45-54	Year 9	M	207
Cook	45-54	Year 10	F	2673
Cook	45-54	Year 10	M	2726
Cook	45-54	Year 11	F	440
Cook	45-54	Year 11	M	484
Cook	45-54	Year 12	F	6004
Cook	45-54	Year 12	M	5359
Cook	55-64		F	504
Cook	55-64		M	517
Cook	55-64	Did not go to school	F	56
Cook	55-64	Did not go to school	M	44
Cook	55-64	Year 8 or below	F	286
Cook	55-64	Year 8 or below	M	227
Cook	55-64	Year 9	F	392
Cook	55-64	Year 9	M	295
Cook	55-64	Year 10	F	3069
Cook	55-64	Year 10	M	2287
Cook	55-64	Year 11	F	323
Cook	55-64	Year 11	M	357
Cook	55-64	Year 12	F	4158
Cook	55-64	Year 12	M	4465
Cook	65-74		F	528
Cook	65-74		M	480
Cook	65-74	Did not go to school	F	96
Cook	65-74	Did not go to school	M	63
Cook	65-74	Year 8 or below	F	524
Cook	65-74	Year 8 or below	M	431
Cook	65-74	Year 9	F	846
Cook	65-74	Year 9	M	608
Cook	65-74	Year 10	F	2522
Cook	65-74	Year 10	M	1704
Cook	65-74	Year 11	F	252
Cook	65-74	Year 11	M	261
Cook	65-74	Year 12	F	2146
Cook	65-74	Year 12	M	2717
Cook	75-84		F	559
Cook	75-84		M	384
Cook	75-84	Did not go to school	F	94
Cook	75-84	Did not go to school	M	65
Cook	75-84	Year 8 or below	F	591
Cook	75-84	Year 8 or below	M	463
Cook	75-84	Year 9	F	694
Cook	75-84	Year 9	M	471
Cook	75-84	Year 10	F	1611
Cook	75-84	Year 10	M	1032
Cook	75-84	Year 11	F	178
Cook	75-84	Year 11	M	128
Cook	75-84	Year 12	F	982
Cook	75-84	Year 12	M	1178
Cook	85+		F	584
Cook	85+		M	279
Cook	85+	Did not go to school	F	44
Cook	85+	Did not go to school	M	34
Cook	85+	Year 8 or below	F	543
Cook	85+	Year 8 or below	M	255
Cook	85+	Year 9	F	500
Cook	85+	Year 9	M	249
Cook	85+	Year 10	F	753
Cook	85+	Year 10	M	374
Cook	85+	Year 11	F	86
Cook	85+	Year 11	M	56
Cook	85+	Year 12	F	404
Cook	85+	Year 12	M	430
Cowper	15-19		F	267
Cowper	15-19		M	293
Cowper	15-19	Did not go to school	F	4
Cowper	15-19	Did not go to school	M	13
Cowper	15-19	Year 8 or below	F	32
Cowper	15-19	Year 8 or below	M	32
Cowper	15-19	Year 9	F	86
Cowper	15-19	Year 9	M	174
Cowper	15-19	Year 10	F	375
Cowper	15-19	Year 10	M	507
Cowper	15-19	Year 11	F	237
Cowper	15-19	Year 11	M	295
Cowper	15-19	Year 12	F	846
Cowper	15-19	Year 12	M	706
Cowper	20-24		F	271
Cowper	20-24		M	378
Cowper	20-24	Did not go to school	F	7
Cowper	20-24	Did not go to school	M	6
Cowper	20-24	Year 8 or below	F	32
Cowper	20-24	Year 8 or below	M	49
Cowper	20-24	Year 9	F	113
Cowper	20-24	Year 9	M	118
Cowper	20-24	Year 10	F	592
Cowper	20-24	Year 10	M	844
Cowper	20-24	Year 11	F	292
Cowper	20-24	Year 11	M	420
Cowper	20-24	Year 12	F	2204
Cowper	20-24	Year 12	M	1862
Cowper	25-34		F	584
Cowper	25-34		M	786
Cowper	25-34	Did not go to school	F	22
Cowper	25-34	Did not go to school	M	19
Cowper	25-34	Year 8 or below	F	110
Cowper	25-34	Year 8 or below	M	143
Cowper	25-34	Year 9	F	276
Cowper	25-34	Year 9	M	334
Cowper	25-34	Year 10	F	1481
Cowper	25-34	Year 10	M	1827
Cowper	25-34	Year 11	F	571
Cowper	25-34	Year 11	M	610
Cowper	25-34	Year 12	F	4605
Cowper	25-34	Year 12	M	3503
Cowper	35-44		F	583
Cowper	35-44		M	708
Cowper	35-44	Did not go to school	F	40
Cowper	35-44	Did not go to school	M	31
Cowper	35-44	Year 8 or below	F	129
Cowper	35-44	Year 8 or below	M	163
Cowper	35-44	Year 9	F	323
Cowper	35-44	Year 9	M	413
Cowper	35-44	Year 10	F	1866
Cowper	35-44	Year 10	M	2152
Cowper	35-44	Year 11	F	618
Cowper	35-44	Year 11	M	657
Cowper	35-44	Year 12	F	5168
Cowper	35-44	Year 12	M	3835
Cowper	45-54		F	854
Cowper	45-54		M	918
Cowper	45-54	Did not go to school	F	46
Cowper	45-54	Did not go to school	M	36
Cowper	45-54	Year 8 or below	F	264
Cowper	45-54	Year 8 or below	M	345
Cowper	45-54	Year 9	F	667
Cowper	45-54	Year 9	M	754
Cowper	45-54	Year 10	F	4215
Cowper	45-54	Year 10	M	3990
Cowper	45-54	Year 11	F	774
Cowper	45-54	Year 11	M	666
Cowper	45-54	Year 12	F	4092
Cowper	45-54	Year 12	M	2981
Cowper	55-64		F	1009
Cowper	55-64		M	1109
Cowper	55-64	Did not go to school	F	43
Cowper	55-64	Did not go to school	M	30
Cowper	55-64	Year 8 or below	F	600
Cowper	55-64	Year 8 or below	M	694
Cowper	55-64	Year 9	F	1156
Cowper	55-64	Year 9	M	947
Cowper	55-64	Year 10	F	5084
Cowper	55-64	Year 10	M	4257
Cowper	55-64	Year 11	F	662
Cowper	55-64	Year 11	M	673
Cowper	55-64	Year 12	F	3829
Cowper	55-64	Year 12	M	3815
Cowper	65-74		F	1204
Cowper	65-74		M	1161
Cowper	65-74	Did not go to school	F	37
Cowper	65-74	Did not go to school	M	52
Cowper	65-74	Year 8 or below	F	814
Cowper	65-74	Year 8 or below	M	1035
Cowper	65-74	Year 9	F	1683
Cowper	65-74	Year 9	M	1654
Cowper	65-74	Year 10	F	4088
Cowper	65-74	Year 10	M	3014
Cowper	65-74	Year 11	F	547
Cowper	65-74	Year 11	M	539
Cowper	65-74	Year 12	F	2593
Cowper	65-74	Year 12	M	3077
Cowper	75-84		F	1242
Cowper	75-84		M	958
Cowper	75-84	Did not go to school	F	29
Cowper	75-84	Did not go to school	M	30
Cowper	75-84	Year 8 or below	F	830
Cowper	75-84	Year 8 or below	M	803
Cowper	75-84	Year 9	F	1046
Cowper	75-84	Year 9	M	862
Cowper	75-84	Year 10	F	1957
Cowper	75-84	Year 10	M	1507
Cowper	75-84	Year 11	F	308
Cowper	75-84	Year 11	M	264
Cowper	75-84	Year 12	F	1217
Cowper	75-84	Year 12	M	1306
Cowper	85+		F	1075
Cowper	85+		M	554
Cowper	85+	Did not go to school	F	29
Cowper	85+	Did not go to school	M	14
Cowper	85+	Year 8 or below	F	723
Cowper	85+	Year 8 or below	M	411
Cowper	85+	Year 9	F	503
Cowper	85+	Year 9	M	266
Cowper	85+	Year 10	F	640
Cowper	85+	Year 10	M	345
Cowper	85+	Year 11	F	90
Cowper	85+	Year 11	M	68
Cowper	85+	Year 12	F	444
Cowper	85+	Year 12	M	419
Cunningham	15-19		F	223
Cunningham	15-19		M	204
Cunningham	15-19	Did not go to school	F	3
Cunningham	15-19	Did not go to school	M	9
Cunningham	15-19	Year 8 or below	F	23
Cunningham	15-19	Year 8 or below	M	23
Cunningham	15-19	Year 9	F	47
Cunningham	15-19	Year 9	M	73
Cunningham	15-19	Year 10	F	255
Cunningham	15-19	Year 10	M	430
Cunningham	15-19	Year 11	F	172
Cunningham	15-19	Year 11	M	272
Cunningham	15-19	Year 12	F	1573
Cunningham	15-19	Year 12	M	1537
Cunningham	20-24		F	330
Cunningham	20-24		M	382
Cunningham	20-24	Did not go to school	F	5
Cunningham	20-24	Did not go to school	M	14
Cunningham	20-24	Year 8 or below	F	30
Cunningham	20-24	Year 8 or below	M	49
Cunningham	20-24	Year 9	F	90
Cunningham	20-24	Year 9	M	97
Cunningham	20-24	Year 10	F	478
Cunningham	20-24	Year 10	M	737
Cunningham	20-24	Year 11	F	223
Cunningham	20-24	Year 11	M	396
Cunningham	20-24	Year 12	F	4840
Cunningham	20-24	Year 12	M	4973
Cunningham	25-34		F	569
Cunningham	25-34		M	665
Cunningham	25-34	Did not go to school	F	38
Cunningham	25-34	Did not go to school	M	45
Cunningham	25-34	Year 8 or below	F	67
Cunningham	25-34	Year 8 or below	M	90
Cunningham	25-34	Year 9	F	192
Cunningham	25-34	Year 9	M	232
Cunningham	25-34	Year 10	F	1181
Cunningham	25-34	Year 10	M	1762
Cunningham	25-34	Year 11	F	451
Cunningham	25-34	Year 11	M	599
Cunningham	25-34	Year 12	F	7483
Cunningham	25-34	Year 12	M	6874
Cunningham	35-44		F	464
Cunningham	35-44		M	527
Cunningham	35-44	Did not go to school	F	26
Cunningham	35-44	Did not go to school	M	37
Cunningham	35-44	Year 8 or below	F	101
Cunningham	35-44	Year 8 or below	M	124
Cunningham	35-44	Year 9	F	224
Cunningham	35-44	Year 9	M	279
Cunningham	35-44	Year 10	F	1624
Cunningham	35-44	Year 10	M	2106
Cunningham	35-44	Year 11	F	492
Cunningham	35-44	Year 11	M	617
Cunningham	35-44	Year 12	F	7084
Cunningham	35-44	Year 12	M	6103
Cunningham	45-54		F	536
Cunningham	45-54		M	616
Cunningham	45-54	Did not go to school	F	41
Cunningham	45-54	Did not go to school	M	43
Cunningham	45-54	Year 8 or below	F	192
Cunningham	45-54	Year 8 or below	M	198
Cunningham	45-54	Year 9	F	386
Cunningham	45-54	Year 9	M	456
Cunningham	45-54	Year 10	F	3530
Cunningham	45-54	Year 10	M	3714
Cunningham	45-54	Year 11	F	575
Cunningham	45-54	Year 11	M	616
Cunningham	45-54	Year 12	F	4900
Cunningham	45-54	Year 12	M	4375
Cunningham	55-64		F	621
Cunningham	55-64		M	632
Cunningham	55-64	Did not go to school	F	75
Cunningham	55-64	Did not go to school	M	66
Cunningham	55-64	Year 8 or below	F	583
Cunningham	55-64	Year 8 or below	M	430
Cunningham	55-64	Year 9	F	752
Cunningham	55-64	Year 9	M	559
Cunningham	55-64	Year 10	F	3418
Cunningham	55-64	Year 10	M	2982
Cunningham	55-64	Year 11	F	382
Cunningham	55-64	Year 11	M	416
Cunningham	55-64	Year 12	F	3623
Cunningham	55-64	Year 12	M	3842
Cunningham	65-74		F	729
Cunningham	65-74		M	653
Cunningham	65-74	Did not go to school	F	124
Cunningham	65-74	Did not go to school	M	75
Cunningham	65-74	Year 8 or below	F	850
Cunningham	65-74	Year 8 or below	M	707
Cunningham	65-74	Year 9	F	1007
Cunningham	65-74	Year 9	M	925
Cunningham	65-74	Year 10	F	2388
Cunningham	65-74	Year 10	M	1752
Cunningham	65-74	Year 11	F	223
Cunningham	65-74	Year 11	M	253
Cunningham	65-74	Year 12	F	1853
Cunningham	65-74	Year 12	M	2319
Cunningham	75-84		F	704
Cunningham	75-84		M	577
Cunningham	75-84	Did not go to school	F	217
Cunningham	75-84	Did not go to school	M	99
Cunningham	75-84	Year 8 or below	F	1024
Cunningham	75-84	Year 8 or below	M	855
Cunningham	75-84	Year 9	F	731
Cunningham	75-84	Year 9	M	532
Cunningham	75-84	Year 10	F	1285
Cunningham	75-84	Year 10	M	940
Cunningham	75-84	Year 11	F	140
Cunningham	75-84	Year 11	M	125
Cunningham	75-84	Year 12	F	788
Cunningham	75-84	Year 12	M	868
Cunningham	85+		F	543
Cunningham	85+		M	279
Cunningham	85+	Did not go to school	F	100
Cunningham	85+	Did not go to school	M	59
Cunningham	85+	Year 8 or below	F	773
Cunningham	85+	Year 8 or below	M	387
Cunningham	85+	Year 9	F	415
Cunningham	85+	Year 9	M	208
Cunningham	85+	Year 10	F	505
Cunningham	85+	Year 10	M	271
Cunningham	85+	Year 11	F	42
Cunningham	85+	Year 11	M	41
Cunningham	85+	Year 12	F	285
Cunningham	85+	Year 12	M	289
Dobell	15-19		F	229
Dobell	15-19		M	234
Dobell	15-19	Did not go to school	M	4
Dobell	15-19	Year 8 or below	F	23
Dobell	15-19	Year 8 or below	M	23
Dobell	15-19	Year 9	F	93
Dobell	15-19	Year 9	M	132
Dobell	15-19	Year 10	F	443
Dobell	15-19	Year 10	M	541
Dobell	15-19	Year 11	F	268
Dobell	15-19	Year 11	M	374
Dobell	15-19	Year 12	F	1035
Dobell	15-19	Year 12	M	987
Dobell	20-24		F	267
Dobell	20-24		M	274
Dobell	20-24	Did not go to school	F	6
Dobell	20-24	Did not go to school	M	12
Dobell	20-24	Year 8 or below	F	26
Dobell	20-24	Year 8 or below	M	45
Dobell	20-24	Year 9	F	103
Dobell	20-24	Year 9	M	145
Dobell	20-24	Year 10	F	821
Dobell	20-24	Year 10	M	907
Dobell	20-24	Year 11	F	360
Dobell	20-24	Year 11	M	463
Dobell	20-24	Year 12	F	2887
Dobell	20-24	Year 12	M	2606
Dobell	25-34		F	472
Dobell	25-34		M	522
Dobell	25-34	Did not go to school	F	13
Dobell	25-34	Did not go to school	M	12
Dobell	25-34	Year 8 or below	F	81
Dobell	25-34	Year 8 or below	M	130
Dobell	25-34	Year 9	F	309
Dobell	25-34	Year 9	M	324
Dobell	25-34	Year 10	F	1851
Dobell	25-34	Year 10	M	2332
Dobell	25-34	Year 11	F	657
Dobell	25-34	Year 11	M	760
Dobell	25-34	Year 12	F	5442
Dobell	25-34	Year 12	M	4263
Dobell	35-44		F	526
Dobell	35-44		M	542
Dobell	35-44	Did not go to school	F	15
Dobell	35-44	Did not go to school	M	10
Dobell	35-44	Year 8 or below	F	101
Dobell	35-44	Year 8 or below	M	151
Dobell	35-44	Year 9	F	362
Dobell	35-44	Year 9	M	429
Dobell	35-44	Year 10	F	2341
Dobell	35-44	Year 10	M	2624
Dobell	35-44	Year 11	F	699
Dobell	35-44	Year 11	M	769
Dobell	35-44	Year 12	F	5700
Dobell	35-44	Year 12	M	4435
Dobell	45-54		F	672
Dobell	45-54		M	701
Dobell	45-54	Did not go to school	F	19
Dobell	45-54	Did not go to school	M	26
Dobell	45-54	Year 8 or below	F	228
Dobell	45-54	Year 8 or below	M	256
Dobell	45-54	Year 9	F	661
Dobell	45-54	Year 9	M	677
Dobell	45-54	Year 10	F	4403
Dobell	45-54	Year 10	M	4454
Dobell	45-54	Year 11	F	660
Dobell	45-54	Year 11	M	614
Dobell	45-54	Year 12	F	3731
Dobell	45-54	Year 12	M	3042
Dobell	55-64		F	760
Dobell	55-64		M	723
Dobell	55-64	Did not go to school	F	34
Dobell	55-64	Did not go to school	M	60
Dobell	55-64	Year 8 or below	F	578
Dobell	55-64	Year 8 or below	M	523
Dobell	55-64	Year 9	F	1062
Dobell	55-64	Year 9	M	757
Dobell	55-64	Year 10	F	4315
Dobell	55-64	Year 10	M	3491
Dobell	55-64	Year 11	F	449
Dobell	55-64	Year 11	M	456
Dobell	55-64	Year 12	F	2882
Dobell	55-64	Year 12	M	2980
Dobell	65-74		F	954
Dobell	65-74		M	820
Dobell	65-74	Did not go to school	F	34
Dobell	65-74	Did not go to school	M	78
Dobell	65-74	Year 8 or below	F	678
Dobell	65-74	Year 8 or below	M	702
Dobell	65-74	Year 9	F	1462
Dobell	65-74	Year 9	M	1222
Dobell	65-74	Year 10	F	3230
Dobell	65-74	Year 10	M	2306
Dobell	65-74	Year 11	F	303
Dobell	65-74	Year 11	M	310
Dobell	65-74	Year 12	F	1743
Dobell	65-74	Year 12	M	2040
Dobell	75-84		F	1084
Dobell	75-84		M	744
Dobell	75-84	Did not go to school	F	33
Dobell	75-84	Did not go to school	M	35
Dobell	75-84	Year 8 or below	F	682
Dobell	75-84	Year 8 or below	M	553
Dobell	75-84	Year 9	F	911
Dobell	75-84	Year 9	M	613
Dobell	75-84	Year 10	F	1558
Dobell	75-84	Year 10	M	1165
Dobell	75-84	Year 11	F	212
Dobell	75-84	Year 11	M	180
Dobell	75-84	Year 12	F	848
Dobell	75-84	Year 12	M	964
Dobell	85+		F	1027
Dobell	85+		M	516
Dobell	85+	Did not go to school	F	23
Dobell	85+	Did not go to school	M	15
Dobell	85+	Year 8 or below	F	546
Dobell	85+	Year 8 or below	M	314
Dobell	85+	Year 9	F	460
Dobell	85+	Year 9	M	241
Dobell	85+	Year 10	F	598
Dobell	85+	Year 10	M	297
Dobell	85+	Year 11	F	74
Dobell	85+	Year 11	M	63
Dobell	85+	Year 12	F	315
Dobell	85+	Year 12	M	320
Eden-Monaro	15-19		F	277
Eden-Monaro	15-19		M	277
Eden-Monaro	15-19	Did not go to school	M	5
Eden-Monaro	15-19	Year 8 or below	F	15
Eden-Monaro	15-19	Year 8 or below	M	21
Eden-Monaro	15-19	Year 9	F	58
Eden-Monaro	15-19	Year 9	M	94
Eden-Monaro	15-19	Year 10	F	264
Eden-Monaro	15-19	Year 10	M	409
Eden-Monaro	15-19	Year 11	F	194
Eden-Monaro	15-19	Year 11	M	249
Eden-Monaro	15-19	Year 12	F	942
Eden-Monaro	15-19	Year 12	M	833
Eden-Monaro	20-24		F	288
Eden-Monaro	20-24		M	337
Eden-Monaro	20-24	Did not go to school	F	3
Eden-Monaro	20-24	Did not go to school	M	6
Eden-Monaro	20-24	Year 8 or below	F	15
