CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Fadden	KOR	2014	35
Fadden	KOR	2015	38
Fadden	KOR	2016	21
Fadden	LBN		4
Fadden	LBN	1965	9
Fadden	LBN	1975	24
Fadden	LBN	1985	19
Fadden	LBN	1995	15
Fadden	LBN	2005	3
Fadden	LBN	2010	4
Fadden	LBN	2015	9
Fadden	LKA		10
Fadden	LKA	1955	4
Fadden	LKA	1965	11
Fadden	LKA	1975	17
Fadden	LKA	1985	8
Fadden	LKA	1995	31
Fadden	LKA	2005	44
Fadden	LKA	2010	58
Fadden	LKA	2011	17
Fadden	LKA	2012	10
Fadden	LKA	2013	8
Fadden	LKA	2014	9
Fadden	LKA	2015	9
Fadden	LKA	2016	6
Fadden	MKD	1965	3
Fadden	MKD	1975	21
Fadden	MKD	1985	4
Fadden	MKD	1995	12
Fadden	MKD	2005	14
Fadden	MKD	2010	3
Fadden	MLT		3
Fadden	MLT	1955	64
Fadden	MLT	1965	55
Fadden	MLT	1975	25
Fadden	MLT	1985	10
Fadden	MLT	1995	8
Fadden	MYS		16
Fadden	MYS	1965	15
Fadden	MYS	1975	39
Fadden	MYS	1985	67
Fadden	MYS	1995	77
Fadden	MYS	2005	120
Fadden	MYS	2010	71
Fadden	MYS	2011	11
Fadden	MYS	2012	20
Fadden	MYS	2013	12
Fadden	MYS	2014	14
Fadden	MYS	2015	19
Fadden	MYS	2016	8
Fadden	NLD		21
Fadden	NLD	1955	157
Fadden	NLD	1965	133
Fadden	NLD	1975	60
Fadden	NLD	1985	42
Fadden	NLD	1995	32
Fadden	NLD	2005	50
Fadden	NLD	2010	30
Fadden	NLD	2011	3
Fadden	NLD	2012	5
Fadden	NLD	2013	4
Fadden	NLD	2015	5
Fadden	NZL		533
Fadden	NZL	1946	14
Fadden	NZL	1955	20
Fadden	NZL	1965	125
Fadden	NZL	1975	541
Fadden	NZL	1985	1727
Fadden	NZL	1995	2550
Fadden	NZL	2005	3978
Fadden	NZL	2010	3376
Fadden	NZL	2011	780
Fadden	NZL	2012	717
Fadden	NZL	2013	570
Fadden	NZL	2014	509
Fadden	NZL	2015	321
Fadden	NZL	2016	230
Fadden	PAK		10
Fadden	PAK	1965	5
Fadden	PAK	1985	5
Fadden	PAK	1995	25
Fadden	PAK	2005	57
Fadden	PAK	2010	35
Fadden	PAK	2011	22
Fadden	PAK	2012	14
Fadden	PAK	2013	19
Fadden	PAK	2014	19
Fadden	PAK	2015	7
Fadden	PAK	2016	14
Fadden	PHL		34
Fadden	PHL	1965	3
Fadden	PHL	1975	25
Fadden	PHL	1985	158
Fadden	PHL	1995	330
Fadden	PHL	2005	296
Fadden	PHL	2010	236
Fadden	PHL	2011	47
Fadden	PHL	2012	49
Fadden	PHL	2013	48
Fadden	PHL	2014	49
Fadden	PHL	2015	53
Fadden	PHL	2016	33
Fadden	POL		7
Fadden	POL	1955	18
Fadden	POL	1965	13
Fadden	POL	1975	20
Fadden	POL	1985	66
Fadden	POL	1995	57
Fadden	POL	2005	22
Fadden	POL	2010	28
Fadden	POL	2012	3
Fadden	POL	2014	9
Fadden	POL	2015	3
Fadden	SGP		14
Fadden	SGP	1946	3
Fadden	SGP	1965	4
Fadden	SGP	1975	24
Fadden	SGP	1985	26
Fadden	SGP	1995	40
Fadden	SGP	2005	101
Fadden	SGP	2010	56
Fadden	SGP	2011	8
Fadden	SGP	2012	10
Fadden	SGP	2013	7
Fadden	SGP	2014	11
Fadden	SGP	2015	17
Fadden	SGP	2016	4
Fadden	THA		18
Fadden	THA	1975	3
Fadden	THA	1985	17
Fadden	THA	1995	42
Fadden	THA	2005	88
Fadden	THA	2010	99
Fadden	THA	2011	20
Fadden	THA	2012	19
Fadden	THA	2013	15
Fadden	THA	2014	27
Fadden	THA	2015	25
Fadden	THA	2016	16
Fadden	TUR		3
Fadden	TUR	1965	3
Fadden	TUR	1975	57
Fadden	TUR	1985	31
Fadden	TUR	1995	33
Fadden	TUR	2005	13
Fadden	TUR	2010	5
Fadden	TUR	2012	13
Fadden	TUR	2014	3
Fadden	TUR	2015	4
Fadden	USA		22
Fadden	USA	1955	8
Fadden	USA	1965	18
Fadden	USA	1975	58
Fadden	USA	1985	44
Fadden	USA	1995	102
Fadden	USA	2005	112
Fadden	USA	2010	124
Fadden	USA	2011	30
Fadden	USA	2012	27
Fadden	USA	2013	28
Fadden	USA	2014	23
Fadden	USA	2015	33
Fadden	USA	2016	16
Fadden	VNM		12
Fadden	VNM	1975	12
Fadden	VNM	1985	70
Fadden	VNM	1995	40
Fadden	VNM	2005	21
Fadden	VNM	2010	29
Fadden	VNM	2011	11
Fadden	VNM	2012	18
Fadden	VNM	2013	17
Fadden	VNM	2014	19
Fadden	VNM	2015	13
Fadden	VNM	2016	12
Fadden	ZAF		34
Fadden	ZAF	1955	4
Fadden	ZAF	1965	19
Fadden	ZAF	1975	51
Fadden	ZAF	1985	116
Fadden	ZAF	1995	142
Fadden	ZAF	2005	842
Fadden	ZAF	2010	718
Fadden	ZAF	2011	91
Fadden	ZAF	2012	79
Fadden	ZAF	2013	98
Fadden	ZAF	2014	78
Fadden	ZAF	2015	82
Fadden	ZAF	2016	54
Fadden	ZWE	1965	8
Fadden	ZWE	1975	5
Fadden	ZWE	1985	28
Fadden	ZWE	1995	31
Fadden	ZWE	2005	119
Fadden	ZWE	2010	116
Fadden	ZWE	2011	14
Fadden	ZWE	2012	13
Fadden	ZWE	2013	14
Fadden	ZWE	2014	6
Fadden	ZWE	2015	9
Fadden	ZWE	2016	3
Fairfax			138
Fairfax		1946	11
Fairfax		1955	141
Fairfax		1965	275
Fairfax		1975	551
Fairfax		1985	308
Fairfax		1995	300
Fairfax		2005	413
Fairfax		2010	442
Fairfax		2011	97
Fairfax		2012	110
Fairfax		2013	83
Fairfax		2014	126
Fairfax		2015	144
Fairfax		2016	66
Fairfax	CAN		9
Fairfax	CAN	1946	3
Fairfax	CAN	1955	3
Fairfax	CAN	1965	20
Fairfax	CAN	1975	75
Fairfax	CAN	1985	54
Fairfax	CAN	1995	73
Fairfax	CAN	2005	88
Fairfax	CAN	2010	104
Fairfax	CAN	2011	38
Fairfax	CAN	2012	28
Fairfax	CAN	2013	21
Fairfax	CAN	2014	22
Fairfax	CAN	2015	25
Fairfax	CAN	2016	3
Fairfax	CHN		13
Fairfax	CHN	1955	4
Fairfax	CHN	1965	8
Fairfax	CHN	1975	4
Fairfax	CHN	1985	10
Fairfax	CHN	1995	24
Fairfax	CHN	2005	22
Fairfax	CHN	2010	66
Fairfax	CHN	2011	24
Fairfax	CHN	2012	10
Fairfax	CHN	2013	24
Fairfax	CHN	2014	15
Fairfax	CHN	2015	18
Fairfax	CHN	2016	6
Fairfax	DEU		31
Fairfax	DEU	1955	175
Fairfax	DEU	1965	171
Fairfax	DEU	1975	108
Fairfax	DEU	1985	138
Fairfax	DEU	1995	80
Fairfax	DEU	2005	110
Fairfax	DEU	2010	82
Fairfax	DEU	2011	10
Fairfax	DEU	2012	20
Fairfax	DEU	2013	15
Fairfax	DEU	2014	15
Fairfax	DEU	2015	13
Fairfax	DEU	2016	17
Fairfax	EGY		4
Fairfax	EGY	1955	10
Fairfax	EGY	1965	11
Fairfax	EGY	1975	13
Fairfax	EGY	1995	3
Fairfax	EGY	2005	5
Fairfax	EGY	2010	4
Fairfax	EGY	2011	3
Fairfax	EGY	2013	3
Fairfax	FJI		4
Fairfax	FJI	1955	3
Fairfax	FJI	1965	8
Fairfax	FJI	1975	18
Fairfax	FJI	1985	17
Fairfax	FJI	1995	25
Fairfax	FJI	2005	36
Fairfax	FJI	2010	14
Fairfax	FJI	2011	5
Fairfax	FJI	2012	8
Fairfax	FJI	2014	7
Fairfax	FJI	2015	3
Fairfax	GBR		302
Fairfax	GBR	1946	44
Fairfax	GBR	1955	608
Fairfax	GBR	1965	1339
Fairfax	GBR	1975	2098
Fairfax	GBR	1985	936
Fairfax	GBR	1995	943
Fairfax	GBR	2005	1571
Fairfax	GBR	2010	1740
Fairfax	GBR	2011	219
Fairfax	GBR	2012	266
Fairfax	GBR	2013	240
Fairfax	GBR	2014	155
Fairfax	GBR	2015	158
Fairfax	GBR	2016	69
Fairfax	GRC		3
Fairfax	GRC	1955	9
Fairfax	GRC	1965	14
Fairfax	GRC	1975	8
Fairfax	GRC	1985	4
Fairfax	GRC	2005	8
Fairfax	GRC	2012	4
Fairfax	GRC	2013	3
Fairfax	GRC	2014	3
Fairfax	HKG	1965	3
Fairfax	HKG	1975	8
Fairfax	HKG	1985	19
Fairfax	HKG	1995	12
Fairfax	HKG	2005	18
Fairfax	HKG	2010	16
Fairfax	HKG	2011	10
Fairfax	HKG	2012	3
Fairfax	HKG	2013	8
Fairfax	HKG	2014	3
Fairfax	HKG	2015	6
Fairfax	HKG	2016	4
Fairfax	HRV	1955	3
Fairfax	HRV	1965	27
Fairfax	HRV	1975	33
Fairfax	HRV	1985	5
Fairfax	HRV	1995	3
Fairfax	HRV	2005	3
Fairfax	HRV	2016	3
Fairfax	IDN		3
Fairfax	IDN	1955	11
Fairfax	IDN	1965	16
Fairfax	IDN	1975	6
Fairfax	IDN	1985	19
Fairfax	IDN	1995	11
Fairfax	IDN	2005	36
Fairfax	IDN	2010	29
Fairfax	IDN	2011	3
Fairfax	IDN	2012	9
Fairfax	IDN	2013	5
Fairfax	IDN	2014	5
Fairfax	IDN	2015	6
Fairfax	IDN	2016	3
Fairfax	IND		32
Fairfax	IND	1955	18
Fairfax	IND	1965	19
Fairfax	IND	1975	41
Fairfax	IND	1985	3
Fairfax	IND	1995	9
Fairfax	IND	2005	40
Fairfax	IND	2010	270
Fairfax	IND	2011	19
Fairfax	IND	2012	24
Fairfax	IND	2013	71
Fairfax	IND	2014	78
Fairfax	IND	2015	59
Fairfax	IND	2016	24
Fairfax	IRL		18
Fairfax	IRL	1946	3
Fairfax	IRL	1955	7
Fairfax	IRL	1965	18
Fairfax	IRL	1975	55
Fairfax	IRL	1985	21
Fairfax	IRL	1995	46
Fairfax	IRL	2005	39
Fairfax	IRL	2010	69
Fairfax	IRL	2011	26
Fairfax	IRL	2012	20
Fairfax	IRL	2013	26
Fairfax	IRL	2014	3
Fairfax	IRL	2015	12
Fairfax	IRL	2016	7
Fairfax	IRN	1985	5
Fairfax	IRN	2005	4
Fairfax	IRN	2010	16
Fairfax	IRN	2011	7
Fairfax	IRN	2012	9
Fairfax	IRN	2013	7
Fairfax	IRN	2015	7
Fairfax	IRN	2016	3
Fairfax	IRQ	1975	4
Fairfax	ITA		14
Fairfax	ITA	1946	3
Fairfax	ITA	1955	48
Fairfax	ITA	1965	64
Fairfax	ITA	1975	37
Fairfax	ITA	1985	13
Fairfax	ITA	1995	6
Fairfax	ITA	2005	13
Fairfax	ITA	2010	17
Fairfax	ITA	2011	3
Fairfax	ITA	2012	6
Fairfax	ITA	2013	7
Fairfax	ITA	2014	8
Fairfax	ITA	2015	7
Fairfax	ITA	2016	7
Fairfax	JPN		3
Fairfax	JPN	1985	6
Fairfax	JPN	1995	17
Fairfax	JPN	2005	60
Fairfax	JPN	2010	23
Fairfax	JPN	2011	4
Fairfax	JPN	2012	6
Fairfax	JPN	2013	9
Fairfax	JPN	2014	11
Fairfax	JPN	2015	9
Fairfax	JPN	2016	5
Fairfax	KOR		15
Fairfax	KOR	1975	3
Fairfax	KOR	1985	3
Fairfax	KOR	1995	11
Fairfax	KOR	2005	21
Fairfax	KOR	2010	43
Fairfax	KOR	2011	17
Fairfax	KOR	2012	19
Fairfax	KOR	2013	22
Fairfax	KOR	2014	16
Fairfax	KOR	2015	42
Fairfax	KOR	2016	19
Fairfax	LBN	1965	3
Fairfax	LBN	1975	6
Fairfax	LBN	1985	8
Fairfax	LBN	2005	7
Fairfax	LBN	2013	3
Fairfax	LKA		9
Fairfax	LKA	1955	5
Fairfax	LKA	1965	9
Fairfax	LKA	1975	19
Fairfax	LKA	1985	9
Fairfax	LKA	1995	11
Fairfax	LKA	2005	17
Fairfax	LKA	2010	21
Fairfax	LKA	2012	15
Fairfax	LKA	2013	10
Fairfax	LKA	2014	8
Fairfax	LKA	2015	5
Fairfax	MKD	1975	3
Fairfax	MKD	1995	3
Fairfax	MLT		4
Fairfax	MLT	1955	35
Fairfax	MLT	1965	14
Fairfax	MLT	1975	17
Fairfax	MLT	1985	3
Fairfax	MLT	1995	8
Fairfax	MYS		8
Fairfax	MYS	1955	6
Fairfax	MYS	1965	26
Fairfax	MYS	1975	43
Fairfax	MYS	1985	35
Fairfax	MYS	1995	15
Fairfax	MYS	2005	32
Fairfax	MYS	2010	20
Fairfax	MYS	2011	3
Fairfax	MYS	2012	6
Fairfax	MYS	2013	4
Fairfax	MYS	2014	10
Fairfax	MYS	2015	8
Fairfax	MYS	2016	4
Fairfax	NLD		14
Fairfax	NLD	1946	3
Fairfax	NLD	1955	187
Fairfax	NLD	1965	149
Fairfax	NLD	1975	64
Fairfax	NLD	1985	74
Fairfax	NLD	1995	25
Fairfax	NLD	2005	61
Fairfax	NLD	2010	36
Fairfax	NLD	2011	3
Fairfax	NLD	2012	18
Fairfax	NLD	2013	7
Fairfax	NLD	2014	8
Fairfax	NLD	2015	10
Fairfax	NZL		215
Fairfax	NZL	1946	10
Fairfax	NZL	1955	37
Fairfax	NZL	1965	146
Fairfax	NZL	1975	523
Fairfax	NZL	1985	1209
Fairfax	NZL	1995	1246
Fairfax	NZL	2005	1573
Fairfax	NZL	2010	1041
Fairfax	NZL	2011	243
Fairfax	NZL	2012	209
Fairfax	NZL	2013	144
Fairfax	NZL	2014	107
Fairfax	NZL	2015	88
Fairfax	NZL	2016	52
Fairfax	PAK		8
Fairfax	PAK	1985	4
Fairfax	PAK	2005	10
Fairfax	PAK	2010	14
Fairfax	PAK	2011	7
Fairfax	PAK	2012	8
Fairfax	PAK	2013	5
Fairfax	PAK	2014	3
Fairfax	PAK	2016	4
Fairfax	PHL		23
Fairfax	PHL	1965	3
Fairfax	PHL	1975	11
Fairfax	PHL	1985	80
Fairfax	PHL	1995	144
Fairfax	PHL	2005	100
Fairfax	PHL	2010	115
Fairfax	PHL	2011	18
Fairfax	PHL	2012	22
Fairfax	PHL	2013	19
Fairfax	PHL	2014	46
Fairfax	PHL	2015	41
Fairfax	PHL	2016	21
Fairfax	POL		9
Fairfax	POL	1955	11
Fairfax	POL	1965	14
Fairfax	POL	1975	9
Fairfax	POL	1985	32
Fairfax	POL	1995	23
Fairfax	POL	2005	14
Fairfax	POL	2010	16
Fairfax	POL	2013	8
Fairfax	POL	2014	3
Fairfax	POL	2015	5
Fairfax	POL	2016	3
Fairfax	SGP		4
Fairfax	SGP	1965	4
Fairfax	SGP	1975	25
Fairfax	SGP	1985	24
Fairfax	SGP	1995	8
Fairfax	SGP	2005	20
Fairfax	SGP	2010	11
Fairfax	SGP	2011	6
Fairfax	SGP	2012	9
Fairfax	SGP	2014	3
Fairfax	THA		14
Fairfax	THA	1975	5
Fairfax	THA	1985	13
Fairfax	THA	1995	43
Fairfax	THA	2005	64
Fairfax	THA	2010	84
Fairfax	THA	2011	14
Fairfax	THA	2012	19
Fairfax	THA	2013	26
Fairfax	THA	2014	21
Fairfax	THA	2015	20
Fairfax	THA	2016	7
Fairfax	TUR		3
Fairfax	TUR	1975	3
Fairfax	TUR	1985	3
Fairfax	TUR	2010	3
Fairfax	TUR	2014	3
Fairfax	USA		13
Fairfax	USA	1955	3
Fairfax	USA	1965	25
Fairfax	USA	1975	105
Fairfax	USA	1985	70
Fairfax	USA	1995	90
Fairfax	USA	2005	147
Fairfax	USA	2010	162
Fairfax	USA	2011	21
Fairfax	USA	2012	26
Fairfax	USA	2013	26
Fairfax	USA	2014	36
Fairfax	USA	2015	46
Fairfax	USA	2016	16
Fairfax	VNM		8
Fairfax	VNM	1965	3
Fairfax	VNM	1985	13
Fairfax	VNM	1995	3
Fairfax	VNM	2005	10
Fairfax	VNM	2010	20
Fairfax	VNM	2011	3
Fairfax	VNM	2012	4
Fairfax	VNM	2013	3
Fairfax	VNM	2014	10
Fairfax	VNM	2015	3
Fairfax	ZAF		29
Fairfax	ZAF	1955	5
Fairfax	ZAF	1965	13
Fairfax	ZAF	1975	62
Fairfax	ZAF	1985	131
Fairfax	ZAF	1995	135
Fairfax	ZAF	2005	432
Fairfax	ZAF	2010	493
Fairfax	ZAF	2011	58
Fairfax	ZAF	2012	63
Fairfax	ZAF	2013	71
Fairfax	ZAF	2014	44
Fairfax	ZAF	2015	80
Fairfax	ZAF	2016	43
Fairfax	ZWE	1975	6
Fairfax	ZWE	1985	63
Fairfax	ZWE	1995	38
Fairfax	ZWE	2005	146
Fairfax	ZWE	2010	75
Fairfax	ZWE	2011	14
Fairfax	ZWE	2012	9
Fairfax	ZWE	2013	7
Fairfax	ZWE	2014	7
Fairfax	ZWE	2015	8
Fairfax	ZWE	2016	11
Fisher			107
Fisher		1946	18
Fisher		1955	118
Fisher		1965	291
Fisher		1975	466
Fisher		1985	312
Fisher		1995	300
Fisher		2005	397
Fisher		2010	329
Fisher		2011	47
Fisher		2012	79
Fisher		2013	99
Fisher		2014	119
Fisher		2015	151
Fisher		2016	130
Fisher	CAN		14
Fisher	CAN	1955	3
Fisher	CAN	1965	17
Fisher	CAN	1975	60
Fisher	CAN	1985	50
Fisher	CAN	1995	51
Fisher	CAN	2005	68
Fisher	CAN	2010	78
Fisher	CAN	2011	18
Fisher	CAN	2012	40
Fisher	CAN	2013	36
Fisher	CAN	2014	22
Fisher	CAN	2015	3
Fisher	CAN	2016	13
Fisher	CHN		11
Fisher	CHN	1946	7
Fisher	CHN	1955	4
Fisher	CHN	1965	7
Fisher	CHN	1975	5
Fisher	CHN	1985	14
Fisher	CHN	1995	17
Fisher	CHN	2005	37
Fisher	CHN	2010	61
Fisher	CHN	2011	8
Fisher	CHN	2012	10
Fisher	CHN	2013	12
Fisher	CHN	2014	14
Fisher	CHN	2015	30
Fisher	CHN	2016	18
Fisher	DEU		26
Fisher	DEU	1955	175
Fisher	DEU	1965	140
Fisher	DEU	1975	106
Fisher	DEU	1985	118
Fisher	DEU	1995	63
Fisher	DEU	2005	87
Fisher	DEU	2010	66
Fisher	DEU	2011	6
Fisher	DEU	2012	13
Fisher	DEU	2013	13
Fisher	DEU	2014	4
Fisher	DEU	2015	8
Fisher	DEU	2016	13
Fisher	EGY	1955	10
Fisher	EGY	1965	13
Fisher	EGY	1975	9
Fisher	EGY	2005	5
Fisher	EGY	2013	4
Fisher	EGY	2014	5
Fisher	EGY	2015	3
Fisher	FJI		3
Fisher	FJI	1955	4
Fisher	FJI	1965	10
Fisher	FJI	1975	16
Fisher	FJI	1985	13
Fisher	FJI	1995	29
Fisher	FJI	2005	38
Fisher	FJI	2010	15
Fisher	FJI	2011	4
Fisher	FJI	2012	9
Fisher	GBR		280
Fisher	GBR	1946	33
Fisher	GBR	1955	669
Fisher	GBR	1965	1243
Fisher	GBR	1975	1936
Fisher	GBR	1985	938
Fisher	GBR	1995	854
Fisher	GBR	2005	1322
Fisher	GBR	2010	1603
Fisher	GBR	2011	195
Fisher	GBR	2012	188
Fisher	GBR	2013	148
Fisher	GBR	2014	147
Fisher	GBR	2015	136
Fisher	GBR	2016	72
Fisher	GRC	1955	9
Fisher	GRC	1965	8
Fisher	GRC	1975	12
Fisher	GRC	1985	3
Fisher	GRC	1995	3
Fisher	GRC	2005	3
Fisher	HKG		13
Fisher	HKG	1955	3
Fisher	HKG	1975	14
Fisher	HKG	1985	3
Fisher	HKG	1995	16
Fisher	HKG	2005	6
Fisher	HKG	2010	4
Fisher	HKG	2011	3
Fisher	HKG	2012	4
Fisher	HKG	2013	3
Fisher	HKG	2014	4
Fisher	HKG	2015	9
Fisher	HKG	2016	3
Fisher	HRV		3
Fisher	HRV	1965	31
Fisher	HRV	1975	25
Fisher	HRV	1995	7
Fisher	HRV	2005	3
Fisher	HRV	2010	3
Fisher	IDN		3
Fisher	IDN	1955	14
Fisher	IDN	1965	22
Fisher	IDN	1975	14
Fisher	IDN	1985	6
Fisher	IDN	1995	3
Fisher	IDN	2005	24
Fisher	IDN	2010	25
Fisher	IDN	2011	7
Fisher	IDN	2012	9
Fisher	IDN	2014	5
Fisher	IDN	2015	16
Fisher	IND		12
Fisher	IND	1955	12
Fisher	IND	1965	13
Fisher	IND	1975	38
Fisher	IND	1985	6
Fisher	IND	1995	15
Fisher	IND	2005	36
Fisher	IND	2010	269
Fisher	IND	2011	16
Fisher	IND	2012	39
Fisher	IND	2013	41
Fisher	IND	2014	34
Fisher	IND	2015	35
Fisher	IND	2016	23
Fisher	IRL		4
Fisher	IRL	1946	3
Fisher	IRL	1955	19
Fisher	IRL	1965	25
Fisher	IRL	1975	67
Fisher	IRL	1985	40
Fisher	IRL	1995	34
Fisher	IRL	2005	42
Fisher	IRL	2010	64
Fisher	IRL	2011	12
Fisher	IRL	2012	29
Fisher	IRL	2013	3
Fisher	IRL	2014	3
Fisher	IRL	2015	3
Fisher	IRL	2016	3
Fisher	IRN	1975	9
Fisher	IRN	1995	3
Fisher	IRN	2005	6
Fisher	IRN	2010	9
Fisher	IRN	2011	9
Fisher	IRN	2013	4
Fisher	IRQ	2016	3
Fisher	ITA		17
Fisher	ITA	1946	5
Fisher	ITA	1955	67
Fisher	ITA	1965	66
Fisher	ITA	1975	37
Fisher	ITA	1985	9
Fisher	ITA	1995	4
Fisher	ITA	2005	12
Fisher	ITA	2010	10
Fisher	ITA	2011	4
Fisher	ITA	2012	4
Fisher	ITA	2013	5
Fisher	ITA	2014	16
Fisher	ITA	2015	6
Fisher	JPN		15
Fisher	JPN	1955	6
Fisher	JPN	1975	3
Fisher	JPN	1985	4
Fisher	JPN	1995	22
Fisher	JPN	2005	41
Fisher	JPN	2010	30
Fisher	JPN	2011	10
Fisher	JPN	2012	8
Fisher	JPN	2013	5
Fisher	JPN	2014	6
Fisher	JPN	2015	14
Fisher	JPN	2016	15
Fisher	KOR		11
Fisher	KOR	1995	4
Fisher	KOR	2005	25
Fisher	KOR	2010	35
Fisher	KOR	2011	8
Fisher	KOR	2012	6
Fisher	KOR	2013	21
Fisher	KOR	2014	18
Fisher	KOR	2015	36
Fisher	KOR	2016	7
Fisher	LBN	1965	3
Fisher	LBN	1975	7
Fisher	LBN	1985	4
Fisher	LKA		3
Fisher	LKA	1965	11
Fisher	LKA	1975	13
Fisher	LKA	1985	11
Fisher	LKA	1995	14
Fisher	LKA	2005	9
Fisher	LKA	2010	19
Fisher	LKA	2011	3
Fisher	LKA	2012	9
Fisher	LKA	2014	7
Fisher	LKA	2015	3
Fisher	LKA	2016	3
Fisher	MKD	1965	3
Fisher	MKD	1975	5
Fisher	MKD	2005	4
Fisher	MLT		5
Fisher	MLT	1955	35
Fisher	MLT	1965	19
Fisher	MLT	1975	10
Fisher	MLT	1985	9
Fisher	MLT	2005	3
Fisher	MYS		16
Fisher	MYS	1946	4
Fisher	MYS	1965	16
Fisher	MYS	1975	31
Fisher	MYS	1985	38
Fisher	MYS	1995	13
Fisher	MYS	2005	18
Fisher	MYS	2010	6
Fisher	MYS	2011	3
Fisher	MYS	2012	3
Fisher	MYS	2013	3
Fisher	MYS	2014	3
Fisher	MYS	2015	10
Fisher	MYS	2016	3
Fisher	NLD		17
Fisher	NLD	1946	3
Fisher	NLD	1955	170
Fisher	NLD	1965	142
Fisher	NLD	1975	63
Fisher	NLD	1985	72
Fisher	NLD	1995	26
Fisher	NLD	2005	49
Fisher	NLD	2010	48
Fisher	NLD	2011	7
Fisher	NLD	2013	9
Fisher	NLD	2014	4
Fisher	NLD	2015	3
Fisher	NZL		206
Fisher	NZL	1946	18
Fisher	NZL	1955	18
Fisher	NZL	1965	111
Fisher	NZL	1975	464
Fisher	NZL	1985	1105
Fisher	NZL	1995	1183
Fisher	NZL	2005	1481
Fisher	NZL	2010	1042
Fisher	NZL	2011	200
Fisher	NZL	2012	207
Fisher	NZL	2013	163
Fisher	NZL	2014	110
Fisher	NZL	2015	118
Fisher	NZL	2016	59
Fisher	PAK	1985	3
Fisher	PAK	2010	9
Fisher	PAK	2014	3
Fisher	PHL		20
Fisher	PHL	1975	9
Fisher	PHL	1985	56
Fisher	PHL	1995	92
Fisher	PHL	2005	70
Fisher	PHL	2010	119
Fisher	PHL	2011	20
Fisher	PHL	2012	22
Fisher	PHL	2013	27
Fisher	PHL	2014	38
Fisher	PHL	2015	36
Fisher	PHL	2016	15
Fisher	POL		8
Fisher	POL	1955	19
Fisher	POL	1965	14
Fisher	POL	1975	9
Fisher	POL	1985	40
Fisher	POL	1995	8
Fisher	POL	2005	6
Fisher	POL	2010	9
Fisher	POL	2012	11
Fisher	POL	2013	3
Fisher	POL	2015	6
Fisher	POL	2016	3
Fisher	SGP	1946	3
Fisher	SGP	1965	13
Fisher	SGP	1975	18
Fisher	SGP	1985	12
Fisher	SGP	1995	15
Fisher	SGP	2005	8
Fisher	SGP	2010	7
Fisher	SGP	2013	6
Fisher	SGP	2014	3
Fisher	SGP	2015	6
Fisher	THA		13
Fisher	THA	1985	6
Fisher	THA	1995	9
Fisher	THA	2005	41
Fisher	THA	2010	51
Fisher	THA	2011	7
Fisher	THA	2012	11
Fisher	THA	2013	11
Fisher	THA	2014	7
Fisher	THA	2015	15
Fisher	THA	2016	8
Fisher	TUR	1995	3
Fisher	TUR	2005	6
Fisher	TUR	2013	3
Fisher	TUR	2014	3
Fisher	USA		17
Fisher	USA	1955	11
Fisher	USA	1965	27
Fisher	USA	1975	83
Fisher	USA	1985	56
Fisher	USA	1995	78
Fisher	USA	2005	119
Fisher	USA	2010	104
Fisher	USA	2011	35
Fisher	USA	2012	19
Fisher	USA	2013	25
Fisher	USA	2014	23
Fisher	USA	2015	21
Fisher	USA	2016	20
Fisher	VNM		11
Fisher	VNM	1985	8
Fisher	VNM	1995	17
Fisher	VNM	2005	17
Fisher	VNM	2010	20
Fisher	VNM	2011	3
Fisher	VNM	2012	6
Fisher	VNM	2013	12
Fisher	VNM	2014	7
Fisher	VNM	2015	3
Fisher	ZAF		23
Fisher	ZAF	1965	21
Fisher	ZAF	1975	36
Fisher	ZAF	1985	94
Fisher	ZAF	1995	91
Fisher	ZAF	2005	309
Fisher	ZAF	2010	337
Fisher	ZAF	2011	45
Fisher	ZAF	2012	60
Fisher	ZAF	2013	41
Fisher	ZAF	2014	62
Fisher	ZAF	2015	46
Fisher	ZAF	2016	38
Fisher	ZWE		7
Fisher	ZWE	1965	4
Fisher	ZWE	1975	6
Fisher	ZWE	1985	28
Fisher	ZWE	1995	25
Fisher	ZWE	2005	120
Fisher	ZWE	2010	70
Fisher	ZWE	2011	5
Fisher	ZWE	2012	3
Fisher	ZWE	2013	4
Fisher	ZWE	2014	7
Fisher	ZWE	2015	4
Fisher	ZWE	2016	4
Flynn			148
Flynn		1946	4
Flynn		1955	53
Flynn		1965	133
Flynn		1975	297
Flynn		1985	184
Flynn		1995	178
Flynn		2005	228
Flynn		2010	400
Flynn		2011	106
Flynn		2012	115
Flynn		2013	95
Flynn		2014	82
Flynn		2015	103
Flynn		2016	67
Flynn	CAN		10
Flynn	CAN	1955	8
Flynn	CAN	1965	6
Flynn	CAN	1975	17
Flynn	CAN	1985	14
Flynn	CAN	1995	22
Flynn	CAN	2005	22
Flynn	CAN	2010	31
Flynn	CAN	2011	8
Flynn	CAN	2012	5
Flynn	CAN	2013	9
Flynn	CAN	2014	9
Flynn	CAN	2015	8
Flynn	CAN	2016	3
Flynn	CHN		20
Flynn	CHN	1946	3
Flynn	CHN	1955	3
Flynn	CHN	1965	24
Flynn	CHN	1985	3
Flynn	CHN	1995	5
Flynn	CHN	2005	42
Flynn	CHN	2010	67
Flynn	CHN	2011	8
Flynn	CHN	2012	4
Flynn	CHN	2013	13
