SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
302031040,0,13,13,0,6,3,41,3,41,0,4,0,0,46,4,121,7,3,0,3,145,20,45,24,23,0,0,110,27,16,21,15,0,0,92,122,9,43,5,8,0,185,574,17,100,10,3,3,707,1147,5,103,0,3,9,1268,348,0,42,0,0,3,390,53,0,4,0,3,0,64,8,0,3,0,0,0,18,5,0,3,0,0,0,12,5,0,0,0,0,0,5,0,0,0,0,0,0,3,19,16,18,16,3,0,69,2345,286,388,70,27,22,3140
302041041,0,5,11,4,3,9,28,0,0,0,0,0,0,5,0,30,5,0,0,0,41,4,29,10,0,0,0,43,0,21,0,0,0,0,23,3,12,15,3,23,0,52,67,15,45,0,9,0,127,628,15,135,13,15,3,805,179,0,26,0,0,0,211,16,0,3,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,11,4,0,3,7,38,913,138,266,22,50,16,1409
302041042,0,3,9,0,0,11,21,0,0,0,0,0,0,0,0,8,3,0,0,0,15,3,5,10,0,17,0,34,10,5,6,0,8,0,34,20,3,16,3,44,3,92,106,7,41,3,3,3,157,299,0,47,0,0,0,351,78,0,11,0,4,0,89,10,0,3,0,0,0,18,10,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,4,4,0,20,544,30,165,9,80,20,845
302041043,0,0,3,0,0,0,10,0,3,0,3,0,0,3,3,7,3,0,3,0,18,18,7,8,29,4,5,80,6,3,5,0,0,0,19,38,5,14,6,0,0,59,60,0,16,0,3,0,80,136,0,29,0,0,0,164,22,0,4,0,0,0,24,10,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,11,301,24,85,41,19,17,481
302041044,0,10,4,0,0,8,26,0,20,0,0,0,0,25,8,85,3,0,0,0,98,29,26,11,3,0,3,68,43,3,17,0,0,3,66,77,0,14,0,3,0,97,82,5,27,0,0,0,119,117,0,30,0,0,0,148,59,0,14,0,0,0,73,25,0,7,0,0,0,30,9,0,5,0,0,0,10,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,3,0,0,32,457,171,147,14,4,14,806
302041045,0,10,11,0,3,5,24,0,13,0,0,0,0,16,0,48,3,0,0,0,56,5,43,10,4,6,0,69,0,9,9,0,8,0,25,12,17,13,10,28,3,86,203,21,59,14,32,0,322,702,10,127,8,22,0,864,150,0,10,0,3,0,161,11,0,0,0,0,0,18,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,13,32,1101,175,236,44,100,23,1683
302041046,5,17,4,0,0,8,26,0,45,0,0,0,0,48,4,185,4,0,0,0,201,13,88,12,3,0,3,111,10,34,8,0,0,0,57,49,30,26,3,0,0,103,341,38,64,6,9,0,457,716,15,86,0,8,3,830,37,0,11,0,0,0,51,3,0,0,0,0,0,6,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,35,6,6,3,4,78,1202,498,220,20,21,18,1987
303011047,0,0,11,0,0,10,25,0,4,0,0,0,0,6,0,21,6,0,0,0,31,0,7,12,0,0,0,24,5,3,0,4,0,0,17,32,7,11,3,0,0,63,97,3,31,0,3,0,136,291,4,62,0,0,0,359,202,0,44,0,0,0,243,80,0,15,0,0,0,97,28,0,8,0,0,0,38,19,0,3,0,0,0,24,8,0,0,0,0,0,8,24,0,0,0,0,0,20,12,4,12,0,0,0,24,811,60,214,13,8,17,1119
303011048,0,0,9,0,0,7,17,0,5,0,0,0,0,5,3,11,3,0,8,0,24,10,0,3,0,0,0,11,0,3,0,0,0,0,7,6,0,3,0,0,0,9,28,0,20,0,0,0,44,211,0,39,5,3,0,258,147,0,25,0,0,5,176,45,0,7,0,0,0,54,35,0,0,0,0,0,35,17,0,0,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,0,3,0,19,507,38,116,10,15,7,686
303011049,0,12,11,0,0,9,27,0,11,3,0,0,0,14,0,50,4,3,0,0,57,3,31,6,0,4,0,50,3,11,16,0,0,0,34,12,10,3,0,0,0,28,46,15,25,0,0,0,79,462,7,112,3,11,3,596,368,0,54,0,3,0,425,67,0,10,0,0,0,78,14,0,3,0,0,0,14,3,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,4,0,4,11,9,12,3,0,0,38,989,159,259,14,20,11,1457
303011050,3,5,9,0,0,4,23,0,16,0,0,0,0,18,0,99,0,0,0,0,102,3,61,6,0,0,0,67,3,30,0,0,0,0,39,3,28,3,0,0,0,33,32,11,19,4,0,0,65,376,13,65,4,7,3,456,214,4,15,0,0,0,237,47,0,10,0,0,0,58,10,0,0,0,0,0,10,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,14,4,0,0,0,25,704,287,137,7,7,11,1146
303011051,0,0,17,0,3,20,32,0,0,0,0,0,0,0,3,3,4,0,0,0,7,0,0,6,0,3,0,7,0,0,4,0,0,0,11,3,3,4,0,0,0,9,7,3,10,0,0,0,21,95,3,52,0,7,0,154,174,0,38,0,5,0,222,145,0,19,0,0,0,166,62,0,12,0,0,0,76,18,0,3,0,0,0,20,12,0,0,0,0,0,10,3,0,0,0,0,0,3,7,0,7,0,4,3,23,533,15,172,6,25,24,769
303021052,3,27,21,0,0,11,56,0,35,0,5,0,0,38,5,114,21,0,0,0,148,37,40,39,10,0,0,124,33,20,15,0,0,0,69,125,14,53,5,6,0,206,431,5,122,0,9,3,570,512,3,121,0,3,3,647,292,0,57,0,4,0,358,92,0,17,0,0,0,112,23,0,5,0,0,0,33,12,0,3,0,0,0,14,5,0,0,0,0,0,5,7,0,5,0,0,0,7,23,17,18,0,0,5,64,1604,276,497,24,26,20,2442
303021053,4,15,14,4,0,8,38,0,21,0,0,0,0,26,9,100,16,0,0,3,125,18,25,30,0,3,0,71,15,3,26,3,0,0,44,88,12,44,0,0,0,143,489,17,106,3,9,3,624,946,6,139,0,10,3,1107,324,0,60,0,4,0,386,90,0,20,0,0,0,111,37,0,8,0,0,0,50,28,0,8,0,0,0,33,10,0,0,0,0,0,14,11,0,0,0,0,0,12,32,12,17,7,0,0,66,2096,211,489,18,28,13,2850
303021054,0,8,5,0,0,3,16,0,20,0,0,0,0,17,3,69,4,0,0,0,78,10,8,10,25,3,0,59,8,3,11,4,0,0,27,34,3,11,3,3,0,50,85,5,40,0,0,0,130,166,0,50,0,7,0,223,127,0,42,0,0,0,167,42,0,11,0,0,0,62,17,0,7,0,0,0,25,13,0,9,0,0,0,22,3,0,3,0,0,0,6,3,0,3,0,0,0,5,4,4,6,0,0,0,12,517,113,210,39,16,6,901
303021055,3,21,15,0,0,4,41,0,38,0,0,0,0,39,3,114,13,0,0,3,133,22,18,24,3,0,0,61,20,6,16,0,0,0,40,78,3,42,0,0,0,122,368,0,88,0,3,3,464,597,3,117,3,7,4,734,258,0,45,3,3,0,307,78,0,4,0,0,0,87,25,0,6,0,0,0,34,11,0,4,0,0,0,11,3,0,0,0,0,0,7,8,0,3,0,0,0,5,23,7,12,0,0,0,47,1492,211,381,15,20,17,2133
303021056,0,14,6,0,0,10,32,0,28,0,0,0,0,31,0,136,4,0,0,0,139,3,57,5,3,0,0,68,3,28,10,4,0,0,42,51,28,12,0,0,0,87,39,14,18,0,0,3,73,224,9,53,0,3,0,287,151,3,21,0,0,0,174,42,0,7,0,0,0,47,9,0,0,0,0,0,10,8,0,0,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,18,4,3,0,0,36,536,340,139,14,5,11,1045
303021057,0,5,6,0,0,4,27,0,14,0,0,0,0,14,0,48,6,0,0,0,53,5,15,9,0,0,0,34,5,7,5,0,0,0,20,21,0,10,0,0,3,32,87,0,28,4,3,0,121,251,0,44,0,3,0,298,87,0,27,0,0,0,124,32,0,3,0,0,0,40,12,0,3,0,0,0,20,7,0,0,0,0,0,6,3,0,0,0,0,0,3,7,0,0,0,0,0,3,5,0,8,0,0,0,15,535,91,151,10,12,11,806
303021058,0,12,15,0,3,9,37,0,15,0,3,0,0,16,0,62,15,7,0,3,84,16,15,17,18,0,0,67,24,3,7,0,0,0,35,51,4,20,3,0,0,80,108,0,30,0,0,0,147,236,3,65,0,0,4,306,259,0,50,4,4,0,324,79,0,21,0,3,0,104,23,0,5,0,0,0,29,14,0,7,0,0,0,17,5,0,0,0,0,0,9,8,0,4,0,0,0,15,17,3,12,4,0,0,36,843,115,276,36,18,21,1304
303021059,0,19,12,0,3,8,39,0,16,4,0,0,0,23,5,105,5,7,0,5,128,15,24,13,11,0,0,60,11,9,5,0,0,0,25,43,3,16,3,0,0,65,206,3,43,0,3,0,255,363,8,65,0,0,0,431,214,3,38,0,3,0,260,60,0,10,0,0,0,67,14,0,14,0,0,0,34,23,0,13,0,0,0,35,7,0,3,0,0,0,7,6,0,3,0,0,0,14,7,12,3,0,4,6,36,974,196,248,22,14,16,1470
303031060,4,0,29,0,0,10,40,0,0,0,0,0,0,0,4,4,6,0,4,0,27,4,4,15,0,75,3,102,0,0,8,0,48,0,67,0,3,18,4,66,0,93,22,5,23,0,64,0,110,529,5,155,11,33,3,733,209,0,67,3,11,0,293,88,0,14,0,8,0,115,36,0,8,0,0,0,41,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,3,18,3,20,0,5,3,53,932,29,371,27,326,15,1694
303031061,0,0,12,0,0,7,20,0,0,0,0,0,0,0,8,0,25,0,3,0,38,3,0,9,0,3,0,18,0,0,4,0,0,0,12,5,3,4,0,0,0,10,30,0,22,0,5,0,51,116,0,26,0,8,0,157,87,0,52,0,0,0,140,36,0,17,0,0,0,50,8,0,3,0,0,0,15,5,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,17,0,3,3,21,303,8,207,3,29,9,557
303031062,0,6,3,0,4,3,22,0,14,0,0,0,0,14,0,54,3,4,0,0,71,3,32,4,3,0,0,38,3,18,9,5,0,0,36,4,16,11,0,0,0,30,25,13,18,0,0,0,56,185,15,62,0,3,0,262,108,0,15,0,0,0,129,54,0,9,0,0,0,67,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,0,0,0,28,402,179,144,19,14,7,757
303031063,0,29,11,0,0,9,47,0,38,0,0,0,0,38,0,193,11,3,0,0,212,11,109,18,14,3,3,144,11,32,17,16,3,0,86,34,40,30,7,3,0,110,146,23,59,3,0,3,231,632,11,167,6,19,4,836,245,0,37,0,5,0,286,35,3,9,0,0,0,41,14,3,0,0,0,0,15,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,13,5,0,0,0,39,1146,496,364,45,32,17,2105
303031064,0,0,15,0,0,8,27,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,4,3,0,0,10,3,0,5,0,4,0,8,3,0,13,0,3,0,15,3,0,4,0,0,0,15,10,0,9,0,8,0,34,30,0,8,0,3,0,42,35,0,3,0,0,0,37,23,0,10,0,0,0,31,13,0,0,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,11,0,5,0,17,130,0,92,5,22,11,265
303031065,3,10,10,0,0,13,37,0,3,0,0,0,0,4,3,10,6,4,0,0,29,6,25,18,5,0,0,58,12,3,14,0,4,3,34,24,13,20,8,3,0,59,69,9,31,10,3,3,122,457,4,100,3,7,5,570,192,3,39,3,3,0,245,37,3,13,0,0,0,56,9,0,11,0,0,0,24,5,0,3,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,0,3,17,3,15,8,0,4,40,838,82,291,33,23,22,1300
303031066,0,3,18,5,0,7,33,0,0,0,4,0,0,6,0,27,11,3,0,0,37,4,11,9,0,0,0,25,0,6,4,0,0,0,10,0,3,12,0,0,0,16,28,0,20,0,0,0,49,279,0,82,6,5,3,379,108,0,32,0,3,0,144,47,0,10,0,0,0,62,14,0,3,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,10,0,3,30,495,55,203,29,14,15,808
303041067,0,6,9,0,0,3,22,0,21,0,0,0,0,26,4,58,15,0,7,0,84,9,45,8,10,3,0,80,7,10,4,4,4,0,31,17,14,20,7,3,0,61,32,18,30,3,7,0,94,212,4,56,0,4,0,273,72,0,21,0,5,0,101,15,0,3,0,0,0,23,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,11,13,0,0,0,41,389,199,186,31,24,5,842
303041068,0,18,15,0,0,5,44,0,27,3,0,0,0,29,9,123,13,5,0,0,153,14,31,23,3,3,0,71,16,14,21,0,0,0,46,50,10,30,3,3,0,94,250,3,78,0,0,0,348,496,0,104,0,4,3,607,169,0,36,0,0,0,205,25,0,8,0,0,0,37,6,0,3,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,15,14,0,0,0,39,1046,242,342,21,16,17,1687
303041069,4,0,15,0,3,3,24,0,0,0,0,0,0,0,4,0,10,0,3,0,18,3,0,3,0,0,0,7,12,0,4,0,0,0,13,3,0,6,0,0,0,13,28,0,11,0,4,0,42,100,3,35,5,10,0,143,86,0,21,3,3,0,114,39,0,5,0,3,0,52,13,0,4,0,0,0,21,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,14,300,5,127,12,24,7,480
303041070,0,0,5,0,0,9,19,0,0,0,0,0,0,0,6,14,6,0,0,0,34,7,8,10,0,5,0,39,3,3,17,0,0,0,22,29,0,18,0,0,0,52,86,4,51,0,0,0,147,209,0,43,0,6,0,262,60,0,17,0,0,0,73,13,0,11,0,0,0,25,6,0,3,0,0,0,10,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,9,0,0,0,19,430,42,201,6,13,9,696
303041071,0,0,6,0,0,7,17,0,6,0,0,0,0,4,0,12,3,0,0,0,17,0,13,8,0,0,0,20,7,3,10,0,0,0,19,16,3,8,0,0,0,30,25,7,17,4,4,0,53,179,3,57,0,4,0,242,152,0,37,0,0,0,188,35,0,6,0,0,0,43,27,0,3,0,0,0,30,6,0,0,0,0,0,7,3,0,6,0,0,0,9,3,0,0,0,0,0,3,8,0,5,0,0,0,24,466,45,172,6,10,8,713
303051072,0,3,9,0,0,3,13,0,4,0,0,0,0,4,0,12,5,0,11,0,30,4,6,3,0,10,0,26,6,5,3,0,0,0,14,4,0,7,0,0,0,19,65,4,24,0,0,0,95,349,3,68,8,7,3,428,114,0,10,0,0,0,126,8,0,0,0,0,0,9,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,23,558,48,148,10,40,12,804
303051073,4,0,26,3,0,11,41,0,0,0,0,0,0,0,0,3,15,0,0,0,20,7,0,14,4,0,0,23,5,0,12,0,0,0,14,6,0,13,3,6,0,24,102,32,21,4,3,0,158,770,3,167,19,25,7,981,292,0,47,0,5,0,341,84,0,9,0,0,0,99,26,0,0,0,0,0,29,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,8,18,3,24,6,3,0,58,1314,40,341,34,41,24,1794
303051074,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,5,3,0,3,0,10,0,21,6,0,9,0,16,0,30,163,0,17,0,3,0,187,93,0,7,0,0,0,105,24,0,3,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,10,313,0,62,0,34,0,402
303051075,3,0,14,0,0,4,15,0,0,0,0,0,0,0,3,0,7,0,0,0,16,0,0,4,0,0,0,3,0,0,3,4,0,0,10,0,3,5,0,0,0,10,5,3,15,0,0,0,25,413,0,69,3,14,0,500,267,0,28,0,6,0,299,48,0,3,0,0,0,51,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,3,3,0,26,762,4,167,10,22,7,970
303051076,0,19,11,0,0,12,43,4,16,4,0,0,0,24,8,97,4,0,3,3,114,8,86,12,3,0,0,119,4,34,15,0,3,0,60,33,25,34,8,6,0,112,241,56,106,0,11,3,417,410,13,86,0,9,3,525,20,0,5,0,0,0,31,3,0,7,0,0,0,9,3,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,20,5,0,4,0,41,755,367,294,14,38,19,1488
303061077,0,3,11,0,0,4,24,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,5,4,0,0,0,13,0,5,6,0,0,0,11,3,3,9,0,3,0,25,28,8,8,3,4,0,44,230,6,47,4,15,0,298,81,0,11,0,3,0,100,39,0,3,0,0,0,47,6,0,0,0,0,0,6,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,4,25,404,36,109,13,27,9,600
303061078,0,3,24,0,0,5,37,0,4,0,0,0,0,4,8,9,22,3,0,0,43,10,7,11,0,0,0,30,3,8,8,0,0,0,22,13,14,20,3,3,0,51,73,3,50,6,9,3,137,745,12,175,14,42,11,994,178,0,55,0,9,3,247,15,0,11,0,0,0,33,8,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,16,5,13,0,10,0,39,1069,62,396,34,71,23,1658
303061079,3,0,31,0,3,10,46,0,9,0,3,0,0,9,8,25,24,0,3,0,61,8,12,18,3,5,0,40,6,8,9,5,0,0,32,15,11,14,0,3,0,43,57,12,23,3,3,0,98,229,8,72,4,8,0,317,123,0,50,0,8,0,188,32,0,24,0,0,0,57,21,0,9,0,4,0,29,3,0,3,0,0,0,5,0,0,3,0,0,0,7,4,0,0,0,0,0,3,17,3,19,0,3,3,47,513,80,308,18,44,19,977
303061080,4,0,41,0,0,10,52,0,7,3,6,0,0,17,11,31,23,0,9,0,70,12,12,21,0,30,0,82,10,4,17,3,20,0,54,5,4,16,8,4,0,35,69,5,52,0,3,0,130,486,3,123,3,23,7,648,214,0,49,3,7,0,277,52,3,27,0,6,0,86,20,0,11,0,0,0,36,3,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,5,0,0,0,4,21,8,23,0,8,0,53,904,81,421,24,111,20,1553
304011081,0,0,12,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,10,6,0,3,0,0,0,9,9,0,7,0,0,0,25,120,0,42,0,0,0,161,87,0,15,0,0,0,99,41,0,11,0,0,0,53,16,0,3,0,0,0,20,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,13,293,0,113,3,9,4,425
304011082,0,0,10,0,0,3,15,0,0,0,0,0,0,0,0,3,3,0,0,0,7,4,0,3,0,0,0,9,0,0,3,0,3,0,7,3,0,8,0,0,0,12,14,0,18,0,0,0,32,225,0,50,0,0,0,276,82,0,12,0,0,0,98,22,0,0,0,0,0,18,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,18,366,9,112,0,7,6,497
304011083,0,0,8,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,3,0,3,0,8,18,0,7,6,0,0,35,204,0,40,5,4,0,252,49,0,11,0,0,0,61,14,0,3,0,0,0,12,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,10,288,0,78,15,8,3,391
304011084,0,0,4,3,0,6,14,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,0,12,0,0,0,0,3,0,3,0,0,7,0,4,0,11,8,3,12,0,7,0,27,186,3,53,0,9,0,244,117,0,30,0,0,0,149,50,0,12,0,0,0,59,32,0,5,0,0,0,33,14,0,0,0,0,0,11,3,0,3,0,0,0,8,3,0,0,0,0,0,10,9,6,4,0,0,0,19,431,18,127,11,17,4,610
304011085,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,30,0,10,0,3,0,43,36,0,7,0,0,0,46,28,0,3,0,0,0,35,12,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,3,125,0,35,0,6,6,168
304021086,0,0,11,0,3,15,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,6,0,0,8,0,0,0,8,3,0,5,0,5,0,12,16,0,13,3,11,0,44,260,0,41,0,3,0,302,128,0,17,0,0,0,148,33,0,8,0,0,0,43,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,451,0,108,3,23,13,608
304021087,0,0,12,0,0,8,20,0,0,0,3,0,0,4,0,0,0,3,0,0,3,5,0,4,4,3,0,20,6,0,7,8,0,0,15,3,0,3,0,0,0,10,0,0,4,0,0,0,6,13,0,11,0,0,0,25,27,0,17,0,0,0,39,14,0,4,0,0,0,20,21,0,3,0,0,0,28,12,0,7,0,0,0,18,3,0,0,0,0,0,3,6,0,3,0,0,0,12,4,0,0,9,0,0,9,110,0,67,25,4,9,224
304021088,0,0,18,0,3,6,28,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,6,0,0,0,6,0,0,7,0,0,0,8,0,0,6,0,0,0,6,10,0,3,0,0,0,16,77,0,24,0,0,0,104,121,0,22,0,0,0,142,69,0,6,0,0,0,76,42,0,3,0,0,0,51,29,0,6,0,0,0,42,14,0,4,0,0,0,16,5,0,0,0,0,0,5,6,0,8,0,0,0,16,378,0,124,0,4,8,519
304021089,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,14,0,0,0,30,19,3,17,0,0,0,38,32,0,3,0,0,0,32,12,0,0,0,0,0,15,8,0,0,0,0,0,6,4,0,0,0,0,0,4,8,0,4,0,0,0,16,0,0,7,0,0,0,4,101,6,46,0,0,0,155
304021090,0,0,14,0,0,6,21,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,9,0,0,7,0,0,0,7,0,0,12,0,0,0,11,6,0,9,0,0,0,19,89,3,41,0,7,0,138,139,3,30,0,3,0,176,61,0,11,0,0,0,74,22,0,5,0,0,0,31,15,0,0,0,0,0,13,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,3,0,0,0,6,345,4,143,3,10,14,521
