SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
501011003,0,0,0,0,..,12,0,14,0,14,..,14,0,14,0,14,..,3,0,3,0,3,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,29,10,34,0,39,..,200,26,225,3,226,..,18,0,17,404,418,4567,211,28,241,406,5213,4433,..,..,..,..,4433,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,5,26,0,26,..,0,0,0,0,0,..,16,5,26,0,26,..,0,0,0,0,0,..,15,0,14,0,14,..,26,0,26,0,26,..,35,4,38,0,38,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,27,0,29,3,32,..,9,0,9,0,9,..,0,0,0
501011004,0,0,0,0,..,39,0,44,0,44,..,31,3,30,3,30,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,3,5,0,5,..,47,6,59,0,60,..,318,49,359,9,370,..,22,3,25,356,378,3657,332,52,385,363,4403,3712,..,..,..,..,3712,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,6,0,6,..,26,3,30,0,30,..,0,3,3,0,3,..,33,12,39,0,39,..,0,0,0,0,0,..,16,0,16,0,16,..,33,0,33,0,37,..,45,0,45,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,10,0,10,..,30,0,30,0,30,..,10,4,8,0,8,..,12,6,19
501021005,0,19,0,19,..,43,4,43,0,43,..,12,0,12,0,12,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,86,14,96,0,96,..,387,43,425,7,434,..,20,0,25,588,608,7664,408,41,449,590,8703,7842,..,..,..,..,7842,..,73,3,75,0,75,..,6,0,6,0,6,..,5,0,5,0,5,..,3,0,3,0,3,..,27,17,45,0,45,..,0,0,3,0,3,..,35,17,52,0,52,..,0,0,0,0,0,..,17,0,17,0,19,..,12,0,12,0,12,..,24,0,23,0,24,..,0,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,6,0,8,0,8,..,23,0,23,0,23,..,42,4,46,0,46,..,13,0,13,0,13,..,5,0,5
501021007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,5,3,8,0,8,..,58,13,69,0,69,..,12,0,12,174,186,2302,67,13,77,174,2548,2386,..,..,..,..,2386,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,5,0,5,..,0,0,0,0,0,..,4,3,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,3,3
501021008,0,3,0,3,..,60,0,58,0,58,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,7,0,8,..,34,9,43,3,51,..,225,40,267,8,272,..,16,3,22,596,618,2573,242,42,283,601,3454,2731,..,..,..,..,2731,..,16,0,16,0,16,..,6,3,8,0,8,..,4,0,4,0,4,..,4,4,7,0,7,..,12,4,20,0,20,..,0,0,0,0,0,..,20,9,27,0,27,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,6,0,6,0,6,..,3,0,3,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,12,5,20,0,20,..,10,7,24,3,24,..,6,3,3,0,3,..,3,3,7
501021009,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,9,9,0,9,..,24,0,27,3,34,..,112,14,126,3,132,..,13,0,13,370,386,3922,125,14,142,370,4435,3862,..,..,..,..,3862,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,5,6,0,6,..,0,0,0,0,0,..,5,3,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,26,4,29,0,33,..,0,0,3,0,3,..,0,0,0
501021010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,3,0,3,..,23,4,25,0,28,..,4,0,4,100,104,1458,28,4,31,100,1594,1434,..,..,..,..,1434,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
501021011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,6,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501021012,4,27,0,27,..,44,5,52,0,52,..,11,0,7,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,55,10,65,0,70,..,298,42,339,6,342,..,14,3,11,370,379,5057,308,43,353,371,5781,5246,..,..,..,..,5246,..,30,0,30,0,30,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,14,3,16,0,16,..,0,0,0,0,0,..,14,3,26,0,26,..,0,0,0,0,0,..,11,3,13,0,13,..,12,0,12,0,12,..,15,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,7,0,7,..,5,3,15,0,15,..,3,0,7,0,7,..,3,0,3,0,3,..,9,0,9,0,8,..,28,6,33,0,34,..,22,5,29,0,27,..,12,0,12,0,12,..,7,7,13
501021014,0,15,0,15,..,153,11,164,0,164,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,6,27,0,27,..,377,71,445,3,451,..,22,0,22,389,410,3729,393,71,464,393,4586,3587,..,..,..,..,3587,..,10,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,0,0,0,..,15,24,35,0,35,..,0,0,0,0,0,..,13,27,38,0,38,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,125,11,139,0,139,..,4,0,3,0,3,..,3,3,7
501021015,0,8,0,8,..,72,0,76,0,76,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,8,0,8,..,38,3,45,0,45,..,313,42,353,3,354,..,7,0,7,225,233,2773,314,39,359,231,3362,3029,..,..,..,..,3029,..,4,0,4,0,4,..,3,3,5,0,5,..,0,0,0,0,0,..,5,0,3,0,3,..,30,18,44,0,42,..,3,0,3,0,3,..,37,15,52,0,53,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,18,3,19,0,19,..,0,0,3,0,3,..,3,0,3,0,3,..,6,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,21,4,24,0,24,..,60,13,78,0,78,..,0,0,5,0,5,..,5,0,10
501021016,0,0,0,0,..,20,3,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,102,10,113,6,117,..,7,0,10,220,225,1732,108,9,125,221,2071,1727,..,..,..,..,1727,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,3,0,3,..,53,9,61,3,63,..,0,0,0,0,0,..,0,0,0
501021251,0,7,0,7,..,73,0,71,0,71,..,18,0,18,0,18,..,0,0,0,0,0,..,5,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,72,10,80,0,83,..,489,26,515,8,514,..,13,0,13,255,268,3615,503,26,526,259,4397,3778,..,..,..,..,3778,..,202,3,201,3,207,..,11,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,23,3,24,0,24,..,0,0,0,0,0,..,22,3,30,0,30,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,5,0,5,..,4,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,9,0,13,0,13,..,16,0,14,0,15,..,38,5,48,0,48,..,20,0,20,0,21,..,3,0,3,0,3,..,3,0,3
501021252,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,3,4,..,47,0,46,3,47,..,4,0,4,68,72,1354,52,0,51,75,1476,1400,..,..,..,..,1400,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0
501021253,0,5,0,5,..,64,0,64,0,64,..,26,0,28,3,30,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,78,7,83,0,85,..,488,57,543,10,557,..,23,0,25,415,439,4871,512,57,567,424,5864,5239,..,..,..,..,5239,..,16,0,16,0,16,..,18,6,21,0,21,..,6,0,6,0,6,..,18,4,16,0,16,..,30,9,37,0,37,..,0,0,0,0,0,..,42,14,58,0,58,..,7,0,7,0,7,..,16,0,12,0,12,..,25,0,25,0,23,..,11,0,11,0,11,..,0,0,0,0,0,..,11,0,10,0,10,..,6,3,9,0,9,..,14,0,14,0,14,..,7,0,6,0,6,..,6,0,7,0,7,..,9,3,16,0,16,..,57,8,66,0,66,..,69,16,83,4,92,..,9,5,13,0,13,..,17,3,18
501021254,3,9,0,9,..,50,3,54,3,59,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,43,6,46,0,50,..,172,25,193,11,202,..,13,0,13,202,212,2107,183,25,201,209,2527,2208,..,..,..,..,2208,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,10,0,10,..,0,0,0,0,0,..,9,0,13,0,13,..,3,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,13,0,13,..,8,0,5,0,5,..,3,0,3,0,3,..,3,0,3
501031017,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,16,0,18,..,74,4,79,3,82,..,6,0,6,230,234,2802,86,4,86,231,3120,2885,..,..,..,..,2885,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,11,0,11,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,14,0,11,..,3,0,3,0,3,..,0,0,0
501031018,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,6,0,6,..,10,3,15,0,15,..,91,25,120,0,123,..,0,0,0,256,255,2526,96,25,121,257,2899,2563,..,..,..,..,2563,..,4,0,4,0,4,..,0,5,7,0,7,..,3,0,3,0,3,..,3,0,5,0,5,..,6,4,19,0,19,..,0,0,3,0,3,..,13,12,22,0,22,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,5,0,5,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,3,30,0,30,..,3,0,3,0,3,..,3,0,3
501031019,0,0,0,0,..,13,0,13,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,4,23,0,23,..,134,12,146,3,156,..,11,3,14,186,198,2374,145,12,162,193,2729,2400,..,..,..,..,2400,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,6,0,6,..,0,0,0,0,0,..,11,3,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,5,..,0,0,6,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,35,0,35,..,0,0,0,0,0,..,0,0,0
501031020,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,16,3,14,0,14,..,81,14,92,0,93,..,6,0,6,249,253,2279,87,14,95,253,2621,2076,..,..,..,..,2076,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,8,4,11,0,14,..,0,0,0,0,0,..,14,5,19,0,15,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,6,21,0,22,..,0,0,0,0,0,..,0,0,0
502011021,0,0,0,0,..,3,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,28,3,33,0,30,..,140,11,150,3,155,..,8,0,13,237,251,3184,149,12,165,242,3585,3121,..,..,..,..,3121,..,22,0,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,12,0,12,..,0,0,0,0,0,..,10,3,11,0,11,..,3,3,9,0,9,..,16,0,16,0,16,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,16,..,3,0,3,0,3,..,0,0,0
502011022,0,6,0,6,..,24,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,33,5,36,0,38,..,163,14,178,8,180,..,14,3,16,270,286,3909,173,22,193,274,4373,3945,..,..,..,..,3945,..,26,0,26,0,26,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,11,0,11,..,16,0,16,0,15,..,9,0,9,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,3,11,0,16,..,3,0,3,0,3,..,4,3,7
502011023,0,0,0,0,..,46,3,50,0,50,..,8,0,8,0,8,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,46,3,50,0,47,..,218,12,233,7,241,..,19,0,19,248,269,4165,238,12,247,259,4674,4592,..,..,..,..,4592,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,15,4,14,0,14,..,0,0,0,0,0,..,16,4,20,0,20,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,6,0,6,0,6,..,0,7,7,0,7,..,6,0,6,0,6,..,31,4,36,0,36,..,9,0,6,0,6,..,5,0,6,0,8,..,0,0,0
502011024,0,0,0,0,..,32,0,29,0,29,..,17,0,16,0,16,..,0,0,0,0,0,..,10,0,9,0,9,..,0,0,0,0,0,..,3,4,5,0,5,..,80,5,90,8,96,..,428,31,458,8,462,..,21,0,21,580,600,7896,444,31,474,588,8961,8434,..,..,..,..,8434,..,75,0,75,0,73,..,7,3,5,0,7,..,0,0,0,0,0,..,14,0,17,0,17,..,23,3,26,0,26,..,0,3,0,0,0,..,38,6,49,0,49,..,8,0,8,0,8,..,30,0,29,0,29,..,25,0,25,0,25,..,42,0,42,0,42,..,6,0,4,0,4,..,0,0,0,0,0,..,4,0,8,0,8,..,10,3,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,3,27,0,27,..,38,0,38,0,38,..,14,0,18,0,18,..,7,5,10
502011025,0,3,0,3,..,63,4,60,0,60,..,10,3,7,0,7,..,4,0,4,0,4,..,11,0,12,0,12,..,0,0,0,0,0,..,0,0,3,0,3,..,42,10,52,3,60,..,393,36,429,4,433,..,19,0,19,404,423,3575,406,38,447,413,4430,3756,..,..,..,..,3756,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,9,3,14,3,10,..,21,10,30,0,36,..,0,0,0,0,0,..,34,11,42,0,45,..,5,0,5,0,5,..,10,0,10,0,10,..,11,0,11,0,11,..,14,0,14,0,14,..,5,0,5,0,5,..,6,0,6,0,6,..,24,4,24,0,24,..,21,0,21,0,20,..,19,0,19,0,19,..,7,0,10,0,10,..,33,3,34,3,33,..,106,7,117,3,122,..,17,0,17,0,17,..,9,0,9,0,9,..,3,3,11
