SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
212031306,..,124,21,149,0,147,..,67,3,69,0,69,..,564,32,598,0,598,..,780,120,897,13,910,..,713,35,753,6,756,..,83,5,86,0,90,..,227,33,261,0,264,..,2441,227,2668,25,2692,..,58,10,68,7,72,..,9,0,8,0,8,..,15,3,16,0,16,..,11,4,16,0,16,..,4,0,4,0,10,..,32,3,37,0,40,..,55,12,64,0,68,..,37,3,38,0,38,..,122,9,130,0,136,..,44,3,43,0,43,..,134,0,134,0,134,..,43,3,50,0,50,..,141,3,148,0,146,..,56,3,58,0,58,..,373,12,385,0,386,..,179,36,213,3,215,..,344,30,371,0,376,..,18,7,24,0,24,..,180,32,210,3,214,..,169,61,234,0,231,..,1694,447,2139,32,2173,..,6700,1174,7876,89,7962,..,18,12,34,723,757,6509,6722,1189,7910,813,15224
212031308,..,34,4,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,52,4,52,0,52,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,3,3,..,0,0,0,0,0,..,11,3,15,0,15,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,10,0,17,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,51,9,57,0,57,..,287,29,316,3,318,..,16,0,16,494,508,6914,298,29,326,497,7741
212031457,..,85,5,96,0,100,..,21,0,22,0,22,..,151,6,157,0,159,..,125,15,143,0,143,..,256,12,269,0,270,..,30,0,30,0,30,..,40,4,39,0,39,..,621,42,663,0,670,..,105,10,111,0,111,..,3,0,3,0,3,..,50,22,71,0,71,..,11,3,13,0,13,..,7,0,7,0,7,..,40,7,45,0,45,..,26,11,35,0,35,..,16,3,20,0,20,..,35,3,39,0,35,..,48,9,51,0,50,..,45,3,50,0,50,..,21,0,21,0,21,..,22,0,22,0,22,..,14,3,21,0,21,..,113,7,113,0,117,..,109,6,116,0,115,..,102,3,109,3,112,..,12,9,15,0,15,..,42,8,43,0,46,..,18,3,21,0,21,..,903,242,1143,11,1161,..,3047,533,3575,28,3605,..,24,6,27,381,409,9106,3072,536,3603,414,13122
212031458,..,93,7,101,0,101,..,10,0,10,0,10,..,275,12,284,0,284,..,321,33,357,0,358,..,489,29,515,0,521,..,87,14,97,0,97,..,135,4,138,0,141,..,1315,98,1407,3,1415,..,108,17,127,0,123,..,4,0,4,0,4,..,15,8,26,3,30,..,18,3,21,0,21,..,22,0,22,0,22,..,48,17,69,3,69,..,49,8,55,0,55,..,28,3,35,0,39,..,134,19,155,4,151,..,81,3,82,0,82,..,74,0,72,0,75,..,76,9,88,0,88,..,120,0,120,0,126,..,32,3,31,0,31,..,308,18,319,3,320,..,307,36,340,3,343,..,192,14,207,0,207,..,26,5,30,0,30,..,57,9,70,0,71,..,65,32,95,3,98,..,2058,657,2715,34,2745,..,5583,1088,6676,62,6741,..,36,16,50,699,752,9288,5623,1105,6725,764,16783
212041309,..,1250,419,1668,9,1675,..,25,0,24,0,24,..,197,8,204,0,204,..,146,5,150,4,159,..,102,0,106,0,106,..,49,3,50,0,50,..,61,3,65,0,65,..,580,18,597,7,601,..,282,67,345,3,347,..,32,0,36,0,36,..,21,8,25,0,25,..,26,0,26,0,26,..,3,0,3,0,3,..,10,0,9,0,9,..,49,10,57,0,57,..,175,28,202,0,201,..,0,0,0,0,0,..,26,5,31,0,31,..,110,3,113,3,117,..,30,3,28,0,29,..,124,0,128,0,130,..,20,0,20,0,20,..,283,3,288,4,295,..,66,8,77,0,77,..,116,3,121,0,121,..,10,4,20,0,20,..,25,11,37,0,37,..,192,96,283,0,283,..,825,173,1000,19,1014,..,4947,1178,6130,51,6183,..,40,13,54,443,494,4978,4992,1192,6178,491,11650
212041310,..,938,370,1313,13,1319,..,94,4,100,0,96,..,390,35,422,0,425,..,669,66,735,12,746,..,191,7,192,0,192,..,119,13,127,0,131,..,217,14,232,3,238,..,1676,134,1817,17,1833,..,230,82,315,4,316,..,44,8,53,0,53,..,80,51,135,0,135,..,5,7,10,0,10,..,13,0,9,0,9,..,28,9,37,0,37,..,37,13,54,0,54,..,89,34,125,4,126,..,25,0,26,0,26,..,23,7,30,0,30,..,72,3,80,0,80,..,79,15,95,0,95,..,101,0,102,0,102,..,34,0,38,0,38,..,291,24,312,0,312,..,68,21,90,0,87,..,163,14,178,3,180,..,34,10,43,0,43,..,29,15,39,0,39,..,361,192,556,3,564,..,904,230,1134,19,1150,..,6706,1947,8657,76,8727,..,35,5,40,580,622,3289,6739,1953,8699,653,12642
212041311,..,213,70,281,0,281,..,180,21,207,3,205,..,713,68,779,4,786,..,1062,125,1193,17,1211,..,788,76,864,10,870,..,395,54,452,3,451,..,288,51,334,3,342,..,3430,392,3819,34,3859,..,262,96,359,9,367,..,7,3,10,0,10,..,3,0,3,0,3,..,40,27,67,0,67,..,12,0,13,0,14,..,327,200,533,8,534,..,141,51,191,8,200,..,130,61,191,0,192,..,240,28,267,5,278,..,421,221,640,7,646,..,152,3,159,3,156,..,62,14,74,0,74,..,212,6,221,0,220,..,61,11,71,0,71,..,484,42,522,4,529,..,151,43,189,3,195,..,1077,304,1376,14,1388,..,23,5,33,0,33,..,220,46,262,3,268,..,252,145,392,5,402,..,6259,2660,8922,131,9057,..,15151,5086,20233,257,20489,..,135,59,196,2474,2663,7517,15283,5144,20427,2727,30671
212041312,..,782,180,961,10,963,..,47,4,49,0,49,..,265,16,279,3,280,..,287,22,311,6,312,..,662,67,730,3,731,..,132,12,147,0,147,..,126,14,139,3,143,..,1522,128,1652,15,1661,..,497,102,599,8,601,..,13,3,10,0,10,..,32,22,54,0,54,..,71,23,94,3,90,..,27,3,30,0,30,..,107,40,147,0,147,..,130,35,166,8,166,..,83,16,100,3,100,..,99,17,112,3,112,..,593,182,784,11,789,..,91,3,90,0,90,..,74,7,80,0,80,..,124,0,126,0,127,..,52,0,54,0,54,..,339,14,345,0,345,..,251,36,287,3,296,..,634,140,774,3,780,..,31,3,30,0,30,..,120,39,164,3,162,..,526,235,762,3,760,..,2443,822,3265,54,3319,..,10066,2493,12559,140,12694,..,81,27,114,1019,1131,8606,10147,2516,12665,1158,22430
212041313,..,343,29,373,0,379,..,0,0,0,0,0,..,56,0,62,0,64,..,22,0,19,0,19,..,34,0,34,0,34,..,3,0,3,0,3,..,27,4,25,0,25,..,138,4,147,0,145,..,137,9,148,3,148,..,21,0,21,0,21,..,9,3,13,0,13,..,11,0,11,0,11,..,9,0,9,0,9,..,0,0,0,0,0,..,25,0,25,0,25,..,47,13,57,0,57,..,0,0,0,0,0,..,12,3,16,0,16,..,4,0,4,0,11,..,7,0,7,0,7,..,22,3,20,0,20,..,9,0,9,0,9,..,50,3,48,0,53,..,49,4,56,0,57,..,21,0,26,0,26,..,11,3,15,0,15,..,51,5,60,0,60,..,113,21,130,0,130,..,260,50,310,5,312,..,1739,223,1956,19,1979,..,22,0,23,349,370,7938,1756,225,1979,362,10285
212041314,..,447,87,531,3,536,..,48,0,46,0,46,..,369,26,389,0,395,..,338,42,383,10,390,..,505,24,522,4,528,..,44,3,44,0,44,..,118,4,125,0,125,..,1414,99,1518,16,1531,..,303,57,355,3,360,..,41,3,46,0,46,..,38,8,48,0,48,..,50,7,52,0,52,..,36,0,34,0,34,..,19,3,26,0,26,..,76,16,91,0,93,..,55,3,52,0,52,..,96,13,103,3,111,..,209,48,256,0,259,..,103,4,109,0,111,..,63,5,68,0,69,..,176,6,183,0,183,..,55,11,63,0,68,..,406,19,425,0,431,..,192,29,223,0,226,..,339,17,347,0,353,..,59,13,73,0,73,..,533,100,638,0,637,..,2153,960,3107,17,3126,..,2566,974,3539,45,3589,..,11746,3464,15211,118,15332,..,60,25,86,832,913,9741,11803,3492,15294,950,25980
212041316,..,382,95,474,3,478,..,27,0,31,0,31,..,78,3,86,0,86,..,120,17,139,0,139,..,174,16,193,3,194,..,41,3,41,0,41,..,35,6,42,0,42,..,480,48,527,3,532,..,129,30,152,9,164,..,3,0,6,0,6,..,21,6,23,0,23,..,39,0,43,0,43,..,9,0,9,0,9,..,19,6,25,0,25,..,30,5,35,0,35,..,14,3,19,0,19,..,28,5,39,0,39,..,88,29,121,0,121,..,47,0,53,0,53,..,50,3,53,0,53,..,68,3,70,0,70,..,12,0,12,0,8,..,176,10,188,0,185,..,115,37,152,5,156,..,70,10,80,3,77,..,12,3,16,0,16,..,37,15,53,0,53,..,281,137,419,0,420,..,659,192,845,9,857,..,3190,765,3960,38,3989,..,17,9,24,358,384,3110,3208,774,3985,388,7487
212041317,..,397,152,553,8,562,..,60,3,61,0,62,..,301,31,331,0,338,..,1240,140,1381,9,1388,..,189,14,195,6,202,..,219,36,257,4,254,..,137,15,154,0,154,..,2142,239,2381,18,2396,..,233,98,333,5,334,..,23,17,38,0,38,..,141,69,206,0,206,..,25,12,31,0,31,..,72,12,82,0,86,..,24,7,28,0,28,..,38,14,49,0,54,..,29,3,30,0,34,..,36,0,40,0,40,..,36,29,64,0,63,..,85,0,84,0,87,..,91,28,117,0,117,..,107,5,109,0,109,..,88,18,107,3,106,..,361,54,414,3,417,..,113,29,144,0,142,..,97,11,106,0,106,..,75,82,156,0,156,..,54,31,84,0,85,..,3298,2127,5422,22,5446,..,1701,1289,2996,41,3036,..,10953,5568,16522,131,16654,..,53,60,116,1164,1276,3841,11007,5626,16634,1301,21771
212041318,..,206,57,271,3,274,..,3,0,3,0,3,..,95,6,108,3,104,..,379,48,424,3,428,..,82,3,84,0,84,..,34,3,34,0,34,..,28,4,32,0,32,..,627,66,691,3,691,..,83,15,100,0,103,..,10,0,10,0,10,..,11,10,21,0,21,..,8,5,13,0,13,..,18,0,18,0,18,..,9,4,10,0,10,..,17,3,23,3,26,..,13,4,14,0,14,..,24,0,24,0,24,..,32,6,42,0,42,..,35,0,35,0,35,..,42,11,49,0,49,..,60,3,65,0,65,..,25,7,29,0,29,..,165,16,178,0,178,..,103,25,129,0,128,..,56,7,62,0,60,..,57,29,84,0,84,..,45,7,54,0,54,..,1924,1217,3145,20,3163,..,1599,990,2589,37,2624,..,6087,2995,9086,82,9161,..,35,29,58,498,553,2927,6117,3022,9144,581,12649
212041459,..,215,58,273,0,276,..,163,14,172,3,178,..,266,21,285,0,290,..,996,98,1092,7,1102,..,496,40,541,3,540,..,214,29,245,9,252,..,120,10,131,0,131,..,2258,215,2470,29,2497,..,155,33,187,4,192,..,17,7,21,0,21,..,16,10,25,0,25,..,18,4,20,3,25,..,14,0,14,0,14,..,37,16,54,0,54,..,57,19,73,0,73,..,37,12,45,0,45,..,60,5,66,0,66,..,105,32,135,0,140,..,83,3,88,0,92,..,34,4,38,0,38,..,90,3,96,0,97,..,28,12,39,0,39,..,240,19,257,0,260,..,119,27,146,3,148,..,148,20,172,0,176,..,41,14,47,0,53,..,63,10,74,0,74,..,572,336,907,7,915,..,1261,432,1692,34,1724,..,6102,1521,7620,95,7714,..,50,23,74,740,816,3899,6153,1544,7694,836,12429
212041460,..,195,59,258,3,258,..,100,10,112,0,112,..,235,13,255,0,256,..,787,95,879,3,887,..,331,18,355,3,352,..,161,8,173,3,171,..,136,15,147,0,147,..,1752,162,1915,7,1928,..,178,52,229,4,229,..,14,6,21,0,21,..,21,6,28,0,28,..,15,0,15,0,15,..,27,0,27,0,28,..,40,12,48,0,48,..,90,30,119,3,120,..,27,11,43,0,43,..,56,10,70,0,71,..,114,38,160,0,160,..,74,0,76,0,72,..,63,13,73,0,78,..,106,3,107,0,106,..,59,20,79,0,82,..,295,38,337,5,340,..,143,38,182,5,187,..,157,17,174,0,174,..,43,34,77,0,79,..,120,51,165,3,173,..,1744,1080,2824,25,2845,..,2372,1310,3678,48,3724,..,8482,3386,11870,114,11989,..,58,35,94,842,936,5706,8545,3425,11968,962,18630
212051319,..,814,149,959,5,967,..,32,0,32,0,32,..,235,6,234,0,238,..,85,5,92,0,92,..,304,13,316,3,323,..,70,4,70,0,70,..,81,9,85,3,87,..,801,30,834,8,845,..,306,52,355,13,364,..,83,17,96,0,98,..,175,60,234,0,232,..,13,0,13,0,13,..,9,0,12,0,12,..,45,11,58,0,58,..,80,16,93,0,96,..,117,22,140,0,144,..,8,0,10,0,10,..,53,7,54,0,54,..,26,3,34,0,34,..,155,16,166,0,166,..,45,0,45,0,45,..,19,4,24,0,24,..,247,18,264,0,264,..,141,11,157,3,162,..,78,0,81,0,81,..,87,20,107,0,106,..,18,3,25,0,27,..,229,43,278,0,278,..,554,108,659,15,678,..,6449,1303,7755,79,7833,..,54,8,61,1115,1181,9293,6506,1309,7818,1192,18298
212051320,..,715,235,952,4,958,..,309,23,335,0,334,..,517,29,545,8,550,..,426,48,472,3,474,..,493,32,523,4,525,..,154,7,164,0,164,..,320,16,345,0,345,..,2231,153,2383,8,2393,..,318,129,444,4,447,..,104,23,127,0,127,..,203,96,290,0,290,..,6,0,6,0,6,..,3,0,4,0,4,..,138,10,152,0,152,..,41,6,48,0,48,..,76,16,88,0,88,..,14,0,14,0,14,..,16,0,20,0,20,..,95,8,103,0,105,..,514,65,582,3,582,..,80,3,79,0,79,..,93,3,94,0,97,..,786,75,859,8,861,..,107,12,118,0,119,..,273,8,286,3,283,..,77,9,89,0,89,..,7,3,4,0,4,..,368,75,443,0,444,..,978,131,1111,23,1133,..,12795,2371,15174,82,15250,..,45,9,52,1180,1229,5928,12843,2386,15224,1255,22407
212051321,..,337,54,389,0,394,..,101,0,101,3,106,..,498,15,512,0,515,..,117,12,132,0,130,..,655,22,673,11,682,..,135,7,144,0,144,..,255,7,258,0,258,..,1763,62,1823,12,1837,..,143,26,165,3,170,..,55,9,62,0,62,..,266,92,353,7,357,..,6,3,14,0,15,..,12,0,12,0,12,..,111,16,121,0,121,..,36,0,42,0,42,..,75,14,85,3,84,..,0,0,0,0,0,..,43,0,43,0,43,..,20,0,20,0,20,..,149,3,155,0,152,..,46,0,47,0,50,..,52,3,55,0,55,..,270,13,277,4,284,..,40,3,45,0,50,..,573,26,597,6,605,..,41,3,41,0,41,..,17,3,22,0,22,..,234,40,267,0,269,..,605,91,693,10,711,..,9375,1906,11284,86,11364,..,43,6,49,600,652,9069,9423,1913,11336,686,21085
212051322,..,386,77,463,4,461,..,78,3,85,0,85,..,413,20,432,0,432,..,140,6,147,0,149,..,832,29,857,4,868,..,97,4,94,0,94,..,212,6,219,0,219,..,1767,65,1837,10,1846,..,160,27,187,3,186,..,52,7,59,0,59,..,212,82,300,3,297,..,7,0,6,0,6,..,12,0,12,0,12,..,85,16,98,0,98,..,59,3,69,0,69,..,45,8,54,0,54,..,3,0,3,0,3,..,27,4,31,0,31,..,29,0,29,0,29,..,166,14,174,0,174,..,41,0,37,0,37,..,38,3,36,0,41,..,266,17,284,0,281,..,53,9,62,0,62,..,508,21,527,0,527,..,23,6,32,0,32,..,31,9,38,0,38,..,300,74,377,3,379,..,595,97,693,15,705,..,9206,2015,11221,54,11272,..,37,5,42,661,708,7266,9245,2021,11261,713,19241
212051323,..,588,117,707,5,709,..,48,0,51,3,50,..,219,8,224,0,224,..,63,3,66,0,66,..,471,16,490,0,490,..,8,0,8,0,8,..,142,6,143,0,143,..,952,33,987,3,989,..,161,15,176,0,176,..,115,6,122,0,126,..,179,65,243,0,248,..,17,0,22,0,22,..,14,0,14,0,14,..,46,7,49,0,49,..,69,3,66,0,66,..,60,8,70,0,75,..,0,0,0,0,0,..,24,5,25,0,25,..,20,0,20,0,18,..,86,6,89,0,89,..,22,4,29,0,29,..,33,0,40,0,40,..,162,11,175,0,175,..,47,4,52,0,52,..,195,13,212,0,209,..,38,8,42,0,42,..,9,0,9,0,9,..,130,11,144,0,144,..,323,61,380,10,395,..,5734,1114,6854,43,6895,..,22,4,29,501,529,7848,5760,1123,6882,546,15277
212051324,..,830,150,979,12,995,..,74,3,77,0,77,..,204,11,216,3,221,..,69,7,74,0,76,..,556,14,573,3,580,..,42,0,42,0,43,..,122,15,136,0,136,..,1064,48,1116,10,1127,..,271,38,306,7,310,..,63,17,75,0,75,..,220,79,300,3,297,..,14,0,14,0,14,..,3,0,3,0,3,..,72,11,81,0,81,..,85,11,94,0,94,..,69,11,75,0,80,..,0,0,0,0,0,..,23,3,19,0,19,..,26,0,26,0,26,..,134,10,141,0,141,..,65,0,65,0,65,..,41,0,41,0,41,..,265,10,274,0,274,..,54,8,65,0,65,..,195,8,200,3,201,..,28,5,36,0,36,..,12,0,10,0,10,..,211,42,247,3,255,..,440,62,501,15,515,..,6614,1213,7830,65,7893,..,37,3,41,797,844,9598,6649,1219,7868,868,18334
212051325,..,1249,210,1455,23,1478,..,63,0,63,0,63,..,219,7,230,0,231,..,175,21,197,0,197,..,577,21,598,4,602,..,80,11,95,0,95,..,110,10,117,0,117,..,1223,72,1292,7,1303,..,527,89,612,3,619,..,46,14,61,0,61,..,67,38,102,0,102,..,55,5,65,0,65,..,10,0,7,0,7,..,65,7,74,0,74,..,112,22,131,0,131,..,56,13,71,3,76,..,9,0,9,0,9,..,112,20,132,0,132,..,54,3,60,0,61,..,150,12,155,0,156,..,57,0,58,0,58,..,36,0,36,0,36,..,295,17,304,0,306,..,119,14,134,0,131,..,255,10,263,0,267,..,29,4,32,0,38,..,42,13,55,0,54,..,489,144,634,0,638,..,705,128,830,10,841,..,7822,1478,9301,81,9377,..,39,10,50,865,918,9074,7866,1485,9349,947,19368
212051326,..,1881,556,2445,20,2460,..,89,4,94,0,94,..,320,6,327,3,336,..,165,14,181,0,181,..,249,10,257,7,260,..,52,10,64,0,62,..,224,19,243,0,241,..,1103,58,1164,7,1175,..,661,183,837,17,855,..,140,11,153,0,153,..,184,104,291,0,289,..,6,4,12,0,12,..,11,0,11,0,11,..,31,4,37,0,35,..,77,17,94,0,94,..,155,34,195,11,203,..,11,0,11,0,11,..,50,12,61,0,61,..,35,0,36,0,36,..,132,14,144,0,144,..,55,3,58,0,58,..,18,0,18,0,18,..,239,17,253,0,257,..,169,25,192,3,198,..,151,7,155,0,158,..,38,5,40,0,40,..,22,3,24,0,24,..,214,64,278,0,282,..,556,116,671,25,696,..,7906,1815,9718,103,9823,..,58,8,69,1029,1098,10375,7959,1821,9788,1135,21290
212051327,..,837,126,963,4,966,..,47,0,47,0,50,..,191,9,202,0,198,..,122,14,135,0,136,..,274,3,280,0,276,..,26,0,26,0,26,..,120,7,128,0,128,..,773,33,806,5,809,..,500,85,585,4,587,..,56,8,63,0,62,..,110,36,144,3,150,..,46,0,45,0,45,..,16,0,16,0,16,..,71,10,85,0,85,..,89,0,91,0,97,..,52,3,56,0,56,..,3,0,3,0,3,..,30,9,35,0,35,..,23,0,23,0,23,..,69,7,77,0,77,..,34,0,34,0,37,..,38,0,37,0,37,..,168,8,174,0,176,..,69,3,73,0,73,..,261,9,270,3,273,..,20,3,24,0,22,..,81,19,98,0,98,..,173,44,210,6,218,..,668,86,752,13,766,..,7149,1385,8533,53,8580,..,46,11,56,607,660,10510,7199,1394,8590,655,19753
213011328,..,70,45,117,0,117,..,119,12,135,0,135,..,116,5,124,0,124,..,229,34,265,0,265,..,37,0,39,0,39,..,58,3,62,0,62,..,102,4,109,7,110,..,670,54,731,7,732,..,88,37,120,0,120,..,17,0,17,0,17,..,21,8,26,0,26,..,25,11,41,0,41,..,159,18,178,0,176,..,35,25,59,3,61,..,98,33,128,3,128,..,13,3,16,0,16,..,46,3,51,0,54,..,28,5,26,0,27,..,64,0,66,0,66,..,5,0,10,0,10,..,50,5,56,0,56,..,8,0,5,0,5,..,130,5,137,0,137,..,81,21,97,0,97,..,170,72,242,9,248,..,16,3,19,0,19,..,35,7,42,0,42,..,489,247,739,3,744,..,630,143,773,16,790,..,3212,886,4103,54,4157,..,25,21,50,583,638,3042,3243,908,4149,635,7836
213011329,..,109,7,120,0,119,..,26,0,26,0,26,..,132,12,140,0,145,..,160,15,173,3,175,..,25,0,31,0,31,..,84,13,94,0,94,..,32,4,41,0,41,..,469,41,506,3,506,..,104,7,107,0,107,..,12,0,12,0,12,..,8,6,15,0,14,..,235,35,272,3,275,..,134,5,138,0,140,..,11,9,19,0,19,..,51,6,58,0,58,..,3,0,6,0,6,..,52,4,59,0,60,..,46,4,53,0,53,..,206,6,209,0,212,..,15,3,18,0,18,..,284,12,291,3,300,..,19,4,22,0,22,..,523,21,546,6,549,..,123,11,135,7,137,..,40,3,42,0,42,..,11,3,19,0,19,..,122,27,146,3,148,..,1936,821,2756,10,2773,..,563,130,687,14,698,..,5304,1391,6694,60,6755,..,28,8,39,359,393,2513,5332,1401,6736,415,9657
