SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
123011434,0,0,0,3,3,0,0,4,0,9,0,4,10,55,22,20,5,0,0,106,0,0,0,15,7,0,6,5,4,42,0,10,3,30,21,39,14,11,0,130,0,0,3,6,0,0,0,0,0,11,4,7,15,39,21,21,4,0,0,114,0,0,0,6,8,6,3,6,0,29,0,3,7,14,14,6,5,3,0,54,0,0,0,9,0,5,0,0,0,23,0,0,3,11,0,0,4,0,0,23,0,0,0,3,9,0,0,0,0,17,0,0,0,7,7,0,0,0,0,11,0,13,7,14,11,9,6,0,0,57,0,0,0,20,5,4,0,0,0,30,0,0,0,3,11,4,6,3,0,30,0,3,3,15,4,4,0,0,0,29,4,3,10,129,96,73,31,19,7,376,62,110,100,237,150,108,73,35,16,878,1646,3498,2862,6034,2867,2052,1279,591,153,20980
123011435,0,0,0,3,9,0,0,0,0,13,3,5,16,95,52,39,11,0,0,214,0,3,0,25,3,10,12,0,0,53,3,3,13,28,30,46,34,8,0,165,0,3,3,5,5,3,0,0,0,25,0,4,18,56,34,14,11,5,0,151,0,0,0,10,0,3,0,0,0,15,0,0,0,14,16,4,3,0,0,41,0,0,0,10,5,0,0,0,0,19,0,3,10,48,14,4,0,0,0,76,0,0,0,12,8,4,0,0,0,20,0,0,0,4,6,0,0,0,0,14,0,3,12,18,16,3,0,0,0,61,0,4,8,33,9,10,3,0,0,66,0,0,4,7,15,3,4,3,0,33,0,7,15,26,5,7,0,0,0,58,5,14,40,259,162,109,67,19,3,687,69,133,124,380,150,109,60,37,9,1064,2521,4736,3991,9080,3802,2458,1402,461,115,28575
123021436,0,0,4,7,3,0,0,0,0,23,0,12,28,86,47,24,11,3,0,210,0,0,0,14,0,4,11,3,0,38,0,0,0,11,13,29,26,23,0,105,0,0,0,0,0,4,4,0,0,3,0,0,11,48,9,25,18,6,0,116,0,0,3,0,3,0,3,0,0,14,0,3,0,12,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,22,3,7,3,0,0,41,0,0,0,8,6,3,3,0,0,20,0,0,0,3,3,0,0,0,0,4,0,0,4,5,8,4,3,0,0,29,0,0,9,25,16,14,8,0,0,76,0,0,0,3,3,3,0,3,0,18,0,3,4,12,4,3,0,0,0,26,4,34,48,207,182,130,75,35,3,718,78,148,188,302,173,163,138,58,15,1265,1501,2950,2781,5232,2245,1951,1607,560,138,18963
123021437,0,0,0,0,3,4,0,0,0,7,3,18,52,263,131,117,45,21,4,645,0,0,3,13,13,8,7,3,0,48,0,3,3,7,8,32,31,19,3,115,0,4,3,6,3,8,3,0,0,33,0,4,19,49,28,28,19,11,3,154,0,0,0,0,3,0,4,0,0,13,8,21,19,89,11,11,11,4,0,180,0,0,3,18,0,4,0,0,0,24,0,3,9,43,9,7,3,0,0,87,0,0,0,3,4,0,3,0,0,16,0,0,0,5,0,0,0,0,0,10,3,0,6,20,6,4,8,0,0,48,0,0,8,29,10,15,6,0,0,68,0,0,0,0,5,0,3,4,0,12,0,0,8,11,3,0,0,0,0,22,5,40,91,310,149,133,97,62,14,893,67,117,146,407,144,148,143,68,42,1277,1226,2230,2546,5421,2046,1914,1548,924,338,18192
123021438,0,0,0,0,0,0,0,0,0,8,0,8,20,109,81,66,31,9,3,330,0,0,0,13,3,17,12,3,0,56,0,0,0,7,16,42,23,7,0,106,0,0,0,3,5,8,0,0,0,11,0,0,9,29,29,23,18,9,0,124,0,0,0,8,7,7,4,4,0,33,0,0,0,6,6,12,4,0,0,31,0,0,0,3,3,5,0,0,0,11,0,3,3,37,12,3,7,0,0,67,0,0,0,3,8,11,4,0,0,29,0,0,0,8,3,3,4,3,0,17,0,3,3,15,10,11,0,0,0,31,0,0,0,41,14,16,8,0,0,77,0,0,0,3,3,3,8,0,0,15,0,0,0,5,0,0,0,0,0,12,3,29,67,324,300,233,130,57,11,1152,81,209,218,341,168,168,99,34,12,1332,1457,3079,3213,5590,2623,2626,1274,424,115,20399
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,3,0,4,0,0,0,9,8,39,68,283,183,110,49,12,5,753,0,0,0,16,3,19,8,0,3,57,0,0,0,7,9,21,28,3,4,77,0,3,8,3,3,4,5,4,0,24,3,0,5,28,18,16,15,3,0,77,0,0,0,3,3,4,6,6,0,21,0,0,3,30,10,12,4,3,0,59,0,0,0,14,3,0,0,0,0,22,0,3,12,34,14,7,8,0,0,73,0,0,0,8,8,8,0,0,0,24,0,0,0,4,0,4,0,0,0,8,0,4,11,15,6,3,3,4,0,47,0,0,3,53,19,11,3,3,0,100,0,0,0,0,3,8,4,0,0,20,0,3,6,16,0,3,0,0,0,32,6,41,72,288,185,150,94,52,17,901,84,135,202,417,155,162,97,43,23,1318,1563,2554,2676,5961,2597,2422,1400,588,231,19987
123021441,0,0,3,4,3,0,0,0,0,15,0,21,30,133,61,45,32,6,0,328,0,0,0,11,3,16,7,0,4,43,0,0,0,8,7,23,36,13,3,93,0,0,0,8,0,3,3,0,0,16,0,0,9,33,8,17,16,7,0,96,0,0,0,0,7,0,4,3,0,17,0,0,3,10,11,6,6,7,0,41,0,0,0,8,0,0,0,0,0,9,4,3,9,21,13,10,8,0,0,56,0,0,0,5,5,5,4,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,3,17,6,3,3,0,0,31,0,7,4,34,6,8,4,0,0,79,0,0,0,0,0,3,4,3,0,12,0,0,3,5,3,0,0,0,0,14,10,37,40,232,119,95,80,32,6,659,30,84,109,236,96,110,117,57,19,861,1112,2172,2149,4646,1929,2066,1743,573,148,16536
123021442,0,0,0,0,3,3,0,0,0,7,12,29,86,259,161,110,58,3,0,719,0,0,0,21,16,31,23,11,0,104,0,3,0,5,8,18,30,5,0,71,0,0,0,10,3,0,0,0,0,15,0,0,9,20,14,17,11,9,6,77,0,0,3,0,3,5,5,6,0,19,0,12,10,52,37,17,8,5,3,140,0,0,0,5,4,4,0,0,0,11,0,0,9,44,13,14,11,0,0,93,0,0,4,6,7,3,4,3,0,26,0,0,0,10,4,0,3,0,0,19,3,14,10,10,3,0,3,0,0,39,3,6,15,95,50,43,12,3,0,221,0,0,0,3,0,0,0,0,0,6,0,6,18,18,11,8,0,0,0,58,12,68,117,408,267,216,137,44,21,1293,122,236,202,436,230,181,195,185,196,1993,1810,3451,3085,6814,3014,2514,1724,767,377,23554
123021443,0,0,3,3,0,3,0,0,0,11,0,56,83,264,152,134,54,6,4,753,0,0,0,19,14,14,9,4,0,57,0,0,0,13,6,23,19,10,3,77,3,5,0,3,0,3,0,0,0,11,0,6,3,41,23,14,26,4,0,111,0,0,0,8,0,0,8,3,3,17,0,9,7,14,31,12,6,0,0,87,0,0,0,3,0,0,0,0,0,4,0,4,7,38,20,9,7,0,0,84,0,0,0,3,5,5,7,0,0,19,0,0,0,4,0,3,0,0,0,11,0,3,0,15,9,3,5,0,0,36,0,3,8,27,31,18,0,0,0,86,0,0,0,3,3,8,3,0,0,18,0,4,7,4,9,0,0,0,0,17,7,39,64,302,238,197,113,31,15,1008,74,108,121,300,121,145,87,29,13,1011,1544,2855,2846,5777,2566,2451,1252,427,167,19885
123021444,0,0,0,6,3,0,3,0,0,10,3,12,40,128,67,91,34,6,3,376,0,0,3,14,16,22,12,8,6,84,0,3,0,13,23,37,36,12,5,129,0,0,0,6,0,0,0,0,0,8,0,3,12,48,22,29,22,3,0,141,0,0,0,3,12,3,4,7,0,26,0,3,0,24,12,17,8,3,3,74,0,0,0,0,0,0,0,0,0,0,0,0,3,37,12,9,3,0,0,60,0,0,3,4,11,9,10,6,0,34,0,0,0,0,3,3,0,0,0,9,0,0,11,11,4,5,0,0,0,38,3,0,3,61,32,37,8,7,0,149,0,0,3,0,0,10,3,0,0,16,0,0,3,3,7,3,0,0,0,13,0,25,60,306,223,205,131,54,12,1005,96,197,188,367,173,178,162,72,79,1502,1424,3084,3114,5344,2736,2753,1655,590,186,20880
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,5,3,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,10,11,5,16,11,0,58,18,46,28,104,43,59,49,22,10,374,365,850,692,1406,784,712,553,291,86,5741
123031446,0,0,0,0,0,3,0,0,0,10,0,0,3,9,6,3,3,0,0,22,0,0,0,0,4,3,3,0,0,13,0,0,0,10,11,14,14,6,0,57,0,0,0,0,0,0,0,0,0,3,0,4,0,22,7,0,4,0,0,38,0,0,0,0,3,5,0,0,3,13,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,8,0,0,0,3,0,0,0,0,0,3,0,0,0,12,5,4,3,0,0,26,0,0,0,0,0,4,0,0,0,6,0,0,0,5,4,6,4,0,0,21,0,0,0,3,0,0,0,0,0,3,0,3,8,34,22,19,13,8,0,101,29,40,47,153,83,83,52,28,7,525,783,1448,1131,2637,1325,1095,748,326,129,9626
123031447,0,0,0,4,3,0,0,0,0,11,0,3,0,16,8,9,3,0,0,44,0,0,0,0,0,4,0,0,0,12,0,0,3,12,14,35,22,9,10,99,0,0,0,0,0,5,0,0,0,6,0,5,5,27,8,11,9,0,0,58,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,5,3,3,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,11,9,7,0,0,0,25,0,0,0,5,3,4,0,0,0,10,0,0,0,4,7,6,8,0,0,29,0,0,3,5,3,0,0,0,0,20,0,5,5,33,44,40,42,34,45,249,80,93,118,300,182,192,118,93,36,1208,1149,2422,2201,4175,2307,2068,1440,711,309,16790
123031448,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,10,0,0,0,20,0,0,0,3,0,3,0,0,0,9,0,0,0,3,3,3,8,3,0,25,0,0,4,3,0,0,0,0,0,9,0,3,11,13,5,4,3,0,0,35,0,0,0,0,3,7,0,3,0,11,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,3,3,6,8,3,5,3,3,0,28,0,0,0,3,3,0,0,0,0,7,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,9,4,26,33,23,15,7,4,120,23,61,51,140,75,98,76,30,5,556,509,1444,1218,2177,1253,1243,784,286,84,8998
124011449,0,0,0,0,5,0,0,0,0,8,0,0,3,10,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,3,9,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,4,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,5,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,8,7,3,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,4,4,0,27,23,21,32,14,3,126,15,40,23,94,90,77,69,25,13,440,285,594,401,1086,857,959,883,376,104,5561
124011450,0,0,0,0,3,8,0,0,0,12,0,0,0,22,4,12,4,0,0,47,0,0,0,9,3,14,4,0,0,35,0,13,3,15,31,23,31,22,6,135,0,4,0,9,0,0,0,0,0,13,0,0,4,24,21,17,12,3,0,85,0,0,0,3,3,0,4,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,5,21,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,13,4,14,16,16,10,0,0,80,0,0,0,10,4,0,0,0,0,13,0,0,0,3,7,3,8,3,0,27,0,0,0,3,3,4,0,0,0,11,0,15,15,68,53,53,53,19,10,296,29,67,68,172,106,98,95,57,18,705,1131,2696,2277,4446,2641,2651,2009,833,240,18938
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,13
124011452,0,0,0,6,3,5,0,0,0,16,0,7,13,27,8,8,3,0,0,74,0,0,0,10,3,17,10,3,0,49,0,0,0,6,11,17,29,11,3,82,0,0,9,4,3,4,3,0,0,24,0,0,5,14,8,5,10,3,0,48,0,0,0,4,5,3,8,0,0,16,0,0,3,3,3,3,3,0,0,19,0,0,3,7,3,0,0,0,0,13,0,0,5,10,8,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,23,19,20,27,5,3,100,3,3,37,37,0,0,0,0,0,82,0,0,0,0,0,4,4,3,3,24,0,0,0,0,3,4,0,0,0,8,0,0,32,66,57,50,74,33,13,326,38,63,75,208,133,224,178,96,31,1049,587,1301,1366,2738,1873,2292,1910,836,325,13224
124011453,0,0,0,3,5,3,0,3,0,13,0,3,3,12,3,6,4,0,0,36,0,0,0,4,3,5,7,3,0,20,0,0,0,3,18,23,30,6,3,82,0,0,0,0,4,0,3,0,0,6,0,0,0,9,0,7,0,0,0,16,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,17,17,12,4,3,0,62,0,0,0,3,0,0,0,0,0,9,0,0,0,0,13,8,4,3,0,30,0,0,0,0,0,0,0,0,0,3,0,11,0,45,39,36,43,22,8,198,26,66,46,110,71,102,62,26,14,522,700,1539,1272,2508,1729,1743,1155,464,140,11259
124011454,0,0,0,6,3,3,0,4,0,19,0,6,5,20,9,9,7,0,0,58,0,0,3,12,6,13,13,7,0,50,0,3,0,14,25,31,35,13,5,134,0,0,0,3,3,3,3,0,0,17,0,5,3,14,23,24,7,7,4,83,0,0,0,0,0,6,0,3,0,8,0,0,0,4,9,5,0,0,0,19,0,3,0,0,0,0,0,0,0,5,0,0,0,13,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,22,29,25,16,3,0,113,0,0,0,5,4,3,0,0,0,16,0,0,0,0,9,10,13,3,4,33,0,0,0,7,0,0,0,0,0,9,0,9,10,72,56,70,64,29,20,330,30,57,75,150,132,104,117,73,37,769,1216,2976,2561,4759,3034,3081,2277,1092,633,21634
124011455,0,0,0,0,3,3,0,0,0,4,0,0,0,11,6,10,3,3,0,26,0,0,0,3,0,12,4,0,0,16,0,0,0,3,10,15,25,12,0,69,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,8,9,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,7,8,0,0,38,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,31,16,21,28,18,7,128,9,31,21,76,46,69,79,32,11,372,295,709,502,1104,819,998,991,483,176,6076
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
124031457,0,0,0,0,0,0,0,0,0,5,0,7,13,59,27,28,13,3,0,143,0,0,0,3,5,3,3,3,3,25,0,0,0,15,17,32,27,3,3,103,0,3,3,3,8,3,0,0,0,16,0,0,0,19,5,3,7,0,0,36,0,0,0,0,4,3,3,3,0,15,0,0,0,14,0,0,4,0,0,25,0,0,0,9,4,0,0,0,0,12,0,3,3,13,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,3,11,3,4,0,0,0,21,0,5,0,12,0,0,0,0,0,20,0,0,0,3,5,6,9,0,0,25,0,3,0,6,0,0,0,0,0,15,0,3,9,81,37,47,41,18,4,242,60,83,98,267,104,104,86,25,16,833,1161,2119,1997,4614,1773,2060,1352,426,140,15641
124031458,0,0,0,8,5,0,0,0,0,10,0,22,24,160,58,49,16,3,3,338,0,0,0,21,4,7,6,0,0,38,0,3,0,16,22,40,22,11,0,108,0,5,0,13,0,8,0,0,0,23,0,8,13,33,12,17,5,3,4,97,0,0,0,0,3,4,6,3,0,18,0,9,9,37,18,10,3,0,4,92,0,0,0,10,0,0,0,0,0,15,0,6,6,20,11,0,0,0,0,44,0,0,0,0,4,3,0,0,0,4,0,0,0,6,3,6,0,0,0,12,0,0,3,11,6,8,0,0,0,32,0,0,0,11,3,0,3,0,0,17,0,0,0,0,6,0,9,0,0,12,0,5,8,11,3,0,0,0,0,32,4,27,27,169,85,61,63,15,9,447,65,139,173,415,167,151,96,52,14,1264,2172,3430,3412,7644,2855,2331,1261,499,124,23720
124031459,0,0,0,3,0,3,3,0,0,8,0,0,6,33,12,19,8,3,0,75,0,0,0,4,0,7,4,8,0,25,0,3,0,15,21,23,19,12,4,103,0,0,0,3,3,0,0,0,0,7,0,3,0,23,4,14,12,8,0,63,0,0,0,0,0,0,5,3,3,8,0,0,0,4,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,4,0,0,0,20,0,0,0,0,3,3,10,6,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,12,0,6,3,0,31,0,0,0,15,10,0,0,0,0,22,0,0,0,3,3,7,0,0,0,13,0,0,0,4,0,3,0,0,0,7,0,3,3,46,45,33,41,18,6,202,28,38,65,125,81,78,67,53,12,543,885,1943,1727,3798,1769,1676,1494,674,263,14220
124031460,0,0,0,7,3,0,0,0,0,12,3,11,31,104,103,90,27,5,3,385,0,0,0,6,5,14,3,4,0,32,0,0,3,13,21,32,17,3,3,98,0,3,4,0,6,8,3,0,0,23,0,4,16,47,37,21,3,4,0,125,0,0,0,9,7,11,11,0,0,38,0,3,7,18,24,19,6,4,0,76,0,0,0,7,0,5,3,0,0,16,0,0,4,11,6,0,0,0,0,24,0,0,0,0,0,5,6,0,0,12,0,0,0,0,3,0,0,0,0,5,0,6,5,15,0,9,3,0,0,39,0,0,0,16,7,0,4,3,0,33,0,0,0,3,7,8,4,0,0,20,0,3,3,20,4,3,0,0,0,30,0,22,26,102,82,71,29,18,9,357,50,99,85,242,128,93,74,28,3,802,1575,3484,3164,6148,3034,2198,1099,404,104,21202
124031461,0,0,0,4,0,0,0,0,0,7,0,8,9,50,15,24,12,3,0,123,0,3,0,7,4,0,3,3,3,27,0,0,0,11,22,23,32,23,4,116,0,0,0,3,0,10,3,0,0,22,0,0,5,23,10,11,7,5,0,54,0,0,0,0,0,11,9,4,0,21,0,4,4,15,7,17,4,10,0,59,0,0,0,6,5,0,0,0,0,12,0,0,5,12,3,3,3,0,0,24,0,0,0,0,0,0,3,0,0,6,0,0,0,4,4,0,4,0,0,14,0,0,4,13,9,0,6,0,0,31,0,3,3,22,3,3,0,0,0,31,0,0,0,0,6,6,13,3,3,30,0,3,3,4,5,3,0,0,0,18,0,10,20,80,66,51,48,20,6,299,50,102,115,283,131,128,120,63,20,1000,1256,2327,1983,5005,1963,2091,1738,689,236,17288
124031462,0,0,0,6,0,0,3,0,0,11,3,23,53,233,108,86,31,8,0,555,0,0,0,17,0,11,18,3,3,55,0,0,0,17,16,28,19,15,5,103,4,4,0,4,6,0,0,0,0,26,0,0,7,22,14,12,8,0,0,63,0,0,3,0,11,8,3,13,0,34,0,4,11,55,21,22,5,5,0,128,0,0,0,9,0,3,0,0,0,16,0,7,8,34,13,3,0,0,0,58,0,0,0,0,3,4,0,0,0,10,0,0,0,5,6,4,3,3,0,14,0,0,3,15,9,6,3,0,0,34,0,6,4,26,11,4,0,0,0,55,0,0,0,0,4,4,3,5,0,16,0,0,15,19,7,3,0,0,0,52,4,39,84,267,120,78,68,27,18,702,104,122,162,420,169,128,117,64,27,1308,1697,2585,2708,6264,2318,1864,1281,579,277,19584
124031463,0,0,0,0,0,0,0,0,0,0,0,6,4,51,3,5,3,0,0,73,0,0,0,3,0,3,3,0,0,15,0,0,0,3,9,10,13,6,0,43,0,0,0,0,0,3,0,0,0,4,0,0,0,12,4,10,0,3,0,33,0,0,0,0,0,7,0,0,0,6,0,0,0,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,9,0,0,0,4,3,7,0,0,0,19,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,9,0,3,7,48,50,27,24,10,4,180,34,52,71,187,86,88,74,32,9,626,680,1401,1263,2723,1294,1019,772,307,81,9543
