SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
211011446,0,48,..,0,0,0,0,0,..,3,0,3,0,3,..,33,11,49,0,49,..,42,5,40,0,40,..,21,3,21,0,25,..,5,0,5,0,5,..,10,6,23,0,23,..,29,3,33,0,35,..,27,0,24,0,29,..,42,3,48,4,51,..,9,0,9,0,9,..,107,4,114,4,121,..,46,3,46,0,51,..,33,0,35,0,32,..,40,8,46,0,46,..,0,0,0,0,0,..,34,13,45,0,45,..,168,31,201,13,219,..,1576,315,1891,54,1941,..,39,3,46,534,581,8851,1617,312,1933,586,11375,17307,..,..,..,..,17307,..,25,0,25,0,25,..,48,3,53,0,53,..,0,0,0,0,0,..,264,92,364,0,363,..,391,156,547,3,549,..,37,8,39,4,45,..,690,257,951,5,957,..,18,3,18,0,23,..,59,0,57,0,57,..,40,4,48,0,48,..,212,6,220,23,245
211011447,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,15,4,23,0,23,..,22,8,34,0,34,..,9,3,12,3,18,..,3,0,3,0,3,..,5,0,10,0,10,..,19,0,19,0,19,..,17,0,17,0,17,..,33,0,34,0,30,..,10,0,10,0,10,..,77,3,79,0,80,..,20,3,22,0,22,..,23,0,23,0,23,..,17,0,18,0,18,..,3,0,3,0,3,..,35,3,39,0,39,..,118,24,140,4,149,..,915,162,1075,15,1093,..,21,3,24,312,337,5682,941,165,1105,330,7109,11209,..,..,..,..,11209,..,11,0,11,0,11,..,37,3,38,0,38,..,0,0,0,0,0,..,115,19,139,5,140,..,252,91,347,0,352,..,15,0,12,0,12,..,385,112,498,8,505,..,14,0,19,0,19,..,28,0,35,0,35,..,25,0,22,0,22,..,109,0,111,0,111
211011448,0,37,..,9,0,6,0,6,..,3,0,9,0,9,..,19,3,21,0,21,..,24,3,26,0,28,..,4,0,4,0,4,..,0,0,0,0,0,..,10,3,13,0,13,..,21,0,21,0,21,..,14,0,14,0,14,..,24,0,24,0,24,..,6,0,6,0,6,..,64,0,70,0,70,..,34,9,38,0,38,..,11,0,11,0,11,..,17,3,19,0,19,..,3,0,9,0,9,..,15,8,17,0,24,..,120,24,143,7,147,..,1004,163,1170,16,1180,..,18,0,17,225,244,6000,1020,164,1184,240,7420,11929,..,..,..,..,11929,..,19,0,19,0,19,..,52,7,54,0,54,..,0,0,0,0,0,..,137,31,170,0,170,..,260,83,338,0,345,..,41,0,41,0,41,..,438,115,551,0,552,..,28,3,28,0,28,..,36,0,42,0,42,..,17,0,15,0,21,..,107,0,102,0,108
211011449,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,17,8,28,0,28,..,113,15,130,0,130,..,10,0,10,88,95,1922,121,15,137,88,2143,3809,..,..,..,..,3809,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,4,22,0,22,..,4,0,4,0,4,..,22,4,29,0,29,..,0,0,0,0,0,..,17,0,17,0,17,..,13,0,13,0,13,..,43,3,45,0,45
211021261,0,40,..,15,0,15,0,15,..,9,0,10,0,10,..,80,11,89,0,89,..,18,0,15,0,15,..,14,0,14,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,19,3,18,0,18,..,11,0,11,0,11,..,3,0,3,0,3,..,35,3,34,0,34,..,22,0,26,0,26,..,15,0,11,0,11,..,10,3,11,0,11,..,8,3,12,0,12,..,19,6,21,0,21,..,99,13,114,0,109,..,1754,328,2077,14,2088,..,18,3,25,277,297,5755,1773,332,2102,287,8147,11461,..,..,..,..,11461,..,45,0,49,0,49,..,142,23,161,0,161,..,0,0,0,0,0,..,564,126,696,3,694,..,570,234,801,3,806,..,66,12,76,0,76,..,1197,378,1575,4,1580,..,27,3,29,0,30,..,23,0,20,0,20,..,36,0,35,0,35,..,92,0,92,0,92
211021262,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,3,11,0,11,..,40,3,49,0,44,..,432,119,547,0,550,..,12,0,12,219,228,4230,445,119,561,217,5007,8539,..,..,..,..,8539,..,23,0,29,0,29,..,40,0,40,0,38,..,0,0,0,0,0,..,37,76,110,0,110,..,102,69,169,0,169,..,13,7,12,0,12,..,146,142,292,0,292,..,14,5,11,0,11,..,21,0,21,0,21,..,16,0,16,0,16,..,56,0,56,0,56
211031263,0,9,..,3,5,11,0,11,..,3,0,3,0,3,..,8,4,16,0,16,..,23,0,20,0,20,..,3,0,3,0,3,..,6,0,6,0,6,..,16,4,18,0,18,..,17,0,17,0,17,..,3,0,3,0,3,..,16,0,16,0,16,..,3,0,3,0,3,..,41,0,41,0,41,..,16,4,19,0,19,..,9,0,9,0,9,..,10,0,12,0,12,..,0,0,0,0,0,..,29,17,47,0,47,..,119,32,152,4,159,..,688,141,829,4,834,..,12,0,12,337,350,4809,699,141,838,346,5991,9496,..,..,..,..,9496,..,23,0,23,0,23,..,31,5,35,0,35,..,0,0,0,0,0,..,111,32,142,0,142,..,135,53,188,0,189,..,19,0,22,0,22,..,271,89,356,0,359,..,11,0,13,0,13,..,16,0,16,0,16,..,13,0,13,0,13,..,49,0,50,0,54
211031265,0,16,..,11,0,11,0,11,..,15,0,15,0,15,..,19,0,16,0,16,..,7,3,14,0,15,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,13,0,13,0,13,..,9,0,9,0,9,..,3,0,4,0,4,..,33,0,30,0,30,..,33,0,36,0,36,..,8,0,8,0,8,..,11,0,11,0,11,..,4,0,3,0,3,..,11,4,14,0,14,..,78,11,91,3,89,..,804,105,908,9,916,..,20,0,20,276,294,7947,829,105,926,279,9156,15659,..,..,..,..,15659,..,71,0,71,0,71,..,54,3,57,0,57,..,0,0,0,0,0,..,97,21,119,0,119,..,244,94,334,3,333,..,29,4,38,0,38,..,368,120,481,3,486,..,17,0,18,0,19,..,44,0,44,0,44,..,24,0,24,0,24,..,91,0,90,0,90
211031266,0,29,..,9,0,5,0,5,..,3,0,5,0,5,..,67,21,84,0,84,..,36,7,48,0,49,..,13,0,13,0,13,..,0,0,0,0,0,..,18,6,21,0,21,..,10,0,10,0,10,..,33,0,37,0,37,..,29,3,27,0,27,..,3,0,3,0,3,..,83,3,87,0,87,..,59,6,61,0,61,..,16,0,16,0,12,..,28,3,34,0,34,..,5,0,6,0,6,..,49,19,70,0,70,..,340,229,571,11,578,..,1881,621,2499,12,2515,..,14,4,21,319,338,5993,1894,623,2516,340,8849,11657,..,..,..,..,11657,..,21,0,21,0,21,..,54,13,64,0,64,..,0,0,0,0,0,..,309,111,419,3,423,..,803,355,1157,4,1160,..,31,10,47,0,47,..,1145,478,1624,5,1629,..,28,3,36,0,36,..,27,0,27,0,27,..,39,3,36,0,36,..,68,0,66,3,72
211031267,0,42,..,0,0,0,0,0,..,0,0,0,0,0,..,42,13,56,0,56,..,13,0,14,0,14,..,20,5,26,0,26,..,3,0,3,0,3,..,0,3,3,0,3,..,16,0,13,0,13,..,23,0,25,0,25,..,29,0,33,0,33,..,14,0,14,0,14,..,82,0,80,0,80,..,31,0,35,0,33,..,20,3,20,0,21,..,28,0,28,0,28,..,7,0,7,0,7,..,19,9,31,0,29,..,270,210,482,9,487,..,1424,474,1897,18,1912,..,28,6,34,356,391,8077,1452,483,1929,375,10381,15767,..,..,..,..,15767,..,19,0,19,0,19,..,40,6,46,0,46,..,4,0,4,0,4,..,212,74,281,3,284,..,564,218,776,7,781,..,28,3,33,0,33,..,798,296,1092,7,1103,..,19,4,18,0,18,..,61,0,58,0,58,..,41,6,47,0,48,..,93,7,102,0,102
211031268,0,19,..,6,0,6,0,6,..,3,0,3,0,3,..,18,0,20,0,20,..,10,0,10,0,10,..,9,0,10,0,10,..,0,0,0,0,0,..,10,3,10,0,10,..,8,0,8,0,8,..,7,0,9,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,18,3,25,0,24,..,18,0,18,0,18,..,3,0,3,0,3,..,7,0,6,0,6,..,0,0,0,0,0,..,4,9,9,0,9,..,65,16,86,3,82,..,647,130,771,6,781,..,11,0,11,144,155,3852,660,130,784,154,4788,7777,..,..,..,..,7777,..,16,0,16,0,18,..,30,0,31,0,31,..,0,0,0,0,0,..,114,36,145,0,145,..,261,89,353,4,354,..,9,3,16,0,16,..,384,131,510,4,513,..,20,0,16,0,16,..,25,0,25,0,25,..,28,0,28,0,28,..,37,3,44,0,44
211031450,0,7,..,0,0,0,0,0,..,5,0,4,0,4,..,35,8,36,0,36,..,10,3,12,0,12,..,5,3,7,0,7,..,0,0,0,0,0,..,9,0,10,0,10,..,24,0,20,3,28,..,15,0,15,0,15,..,23,0,23,0,23,..,5,0,5,0,5,..,65,0,64,3,65,..,27,7,30,0,30,..,19,0,19,0,19,..,15,0,15,0,15,..,7,0,4,0,4,..,20,4,19,0,24,..,236,253,492,5,496,..,877,370,1251,14,1264,..,13,3,19,478,497,6293,896,375,1273,484,8047,11879,..,..,..,..,11879,..,16,0,16,0,16,..,42,4,51,0,51,..,0,0,0,0,0,..,71,24,92,0,92,..,196,78,271,0,278,..,20,12,28,0,28,..,288,112,396,0,396,..,12,0,12,0,12,..,56,3,55,0,58,..,24,0,24,0,25,..,66,0,66,0,69
211031451,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,16,8,22,0,22,..,11,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,16,0,16,0,16,..,6,0,10,0,10,..,15,0,15,0,15,..,5,0,5,0,5,..,39,0,45,0,45,..,21,5,29,0,29,..,3,0,3,0,3,..,14,3,19,0,19,..,5,0,3,0,3,..,18,0,25,0,25,..,166,130,302,6,300,..,876,247,1119,6,1130,..,15,4,17,294,310,5652,894,254,1140,297,7093,10652,..,..,..,..,10652,..,25,0,23,0,23,..,54,3,63,0,66,..,0,0,0,0,0,..,108,30,136,3,136,..,252,85,338,0,342,..,16,3,21,0,21,..,371,121,492,3,496,..,22,0,22,0,22,..,43,0,49,0,49,..,10,0,10,0,10,..,68,3,70,0,70
211031452,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,3,0,3,0,6,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,3,0,3,..,20,0,19,0,25,..,10,3,7,0,12,..,3,0,3,0,3,..,3,0,5,0,5,..,0,0,0,0,0,..,9,0,12,0,12,..,58,22,79,0,79,..,265,60,322,3,328,..,7,3,9,85,94,2029,267,65,335,94,2451,3899,..,..,..,..,3899,..,14,0,14,0,14,..,9,0,5,0,5,..,0,0,0,0,0,..,28,7,39,0,39,..,87,38,127,0,130,..,4,0,4,0,4,..,120,49,171,0,169,..,5,0,4,0,4,..,15,0,15,0,15,..,17,0,17,0,17,..,18,0,18,0,18
211041269,0,23,..,3,0,3,0,3,..,7,0,7,0,7,..,47,12,60,0,60,..,12,0,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,13,0,13,..,21,0,21,0,21,..,23,0,20,0,20,..,22,0,23,0,23,..,11,0,13,0,13,..,76,5,79,0,79,..,21,5,26,0,26,..,20,3,27,0,27,..,30,0,27,0,27,..,5,0,7,0,7,..,65,30,101,0,101,..,115,28,142,4,146,..,1716,472,2191,17,2209,..,16,3,23,180,201,3166,1737,480,2213,197,5578,6112,..,..,..,..,6112,..,12,0,12,0,12,..,26,4,31,0,31,..,0,0,0,0,0,..,532,185,712,9,722,..,832,336,1167,3,1173,..,67,22,97,0,97,..,1435,541,1973,12,1987,..,17,0,17,0,17,..,18,0,13,0,18,..,32,0,32,0,32,..,43,0,43,3,45
211041270,0,56,..,6,0,11,0,11,..,7,0,7,0,7,..,61,21,81,0,81,..,23,3,24,0,24,..,13,0,14,0,14,..,3,0,3,0,3,..,15,10,27,0,27,..,15,0,15,0,15,..,55,3,58,0,58,..,20,0,20,0,20,..,3,0,3,0,3,..,96,4,99,0,99,..,55,3,61,0,65,..,18,0,16,0,16,..,14,0,14,0,14,..,7,0,6,0,6,..,55,25,81,3,84,..,162,60,224,5,230,..,1913,512,2424,23,2447,..,21,3,20,306,327,5574,1937,511,2444,326,8345,10929,..,..,..,..,10929,..,23,0,23,0,23,..,65,5,67,0,70,..,0,0,0,0,0,..,507,157,662,0,664,..,971,323,1296,10,1301,..,55,25,80,0,80,..,1534,502,2032,11,2042,..,24,0,22,0,24,..,29,0,27,0,27,..,39,0,39,0,39,..,54,0,55,0,61
211041271,0,41,..,4,0,4,0,4,..,0,0,0,0,0,..,39,11,54,0,54,..,12,4,17,0,17,..,5,3,5,0,5,..,0,0,0,0,0,..,15,0,13,0,13,..,26,0,26,0,26,..,39,0,41,0,41,..,16,0,16,0,16,..,3,0,3,0,3,..,80,0,82,0,82,..,23,4,22,0,22,..,7,0,7,0,7,..,21,4,26,0,26,..,7,0,7,0,7,..,83,34,119,3,119,..,137,52,192,8,199,..,1563,437,2005,15,2018,..,20,3,20,324,343,3764,1586,441,2022,337,6126,7278,..,..,..,..,7278,..,17,0,17,0,14,..,21,4,26,0,26,..,4,0,6,0,6,..,410,162,575,3,576,..,745,281,1031,0,1029,..,48,15,66,0,70,..,1208,458,1664,6,1675,..,21,12,36,0,36,..,7,0,7,0,7,..,29,4,34,0,34,..,36,0,40,0,40
211041272,0,36,..,3,0,3,0,3,..,0,0,0,0,0,..,19,3,29,0,29,..,21,0,23,0,23,..,17,0,17,0,17,..,0,0,0,0,0,..,8,0,7,0,7,..,13,0,13,0,13,..,16,3,19,0,19,..,13,0,13,0,13,..,9,0,9,0,9,..,44,3,46,0,46,..,26,3,28,0,28,..,15,0,19,0,23,..,22,3,21,0,21,..,3,0,3,0,3,..,53,24,82,0,85,..,91,28,118,3,118,..,1290,327,1618,12,1636,..,13,7,16,154,164,3543,1306,335,1634,163,5344,6965,..,..,..,..,6965,..,6,0,6,0,6,..,32,4,34,0,34,..,0,0,0,0,0,..,329,108,436,0,441,..,699,292,986,8,992,..,39,8,42,0,42,..,1067,403,1471,9,1478,..,14,0,19,0,19,..,19,0,19,0,19,..,18,0,18,0,18,..,55,0,60,0,60
211041273,0,51,..,5,0,5,0,5,..,3,0,3,0,3,..,27,11,30,0,30,..,19,0,19,0,20,..,18,5,20,0,20,..,0,0,0,0,3,..,5,0,5,0,5,..,15,0,15,0,15,..,18,0,20,0,20,..,20,0,20,0,20,..,12,0,12,0,12,..,70,0,71,0,71,..,28,3,32,0,32,..,53,3,50,0,53,..,13,0,13,0,13,..,6,0,6,0,6,..,46,6,55,0,54,..,107,18,121,0,124,..,2069,457,2530,17,2540,..,12,0,15,120,130,3410,2079,457,2540,139,6082,6591,..,..,..,..,6591,..,4,0,4,0,4,..,54,0,54,0,61,..,0,0,0,0,0,..,658,120,783,0,783,..,1223,425,1652,10,1654,..,88,18,106,0,108,..,1972,563,2535,7,2541,..,25,3,27,0,27,..,11,0,11,0,11,..,33,0,33,3,35,..,60,0,57,0,57
211051274,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,14,0,14,..,9,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,6,..,16,0,16,0,16,..,0,0,0,0,0,..,9,4,9,0,9,..,0,0,0,0,0,..,9,0,10,0,10,..,59,9,67,4,68,..,310,25,338,9,344,..,11,0,10,236,249,4435,324,24,349,245,5028,8868,..,..,..,..,8868,..,15,0,15,0,15,..,19,0,19,0,19,..,0,0,0,0,0,..,5,0,7,0,7,..,27,6,37,0,37,..,0,3,3,0,3,..,39,11,51,0,51,..,0,0,0,0,0,..,45,0,45,0,44,..,38,0,40,0,40,..,105,0,106,0,106
211051275,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,10,0,10,..,14,3,19,0,19,..,9,0,6,0,6,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,0,8,..,9,0,12,0,12,..,12,0,12,0,12,..,3,0,3,0,3,..,37,0,40,0,40,..,13,0,13,0,13,..,0,0,0,0,0,..,11,3,16,0,16,..,0,0,0,0,0,..,18,3,17,0,17,..,47,15,69,3,66,..,497,71,568,6,574,..,6,0,6,160,172,4227,506,71,578,169,4969,8419,..,..,..,..,8419,..,20,0,20,0,20,..,27,4,27,0,27,..,0,0,0,0,0,..,40,5,49,0,49,..,82,25,108,0,108,..,0,0,3,0,3,..,119,34,152,0,152,..,20,0,23,0,23,..,34,0,37,0,37,..,15,0,15,0,15,..,58,0,58,4,65
211051276,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,11,0,11,0,11,..,11,0,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,35,6,43,0,47,..,250,23,277,10,284,..,20,4,24,392,419,6327,271,28,303,401,7028,12354,..,..,..,..,12354,..,5,0,5,0,5,..,8,0,8,0,8,..,26,0,30,0,28,..,3,4,5,0,5,..,26,3,30,0,30,..,0,0,0,0,0,..,29,8,36,0,36,..,3,0,3,0,3,..,41,0,41,0,44,..,21,0,21,0,16,..,76,0,84,0,84
211051277,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,12,0,12,..,6,8,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,8,..,0,0,0,0,0,..,19,0,19,0,17,..,7,0,10,0,10,..,0,0,0,0,0,..,3,0,7,0,7,..,7,0,7,0,7,..,8,3,13,0,13,..,109,41,152,3,153,..,395,90,483,8,490,..,19,0,17,231,247,4039,410,91,505,235,4781,7800,..,..,..,..,7800,..,4,0,4,0,4,..,18,3,22,0,22,..,0,0,0,0,0,..,16,0,18,0,18,..,27,19,48,0,45,..,14,0,16,0,16,..,58,16,79,0,81,..,3,0,3,0,4,..,107,6,114,0,114,..,7,0,7,0,7,..,61,3,63,0,68
211051278,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,3,0,3,..,13,3,12,0,12,..,4,3,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,4,3,7,0,7,..,22,0,22,0,20,..,4,0,7,0,7,..,40,5,48,0,49,..,23,4,31,0,33,..,10,0,10,0,10,..,13,4,19,0,19,..,6,0,6,0,6,..,5,0,5,0,5,..,81,24,108,0,109,..,591,118,706,4,719,..,14,3,22,359,376,8568,609,121,731,368,9660,16608,..,..,..,..,16608,..,11,0,11,0,11,..,11,4,11,0,11,..,0,0,0,0,0,..,16,4,24,0,24,..,78,23,102,0,102,..,3,0,3,0,3,..,101,31,134,0,134,..,12,5,17,0,17,..,73,0,73,0,74,..,36,0,36,0,36,..,67,0,68,0,68
211051279,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,4,26,0,26,..,198,18,218,0,224,..,7,0,7,134,139,2463,202,18,222,137,2825,4973,..,..,..,..,4973,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,9,3,11,0,11,..,19,3,23,0,23,..,0,0,0,0,0,..,28,5,33,0,33,..,3,0,4,0,4,..,105,0,103,0,103,..,17,0,21,0,21,..,26,0,26,0,26
