SA2_MAINCODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
311021308,325,46,0,0,0,372,974,92,0,0,0,1068,603,136,0,0,0,737,28,10,0,0,0,44,114,21,0,0,0,136,5,3,0,0,0,14,8,3,0,0,0,9,6,0,0,0,0,9,766,177,0,0,0,944,8,18,0,0,0,27,36,22,0,0,0,51,2105,355,0,0,5,2466
311021309,438,216,0,0,0,660,794,32,3,0,0,824,220,131,4,0,0,355,24,16,0,0,0,36,101,14,0,0,0,115,0,0,0,0,0,3,9,3,0,0,0,7,0,0,0,0,0,3,357,161,3,0,0,527,6,0,0,0,0,8,40,13,0,0,0,54,1633,431,5,0,0,2065
311021310,542,0,0,0,0,542,804,15,0,0,3,824,391,31,0,0,0,421,3,0,0,0,0,3,90,6,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,484,39,0,0,0,522,7,0,0,0,0,7,38,0,0,0,3,36,1878,51,0,0,3,1930
311031311,1170,129,0,23,0,1320,1366,16,0,3,0,1392,676,90,3,0,7,773,131,0,0,0,0,127,200,20,0,5,0,224,0,4,0,0,0,4,30,13,0,26,3,72,16,0,0,0,0,24,1054,123,3,33,12,1218,25,62,0,0,0,92,101,13,0,4,5,129,3723,344,4,62,14,4148
311031312,377,31,3,0,3,412,779,44,3,0,0,829,454,226,4,0,0,684,118,15,0,0,0,128,137,46,4,0,0,184,0,9,0,0,0,9,13,6,0,0,0,24,9,5,0,0,0,10,732,304,11,0,0,1044,4,0,0,0,0,9,37,5,0,0,0,46,1932,383,13,0,4,2334
311031313,406,0,0,26,0,429,629,0,0,0,3,630,273,14,0,3,0,294,0,0,0,0,0,0,58,0,0,5,0,62,0,0,0,0,0,0,6,0,0,87,0,96,10,0,0,0,0,9,345,14,0,97,4,459,4,0,0,0,0,4,37,0,0,8,3,45,1416,13,0,128,12,1567
311031314,479,0,0,0,0,476,1336,8,0,9,0,1355,964,40,3,5,3,1016,151,0,0,0,0,156,236,0,0,0,0,239,3,0,0,0,0,3,15,0,0,0,0,15,10,0,0,0,0,10,1382,42,3,9,3,1436,11,0,0,0,0,11,90,0,0,3,0,94,3298,47,3,20,5,3373
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,631,13,0,0,0,651,1080,30,9,0,3,1125,364,169,4,0,3,538,26,3,0,0,0,31,132,39,0,0,0,172,3,5,0,0,0,9,11,11,0,0,0,22,3,4,0,0,0,13,543,232,6,0,3,786,9,0,0,0,3,7,47,8,0,0,0,57,2308,284,19,3,13,2622
311031317,508,7,0,0,0,520,1212,24,0,0,0,1234,1022,436,7,6,9,1477,134,49,0,3,0,193,187,34,15,0,4,232,4,5,18,0,3,32,25,15,14,0,3,49,11,7,9,0,0,30,1381,546,57,11,22,2015,17,0,0,0,0,17,90,32,7,0,3,131,3210,604,70,13,24,3918
311031318,420,0,0,4,3,428,751,0,0,0,0,757,82,0,0,0,0,82,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,131,0,0,0,0,131,8,0,0,0,0,9,29,0,0,0,0,29,1343,0,0,6,3,1347
311031319,1000,3,0,0,0,1006,2494,8,3,0,0,2504,893,14,9,0,0,920,55,0,0,0,0,57,268,0,3,0,0,269,3,0,0,0,0,3,16,0,0,0,0,16,16,0,0,0,0,19,1246,16,16,0,0,1281,16,0,0,0,0,16,103,0,0,0,0,100,4865,21,17,3,0,4911
311041320,852,0,0,3,0,850,2325,0,0,0,8,2327,238,0,0,0,0,239,0,0,0,0,0,0,127,0,0,0,0,127,0,0,0,0,0,0,16,0,0,0,0,15,13,0,0,0,0,13,393,0,0,0,0,393,17,0,0,0,0,17,64,0,0,0,0,64,3643,0,0,3,5,3653
311041321,1359,8,0,0,6,1371,4468,33,0,10,13,4516,1070,87,0,0,0,1162,15,0,0,0,0,15,291,6,0,0,6,306,6,0,0,0,0,6,20,0,0,0,0,20,27,0,0,0,0,29,1426,95,0,0,7,1532,39,0,0,0,0,38,165,0,0,0,4,163,7453,136,0,9,23,7629
311041322,615,31,0,3,3,659,1111,0,0,0,3,1113,160,0,0,0,0,162,0,0,0,0,0,0,75,0,0,0,3,77,0,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,0,6,252,3,0,0,3,256,11,0,0,0,0,11,42,0,0,0,3,45,2037,38,0,3,10,2086
311051323,1019,29,25,0,0,1076,1102,24,21,0,0,1145,803,157,44,0,0,1002,68,20,3,0,0,85,161,16,17,0,3,192,10,3,3,0,0,17,36,0,0,0,0,41,18,0,0,0,0,18,1097,200,69,3,9,1369,33,10,7,0,0,53,105,10,7,0,0,121,3358,270,125,3,10,3767
311051324,738,22,8,67,0,837,1382,42,0,3,3,1429,158,40,8,0,0,208,3,0,0,0,0,3,92,32,0,0,3,129,0,0,0,0,0,3,9,0,0,18,0,27,7,0,0,0,0,7,280,73,9,20,4,381,7,0,4,0,0,13,44,0,0,11,0,58,2451,139,26,96,8,2710
311051325,714,22,0,28,0,762,1721,50,0,0,3,1772,509,104,0,0,0,611,36,20,0,0,0,57,205,31,0,0,0,238,0,0,0,0,0,0,17,7,0,23,0,41,5,0,0,0,0,5,772,160,0,23,3,960,14,0,0,0,0,9,85,4,0,3,0,91,3304,230,0,51,4,3591
311051326,479,15,10,0,0,506,870,40,27,0,3,935,678,215,130,0,12,1041,272,46,17,0,3,336,143,63,10,0,0,220,3,9,5,0,0,19,13,20,7,0,0,41,9,3,3,0,0,14,1115,359,180,0,15,1667,6,0,0,0,0,6,67,12,8,0,6,100,2536,426,220,0,33,3217
311051327,981,14,45,0,0,1041,1862,27,97,0,7,1987,373,39,110,0,0,520,6,10,9,0,0,19,126,10,29,0,0,163,0,0,0,0,0,0,9,0,3,0,0,16,6,0,0,0,0,6,519,55,151,0,0,722,10,0,0,0,0,10,48,0,9,0,0,55,3415,95,300,0,7,3812
311051328,532,36,61,0,7,631,680,72,3,0,3,759,380,241,6,0,3,628,87,70,10,0,0,167,91,40,10,0,0,144,0,9,17,0,0,32,24,9,3,0,0,35,8,0,5,0,0,15,589,367,55,0,4,1021,16,0,14,0,0,28,61,20,12,0,0,96,1882,496,145,4,12,2540
311061329,533,30,0,39,0,604,986,49,7,0,0,1044,220,68,24,3,3,311,35,0,0,0,0,35,99,21,4,0,0,130,3,0,0,0,0,3,6,4,0,41,0,55,5,0,0,0,0,5,369,95,27,45,3,541,8,0,0,0,0,7,39,4,3,3,0,50,1937,179,37,94,3,2246
311061330,597,12,0,0,0,619,814,17,0,0,0,831,633,198,0,0,0,835,276,112,20,0,0,411,167,24,0,0,0,198,7,3,0,0,0,7,28,8,0,0,0,34,15,4,0,0,0,18,1126,359,25,0,0,1502,11,0,0,0,0,9,78,15,4,0,0,95,2626,408,28,0,4,3061
311061331,345,17,22,15,3,399,338,0,26,10,0,378,341,60,238,18,0,659,145,47,89,12,0,291,65,7,20,4,0,99,11,3,6,0,0,17,18,0,6,3,0,24,5,0,3,0,0,14,585,122,363,39,0,1105,6,0,5,0,0,9,45,3,25,9,3,89,1313,151,434,73,4,1978
311061332,1420,94,31,0,3,1553,2250,156,10,0,0,2419,588,188,23,0,3,796,89,16,3,0,0,107,237,58,3,0,0,293,3,4,0,0,0,10,17,8,0,0,0,30,11,3,0,0,0,11,934,280,29,0,3,1244,10,3,52,0,0,67,83,13,5,0,0,100,4704,549,127,0,4,5382
311061333,656,51,43,0,3,758,970,119,4,0,0,1091,461,322,22,0,3,804,267,54,4,0,0,322,194,56,19,0,3,273,10,9,3,0,0,21,17,10,11,0,0,44,8,6,4,0,0,22,949,456,66,0,6,1476,8,4,0,0,0,14,69,13,10,0,0,87,2650,641,126,4,12,3437
311061334,838,109,12,0,0,965,1108,157,0,0,0,1268,333,287,5,0,0,632,3,7,0,0,0,10,142,80,23,0,0,240,0,8,0,0,0,10,14,4,3,0,0,28,9,4,0,0,0,15,505,394,36,0,3,937,12,18,17,0,0,46,39,9,4,0,5,57,2500,690,69,0,8,3269
311061335,433,21,0,0,0,447,858,57,0,0,3,920,250,155,14,0,0,420,11,31,3,0,0,50,100,23,9,0,0,130,0,0,0,0,0,0,6,3,0,0,0,11,6,0,0,0,0,6,371,215,23,0,0,617,3,3,0,0,0,5,27,8,0,0,0,37,1697,297,28,0,3,2024
311061336,559,96,3,0,5,673,656,165,10,3,5,832,600,856,53,0,12,1512,336,121,9,0,0,466,148,113,5,0,0,267,10,29,7,0,11,54,27,25,3,0,0,62,14,8,0,0,0,25,1131,1148,78,9,23,2383,15,4,0,0,7,26,103,59,9,0,9,183,2461,1480,101,12,49,4101
312011337,911,23,15,68,3,1013,759,9,5,8,0,783,606,84,106,0,3,798,90,37,24,0,0,148,186,31,29,0,3,243,35,34,12,0,0,86,38,11,3,14,0,65,18,3,3,0,0,25,967,196,181,16,11,1371,15,3,0,0,0,21,79,21,12,11,9,131,2731,250,210,106,24,3322
312011338,464,0,0,38,0,503,286,0,0,3,3,296,301,17,23,0,3,344,21,4,8,0,0,35,138,0,4,0,0,142,11,0,0,0,0,7,822,44,32,7,8,905,45,0,4,6,0,52,1330,72,63,9,12,1492,30,0,0,3,3,34,53,0,4,7,8,74,2171,72,70,59,31,2401
312011339,333,0,3,26,7,369,284,0,3,3,3,293,86,0,31,0,0,120,13,0,10,0,0,27,82,0,0,3,0,83,3,0,4,0,0,3,171,3,10,4,3,190,25,0,0,0,0,29,381,6,60,9,3,454,23,0,0,3,0,28,41,0,7,4,0,55,1066,11,68,38,19,1198
312011340,501,0,0,21,6,535,309,0,0,0,3,315,79,0,0,0,0,84,17,3,0,0,0,18,84,3,0,0,0,87,0,0,0,0,0,0,72,4,0,3,0,76,21,0,0,3,3,27,273,11,3,3,4,298,15,0,0,0,0,16,47,3,0,0,3,57,1145,12,3,30,16,1209
312011341,201,0,3,7,0,220,306,6,0,4,0,320,592,71,68,0,0,728,35,14,12,0,0,65,81,4,6,0,0,92,0,0,0,0,0,3,811,173,69,10,0,1061,25,0,5,6,0,37,1544,265,161,15,0,1984,4,0,0,0,0,7,46,8,8,3,3,64,2106,280,172,31,4,2590
312021342,1042,39,89,68,5,1241,1941,51,25,3,0,2016,753,199,82,0,0,1042,175,72,30,0,0,278,308,37,12,9,0,366,19,38,0,0,0,65,30,46,4,8,0,89,12,8,0,0,0,25,1303,406,129,15,4,1851,18,0,59,0,3,85,73,26,21,8,24,154,4377,516,323,96,37,5349
312021343,306,62,4,0,0,371,362,38,0,0,0,403,144,139,9,0,9,295,18,24,0,0,0,49,69,36,0,0,0,104,4,15,0,0,0,18,8,5,0,4,0,23,6,0,0,0,0,8,246,225,9,6,12,497,6,10,0,0,0,21,20,16,0,0,0,37,945,343,17,9,13,1325
312021344,626,7,0,11,3,653,1538,24,0,3,8,1571,1128,223,9,0,3,1365,58,7,0,0,0,67,171,26,3,0,5,200,0,0,0,0,0,5,16,6,0,3,3,26,14,3,0,0,0,15,1388,259,13,9,11,1676,13,0,0,0,0,13,75,0,3,0,0,82,3641,301,14,21,14,3990
312021345,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
312021346,125,61,50,0,3,233,133,63,37,0,0,231,66,279,190,0,4,546,3,93,91,0,0,197,51,54,30,0,0,142,3,0,13,0,0,17,8,8,5,0,0,22,6,3,3,0,0,10,148,439,334,3,5,937,0,0,0,0,0,3,12,25,12,0,9,52,416,588,433,3,16,1459
312021347,6,3,31,7,10,59,5,6,26,5,0,41,3,7,59,0,3,68,0,0,0,0,0,0,0,4,10,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,67,0,8,90,0,0,0,3,0,5,0,3,3,0,0,5,12,27,130,17,19,204
312021348,1217,17,4,0,5,1242,1402,15,9,0,6,1428,462,66,19,0,4,558,18,5,9,0,0,30,180,17,3,0,0,203,6,0,0,0,0,6,23,7,0,0,0,27,4,0,0,0,0,5,691,91,32,5,8,827,101,0,0,0,0,101,82,9,3,0,0,92,3495,135,47,5,14,3691
312021349,582,16,36,22,4,662,588,21,31,0,3,638,224,63,182,0,0,467,57,47,13,0,0,116,172,18,39,3,0,230,6,3,12,0,0,21,24,3,10,22,0,55,6,3,4,0,0,16,492,133,252,24,3,903,74,0,0,0,0,77,61,13,11,3,0,83,1802,173,328,48,13,2372
312021350,463,4,0,15,0,483,624,3,0,0,0,629,276,75,0,0,0,348,3,0,0,0,0,8,99,3,0,0,0,105,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,3,398,83,0,4,0,486,8,0,0,3,0,10,51,3,0,34,7,94,1540,90,3,51,7,1697
312021351,732,0,3,16,5,751,1193,0,0,5,8,1206,255,0,4,0,0,259,11,0,21,0,0,27,224,0,0,0,0,231,6,0,3,0,0,5,42,3,0,0,0,44,33,0,0,0,0,32,568,8,30,3,3,610,22,0,0,0,0,22,60,0,0,18,4,84,2571,8,34,37,17,2667
312021352,1256,4,16,18,8,1304,1474,7,4,7,3,1503,433,32,57,0,0,522,42,0,12,0,0,52,290,4,18,5,0,318,14,0,0,0,0,16,51,0,10,7,0,70,31,0,0,0,0,38,860,39,88,19,3,1002,18,0,0,0,0,18,116,3,29,42,0,195,3726,55,135,88,18,4018
312021353,1134,4,4,58,5,1204,1070,10,3,28,7,1119,90,3,16,3,4,116,3,0,0,0,0,3,211,3,4,7,0,224,0,0,0,0,0,0,36,0,0,12,0,52,45,0,0,0,0,49,390,5,17,24,4,441,17,0,0,0,0,22,84,4,0,17,5,104,2700,22,28,122,14,2886
312021354,368,8,3,12,4,398,801,12,3,3,9,824,404,35,28,0,18,486,28,15,0,0,0,38,95,8,6,0,4,113,6,0,0,0,0,8,7,0,3,0,0,10,3,0,0,0,0,4,533,64,42,0,20,662,4,0,0,3,0,7,27,3,3,0,0,38,1737,93,49,20,33,1930
312021355,333,0,3,0,0,339,440,7,8,0,0,458,142,15,53,0,0,208,57,3,10,0,0,69,80,3,13,0,0,102,7,0,0,0,0,11,9,0,0,0,0,9,9,0,0,0,0,9,301,28,78,0,0,408,3,0,0,0,0,8,28,0,0,0,0,30,1107,32,88,0,3,1236
312021356,663,90,3,3,0,766,740,70,7,0,0,818,236,223,33,0,0,492,106,69,56,0,0,228,160,64,14,0,0,235,12,25,3,0,0,38,24,12,0,0,0,36,10,3,0,0,0,14,551,385,107,0,0,1046,10,3,0,0,0,12,52,22,14,0,0,89,2019,576,131,3,0,2729
312021357,951,3,0,6,3,962,1196,12,0,7,5,1214,199,14,20,0,0,239,12,0,3,0,0,13,228,3,6,0,0,244,0,0,0,0,0,0,34,0,0,0,0,33,24,0,0,0,0,28,500,20,31,3,4,564,15,0,0,0,0,21,68,0,8,0,0,78,2730,41,38,13,8,2839
312021358,617,65,3,4,0,685,653,52,0,0,0,703,238,136,32,3,0,405,27,79,7,0,0,111,171,56,11,0,0,236,3,8,5,0,0,18,14,5,4,3,0,28,11,6,0,0,0,17,450,300,55,3,3,815,8,5,0,0,0,9,27,9,9,0,13,62,1760,428,68,12,15,2277
312031359,490,40,51,65,29,672,1025,81,87,13,15,1220,516,291,298,0,23,1128,16,23,23,0,0,67,188,68,71,3,11,343,3,3,8,0,0,10,27,16,54,11,18,125,11,3,5,0,0,21,767,404,454,13,54,1687,3,0,3,0,3,9,66,17,51,15,12,162,2352,538,649,108,108,3756
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,971,3,8,17,10,1006,1034,6,12,9,3,1058,241,41,50,0,0,337,26,10,22,0,0,63,207,8,5,6,0,221,6,23,5,0,0,39,47,0,5,0,0,54,28,3,0,0,0,27,553,87,85,5,0,736,17,0,5,0,0,15,97,12,10,4,25,150,2671,108,116,26,48,2969
313011362,1758,304,23,171,12,2273,1557,78,10,4,4,1656,867,110,39,0,3,1029,38,0,0,0,0,40,274,59,17,0,3,354,16,4,0,0,0,20,26,15,5,20,0,64,22,5,0,0,0,28,1241,193,59,26,12,1532,20,50,0,4,0,76,104,23,6,7,3,141,4683,654,104,212,27,5675
313011363,3050,534,108,204,3,3896,1359,131,58,10,7,1553,729,322,230,3,0,1291,84,140,26,0,0,247,294,120,71,3,3,492,3,85,6,4,0,95,24,14,4,31,0,78,27,13,9,0,0,43,1157,696,347,46,5,2253,23,88,3,5,0,113,165,58,17,24,3,269,5755,1509,533,285,20,8097
313021364,385,0,0,0,0,385,674,0,0,3,0,676,64,0,0,0,0,64,3,0,0,0,0,3,35,0,0,0,0,35,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,111,0,0,0,0,111,3,0,0,0,0,3,21,0,0,0,0,21,1194,0,0,3,0,1199
313021365,1561,72,99,31,3,1766,2675,64,11,4,8,2758,1784,962,143,0,14,2899,250,278,52,0,0,578,391,92,66,3,11,561,18,22,57,0,0,91,51,12,37,30,4,128,33,5,12,0,0,51,2528,1370,362,36,25,4316,30,8,67,0,0,100,157,64,49,5,0,280,6946,1575,578,77,33,9209
313021366,1186,73,21,0,0,1285,1763,49,7,0,0,1820,2259,391,36,0,8,2691,128,59,30,0,0,219,388,64,39,0,4,490,12,14,12,0,0,44,30,11,25,0,0,66,20,4,3,0,0,30,2830,546,149,0,8,3537,12,0,15,0,0,24,127,23,20,0,0,167,5918,690,205,0,13,6829
313021367,342,0,0,0,0,342,641,3,0,0,0,648,64,0,0,0,0,66,0,0,0,0,0,0,47,0,0,3,0,48,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,4,122,0,0,8,0,127,8,0,0,0,0,9,20,0,0,4,0,20,1129,4,0,15,4,1146
313021368,537,6,0,0,0,546,932,5,0,0,0,946,819,162,4,0,5,996,51,20,0,0,0,74,108,11,0,0,0,123,0,0,0,0,0,0,10,6,0,0,0,16,8,0,0,0,0,10,997,204,3,0,5,1210,14,0,0,0,0,16,44,7,0,0,0,52,2533,228,3,0,5,2770
313021369,416,3,0,0,0,419,570,0,0,0,0,570,69,0,0,0,0,69,0,0,0,0,0,0,82,0,0,0,3,88,0,0,0,0,0,0,13,0,0,0,0,10,5,0,0,0,0,5,168,0,0,0,3,170,3,0,0,0,0,3,26,0,0,0,6,29,1191,3,0,0,13,1199
313031370,718,0,0,8,4,726,621,0,0,3,5,633,208,23,0,0,3,234,0,0,0,0,0,0,164,4,0,0,3,171,3,0,0,0,0,3,38,0,0,13,0,48,18,0,0,0,0,17,435,27,4,11,4,482,16,0,0,3,0,20,60,5,0,0,0,67,1847,31,8,27,19,1928
313031371,791,3,3,28,3,831,965,0,3,5,3,976,208,0,0,4,3,218,4,0,0,0,0,4,171,0,0,3,0,179,3,0,0,0,0,3,14,0,0,0,3,14,23,0,0,0,0,30,424,0,0,11,3,444,13,0,0,0,0,17,50,0,3,3,0,53,2246,5,13,52,13,2324
313041372,1257,33,0,3,0,1297,1947,60,0,0,0,2007,543,339,0,0,3,887,44,19,0,0,0,65,186,27,0,0,0,216,4,3,0,0,0,6,40,0,0,0,0,40,18,0,0,0,0,18,838,388,0,0,7,1228,41,0,0,0,0,40,87,17,0,0,0,102,4169,498,0,3,6,4677
313041373,2227,60,18,21,3,2320,2326,81,25,0,0,2436,1356,274,99,0,13,1742,348,35,63,0,0,443,346,62,15,3,3,433,19,14,3,0,0,32,61,24,3,61,3,158,43,5,0,0,0,49,2170,410,187,70,24,2859,31,0,6,0,0,37,197,21,6,5,0,230,6950,574,242,94,31,7892
313041374,494,4,0,0,0,500,794,0,0,0,0,798,80,0,0,0,0,80,0,0,0,0,0,0,52,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,138,0,0,0,0,145,8,0,0,0,0,8,25,0,0,0,0,27,1465,3,0,0,0,1473
313041375,1023,11,0,0,4,1040,3024,41,0,0,0,3068,1008,90,0,0,0,1105,17,0,0,0,0,16,187,17,0,0,0,205,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,6,1236,112,0,0,0,1342,17,0,0,0,0,17,81,0,0,0,0,82,5380,161,0,3,4,5554
313041376,298,0,0,0,0,298,499,0,0,0,0,507,57,0,0,0,0,57,0,0,0,0,0,0,28,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,92,7,0,0,0,0,7,21,0,0,0,0,21,911,0,0,3,4,913
313051377,834,22,49,53,3,961,975,22,41,3,0,1053,408,94,170,0,10,675,30,60,44,0,0,131,191,18,48,8,0,257,0,0,6,0,0,10,13,3,0,18,0,32,7,0,3,0,0,12,641,174,264,26,7,1117,18,0,0,0,0,22,63,3,9,0,0,78,2539,226,367,87,13,3231
313051378,1018,59,237,12,0,1338,1134,41,138,3,0,1319,740,104,509,0,10,1362,74,72,271,0,0,413,232,17,120,4,0,372,0,0,25,0,0,25,16,3,10,3,0,33,16,3,10,0,0,29,1074,207,944,5,9,2238,21,0,15,0,0,35,74,6,59,0,3,144,3326,319,1387,26,17,5070
313051379,688,106,395,6,3,1197,771,54,173,0,0,1001,559,183,538,0,4,1283,120,67,179,0,0,372,156,43,101,0,0,299,3,8,29,0,0,37,12,3,15,0,0,25,9,4,13,0,0,26,855,310,878,4,0,2048,16,10,31,0,0,53,70,19,40,0,0,128,2394,494,1509,8,10,4419
313051380,1507,221,155,0,4,1881,1556,102,15,3,0,1672,946,431,26,0,3,1403,235,51,80,0,0,359,268,91,4,0,0,368,5,18,8,0,0,30,17,16,0,0,0,39,12,6,0,0,0,26,1489,616,119,0,3,2227,9,95,42,3,0,150,107,34,21,0,5,168,4670,1067,351,9,10,6106
313051542,1319,123,275,74,8,1802,1220,31,148,0,3,1406,522,85,265,0,7,877,11,19,123,0,0,155,171,15,77,3,3,278,0,17,5,0,0,29,16,3,6,3,0,27,17,3,11,3,0,30,735,148,478,14,13,1379,28,72,23,3,0,127,61,26,31,0,0,121,3369,399,953,84,31,4840
314011382,1618,161,93,0,0,1876,2422,50,4,0,0,2473,395,84,0,0,0,482,26,0,0,0,0,26,150,28,6,0,0,181,3,4,15,0,0,16,69,13,7,0,0,88,15,3,0,0,0,20,650,132,29,0,0,808,14,34,91,0,0,140,56,17,23,0,0,93,4761,401,236,0,0,5396
314011383,1175,23,0,0,0,1195,3072,67,0,0,3,3142,781,205,0,3,0,991,36,0,0,0,0,35,144,27,0,0,0,176,0,0,0,0,0,3,221,4,0,0,0,229,6,0,0,0,0,10,1196,240,0,3,0,1440,21,0,0,0,0,19,68,3,0,0,0,70,5530,327,4,3,4,5869
314011384,885,0,3,12,7,903,1412,3,3,5,3,1428,119,3,0,3,0,124,3,0,0,0,0,3,105,0,3,0,3,112,0,0,0,0,0,0,8,0,0,0,0,11,10,0,0,0,0,10,249,3,5,3,3,266,17,0,0,0,0,21,44,0,0,3,3,55,2606,7,4,23,15,2657
314011385,619,3,0,0,0,620,1439,3,0,0,0,1441,164,3,0,0,0,167,7,0,0,0,0,7,57,0,0,0,0,58,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,293,3,0,0,0,297,4,0,0,0,0,4,31,0,0,0,0,29,2382,11,0,0,0,2396
314011386,2421,120,0,0,0,2540,3836,153,3,3,0,3996,635,178,7,0,0,824,43,5,0,0,0,49,301,47,5,0,0,352,4,0,0,0,0,4,32,33,0,0,0,67,10,3,0,0,0,16,1022,273,12,0,3,1310,12,45,0,0,0,61,102,13,0,0,3,124,7396,606,18,3,3,8028
314011387,1395,3,0,0,8,1406,1842,3,0,4,4,1853,143,0,0,0,0,146,0,0,0,0,0,0,121,0,0,0,3,122,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,8,282,0,0,0,4,283,12,20,0,0,0,33,41,0,0,0,0,40,3567,28,3,3,14,3615
314021388,1456,153,0,119,0,1729,2989,153,3,5,3,3159,1363,916,42,0,23,2342,190,112,0,0,0,304,396,179,12,6,3,595,4,31,0,0,0,42,33,20,3,55,0,117,16,10,0,0,3,35,2007,1275,58,68,24,3426,25,41,0,4,0,67,119,46,0,20,0,187,6594,1665,63,213,37,8570
314021389,855,207,0,0,3,1060,2120,104,0,0,5,2224,1156,858,0,0,3,2014,40,17,0,0,0,56,133,97,0,0,0,232,0,34,0,0,0,34,47,35,0,0,0,85,11,5,0,0,0,17,1385,1051,0,0,3,2441,14,94,0,0,0,105,62,47,0,0,3,114,4427,1497,3,0,14,5940
