SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
121041415,0,3,3,20,9,4,3,0,0,40,0,0,0,8,15,3,6,0,0,34,0,0,0,4,3,5,3,0,0,18,17,38,30,332,98,64,61,22,31,690,40,88,89,300,156,131,99,76,62,1053,732,1700,1437,4091,2371,1791,1713,870,578,15290,0,0,0,0,0,0,0,0,0,0,1242,2518,2083,3695,2175,1895,1817,937,577,16952,0,0,0,19,0,0,0,0,0,19,0,0,0,7,0,4,0,0,0,11,0,5,0,3,0,0,0,0,0,7,0,13,6,50,36,25,12,4,0,142,0,0,0,11,5,6,7,0,0,31,10,25,41,213,95,73,36,29,7,520,0,4,0,12,9,12,7,6,6,62,0,0,0,3,0,9,21,10,9,46,36,313,147,617,525,315,276,133,67,2428,0,0,0,6,8,3,6,0,0,31,3,14,19,80,23,10,6,3,6,169,3,9,15,66,34,15,48,21,8,219
121041416,0,0,0,12,4,0,3,3,0,27,0,0,3,14,0,0,0,0,5,23,0,0,0,9,3,0,3,0,0,18,5,8,25,281,56,36,38,14,10,476,32,35,56,337,87,97,83,37,47,811,402,525,692,4045,1103,1028,861,467,362,9494,0,0,0,0,0,0,0,0,0,0,717,777,916,3654,994,1015,869,488,309,9741,0,0,0,8,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,5,58,9,18,3,3,0,100,0,0,0,7,3,5,0,0,0,17,4,27,24,181,67,35,38,29,14,414,0,0,0,5,3,3,4,7,0,19,0,0,0,7,3,3,3,3,7,31,20,55,58,522,210,135,142,64,24,1238,0,0,0,16,9,4,7,0,0,42,0,3,3,111,19,0,3,0,0,151,0,4,8,58,19,4,23,9,9,134
121041417,0,0,3,18,0,0,4,3,0,32,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,3,8,28,161,27,19,11,11,3,272,14,27,56,234,65,53,40,22,10,522,215,296,524,2295,677,645,503,205,73,5437,0,0,0,0,0,0,0,0,0,0,360,419,589,1708,559,615,529,226,78,5087,0,0,0,4,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,37,9,10,7,0,0,76,0,0,0,9,0,0,0,0,0,8,0,16,41,199,72,36,28,15,3,412,0,0,0,3,0,0,4,0,3,15,0,0,0,5,0,3,3,0,0,10,4,21,29,280,137,90,89,23,10,687,0,0,0,16,3,7,3,4,0,38,0,3,9,49,7,4,3,0,0,68,0,0,0,30,8,4,13,4,0,51
122011418,0,0,3,7,9,0,0,0,0,19,0,0,0,11,10,0,4,0,0,22,0,0,0,10,0,6,6,0,0,26,4,27,25,144,77,32,39,16,6,375,36,61,54,116,75,56,48,26,19,492,699,1714,1086,2574,1747,1159,830,424,245,10475,0,0,0,0,0,3,0,0,0,8,1220,2689,1655,2605,1730,1350,927,497,269,12951,0,0,0,4,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,9,0,6,11,35,29,16,3,3,3,107,0,8,0,11,11,3,3,0,0,28,0,8,33,60,73,36,21,14,0,246,0,0,0,3,3,4,6,9,6,37,0,0,0,4,5,3,21,3,6,38,35,285,129,613,486,249,176,72,28,2061,0,0,0,5,3,10,3,3,0,32,0,5,6,35,23,10,5,0,0,82,5,10,3,40,33,16,23,10,0,137
122011419,0,0,8,17,3,0,0,0,0,31,0,0,3,17,4,3,6,3,0,39,0,0,0,8,3,3,0,0,0,13,12,35,54,526,46,22,29,12,5,747,26,48,63,365,89,90,74,35,34,821,633,903,913,4422,1313,1113,906,507,309,11028,0,0,0,0,0,0,0,0,0,0,1099,1396,1165,3477,1422,1357,1115,590,308,11923,0,0,0,6,0,0,0,0,0,6,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,115,36,15,9,7,0,195,0,11,3,51,0,4,4,0,0,75,3,10,13,44,18,16,9,4,3,125,0,0,0,6,0,0,3,0,4,17,0,0,0,0,0,6,3,5,3,13,29,123,114,1360,373,219,189,95,41,2544,0,0,0,3,5,5,4,3,0,21,4,9,19,207,22,7,3,3,0,287,0,6,14,190,28,16,23,8,4,290
122021420,0,0,0,6,3,0,0,0,0,9,0,0,0,3,0,6,0,0,0,12,0,0,0,6,0,0,0,0,0,12,0,11,12,44,31,29,24,10,3,160,5,34,22,58,57,49,49,16,13,307,307,819,634,1118,1036,1029,806,369,217,6327,0,0,0,0,0,0,0,0,0,0,594,1375,1175,1506,1220,1356,1086,482,224,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,14,6,15,3,0,0,52,0,0,0,0,0,4,3,3,0,8,0,0,0,7,11,10,3,8,0,41,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,3,5,6,86,69,186,281,195,191,98,41,1153,0,0,0,3,0,0,0,0,0,5,0,3,5,4,15,3,8,0,3,44,0,3,8,6,17,20,23,8,5,99
122021421,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,13,0,0,0,5,0,0,0,0,0,5,4,10,4,30,26,20,22,14,8,138,4,33,17,60,44,54,56,25,16,322,222,737,504,1010,843,778,733,438,258,5504,0,0,0,3,0,0,0,0,0,3,467,1261,920,1362,1016,936,826,492,270,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,10,9,10,3,0,0,47,0,0,0,3,0,0,0,3,0,9,0,3,3,19,13,5,3,3,4,54,0,0,0,0,3,3,4,12,4,30,0,0,0,0,4,4,3,3,0,15,9,54,41,124,175,168,197,112,51,924,0,0,0,3,0,3,0,0,0,14,0,0,3,4,5,3,0,0,0,27,0,7,3,6,22,17,18,17,3,94
122021422,0,0,0,6,0,0,0,0,0,9,0,0,0,3,7,0,0,4,0,17,0,0,0,0,0,0,0,0,0,6,5,10,7,51,53,31,31,6,3,200,5,21,22,57,49,41,35,20,3,252,338,906,698,1435,1149,1026,721,295,123,6689,0,0,0,0,0,0,0,0,0,0,674,1657,1238,1945,1376,1354,922,379,136,9680,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,18,7,6,3,0,60,0,0,0,3,10,0,3,0,0,10,0,0,0,18,12,13,3,0,3,50,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,8,5,76,65,212,250,199,182,73,22,1088,0,0,0,3,6,6,0,0,0,16,0,0,6,6,7,6,9,0,0,38,0,4,10,15,35,11,24,12,6,115
122021423,0,0,3,12,3,4,3,0,0,28,0,0,0,9,0,3,4,0,0,18,0,0,6,10,3,3,4,0,0,27,3,14,18,200,68,37,39,13,8,407,26,55,52,150,76,75,88,73,51,640,742,1632,1276,3039,1743,1499,1263,784,477,12453,0,0,0,0,0,0,0,0,0,8,1475,2976,2132,3915,2167,1836,1433,820,413,17174,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,3,3,0,13,0,0,0,4,0,3,0,0,0,4,0,6,6,34,25,22,6,3,0,108,0,0,3,6,6,3,12,3,0,29,0,3,24,44,26,21,3,7,5,131,0,0,3,9,19,33,44,45,10,162,0,0,0,4,0,3,4,0,0,12,18,135,108,406,373,260,291,141,82,1814,0,0,3,6,0,3,0,0,0,17,0,5,3,14,0,3,7,3,4,38,0,11,14,23,37,24,32,23,12,182
122031424,0,0,0,13,10,6,0,0,0,22,0,0,0,3,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,3,14,82,57,26,31,11,7,241,5,39,36,71,47,41,48,31,29,347,396,963,787,1662,1104,815,669,456,251,7099,0,0,0,3,0,3,0,0,0,9,790,1738,1351,2029,1168,857,589,443,219,9175,0,0,0,3,0,0,0,0,0,3,0,0,3,3,7,7,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,3,19,14,0,0,0,3,52,0,0,0,4,9,0,4,3,0,21,0,10,68,122,84,79,23,20,8,417,0,0,0,3,4,12,17,11,0,47,0,0,0,0,0,4,0,3,4,16,9,47,59,206,200,91,99,68,28,821,0,0,0,8,0,7,0,0,0,19,0,3,0,10,4,5,6,0,0,31,0,9,3,19,9,6,18,5,3,69
122031425,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,43,22,11,9,11,4,118,12,13,14,38,26,23,29,12,5,173,212,527,410,881,580,427,409,258,168,3875,0,0,0,0,0,0,0,0,0,0,416,1036,717,1108,703,486,449,261,170,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,10,7,3,0,0,0,22,0,0,0,4,0,0,0,3,0,10,0,0,32,9,31,11,7,7,0,101,0,0,3,6,4,3,6,0,3,24,0,0,3,3,0,4,6,0,0,13,0,34,22,100,141,63,79,40,22,504,0,0,0,7,0,0,3,0,0,13,0,3,0,9,0,4,3,0,0,23,0,3,0,12,9,6,9,12,0,57
122031426,0,0,13,26,6,5,0,3,0,55,0,7,3,5,8,3,3,0,0,27,0,0,0,3,4,0,0,0,0,6,9,33,52,593,100,74,44,30,6,949,51,75,88,278,127,84,63,43,21,833,843,1279,1269,4629,1802,1264,830,515,232,12673,0,0,0,10,0,4,4,0,0,17,1549,1982,1630,4021,1688,1266,783,459,224,13595,0,0,0,36,4,0,0,0,0,38,0,0,0,32,23,20,10,0,0,84,0,0,0,3,3,0,3,0,0,12,0,4,0,56,25,10,9,3,0,111,0,0,3,7,6,5,3,0,0,22,0,22,72,351,192,110,34,21,0,808,0,0,5,37,25,30,22,9,4,134,0,0,0,8,0,4,0,4,5,29,21,98,85,595,297,185,150,76,34,1544,0,0,0,14,8,4,10,4,0,49,0,15,3,48,19,5,3,3,0,98,0,6,16,79,34,10,22,11,0,176
122031427,0,0,0,12,6,0,0,0,0,16,0,0,0,3,3,3,0,0,0,8,0,0,0,3,3,0,0,0,0,11,3,17,25,69,59,31,39,22,12,275,4,32,10,54,30,29,29,31,14,227,337,1073,743,1430,1010,657,601,530,234,6616,0,0,0,0,0,0,0,0,0,0,631,1903,1198,1535,1043,623,531,547,258,8267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,18,18,12,3,0,0,73,0,3,0,9,7,3,4,3,0,24,0,10,46,108,69,68,40,22,17,378,0,0,0,3,3,20,11,15,0,46,0,0,0,0,0,9,14,6,3,35,13,77,56,155,179,95,79,92,33,782,0,0,0,3,3,4,0,5,0,16,0,28,8,56,28,3,4,0,0,140,0,3,12,7,23,3,17,20,4,89
122031428,0,0,0,11,5,3,0,0,0,19,0,0,0,9,4,5,3,0,0,20,0,0,0,12,9,3,3,0,0,24,0,9,26,130,103,59,48,29,11,416,19,37,32,69,60,57,74,80,70,489,726,1896,1371,2725,2034,1341,1406,865,451,12815,0,0,0,0,0,0,3,0,0,3,1405,3480,2404,3323,2198,1473,1504,993,412,17186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,28,24,10,3,9,0,90,0,0,0,0,11,3,9,3,0,22,3,13,65,152,93,65,49,21,9,472,0,0,0,4,11,7,16,3,5,43,0,0,0,0,6,17,39,21,5,87,23,186,157,360,498,221,249,141,64,1885,0,0,4,16,4,5,9,3,0,31,0,21,14,25,26,7,4,3,3,99,0,10,15,41,26,25,38,30,6,187
122031429,0,0,0,10,0,0,4,0,0,14,0,0,4,19,6,0,0,0,0,34,0,0,0,3,3,0,0,0,0,8,3,24,30,328,71,40,19,8,8,536,35,70,59,261,85,74,42,15,25,668,708,1252,999,3862,1480,1025,622,335,256,10545,0,0,0,0,0,0,0,0,0,0,1335,2175,1547,4007,1750,1211,726,302,211,13268,0,0,0,7,3,0,0,0,0,9,0,0,4,6,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,6,69,16,5,7,0,0,103,0,0,0,15,0,3,0,0,0,17,0,12,34,97,38,38,6,4,3,233,0,0,0,3,10,3,15,10,3,46,0,0,0,3,0,8,7,5,3,26,20,88,80,759,323,163,128,70,17,1646,0,0,3,10,4,6,3,0,0,34,0,7,5,74,12,3,0,3,0,111,4,3,12,71,27,12,18,3,0,151
122031430,0,0,0,0,0,3,3,0,0,8,0,0,0,13,8,0,7,3,0,35,0,0,0,5,0,3,0,0,0,14,3,15,21,181,53,19,22,16,14,335,24,26,38,99,52,32,33,45,25,368,587,1297,825,2398,1281,832,663,435,340,8653,0,0,3,12,0,3,3,0,0,19,1139,2311,1388,2528,1470,934,745,434,306,11256,0,0,3,6,3,0,0,0,0,9,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,5,4,28,19,11,0,0,0,74,0,0,4,8,9,6,5,3,3,36,0,0,22,97,61,59,17,11,6,277,0,0,0,0,4,5,3,4,0,16,0,0,0,4,0,10,4,0,3,19,16,118,65,456,299,191,146,80,37,1398,0,0,0,4,4,5,0,0,0,20,0,11,5,26,10,6,5,0,0,61,0,3,3,29,21,10,17,15,13,120
122031431,0,0,0,5,3,3,0,0,0,16,0,0,0,6,7,3,3,3,0,24,0,0,0,4,5,0,0,0,0,12,9,16,24,271,73,37,28,18,15,482,41,56,67,204,84,82,83,82,116,809,745,1362,1265,3513,1705,1386,1134,808,849,12770,0,0,3,3,0,0,0,0,0,4,1396,2523,2061,4408,2178,1792,1315,905,886,17466,0,0,0,4,3,0,0,0,0,4,0,0,0,6,3,3,0,0,0,15,0,0,0,3,3,0,0,0,0,7,3,9,7,39,18,17,3,3,0,97,0,0,0,15,0,11,3,3,0,36,0,10,39,50,61,31,11,7,3,217,0,0,0,9,12,16,21,17,0,80,0,0,0,6,4,6,6,3,3,23,10,85,81,431,326,225,244,120,110,1638,0,0,0,7,9,7,3,0,0,31,0,7,8,19,8,6,0,0,0,48,0,12,9,54,26,16,28,17,6,170
122031432,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,10,7,3,4,0,40,6,10,13,24,21,14,10,8,8,113,105,244,220,354,337,219,192,92,80,1848,0,0,0,0,0,0,0,0,0,3,173,462,381,507,398,283,245,102,84,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,6,7,5,0,3,0,23,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,19,34,77,42,64,26,9,293,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,10,3,8,3,4,0,0,31
123011433,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,5,13,0,0,3,0,0,0,0,0,0,8,0,4,0,17,15,17,9,12,3,76,9,19,31,50,29,29,36,31,42,265,386,911,709,1568,838,794,678,463,421,6768,0,0,0,0,0,0,0,0,0,3,772,1713,1338,2658,1245,1168,871,526,408,10701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,19,0,0,0,5,7,0,0,3,0,10,3,0,3,8,4,0,3,0,0,16,0,0,0,4,0,9,4,0,0,17,0,0,0,3,3,3,7,0,3,13,0,3,11,68,104,127,150,88,61,621,0,0,0,3,7,3,0,0,0,15,0,0,0,3,0,0,0,3,0,7,0,0,4,3,9,9,23,5,9,58
123011434,0,0,0,10,3,0,0,0,0,10,0,0,0,0,9,3,3,0,0,14,0,0,3,3,4,0,0,0,0,16,0,3,4,70,52,41,19,10,4,202,31,57,61,124,71,57,38,25,12,467,813,1751,1455,3151,1444,1057,671,321,96,10763,0,0,0,22,12,6,0,0,0,41,1560,3290,2565,4759,1995,1318,791,337,86,16698,0,0,3,7,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,26,0,0,0,14,0,0,3,0,0,21,4,0,4,17,0,3,3,0,0,29,0,0,0,14,19,7,8,3,0,49,0,9,3,59,13,20,7,0,0,111,0,0,0,3,11,14,0,6,0,38,0,0,4,4,4,9,11,0,0,32,8,25,36,121,164,152,128,65,17,725,0,0,7,43,15,9,0,0,3,82,0,0,0,4,3,4,0,0,0,11,0,0,3,11,17,15,30,6,0,81
123011435,0,4,3,17,3,3,0,0,0,34,0,0,3,3,5,0,3,0,0,13,0,3,4,15,3,3,0,0,0,29,3,4,20,149,89,59,33,13,4,366,40,59,55,204,72,56,26,20,3,539,1243,2266,1997,4783,1988,1297,717,253,78,14618,0,0,4,20,3,0,0,0,0,28,2419,4419,3542,7106,2603,1571,831,251,69,22808,0,3,3,17,3,3,0,0,0,25,0,0,0,12,5,8,0,0,0,32,0,0,4,11,4,0,0,0,3,28,4,3,4,14,5,9,8,0,0,36,0,3,7,39,36,18,18,4,0,122,0,3,7,56,20,13,4,0,0,112,0,3,0,6,17,11,14,6,0,58,0,6,3,21,10,17,10,3,0,70,3,30,35,158,245,186,131,52,11,849,0,9,17,84,38,24,10,0,0,173,0,0,0,5,0,3,0,0,0,14,0,0,4,6,10,14,17,7,4,64
123021436,0,0,7,14,11,11,3,0,0,43,0,0,0,0,0,3,0,3,0,9,0,0,3,4,4,0,0,0,0,15,3,17,23,100,90,63,39,13,3,360,43,63,93,172,91,89,70,29,14,677,688,1388,1407,2791,1188,1063,854,308,96,9785,0,0,0,14,0,6,4,0,0,27,1394,2629,2292,3750,1317,1117,890,251,78,13721,0,3,0,27,3,3,0,0,0,42,0,0,3,12,13,6,0,0,0,32,0,0,0,18,3,9,4,0,0,36,0,0,0,11,0,0,0,0,0,17,0,0,3,25,21,21,42,6,0,114,3,7,5,36,14,18,6,0,0,90,0,0,0,3,8,8,14,3,0,37,0,7,3,16,7,12,8,3,0,51,0,7,4,58,98,127,141,86,19,546,0,0,16,72,43,30,23,0,0,175,0,0,0,3,0,4,3,0,0,9,0,0,3,5,11,10,23,14,3,59
123021437,0,0,8,19,5,9,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,3,26,34,169,73,66,48,27,4,442,37,66,67,190,55,69,72,37,28,630,596,1076,1277,2695,995,991,829,516,222,9197,0,0,4,30,9,3,5,0,0,51,1113,1875,1845,2836,934,931,755,482,202,10976,0,10,15,91,25,8,0,0,0,149,0,0,0,12,17,0,3,3,0,34,0,0,3,11,12,4,3,0,0,38,0,0,5,8,3,0,0,0,0,10,0,0,0,19,16,14,22,4,0,72,0,3,18,72,41,33,13,14,0,202,0,0,0,9,4,8,9,10,0,40,0,0,7,28,17,19,13,3,3,82,4,7,6,48,100,99,137,91,35,529,0,4,19,134,55,38,15,7,0,269,0,0,0,3,0,0,3,3,0,8,0,0,4,8,3,9,24,18,0,68
123021438,0,0,0,28,10,9,3,0,0,52,0,0,0,0,3,3,6,0,0,7,0,0,0,4,0,0,0,0,0,3,4,21,29,178,163,109,65,21,4,599,35,108,116,196,103,94,55,17,7,732,729,1493,1531,2946,1428,1344,613,222,69,10377,0,0,3,7,3,3,3,0,0,27,1358,2706,2654,3751,1443,1465,553,155,54,14130,0,0,0,40,9,0,0,0,0,48,0,0,0,14,6,13,3,0,0,34,0,0,0,16,4,3,3,0,0,24,0,4,3,7,7,0,0,0,0,20,0,0,3,34,21,21,32,3,0,119,0,0,0,23,5,19,4,3,5,58,0,0,0,8,11,10,16,3,0,49,0,8,0,25,6,14,16,3,0,73,3,9,5,47,101,144,97,31,7,452,0,7,22,107,59,44,18,5,0,260,0,0,0,4,0,0,0,0,0,9,0,3,0,7,9,10,16,8,0,58
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,32,9,8,4,0,0,56,0,0,0,0,3,8,0,0,0,12,0,3,5,8,0,0,0,0,0,25,4,20,40,149,101,73,50,25,10,469,41,59,80,188,81,72,48,21,14,608,746,1226,1275,2962,1354,1198,687,337,146,9942,0,3,3,18,3,3,0,0,0,29,1389,2023,1826,2510,1051,1139,626,247,117,10919,3,44,80,504,146,75,5,0,0,875,0,0,0,20,9,7,0,0,0,42,0,0,3,5,10,6,0,0,0,24,3,3,0,8,4,4,0,0,0,22,0,0,0,11,28,20,13,3,0,72,3,12,28,123,91,70,29,13,9,384,0,0,0,6,7,17,13,16,0,59,0,10,9,44,20,27,9,4,3,123,3,15,4,54,91,108,117,68,14,486,0,8,24,161,92,68,30,8,3,395,0,0,0,3,5,0,4,3,0,15,0,3,5,7,10,13,24,4,3,62
123021441,0,6,5,20,0,5,4,0,0,44,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,18,16,120,62,44,34,13,7,326,13,35,50,127,43,57,55,31,9,427,573,1063,1053,2355,974,1109,887,308,80,8400,0,0,3,4,0,0,0,0,0,8,1041,1879,1718,2976,1144,1304,970,266,65,11365,4,11,11,110,23,9,3,0,0,172,0,0,0,4,0,3,3,0,0,11,0,0,3,9,0,7,0,0,0,16,0,0,0,7,0,0,4,0,0,11,0,0,3,15,15,8,10,0,0,54,0,3,5,35,23,26,15,11,3,113,0,0,0,10,4,14,9,11,3,48,0,9,3,24,11,5,8,9,0,71,0,9,8,71,104,130,176,70,11,583,0,0,8,70,18,24,6,3,0,142,0,0,0,9,0,0,5,3,0,14,0,0,3,4,7,13,30,13,8,76
123021442,3,0,6,58,26,18,9,3,0,128,0,0,0,3,0,0,0,0,0,4,0,4,14,7,10,3,0,0,0,42,4,38,60,221,143,108,68,16,16,671,59,120,102,240,121,95,109,112,147,1115,909,1692,1500,3603,1542,1296,903,421,249,12119,0,0,8,12,10,0,3,0,0,32,1596,2642,2038,2407,1030,1069,728,242,76,11822,15,69,86,693,169,85,10,3,0,1127,0,0,0,11,0,15,4,0,0,31,0,0,6,24,9,7,5,5,0,57,0,3,3,4,4,4,0,0,0,18,0,0,0,20,28,22,18,16,7,107,0,14,38,196,99,75,40,18,8,481,0,0,3,6,8,10,22,11,0,69,0,25,13,63,30,35,20,12,3,208,3,12,4,45,75,97,87,53,8,397,0,13,39,266,157,96,41,14,5,640,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,9,30,7,11,65
