SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
307021182,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,169,34,22,12,7,0,0,0,0,7,242,7,4,32,4,3,3,5,5,3,4,75,0,3,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,13,7,45,3,4,3,5,5,3,7,91,0,0,0,0,0,0,0,0,0,0,3,180,35,62,18,13,3,5,5,3,10,342
307021183,0,0,0,0,0,44,0,0,0,0,0,0,0,0,11,49,18,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,24,400,64,87,21,36,20,13,0,0,35,677,51,32,184,30,64,64,42,18,23,9,529,6,0,4,3,0,0,3,5,5,7,28,0,0,4,0,0,0,0,0,0,0,4,56,34,196,28,68,66,43,22,27,18,564,0,0,0,0,0,0,0,0,0,0,4,455,98,283,48,106,84,57,27,30,49,1243
307031184,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,227,8,20,3,3,7,5,0,6,12,288,19,8,29,3,0,4,3,14,0,0,78,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,8,29,3,0,4,3,13,0,0,86,0,0,0,0,0,0,0,0,0,0,0,246,17,58,3,6,6,4,13,7,12,371
307031185,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,11,224,10,17,0,15,5,0,0,0,17,292,26,3,16,0,0,0,3,4,0,6,56,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,26,3,16,0,0,3,3,3,0,7,69,0,0,0,0,0,0,0,0,0,0,0,244,19,38,8,15,5,3,7,3,21,357
307031186,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,276,18,24,8,0,0,4,7,0,15,351,32,8,10,4,0,0,3,0,0,5,67,4,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,11,15,6,0,0,6,0,0,7,83,0,0,0,0,0,0,0,0,0,0,0,314,29,41,16,3,0,5,7,0,24,436
307031187,0,0,0,0,0,151,0,0,0,0,0,0,0,0,4,155,25,0,0,0,0,0,0,0,0,0,29,16,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,7,69,392,28,19,0,3,6,3,0,0,20,484,144,12,24,0,17,5,13,23,8,10,260,61,3,0,0,4,11,5,10,10,19,130,3,0,0,0,0,0,0,0,0,0,7,210,16,24,3,24,12,23,37,17,28,394,3,0,0,0,0,0,0,0,0,3,3,604,45,45,3,25,16,21,36,21,54,876
307031188,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,72,12,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,433,31,22,0,5,3,3,0,0,25,533,115,10,6,0,4,7,4,0,0,9,152,15,0,3,0,0,0,0,3,0,4,29,0,0,0,0,0,0,0,0,0,0,3,132,9,9,0,4,7,4,3,0,11,181,0,0,0,0,0,0,0,0,0,0,3,561,42,32,3,16,9,8,7,0,43,715
307031189,0,0,0,0,0,125,0,0,0,0,0,0,0,0,3,129,24,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,28,602,66,64,22,20,25,9,4,6,33,843,113,26,92,6,29,27,25,15,8,23,360,8,6,10,0,0,3,0,3,0,7,46,3,0,3,3,4,0,0,0,0,0,10,122,36,104,14,31,29,26,18,14,26,416,0,0,0,0,0,0,0,0,0,0,4,729,105,162,31,46,49,31,23,17,63,1259
308011190,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,41,69,37,25,10,15,3,3,19,406,22,24,61,7,19,16,7,6,0,6,169,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,22,24,60,6,19,16,17,6,0,8,182,0,0,0,0,0,0,0,0,0,0,0,206,69,135,45,36,28,32,11,3,23,592
308011191,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,337,43,54,5,14,10,4,3,0,24,502,39,13,45,6,14,4,13,3,0,8,145,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,36,10,46,6,14,6,13,3,0,10,152,3,0,0,0,0,0,0,0,0,0,3,378,54,101,16,29,14,16,9,3,31,656
308011192,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,432,131,235,92,60,29,22,17,14,35,1075,63,88,275,33,54,51,47,24,14,19,667,3,6,3,0,0,3,6,6,4,18,48,0,3,0,0,0,0,0,0,0,0,4,69,96,272,38,57,48,52,30,17,35,722,0,0,0,0,0,0,0,0,0,4,7,503,226,507,130,124,83,74,47,34,76,1800
308031205,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,32,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,199,19,54,9,4,4,3,3,3,17,312,34,8,68,14,45,21,14,19,15,12,247,4,9,44,9,21,7,0,9,3,3,107,0,0,0,0,0,0,0,0,0,0,0,35,25,112,23,65,29,15,26,17,10,354,0,0,0,0,0,0,0,0,0,0,0,232,39,162,23,77,33,14,30,22,25,667
308031206,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,57,3,3,0,0,0,0,0,0,5,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,5,3,0,0,0,0,0,0,5,74
308031207,0,0,0,3,3,44,0,0,0,0,0,0,0,0,3,53,14,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,3,26,331,23,41,7,6,8,7,3,3,13,447,33,9,23,3,4,0,7,0,0,8,85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,9,23,3,4,0,9,0,0,8,84,0,0,0,0,0,0,0,0,0,10,10,365,33,65,13,8,14,14,3,5,27,542
308031208,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,281,64,54,18,23,6,18,10,3,15,478,47,57,116,10,29,24,22,18,9,3,326,0,0,24,0,5,3,4,0,8,0,45,0,0,0,0,0,0,0,0,0,0,3,48,64,138,10,29,27,23,16,14,4,374,0,0,0,0,0,0,0,0,0,0,0,322,127,196,20,50,36,43,26,15,19,855
308031209,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,15,13,0,0,0,0,0,4,5,187,24,12,20,0,3,8,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,10,17,0,3,8,3,0,0,0,66,0,0,0,0,0,0,0,0,0,39,42,172,26,33,3,3,8,3,0,4,45,296
308031210,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,24,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,293,45,102,31,15,10,7,11,3,17,542,60,29,120,15,10,12,13,18,3,7,287,6,0,3,0,0,0,0,3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,65,34,123,14,12,12,15,20,3,13,303,0,0,0,0,0,0,0,0,0,0,0,359,79,225,50,28,24,19,30,10,31,848
308031211,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,139,16,24,0,3,4,3,3,0,11,208,20,4,96,16,25,24,20,23,3,5,239,3,10,61,12,41,15,0,16,3,11,167,0,0,0,0,0,0,0,0,0,0,0,21,17,157,30,69,35,17,37,3,15,400,0,0,3,0,0,0,0,0,0,0,8,165,30,185,26,76,37,27,40,8,24,618
308031212,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,147,8,11,0,0,0,0,0,0,12,183,17,3,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,173,14,10,0,0,0,0,0,0,12,208
308031213,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,40,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,11,231,50,73,9,22,19,0,22,13,22,464,78,94,416,43,41,53,38,49,18,13,848,3,27,66,10,6,8,8,18,11,4,162,0,0,0,0,0,0,0,0,0,0,0,87,118,488,54,54,64,44,61,30,24,1005,0,0,0,0,0,0,0,0,0,0,0,318,170,563,63,74,87,44,84,39,41,1479
308031214,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,111,8,34,3,3,3,0,0,0,3,170,29,6,48,13,6,15,13,8,6,8,146,0,0,9,5,3,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,29,9,58,18,12,14,13,9,12,9,177,0,0,0,0,0,0,0,0,0,0,0,135,19,88,20,14,22,16,8,12,15,344
308031215,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,24,8,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,11,163,27,35,18,19,7,0,3,0,26,301,42,39,134,21,30,19,14,9,3,11,323,8,4,18,0,5,0,0,0,3,11,49,0,0,0,0,0,0,0,0,0,0,0,47,41,148,20,40,24,15,9,6,19,371,3,0,0,0,0,0,0,0,0,0,6,208,70,188,37,58,26,17,16,6,44,676
308031216,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,185,34,39,9,3,3,9,3,3,13,307,31,10,35,17,8,14,14,4,4,0,138,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,37,10,35,17,8,18,14,4,4,5,150,0,0,0,0,0,0,0,0,0,0,0,222,42,75,23,13,18,18,8,3,19,451
308031217,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,115,17,15,0,3,8,3,0,9,5,172,20,8,20,3,3,5,0,7,3,5,84,5,0,3,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,30,8,20,3,3,5,6,11,3,5,97,0,0,0,0,0,0,0,0,0,0,0,142,28,34,4,7,14,11,11,10,13,270
308031218,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,156,14,26,0,3,3,0,3,0,13,217,11,3,3,0,4,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,4,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,165,19,31,0,11,3,0,3,0,15,250
308031219,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,35,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,244,18,22,3,10,8,4,0,0,15,327,27,7,7,0,0,0,3,0,0,0,53,3,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,36,8,8,0,0,0,3,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,276,27,30,3,11,6,10,3,3,10,392
308031220,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,76,14,3,0,0,0,0,0,0,0,103,11,0,3,0,0,8,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,8,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,89,20,3,3,0,8,0,3,0,10,127
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,273,55,67,14,12,3,17,4,16,22,471,45,52,101,23,24,35,20,36,18,16,366,0,3,3,0,5,0,0,4,0,3,30,3,0,0,0,0,0,0,0,0,0,4,54,53,109,23,26,41,20,42,19,15,400,0,0,0,0,0,0,0,0,0,0,0,326,110,170,32,39,45,35,46,34,35,877
308031223,0,0,0,0,0,155,6,7,0,3,0,0,0,0,8,178,48,3,0,0,0,0,0,0,0,8,66,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,11,75,1042,182,238,38,78,38,28,31,20,57,1746,134,41,87,7,17,15,32,19,7,24,382,10,3,7,0,3,0,3,3,0,9,39,0,0,0,0,0,0,0,0,0,0,4,151,43,97,7,20,15,32,23,13,30,429,0,0,0,0,0,0,0,0,0,3,4,1197,226,330,45,97,48,65,50,28,84,2184
308041528,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,17,38,3,14,3,5,9,3,12,280,22,7,24,3,11,0,9,5,3,0,80,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,7,22,3,11,0,9,5,3,0,83,0,0,0,0,0,0,0,0,0,0,0,193,25,61,7,25,7,17,12,3,10,363
308041529,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,172,23,50,20,17,12,4,11,7,14,326,31,24,122,24,40,27,17,15,9,10,317,3,6,45,7,32,17,5,26,11,5,167,0,0,0,0,0,3,0,0,0,0,3,36,36,169,24,77,45,20,47,21,22,488,0,0,0,0,0,0,0,0,0,0,0,209,51,214,53,85,61,21,50,26,30,817
308051530,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,455,63,33,9,7,9,6,6,0,24,607,63,11,10,5,3,4,9,7,3,3,124,7,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,71,16,10,5,3,4,9,7,5,8,133,0,0,0,0,0,0,0,0,0,0,3,523,74,48,14,10,13,10,6,9,31,744
