SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
112011241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,48,30,6,4,9,8,0,0,0,3,0,0,4,137,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,3,0,0,0,0,3,0,0,0,29,4,28,72,70,39,20,30,39,0,0,0,5,3,10,13,343
112011242,0,0,3,3,6,5,12,8,0,4,0,0,0,0,0,52,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,15,54,83,34,33,56,53,7,12,7,0,9,0,13,375,0,0,4,8,4,4,8,7,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,9,16,23,16,8,23,22,0,0,9,5,5,0,0,132,3,39,99,159,131,109,171,144,11,23,33,11,17,3,31,975
112011243,0,0,3,9,10,9,3,11,0,4,0,3,0,0,0,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,60,93,50,65,83,42,12,3,6,3,3,7,23,473,0,0,0,10,12,24,23,10,3,0,0,0,0,0,9,104,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,7,4,8,14,40,18,44,77,35,10,3,9,3,0,3,14,282,8,58,146,214,189,209,301,172,25,27,30,25,14,9,79,1505
112021244,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,60,25,16,7,3,0,3,0,0,0,0,8,185,0,0,3,3,0,0,3,7,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,10,11,7,5,0,9,0,0,7,5,0,0,6,72,3,54,87,112,75,51,68,60,10,17,12,12,11,3,38,607
112021245,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,64,21,9,12,11,3,0,0,0,0,0,7,180,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,6,5,3,0,0,0,4,0,3,0,3,47,0,36,71,111,82,57,43,38,13,0,4,5,8,3,23,497
112021246,0,0,0,3,3,8,11,5,4,0,0,0,4,0,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,56,83,28,25,19,21,4,0,0,0,3,4,9,299,0,0,0,8,3,4,8,5,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,14,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,13,0,8,7,22,14,11,22,35,0,0,7,3,8,7,6,159,16,85,117,150,127,131,160,151,33,21,24,19,37,19,30,1117
112021247,0,0,3,3,6,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,78,33,16,14,6,0,0,0,3,0,0,7,237,0,0,3,8,3,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,13,0,8,4,18,11,18,10,6,4,0,0,0,4,0,5,97,3,46,85,152,108,86,80,41,15,10,6,10,8,3,36,689
112021248,0,0,0,3,3,0,10,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,81,104,33,53,33,15,0,0,4,0,0,0,13,366,0,0,0,17,6,8,13,3,0,0,4,4,3,0,0,64,0,0,0,3,0,0,3,0,3,4,0,3,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,12,34,25,17,29,32,3,4,8,12,13,5,7,197,10,89,143,228,177,162,177,124,25,19,40,33,32,33,36,1323
112021249,0,0,3,0,9,6,12,0,9,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,7,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,110,148,60,71,70,35,4,4,8,0,0,0,23,578,0,0,4,13,8,13,10,4,3,0,0,0,0,0,0,62,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,9,19,52,38,35,28,24,8,13,7,0,4,0,10,253,6,119,207,317,254,224,233,124,31,27,17,3,11,0,71,1648
112031250,0,0,0,4,5,10,19,12,4,8,0,0,0,0,0,67,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,99,203,57,48,83,60,17,10,13,0,0,0,22,685,0,0,0,14,11,7,16,7,0,0,0,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,11,0,9,12,33,23,19,24,21,4,5,5,7,7,0,4,174,5,121,164,332,217,193,253,177,51,40,37,31,25,19,66,1733
112031251,0,0,0,4,5,0,6,3,0,3,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,104,39,29,36,20,6,4,8,0,0,0,22,357,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,35,17,11,11,12,0,3,3,0,0,0,9,118,6,79,104,184,144,122,116,92,14,26,15,13,9,0,70,984
112031252,0,0,0,4,5,3,14,4,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,98,91,55,27,48,14,0,3,5,0,3,0,18,401,0,0,4,3,4,3,12,3,0,0,3,4,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,37,20,15,24,18,0,3,0,3,3,0,5,146,4,75,160,202,178,136,162,70,11,12,12,13,22,6,57,1131
112031253,0,0,0,3,12,3,17,11,0,0,4,0,0,0,3,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,7,0,0,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,119,169,82,36,80,75,16,14,12,3,11,11,40,726,0,0,3,10,5,3,13,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,8,20,36,18,12,27,17,3,0,0,3,3,0,5,170,3,95,190,278,238,143,294,192,37,25,37,24,33,22,81,1685
112031254,0,0,4,6,10,5,16,9,0,0,0,0,0,0,3,62,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,10,12,0,0,3,0,6,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,118,326,338,117,96,108,54,7,18,9,12,8,4,52,1279,0,4,6,13,11,3,24,12,3,0,0,0,3,0,0,78,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,25,34,63,32,37,46,64,34,31,14,23,13,6,26,450,19,250,509,569,391,337,453,339,93,76,61,75,78,37,161,3452
112031550,0,0,3,5,3,7,11,11,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,10,17,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,124,198,255,82,70,80,59,6,3,0,0,5,0,48,945,0,3,0,10,9,3,7,3,3,0,0,3,0,0,0,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,5,3,3,0,4,0,0,0,0,20,4,17,28,57,19,17,29,28,0,0,4,0,0,4,9,211,28,228,312,416,243,280,339,252,39,36,22,22,18,12,117,2367
112031551,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,45,15,14,16,11,4,0,4,0,0,0,6,152,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,13,3,3,0,0,0,0,3,0,3,3,53,0,31,47,65,46,47,51,73,11,19,6,4,0,3,7,409
112031552,0,0,3,0,0,3,6,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,3,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,84,160,215,58,40,42,22,9,0,4,0,0,0,25,676,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,9,14,34,7,11,8,11,4,9,6,6,0,11,4,129,15,172,231,326,160,131,169,138,30,28,35,29,25,16,72,1585
113011256,0,0,0,0,3,3,22,24,9,9,4,5,0,0,3,76,0,0,0,0,3,0,4,17,0,3,0,4,4,0,0,28,0,0,0,0,0,3,8,6,0,0,0,0,3,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,43,16,0,0,0,3,0,0,3,88,0,20,23,42,15,7,16,20,5,13,0,6,13,5,12,215,0,0,4,0,3,6,7,0,0,0,0,3,0,0,3,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,20,3,0,0,5,0,0,0,42,0,6,25,30,37,79,154,59,40,39,60,59,74,38,78,789,40,373,309,210,132,304,688,693,152,193,210,199,222,137,293,4162
113011257,0,0,0,0,0,0,8,18,0,0,6,6,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,27,31,8,7,8,13,7,3,4,0,5,0,7,138,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,13,0,3,5,18,14,8,23,4,0,3,7,13,15,13,13,137,16,124,112,106,58,72,144,161,25,27,35,48,80,27,75,1111
113011258,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,15,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,48,0,8,7,0,0,3,0,0,0,0,0,109,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,10,8,3,9,14,13,9,15,0,0,8,3,9,108,8,89,115,88,32,65,91,109,29,38,37,39,45,16,48,854
113011259,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,22,5,0,8,0,0,0,0,0,7,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,6,6,5,5,3,3,0,4,0,3,6,40,0,25,28,35,24,21,30,25,6,17,15,14,13,9,21,278
113021260,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,28,8,8,4,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,3,0,3,0,0,0,15,41,0,21,51,52,26,17,24,25,3,5,7,7,7,0,56,301
113021261,0,0,0,0,0,0,11,47,0,0,3,0,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,26,33,7,8,7,3,0,0,0,0,3,0,3,112,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,12,0,3,9,15,7,3,5,3,0,0,0,4,4,0,3,55,3,37,47,66,42,49,49,106,6,20,12,9,22,3,18,491
113021262,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,28,3,7,6,0,0,0,0,0,0,0,5,89,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,29,0,0,9,9,3,3,0,12,5,8,14,101,3,35,60,79,36,30,37,48,4,7,9,24,22,8,29,421
113031263,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,47,71,9,7,7,11,0,0,0,0,0,0,7,189,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,12,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,10,5,4,0,0,0,6,3,6,0,3,64,8,61,69,107,40,38,34,33,10,9,8,20,21,3,20,472
113031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,3,3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,18,0,19,16,22,3,18,18,17,4,3,7,3,5,0,9,140
113031265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,18,27,7,3,4,5,4,0,0,0,0,0,12,99,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,3,12,9,0,0,3,13,15,17,33,120,3,22,27,49,29,23,36,29,6,13,11,18,23,38,153,469
113031266,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15,36,8,9,3,4,0,0,0,0,0,0,4,102,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,3,3,3,0,0,0,0,0,0,0,3,30,0,33,37,60,25,34,23,41,3,6,13,5,6,0,19,319
113031267,0,0,0,0,9,0,30,24,9,8,0,0,0,0,0,85,0,0,0,0,0,0,8,7,0,22,7,0,3,0,6,53,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,78,28,29,22,33,0,6,6,5,4,0,8,289,0,0,0,5,5,8,11,4,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,18,0,11,22,18,14,24,38,47,12,18,29,4,15,5,3,261,3,95,122,154,101,106,220,237,41,113,85,57,81,33,42,1511
113031268,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,20,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,4,0,9,14,3,4,0,3,5,0,0,67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,8,14,17,8,5,3,0,9,0,3,77,3,10,13,26,25,32,92,131,32,45,19,15,28,13,24,530
113031269,0,0,3,3,3,4,14,29,0,0,3,0,6,0,0,77,0,0,0,0,0,3,3,3,6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,37,65,87,14,19,34,21,0,3,9,9,5,0,21,327,0,0,0,7,4,3,11,10,0,0,0,3,0,0,0,33,0,0,0,0,5,0,4,3,0,0,0,0,0,3,0,22,0,0,0,0,0,0,14,8,3,0,0,0,0,0,4,36,0,18,9,10,11,24,85,121,27,49,34,38,37,19,23,513,10,95,119,138,91,115,307,354,95,161,141,133,107,58,99,2025
113031270,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,9,0,15,0,5,3,0,0,29,0,0,0,0,0,0,4,3,0,3,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,37,53,17,16,21,5,4,0,12,0,3,0,4,212,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,14,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,10,0,11,5,11,15,19,42,69,18,23,22,16,23,12,11,293,5,73,77,101,74,88,143,204,63,117,121,94,80,32,57,1325
113031271,0,0,0,4,0,0,3,21,0,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,51,22,16,22,18,3,0,6,0,0,3,14,241,0,0,0,3,3,5,6,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,16,0,4,11,18,10,6,19,21,3,10,5,3,0,0,3,106,0,51,82,107,75,67,130,102,23,21,21,10,5,5,32,731
